sample_group,strategy_id,ma_period,threshold,horizon,date_count,mean_daily_return,median_daily_return,positive_date_fraction
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,ge2,60m,9,0.0048261015393051875,-0.0006428225571405063,0.4444444444444444
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,ge2,1d,9,0.01613186057358909,-0.0015919904341995528,0.4444444444444444
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,ge2,5d,9,0.042167043949599095,0.06414773791546535,0.5555555555555556
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,ge3,60m,1,-0.015858073876032774,-0.015858073876032774,0.0
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,ge3,1d,1,-0.026547246277943175,-0.026547246277943175,0.0
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,ge3,5d,1,-0.14756148257245838,-0.14756148257245838,0.0
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,ge4,60m,0,,,
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,ge4,1d,0,,,
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,ge4,5d,0,,,
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,ge5,60m,0,,,
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,ge5,1d,0,,,
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,ge5,5d,0,,,
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,all,60m,331,-0.0027297912317135664,-0.002615886117994706,0.1661631419939577
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,all,1d,331,-0.0024499210424855566,-0.0012446261643777484,0.43202416918429004
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,all,5d,331,-0.0032106383734241124,-0.0002974498805859214,0.49244712990936557
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,ge1,60m,202,5.94799411963187e-06,-0.002690226304851475,0.4306930693069307
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,ge1,1d,202,-0.001643700564434556,-0.005736610664236089,0.42574257425742573
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,ge1,5d,202,-0.01387244031282769,-0.01713031745671293,0.3564356435643564
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,ge2,60m,51,0.004242314698372986,0.0015656256068335983,0.5294117647058824
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,ge2,1d,50,0.006613654155515635,-0.006402550726577555,0.44
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,ge2,5d,51,-0.0021828850117519573,-0.010663143693854238,0.49019607843137253
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,ge3,60m,10,-0.025862348370706334,-0.026470501175242616,0.3
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,ge3,1d,10,-0.01230601408485681,-0.020564459605140615,0.4
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,ge3,5d,10,-0.007879755224288933,-0.015016983218819169,0.5
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,ge4,60m,3,-0.009836253644067162,-0.02750869695691986,0.3333333333333333
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,ge4,1d,3,0.021090955505626983,0.03945003406905956,0.6666666666666666
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,ge4,5d,3,-0.040711112371328455,0.02269727864740667,0.6666666666666666
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,ge5,60m,1,-0.02750869695691986,-0.02750869695691986,0.0
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,ge5,1d,1,-0.10482807614751972,-0.10482807614751972,0.0
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,ge5,5d,1,-0.2455680861133577,-0.2455680861133577,0.0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,all,60m,331,-0.002996749392756125,-0.0029217466611530084,0.1419939577039275
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,all,1d,331,-0.003123787605577289,-0.002393927486854091,0.4199395770392749
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,all,5d,331,-0.004250487949237985,-0.0011359829541950708,0.48338368580060426
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,ge1,60m,324,-0.005472787589685984,-0.005688343052216629,0.24691358024691357
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,ge1,1d,324,-0.01082697768591113,-0.01240167860898301,0.3425925925925926
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,ge1,5d,324,-0.03079277707478976,-0.03368815347291869,0.2808641975308642
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,ge2,60m,306,-0.009380403159297782,-0.011569308723232094,0.28104575163398693
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,ge2,1d,306,-0.019531484600609852,-0.02698157536695313,0.30718954248366015
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,ge2,5d,306,-0.05083762713048935,-0.059661364242991496,0.2679738562091503
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,ge3,60m,255,-0.01176322162309895,-0.014825146335067676,0.3058823529411765
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,ge3,1d,255,-0.02975179634945141,-0.03959310750296158,0.3254901960784314
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,ge3,5d,255,-0.06658998661701147,-0.08789637010352869,0.25882352941176473
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,ge4,60m,187,-0.012663268814467315,-0.015405601365946663,0.3048128342245989
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,ge4,1d,187,-0.030687719026500852,-0.04054277702315923,0.3422459893048128
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,ge4,5d,185,-0.0761061104760268,-0.11869740584741373,0.2648648648648649
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,ge5,60m,119,-0.010490695103386625,-0.014273458086702606,0.31092436974789917
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,ge5,1d,119,-0.028337863350414938,-0.041216692284342625,0.3697478991596639
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,ge5,5d,116,-0.08898640721353182,-0.13528574067497123,0.25
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,all,60m,331,-0.0028665931980112486,-0.0028424685333801126,0.14803625377643503
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,all,1d,331,-0.0028585390064579308,-0.002336576796281059,0.44108761329305135
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,all,5d,331,-0.002990386165201899,-0.00027111137965219454,0.4954682779456193
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,ge1,60m,268,-0.0056402798169691865,-0.006117690458854602,0.3694029850746269
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,ge1,1d,267,-0.006340723556881208,-0.010624350521675402,0.4157303370786517
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,ge1,5d,267,-0.026729616692161125,-0.030674881248609724,0.3333333333333333
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,ge2,60m,36,-0.034840002832677804,-0.03738290906354097,0.25
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,ge2,1d,36,-0.04177255851143897,-0.04689518457891509,0.25
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,ge2,5d,36,-0.061532807781985964,-0.08193487070137967,0.25
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,ge3,60m,3,-0.02275419024881083,-0.011333114219440277,0.3333333333333333
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,ge3,1d,3,-0.001308950161171311,0.014657077310017197,0.6666666666666666
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,ge3,5d,3,0.03648774865885285,0.07904839563833188,0.6666666666666666
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,ge4,60m,1,-0.011333114219440277,-0.011333114219440277,0.0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,ge4,1d,1,0.014657077310017197,0.014657077310017197,1.0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,ge4,5d,1,0.11757823576666859,0.11757823576666859,1.0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,ge5,60m,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,ge5,1d,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,ge5,5d,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,all,60m,331,-0.0026652550285839573,-0.0025499720665944888,0.18126888217522658
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,all,1d,331,-0.0023562578842222853,-0.0017932771074107693,0.4622356495468278
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,all,5d,331,-0.0027686673715518265,-0.0005871951455255826,0.49244712990936557
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,ge1,60m,195,-0.003177921427543728,-0.0046809444429041225,0.38461538461538464
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,ge1,1d,195,-0.009566509440730758,-0.00899516595592087,0.40512820512820513
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,ge1,5d,195,-0.026964914216115233,-0.018624609048526475,0.36923076923076925
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,ge2,60m,7,-0.003551825222864622,-0.01611530904270257,0.2857142857142857
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,ge2,1d,7,0.010645286777763972,-0.02378818168061529,0.42857142857142855
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,ge2,5d,7,-0.0998212602991396,-0.1413747225044557,0.14285714285714285
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,ge3,60m,1,-0.06273142528055975,-0.06273142528055975,0.0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,ge3,1d,1,-0.14581340420305866,-0.14581340420305866,0.0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,ge3,5d,1,-0.13802446867907436,-0.13802446867907436,0.0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,ge4,60m,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,ge4,1d,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,ge4,5d,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,ge5,60m,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,ge5,1d,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,ge5,5d,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,all,60m,331,-0.0024024005090565897,-0.0022466662486939435,0.21450151057401812
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,all,1d,331,-0.0025993930183122603,-0.0017079296651920026,0.4622356495468278
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,all,5d,331,-0.0038453326739175176,-0.0011322767530311912,0.48338368580060426
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,ge1,60m,172,-0.0018706419439125034,-0.0039234331141440315,0.37790697674418605
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,ge1,1d,172,-0.005392056784055122,-0.0025614720006600367,0.47674418604651164
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,ge1,5d,172,-0.01769042272290833,-0.011979836642908935,0.436046511627907
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,ge2,60m,4,-0.026546062970700196,-0.022064897906620785,0.0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,ge2,1d,4,-0.061802230092488794,-0.05608722492681953,0.25
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,ge2,5d,4,-0.09682995817826731,-0.12273063347302218,0.25
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,ge3,60m,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,ge3,1d,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,ge3,5d,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,ge4,60m,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,ge4,1d,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,ge4,5d,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,ge5,60m,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,ge5,1d,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,ge5,5d,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,all,60m,331,-0.0026148556374827846,-0.002449002536549596,0.2054380664652568
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,all,1d,331,-0.002528431451702128,-0.0015759993325839953,0.44410876132930516
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,all,5d,331,-0.003713918812001077,-0.0005256060009328384,0.48942598187311176
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,ge1,60m,182,-0.002739884143220735,-0.002663601407808104,0.4340659340659341
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,ge1,1d,181,-0.0036209739310515575,-0.004757024164285917,0.44751381215469616
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,ge1,5d,181,-0.016416016753624883,-0.02236640271845336,0.35359116022099446
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,ge2,60m,9,0.015480480811238971,0.014365780020147767,0.6666666666666666
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,ge2,1d,9,0.013741857388964766,0.03498933317283148,0.5555555555555556
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,ge2,5d,9,-0.023870794221204455,-0.005578306547900258,0.3333333333333333
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,ge3,60m,1,-0.00843737805031993,-0.00843737805031993,0.0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,ge3,1d,1,-0.05745730535137006,-0.05745730535137006,0.0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,ge3,5d,1,-0.008834071103623034,-0.008834071103623034,0.0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,ge4,60m,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,ge4,1d,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,ge4,5d,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,ge5,60m,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,ge5,1d,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,ge5,5d,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,all,60m,331,-0.002732145415557649,-0.0027358874469591704,0.2084592145015106
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,all,1d,331,-0.0023755296091803662,-0.001606135707532373,0.45317220543806647
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,all,5d,331,-0.0016582938681423017,0.0008338313678147343,0.513595166163142
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,ge1,60m,179,-0.0034530782008314947,-0.005900413184105761,0.3687150837988827
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,ge1,1d,179,-0.0068395165095320185,-0.00743193291896227,0.3854748603351955
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,ge1,5d,179,-0.016475301402173233,-0.01880422020773213,0.36312849162011174
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,ge2,60m,25,-0.00965685811219842,-0.007753172353107278,0.4
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,ge2,1d,25,-0.008278374465713511,-0.010347015776116408,0.36
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,ge2,5d,25,-0.021661573868466396,-0.013318946659671926,0.44
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,ge3,60m,6,-0.05236231246818723,-0.0476927330601703,0.16666666666666666
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,ge3,1d,6,-0.046536656474934456,-0.051560310287474265,0.3333333333333333
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,ge3,5d,6,-0.017224319607437106,-0.01566335846575062,0.5
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,ge4,60m,1,-0.027950586580845926,-0.027950586580845926,0.0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,ge4,1d,1,0.03945003406905956,0.03945003406905956,1.0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,ge4,5d,1,0.02269727864740667,0.02269727864740667,1.0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,ge5,60m,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,ge5,1d,0,,,
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,ge5,5d,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,all,60m,331,-0.003677022294774363,-0.003325467864742348,0.08761329305135952
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,all,1d,331,-0.004112209184706849,-0.002682841234250743,0.40483383685800606
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,all,5d,331,-0.0045392683234405495,-0.0005811595651979218,0.48942598187311176
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,ge1,60m,324,-0.009286173976862632,-0.009486129190438543,0.2006172839506173
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,ge1,1d,324,-0.01656277798746876,-0.01757169921915788,0.2932098765432099
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,ge1,5d,324,-0.03675037073448011,-0.038059002765745205,0.25308641975308643
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,ge2,60m,293,-0.011594383453319826,-0.013941169827156572,0.27986348122866894
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,ge2,1d,293,-0.024725997197831875,-0.03337672244225955,0.30716723549488056
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,ge2,5d,293,-0.05545559227731898,-0.06908144098886826,0.25597269624573377
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,ge3,60m,230,-0.013834032594866524,-0.018379444543916684,0.3
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,ge3,1d,230,-0.0338303698074304,-0.04867582621376056,0.3217391304347826
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,ge3,5d,228,-0.07279030050304537,-0.09737719088527508,0.2412280701754386
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,ge4,60m,156,-0.016034946767805484,-0.020714664445179873,0.2948717948717949
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,ge4,1d,156,-0.03499068467883692,-0.04808753164620865,0.3525641025641026
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,ge4,5d,154,-0.08203617582265899,-0.12234891575042989,0.2597402597402597
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,ge5,60m,102,-0.017029145813475786,-0.02144710731820143,0.2549019607843137
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,ge5,1d,102,-0.03322240871191128,-0.05058287701203968,0.3627450980392157
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,ge5,5d,99,-0.09799200374782661,-0.13733728380833182,0.24242424242424243
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,all,60m,331,-0.0036065886969322966,-0.003236951716889247,0.07250755287009064
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,all,1d,331,-0.003914563246004953,-0.003164590504209898,0.4169184290030212
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,all,5d,331,-0.00420719622433824,-0.00047459442800921873,0.49244712990936557
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,ge1,60m,260,-0.010099020585460647,-0.00904064383738179,0.25
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,ge1,1d,258,-0.013987397877818358,-0.017626449464244534,0.35658914728682173
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,ge1,5d,260,-0.03225314324208539,-0.030182904035988715,0.34615384615384615
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,ge2,60m,20,-0.03333549538464087,-0.025870021325670456,0.15
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,ge2,1d,20,-0.039493237878142684,-0.08180829436868706,0.25
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,ge2,5d,20,-0.0727839069264967,-0.09585199823017337,0.25
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,ge3,60m,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,ge3,1d,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,ge3,5d,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,ge4,60m,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,ge4,1d,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,ge4,5d,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,ge5,60m,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,ge5,1d,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,ge5,5d,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,all,60m,331,-0.0035637527720024965,-0.003363513641485666,0.09969788519637462
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,all,1d,331,-0.003889920676909106,-0.003089179445946848,0.4078549848942598
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,all,5d,331,-0.003891440971663989,-0.0009346072466801805,0.4773413897280967
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,ge1,60m,208,-0.009270702576522205,-0.008386517855523967,0.2403846153846154
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,ge1,1d,207,-0.013361876696121357,-0.01223052046300821,0.3961352657004831
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,ge1,5d,207,-0.027725645368030218,-0.02641178169129388,0.357487922705314
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,ge2,60m,13,-0.003604876110636812,-0.009326276645646725,0.46153846153846156
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,ge2,1d,13,0.01369741675176948,0.01518953723387284,0.5384615384615384
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,ge2,5d,13,-0.08607450530082185,-0.09818997526376827,0.23076923076923078
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,ge3,60m,1,0.01811465577672448,0.01811465577672448,1.0
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,ge3,1d,1,0.01651694471190975,0.01651694471190975,1.0
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,ge3,5d,1,0.022960792221969523,0.022960792221969523,1.0
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,ge4,60m,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,ge4,1d,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,ge4,5d,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,ge5,60m,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,ge5,1d,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,ge5,5d,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,all,60m,331,-0.0034239093466498995,-0.0030646668765981887,0.09969788519637462
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,all,1d,331,-0.0037404578655906543,-0.002823937176227938,0.4169184290030212
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,all,5d,331,-0.0037035725316627664,-0.00041710116699098947,0.4954682779456193
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,ge1,60m,213,-0.008267091300990554,-0.007166671326988283,0.2676056338028169
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,ge1,1d,213,-0.014890507813141676,-0.008337794523974913,0.38967136150234744
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,ge1,5d,212,-0.03320907901159193,-0.027418927042446722,0.330188679245283
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,ge2,60m,13,-0.009877370767079908,-0.007663152618780533,0.38461538461538464
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,ge2,1d,13,-0.033163836210700195,-0.019751187836769768,0.3076923076923077
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,ge2,5d,13,-0.06604181847862654,-0.08364189508436914,0.23076923076923078
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,ge3,60m,1,-0.06595353395021386,-0.06595353395021386,0.0
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,ge3,1d,1,-0.09742217446031387,-0.09742217446031387,0.0
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,ge3,5d,1,-0.09170060345847741,-0.09170060345847741,0.0
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,ge4,60m,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,ge4,1d,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,ge4,5d,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,ge5,60m,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,ge5,1d,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,ge5,5d,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,all,60m,331,-0.0033597100946309794,-0.0031294792498905697,0.10876132930513595
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,all,1d,331,-0.0034674012991416665,-0.0027589047100963653,0.4199395770392749
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,all,5d,331,-0.003417510127850779,0.0001596891856206674,0.5105740181268882
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,ge1,60m,219,-0.004796734008158574,-0.005034438652827544,0.3424657534246575
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,ge1,1d,219,-0.008532695076872057,-0.010279972217464017,0.3561643835616438
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,ge1,5d,219,-0.013928698320771494,-0.01351469033320285,0.3789954337899543
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,ge2,60m,23,-0.007807184568444906,-0.0015659114069078081,0.4782608695652174
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,ge2,1d,23,-0.020139451670844605,-0.012732050187542199,0.43478260869565216
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,ge2,5d,23,-0.03613032108238318,-0.010034908258419184,0.43478260869565216
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,ge3,60m,3,-0.004416355615057525,0.005653170957551357,0.6666666666666666
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,ge3,1d,3,-0.017056697623989637,-0.04706938654559841,0.3333333333333333
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,ge3,5d,3,-0.09761676181691532,-0.11191671683716675,0.0
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,ge4,60m,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,ge4,1d,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,ge4,5d,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,ge5,60m,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,ge5,1d,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,ge5,5d,0,,,
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,all,60m,331,-0.003526891877303794,-0.003332159457234839,0.1027190332326284
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,all,1d,331,-0.00353630049559629,-0.0026124875787605366,0.4229607250755287
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,all,5d,331,-0.003503294447505459,0.00017839773619685162,0.5015105740181269
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,ge1,60m,217,-0.006882139777590282,-0.007106918525669826,0.24423963133640553
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,ge1,1d,217,-0.011132195392392222,-0.012428102194329438,0.3548387096774194
