sample_group,strategy_id,ma_period,threshold,metric,horizon,observed_count,mean,median,win_rate,profit_factor,symbol_count,date_count
primary_development_2022_2023_partial,ht_r3_core_pullback,10,ge3,net,1d,57,-0.0512597621579701,,0.2456140350877192,0.3149040624642906,,42
primary_development_2022_2023_partial,ht_r3_core_pullback,10,ge3,net,5d,57,-0.1110743335991762,,0.2105263157894736,0.2648610367420281,,42
primary_development_2022_2023_partial,ht_r3_core_pullback,10,ge4,net,60m,31,-0.039062866120721,,0.2258064516129032,0.2172224349406528,,25
primary_development_2022_2023_partial,ht_r3_core_pullback,10,ge4,net,1d,31,-0.061097922389746,,0.2580645161290322,0.3245735858489558,,25
primary_development_2022_2023_partial,ht_r3_core_pullback,10,ge4,net,5d,31,-0.1323801182421367,,0.1935483870967742,0.2239914191108304,,25
primary_development_2022_2023_partial,ht_r3_core_pullback,10,ge5,net,60m,17,-0.0636604095561544,,0.1176470588235294,0.0177272844287168,,12
primary_development_2022_2023_partial,ht_r3_core_pullback,10,ge5,net,1d,17,-0.0801105280350772,,0.1764705882352941,0.1818811068606186,,12
primary_development_2022_2023_partial,ht_r3_core_pullback,10,ge5,net,5d,17,-0.1888856914142793,,0.1176470588235294,0.0467519685624924,,12
primary_development_2022_2023_partial,ht_r3_core_pullback,20,all,net,60m,91758,-0.0027442627363086,,0.3257699601124698,0.5781862953781923,,331
primary_development_2022_2023_partial,ht_r3_core_pullback,20,all,net,1d,91600,-0.0017688163141858,,0.4325327510917031,0.8679831418616794,,331
primary_development_2022_2023_partial,ht_r3_core_pullback,20,all,net,5d,91546,-0.0023361090080373,,0.4515325628645708,0.910887636607888,,331
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge1,net,60m,62,-0.0097674497475186,,0.3225806451612903,0.4008057724034943,,41
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge1,net,1d,62,-0.010483263332185,,0.4193548387096774,0.7052232099884042,,41
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge1,net,5d,62,-0.0096973308947861,,0.4516129032258064,0.8253931665786394,,41
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge2,net,60m,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge2,net,1d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge2,net,5d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge3,net,60m,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge3,net,1d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge3,net,5d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge4,net,60m,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge4,net,1d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge4,net,5d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge5,net,60m,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge5,net,1d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge5,net,5d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,40,all,net,60m,66330,-0.0026370712940309,,0.3296698326549073,0.5915281514996031,,331
primary_development_2022_2023_partial,ht_r3_core_pullback,40,all,net,1d,66228,-0.0015827271240683,,0.4376547683759135,0.8803654501324932,,331
primary_development_2022_2023_partial,ht_r3_core_pullback,40,all,net,5d,66176,-0.0022646617927781,,0.457053916827853,0.9132446103148144,,331
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge1,net,60m,137,-0.0088569666359307,,0.3138686131386861,0.3185752804587092,,54
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge1,net,1d,137,-0.0085258107438094,,0.3941605839416058,0.659888026124752,,54
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge1,net,5d,134,-0.0003032757274256,,0.4925373134328358,0.9921953867425198,,54
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge2,net,60m,2,-0.0150966053712078,,0.5,0.110628315276528,,1
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge2,net,1d,2,-0.0047554860709826,,0.5,0.6452534810446068,,1
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge2,net,5d,2,-0.0319241574078075,,0.0,,,1
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge3,net,60m,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge3,net,1d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge3,net,5d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge4,net,60m,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge4,net,1d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge4,net,5d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge5,net,60m,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge5,net,1d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge5,net,5d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,60,all,net,60m,54521,-0.0026651662104732,,0.3269565855358485,0.5915380874643059,,331
primary_development_2022_2023_partial,ht_r3_core_pullback,60,all,net,1d,54454,-0.0015596403757306,,0.4380027178903294,0.8823847384396118,,331
primary_development_2022_2023_partial,ht_r3_core_pullback,60,all,net,5d,54393,-0.0023986701527385,,0.4599121210449874,0.9081376746872544,,331
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge1,net,60m,205,-0.0076620358581145,,0.3219512195121951,0.371121790046846,,71
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge1,net,1d,205,-0.0043007396264626,,0.448780487804878,0.8146639252960158,,71
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge1,net,5d,205,-0.0009936155079715,,0.448780487804878,0.976360713306053,,71
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge2,net,60m,7,-0.0064437633950249,,0.5714285714285714,0.3548760761331965,,4
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge2,net,1d,7,-0.0041175956345619,,0.2857142857142857,0.7345227685726079,,4
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge2,net,5d,7,-0.0364805833240759,,0.2857142857142857,0.087748343809363,,4
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge3,net,60m,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge3,net,1d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge3,net,5d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge4,net,60m,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge4,net,1d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge4,net,5d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge5,net,60m,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge5,net,1d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge5,net,5d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,120,all,net,60m,38079,-0.0026883157949327,,0.326032721447517,0.5914015645638717,,331
primary_development_2022_2023_partial,ht_r3_core_pullback,120,all,net,1d,38026,-0.0012975599463864,,0.4384105611949718,0.8996265576688203,,331
primary_development_2022_2023_partial,ht_r3_core_pullback,120,all,net,5d,38005,-0.0019423406846069,,0.4584133666622813,0.9236689749276508,,331
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge1,net,60m,310,-0.0078255733645915,,0.3129032258064516,0.3751501519752924,,103
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge1,net,1d,308,-0.011312412054239,,0.3603896103896103,0.545714280860915,,103
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge1,net,5d,307,-0.0075195298770975,,0.4299674267100977,0.7952643088332245,,103
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge2,net,60m,12,-0.0184935487360328,,0.4166666666666667,0.1893837994836659,,7
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge2,net,1d,12,-0.0238337896671974,,0.25,0.3915606360222881,,7
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge2,net,5d,12,-0.0668948042709846,,0.1666666666666666,0.2517763014472856,,7
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge3,net,60m,1,0.0100947662095365,,1.0,,,1
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge3,net,1d,1,0.0630851352318866,,1.0,,,1
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge3,net,5d,1,-0.1089969909747137,,0.0,,,1
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge4,net,60m,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge4,net,1d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge4,net,5d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge5,net,60m,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge5,net,1d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge5,net,5d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,240,all,net,60m,28801,-0.0025526953540991,,0.3248845526197007,0.6065448274830673,,330
primary_development_2022_2023_partial,ht_r3_core_pullback,240,all,net,1d,28765,-0.0007044600573418,,0.4389709716669563,0.9431829358312548,,330
primary_development_2022_2023_partial,ht_r3_core_pullback,240,all,net,5d,28736,6.816744084246154e-06,,0.4635300668151447,1.000290794534007,,330
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge1,net,60m,363,-0.0065803845408191,,0.3168044077134986,0.4505419078842946,,117
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge1,net,1d,362,-0.0033814210308391,,0.3895027624309392,0.843168175376617,,117
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge1,net,5d,363,-0.0072773233748177,,0.3884297520661157,0.8030831943529692,,117
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge2,net,60m,22,-0.013635463154337,,0.3636363636363636,0.2800805760709729,,14
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge2,net,1d,21,0.0065603984830539,,0.4761904761904761,1.196543936933575,,13
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge2,net,5d,22,-0.002817668395156,,0.4090909090909091,0.9266453596143976,,14
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge3,net,60m,2,-0.035373143564308,,0.0,,,2
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge3,net,1d,2,-0.0969332753315124,,0.0,,,2
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge3,net,5d,2,-0.1078096093491652,,0.0,,,2
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge4,net,60m,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge4,net,1d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge4,net,5d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge5,net,60m,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge5,net,1d,0,,,,,,0
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge5,net,5d,0,,,,,,0
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,all,net,60m,323094,-0.0024805976448402,,0.3311110698434511,0.5619297015203145,,197
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,all,net,1d,322659,-0.0005650097379601,,0.4598384052513644,0.945794212522447,,197
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,all,net,5d,322471,0.0010099339831093,,0.4786507934046782,1.0485469461396049,,197
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge1,net,60m,679,-0.014132993765927,,0.3240058910162003,0.4066242378341411,,155
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge1,net,1d,677,-0.0216505191653825,,0.3604135893648449,0.477552100225596,,154
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge1,net,5d,679,-0.0403202990328484,,0.337260677466863,0.4598177037204937,,155
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge2,net,60m,286,-0.0188049333665788,,0.3356643356643357,0.4040392539682783,,101
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge2,net,1d,286,-0.0356827130235512,,0.3286713286713286,0.3913152108045897,,101
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge2,net,5d,286,-0.0557640381688638,,0.3041958041958042,0.4116963644866364,,101
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge3,net,60m,152,-0.0217983394127519,,0.3157894736842105,0.3740875137632756,,63
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge3,net,1d,152,-0.0477158630422494,,0.2894736842105263,0.3012685930543164,,63
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge3,net,5d,152,-0.0848443784115888,,0.2368421052631578,0.2651540367915905,,63
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge4,net,60m,77,-0.0198503509882662,,0.3116883116883117,0.4457878638367324,,42
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge4,net,1d,77,-0.0439210194397151,,0.3506493506493506,0.3600419468161271,,42
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge4,net,5d,77,-0.0979280054390857,,0.2597402597402597,0.2537786826052787,,42
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge5,net,60m,39,-0.0104407719479339,,0.3846153846153846,0.6253900483755769,,23
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge5,net,1d,39,-0.0282980238619419,,0.4358974358974359,0.5229905989104149,,23
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge5,net,5d,39,-0.0822228490619345,,0.282051282051282,0.3653162514032083,,23
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,all,net,60m,222927,-0.0023955253667023,,0.3328982133164668,0.575592753543364,,197
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,all,net,1d,222640,-0.0001655358864266,,0.4610671936758893,0.9838781044691728,,197
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,all,net,5d,222506,0.0016264686967928,,0.4854925260442415,1.0794298198070706,,197
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge1,net,60m,175,-0.0080518446092097,,0.3657142857142857,0.520604133340978,,72
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge1,net,1d,172,-0.0079750080110782,,0.4069767441860465,0.7440209127961573,,71
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge1,net,5d,175,-0.0070820824202698,,0.4685714285714286,0.8893306374806014,,72
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge2,net,60m,8,-0.0436234812576058,,0.125,0.1563461163108284,,7
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge2,net,1d,8,-0.0119978290484805,,0.5,0.6632871023378362,,7
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge2,net,5d,8,-0.0535660502680729,,0.375,0.4536526833184581,,7
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge3,net,60m,1,-0.0113331142194402,,0.0,,,1
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge3,net,1d,1,0.0146570773100171,,1.0,,,1
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge3,net,5d,1,0.1175782357666685,,1.0,,,1
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge4,net,60m,1,-0.0113331142194402,,0.0,,,1
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge4,net,1d,1,0.0146570773100171,,1.0,,,1
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge4,net,5d,1,0.1175782357666685,,1.0,,,1
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge5,net,60m,0,,,,,,0
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge5,net,1d,0,,,,,,0
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge5,net,5d,0,,,,,,0
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,all,net,60m,149061,-0.0022572808086081,,0.3372847357793118,0.5993522225622828,,197
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,all,net,1d,148881,0.0002467196842635,,0.4708592768721328,1.0245535961981236,,197
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,all,net,5d,148792,0.0025927255733184,,0.4931716758965536,1.1296963255674966,,197
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge1,net,60m,350,-0.0041319537566116,,0.3857142857142857,0.6122743345849468,,73
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge1,net,1d,349,0.005464950918058,,0.5616045845272206,1.3474909729670856,,73
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge1,net,5d,350,0.0139172051665491,,0.5514285714285714,1.4622806583259074,,73
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge2,net,60m,4,-0.0376258498675416,,0.0,,,4
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge2,net,1d,4,0.001684757607849,,0.5,1.106713950520008,,4
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge2,net,5d,4,-0.0302238785879981,,0.25,0.363940133527275,,4
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge3,net,60m,1,-0.0344173158298559,,0.0,,,1
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge3,net,1d,1,-0.0092964655099821,,0.0,,,1
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge3,net,5d,1,-0.0030162529300137,,0.0,,,1
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge4,net,60m,0,,,,,,0
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge4,net,1d,0,,,,,,0
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge4,net,5d,0,,,,,,0
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge5,net,60m,0,,,,,,0
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge5,net,1d,0,,,,,,0
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge5,net,5d,0,,,,,,0
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,all,net,60m,117541,-0.0021803115024864,,0.3356956296100935,0.6162504517666281,,197
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,all,net,1d,117387,0.0004244138861092,,0.4699413052552668,1.0424192987308925,,197
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,all,net,5d,117324,0.0023865599124802,,0.4909737138181446,1.1180705495049166,,197
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,ge1,net,60m,421,-0.0042439420355511,,0.3705463182897862,0.6139986640577842,,78
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,ge1,net,1d,421,0.0019041352417719,,0.5225653206650831,1.1157274213958353,,78
