sample_group,strategy_id,ma_period,threshold,metric,horizon,control_id,target_count,control_count,target_mean,control_mean,mean_difference
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,ge5,net,60m,s0_random_matched,0,60,,0.006990751796229252,
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,ge5,net,1d,s0_liquidity_matched,0,67,,0.03840601705051261,
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,ge5,net,1d,s0_random_matched,0,60,,0.011920226047448856,
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,ge5,net,5d,s0_liquidity_matched,0,56,,-0.03517858083089532,
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,ge5,net,5d,s0_random_matched,0,56,,-0.06585864112167149,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,all,net,60m,s0_liquidity_matched,66020,1060542,-0.0026707274536954934,-0.002518372347136014,-0.0001523551065594794
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,all,net,60m,s0_random_matched,66020,242553,-0.0026707274536954934,-0.002602151666833347,-6.85757868621466e-05
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,all,net,1d,s0_liquidity_matched,65976,1059883,-0.0027605694295853972,-0.0026627858843852586,-9.778354520013867e-05
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,all,net,1d,s0_random_matched,65976,242406,-0.0027605694295853972,-0.0026177296149429217,-0.0001428398146424755
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,all,net,5d,s0_liquidity_matched,65978,1059641,-0.007254289134662448,-0.006666342234815126,-0.0005879468998473223
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,all,net,5d,s0_random_matched,65978,242355,-0.007254289134662448,-0.00679038604877589,-0.00046390308588655817
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge1,net,60m,s0_liquidity_matched,226,8224,-0.0076459031313158765,-0.003144488939998464,-0.004501414191317412
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge1,net,60m,s0_random_matched,226,1902,-0.0076459031313158765,-0.003667727332492575,-0.003978175798823301
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge1,net,1d,s0_liquidity_matched,223,8149,-0.015440691098342313,-0.0036885424259015458,-0.011752148672440767
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge1,net,1d,s0_random_matched,223,1887,-0.015440691098342313,-0.005594302586571886,-0.009846388511770426
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge1,net,5d,s0_liquidity_matched,226,8200,-0.02745015488188385,-0.01386641473152962,-0.013583740150354231
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge1,net,5d,s0_random_matched,226,1899,-0.02745015488188385,-0.019117037376851668,-0.008333117505032184
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge2,net,60m,s0_liquidity_matched,68,1981,-0.010268745615326823,-0.00343445530719803,-0.006834290308128793
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge2,net,60m,s0_random_matched,68,460,-0.010268745615326823,-0.002832265763802229,-0.007436479851524595
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge2,net,1d,s0_liquidity_matched,66,1925,-0.03309889130646885,0.0026776471399395053,-0.03577653844640835
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge2,net,1d,s0_random_matched,66,451,-0.03309889130646885,-0.007978029099672716,-0.025120862206796133
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge2,net,5d,s0_liquidity_matched,69,1957,-0.0505188189157781,-0.010470805945549529,-0.04004801297022857
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge2,net,5d,s0_random_matched,69,459,-0.0505188189157781,-0.033133430449295995,-0.017385388466482105
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge3,net,60m,s0_liquidity_matched,26,899,-0.009644065811092646,0.0020300796084387076,-0.011674145419531354
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge3,net,60m,s0_random_matched,26,202,-0.009644065811092646,-0.0005292637252341602,-0.009114802085858487
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge3,net,1d,s0_liquidity_matched,26,879,-0.027300962373890885,0.01980216343721038,-0.047103125811101265
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge3,net,1d,s0_random_matched,26,199,-0.027300962373890885,-0.004457789773781304,-0.022843172600109582
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge3,net,5d,s0_liquidity_matched,26,860,-0.07847916850097786,0.008062071392378292,-0.08654123989335614
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge3,net,5d,s0_random_matched,26,199,-0.07847916850097786,-0.048044085540915014,-0.030435082960062844
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge4,net,60m,s0_liquidity_matched,16,555,-0.020340462575241365,-0.0031480128759649013,-0.017192449699276465
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge4,net,60m,s0_random_matched,16,112,-0.020340462575241365,-0.0010476035299645029,-0.01929285904527686
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge4,net,1d,s0_liquidity_matched,16,555,-0.041586304545773424,0.014762916334923049,-0.05634922088069647
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge4,net,1d,s0_random_matched,16,112,-0.041586304545773424,0.007372521733480409,-0.04895882627925383
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge4,net,5d,s0_liquidity_matched,16,503,-0.05729586484149415,0.01739625895543475,-0.0746921237969289
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge4,net,5d,s0_random_matched,16,108,-0.05729586484149415,-0.03194453712572545,-0.025351327715768694
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge5,net,60m,s0_liquidity_matched,13,341,-0.013165612974392928,0.0015106183953912202,-0.014676231369784147
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge5,net,60m,s0_random_matched,13,60,-0.013165612974392928,-0.002621098947869188,-0.01054451402652374
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge5,net,1d,s0_liquidity_matched,13,341,-0.02159953650866779,0.035892364812284985,-0.057491901320952776
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge5,net,1d,s0_random_matched,13,60,-0.02159953650866779,0.011339279194919697,-0.03293881570358749
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge5,net,5d,s0_liquidity_matched,13,289,-0.05085325611467832,0.019847921279541096,-0.07070117739421941
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,ge5,net,5d,s0_random_matched,13,56,-0.05085325611467832,-0.06653590363941479,0.01568264752473647
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,all,net,60m,s0_liquidity_matched,48525,816797,-0.002823163214342127,-0.0026036763264601246,-0.00021948688788200237
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,all,net,60m,s0_random_matched,48525,242445,-0.002823163214342127,-0.00259312616523671,-0.000230037049105417
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,all,net,1d,s0_liquidity_matched,48501,816225,-0.003339557413257029,-0.0030942352360778984,-0.0002453221771791304
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,all,net,1d,s0_random_matched,48501,242298,-0.003339557413257029,-0.002601590058081117,-0.0007379673551759116
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,all,net,5d,s0_liquidity_matched,48484,816161,-0.006947680188781488,-0.006986333680763894,3.865349198240581e-05
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,all,net,5d,s0_random_matched,48484,242245,-0.006947680188781488,-0.006769517466032217,-0.00017816272274927096
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge1,net,60m,s0_liquidity_matched,65,6395,-0.007184446891756417,-0.004064850024471909,-0.0031195968672845078
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge1,net,60m,s0_random_matched,65,1896,-0.007184446891756417,-0.003897699074406147,-0.0032867478173502695
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge1,net,1d,s0_liquidity_matched,64,6356,-0.01531836426892213,-0.008482637325015816,-0.0068357269439063145
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge1,net,1d,s0_random_matched,64,1881,-0.01531836426892213,-0.0058754688620787174,-0.009442895406843413
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge1,net,5d,s0_liquidity_matched,66,6397,-0.025870264471866727,-0.019414529404341158,-0.006455735067525569
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge1,net,5d,s0_random_matched,66,1893,-0.025870264471866727,-0.019290008786767725,-0.006580255685099002
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge2,net,60m,s0_liquidity_matched,0,1526,,-0.006432391293246435,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge2,net,60m,s0_random_matched,0,460,,-0.003058920373579219,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge2,net,1d,s0_liquidity_matched,0,1505,,-0.018572306843262654,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge2,net,1d,s0_random_matched,0,451,,-0.00864301366705256,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge2,net,5d,s0_liquidity_matched,0,1518,,-0.04844505035826819,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge2,net,5d,s0_random_matched,0,459,,-0.03426759913723095,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge3,net,60m,s0_liquidity_matched,0,768,,-0.002549513708799142,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge3,net,60m,s0_random_matched,0,202,,-0.001498485881230577,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge3,net,1d,s0_liquidity_matched,0,757,,-0.013268543376868051,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge3,net,1d,s0_random_matched,0,199,,-0.005656081066178932,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge3,net,5d,s0_liquidity_matched,0,758,,-0.04711179005438505,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge3,net,5d,s0_random_matched,0,199,,-0.050224421090977744,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge4,net,60m,s0_liquidity_matched,0,430,,-0.0027667798322115436,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge4,net,60m,s0_random_matched,0,112,,0.0030929864723376233,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge4,net,1d,s0_liquidity_matched,0,430,,-0.00522071314809056,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge4,net,1d,s0_random_matched,0,112,,0.008395517346556226,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge4,net,5d,s0_liquidity_matched,0,415,,-0.015428150470656129,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge4,net,5d,s0_random_matched,0,108,,-0.03094301779085966,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge5,net,60m,s0_liquidity_matched,0,232,,-0.0037008456326809215,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge5,net,60m,s0_random_matched,0,60,,0.0022598912776671384,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge5,net,1d,s0_liquidity_matched,0,232,,0.0156238022912281,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge5,net,1d,s0_random_matched,0,60,,0.011096252594220328,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge5,net,5d,s0_liquidity_matched,0,217,,0.00038493027793605017,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,ge5,net,5d,s0_random_matched,0,56,,-0.06677959125477931,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,all,net,60m,s0_liquidity_matched,33755,605568,-0.0028676791246425577,-0.002567902233326824,-0.00029977689131573376
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,all,net,60m,s0_random_matched,33755,242473,-0.0028676791246425577,-0.0025898781056239205,-0.0002778010190186372
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,all,net,1d,s0_liquidity_matched,33743,605113,-0.0035486879831075546,-0.002796689543541066,-0.0007519984395664885
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,all,net,1d,s0_random_matched,33743,242326,-0.0035486879831075546,-0.0026031508625174522,-0.0009455371205901023
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,all,net,5d,s0_liquidity_matched,33727,605084,-0.008200418836300431,-0.006963725710795121,-0.0012366931255053098
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,all,net,5d,s0_random_matched,33727,242275,-0.008200418836300431,-0.006778112557174914,-0.0014223062791255169
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge1,net,60m,s0_liquidity_matched,36,4525,0.006503286062791121,-0.003667549918568609,0.01017083598135973
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge1,net,60m,s0_random_matched,36,1891,0.006503286062791121,-0.0035265388687513695,0.01002982493154249
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge1,net,1d,s0_liquidity_matched,36,4471,0.006465104424353678,-0.006342909478189097,0.012808013902542775
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge1,net,1d,s0_random_matched,36,1876,0.006465104424353678,-0.005251033708259981,0.011716138132613659
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge1,net,5d,s0_liquidity_matched,37,4511,-0.029818103846383993,-0.015306737361401491,-0.014511366484982502
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge1,net,5d,s0_random_matched,37,1887,-0.029818103846383993,-0.018811065344106107,-0.011007038502277886
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge2,net,60m,s0_liquidity_matched,0,1004,,-0.002282676393606597,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge2,net,60m,s0_random_matched,0,456,,-0.001266111742013532,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge2,net,1d,s0_liquidity_matched,0,964,,-0.002591214353063333,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge2,net,1d,s0_random_matched,0,447,,-0.007138739388906433,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge2,net,5d,s0_liquidity_matched,0,1001,,-0.013590603720488299,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge2,net,5d,s0_random_matched,0,455,,-0.03266833661351656,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge3,net,60m,s0_liquidity_matched,0,435,,-0.001935630783195869,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge3,net,60m,s0_random_matched,0,200,,-0.00010364219500865967,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge3,net,1d,s0_liquidity_matched,0,432,,-0.008394443641960502,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge3,net,1d,s0_random_matched,0,197,,-0.0038939020953910747,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge3,net,5d,s0_liquidity_matched,0,430,,-0.04857281934127228,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge3,net,5d,s0_random_matched,0,197,,-0.04894697984522649,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge4,net,60m,s0_liquidity_matched,0,236,,-0.0013532969013381661,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge4,net,60m,s0_random_matched,0,110,,0.0006183693219976502,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge4,net,1d,s0_liquidity_matched,0,236,,-0.023261792869887558,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge4,net,1d,s0_random_matched,0,110,,0.007368910520523299,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge4,net,5d,s0_liquidity_matched,0,230,,-0.047373045988220536,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge4,net,5d,s0_random_matched,0,106,,-0.03483513488440273,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge5,net,60m,s0_liquidity_matched,0,147,,0.004713071084098745,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge5,net,60m,s0_random_matched,0,58,,0.0016912839505473414,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge5,net,1d,s0_liquidity_matched,0,147,,-0.004957234194684882,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge5,net,1d,s0_random_matched,0,58,,0.012533275583939902,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge5,net,5d,s0_liquidity_matched,0,141,,-0.044605131911674784,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,ge5,net,5d,s0_random_matched,0,54,,-0.072112602891691,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,all,net,60m,s0_liquidity_matched,28179,523674,-0.0027958592110670947,-0.0025390902023444913,-0.0002567690087226034
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,all,net,60m,s0_random_matched,28179,242461,-0.0027958592110670947,-0.002600484451750822,-0.00019537475931627251
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,all,net,1d,s0_liquidity_matched,28159,523240,-0.0035684308571898382,-0.002650017092565947,-0.0009184137646238914
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,all,net,1d,s0_random_matched,28159,242314,-0.0035684308571898382,-0.0026083786148228365,-0.0009600522423670018
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,all,net,5d,s0_liquidity_matched,28162,523171,-0.008638526647375131,-0.007208073681035956,-0.0014304529663391758
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,all,net,5d,s0_random_matched,28162,242264,-0.008638526647375131,-0.006770136470904993,-0.0018683901764701381
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge1,net,60m,s0_liquidity_matched,29,4011,-0.004348105986201673,-0.004035474101498443,-0.0003126318847032298
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge1,net,60m,s0_random_matched,29,1880,-0.004348105986201673,-0.0037261223736803494,-0.0006219836125213236
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge1,net,1d,s0_liquidity_matched,29,3960,0.008410358807290606,-0.008889251762627342,0.017299610569917946
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge1,net,1d,s0_random_matched,29,1865,0.008410358807290606,-0.00569453834079228,0.014104897148082884
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge1,net,5d,s0_liquidity_matched,29,4010,-0.016703908251307163,-0.025150545544648833,0.00844663729334167
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge1,net,5d,s0_random_matched,29,1877,-0.016703908251307163,-0.018190849159854826,0.0014869409085476633
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge2,net,60m,s0_liquidity_matched,0,1120,,-0.0019016297791658507,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge2,net,60m,s0_random_matched,0,450,,-0.002214745101528507,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge2,net,1d,s0_liquidity_matched,0,1077,,-0.014476486227324248,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge2,net,1d,s0_random_matched,0,441,,-0.007318093846895665,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge2,net,5d,s0_liquidity_matched,0,1125,,-0.04260829470333959,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge2,net,5d,s0_random_matched,0,449,,-0.031075869154558268,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge3,net,60m,s0_liquidity_matched,0,500,,-0.0019282579050192764,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge3,net,60m,s0_random_matched,0,200,,0.0009041911815282377,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge3,net,1d,s0_liquidity_matched,0,494,,-0.011106193011431538,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge3,net,1d,s0_random_matched,0,197,,-0.001682485096110791,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge3,net,5d,s0_liquidity_matched,0,498,,-0.05724660212873412,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge3,net,5d,s0_random_matched,0,197,,-0.04489290184120334,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge4,net,60m,s0_liquidity_matched,0,302,,-0.012823777981489077,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge4,net,60m,s0_random_matched,0,112,,0.003431349909349097,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge4,net,1d,s0_liquidity_matched,0,302,,-0.016679431344568296,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge4,net,1d,s0_random_matched,0,112,,0.008248723901850361,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge4,net,5d,s0_liquidity_matched,0,300,,-0.055731820467718914,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge4,net,5d,s0_random_matched,0,108,,-0.031066431171189554,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge5,net,60m,s0_liquidity_matched,0,189,,-0.01709747139238322,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge5,net,60m,s0_random_matched,0,60,,0.0019293450288883037,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge5,net,1d,s0_liquidity_matched,0,189,,-0.017341956532062927,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge5,net,1d,s0_random_matched,0,60,,0.011772288434075366,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge5,net,5d,s0_liquidity_matched,0,187,,-0.07215329419315931,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,ge5,net,5d,s0_random_matched,0,56,,-0.06618901834641766,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,all,net,60m,s0_liquidity_matched,19513,391871,-0.0027191321154744407,-0.002468651994320089,-0.0002504801211543517
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,all,net,60m,s0_random_matched,19513,242302,-0.0027191321154744407,-0.002595229825918762,-0.00012390228955567887
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,all,net,1d,s0_liquidity_matched,19496,391657,-0.003076671634836784,-0.002489032621926798,-0.0005876390129099861
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,all,net,1d,s0_random_matched,19496,242155,-0.003076671634836784,-0.0025869728701452084,-0.0004896987646915755
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,all,net,5d,s0_liquidity_matched,19495,391519,-0.006890900762976711,-0.00681256895233681,-7.833181063990075e-05
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,all,net,5d,s0_random_matched,19495,242103,-0.006890900762976711,-0.006743434641386877,-0.00014746612158983343
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge1,net,60m,s0_liquidity_matched,63,2838,-0.007473500483449217,-0.005038252730709272,-0.0024352477527399457
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge1,net,60m,s0_random_matched,63,1884,-0.007473500483449217,-0.0035413406333364024,-0.0039321598501128145
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge1,net,1d,s0_liquidity_matched,63,2813,-0.01568273030149159,-0.007290068337397021,-0.00839266196409457
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge1,net,1d,s0_random_matched,63,1869,-0.01568273030149159,-0.005205735683632524,-0.010476994617859066
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge1,net,5d,s0_liquidity_matched,63,2845,-0.03944440285300343,-0.017214875657209073,-0.022229527195794355
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge1,net,5d,s0_random_matched,63,1881,-0.03944440285300343,-0.017937362570324817,-0.02150704028267861
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge2,net,60m,s0_liquidity_matched,0,647,,-0.00556681640520186,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge2,net,60m,s0_random_matched,0,453,,-0.004318155007848518,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge2,net,1d,s0_liquidity_matched,0,632,,-0.0027504565327411763,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge2,net,1d,s0_random_matched,0,444,,-0.007448386266877752,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge2,net,5d,s0_liquidity_matched,0,662,,-0.014256717966169506,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge2,net,5d,s0_random_matched,0,452,,-0.031442723402629526,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge3,net,60m,s0_liquidity_matched,0,294,,0.005722362490584398,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge3,net,60m,s0_random_matched,0,199,,-0.0021180629996169595,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge3,net,1d,s0_liquidity_matched,0,290,,0.024932526453002115,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge3,net,1d,s0_random_matched,0,196,,-0.0019303308958314872,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge3,net,5d,s0_liquidity_matched,0,288,,-0.02078364525411143,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge3,net,5d,s0_random_matched,0,196,,-0.045154715521904,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge4,net,60m,s0_liquidity_matched,0,190,,0.012207581554464383,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge4,net,60m,s0_random_matched,0,112,,-0.0024974308630554107,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge4,net,1d,s0_liquidity_matched,0,190,,0.04057523578323776,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge4,net,1d,s0_random_matched,0,112,,0.00675468323416265,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge4,net,5d,s0_liquidity_matched,0,184,,0.01710452379162897,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge4,net,5d,s0_random_matched,0,108,,-0.03250324148500129,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge5,net,60m,s0_liquidity_matched,0,65,,0.01086409914281239,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge5,net,60m,s0_random_matched,0,60,,-0.00392070539173933,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge5,net,1d,s0_liquidity_matched,0,65,,0.041202344082012954,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge5,net,1d,s0_random_matched,0,60,,0.00895967514338356,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge5,net,5d,s0_liquidity_matched,0,59,,0.033630494340962595,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,ge5,net,5d,s0_random_matched,0,56,,-0.06886019472864448,
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,all,net,60m,s0_liquidity_matched,13182,305325,-0.0028170652461464744,-0.0025005651378515446,-0.0003165001082949298
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,all,net,60m,s0_random_matched,13182,242120,-0.0028170652461464744,-0.0025835981748259336,-0.00023346707132054084
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,all,net,1d,s0_liquidity_matched,13166,305099,-0.0029125875018994134,-0.0024307613794839296,-0.00048182612241548387
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,all,net,1d,s0_random_matched,13166,241973,-0.0029125875018994134,-0.0026110507949128805,-0.00030153670698653294
