sample_group,market_regime,strategy_id,ma_period,signal_count,net_return_5m_mean,net_return_5m_median,net_return_5m_win_rate,net_return_15m_mean,net_return_15m_median,net_return_15m_win_rate,net_return_30m_mean,net_return_30m_median,net_return_30m_win_rate,net_return_60m_mean,net_return_60m_median,net_return_60m_win_rate,net_return_1d_mean,net_return_1d_median,net_return_1d_win_rate,net_return_2d_mean,net_return_2d_median,net_return_2d_win_rate,net_return_3d_mean,net_return_3d_median,net_return_3d_win_rate,net_return_5d_mean,net_return_5d_median,net_return_5d_win_rate
primary_development_2022_2023_partial,supportive,s2_reclaim_acceleration,120,42396,-0.002928954274703373,-0.0030162529300138408,0.179828285687329,-0.0028388863350189896,-0.0030162529300139518,0.23821205330817313,-0.0027949211333684115,-0.0030162529300139518,0.28031893562312754,-0.00233755677124373,-0.0030162529300139518,0.34004247286455874,-0.0010595495678380623,-0.0030162529300137297,0.4477290987286734,0.00014899157489162867,-0.002464823866368815,0.4676279399598156,0.001490886319505313,-0.0011596723954329091,0.4855224903680242,0.002807097952047533,0.00014542914314685795,0.5015245704020611
primary_development_2022_2023_partial,supportive,s2_reclaim_acceleration,240,30132,-0.003024016943016096,-0.0030162529300138408,0.17652329749103943,-0.002919454745644182,-0.0030162529300138408,0.23436877737953007,-0.00274540401348245,-0.0030162529300139518,0.2842681712578825,-0.0023274837319657727,-0.0030162529300138408,0.3397961555061253,-0.0004182192092213015,-0.0030162529300137297,0.45074775672981054,0.000581573551490786,-0.0030162529300137297,0.4653406067056945,0.0011974795238934902,-0.0030162529300136187,0.4730996874376538,0.0022853018883052926,-0.001789950658095174,0.4824476757728014
primary_development_2022_2023_partial,supportive,s2_reclaim_breakout_recent,10,50107,-0.0032059916500386835,-0.0030162529300139518,0.1782186121699563,-0.003323501425028894,-0.003016252930014063,0.23526124615814473,-0.003406354776207957,-0.003691258852200674,0.2758118276350717,-0.0034186042395550425,-0.0039440799240779145,0.3328541766490976,-0.003751926695138045,-0.004900910296875727,0.4108542633178691,-0.00222738841577348,-0.0038101368359089727,0.4466829385403329,-0.0031529197635719276,-0.005050913638319998,0.4418655835450889,-0.0036673525870339996,-0.007616429615320053,0.4295260388532101
primary_development_2022_2023_partial,supportive,s2_reclaim_breakout_recent,20,28942,-0.0031232645130832375,-0.0030162529300139518,0.18119622680626102,-0.003311839363364172,-0.003016252930014063,0.24080024878200476,-0.0032966264155567418,-0.003736616909110868,0.2795037495248298,-0.0030654132401097844,-0.0038712990252710577,0.3332065687121867,-0.0026844144420044695,-0.004369318478187056,0.41648191769433285,-0.0010897083100338085,-0.0030162529300138408,0.458249601552214,-0.0018251118092844636,-0.004269536766431492,0.4515491786234144,-0.0022648403337283797,-0.006263756992131109,0.44024111411348993
primary_development_2022_2023_partial,supportive,s2_reclaim_breakout_recent,40,13392,-0.002868414722430723,-0.0030162529300138408,0.19324970131421745,-0.002854831057660009,-0.0030162529300139518,0.253584229390681,-0.0028151426518673657,-0.0030162529300139518,0.30057501306847884,-0.00271060457375724,-0.0033664638519972923,0.34837167612787573,-0.0006939169988989006,-0.0030162529300137297,0.4519943126543441,0.0012076967112081827,-0.0011117949604437793,0.4820827410787761,0.0010555306365227196,-0.0012681649492784497,0.4848870267843783,0.0013860269146298214,-0.0030162529300138408,0.4734006734006734
primary_development_2022_2023_partial,supportive,s2_reclaim_breakout_recent,60,7741,-0.0027864204922767137,-0.0030162529300138408,0.2048830900400465,-0.002764831215890301,-0.0030162529300139518,0.2682170542635659,-0.0025025772008356348,-0.0030162529300138408,0.3161907223155446,-0.0022939461110043917,-0.0030162529300138408,0.36525785188057386,0.0006536877657849361,-0.0007908427803039464,0.484789644012945,0.002135375872316599,0.0007963044201579894,0.51042071197411,0.0014455523625210753,0.00032372612214692786,0.5029126213592233,0.001162887690003154,-0.0019510993540844401,0.48399222294232014
primary_development_2022_2023_partial,supportive,s2_reclaim_breakout_recent,120,3285,-0.002548608856372268,-0.0030162529300138408,0.22404870624048706,-0.0019629358987340658,-0.0030162529300138408,0.29497716894977166,-0.0017577855156509653,-0.0030162529300138408,0.3462241169305725,-0.001355045099446161,-0.0030162529300138408,0.39019189765458423,0.003283616489618865,-0.00019193636607628406,0.4974077462641049,0.004443267636096255,0.00150961362607549,0.5166310649984742,0.0024815240322629923,0.0018030900694161467,0.5167887667887668,0.004076431441543737,0.0008580427432083315,0.5070121951219512
primary_development_2022_2023_partial,supportive,s2_reclaim_breakout_recent,240,7043,-0.0030387141772224213,-0.0030162529300138408,0.18514837427232714,-0.002993237393372208,-0.0030162529300139518,0.24251029390884565,-0.0026955091977953504,-0.0030162529300138408,0.28950731222490417,-0.002292578888887166,-0.0030162529300138408,0.3505608405509016,-5.14877549586596e-05,-0.0030162529300136187,0.4553850525717533,0.001971972414339361,-0.0010989764933408974,0.48570209133589415,0.002433494297492044,-0.0004581596366375895,0.49303581580443434,0.003949650139756714,-0.0004804516774282175,0.49473833902161546
primary_development_2022_2023_partial,supportive,s2_reclaim_bull_stack,10,27416,-0.003222973792861835,-0.0030162529300139518,0.19160344324482054,-0.0034089752141160086,-0.0034034310842159243,0.2507021703447018,-0.0034911355697665567,-0.003745931203058106,0.28891401889614415,-0.0036624954980103387,-0.004102291870177188,0.3355712044368227,-0.006037578266583203,-0.006983783475488448,0.3831926015279453,-0.004634073430853674,-0.00713358993856239,0.4132167934464599,-0.006520577382853199,-0.009286590961900543,0.40543998830110045,-0.007986572934097581,-0.012162892811389936,0.39298386801770496
primary_development_2022_2023_partial,supportive,s2_reclaim_bull_stack,20,17507,-0.0030895415202735073,-0.0030162529300138408,0.1946649911463986,-0.003286473809995157,-0.0030162529300139518,0.25504084080653455,-0.003191768096105201,-0.0036312953402976023,0.2908883176235361,-0.0030089945086886312,-0.0038196242008198267,0.34093376764386535,-0.004424023219172952,-0.005877044319648472,0.3985797732218532,-0.002737787809032177,-0.006043327376665075,0.4272133776199748,-0.004155338264563376,-0.008408998012204294,0.4135028345645078,-0.004193042798527484,-0.01013971641451794,0.4093044574309614
primary_development_2022_2023_partial,supportive,s2_reclaim_bull_stack,40,6307,-0.0027491613936918885,-0.0030162529300138408,0.21055969557634374,-0.0030524639861144124,-0.0030162529300139518,0.2682733470746789,-0.0027547312455848557,-0.0030162529300139518,0.3134612335500238,-0.0025303830838825565,-0.0030162529300139518,0.3518312985571587,-0.0037147460317048034,-0.005332763985229361,0.40890302066772655,-0.0005704897444235333,-0.00453356705371466,0.4396058486967578,-0.0008308017796356733,-0.006430580830938282,0.4349690328727966,0.0004753276611415301,-0.007006864298967241,0.44179389312977096
primary_development_2022_2023_partial,supportive,s2_reclaim_bull_stack,60,2471,-0.0023544542071623994,-0.0030162529300138408,0.23634156212059895,-0.002435329184030952,-0.0030162529300138408,0.29947389720760825,-0.00204933215730185,-0.0030162529300138408,0.33751517604208825,-0.0016603910782321762,-0.0030162529300138408,0.38016194331983805,-0.001757400157845629,-0.0030162529300139518,0.4312930685042562,0.0012854205049939642,-0.0030162529300136187,0.4685598377281947,0.0027447196054984297,-0.0030162529300139518,0.46458923512747874,0.003384328121455506,-0.0030162529300137297,0.47744819179195447
primary_development_2022_2023_partial,supportive,s2_reclaim_bull_stack,120,392,-0.002645172050893294,-0.0030162529300138408,0.25,-0.0025200543625215643,-0.0030162529300138408,0.336734693877551,-0.002165248543412386,-0.0030162529300137297,0.38010204081632654,-0.0014526576858806602,-0.0030162529300137297,0.4005102040816326,-0.0007795819304473204,-0.0020272583437568326,0.4717948717948718,0.0033066495279771373,-0.005226841169767904,0.45897435897435895,0.0033000103233695906,-0.0022219229787249772,0.4846938775510204,0.004985054223141458,0.0037133171770080686,0.5127551020408163
primary_development_2022_2023_partial,supportive,s2_reclaim_bull_stack,240,62,-0.0047379312478449415,-0.0030162529300138408,0.27419354838709675,-0.0026092983919716113,-0.003393041950070508,0.3064516129032258,-0.0020987250293029404,-0.001115854597942223,0.45161290322580644,-0.003346426323201454,-0.0030162529300137297,0.3709677419354839,-1.0159256142727724e-05,0.0019517757452075513,0.532258064516129,0.0005986789322932526,0.0018367896483160173,0.5245901639344263,0.0005417195347775212,-0.006893617755723058,0.45161290322580644,-0.002203712346399824,-0.0119234796833253,0.46774193548387094
primary_development_2022_2023_partial,supportive,s2_reclaim_daily_trend,10,127109,-0.003121986614322126,-0.0030162529300138408,0.16430779881833701,-0.003134355167947391,-0.0030162529300139518,0.22511486656596172,-0.003155162539792529,-0.0030162529300139518,0.2684070559725566,-0.002909050374983872,-0.0030162529300139518,0.33149958288079834,-0.0024342747554394442,-0.0030162529300139518,0.42651324085750314,-0.0006282190200243323,-0.0030162529300137297,0.4608180126769891,-0.0003769090654049889,-0.0030162529300138408,0.4651241623965313,-0.0008051001182977742,-0.00510199298664582,0.45145876044787886
primary_development_2022_2023_partial,supportive,s2_reclaim_daily_trend,20,83695,-0.0030505567651673534,-0.0030162529300138408,0.17134049442605714,-0.0031407768527519334,-0.0030162529300139518,0.23115986187284177,-0.0031510531260445737,-0.0030162529300139518,0.2720982756354337,-0.002815428177846818,-0.0030162529300139518,0.33238110036694835,-0.001916010400912425,-0.0030162529300139518,0.428309791716543,0.00013084653400988652,-0.002390792611902226,0.4664535210930297,0.0006759037116400961,-0.0030162529300136187,0.4726702348024953,0.00041114690842532957,-0.004461142427138964,0.4582075607301998
primary_development_2022_2023_partial,supportive,s2_reclaim_daily_trend,40,53056,-0.002923768540570527,-0.0030162529300138408,0.17768353595325606,-0.002922233806722949,-0.0030162529300138408,0.23997210284249415,-0.002864332965804822,-0.0030162529300139518,0.2833311341916269,-0.002537897354046158,-0.0030162529300139518,0.3416036650892706,-0.0011953270048155294,-0.0030162529300137297,0.44725961447693846,0.000988243043121772,-0.001426167209008955,0.47829205678042885,0.002372024788910968,-0.0005588625446736883,0.4928598413298073,0.002563295082272345,-0.0030162529300137297,0.4789533345928585
primary_development_2022_2023_partial,supportive,s2_reclaim_daily_trend,60,36013,-0.002852290759944866,-0.0030162529300138408,0.18507719649005888,-0.002798170640394832,-0.0030162529300138408,0.2493751735628992,-0.0026038253382447358,-0.0030162529300138408,0.30091641210774783,-0.002180426129703597,-0.0030162529300138408,0.358730070551636,-0.0006511872314227735,-0.001744589470096758,0.46665368784069416,0.0012448570236459906,-0.0006593173577441602,0.49027951606174386,0.0019366503098000817,-0.0008895811145918087,0.4906941160105717,0.00127597473525131,-0.0030162529300139518,0.4710794410733174
primary_development_2022_2023_partial,supportive,s2_reclaim_daily_trend,120,12612,-0.002926712708668775,-0.0030162529300138408,0.17721217887725976,-0.0027881862549187894,-0.0030162529300138408,0.2445290199809705,-0.002538258978235884,-0.0030162529300138408,0.30039651070578904,-0.002092474619424779,-0.0030162529300138408,0.3662753807106599,-4.60761125119762e-05,-0.0003045995305174243,0.49301143583227447,0.002069701315490761,0.001508635483314258,0.5215767305094174,0.004327861051927619,0.0033542502461521018,0.5384248589366606,0.005120892414358747,0.003808280946804077,0.533121525019857
primary_development_2022_2023_partial,supportive,s2_reclaim_daily_trend,240,20588,-0.0031336247843560465,-0.0030162529300138408,0.16742762774431708,-0.003082894158900246,-0.0030162529300139518,0.22514207995336863,-0.002896528950716797,-0.0030162529300139518,0.2748251068791294,-0.002442780890172286,-0.0030162529300138408,0.33887269193391645,-0.0003261653975023915,-0.0019360971910432623,0.4606140222838515,0.0019469239477937,-0.0001677279383853758,0.49759112365565233,0.004126025489737691,0.0012973610826980675,0.5188918103028533,0.004436025712687057,0.0009400317805814407,0.5113868613138686
primary_development_2022_2023_partial,supportive,s2_reclaim_positive_slope,10,136268,-0.0030050342415303276,-0.0030162529300138408,0.15683065723427364,-0.0029181666501903124,-0.0030162529300138408,0.2246334267807606,-0.002905290420162123,-0.0030162529300138408,0.2714422018348624,-0.0027081080320524214,-0.0030162529300138408,0.332589384039351,-0.0020141398362930165,-0.0030162529300138408,0.4346090510777193,-0.0007041329878944954,-0.0030162529300138408,0.45709117114997133,-0.00030588340124913045,-0.0030162529300137297,0.46558037618200265,-0.00046034739342320114,-0.0038584185784700797,0.4609201488476077
primary_development_2022_2023_partial,supportive,s2_reclaim_positive_slope,20,96022,-0.002999588157715506,-0.0030162529300138408,0.16257901917288928,-0.0030150083883130102,-0.0030162529300138408,0.22334819196800534,-0.0030348002149966137,-0.0030162529300139518,0.26735065881985315,-0.0026454074055746904,-0.0030162529300139518,0.33086051866593036,-0.0017421099654558489,-0.0030162529300138408,0.4349940007303459,-4.691195869243356e-05,-0.0027381035087634675,0.4645772016615526,0.0012351915833967496,-0.0013898520375669188,0.48275898045843896,0.0014483294843473209,-0.0020956769862742197,0.48010648848984705
primary_development_2022_2023_partial,supportive,s2_reclaim_positive_slope,40,67941,-0.0029002530619293147,-0.0030162529300138408,0.16848690020606416,-0.0028505380392186246,-0.0030162529300138408,0.2319207501067165,-0.0027842170511930865,-0.0030162529300138408,0.276356463626461,-0.002456553858376424,-0.0030162529300138408,0.3385747938751472,-0.0018125500995910618,-0.0030162529300138408,0.43653520088462955,-0.0007320636308762124,-0.0030162529300137297,0.4606857513488016,0.0013342705321922198,-0.0010403973905989128,0.4874476370287333,0.0014144390364271321,-0.0030162529300138408,0.47532203089726
primary_development_2022_2023_partial,supportive,s2_reclaim_positive_slope,60,56149,-0.002848605269815843,-0.0030162529300138408,0.17811854384840065,-0.0027108073227942397,-0.0030162529300138408,0.24461226089124782,-0.002528884596058935,-0.0030162529300138408,0.2961439130821979,-0.002029683693999139,-0.0030162529300138408,0.35485480135399966,4.377091507218054e-05,-0.001187111410570485,0.4767282133618767,0.002379941108030493,0.0007318062694974259,0.5103744803839361,0.0040873376643993055,0.0024317456878548693,0.5261053495885618,0.004467057539130443,0.0007318062694974259,0.5063275323516288
primary_development_2022_2023_partial,supportive,s2_reclaim_positive_slope,120,35890,-0.0028557465664850864,-0.0030162529300138408,0.18746168849261632,-0.0027047915941738575,-0.0030162529300138408,0.25404034774855105,-0.0025505439942844653,-0.0030162529300138408,0.2964665886418102,-0.001977292518509998,-0.0030162529300138408,0.35581693516918445,0.0003971772582138559,-0.0018935234851149563,0.46739767305599733,0.0017237998282646535,-0.0018082758535963306,0.4765548635741615,0.0023613474768255276,-0.0022318440023426644,0.47817343946376206,0.002167208281797921,-0.0030162529300139518,0.46869939129949184
primary_development_2022_2023_partial,supportive,s2_reclaim_positive_slope,240,30729,-0.0029774776395299126,-0.0030162529300138408,0.1767060431514205,-0.0027495880390930767,-0.0030162529300138408,0.2406196101402584,-0.0025138128666403916,-0.0030162529300138408,0.29581177389436686,-0.0020722505393067354,-0.0030162529300138408,0.35144196341384026,0.0010701200245743063,-0.00073482559118071,0.48579526943376555,0.002996935655160276,0.00017608263945789737,0.5028042259032216,0.0037012638324975295,0.0006855846499265184,0.5070734728469913,0.005291129656234535,0.0005380563287027407,0.5047122126202511
primary_development_2022_2023_partial,supportive,s2_reclaim_recent_high,10,248250,-0.003238352700185935,-0.0030162529300139518,0.13302879793109282,-0.0032033234498788903,-0.0033626082460295748,0.20476884899853365,-0.0030257608483719753,-0.003257594916716955,0.26343481711566896,-0.002774800687567903,-0.0034581783498141005,0.3237205965914815,-0.0008657276771464894,-0.00242910113550876,0.45524583614152475,0.0006063992481942188,-0.001791457171942623,0.4737823783993282,0.0013668763945456327,-0.0016069226047860652,0.4812237087515038,0.0017209935859427627,-0.0022938009393833614,0.479635633905751
primary_development_2022_2023_partial,supportive,s2_reclaim_recent_high,20,171111,-0.0031924585868012495,-0.0030162529300139518,0.14071312102953124,-0.0031317851210510604,-0.003207943710069605,0.21209942781664418,-0.002921165445409963,-0.003174003522904756,0.2683169184908087,-0.002592115649440551,-0.0032293291743116237,0.32521675075563145,-0.00042143257619618263,-0.002302081191424943,0.4566789011233456,0.0010612663399987288,-0.001307137935036673,0.4804200022253325,0.0023136441828429982,-0.0004168949218981144,0.4951915755935856,0.0026216480469816363,-0.0010381105747162556,0.4896403863840057
primary_development_2022_2023_partial,supportive,s2_reclaim_recent_high,40,114300,-0.0031491537451757397,-0.0030162529300139518,0.14604185623293903,-0.0030719816538865353,-0.003278550663283808,0.2149444395835156,-0.002811403794011044,-0.0030162529300139518,0.2718410920546027,-0.0024951706258555056,-0.0030162529300139518,0.32930159285839317,-0.00020944675706764768,-0.0018006308360868917,0.46409730620256934,0.0015532639137327787,-0.0008007334920803189,0.48814189396529806,0.0028771090357805826,0.0002586819500844939,0.5034241470322598,0.0035810778124331813,-0.00013664617527514578,0.49889487255951026
primary_development_2022_2023_partial,supportive,s2_reclaim_recent_high,60,89066,-0.0031753905658290812,-0.0030162529300139518,0.14839890415880716,-0.0030618826064450224,-0.003393844796585055,0.21602290590613069,-0.002833496570280218,-0.00332030454047455,0.27029151506984683,-0.002484823431026464,-0.0034794277503924498,0.3248388328578809,-6.35592494683957e-05,-0.0018781436297056198,0.4623871163643316,0.001663882900671328,-0.0008007334920804854,0.4883448834488345,0.002568851984712616,-4.9039397067462964e-05,0.49942606347062796,0.003342112294620767,-0.0002545250987948666,0.49753489419180547
primary_development_2022_2023_partial,supportive,s2_reclaim_recent_high,120,57681,-0.0031201160525907118,-0.0030162529300139518,0.15926073614313702,-0.003009052488774425,-0.0032966195630484973,0.2290861175165144,-0.0027722561666654617,-0.003195379942208809,0.279511721459287,-0.00241958342011041,-0.0035785675081697055,0.3342699552502862,-8.025858921105152e-05,-0.0019146134304891538,0.46398360285560436,0.0013352057108922104,-0.0010628185481006969,0.48616422165055967,0.002436654927993468,-0.0004224738015372598,0.4957419444540999,0.0031148081420123612,-8.896991531293086e-05,0.49921801689083517
primary_development_2022_2023_partial,supportive,s2_reclaim_recent_high,240,43622,-0.003134653799185746,-0.0030162529300139518,0.15441749575902067,-0.003056240514682661,-0.0033881925156412085,0.22198532783127006,-0.002798165244174758,-0.0030162529300139518,0.27430929726011694,-0.002528530762357827,-0.0032959902327830415,0.3281425589982341,0.00038996987792205146,-0.0016753198472027053,0.468048954099791,0.002159528055412336,-0.0007833665983901783,0.48902828519565267,0.003355013075470369,-0.0002048782467004573,0.4974159909961642,0.0041242177562773015,-0.0001595659756585821,0.4984029229956109
primary_development_2022_2023_partial,supportive,s4_auction_confirmed_reclaim,10,248656,-0.0029947945775252176,-0.0030162529300138408,0.1578847886236407,-0.002975530994727729,-0.0030162529300138408,0.22073863750618347,-0.0028999152912657124,-0.0030162529300138408,0.26980698769692363,-0.0025285731258040253,-0.0030162529300138408,0.33242685482800377,-0.0006026931854087863,-0.0020435858597017686,0.4600211072441351,0.0002301931625718856,-0.002243097523294657,0.4685256363768221,0.001377430926227389,-0.00149181294978451,0.4812805996010719,0.0017181120174794456,-0.0017989345575228355,0.4828053204353083
primary_development_2022_2023_partial,supportive,s4_auction_confirmed_reclaim,20,173605,-0.0029769183451545584,-0.0030162529300138408,0.16427806131265768,-0.002945632897896775,-0.0030162529300138408,0.22605620009908176,-0.0028777443761286176,-0.0030162529300139518,0.2729922802166148,-0.002427748846662389,-0.0030162529300138408,0.33474310145144653,-0.00012267854438257594,-0.0018107103096148824,0.46274598037349207,0.0008016306100747961,-0.0015543999284450827,0.47612397643270565,0.0023410628014865886,-0.0002847906092741104,0.4961992438890653,0.0024015902475611455,-0.0009857361335372516,0.4903206064560083
primary_development_2022_2023_partial,supportive,s4_auction_confirmed_reclaim,40,116026,-0.002903571732191945,-0.0030162529300138408,0.17099762982115924,-0.002820326399375098,-0.0030162529300138408,0.23160462330095413,-0.0026777976225405256,-0.0030162529300138408,0.2793790618697099,-0.0022673758677449704,-0.0030162529300138408,0.33798591294302244,0.00027083806592411065,-0.0014030106208391402,0.4714849246014277,0.0013572906114768866,-0.0008582794515074044,0.4868748273003592,0.002816572534016847,0.00043351782109324333,0.5056912394638663,0.0033009148159763887,-0.00013479701362639762,0.4986782999308915
primary_development_2022_2023_partial,supportive,s4_auction_confirmed_reclaim,60,91143,-0.0029175311113408234,-0.0030162529300138408,0.17338687556916055,-0.0028275222504990875,-0.0030162529300138408,0.2320799640118059,-0.0026718839928135947,-0.0030162529300139518,0.2795071264771393,-0.0022100341257123984,-0.0030162529300138408,0.33646470078247603,0.0004903948847230175,-0.0014297097297117922,0.47123341868976054,0.0016749733785290648,-0.0008298850636320187,0.4873308489705284,0.0028121782155785527,0.0002886655685607753,0.5038095761640372,0.0032409939230819557,-0.00029967596252078454,0.4970368660047718
primary_development_2022_2023_partial,supportive,s4_auction_confirmed_reclaim,120,58684,-0.0028583370767282347,-0.0030162529300138408,0.18287778610864971,-0.00280411280925951,-0.0030162529300139518,0.24092566715517535,-0.002622690104717542,-0.0030162529300139518,0.28608677869048027,-0.0021359825483336227,-0.0030162529300138408,0.3416405291149598,0.00045675300336826374,-0.0014412391115777856,0.47259443865967943,0.0013937057877168287,-0.0011244431632774221,0.4842714666302343,0.0029818515217674042,-8.760480330494147e-06,0.4999573109301095,0.003670516478862373,0.0005905622801797294,0.5059426229508197
primary_development_2022_2023_partial,supportive,s4_auction_confirmed_reclaim,240,43865,-0.00296234284354291,-0.0030162529300138408,0.1747634788555796,-0.002859929394491426,-0.0030162529300138408,0.23406438081342332,-0.002661507694111492,-0.0030162529300138408,0.2819524873466782,-0.0022225215763920086,-0.0030162529300138408,0.33678425649328436,0.0007902089697074076,-0.0014437233605026911,0.4714745565372235,0.0021454697529052985,-0.0009690583775087691,0.4864772260039289,0.0036057201635733686,0.00014877483846242878,0.5017364284408701,0.004367438487835079,0.00034275831754837505,0.5040438656614119
primary_development_2022_2023_partial,supportive,s4_reclaim_amount_acceleration,10,354029,-0.0029963330298381314,-0.0030162529300138408,0.15963991548691064,-0.002878308717025213,-0.0030162529300138408,0.22718374748949896,-0.002812447229781233,-0.0030162529300138408,0.27557811714322844,-0.002412970194655519,-0.0030162529300138408,0.3410192288673194,-0.0009334427064207669,-0.002572951932156786,0.4556970262852616,0.0003957689682748641,-0.002021259170462808,0.4716752567836451,0.0013183558313083579,-0.0013764770302276963,0.4830882186445667,0.001539783470731003,-0.0026211965701143924,0.4792112503821461
primary_development_2022_2023_partial,supportive,s4_reclaim_amount_acceleration,20,240512,-0.0029620799117226044,-0.0030162529300138408,0.16662647396344404,-0.002883333464911433,-0.0030162529300138408,0.23137183154813384,-0.002789191417917975,-0.0030162529300138408,0.27844658740752753,-0.0023150371991688245,-0.0030162529300138408,0.3418765025413225,-0.0006127135571323938,-0.00275949687874677,0.45482977615825093,0.0007084734177829632,-0.0015755249718202302,0.47659533697965917,0.0021410125228481162,-0.00041542576374431484,0.4950836610892607,0.0021898244618083094,-0.001314915477675871,0.4870319284589164
primary_development_2022_2023_partial,supportive,s4_reclaim_amount_acceleration,40,158659,-0.0028707566688515296,-0.0030162529300138408,0.17360612134276243,-0.002741209451901845,-0.0030162529300138408,0.2372707217144658,-0.002591869976298614,-0.0030162529300138408,0.2851496756869197,-0.0021653527280283452,-0.0030162529300138408,0.34572804761184245,-0.00023181110095814452,-0.0018251134472536679,0.46491133934714957,0.0013318333397502509,-0.0009392034569513652,0.48577995554657505,0.002807442032428813,0.00031814087289561144,0.503978930615029,0.0031912905208892005,-0.0006518645970415848,0.49400155409972774
primary_development_2022_2023_partial,supportive,s4_reclaim_amount_acceleration,60,124718,-0.0028771354931120536,-0.0030162529300138408,0.1766399127624943,-0.00273324330879812,-0.0030162529300138408,0.23841330425299892,-0.0025501124127595078,-0.0030162529300138408,0.28740277443669315,-0.00206314838058171,-0.0030162529300138408,0.3454119647425872,6.317569171475748e-05,-0.001747825770892053,0.4657126107242955,0.0016402963336871908,-0.0008722018610461957,0.48704396857780846,0.0027445686137999832,0.00013875892780235155,0.5015226142362422,0.003077546707301592,-0.0007220759972424995,0.49340630198413654
primary_development_2022_2023_partial,supportive,s4_reclaim_amount_acceleration,120,81306,-0.002887621167762026,-0.0030162529300138408,0.18436523749784764,-0.0027395799348365136,-0.0030162529300138408,0.24675292728525042,-0.0025693261950516006,-0.0030162529300138408,0.29181888630576774,-0.0020498841060867536,-0.0030162529300138408,0.35100649670243134,0.00010885976416777933,-0.0016717024237546396,0.4686560544083584,0.0014871914181018933,-0.0009815922217076833,0.48670504554924127,0.0028592610556219555,3.393455381139887e-07,0.5000061622647556,0.0034953217769100376,0.00017409506060994673,0.5016144934680798
primary_development_2022_2023_partial,supportive,s4_reclaim_amount_acceleration,240,61277,-0.0030010078567417934,-0.0030162529300138408,0.1761998792369078,-0.00284876225081631,-0.0030162529300138408,0.238168287747242,-0.002622162280251651,-0.0030162529300138408,0.2895449797623711,-0.0021749598368637564,-0.0030162529300138408,0.3457727280147575,0.00033052488562957907,-0.0016864980156158227,0.46851558286620143,0.0019861499708402233,-0.0008406194465414574,0.4882922362482831,0.0033090763936421564,-3.573350678520715e-05,0.49961571795333015,0.0039031511359920255,-0.00024300189504872227,0.4976124284546198
primary_development_2022_2023_partial,supportive,s4_reclaim_volume_normal,10,347653,-0.0030838793144425075,-0.0030162529300138408,0.1268265601988218,-0.0029517992016741645,-0.0030162529300138408,0.20643600526984968,-0.0028311994346377567,-0.0030162529300138408,0.26086043467629416,-0.002541212369409655,-0.0030162529300138408,0.328815646734173,-0.0006507806671722776,-0.001953370470451077,0.4603161340140837,0.0008310007628068451,-0.0013787213311387547,0.4791186303896703,0.0013134564313979431,-0.0012231166942762162,0.4848591407209274,0.0014438745678583003,-0.0023186956254320212,0.47954683040733376
primary_development_2022_2023_partial,supportive,s4_reclaim_volume_normal,20,234819,-0.0030733862011660226,-0.0030162529300138408,0.13199327129868194,-0.00294783101549428,-0.0030162529300138408,0.21045974319115862,-0.002795548056970741,-0.0030162529300138408,0.26368917813820364,-0.002446799472914528,-0.0030162529300138408,0.3300800470313585,-0.00034598514261473457,-0.002010553004198723,0.46005442664346285,0.0011808883771428787,-0.0010182895090319333,0.4841964689518641,0.0021783943553513293,-0.00020784800868967057,0.497350094730913,0.0021720421979270783,-0.0011699867317360169,0.48810946462715105
primary_development_2022_2023_partial,supportive,s4_reclaim_volume_normal,40,155154,-0.003027242466854182,-0.0030162529300138408,0.13830952872022276,-0.0028900694717069507,-0.0030162529300138408,0.21348278395833603,-0.0027042591791006333,-0.0030162529300138408,0.2677809434181181,-0.0023594393558330914,-0.0030162529300138408,0.33183761097034986,-0.00010842218848186793,-0.0015650393243805683,0.46807302021740815,0.0016692395533235323,-0.0004356220057601945,0.4928747150854582,0.0027876652612123815,0.00046970422757364183,0.5062807173903215,0.0031887200967625766,-0.0004489128088036587,0.49570082107534386
primary_development_2022_2023_partial,supportive,s4_reclaim_volume_normal,60,121233,-0.0030559428332989115,-0.0030162529300138408,0.13795976276694905,-0.002893609423700008,-0.0030162529300138408,0.21434993854504358,-0.002693753983321745,-0.0030162529300138408,0.26859367781957366,-0.0023096348359946204,-0.0030162529300138408,0.3293344004488486,0.00011696382266520115,-0.0015739616063594197,0.4679284876323921,0.001803218206187083,-0.0005392746764241174,0.49150105358839813,0.0025218085364958885,0.0001420905137134998,0.5017233256465571,0.0030162833895426926,-0.00047292704463097746,0.4953869047619048
primary_development_2022_2023_partial,supportive,s4_reclaim_volume_normal,120,78235,-0.003028788804694897,-0.0030162529300138408,0.14546105273921825,-0.0028841630177139314,-0.0030162529300138408,0.22324624194702936,-0.0026947161336072236,-0.0030162529300138408,0.27407767238514047,-0.002299074867472501,-0.0030162529300138408,0.3347314041660806,0.00018673542074143805,-0.0015018472382617443,0.4695842562835303,0.001623407477167402,-0.0006234919370460279,0.49092329964000664,0.0025331417476389196,1.4092805761145577e-05,0.5001537042729788,0.0032608577836154345,0.0001687095240778813,0.5015498911233508
