sample_group,strategy_id,ma_period,mean_1d,mean_2d,mean_5d,mean_60m,median_1d,median_2d,median_5d,median_60m,profit_factor_1d,profit_factor_2d,profit_factor_5d,profit_factor_60m,signal_count_1d,signal_count_2d,signal_count_5d,signal_count_60m,win_rate_1d,win_rate_2d,win_rate_5d,win_rate_60m,daily_bh_q_value_1d,daily_bh_q_value_2d,daily_bh_q_value_5d,daily_bh_q_value_60m,daily_mean_daily_return_1d,daily_mean_daily_return_2d,daily_mean_daily_return_5d,daily_mean_daily_return_60m,daily_positive_date_fraction_1d,daily_positive_date_fraction_2d,daily_positive_date_fraction_5d,daily_positive_date_fraction_60m,control_mean_daily_difference_s0_liquidity_matched_1d,control_mean_daily_difference_s0_liquidity_matched_2d,control_mean_daily_difference_s0_liquidity_matched_5d,control_mean_daily_difference_s0_liquidity_matched_60m,control_mean_daily_difference_s0_random_matched_1d,control_mean_daily_difference_s0_random_matched_2d,control_mean_daily_difference_s0_random_matched_5d,control_mean_daily_difference_s0_random_matched_60m,control_positive_date_fraction_s0_liquidity_matched_1d,control_positive_date_fraction_s0_liquidity_matched_2d,control_positive_date_fraction_s0_liquidity_matched_5d,control_positive_date_fraction_s0_liquidity_matched_60m,control_positive_date_fraction_s0_random_matched_1d,control_positive_date_fraction_s0_random_matched_2d,control_positive_date_fraction_s0_random_matched_5d,control_positive_date_fraction_s0_random_matched_60m,screen_note
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,-0.0021738296191616,-0.0019843223907757,-0.0012987446396495,-0.0027807316636492,-0.0038805649667661,-0.0039585816134448,-0.004557186078499,-0.0036912588522006,0.8219230057126587,0.8719245672810244,0.9421018058722568,0.5768263543940273,154744,154744,154744,154744,0.424925566343042,0.4430452685554462,0.4588936390724187,0.3286621074812871,0.000327735429679444,0.012395773214287817,0.20266895946320568,2.4455067684067593e-47,-0.0032012053469236148,-0.003097784066043164,-0.002776892571724824,-0.003177790075461971,0.4259818731117825,0.4501510574018127,0.513595166163142,0.13897280966767372,0.0001290574231588,-3.326971105732686e-05,0.0001039980091042,-0.000160012070178,-0.0021216150768656,-0.002122477220755,-0.0021266068941698,-0.0020671717694984,0.4894259818731117,0.4924471299093655,0.5226586102719033,0.4410876132930513,0.0422960725075528,0.0422960725075528,0.0422960725075528,0.0513595166163142,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,-0.0004926220034982,-0.0016426525734868,-0.0047096032241328,-0.0018888076774628,-0.0028268231964339,-0.004869661168051,-0.0098633567178002,-0.0028581799707243,0.947810951621386,0.8596243978188838,0.7428255577553149,0.632758927962272,11475,11475,11475,11475,0.4363335077620792,0.409297052154195,0.3721214235868806,0.3346405228758169,0.546493235227168,0.16070692749783594,0.016948412579100153,0.03132573255505662,-0.001674636335464115,-0.00329040859391568,-0.00657590219756559,-0.0020040343388092246,0.5,0.4,0.2,0.3,0.0012146785928643,0.0011710670908358,0.0004749011721053,0.0007261252434769,-0.0016200259175814,-0.0016158311876585,-0.0016144381330504,-0.0016340705214904,0.55,0.65,0.55,0.65,0.05,0.05,0.1,0.1,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,cs_r3_leader_confirmation,20,-0.0012472523309668,-0.0030541401760173,-0.0045190964704253,-0.0022126386096384,-0.0043754827865633,-0.0064326435556167,-0.0102276170367789,-0.003179669967959,0.8699334670865863,0.7559804238085804,0.7505031534391229,0.5730683687442717,9403,9403,9403,9403,0.4071945508727118,0.3697988719804193,0.3621460506706408,0.3221654967028292,0.4706777584941981,0.10157965142754112,0.016957694164277566,0.002793030459306238,-0.0019869737624283847,-0.004020872844224921,-0.00682224472436659,-0.0024962748395514203,0.5,0.45,0.25,0.2,0.001227017007058,0.0006529861759971,0.0005874575043165,0.0003883983686175,-0.0020982364804623,-0.002089022492261,-0.0021009913677974,-0.0021631702687812,0.55,0.65,0.4,0.6,0.0,0.0,0.0,0.0,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,cs_r3_leader_confirmation,40,-0.0019852334468501,-0.00390681994349,-0.0057246774720212,-0.0023572725982615,-0.0044372342082381,-0.0071709931451725,-0.0114096751738769,-0.0031836904035372,0.8025998741499198,0.70392543520594,0.6939135108325849,0.5662624182360321,6966,6966,6966,6966,0.405343292157426,0.3661060802069857,0.3557249712313003,0.3245765144989951,0.22473570420675634,0.06363247237048641,0.0011554214379496316,0.0017504030052729828,-0.0033900892909943595,-0.005152328641995261,-0.008201553863224279,-0.0029611368706370903,0.45,0.3,0.15,0.15,0.0003248470656347,7.140688262717333e-05,-0.000491080207395,0.000246246302729,-0.0024137400856682,-0.0024000547057494,-0.002409482050669,-0.0024235574581349,0.5,0.45,0.4,0.6,0.0,0.0,0.0,0.05,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,cs_r3_leader_confirmation,60,-0.0020903528734192,-0.0043417191874454,-0.0064413754952611,-0.0023481617215226,-0.0046796717128293,-0.0069801178816899,-0.0118978240359585,-0.0035317547015316,0.8000466896307882,0.6805270020165008,0.6640458640354262,0.5800665407770524,5834,5834,5834,5834,0.4072103004291845,0.3741846893237212,0.3484978540772532,0.3280767912238601,0.2429095815873436,0.05551776690509634,0.0015577446445176298,0.0009634848415150409,-0.003367906287690565,-0.0054773608742548245,-0.008734694707161454,-0.0030484793456367,0.35,0.35,0.2,0.2,-3.1999317614584376e-05,-0.000198279055805,-0.000165781291833,9.704106062781629e-06,-0.002711642206758,-0.0026993233904841,-0.0027056586753867,-0.0026597481107416,0.55,0.45,0.5,0.6,0.0,0.0,0.0,0.0,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,cs_r3_leader_confirmation,120,-0.0024064392038978,-0.0042053788236585,-0.0061117751521847,-0.0022962798705418,-0.0050502948634578,-0.0071457980935191,-0.0110033235888177,-0.0033031457041646,0.776959010944057,0.6986512381444643,0.6904080616292604,0.5934471240896174,4477,4477,4477,4477,0.3998658918194009,0.3756152125279642,0.3627407075682938,0.3301317846772392,0.22833165709458106,0.05551776690509634,0.010278159680499457,0.0003396660861124152,-0.00321634659250088,-0.0046795399408527,-0.008391727081880549,-0.002863872831509005,0.45,0.35,0.25,0.15,0.0001737345885959,0.0003886116699873,0.0003568413937859,0.000233994962125,-0.0025273483485954,-0.0025119030178437,-0.0025024985324411,-0.0026614664426458,0.5,0.5,0.65,0.6,0.0,0.0,0.0,0.0,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,cs_r3_leader_confirmation,240,-0.0016072627670018,-0.0035975111225207,-0.0051632651699786,-0.0022186797140125,-0.0039775506496609,-0.0061531323012676,-0.0100402700761685,-0.0026446625326791,0.8497782966327307,0.7355937697888728,0.7387591656270985,0.6133757515309015,2980,2980,2980,2980,0.41372351160444,0.3848739495798319,0.3764705882352941,0.3451981195433176,0.3455910125454761,0.06969046688739289,0.03259057965832811,0.0004329312488874264,-0.0026118377487766046,-0.004091612124753249,-0.006362686560742815,-0.0028918252044306076,0.45,0.35,0.25,0.2,0.0006238509123897,0.0009436135638948,0.0017615401555043,0.000105058909673,-0.0026352077850321,-0.0026326928610925,-0.0026414020286822,-0.0026502083580257,0.55,0.6,0.55,0.6,0.0,0.0,0.0,0.05,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,fu_r3_core_pullback,10,0.0039354887126554,-0.0010354594322091,0.0017262630765688,-0.0013274075723072,0.0007967894783615,-0.0051076071373836,-0.0050212483290743,-0.0025171071755403,1.4932762901995822,0.9195757614875616,1.1026438740979951,0.7303025304023121,3486,3486,3486,3486,0.5173700832615561,0.4167145318782309,0.4461979913916786,0.3941480206540447,0.679960192203511,0.391605253093795,0.3622567884957101,0.12405480811188317,0.0017848528041719365,-0.003910540886831227,-0.0039098655158101995,-0.001974069913845082,0.7272727272727273,0.45454545454545453,0.45454545454545453,0.36363636363636365,0.0007181017519067,0.0005017299816817,0.0002559919528066,0.0004090136236416,-0.0023034749509496,-0.0022841300991138,-0.0022976809392578,-0.0024284166841258,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,fu_r3_core_pullback,20,0.0019445946089858,-0.0024927988728799,0.0009589228523556,-0.0015226814796637,-0.0020271843401649,-0.007629319770661,-0.0063908271476746,-0.0025171071755404,1.2282066225205663,0.8150622782757855,1.0565914654602593,0.6769627534835031,3488,3488,3488,3488,0.465729853742472,0.3670014347202295,0.4177905308464849,0.3721330275229357,0.7684852840642986,0.30899612436990354,0.20874713862341604,0.09440211137280981,0.0013413526591413995,-0.004092064049743699,-0.005494190771620528,-0.002404252239819899,0.6363636363636364,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.0006565849997554,0.0001870605172435,-0.0011419716344968,0.000136074512237,-0.0029350682244901,-0.0029087123184671,-0.0029140260290802,-0.0032190851267749,0.5454545454545454,0.4545454545454545,0.3636363636363636,0.3636363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,fu_r3_core_pullback,40,0.000130386010121,-0.0040844544667205,-0.0021747770331718,-0.0015277205697743,-0.0025171071755404,-0.0083515592787148,-0.00926577307143,-0.0025171071755404,1.0137982265017418,0.7132832616411756,0.8778429501876287,0.6934623914528145,3025,3025,3025,3025,0.4445914654316903,0.3630952380952381,0.3836978131212724,0.3662809917355372,0.9723204747548456,0.2694766200324014,0.0705519839670523,0.10083960911295987,-0.0001879392141108093,-0.0045282783373876275,-0.007066679429145671,-0.0023419276119707273,0.5454545454545454,0.36363636363636365,0.2727272727272727,0.18181818181818182,-0.0007811998879083,-7.217889807910769e-05,-0.0023585242321262,0.0002512250399384,-0.0028239349044519,-0.0028042553160505,-0.0028085712898723,-0.0026501127924567,0.4545454545454545,0.3636363636363636,0.4545454545454545,0.4545454545454545,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,fu_r3_core_pullback,60,0.0007372021816918,-0.0038563518413679,-0.0030283855117643,-0.0014723686189108,-0.0015974556226633,-0.0071142780802402,-0.0102545310371393,-0.0025171071755404,1.076716821937044,0.7323429010926173,0.8388981187694805,0.7073053840594595,2491,2491,2491,2491,0.4662107803700724,0.3779116465863454,0.3779654201849618,0.3741469289441991,0.8785766879827814,0.3794684623630659,0.11725482980808209,0.06572526222767455,0.0008154074198215909,-0.004229283537078233,-0.006646227226933127,-0.0026180916348842818,0.6363636363636364,0.45454545454545453,0.2727272727272727,0.2727272727272727,-0.0002385494303604,-0.0004516268447506,-0.002729222418575,0.0001922483225146,-0.0031065020962882,-0.0031022181657164,-0.0031221809526747,-0.0030045418099854,0.4545454545454545,0.4545454545454545,0.3636363636363636,0.7272727272727273,0.0,0.0,0.0,0.0,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,fu_r3_core_pullback,120,0.0009989381181702,-0.0028516336293692,-0.0014149982098981,-0.0017262578007811,-0.0020527441307526,-0.0066384551500306,-0.007837015937271,-0.0025171071755404,1.1055981997769009,0.8014467641069101,0.9243847252809896,0.6713248095584006,1897,1897,1897,1897,0.4609704641350211,0.3887130801687763,0.4093072448439979,0.3584607274644175,0.8823961542067474,0.40403055684349576,0.36116274078724386,0.029917498626435845,0.0006925189145120087,-0.0035846695347007368,-0.003222756735781118,-0.0027273078505342546,0.7272727272727273,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.0004464924558095,0.0013085768371192,0.0023155697612501,0.0005028949827047,-0.003522535224481,-0.0034874808701835,-0.0034967164954013,-0.0036030783438219,0.5454545454545454,0.6363636363636364,0.5454545454545454,0.6363636363636364,0.0,0.0,0.0,0.0,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,fu_r3_core_pullback,240,0.001549178596518,-0.0029065400584035,-0.0017442741046722,-0.0014666203877695,-0.0025171071755403,-0.0066560403407873,-0.0085099950496526,-0.0025171071755404,1.161663091952715,0.7943818224193102,0.9092302571689816,0.7158137314110916,1165,1165,1165,1165,0.4594827586206896,0.3929492691315563,0.4085836909871244,0.3642611683848797,0.7684852840642986,0.5744921247223768,0.5492386500126101,0.036192125384366426,0.0013250678346878727,-0.0024879229879835184,-0.0027685613485214176,-0.0027849908090159664,0.6363636363636364,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.0008882789667882,0.0028593093091791,0.0062321641624786,-0.0002867923182443,-0.003056795075272,-0.0030477209672361,-0.00307406142216,-0.0030589185636016,0.6363636363636364,0.6363636363636364,0.7272727272727273,0.4545454545454545,0.0,0.0,0.0,0.0909090909090909,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,ht_r3_core_pullback,10,-0.0009042844976593,-0.0015316095603294,-0.0039486350535275,-0.0026205598844845,-0.0029465325350602,-0.0048049601165976,-0.0094144063966832,-0.003318782776108,0.9029653225713706,0.8657729940617258,0.7800283400276382,0.4771775802083898,8226,8226,8226,8226,0.4294403892944038,0.4128953771289537,0.3776777020447907,0.3070751276440554,0.5191883788923309,0.16070692749783594,0.058133799758115744,0.0005804929951350586,-0.0017713907910598375,-0.0031118591735837206,-0.0056322346763109255,-0.002689966885269385,0.55,0.45,0.25,0.15,0.0005483750666628,0.0005723288945382,0.000749026319494,5.153434909927861e-05,-0.0031043699572449,-0.0031039766093562,-0.0030976634631833,-0.0031319458203211,0.6,0.55,0.5,0.45,0.0,0.0,0.0,0.0,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,ht_r3_core_pullback,20,-0.0015531433210054,-0.0033401244753285,-0.0039702870875574,-0.0025941137959485,-0.0041963760642212,-0.0064666654841282,-0.0098980588137764,-0.0032401837048489,0.8374885020685101,0.73392067156856,0.7786935018407061,0.4732808746886838,7019,7019,7019,7019,0.4043069024529378,0.3679258731290092,0.3705605477107402,0.3039327443716158,0.458280306729918,0.09074454273143291,0.03126283545765776,0.0002320553247002953,-0.0020124673257707767,-0.004008325804078501,-0.006376413421857105,-0.00285252794000456,0.5,0.45,0.3,0.1,0.0009175852654583,0.0006543913522641,0.0008630622776935,7.775490832055251e-05,-0.0033033778715843,-0.0033000219170791,-0.0033062218271666,-0.0033724660297502,0.45,0.45,0.45,0.6,0.0,0.0,0.0,0.0,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,ht_r3_core_pullback,40,-0.002619229685446,-0.0046498018891966,-0.0054886854238151,-0.0026820848613143,-0.00450412489033,-0.007597881597525,-0.0113340755481456,-0.0031317716546135,0.7402257253043459,0.6532204368259178,0.7048695383005896,0.4684272756707914,5278,5278,5278,5278,0.3953356086461888,0.3571157495256167,0.3518237082066869,0.3039029935581659,0.21884111430113143,0.0569256703128388,0.0018551225154238163,8.927353117854798e-05,-0.0035218296089976446,-0.005411925026024335,-0.007874218463486096,-0.00322088963305824,0.45,0.3,0.15,0.05,-0.0006784360675306,-0.0005811672551048,-0.000262125500217,-7.048281841446759e-05,-0.0032719860621446,-0.0032693973199895,-0.0032585779752518,-0.0032752413896186,0.5,0.55,0.4,0.5,0.0,0.0,0.0,0.0,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,ht_r3_core_pullback,60,-0.0024884322087286,-0.0044992395928113,-0.0063525688908074,-0.0026459497381031,-0.0044289451117942,-0.0071053449530218,-0.0117359878855632,-0.0032577334935161,0.7561385335906281,0.6639697247181556,0.6662386103343245,0.4854867091579439,4412,4412,4412,4412,0.4037238873751135,0.3704880817253121,0.3402951191827468,0.3100634632819583,0.24372413959666855,0.05657917657096343,0.002025900944939589,9.44472352140231e-05,-0.0032181280560050637,-0.005263740149886839,-0.00845095206695471,-0.00330558584224711,0.35,0.3,0.2,0.1,0.0004855998582301,-0.0001662874158623,0.0003941717000726,-0.0003257300552625,-0.003453846394438,-0.0034447354700238,-0.0034451804724221,-0.0034313736156963,0.5,0.5,0.45,0.55,0.0,0.0,0.0,0.0,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,ht_r3_core_pullback,120,-0.0032019111819927,-0.0049846340685957,-0.0064306698299269,-0.0026365910978816,-0.0053834373273349,-0.0070170300003122,-0.0109228618903531,-0.0026604751802582,0.7053542191160124,0.6429941068759053,0.6723912429584451,0.49014803830474,3450,3450,3450,3450,0.3881636205395996,0.3726401394133024,0.3619186046511627,0.3202898550724637,0.21884111430113143,0.05448150940237594,0.009800722298348165,0.00013152106955720445,-0.0035865511079386085,-0.004734514696985916,-0.008335501043876916,-0.003185260840302964,0.35,0.3,0.25,0.05,-0.0004701213393533,-0.000172344054625,0.0006124130334138,7.996104039879746e-05,-0.0035199057108417,-0.0035227290659302,-0.0035058014221075,-0.0036148005811561,0.5,0.55,0.5,0.45,0.0,0.0,0.0,0.0,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,ht_r3_core_pullback,240,-0.0021662421115956,-0.0040591049362831,-0.0051120904401861,-0.0024427776775828,-0.004178287710071,-0.0064328283375345,-0.0098848785429938,-0.0025171071755405,0.7997761307627016,0.7035491683025138,0.7391584675244897,0.5219022296838418,2253,2253,2253,2253,0.402493321460374,0.3834519572953737,0.3770564695420186,0.3362949800088849,0.34833025245803056,0.10423931460438464,0.07101423720489307,6.788550607935359e-05,-0.0026140654503415753,-0.0037463751146909544,-0.005439688041239065,-0.00312192056958829,0.45,0.45,0.3,0.15,-0.0006103997186909,3.728102498378079e-06,0.001455986491055,-0.0002604580417185,-0.0034405950861865,-0.0034450171973295,-0.0034445123039482,-0.003496225560625,0.4,0.6,0.5,0.4,0.0,0.0,0.0,0.0,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,ng_r1_auction_reclaim,10,-0.0001944030620827,-0.0048599615392841,-0.0045625163886242,-0.0018062666926675,-0.0025171071755402,-0.0075740546676795,-0.0090253978767876,-0.0025171071755404,0.9732616933909896,0.6077801023621038,0.7235246065117822,0.5594499554043606,18296,18296,18296,18296,0.4511808440848458,0.3445483888615351,0.364739979220211,0.3519348491473546,0.9859949392231794,0.10992641655186307,0.025013394760791376,0.014517206634924019,-6.10981075189544e-05,-0.0044469257554778175,-0.005840511164393128,-0.0027480720442792546,0.6363636363636364,0.2727272727272727,0.18181818181818182,0.18181818181818182,-0.0002914150322754,-8.776987744326042e-05,-0.0009830512990427,-4.995484755604179e-05,-0.0013591607077645,-0.0013467323473594,-0.0013354051544354,-0.0013967076289534,0.2727272727272727,0.4545454545454545,0.6363636363636364,0.4545454545454545,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,ng_r1_auction_reclaim,20,-0.0014102480545083,-0.0058875864664789,-0.0052227611438298,-0.0021283692232427,-0.0029951868281937,-0.00857343681721,-0.00971266139639,-0.0025171071755404,0.8193882128732406,0.5446800364167089,0.6865142208286438,0.4987093308262376,14037,14037,14037,14037,0.4142205756625819,0.318888096935139,0.349137316412377,0.3334758139203533,0.8893540390260107,0.09074454273143291,0.013021556094218685,0.015037414622564062,-0.0004643124528376548,-0.004844858661155063,-0.006659330673692372,-0.0029025755503037463,0.45454545454545453,0.18181818181818182,0.18181818181818182,0.09090909090909091,-0.0003605408252385,-7.378233090036029e-05,-0.0016323390848081,-3.273864448602884e-05,-0.0016722813959823,-0.0016617916882547,-0.0016537006146492,-0.0016003485239563,0.3636363636363636,0.5454545454545454,0.3636363636363636,0.5454545454545454,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,ng_r1_auction_reclaim,40,-0.0021171629933616,-0.0067599956737298,-0.0073448067047178,-0.0023324144996022,-0.003911625571199,-0.009099342874629,-0.011790346100701,-0.0025171071755404,0.7512683181701931,0.5009757170799474,0.5894113704751075,0.4897300817112306,9872,9872,9872,9872,0.3980749746707193,0.309142509629029,0.3279951348064058,0.3202998379254457,0.6788477373769628,0.06616905888396388,0.002558526840189215,0.011778995132348542,-0.0013668090484268184,-0.005743894633580155,-0.008519420621305935,-0.003142542879430209,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.18181818181818182,-0.0011654333829002,-0.0008023109616921,-0.002989129882214,-0.0001542002717043,-0.0019495059926202,-0.0019370582375065,-0.0019318711328254,-0.0019408982434766,0.3636363636363636,0.3636363636363636,0.1818181818181818,0.4545454545454545,0.0,0.0,0.0,0.0,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,ng_r1_auction_reclaim,60,-0.001982689907212,-0.0067233715210005,-0.0079826344912046,-0.0022565142295437,-0.0037129648023705,-0.0091055014478288,-0.0126112302859993,-0.0025171071755404,0.7710800081226534,0.5086868577166211,0.5668437571181865,0.5045953324096286,8263,8263,8263,8263,0.409156976744186,0.309267110841914,0.3177140089599225,0.3281287823771484,0.7812679713914327,0.10157965142754112,0.004309669038691936,0.011778995132348542,-0.0009369651199553998,-0.005438352635938336,-0.008429971522734172,-0.0030957734922931455,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.18181818181818182,-0.001162478090227,-0.0009521115572012,-0.0032771147593114,-6.258518712114308e-05,-0.0019563853829723,-0.0019459652105779,-0.00194380213716,-0.001804282653718,0.3636363636363636,0.3636363636363636,0.2727272727272727,0.4545454545454545,0.0,0.0,0.0,0.0,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,ng_r1_auction_reclaim,120,-0.0006857700248066,-0.0049427695166065,-0.0049389307770191,-0.0019673736178155,-0.0025171071755403,-0.0077947944391618,-0.0091581384193785,-0.0025171071755404,0.9160611560081896,0.6255146082008098,0.7157035145375602,0.5657913974213729,5639,5639,5639,5639,0.4480312167435261,0.357941437444543,0.3698314108251996,0.3474020216350417,0.9862322960800696,0.17307890778066834,0.05304936567077633,0.009168935603042357,4.6966238225136196e-05,-0.003967433656401328,-0.005621979655951308,-0.0028285250194416524,0.6363636363636364,0.18181818181818182,0.2727272727272727,0.18181818181818182,-0.0002874368479093,0.0008505981949782,-0.0001395899304947,6.681734013737536e-05,-0.0020468540507157,-0.0020343518016628,-0.0020205690243019,-0.0021621424043245,0.3636363636363636,0.5454545454545454,0.4545454545454545,0.3636363636363636,0.0,0.0,0.0,0.0,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,ng_r1_auction_reclaim,240,-0.0006168457286778,-0.0048977986312693,-0.0050404939153911,-0.0020776349303112,-0.0025171071755404,-0.0079728021226206,-0.0104623003841349,-0.0025171071755404,0.9248996524930608,0.6242420179605731,0.714642395672591,0.5584335557263256,3444,3444,3444,3444,0.4284467713787085,0.3458297006684103,0.3668312518152773,0.3404008132442637,0.9541457405861056,0.22398632715236122,0.09113003925914605,0.004487894053592175,0.00023234766413153657,-0.0037547964144113446,-0.0044136129898315,-0.002873196553935664,0.5454545454545454,0.2727272727272727,0.2727272727272727,0.0,4.588136204789568e-05,0.0007693963320248,0.0014988530142661,6.749742744582843e-05,-0.0020492218990919,-0.0020297337602471,-0.0020364786165877,-0.0020227075675492,0.2727272727272727,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.0,0.0,0.0,0.0909090909090909,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,ng_r3_volume_quality,10,-0.0027564763006958,-0.0051684955935035,-0.0072598020975259,-0.0027989418826632,-0.0041879327916617,-0.0071812693716042,-0.0102495327013115,-0.0028684572610722,0.6749061379808649,0.5674062769478329,0.580103710608682,0.3777519038750243,50551,50551,50551,50551,0.3861431230446319,0.3459725962300016,0.3379266650827591,0.2792299016601041,0.21767152238012685,0.04761817451940691,0.00016990300249101166,3.2064556512207888e-06,-0.0026647992671215153,-0.004527713064384599,-0.007246928388151644,-0.00292648283838006,0.3,0.3,0.05,0.05,-6.199740964281032e-05,-0.0004051066399639,-0.0005932748967095,-0.0001060872790225,-0.0007690353202669,-0.00077487359176,-0.0007729503063489,-0.0009057473119068,0.45,0.4,0.35,0.25,0.0,0.0,0.0,0.0,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,ng_r3_volume_quality,20,-0.0032591338173611,-0.0049575395295991,-0.0066431643090652,-0.0028615801276407,-0.005048789644638,-0.0069661834147217,-0.0103273759113023,-0.0030737037429295,0.626950280360676,0.5820979293090834,0.6098093297176359,0.3605488464490099,37408,37408,37408,37408,0.363675270830547,0.3465500173903738,0.3346000481708459,0.2760473758789402,0.21767152238012685,0.050907171187858195,0.0003375227637874307,2.464967790423631e-06,-0.00278303757186898,-0.004275618813609935,-0.006637284099533919,-0.0028919442324625453,0.3,0.25,0.2,0.05,-0.0001605758029142,-0.0002117745582756,-0.000119049261488,-0.0001573804966288,-0.0008873639579229,-0.0008884709591435,-0.0008861915277382,-0.000931731225533,0.45,0.45,0.45,0.35,0.0,0.0,0.0,0.0,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,ng_r3_volume_quality,40,-0.003617660405322,-0.0055351345806405,-0.0081394104778006,-0.0029563207283482,-0.0051144672333637,-0.0073358651118905,-0.0115150198685446,-0.0031351284512775,0.601848840646121,0.5507382496635035,0.5464159787871263,0.3614168542298729,25938,25938,25938,25938,0.3688575175499498,0.3474183838851586,0.3199830227263958,0.2734037631091918,0.21767152238012685,0.04761817451940691,2.0012097286958397e-05,2.4357070734388227e-06,-0.003592523167485924,-0.005279248616010685,-0.008173417961290258,-0.0030168297079099403,0.35,0.3,0.1,0.05,-0.0009126455565855,-0.001115609991498,-0.0012807257105793,-0.000297075730345,-0.0009054259064414,-0.0009044401325046,-0.0009086155159165,-0.0009545228769901,0.35,0.35,0.5,0.2,0.0,0.0,0.0,0.0,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,ng_r3_volume_quality,60,-0.0035591816532627,-0.0055661666018925,-0.0086353406517713,-0.0028747042637233,-0.0049649179554775,-0.0074607890690661,-0.0122698026600838,-0.0031575456960048,0.6101668399159965,0.5539088548338605,0.5264646215778583,0.3795799575882495,21799,21799,21799,21799,0.3713432835820895,0.3495292766934558,0.3145835246579117,0.2815052776502983,0.21767152238012685,0.04761817451940691,8.853560713780304e-06,2.4357070734388227e-06,-0.0035703200997471104,-0.005324770438091795,-0.008450213425316652,-0.002944690969661947,0.3,0.3,0.05,0.05,-0.0008751825736327,-0.0010461529962177,-0.0012156590011523,-0.0002129807886967,-0.0009018749010976,-0.0009036260326539,-0.0009064817672095,-0.0009146431569417,0.25,0.4,0.45,0.3,0.0,0.0,0.0,0.0,descriptive screen only; no winner is selected
supplemental_2023_09_legacy,ng_r3_volume_quality,120,-0.0030691399498498,-0.0044856426421056,-0.0066599095501499,-0.0028195103806217,-0.0045114190448683,-0.0065163708073811,-0.010484078312925,-0.0029262470003248,0.6594609625149188,0.6326753284082371,0.6269086078932767,0.3932775658176278,15179,15179,15179,15179,0.3878116343490305,0.376830716453358,0.3512729191399552,0.2929818780889621,0.21767152238012685,0.05551776690509634,0.0011126014818508003,2.4357070734388227e-06,-0.0032003115515897252,-0.004276051486103018,-0.006843061728525761,-0.0028970442801072656,0.3,0.25,0.15,0.05,-0.0006999808488156,-0.0002728237406388,0.0003087328791392,-0.0004030117063673,-0.0009377712355358,-0.0009357612611868,-0.0009331994774692,-0.001036632883241,0.3,0.4,0.6,0.2,0.0,0.0,0.0,0.0,descriptive screen only; no winner is selected
