sample_group,selection_ranker,selection_seed,strategy_id,policy_id,equity_row_count,equity_start_date,equity_end_date,minimum_marked_equity,maximum_marked_equity,mean_daily_return,daily_return_std,daily_sharpe,annualized_geometric_return,minimum_daily_return,maximum_daily_return,mean_position_count,invested_day_fraction,maximum_position_count
supplemental_2023_09_legacy,flow_quality,2,s1_break_reclaim_stable3,protect_3pct_target6pct_3d,25,2023-09-01,2023-10-13,97918.27850454803,102539.12038422801,-0.0002700045661026662,0.010356767379856276,-0.4138540001288328,-0.07841009028382417,-0.03262343012821989,0.02023309134327822,4.16,0.88,5
supplemental_2023_09_legacy,flow_quality,2,s1_near_reversal,fast_failure_2pct_target4pct_2d,25,2023-09-01,2023-10-13,97554.15570682823,101429.83911339001,-0.0003523659922607747,0.008242050592304801,-0.6786705144971599,-0.09277211057157386,-0.017081027201531485,0.020262566906897872,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s1_near_reversal,momentum_trail_4pct_5d,25,2023-09-01,2023-10-13,94485.21338888153,101613.17628566101,-0.0016494919867091973,0.009208103455049037,-2.843677163965891,-0.34735833807510796,-0.01762627140716122,0.014369658676251396,4.52,0.96,5
supplemental_2023_09_legacy,flow_quality,2,s1_near_reversal,next_open_1d,25,2023-09-01,2023-10-13,99761.05551363721,103152.93112725747,0.000603469583783518,0.010002548661299427,0.9577341714879063,0.14960180143435364,-0.020706755009694322,0.02421628067674919,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s1_near_reversal,next_open_2d,25,2023-09-01,2023-10-13,95503.02142214097,101695.08903827601,-0.0017926465234104772,0.009588322637625397,-2.9679207107469154,-0.37111319254231856,-0.019208324534974675,0.017110107791962204,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s1_near_reversal,next_open_3d,25,2023-09-01,2023-10-13,96091.26697822561,102051.16225425963,-0.0015526868116434711,0.009027809943795442,-2.7302456696499737,-0.33095718637317506,-0.01965294420404573,0.014355780063577184,4.2,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s1_near_reversal,next_open_5d,25,2023-09-01,2023-10-13,94104.45800126225,101240.76032278802,-0.0005914087837584114,0.008663725110522363,-1.0836358806699882,-0.1466115636104064,-0.01992186551658559,0.017415468794016675,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s1_near_reversal,protect_3pct_target6pct_3d,25,2023-09-01,2023-10-13,97744.30368971505,101285.24137664602,-0.0006152589875906367,0.009530501242019948,-1.0248079707823572,-0.15343499843881891,-0.017632539184391893,0.01716974741410837,4.24,0.88,5
supplemental_2023_09_legacy,flow_quality,2,s1_touch_immediate,fast_failure_2pct_target4pct_2d,25,2023-09-01,2023-10-13,95123.688720036,101363.489954488,-0.0017241144010021437,0.009111472501599048,-3.003846811419042,-0.35943709089122444,-0.032524944083997864,0.02009492429939619,4.28,1.0,5
supplemental_2023_09_legacy,flow_quality,2,s1_touch_immediate,momentum_trail_4pct_5d,25,2023-09-01,2023-10-13,98097.20458809202,103358.005097494,-0.0007434044497574544,0.007045758625906865,-1.6749338732936336,-0.17605381345692772,-0.011982931864737312,0.016685452080847263,4.12,0.88,5
supplemental_2023_09_legacy,flow_quality,2,s1_touch_immediate,next_open_1d,25,2023-09-01,2023-10-13,93746.73889712321,101046.22894395632,-0.0021798342867790366,0.007762925083088997,-4.457571876904636,-0.42740116246703663,-0.023341867584322773,0.013837657722469698,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s1_touch_immediate,next_open_2d,25,2023-09-01,2023-10-13,95413.88549679604,100762.33404637703,-0.001858063537511221,0.006000600258972542,-4.9154822800211315,-0.3770047370725813,-0.015222434106674565,0.01384769423848975,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s1_touch_immediate,next_open_3d,25,2023-09-01,2023-10-13,95409.4059398433,100742.72317441902,-0.001847615346916882,0.00777807726139607,-3.770852792149563,-0.3772995022597978,-0.021631488652052444,0.01384769423848975,4.2,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s1_touch_immediate,next_open_5d,25,2023-09-01,2023-10-13,92653.01438495102,100767.723174419,-0.0030248676615537607,0.006753759115814234,-7.109860547984229,-0.5366125185389995,-0.014696079755857627,0.01384769423848975,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s1_touch_immediate,protect_3pct_target6pct_3d,25,2023-09-01,2023-10-13,95892.93041263398,101633.698420859,-0.0016322915373434199,0.009366834438267205,-2.7663374452243907,-0.34474727981753794,-0.019203959417407046,0.019076903533648215,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s1_touch_reclaim,fast_failure_2pct_target4pct_2d,25,2023-09-01,2023-10-13,94300.45996392662,101479.99095127599,-0.0018344559763420155,0.00930386789148191,-3.1299977779827004,-0.3772793959658205,-0.021104937268709323,0.019927917044920918,4.04,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s1_touch_reclaim,momentum_trail_4pct_5d,25,2023-09-01,2023-10-13,97751.55691739326,101475.39338098907,0.0003321911530629507,0.00845980203527883,0.6233445003146993,0.07752814975130629,-0.021443763949965944,0.016088690105906744,4.64,1.0,5
supplemental_2023_09_legacy,flow_quality,2,s1_touch_reclaim,next_open_1d,25,2023-09-01,2023-10-13,92032.04721859723,100142.02283821002,-0.0031141202089280686,0.009345223923786677,-5.289881350801702,-0.549342796665209,-0.020582117551999013,0.019996234090721376,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s1_touch_reclaim,next_open_2d,25,2023-09-01,2023-10-13,94009.38675639904,101671.714881819,-0.0021851096205813382,0.009070210976309417,-3.8243366059993886,-0.4297204909919471,-0.018260501094518156,0.0218407156845295,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s1_touch_reclaim,next_open_3d,25,2023-09-01,2023-10-13,99218.36039168602,103204.81884562602,0.0002729742920877154,0.010640038837474348,0.4072666099493884,0.056049016889318626,-0.027743381500403563,0.026561550996259564,4.2,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s1_touch_reclaim,next_open_5d,25,2023-09-01,2023-10-13,96787.71260579806,101966.36039168602,-0.0008870472248240269,0.009753532592756884,-1.4437269793698477,-0.20996603081040177,-0.027078975443473596,0.0218407156845295,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s1_touch_reclaim,protect_3pct_target6pct_3d,25,2023-09-01,2023-10-13,94342.22581595306,101618.62832951001,-0.0016553979573309663,0.008482108766748837,-3.0981243719331375,-0.34727984758247277,-0.023474853438837928,0.017257268253693336,4.24,0.88,5
supplemental_2023_09_legacy,flow_quality,2,s2_first_touch_reclaim,fast_failure_2pct_target4pct_2d,25,2023-09-01,2023-10-13,93112.84504914007,101092.123278089,-0.002427655432293756,0.007744316973665776,-4.976272973829967,-0.46212155993770776,-0.021551267336198388,0.014281459145514264,4.12,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s2_first_touch_reclaim,momentum_trail_4pct_5d,25,2023-09-01,2023-10-13,96761.24441840952,100879.6826246815,-0.0009896018531087057,0.008585650982568525,-1.8297322397172644,-0.22801967467627315,-0.018999262611388623,0.021662816640652727,4.24,0.92,5
supplemental_2023_09_legacy,flow_quality,2,s2_first_touch_reclaim,next_open_1d,25,2023-09-01,2023-10-13,95034.38573901304,101332.59442057801,-0.001949207389679062,0.010247959206370045,-3.0194019528734337,-0.3964617116415319,-0.030168397043078277,0.02209119412839522,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s2_first_touch_reclaim,next_open_2d,25,2023-09-01,2023-10-13,98970.46155060404,103351.69047787103,0.00045708369367191803,0.012125231672683857,0.5984197982079681,0.10150030214831851,-0.022460487864448875,0.027415822012132773,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s2_first_touch_reclaim,next_open_3d,25,2023-09-01,2023-10-13,99628.02248899368,104363.55114160205,0.0003829643542586814,0.011578800619317419,0.5250432107867014,0.08290748217927946,-0.02160247376538227,0.02564495952315049,4.2,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s2_first_touch_reclaim,next_open_5d,25,2023-09-01,2023-10-13,96764.59843849303,102224.70868689101,0.00036158878465216484,0.009591966647739647,0.5984220147086258,0.08285232333337089,-0.012400540718307984,0.02564495952315049,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s2_first_touch_reclaim,protect_3pct_target6pct_3d,25,2023-09-01,2023-10-13,93197.19944240229,100576.2682051813,-0.001421647339741625,0.010827007090311216,-2.0844127735127076,-0.31164066194283646,-0.032413139495053755,0.016069420386568334,4.12,0.88,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_acceleration,fast_failure_2pct_target4pct_2d,25,2023-09-01,2023-10-13,99315.67172092106,102895.96917083801,-0.00013801068889885304,0.007862417056177387,-0.2786486332277536,-0.04167310829737081,-0.012614757395577825,0.017849331249958356,4.04,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_acceleration,momentum_trail_4pct_5d,25,2023-09-01,2023-10-13,97800.41636378634,104344.552562576,-0.000304758893129895,0.010453269126917715,-0.4628119096144037,-0.08652140267975084,-0.020581807424567056,0.03217875200785336,4.24,0.96,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_acceleration,next_open_1d,25,2023-09-01,2023-10-13,97580.47956717343,102162.07096653803,-0.0005052658219859296,0.008219261635562351,-0.9758597087393522,-0.12704807321375378,-0.01451336615861154,0.016609451832751976,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_acceleration,next_open_2d,25,2023-09-01,2023-10-13,101091.552562576,105647.98961948408,0.0022610956749461717,0.011081555147141906,3.239056305905348,0.7398879148889232,-0.018736715655002345,0.03217875200785336,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_acceleration,next_open_3d,25,2023-09-01,2023-10-13,101091.552562576,106220.46235145204,0.0017302255338574213,0.011858225618080335,2.316238510925771,0.5190624201300567,-0.018499260467332523,0.03217875200785336,4.2,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_acceleration,next_open_5d,25,2023-09-01,2023-10-13,99503.524731268,104344.552562576,0.00024577939992680874,0.009866016054046335,0.3954612475958791,0.05102598064199815,-0.012847410251811797,0.03217875200785336,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_acceleration,protect_3pct_target6pct_3d,25,2023-09-01,2023-10-13,97672.62389673103,102777.740054648,-7.357390559084464e-05,0.008016408440927762,-0.14569486468525644,-0.026283911729330534,-0.016835320858783476,0.016679806070128755,4.04,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,25,2023-09-01,2023-10-13,94687.61089150021,101217.16184994718,-0.0016667720006531671,0.009479828223081787,-2.7911038695215535,-0.350695387966137,-0.03455211984453854,0.013639178678092945,4.24,1.0,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_bull_stack,momentum_trail_4pct_5d,25,2023-09-01,2023-10-13,93862.49172022688,101618.798938404,-0.002499930285676495,0.007777173772308107,-5.1027743685884275,-0.47189514925820586,-0.02169469986910899,0.008986754645599948,4.08,0.88,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_bull_stack,next_open_1d,25,2023-09-01,2023-10-13,98026.10249266602,104468.11707315,1.321912836584893e-05,0.010794919433060126,0.0194394370918402,-0.011340071364531412,-0.02503022858995263,0.022771697040437466,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_bull_stack,next_open_2d,25,2023-09-01,2023-10-13,95017.39171590167,100898.67546456,-0.0008435634495555666,0.008763319988376574,-1.5280914805722619,-0.19941513740304506,-0.029075114752407427,0.021011638770971786,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_bull_stack,next_open_3d,25,2023-09-01,2023-10-13,99450.67546456,104463.17729969187,0.0017866593169476319,0.008804215374652207,3.2214497458906357,0.5529210193648653,-0.012854149759068845,0.02344139605643636,4.2,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_bull_stack,next_open_5d,25,2023-09-01,2023-10-13,95867.00446793123,100898.67546456,-0.0016472856722029804,0.008902784066933346,-2.9372664960727604,-0.34653082596489027,-0.024261355831091236,0.02405068053925996,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,25,2023-09-01,2023-10-13,94722.978225845,101282.300118414,-0.0020648994869950864,0.007008094352408372,-4.677343297802251,-0.40969086566824997,-0.01603358580285963,0.01226259980581057,4.16,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,25,2023-09-01,2023-10-13,96189.95335888834,101682.357241694,-0.0015260863774195733,0.007280518418037879,-3.3274924685463305,-0.32399871941604885,-0.014310392877091349,0.015332674425947435,4.04,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_daily_trend,momentum_trail_4pct_5d,25,2023-09-01,2023-10-13,93682.41525622702,100771.69387812601,-0.002228766569215699,0.006842354905106101,-5.17081807740687,-0.43345369364152087,-0.01570669105712741,0.012279029371585315,4.2,0.96,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_daily_trend,next_open_1d,25,2023-09-01,2023-10-13,90798.09570813828,102212.33124229909,-0.003805776321996115,0.009773679420096588,-6.181379965974139,-0.6220681080484357,-0.023672804115833945,0.013087453012165406,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_daily_trend,next_open_2d,25,2023-09-01,2023-10-13,90306.71674190072,101058.68864734906,-0.0033183445411164624,0.009278604821342278,-5.677263719667391,-0.571966060299369,-0.021753864639426634,0.013520588988853,4.2,1.0,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_daily_trend,next_open_3d,25,2023-09-01,2023-10-13,99658.69387812601,113581.11437703801,0.0032032878364258587,0.013863751482622071,3.66788296958338,1.1858647916973086,-0.019415643417198925,0.037045855682222184,4.2,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_daily_trend,next_open_5d,25,2023-09-01,2023-10-13,91403.560172672,100771.69387812601,-0.0034118542275893395,0.0071341522755867335,-7.5918630108550875,-0.5800926042070063,-0.01884547719904328,0.009631560618044821,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,25,2023-09-01,2023-10-13,96105.93500649394,102775.36198763805,-0.0015271721172159492,0.010982314491015022,-2.2074678163611465,-0.3299270297628796,-0.025514026583493443,0.027411143055243947,4.12,0.88,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,25,2023-09-01,2023-10-13,95622.79872261509,102756.596010744,-0.0003375329308480657,0.00986540223779013,-0.5431272883519752,-0.09270374263132541,-0.015200535852582964,0.025331195301998566,4.08,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_positive_slope,momentum_trail_4pct_5d,25,2023-09-01,2023-10-13,97163.77676604499,102756.596010744,-0.00011274080222822391,0.009990710342294646,-0.1791368872199459,-0.040138085359352704,-0.02410327536040835,0.025331195301998566,4.16,0.88,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_positive_slope,next_open_1d,25,2023-09-01,2023-10-13,91169.0137268761,101307.47294689198,-0.0028286441502466133,0.008594895215962312,-5.224418993602989,-0.5147869844683639,-0.015983360899620602,0.015020786955834975,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_positive_slope,next_open_2d,25,2023-09-01,2023-10-13,95825.35973744707,102847.955409499,-0.0004012714074360924,0.010193425662966809,-0.6249112245987241,-0.10789156232662422,-0.01939718881096386,0.026242802392581144,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_positive_slope,next_open_3d,25,2023-09-01,2023-10-13,93197.89914812944,103011.755409499,-0.002703815637874083,0.010535420100331889,-4.074041870560212,-0.5016136636695476,-0.03478291432392622,0.026242802392581144,4.2,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_positive_slope,next_open_5d,25,2023-09-01,2023-10-13,100217.955409499,105638.767846116,0.0022684235415585618,0.012022510027478858,2.995223732187767,0.7383576630406647,-0.02169768642388681,0.029119335643822408,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,25,2023-09-01,2023-10-13,99658.52992528198,107276.32634490803,0.0028304063773123113,0.011179601171536019,4.019043936568663,1.0070404458898885,-0.018288822981444297,0.025331195301998566,4.08,0.88,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,25,2023-09-01,2023-10-13,91542.98302258972,103926.58626652301,-0.0030775716742127957,0.012464453061313763,-3.9195410750347968,-0.5490673366732642,-0.02679779988795139,0.021307358387320008,4.04,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_recent_high,momentum_trail_4pct_5d,25,2023-09-01,2023-10-13,98369.24322565907,103957.90246900001,-0.0006163156855053442,0.009112156459686703,-1.073698442406794,-0.15272957071101345,-0.014279413570762567,0.031697306042633766,4.6,0.96,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_recent_high,next_open_1d,25,2023-09-01,2023-10-13,89898.69647493161,103789.60209160902,-0.004017716937539988,0.013586227378766316,-4.694406868942629,-0.6457992719715953,-0.029594541860531454,0.024835085739822516,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_recent_high,next_open_2d,25,2023-09-01,2023-10-13,89893.15753049974,102573.95650169901,-0.0035218211334286,0.01177866742328364,-4.746477277735759,-0.596148022833807,-0.03185340419867,0.017962772233635738,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_recent_high,next_open_3d,25,2023-09-01,2023-10-13,100586.40823879602,104989.160811554,0.001747267989839858,0.014274946183906633,1.943055973175597,0.5133689940151787,-0.029581059678421506,0.027466583700388014,4.2,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_recent_high,next_open_5d,25,2023-09-01,2023-10-13,98640.72608191501,104053.60060938301,0.0015621366261260449,0.011404081064378489,2.1744978854340924,0.45804138714106535,-0.018171811819426953,0.02770500000115894,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s2_reclaim_recent_high,protect_3pct_target6pct_3d,25,2023-09-01,2023-10-13,95647.03993772803,104198.74823258602,-0.0011808369970932775,0.012396393260422281,-1.5121500105297667,-0.271748348598463,-0.026942222465496934,0.03408750360878399,4.36,0.88,5
supplemental_2023_09_legacy,flow_quality,2,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,25,2023-09-01,2023-10-13,101349.52191157601,107604.38872006566,0.0025087001731344217,0.010592884815211858,3.7595406093381256,0.8542045441030428,-0.011665010587504354,0.035375712476370946,4.04,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,25,2023-09-01,2023-10-13,101349.52191157601,110054.67697815303,0.0023056034555593284,0.013483403446513201,2.7144719311585743,0.7468742758410698,-0.012597300717645199,0.03929708420304956,4.32,0.96,5
supplemental_2023_09_legacy,flow_quality,2,s4_auction_confirmed_reclaim,next_open_1d,25,2023-09-01,2023-10-13,97836.12084675906,105459.51553988307,0.002050928235718006,0.013178659696667363,2.470469468115562,0.64007190821853,-0.0182485764494682,0.04325472208114878,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s4_auction_confirmed_reclaim,next_open_2d,25,2023-09-01,2023-10-13,101349.52191157601,104608.52191157603,0.0010817723859854712,0.011716030576657963,1.4657356976500593,0.29080481455148854,-0.01697098418544063,0.032156047098509166,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s4_auction_confirmed_reclaim,next_open_3d,25,2023-09-01,2023-10-13,101281.65112090106,105377.46709013604,0.0010446309772996543,0.01120753792061737,1.4796294051443184,0.2807593921030911,-0.011831145330793769,0.032156047098509166,4.2,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s4_auction_confirmed_reclaim,next_open_5d,25,2023-09-01,2023-10-13,100246.60186523503,105899.77896721702,0.0012457195371600482,0.012632722090215915,1.5653937805911033,0.3415216886425707,-0.021832111375071017,0.032156047098509166,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,25,2023-09-01,2023-10-13,101349.52191157601,109159.64457677402,0.003255328141229521,0.012941975773142355,3.9929554104762084,1.221751239077986,-0.011784338447073717,0.03927713866872007,4.04,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,25,2023-09-01,2023-10-13,93624.08083795797,102083.5107808244,-0.0025981050960451626,0.008202254142928671,-5.028329903728657,-0.48526147298068545,-0.02082256470871946,0.016533761562032456,4.04,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,25,2023-09-01,2023-10-13,98579.7662794614,102071.68567856641,-0.0005367471983925221,0.007018769214357626,-1.2139731857422802,-0.13195727595309115,-0.01450387011911447,0.016416008796799053,4.12,0.88,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_amount_acceleration,next_open_1d,25,2023-09-01,2023-10-13,99074.00489364896,102456.81198318093,3.296811486479534e-06,0.0062509835219373595,0.008372324081874395,-0.004079086462673076,-0.016631510639904756,0.017274373623225703,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_amount_acceleration,next_open_2d,25,2023-09-01,2023-10-13,97452.792509926,102777.93855268341,-0.00023388808742891954,0.009005141044526226,-0.4123042898924477,-0.06680556414098537,-0.01908734217546426,0.023448779175176515,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_amount_acceleration,next_open_3d,25,2023-09-01,2023-10-13,99267.24281294242,102777.93855268341,-0.00017669360923182608,0.00910133507681428,-0.30818820162292404,-0.05345083586903965,-0.01975789274610551,0.023448779175176515,4.2,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_amount_acceleration,next_open_5d,25,2023-09-01,2023-10-13,96929.01588210139,102777.93855268341,-0.0009619464831161118,0.008070707281377747,-1.8920803940573274,-0.22175454364907088,-0.013737105199238542,0.023448779175176515,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,25,2023-09-01,2023-10-13,96924.57914440843,102027.70446266742,-0.0012220309533070228,0.007292369688738896,-2.6601970016959178,-0.27011581543984453,-0.020651410313136886,0.015978049811122386,4.2,0.88,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,25,2023-09-01,2023-10-13,91760.6787427351,100987.639326408,-0.003069330143971114,0.009518317813273058,-5.11898283613364,-0.5444152263802279,-0.024956415243068908,0.01830400585474945,4.08,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_volume_normal,momentum_trail_4pct_5d,25,2023-09-01,2023-10-13,92405.96629211093,100987.639326408,-0.00305251637069456,0.007786343015641066,-6.2233573632098675,-0.5407188685003627,-0.017596039874076874,0.012228414025198475,4.28,0.92,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_volume_normal,next_open_1d,25,2023-09-01,2023-10-13,92908.46043699115,100188.15363436702,-0.0026649104409967837,0.007944489641862893,-5.324966570023987,-0.49361577966333303,-0.017440708279117922,0.01266003359228729,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_volume_normal,next_open_2d,25,2023-09-01,2023-10-13,95449.70671913141,100987.639326408,-0.0018150461224054348,0.009595553266244422,-3.0027412853139537,-0.3746430929858593,-0.019256091059776215,0.01809972158844042,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_volume_normal,next_open_3d,25,2023-09-01,2023-10-13,95364.84481580001,101024.120464935,-0.0018049173635642246,0.009180125358939578,-3.1211093275734356,-0.37242485983315743,-0.017200184153975062,0.01622928905740273,4.2,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_volume_normal,next_open_5d,25,2023-09-01,2023-10-13,96061.34248273904,100987.639326408,-0.0013547588983323954,0.007470437712198342,-2.8788314175378455,-0.29437345734166165,-0.016190192600539555,0.013949545542180086,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,25,2023-09-01,2023-10-13,95399.07557725022,100987.639326408,-0.0011014231341323955,0.008459169456252604,-2.066934620169148,-0.24928919428042495,-0.016837704773966622,0.020674279950416263,4.16,0.88,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,25,2023-09-01,2023-10-13,92001.22368368505,100900.116471618,-0.0029784365858512717,0.010055416125857908,-4.702064481453624,-0.5344358122130041,-0.02278439905545826,0.02105422423476977,4.04,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,25,2023-09-01,2023-10-13,96056.91800197793,101271.59888065101,-0.0012319593006514618,0.009171153185828453,-2.1324196873606485,-0.27480100075941605,-0.022362137321911724,0.014336197820143726,4.56,0.96,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_volume_proxy,next_open_1d,25,2023-09-01,2023-10-13,96161.43192033077,101644.430948216,-0.001259451689966351,0.009072019720817651,-2.203828516138186,-0.2796415357605505,-0.02227658916719233,0.01740570616609327,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_volume_proxy,next_open_2d,25,2023-09-01,2023-10-13,98703.32745164927,103051.34634121931,-6.158381650483768e-05,0.0075567633094149435,-0.12936924705981048,-0.022472387458107645,-0.017822388692352087,0.013015416211485276,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_volume_proxy,next_open_3d,25,2023-09-01,2023-10-13,99330.12300845001,102632.01625766502,0.00045245399033622125,0.009069212777913522,0.791963382561986,0.10920598970734874,-0.016543206124309373,0.02040166701448154,4.2,0.84,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_volume_proxy,next_open_5d,25,2023-09-01,2023-10-13,95518.82128216824,101042.50508237701,-0.0003639528715332085,0.00889031587182327,-0.6498726035662624,-0.0967238873051609,-0.023773415054134328,0.01622192348399265,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,25,2023-09-01,2023-10-13,98244.159737253,101491.81406455401,-6.0568149981361505e-05,0.007038179765309466,-0.13661054496941902,-0.021285475039087842,-0.01809577053331457,0.01519350128083885,4.2,0.88,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_vwap_support,fast_failure_2pct_target4pct_2d,25,2023-09-01,2023-10-13,92793.09296423984,101734.10209967801,-0.002872789179262729,0.007951700358781892,-5.735139953345177,-0.5195372647425532,-0.022868139969505763,0.01319691742862017,4.0,0.8,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_vwap_support,momentum_trail_4pct_5d,25,2023-09-01,2023-10-13,97199.96556262202,103332.85296159101,-0.00015869061908376558,0.008805447827794877,-0.28608828650546964,-0.04854492841331692,-0.021061587059917453,0.019869397390570143,4.28,0.92,5
supplemental_2023_09_legacy,flow_quality,2,s4_reclaim_vwap_support,next_open_1d,25,2023-09-01,2023-10-13,92248.81048370726,101719.09306445101,-0.003111708278693177,0.00802643833737523,-6.154266122995173,-0.5477576798109594,-0.01899969947804936,0.01319691742862017,4.0,0.8,5
