sample_group,selection_ranker,selection_seed,strategy_id,policy_id,trade_row_count,distinct_signal_count,distinct_symbol_count,total_entry_notional,total_buy_cost,total_sell_cost,total_cost,mean_cost_rate,total_pnl,total_proceeds,mean_pnl,mean_trade_net_return,median_trade_net_return,trade_win_rate,mean_holding_trading_days,max_holding_trading_days,total_exit_attempt_count
supplemental_2023_09_legacy,sector_leader,0,cs_r3_leader_confirmation,protect_3pct_target6pct_3d,66,66,60,1201786.8,1215.700711855523,1808.8158194177377,3024.5165312732593,0.002517985885838515,-8024.416531273235,1194978.0841805818,-121.58206865565508,-0.006190035850775278,-0.012710560213800088,0.3333333333333333,1.5757575757575757,3,66.0
supplemental_2023_09_legacy,sector_leader,0,fu_r3_core_pullback,fast_failure_2pct_target4pct_2d,52,52,50,996944.0,1007.3492328079683,1514.6520315711339,2522.001264379103,0.0025302397392338266,3930.6987356209265,1001882.0479684288,75.59036030040244,0.004237982440924649,-0.011770279618349384,0.46153846153846156,1.0961538461538463,2,52.0
supplemental_2023_09_legacy,sector_leader,0,fu_r3_core_pullback,momentum_trail_4pct_5d,39,39,37,742774.0,750.3629219579598,1122.5824282331187,1872.9453501910778,0.002522874829272149,-1036.2453501910422,742488.117571767,-26.57039359464211,-0.0005340281009068354,-0.01981449838058895,0.38461538461538464,1.8461538461538463,5,39.0
supplemental_2023_09_legacy,sector_leader,0,fu_r3_core_pullback,next_open_1d,55,55,53,1041825.0,1052.688781984949,1580.0212560431285,2632.7100380280776,0.002527098018418913,2122.9899619719326,1045000.6787439568,38.59981749039878,0.0020346356990999207,-0.007359257140707762,0.41818181818181815,1.0,1,55.0
supplemental_2023_09_legacy,sector_leader,0,fu_r3_core_pullback,next_open_2d,30,30,29,560687.0,566.4155390789638,835.2200999244138,1401.6356390033773,0.0025003412266231726,-8821.83563900338,552431.5799000756,-294.06118796677936,-0.015406134995732741,-0.016978387270255784,0.26666666666666666,2.0,2,30.0
supplemental_2023_09_legacy,sector_leader,0,fu_r3_core_pullback,next_open_3d,25,25,24,452357.0,457.511909328985,664.2917357626133,1121.8036450915984,0.002481965490971727,-13926.603645091613,438887.9082642373,-557.0641458036645,-0.02963469513194564,-0.024825031296214974,0.16,3.0,3,25.0
supplemental_2023_09_legacy,sector_leader,0,fu_r3_core_pullback,next_open_5d,20,20,20,371362.0,375.15620555399437,549.3538150440102,924.5100205980043,0.0024904117742142514,-8358.510020598009,363378.646184956,-417.92550102990043,-0.021893678758694878,-0.023399020131267444,0.2,5.0,5,20.0
supplemental_2023_09_legacy,sector_leader,0,fu_r3_core_pullback,protect_3pct_target6pct_3d,48,48,46,912851.0,922.3970546269356,1381.7732542635251,2304.17030889046,0.002524699715766849,164.32969110955855,913937.7267457367,3.4235352314491365,0.0005000832205350217,-0.01600466538148873,0.3958333333333333,1.3125,3,48.0
supplemental_2023_09_legacy,sector_leader,0,ht_r3_core_pullback,fast_failure_2pct_target4pct_2d,90,90,86,1622995.0,1644.546242784878,2450.8594833480497,4095.4057261329262,0.0025257853695844017,-6394.405726132902,1618245.1405166518,-71.0489525125878,-0.0034368904170388914,-0.012380161897794749,0.4,1.1111111111111112,2,90.0
supplemental_2023_09_legacy,sector_leader,0,ht_r3_core_pullback,momentum_trail_4pct_5d,37,37,35,709561.0,717.3203486669408,1062.0238998864247,1779.3442485533656,0.002509197701287627,-8119.544248553399,702158.7761001136,-219.44714185279454,-0.010614854471167676,-0.017896799355653248,0.32432432432432434,2.972972972972973,5,37.0
supplemental_2023_09_legacy,sector_leader,0,ht_r3_core_pullback,next_open_1d,100,100,94,1720359.0,1749.3730572728655,2602.0236461630548,4351.39670343592,0.00253466033563363,-8239.3967034359,1713868.9763538372,-82.393967034359,-0.004058961741985672,-0.00808284931674667,0.33,1.0,1,100.0
supplemental_2023_09_legacy,sector_leader,0,ht_r3_core_pullback,next_open_2d,50,50,47,910142.0,921.082178683926,1372.2020803420392,2293.284259025965,0.0025206046465056776,-4821.284259025972,906241.797919658,-96.42568518051944,-0.005310063200509536,-0.010644709379341664,0.36,2.0,2,50.0
supplemental_2023_09_legacy,sector_leader,0,ht_r3_core_pullback,next_open_3d,35,35,34,624589.0,633.1517663729501,937.696798020016,1570.848564392966,0.00251767937689012,-6749.848564392962,618472.30320198,-192.8528161255132,-0.00987524942173669,-0.01073812002848918,0.37142857142857144,3.0,3,35.0
supplemental_2023_09_legacy,sector_leader,0,ht_r3_core_pullback,next_open_5d,20,20,20,364394.0,368.4172259479783,550.1488372330138,918.566063180992,0.0025235016386465693,-881.5660631810242,363880.85116276704,-44.07830315905121,-0.0007305257086870402,-0.0209474661289638,0.3,5.0,5,20.0
supplemental_2023_09_legacy,sector_leader,0,ht_r3_core_pullback,protect_3pct_target6pct_3d,67,67,65,1251578.0,1265.2356885658937,1887.6793923965458,3152.9150809624402,0.002519431065080572,-4945.415080962448,1247897.8206076035,-73.81216538749922,-0.004023686583043439,-0.011150208303484024,0.3880597014925373,1.507462686567164,3,67.0
supplemental_2023_09_legacy,sector_leader,0,ng_r1_auction_reclaim,fast_failure_2pct_target4pct_2d,52,52,51,1028439.9,1040.0294597692482,1564.5488445458254,2604.578304315074,0.002534558544706284,4898.121695684926,1034378.0511554542,94.19464799394088,0.0054381633557379445,0.0019936692817137123,0.5192307692307693,1.1153846153846154,2,52.0
supplemental_2023_09_legacy,sector_leader,0,ng_r1_auction_reclaim,momentum_trail_4pct_5d,33,33,33,638640.9,646.2478833862733,952.1614376244192,1598.409321010692,0.002504689038419893,-9982.50932101071,629304.6385623756,-302.50028245487,-0.015339541852986464,-0.0406721905076237,0.3333333333333333,2.393939393939394,5,33.0
supplemental_2023_09_legacy,sector_leader,0,ng_r1_auction_reclaim,next_open_1d,55,55,53,1042282.9,1054.2333496602423,1582.373434399135,2636.606784059378,0.0025312658905943123,2693.1932159406406,1046030.3265656012,48.96714938073892,0.003041689536626722,-0.005363804929034661,0.43636363636363634,1.0,1,55.0
supplemental_2023_09_legacy,sector_leader,0,ng_r1_auction_reclaim,next_open_2d,30,30,30,568795.9,575.7015880812723,855.9287470830232,1431.6303351642957,0.0025211403538030644,-3676.530335164287,565695.071252917,-122.55101117214289,-0.004659049657719526,-0.009277917849399662,0.3333333333333333,2.0,2,30.0
supplemental_2023_09_legacy,sector_leader,0,ng_r1_auction_reclaim,next_open_3d,25,25,25,467699.9,473.57269024928246,698.2259125850062,1171.7986028342884,0.0025101686693437208,-6826.698602834314,461346.77408741496,-273.06794411337256,-0.012619962442214224,-0.016523888017609262,0.28,3.0,3,25.0
supplemental_2023_09_legacy,sector_leader,0,ng_r1_auction_reclaim,next_open_5d,20,20,20,367241.9,372.07599980328814,550.4607770870163,922.5367768903044,0.0025175731932098456,-4195.436776890307,363418.5392229129,-209.77183884451534,-0.009207318746785641,-0.024667919921954495,0.35,5.0,5,20.0
supplemental_2023_09_legacy,sector_leader,0,ng_r1_auction_reclaim,protect_3pct_target6pct_3d,46,46,46,907881.9,918.2397186832495,1376.9026014970273,2295.1423201802777,0.002530881136577915,1461.9576798196995,910262.0973985028,31.781688691732597,0.0027807563920850048,-0.004066811889891108,0.45652173913043476,1.4782608695652173,3,46.0
supplemental_2023_09_legacy,sector_leader,0,ng_r3_volume_quality,fast_failure_2pct_target4pct_2d,86,86,84,1627525.0,1645.9414785848603,2458.717635871048,4104.659114455908,0.0025231889767158245,-4062.659114455917,1625108.282364129,-47.24022226111531,-0.0023532368103399153,-0.007122231004191472,0.43023255813953487,1.1627906976744187,2,86.0
supplemental_2023_09_legacy,sector_leader,0,ng_r3_volume_quality,momentum_trail_4pct_5d,39,39,37,732688.0,741.961035675924,1092.8828989757235,1834.843934651648,0.002506142386066989,-12259.943934651663,721170.017101024,-314.35753678594006,-0.016501828411018257,-0.035195953898338524,0.28205128205128205,2.717948717948718,5,39.0
supplemental_2023_09_legacy,sector_leader,0,ng_r3_volume_quality,next_open_1d,100,100,96,1798020.0,1823.0493503998623,2718.6465810660648,4541.695931465926,0.00253013875691987,-6039.695931465916,1793803.3534189344,-60.39695931465916,-0.003078993009542541,-0.004620744296374069,0.38,1.0,1,100.0
supplemental_2023_09_legacy,sector_leader,0,ng_r3_volume_quality,next_open_2d,50,50,48,965351.0,976.3073608869054,1467.0785622640392,2443.3859231509437,0.002531842923204281,3263.614076849046,969590.921437736,65.27228153698091,0.003368831630054127,-0.0030397143495663,0.42,2.0,2,50.0
supplemental_2023_09_legacy,sector_leader,0,ng_r3_volume_quality,next_open_3d,35,35,34,657752.0,664.9312757239459,995.0046920450178,1659.9359677689636,0.00252540796130073,-626.9359677689681,657789.995307955,-17.91245622197052,-5.20381454133787e-05,-0.0011431637969941783,0.4857142857142857,3.0,3,35.0
supplemental_2023_09_legacy,sector_leader,0,ng_r3_volume_quality,next_open_5d,20,20,20,365656.0,369.39190735197553,551.4581504890131,920.8500578409886,0.00251966551848965,-1313.850057841024,364711.5418495109,-65.6925028920512,-0.00273399800289547,-0.02181989073899686,0.3,5.0,5,20.0
supplemental_2023_09_legacy,sector_leader,0,ng_r3_volume_quality,protect_3pct_target6pct_3d,64,64,62,1223091.0,1235.6413634469027,1842.7656227520386,3078.406986198942,0.0025176292022751467,-5565.406986198954,1218761.234377248,-86.95948415935865,-0.004100661505582601,-0.009406117481748633,0.453125,1.578125,3,65.0
supplemental_2023_09_legacy,sector_leader,0,s0_distance_only,fast_failure_2pct_target4pct_2d,80,80,78,1474542.9000000001,1492.1261881291684,2219.663602658741,3711.7897907879096,0.0025183848437918027,-9610.789790787869,1466424.2363973416,-120.13487238484836,-0.006264998772668316,-0.011531441259354474,0.35,1.2625,2,80.0
supplemental_2023_09_legacy,sector_leader,0,s0_distance_only,momentum_trail_4pct_5d,38,38,37,671882.0,684.7259181139561,1001.5807533790231,1686.3066714929791,0.002517817697967271,-14435.306671492966,658131.4192466211,-379.8764913550781,-0.02118777960918395,-0.02840310163382096,0.2631578947368421,2.736842105263158,5,38.0
supplemental_2023_09_legacy,sector_leader,0,s0_distance_only,next_open_1d,100,100,95,1720437.0,1744.2546431788542,2589.9945420250483,4334.249185203903,0.0025210283957665413,-13756.249185203853,1708425.0054579745,-137.56249185203853,-0.007562661703817535,-0.008051120584326513,0.25,1.0,1,100.0
supplemental_2023_09_legacy,sector_leader,0,s0_distance_only,next_open_2d,50,50,49,927917.7,938.4522798008184,1402.5177135892495,2340.9699933900674,0.002523948183624133,-2276.2699933900494,926579.8822864104,-45.525399867800985,-0.002175391678025974,-0.011065896833115407,0.38,2.0,2,50.0
supplemental_2023_09_legacy,sector_leader,0,s0_distance_only,next_open_3d,35,35,35,615125.0,621.9327150949412,908.0123119700191,1529.9450270649604,0.0024894616160593855,-16174.945027064929,599571.98768803,-462.1412864875694,-0.024889312581271052,-0.019130746296534072,0.17142857142857143,3.0,3,35.0
supplemental_2023_09_legacy,sector_leader,0,s0_distance_only,next_open_5d,20,20,20,364617.0,368.9562262389827,539.7072011750101,908.6634274139927,0.0024958131932972367,-8630.663427413992,356355.2927988251,-431.5331713706996,-0.021659573941009275,-0.025201113258622496,0.3,5.0,5,20.0
supplemental_2023_09_legacy,sector_leader,0,s0_distance_only,protect_3pct_target6pct_3d,61,61,58,1097042.3,1114.0115525190067,1642.1537585380229,2756.1653110570287,0.002514573950523014,-16542.465311057003,1081613.846241462,-271.18795591896725,-0.01506046067330375,-0.02644197360859945,0.21311475409836064,1.6557377049180328,3,61.0
supplemental_2023_09_legacy,sector_leader,0,s0_strong_no_ma,fast_failure_2pct_target4pct_2d,95,95,86,1827519.1,1849.4292450645844,2763.5004796220683,4612.929724686654,0.002527119890600076,-3958.029724686681,1825410.4995203777,-41.663470786175594,-0.001716461298117453,-0.012663646773911224,0.37894736842105264,1.0526315789473684,2,95.0
supplemental_2023_09_legacy,sector_leader,0,s0_strong_no_ma,momentum_trail_4pct_5d,52,52,51,1059944.2,1073.3077323013513,1606.9128006540423,2680.220532955395,0.0025347724325456224,-26.42053295540063,1060991.087199346,-0.5080871722192429,0.0013576049353717094,-0.0049129035945392925,0.46153846153846156,2.019230769230769,5,52.0
supplemental_2023_09_legacy,sector_leader,0,s0_strong_no_ma,next_open_1d,85,85,75,1678020.9,1697.6828079451898,2544.3696898210655,4242.052497766254,0.0025308493603239655,1494.0475022337214,1681212.6303101785,17.57702943804378,0.001176493728679471,-0.011165802778064117,0.38823529411764707,1.0,1,85.0
supplemental_2023_09_legacy,sector_leader,0,s0_strong_no_ma,next_open_2d,50,50,47,991917.5,1004.587204347421,1500.3904615245303,2504.9776658719516,0.0025314813654917527,-2375.97766587196,990546.1095384753,-47.519553317439204,-0.0010087168456196433,-0.01109694496361006,0.38,2.0,2,50.0
supplemental_2023_09_legacy,sector_leader,0,s0_strong_no_ma,next_open_3d,35,35,34,681829.0,690.7370076229436,1030.9280856520236,1721.6650932749671,0.002532948169711875,-1786.6650932749526,680733.0719143479,-51.04757409357008,-0.0007696646647764573,-0.008746184358040468,0.4,3.0,3,35.0
supplemental_2023_09_legacy,sector_leader,0,s0_strong_no_ma,next_open_5d,20,20,20,369413.0,375.12905335097275,548.7536050060129,923.8826583569855,0.002509807020129997,-9014.88265835698,360773.246394994,-450.744132917849,-0.02406366416269842,-0.03964495229641793,0.3,5.0,5,20.0
supplemental_2023_09_legacy,sector_leader,0,s0_strong_no_ma,protect_3pct_target6pct_3d,74,74,67,1494120.0,1511.7940137698988,2265.5948345100624,3777.388848279961,0.0025311449377051418,1372.611151720057,1497004.4051654898,18.548799347568337,0.001039338396222015,-0.006199032440784443,0.44594594594594594,1.3783783783783783,3,74.0
supplemental_2023_09_legacy,sector_leader,0,s1_break_reclaim_stable3,fast_failure_2pct_target4pct_2d,92,92,88,1713982.9,1733.8492201191693,2586.7797962311565,4320.629016350325,0.002522008676282293,-6076.829016350368,1709639.9202037684,-66.05248930815617,-0.003306196311103729,-0.008033459011739932,0.43478260869565216,1.0869565217391304,2,92.0
supplemental_2023_09_legacy,sector_leader,0,s1_break_reclaim_stable3,momentum_trail_4pct_5d,40,40,39,772409.3,784.0107228380384,1155.9336839317305,1939.9444067697689,0.002516373977586151,-11536.2860172927,761657.0247055454,-288.4071504323175,-0.013884007517727715,-0.021475951644923566,0.3,2.575,5,40.0
supplemental_2023_09_legacy,sector_leader,0,s1_break_reclaim_stable3,next_open_1d,100,100,95,1813790.9,1835.7946549851677,2741.1510246461703,4576.945679631339,0.0025252605466723243,-4576.145679631365,1811050.548975353,-45.76145679631365,-0.0018679337887618167,-0.008187568561655277,0.42,1.0,1,100.0
supplemental_2023_09_legacy,sector_leader,0,s1_break_reclaim_stable3,next_open_2d,50,50,49,952298.0,963.7136129259452,1432.6501460760367,2396.3637590019816,0.002519048677585697,-6422.363759001988,946839.3498539241,-128.44727518003975,-0.005765994046660407,-0.00453562345084137,0.42,2.0,2,50.0
supplemental_2023_09_legacy,sector_leader,0,s1_break_reclaim_stable3,next_open_3d,35,35,33,683917.0,692.590564248967,1035.1923155290135,1727.7828797779812,0.002531025026857602,-771.7828797779603,683837.8076844709,-22.050939422227437,0.0007551745862088637,-0.007054557787326806,0.42857142857142855,3.0,3,35.0
supplemental_2023_09_legacy,sector_leader,0,s1_break_reclaim_stable3,next_open_5d,20,20,20,369991.0,375.4571823069782,553.631341489012,929.0885237959902,0.0025147423013499146,-5217.088523796005,365149.368658511,-260.8544261898002,-0.013677825158436135,-0.01932651703260114,0.4,5.0,5,20.0
supplemental_2023_09_legacy,sector_leader,0,s1_break_reclaim_stable3,protect_3pct_target6pct_3d,64,64,61,1219581.7,1235.0941182387978,1833.3344367622033,3068.428555001001,0.002518479907126542,-10038.76637983262,1210778.0277384056,-156.85572468488468,-0.007582337727501467,-0.015154332402043719,0.34375,1.578125,3,64.0
supplemental_2023_09_legacy,sector_leader,0,s1_near_reversal,fast_failure_2pct_target4pct_2d,81,81,78,1486471.5999999999,1505.105916057113,2240.988343442042,3746.0942594991557,0.0025223427435510284,-7853.694259499187,1480123.0116565572,-96.95918838887886,-0.004532117898877303,-0.009025967813872797,0.345679012345679,1.1604938271604939,2,81.0
supplemental_2023_09_legacy,sector_leader,0,s1_near_reversal,momentum_trail_4pct_5d,36,36,36,738629.7,747.8835788148517,1110.8646697520296,1858.7482485668818,0.002522731084160341,-5544.448248566885,733833.1353302479,-154.01245134908015,-0.004774257491455873,-0.009767908847977541,0.3611111111111111,3.0277777777777777,5,36.0
supplemental_2023_09_legacy,sector_leader,0,s1_near_reversal,next_open_1d,93,93,87,1696399.4,1717.5772272696795,2565.0829355980604,4282.660162867739,0.002526521168119047,-3576.0601628677377,1694540.9170644018,-38.45225981578213,-0.0014616173999663106,-0.006475372623256753,0.3870967741935484,1.0,1,93.0
supplemental_2023_09_legacy,sector_leader,0,s1_near_reversal,next_open_2d,50,50,48,938697.0,950.8775887189331,1430.355521548032,2381.2331102669655,0.0025400172877954974,4997.766889733026,944645.6444784519,99.95533779466052,0.006399997719495736,-0.004052433540533639,0.42,2.0,2,50.0
supplemental_2023_09_legacy,sector_leader,0,s1_near_reversal,next_open_3d,35,35,34,654687.0,663.5914942289346,990.123083713026,1653.7145779419607,0.0025304286834925377,-1619.7145779419425,653730.876916287,-46.27755936976978,-0.0008842575081281221,-0.009291184546165022,0.37142857142857144,3.0,3,35.0
supplemental_2023_09_legacy,sector_leader,0,s1_near_reversal,next_open_5d,20,20,20,366435.0,371.8861655649689,547.2162512390172,919.1024168039862,0.0025130544330739593,-5901.102416803993,360905.78374876094,-295.05512084019966,-0.014868274045674135,-0.011868697161778984,0.35,5.0,5,20.0
supplemental_2023_09_legacy,sector_leader,0,s1_near_reversal,protect_3pct_target6pct_3d,57,57,57,1075109.8,1090.2608334665183,1615.9161893880425,2706.1770228545615,0.0025229945445297635,-9699.97702285461,1066500.0838106119,-170.17503548867737,-0.006563235001910779,-0.011112714513653556,0.40350877192982454,1.8245614035087718,3,57.0
supplemental_2023_09_legacy,sector_leader,0,s1_touch_immediate,fast_failure_2pct_target4pct_2d,87,87,79,1611987.4,1629.0379889656815,2431.2434242727627,4060.281413238445,0.002519701898609593,-5715.781413238392,1607900.6565757275,-65.69863693377462,-0.003048422112260093,-0.0039239941893973425,0.41379310344827586,1.160919540229885,2,87.0
supplemental_2023_09_legacy,sector_leader,0,s1_touch_immediate,momentum_trail_4pct_5d,45,45,43,860071.0,869.1072268469306,1287.2237818578205,2156.3310087047507,0.002506768171638987,-9770.73100870473,851169.3762181423,-217.127355748994,-0.011699396421724871,-0.014804130491406938,0.35555555555555557,2.511111111111111,5,45.0
supplemental_2023_09_legacy,sector_leader,0,s1_touch_immediate,next_open_1d,100,100,91,1859358.7000000002,1878.9396836377473,2814.747940418067,4693.687624055815,0.002525068102754979,313.6123759441889,1861551.2520595826,3.136123759441889,0.0005483537100914112,-0.005938024533025442,0.37,1.0,1,100.0
supplemental_2023_09_legacy,sector_leader,0,s1_touch_immediate,next_open_2d,50,50,47,967590.7,977.4810797818463,1464.8920362122421,2442.3731159940885,0.002525499697011403,190.32688400590087,968758.507963788,3.8065376801180175,0.0010229594078095265,-0.0025171071755405025,0.44,2.0,2,50.0
supplemental_2023_09_legacy,sector_leader,0,s1_touch_immediate,next_open_3d,35,35,33,636042.8,642.6778497375362,950.3154662266173,1592.9933159641537,0.002507795360162191,-8395.593315964148,628289.8845337734,-239.8740947418328,-0.011079159287612892,-0.01662292586194716,0.2857142857142857,3.0,3,35.0
supplemental_2023_09_legacy,sector_leader,0,s1_touch_immediate,next_open_5d,20,20,20,364330.0,368.66629395999007,540.8236557970095,909.4899497569994,0.0025005963446961617,-7530.489949756991,357168.17634420295,-376.52449748784954,-0.018279950681739293,-0.022916379843784737,0.35,5.0,5,20.0
supplemental_2023_09_legacy,sector_leader,0,s1_touch_immediate,protect_3pct_target6pct_3d,69,69,65,1278997.0,1296.6562512489327,1922.2655069700395,3218.921758218972,0.0025197013918774164,-12485.92175821892,1267807.7344930295,-180.9553878002742,-0.0094797710917611,-0.014926334528643793,0.3188405797101449,1.5072463768115942,3,69.0
supplemental_2023_09_legacy,sector_leader,0,s1_touch_reclaim,fast_failure_2pct_target4pct_2d,87,87,78,1636660.3,1654.2256557349792,2473.6918725370697,4127.917528272049,0.002522731102343816,-2599.2175282720254,1635715.3081274626,-29.876063543356615,-0.0013787928262247158,-0.0025171071755405363,0.4367816091954023,1.160919540229885,2,87.0
supplemental_2023_09_legacy,sector_leader,0,s1_touch_reclaim,momentum_trail_4pct_5d,40,40,38,775592.0,783.6219022839614,1161.4041680467292,1945.0260703306906,0.0025078847360783143,-8557.12607033066,767818.4958319532,-213.9281517582665,-0.011079014229934184,-0.02364830553191124,0.325,2.725,5,40.0
supplemental_2023_09_legacy,sector_leader,0,s1_touch_reclaim,next_open_1d,100,100,89,1886691.7,1906.6420103487708,2860.118238579166,4766.760248927935,0.002527271693922949,3014.2397510720602,1891612.5817614212,30.142397510720603,0.0019977130999988095,-0.0051994096640093366,0.41,1.0,1,100.0
supplemental_2023_09_legacy,sector_leader,0,s1_touch_reclaim,next_open_2d,50,50,46,1004743.6,1015.0090653611369,1526.4171401160304,2541.4262054771666,0.0025307971966252387,3966.97379452283,1009725.5828598839,79.3394758904566,0.00484932640359805,0.0002727574305953116,0.5,2.0,2,50.0
supplemental_2023_09_legacy,sector_leader,0,s1_touch_reclaim,next_open_3d,35,35,33,669242.7,676.212447515858,1007.9928517966204,1684.2052993124782,0.0025187245203340688,-3156.7052993124653,666762.2071482035,-90.19157998035615,-0.0033276131189893476,-0.008547838087417223,0.37142857142857144,3.0,3,35.0
supplemental_2023_09_legacy,sector_leader,0,s1_touch_reclaim,next_open_5d,20,20,20,378447.0,382.76090834898423,568.2762157050126,951.0371240539969,0.0025146647105790563,-3263.037124053997,375566.72378429497,-163.15185620269986,-0.00793459927496733,-0.011486772088689803,0.4,5.0,5,20.0
supplemental_2023_09_legacy,sector_leader,0,s1_touch_reclaim,protect_3pct_target6pct_3d,62,62,57,1174711.7,1190.8746449388036,1767.0038956677345,2957.8785406065367,0.0025256635183797892,-9832.678540606492,1166069.8961043318,-158.59158936462083,-0.007998791983588143,-0.012454538491503872,0.3548387096774194,1.564516129032258,3,62.0
supplemental_2023_09_legacy,sector_leader,0,s2_first_touch_reclaim,fast_failure_2pct_target4pct_2d,81,81,80,1544945.0,1561.8350860848914,2326.9715794946537,3888.806665579546,0.0025179578835192212,-8017.606665579566,1538489.228420505,-98.98279834048847,-0.004872235542030425,-0.010465178034699131,0.345679012345679,1.2469135802469136,2,81.0
supplemental_2023_09_legacy,sector_leader,0,s2_first_touch_reclaim,momentum_trail_4pct_5d,36,36,35,719710.0,727.0632770699267,1096.8687347080338,1823.9320117779603,0.002536979156350874,5142.067988222036,725579.1312652921,142.83522189505655,0.008934568392127466,0.0008641907662373155,0.5,3.0555555555555554,5,36.0
supplemental_2023_09_legacy,sector_leader,0,s2_first_touch_reclaim,next_open_1d,100,100,99,1924813.0,1944.5313536208414,2907.8411651180627,4852.372518738904,0.002521413848736422,-3219.372518738881,1923538.1588348823,-32.19372518738881,-0.0013725985352400583,-0.004575415189479511,0.38,1.0,1,100.0
supplemental_2023_09_legacy,sector_leader,0,s2_first_touch_reclaim,next_open_2d,50,50,50,949345.0,959.633777444933,1429.1206644440322,2388.7544418889656,0.002518484049582209,-5325.754441888963,944978.8793355561,-106.51508883777926,-0.0042587798455605745,-0.0025171071755405155,0.4,2.0,2,51.0
supplemental_2023_09_legacy,sector_leader,0,s2_first_touch_reclaim,next_open_3d,35,35,35,678526.0,685.4585001419364,1033.0514169010185,1718.509917042955,0.0025341153982784068,4152.490082957076,683363.9485830987,118.6425737987736,0.007042103018399068,-0.005979426028699115,0.37142857142857144,3.0,3,35.0
supplemental_2023_09_legacy,sector_leader,0,s2_first_touch_reclaim,next_open_5d,20,20,20,377569.0,381.42662247296175,566.3301606200075,947.7567830929692,0.0025107134456924364,-3336.7567830929656,374613.66983937996,-166.8378391546483,-0.008463671188526931,-0.008587361189618472,0.2,5.0,5,20.0
supplemental_2023_09_legacy,sector_leader,0,s2_first_touch_reclaim,protect_3pct_target6pct_3d,61,61,61,1196965.0,1209.194391404937,1813.7173343205422,3022.9117257254807,0.002526007465553357,1600.588274274527,1199774.7826656795,26.23915203728733,0.0016841148271660442,-0.002991083366001326,0.4426229508196721,1.6885245901639345,3,61.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_acceleration,fast_failure_2pct_target4pct_2d,83,83,79,1516507.6,1535.05191134907,2280.933305381155,3815.985216730224,0.002517401579764969,-11516.885216730183,1506525.7666946189,-138.75765321361666,-0.007525431457977182,-0.010070783924709286,0.37349397590361444,1.2289156626506024,2,83.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_acceleration,momentum_trail_4pct_5d,42,42,40,817590.0,825.9433170299526,1234.206306659222,2060.149623689175,0.002519221814033737,-2207.7496236891384,816208.1936933408,-52.56546723069377,-0.0031084053925843616,-0.011765222023132908,0.40476190476190477,2.5476190476190474,5,42.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_acceleration,next_open_1d,100,100,95,1779377.0,1801.4680600888496,2678.483798560475,4479.951858649326,0.002519079463745062,-12188.151858649286,1768990.3162014396,-121.88151858649286,-0.0065174652169369615,-0.008650871338296014,0.3,1.0,1,100.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_acceleration,next_open_2d,50,50,48,940588.0,951.1295465759522,1414.2593334616317,2365.3888800375835,0.0025156193669245556,-6978.188880037582,934560.9406665384,-139.56377760075165,-0.007268284069129116,-0.003898662428760023,0.46,2.0,2,50.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_acceleration,next_open_3d,35,35,31,649712.0,656.8253472839497,973.8806967896193,1630.7060440735695,0.0025122660290341882,-6541.506044073538,643827.3193032105,-186.90017268781537,-0.008653738840804859,-0.013219713321725621,0.2571428571428571,3.0,3,35.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_acceleration,next_open_5d,20,20,20,376068.0,379.9102867559959,558.8851842341072,938.7954709901031,0.002497099282421859,-6759.095470990105,369688.8148157659,-337.95477354950526,-0.01746035733664322,-0.026142530498143808,0.3,5.0,5,20.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_acceleration,protect_3pct_target6pct_3d,59,59,57,1116413.4,1127.8197957076954,1677.315760899237,2805.135556606933,0.002512815447417879,-7996.135556606881,1109545.0842391008,-135.5277212984217,-0.0070336039532800316,-0.01321971332172529,0.3389830508474576,1.6779661016949152,3,59.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,77,77,71,1571389.0,1591.7729145128833,2387.0853469082326,3978.858261421116,0.0025398065447486164,3255.3900829497634,1576236.162997462,42.27779328506186,0.002671777517436386,-0.0007224863346721522,0.4935064935064935,1.3376623376623376,2,77.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_bull_stack,momentum_trail_4pct_5d,34,34,34,709405.0,716.6529908849698,1080.9837637026305,1797.6367545876005,0.0025357837547229055,4949.5632454124025,715071.2162362975,145.575389570953,0.008144607741997042,0.006767500582314715,0.5588235294117647,3.088235294117647,5,34.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_bull_stack,next_open_1d,100,100,87,1982995.0,2005.0340066148874,3003.8016057388645,5008.835612353753,0.002527619394341865,809.764387646268,1985809.7983942605,8.09764387646268,0.0005291806464481633,-0.005240150268054461,0.4,1.0,1,100.0
supplemental_2023_09_legacy,sector_leader,0,s2_reclaim_bull_stack,next_open_2d,50,50,47,940099.0,951.5352773829163,1414.237001977831,2365.7722793607463,0.0025197591747126106,-6818.172279360748,934232.3629980222,-136.36344558721495,-0.007014293500079765,-0.00535512954711752,0.38,2.0,2,50.0
