sample_group,sample_variant,source_signal_root,selection_ranker,selection_seed,strategy_id,policy_id,starting_cash,ending_cash,ending_equity,net_return,maximum_drawdown,selection_count,accepted_signal_count,filled_entry_count,skipped_slot_count,skipped_cash_count,skipped_duplicate_count,closed_trade_count,positive_trade_fraction,mean_trade_net_return,delayed_exit_count,unresolved_position_count,unresolved_exit_count,unresolved_position_value,annual,exit_reason_delayed_one_price_down_count,exit_reason_stop_loss_count,exit_reason_take_profit_count,exit_reason_time_stop_count,exit_reason_trailing_stop_count,fully_resolved,positive_return
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,2,s4_reclaim_amount_acceleration,next_open_3d,100000.0,101299.1779045161,101299.1779045161,0.012991779,-0.1887719168,1943656,557,555,1939939,2,3160,555,0.4540540541,0.0004931849,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.0112531389, 'maximum_drawdown': -0.1887719168}, {'year': 2023, 'net_return': 0.0245208546, 'maximum_drawdown': -0.1714210947}]",0,0,0,555,0,True,True
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,2,s4_reclaim_amount_acceleration,next_open_5d,100000.0,90748.8576106835,90748.8576106835,-0.0925114239,-0.4257589609,1943656,335,335,1940192,0,3129,335,0.4805970149,-0.0005631418,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.1356236067, 'maximum_drawdown': -0.4257589609}, {'year': 2023, 'net_return': 0.0498766314, 'maximum_drawdown': -0.1627703008}]",0,0,0,335,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,2,s4_reclaim_volume_normal,momentum_trail_4pct_5d,100000.0,64622.7120720053,64622.7120720053,-0.3537728793,-0.3680681104,1846125,558,552,1842150,6,3417,552,0.4565217391,-0.0037766425,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.3004802463, 'maximum_drawdown': -0.3159543672}, {'year': 2023, 'net_return': -0.0761846005, 'maximum_drawdown': -0.3680681104}]",0,207,0,185,160,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,2,s4_reclaim_volume_normal,next_open_3d,100000.0,72026.4707017326,72026.4707017326,-0.279735293,-0.3035648257,1846125,559,555,1842463,4,3103,555,0.4324324324,-0.0028047973,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.2373989799, 'maximum_drawdown': -0.2584616469}, {'year': 2023, 'net_return': -0.0555156785, 'maximum_drawdown': -0.3035648257}]",0,0,0,555,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,2,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,100000.0,51773.4398559955,51773.4398559955,-0.4822656014,-0.4909227438,1846125,904,892,1841889,12,3332,892,0.4428251121,-0.0036811756,3,0,0,0.0,"[{'year': 2022, 'net_return': -0.4579084797, 'maximum_drawdown': -0.4784550629}, {'year': 2023, 'net_return': -0.0449317519, 'maximum_drawdown': -0.4909227438}]",3,326,50,304,212,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,2,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,100000.0,54335.1062329876,54335.1062329876,-0.4566489377,-0.4761699575,1399131,1325,1317,1395614,8,2192,1317,0.4502657555,-0.0021420605,6,0,0,0.0,"[{'year': 2022, 'net_return': -0.3290853047, 'maximum_drawdown': -0.3577336329}, {'year': 2023, 'net_return': -0.190133908, 'maximum_drawdown': -0.4761699575}]",6,490,82,338,407,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,2,s4_reclaim_volume_proxy,next_open_5d,100000.0,66428.1005967902,66428.1005967902,-0.335718994,-0.3565193258,1399131,335,335,1396509,0,2287,335,0.4388059701,-0.0061287247,1,0,0,0.0,"[{'year': 2022, 'net_return': -0.295676519, 'maximum_drawdown': -0.3280366759}, {'year': 2023, 'net_return': -0.0568523925, 'maximum_drawdown': -0.3565193258}]",1,0,0,335,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,2,s4_reclaim_vwap_support,next_open_5d,100000.0,81760.4672087328,81760.4672087328,-0.1823953279,-0.3716282491,1545027,337,335,1542257,2,2433,335,0.4447761194,-0.0027021791,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.2499492733, 'maximum_drawdown': -0.3716282491}, {'year': 2023, 'net_return': 0.0900658355, 'maximum_drawdown': -0.2696570998}]",0,0,0,335,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,cs_r3_leader_confirmation,next_open_5d,100000.0,88762.8081067677,88762.8081067677,-0.1123719189,-0.3182382441,294537,336,335,293543,1,658,335,0.4567164179,-0.0006932993,0,0,0,0.0,"[{'year': 2022, 'net_return': 0.0028554828, 'maximum_drawdown': -0.3182382441}, {'year': 2023, 'net_return': -0.1148993088, 'maximum_drawdown': -0.2183149304}]",0,0,0,335,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,ht_r3_core_pullback,next_open_5d,100000.0,99048.4674673572,99048.4674673572,-0.0095153253,-0.2236715389,217604,337,335,216716,2,551,335,0.4776119403,2.67255e-05,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.0622253101, 'maximum_drawdown': -0.2236715389}, {'year': 2023, 'net_return': 0.0562075148, 'maximum_drawdown': -0.1835256297}]",0,0,0,335,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,ng_r1_auction_reclaim,momentum_trail_4pct_5d,100000.0,80765.4280244343,80765.4280244343,-0.1923457198,-0.2709839463,575329,439,438,573834,1,1056,438,0.4817351598,-0.0020079107,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.2221466157, 'maximum_drawdown': -0.2709839463}, {'year': 2023, 'net_return': 0.0383117134, 'maximum_drawdown': -0.2624177774}]",0,147,0,151,140,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,ng_r1_auction_reclaim,next_open_2d,100000.0,73206.3257874285,73206.3257874285,-0.2679367421,-0.3677776536,575329,617,610,573779,7,933,610,0.437704918,-0.0025136019,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.3409968063, 'maximum_drawdown': -0.3677776536}, {'year': 2023, 'net_return': 0.1108645069, 'maximum_drawdown': -0.3537019812}]",0,0,0,610,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s0_distance_only,fast_failure_2pct_target4pct_2d,100000.0,62229.0060868232,62229.0060868232,-0.3777099391,-0.4207713828,2426418,1332,1316,2421034,16,4052,1316,0.462006079,-0.0017192992,1,0,0,0.0,"[{'year': 2022, 'net_return': -0.3406150265, 'maximum_drawdown': -0.3649380269}, {'year': 2023, 'net_return': -0.0562568364, 'maximum_drawdown': -0.4207713828}]",1,506,100,342,368,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s0_distance_only,momentum_trail_4pct_5d,100000.0,81659.0514105382,81659.0514105382,-0.1834094859,-0.3462198839,2426418,576,572,2421447,4,4395,572,0.4825174825,-0.0018007071,2,0,0,0.0,"[{'year': 2022, 'net_return': -0.1796830958, 'maximum_drawdown': -0.2989540035}, {'year': 2023, 'net_return': -0.0045426226, 'maximum_drawdown': -0.3462198839}]",2,198,0,186,188,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s0_distance_only,next_open_5d,100000.0,95110.5670698374,95110.5670698374,-0.0488943293,-0.2392126236,2426418,339,335,2422100,4,3979,335,0.4656716418,-0.0002995469,1,0,0,0.0,"[{'year': 2022, 'net_return': -0.1727592655, 'maximum_drawdown': -0.2392126236}, {'year': 2023, 'net_return': 0.1497326365, 'maximum_drawdown': -0.1675690648}]",1,0,0,335,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s0_strong_no_ma,next_open_3d,100000.0,103113.5669851259,103113.5669851259,0.0311356699,-0.293869329,1702966,559,555,1699791,4,2616,555,0.4432432432,0.0008141362,0,0,0,0.0,"[{'year': 2022, 'net_return': 0.1551388961, 'maximum_drawdown': -0.2540999565}, {'year': 2023, 'net_return': -0.1073491912, 'maximum_drawdown': -0.293869329}]",0,0,0,555,0,True,True
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s1_near_reversal,fast_failure_2pct_target4pct_2d,100000.0,61016.832463404,61016.832463404,-0.3898316754,-0.4367095511,2174833,1344,1323,2169834,21,3655,1323,0.4520030234,-0.0018687253,371,0,0,0.0,"[{'year': 2022, 'net_return': -0.4116658769, 'maximum_drawdown': -0.4367095511}, {'year': 2023, 'net_return': 0.0371119074, 'maximum_drawdown': -0.428308753}]",371,497,117,332,377,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s1_near_reversal,momentum_trail_4pct_5d,100000.0,75497.5278954771,75497.5278954771,-0.245024721,-0.3580698674,2174833,596,589,2170185,7,4052,589,0.4736842105,-0.0023093734,12,0,0,0.0,"[{'year': 2022, 'net_return': -0.2372319259, 'maximum_drawdown': -0.3580698674}, {'year': 2023, 'net_return': -0.0102164673, 'maximum_drawdown': -0.2486055146}]",12,211,0,191,187,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s1_near_reversal,next_open_2d,100000.0,80318.8670110745,80318.8670110745,-0.1968113299,-0.2854265335,2174833,841,830,2170491,11,3501,830,0.4421686747,-0.0012763143,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.1484071861, 'maximum_drawdown': -0.2854265335}, {'year': 2023, 'net_return': -0.05683954, 'maximum_drawdown': -0.2043484018}]",0,0,0,830,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s1_near_reversal,next_open_3d,100000.0,77478.9485296993,77478.9485296993,-0.2252105147,-0.3736424333,2174833,588,554,2170566,34,3679,554,0.4512635379,-0.0021318206,246,0,0,0.0,"[{'year': 2022, 'net_return': -0.306900708, 'maximum_drawdown': -0.3736424333}, {'year': 2023, 'net_return': 0.1178621796, 'maximum_drawdown': -0.3297221193}]",246,0,0,554,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s1_near_reversal,next_open_5d,100000.0,93933.7664366876,93933.7664366876,-0.0606623356,-0.3279919627,2174833,338,335,2170895,3,3600,335,0.4656716418,-0.0004269211,2,0,0,0.0,"[{'year': 2022, 'net_return': -0.1519344174, 'maximum_drawdown': -0.3279919627}, {'year': 2023, 'net_return': 0.1076238485, 'maximum_drawdown': -0.1557314496}]",2,0,0,335,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s1_near_reversal,protect_3pct_target6pct_3d,100000.0,66345.8208261227,66345.8208261227,-0.3365417917,-0.4010894921,2174833,925,914,2169964,11,3944,914,0.4649890591,-0.0021605696,1,0,0,0.0,"[{'year': 2022, 'net_return': -0.3675693016, 'maximum_drawdown': -0.3675389409}, {'year': 2023, 'net_return': 0.0490607271, 'maximum_drawdown': -0.4010894921}]",1,309,58,302,245,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s1_touch_immediate,momentum_trail_4pct_5d,100000.0,50676.4786189304,50676.4786189304,-0.4932352138,-0.5264675722,2091935,581,575,2087539,6,3815,575,0.4434782609,-0.0055959846,2,0,0,0.0,"[{'year': 2022, 'net_return': -0.4905103073, 'maximum_drawdown': -0.5146415785}, {'year': 2023, 'net_return': -0.0053483054, 'maximum_drawdown': -0.5264675722}]",2,212,0,192,171,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s1_touch_immediate,protect_3pct_target6pct_3d,100000.0,44277.6432662924,44277.6432662924,-0.5572235673,-0.5678316429,2091935,914,905,2087265,9,3756,905,0.4397790055,-0.0040350879,2,0,0,0.0,"[{'year': 2022, 'net_return': -0.4762996592, 'maximum_drawdown': -0.4894125416}, {'year': 2023, 'net_return': -0.1545233062, 'maximum_drawdown': -0.5678316429}]",2,321,58,300,226,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s1_touch_reclaim,momentum_trail_4pct_5d,100000.0,79498.0139659545,79498.0139659545,-0.2050198603,-0.2839823837,1981977,594,591,1977757,3,3626,591,0.4822335025,-0.0013818536,4,0,0,0.0,"[{'year': 2022, 'net_return': -0.2013127946, 'maximum_drawdown': -0.2398132122}, {'year': 2023, 'net_return': -0.0046414488, 'maximum_drawdown': -0.2839823837}]",4,206,0,185,200,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s1_touch_reclaim,next_open_3d,100000.0,69837.6109739087,69837.6109739087,-0.3016238903,-0.3662948977,1981977,556,555,1978161,1,3260,555,0.4198198198,-0.0028280361,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.2287807703, 'maximum_drawdown': -0.3662948977}, {'year': 2023, 'net_return': -0.0944518979, 'maximum_drawdown': -0.3274951493}]",0,0,0,555,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s2_first_touch_reclaim,next_open_2d,100000.0,58608.0626895948,58608.0626895948,-0.4139193731,-0.4385149707,191860,841,829,190789,12,230,829,0.4451145959,-0.0032426832,481,0,0,0.0,"[{'year': 2022, 'net_return': -0.3487373326, 'maximum_drawdown': -0.3912344584}, {'year': 2023, 'net_return': -0.1000856394, 'maximum_drawdown': -0.4385149707}]",481,0,0,829,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s2_reclaim_acceleration,next_open_2d,100000.0,77160.0931798418,77160.0931798418,-0.2283990682,-0.3166682989,988488,839,830,984695,9,2954,830,0.4554216867,-0.001471695,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.2621131865, 'maximum_drawdown': -0.3166682989}, {'year': 2023, 'net_return': 0.0456900946, 'maximum_drawdown': -0.262915087}]",0,0,0,830,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s2_reclaim_acceleration,next_open_5d,100000.0,79640.4067303077,79640.4067303077,-0.2035959327,-0.2683744801,988488,337,335,985476,2,2675,335,0.4626865672,-0.0030405211,1,0,0,0.0,"[{'year': 2022, 'net_return': -0.1134511525, 'maximum_drawdown': -0.2683744801}, {'year': 2023, 'net_return': -0.1016805565, 'maximum_drawdown': -0.2496278191}]",1,0,0,335,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s2_reclaim_breakout_recent,momentum_trail_4pct_5d,100000.0,46404.6032448981,46404.6032448981,-0.5359539676,-0.5506094757,291133,687,679,287937,8,2509,679,0.4580265096,-0.0056351977,4,0,0,0.0,"[{'year': 2022, 'net_return': -0.5329646987, 'maximum_drawdown': -0.5431835721}, {'year': 2023, 'net_return': -0.00640052, 'maximum_drawdown': -0.5506094757}]",4,285,0,159,235,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s2_reclaim_breakout_recent,next_open_3d,100000.0,60603.4617977136,60603.4617977136,-0.393965382,-0.4660577009,291133,563,555,288045,8,2525,555,0.427027027,-0.0041066544,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.4398003073, 'maximum_drawdown': -0.4509567748}, {'year': 2023, 'net_return': 0.0818189047, 'maximum_drawdown': -0.4660577009}]",0,0,0,555,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s2_reclaim_bull_stack,momentum_trail_4pct_5d,100000.0,48472.1467057327,48472.1467057327,-0.5152785329,-0.5469780465,154512,779,766,151757,13,1976,766,0.4634464752,-0.0045982567,9,0,0,0.0,"[{'year': 2022, 'net_return': -0.4626030442, 'maximum_drawdown': -0.5406592253}, {'year': 2023, 'net_return': -0.0980197007, 'maximum_drawdown': -0.5469780465}]",9,314,0,128,324,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s2_reclaim_daily_trend,next_open_2d,100000.0,52540.2106213044,52540.2106213044,-0.4745978938,-0.4957308538,799992,838,830,796373,8,2781,830,0.4180722892,-0.0036761293,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.3547949468, 'maximum_drawdown': -0.3857717724}, {'year': 2023, 'net_return': -0.1856819725, 'maximum_drawdown': -0.4957308538}]",0,0,0,830,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s2_reclaim_daily_trend,next_open_3d,100000.0,89722.5214057752,89722.5214057752,-0.1027747859,-0.2356242099,799992,557,555,796620,2,2815,555,0.445045045,-0.0007616217,0,0,0,0.0,"[{'year': 2022, 'net_return': 0.0089690546, 'maximum_drawdown': -0.214057789}, {'year': 2023, 'net_return': -0.1107505131, 'maximum_drawdown': -0.2356242099}]",0,0,0,555,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s2_reclaim_positive_slope,next_open_3d,100000.0,67891.6638962027,67891.6638962027,-0.321083361,-0.333037836,1275080,556,555,1272015,1,2509,555,0.4414414414,-0.0031660335,2,0,0,0.0,"[{'year': 2022, 'net_return': -0.242804503, 'maximum_drawdown': -0.2783122496}, {'year': 2023, 'net_return': -0.1033799836, 'maximum_drawdown': -0.333037836}]",2,0,0,555,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s2_reclaim_positive_slope,next_open_5d,100000.0,139037.9522415794,139037.9522415794,0.3903795224,-0.2206561822,1275080,338,334,1272375,4,2367,334,0.4910179641,0.0021859461,240,0,0,0.0,"[{'year': 2022, 'net_return': 0.2623636096, 'maximum_drawdown': -0.2206561822}, {'year': 2023, 'net_return': 0.1014096983, 'maximum_drawdown': -0.0969478071}]",240,0,0,334,0,True,True
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,100000.0,60225.6174028744,60225.6174028744,-0.397743826,-0.426474028,1275080,925,920,1271553,5,2602,920,0.4489130435,-0.0028293904,1,0,0,0.0,"[{'year': 2022, 'net_return': -0.2849027748, 'maximum_drawdown': -0.3390740521}, {'year': 2023, 'net_return': -0.1577981947, 'maximum_drawdown': -0.426474028}]",1,313,51,301,255,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s2_reclaim_recent_high,protect_3pct_target6pct_3d,100000.0,38916.7187578932,38916.7187578932,-0.6108328124,-0.6266162472,1176890,1015,992,1173926,23,1949,992,0.4455645161,-0.0048782437,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.5581502956, 'maximum_drawdown': -0.5703659693}, {'year': 2023, 'net_return': -0.1192317576, 'maximum_drawdown': -0.6266162472}]",0,394,55,249,294,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s4_auction_confirmed_reclaim,next_open_3d,100000.0,82439.4030880774,82439.4030880774,-0.1756059691,-0.3028142598,1176297,557,555,1173413,2,2327,555,0.4396396396,-0.001561064,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.2162802251, 'maximum_drawdown': -0.3028142598}, {'year': 2023, 'net_return': 0.0518989788, 'maximum_drawdown': -0.2921820363}]",0,0,0,555,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s4_auction_confirmed_reclaim,next_open_5d,100000.0,82298.8844369292,82298.8844369292,-0.1770111556,-0.2694644238,1176297,339,335,1173685,4,2273,335,0.423880597,-0.002906875,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.1278772295, 'maximum_drawdown': -0.2694644238}, {'year': 2023, 'net_return': -0.0563383136, 'maximum_drawdown': -0.1898992545}]",0,0,0,335,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,100000.0,106065.3407418246,106065.3407418246,0.0606534074,-0.2381974153,1943656,584,578,1939546,6,3526,578,0.4965397924,0.0008422359,148,0,0,0.0,"[{'year': 2022, 'net_return': -0.1154638498, 'maximum_drawdown': -0.2381974153}, {'year': 2023, 'net_return': 0.1991069072, 'maximum_drawdown': -0.1008217209}]",148,189,0,178,211,True,True
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s4_reclaim_amount_acceleration,next_open_5d,100000.0,90280.5979806921,90280.5979806921,-0.0971940202,-0.2599813268,1943656,339,335,1940080,4,3237,335,0.4537313433,-0.0009957159,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.2059754948, 'maximum_drawdown': -0.2599813268}, {'year': 2023, 'net_return': 0.1370001478, 'maximum_drawdown': -0.2455724128}]",0,0,0,335,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s4_reclaim_volume_normal,momentum_trail_4pct_5d,100000.0,62194.37625492,62194.37625492,-0.3780562375,-0.3967340812,1846125,554,550,1842202,4,3369,550,0.4509090909,-0.0039152358,16,0,0,0.0,"[{'year': 2022, 'net_return': -0.3474731045, 'maximum_drawdown': -0.387848931}, {'year': 2023, 'net_return': -0.0468687699, 'maximum_drawdown': -0.3967340812}]",16,203,0,182,165,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s4_reclaim_volume_normal,next_open_5d,100000.0,74412.7274110679,74412.7274110679,-0.2558727259,-0.3470588695,1846125,339,335,1842631,4,3155,335,0.447761194,-0.0042967235,1,0,0,0.0,"[{'year': 2022, 'net_return': -0.2078932204, 'maximum_drawdown': -0.3470588695}, {'year': 2023, 'net_return': -0.0605720172, 'maximum_drawdown': -0.3169392804}]",1,0,0,335,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,100000.0,70752.7219935261,70752.7219935261,-0.2924727801,-0.3963803261,1846125,889,879,1841899,10,3337,879,0.4698521047,-0.0016941036,14,0,0,0.0,"[{'year': 2022, 'net_return': -0.378655416, 'maximum_drawdown': -0.3963803261}, {'year': 2023, 'net_return': 0.1387034476, 'maximum_drawdown': -0.3794621826}]",14,288,57,320,214,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,100000.0,68358.1488672142,68358.1488672142,-0.3164185113,-0.3910742274,1399131,580,574,1395958,6,2593,574,0.4721254355,-0.0032183209,2,0,0,0.0,"[{'year': 2022, 'net_return': -0.3186099895, 'maximum_drawdown': -0.3910742274}, {'year': 2023, 'net_return': 0.0032161877, 'maximum_drawdown': -0.3141431653}]",2,194,0,189,191,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s4_reclaim_vwap_support,momentum_trail_4pct_5d,100000.0,73911.219939056,73911.219939056,-0.2608878006,-0.3654927524,1545027,586,583,1541627,3,2814,583,0.4511149228,-0.0026118402,2,0,0,0.0,"[{'year': 2022, 'net_return': -0.3174647729, 'maximum_drawdown': -0.3654927524}, {'year': 2023, 'net_return': 0.0828923842, 'maximum_drawdown': -0.3476343198}]",2,214,0,181,188,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s4_reclaim_vwap_support,next_open_2d,100000.0,46847.1850778355,46847.1850778355,-0.5315281492,-0.5623859357,1545027,963,829,1541801,134,2263,829,0.3775633293,-0.0050738011,243,0,0,0.0,"[{'year': 2022, 'net_return': -0.3826113795, 'maximum_drawdown': -0.4335890975}, {'year': 2023, 'net_return': -0.2412042671, 'maximum_drawdown': -0.5623859357}]",243,0,0,829,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,3,s4_reclaim_vwap_support,protect_3pct_target6pct_3d,100000.0,42224.3973054081,42224.3973054081,-0.5777560269,-0.6170007652,1545027,923,910,1541454,13,2650,910,0.4274725275,-0.0045732597,2,0,0,0.0,"[{'year': 2022, 'net_return': -0.5104146288, 'maximum_drawdown': -0.5483647635}, {'year': 2023, 'net_return': -0.1375478151, 'maximum_drawdown': -0.6170007652}]",2,318,47,308,237,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,cs_r3_leader_confirmation,fast_failure_2pct_target4pct_2d,100000.0,48135.237307696,48135.237307696,-0.5186476269,-0.5547384603,294537,1422,1406,292356,16,759,1406,0.4288762447,-0.0024560019,3,0,0,0.0,"[{'year': 2022, 'net_return': -0.442344031, 'maximum_drawdown': -0.4737285768}, {'year': 2023, 'net_return': -0.1368291567, 'maximum_drawdown': -0.5547384603}]",3,574,109,250,473,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,cs_r3_leader_confirmation,momentum_trail_4pct_5d,100000.0,66106.6837181725,66106.6837181725,-0.3389331628,-0.3778950684,294537,658,652,293129,6,750,652,0.4616564417,-0.0033189607,1,0,0,0.0,"[{'year': 2022, 'net_return': -0.221484334, 'maximum_drawdown': -0.2983133032}, {'year': 2023, 'net_return': -0.1508625118, 'maximum_drawdown': -0.3778950684}]",1,263,0,165,224,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,cs_r3_leader_confirmation,next_open_1d,100000.0,51638.2196971039,51638.2196971039,-0.483617803,-0.5185418847,294537,1676,1655,292145,21,716,1655,0.4072507553,-0.0020491939,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.4225586007, 'maximum_drawdown': -0.4436969321}, {'year': 2023, 'net_return': -0.1057409503, 'maximum_drawdown': -0.5185418847}]",0,0,0,1655,0,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,cs_r3_leader_confirmation,protect_3pct_target6pct_3d,100000.0,56309.2694926566,56309.2694926566,-0.4369073051,-0.4726274689,294537,1027,1014,292803,13,707,1014,0.4418145957,-0.0024963214,2,0,0,0.0,"[{'year': 2022, 'net_return': -0.3424270131, 'maximum_drawdown': -0.3820987064}, {'year': 2023, 'net_return': -0.143680312, 'maximum_drawdown': -0.4726274689}]",2,398,72,242,302,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,ht_r3_core_pullback,momentum_trail_4pct_5d,100000.0,39913.6541181065,39913.6541181065,-0.6008634588,-0.6427710577,217604,659,641,216304,18,641,641,0.4321372855,-0.0068466883,0,0,0,0.0,"[{'year': 2022, 'net_return': -0.531824706, 'maximum_drawdown': -0.564155176}, {'year': 2023, 'net_return': -0.1474634687, 'maximum_drawdown': -0.6427710577}]",0,269,0,157,215,True,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,random_hash,4,ht_r3_core_pullback,next_open_3d,100000.0,80937.9299498517,80937.9299498517,-0.1906207005,-0.3087359902,217604,560,555,216380,5,664,555,0.4414414414,-0.0014209761,119,0,0,0.0,"[{'year': 2022, 'net_return': -0.2176840932, 'maximum_drawdown': -0.3087359902}, {'year': 2023, 'net_return': 0.0345939441, 'maximum_drawdown': -0.2682067385}]",119,0,0,555,0,True,False
