sample_group,strategy_id,ma_period,metric,horizon,observed_count,mean,median,std,win_rate,profit_factor,signal_count,date_count,symbol_count,event_trigger_count,entry_observed_count,entry_executable_count
primary_development_2022_2023_partial,s1_touch_reclaim,10,net_return,5m,1123754,-0.0029846217541550962,-0.0030162529300138408,0.005737612101495146,0.16483856787161602,0.2125007413274509,1123765,331,3073,1,1123765,1123765
primary_development_2022_2023_partial,s1_touch_reclaim,20,net_return,5m,760517,-0.00294242860738945,-0.0030162529300138408,0.005887348830741913,0.1696372336187094,0.2253533113876016,760523,331,3072,1,760523,760523
primary_development_2022_2023_partial,s1_touch_reclaim,40,net_return,5m,510071,-0.0028741178508335428,-0.0030162529300138408,0.006131525878702447,0.1772772810059776,0.24490561640850694,510072,331,3071,1,510072,510072
primary_development_2022_2023_partial,s1_touch_reclaim,120,net_return,5m,267788,-0.0028796281461757824,-0.0030162529300138408,0.006519418411464865,0.18659163218665512,0.26464743059464235,267789,331,3048,1,267789,267789
primary_development_2022_2023_partial,s1_touch_reclaim,60,net_return,5m,409103,-0.002854234370840693,-0.0030162529300138408,0.006255664527434561,0.17995712571161784,0.2536432794576233,409107,331,3068,1,409107,409107
primary_development_2022_2023_partial,s1_touch_reclaim,240,net_return,5m,202958,-0.0029572634648121553,-0.0030162529300138408,0.006421558823234749,0.18129859379773156,0.24780326712359954,202958,331,3033,1,202958,202958
primary_development_2022_2023_partial,s2_first_touch_reclaim,120,net_return,5m,37290,-0.002915359422033057,-0.0030162529300138408,0.008429572505476839,0.23974255832662913,0.35256412201216986,37290,331,3047,1,37290,37290
primary_development_2022_2023_partial,s2_first_touch_reclaim,60,net_return,5m,49267,-0.0027890930747771926,-0.0030162529300138408,0.007769472997493794,0.22883471695049423,0.3414433723477038,49268,331,3065,1,49268,49268
primary_development_2022_2023_partial,s2_first_touch_reclaim,240,net_return,5m,28255,-0.0029581196580351016,-0.0030162529300138408,0.009036175341729059,0.24367368607326137,0.36553493848520485,28255,331,3032,1,28255,28255
primary_development_2022_2023_partial,s2_first_touch_reclaim,20,net_return,5m,36433,-0.002974649191091511,-0.0030162529300138408,0.006791446346806306,0.2034968297971619,0.2714593324317233,36433,331,3063,1,36433,36433
primary_development_2022_2023_partial,s2_first_touch_reclaim,10,net_return,5m,6401,-0.00279739951458657,-0.0030162529300138408,0.008763271524331212,0.22277769098578348,0.35348001898825865,6401,330,2692,1,6401,6401
primary_development_2022_2023_partial,s2_first_touch_reclaim,40,net_return,5m,53867,-0.0027885001117050894,-0.0030162529300138408,0.007410826308002349,0.22186125085859618,0.3222319701050515,53867,331,3067,1,53867,53867
primary_development_2022_2023_partial,s2_reclaim_acceleration,10,net_return,5m,561455,-0.0029963909724006507,-0.0030162529300138408,0.005107684124085736,0.15684605177618866,0.18524214870101527,561464,331,3068,1,561464,561464
primary_development_2022_2023_partial,s2_reclaim_acceleration,20,net_return,5m,376681,-0.0029558463558740805,-0.0030162529300138408,0.005206927578776916,0.16101157212601644,0.1953287589759402,376683,331,3066,1,376683,376683
primary_development_2022_2023_partial,s2_reclaim_acceleration,40,net_return,5m,247414,-0.00288344835839916,-0.0030162529300138408,0.00556392201884728,0.16748445924644523,0.21966271107582033,247414,331,3063,1,247414,247414
primary_development_2022_2023_partial,s2_reclaim_acceleration,120,net_return,5m,127186,-0.002903986408101634,-0.0030162529300138408,0.006739426017000545,0.18465868884940168,0.27210920206858646,127187,331,3042,1,127187,127187
primary_development_2022_2023_partial,s2_reclaim_acceleration,60,net_return,5m,196377,-0.002923022804746323,-0.0030162529300138408,0.0059676084596514785,0.1693171807289041,0.23247078918985917,196379,331,3062,1,196379,196379
primary_development_2022_2023_partial,s2_reclaim_acceleration,240,net_return,5m,93362,-0.0030045161395838285,-0.0030162529300138408,0.006682895971886422,0.1817334675778154,0.2540339960921213,93362,331,3021,1,93362,93362
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,10,net_return,5m,173455,-0.003082614903187517,-0.0030162529300138408,0.007543822706925542,0.1859963679340463,0.2736251157615415,173457,331,3033,1,173457,173457
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,40,net_return,5m,53873,-0.0028900116357262837,-0.0030162529300138408,0.006907379751616984,0.19811408312141518,0.27364373907314254,53873,331,3020,1,53873,53873
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,net_return,5m,26235,-0.0029105474037848566,-0.0030162529300138408,0.007012209709980902,0.19477796836287403,0.27322465600062473,26235,331,2758,1,26235,26235
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,20,net_return,5m,105998,-0.003030133762537189,-0.0030162529300138408,0.007317767252121825,0.18595633879884527,0.27408756983224947,105999,331,3031,1,105999,105999
primary_development_2022_2023_partial,s2_reclaim_bull_stack,10,net_return,5m,100611,-0.0030961790343330096,-0.0030162529300139518,0.008188368719617999,0.19925256681674966,0.3003970332910679,100611,331,3039,1,100611,100611
primary_development_2022_2023_partial,s2_reclaim_bull_stack,20,net_return,5m,71246,-0.003052787159295686,-0.0030162529300138408,0.007547676615126084,0.19427055553996014,0.2824377771578474,71246,331,3035,1,71246,71246
primary_development_2022_2023_partial,s2_reclaim_bull_stack,40,net_return,5m,29835,-0.0028901314135758712,-0.0030162529300138408,0.00725530295764007,0.20157533098709568,0.2854200870540575,29835,331,2947,1,29835,29835
primary_development_2022_2023_partial,s2_reclaim_bull_stack,60,net_return,5m,13079,-0.0026179994542178168,-0.0030162529300138408,0.0073704745534002,0.21928281978744552,0.3247188369745442,13079,326,2623,1,13079,13079
primary_development_2022_2023_partial,s2_reclaim_daily_trend,10,net_return,5m,461772,-0.0030205668041758766,-0.0030162529300138408,0.00648442104980964,0.17346006254168725,0.23809646704090304,461774,331,3048,1,461774,461774
primary_development_2022_2023_partial,s2_reclaim_daily_trend,40,net_return,5m,214240,-0.0029232510810506024,-0.0030162529300138408,0.006229141582311676,0.18125466766243464,0.24124621349694483,214241,331,3043,1,214241,214241
primary_development_2022_2023_partial,s2_reclaim_daily_trend,20,net_return,5m,318853,-0.0029780115960282467,-0.0030162529300138408,0.00639552062285623,0.17551975361687047,0.2416859450205933,318855,331,3048,1,318855,318855
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,net_return,5m,77085,-0.0029447126878058903,-0.0030162529300138408,0.006401610552606609,0.1813582409028994,0.2437249606056364,77085,331,3012,1,77085,77085
primary_development_2022_2023_partial,s2_reclaim_daily_trend,60,net_return,5m,166419,-0.0028476085694580954,-0.0030162529300138408,0.005902759355363042,0.18442605712088164,0.23911839834721013,166421,331,3043,1,166421,166421
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,net_return,5m,72271,-0.0029390747575797132,-0.0030162529300138408,0.005392933287919781,0.17830111663046036,0.2051820098119549,72271,331,3035,1,72271,72271
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,net_return,5m,373442,-0.0029855432907352447,-0.0030162529300138408,0.0057419359783265535,0.1654313119574124,0.2109152794098049,373443,331,3069,1,373443,373443
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,net_return,5m,260788,-0.0029158592500785163,-0.0030162529300138408,0.005909376391950754,0.174037915855024,0.2262256597819086,260789,331,3064,1,260789,260789
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,net_return,5m,536278,-0.002971282480347425,-0.0030162529300138408,0.005690759483451308,0.16506923647809532,0.20793402935452962,536283,331,3072,1,536283,536283
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,net_return,5m,133850,-0.00287210825480363,-0.0030162529300138408,0.006310245971380402,0.18809114680612626,0.25812425502170727,133850,331,3040,1,133850,133850
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,net_return,5m,102833,-0.0029687050335872214,-0.0030162529300138408,0.006121700762477062,0.18348195618138147,0.23750212283587666,102833,331,3020,1,102833,102833
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,net_return,5m,208486,-0.002852516002862022,-0.0030162529300138408,0.006061558319736593,0.1841082854484234,0.24580035529090002,208487,331,3048,1,208487,208487
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,10,net_return,5m,1093780,-0.0029697678138840434,-0.0030162529300138408,0.0057976920080910176,0.16703633271773116,0.21713301658378972,1093792,331,3073,1,1093792,1093792
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,20,net_return,5m,742522,-0.0029274190945201553,-0.0030162529300138408,0.005947474648049793,0.17221846625419854,0.23005488289181164,742529,331,3072,1,742529,742529
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,40,net_return,5m,499376,-0.002858929684915476,-0.0030162529300138408,0.00619036604142354,0.1796982634327641,0.2495187086868831,499377,331,3071,1,499377,499377
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,120,net_return,5m,262941,-0.0028746023506539087,-0.0030162529300138408,0.006568660060113598,0.18814486900103064,0.267777886246082,262942,331,3048,1,262942,262942
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,60,net_return,5m,401143,-0.002839816144384827,-0.0030162529300138408,0.006307518598235537,0.18218440805398572,0.2579344531550948,401147,331,3068,1,401147,401147
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,240,net_return,5m,199064,-0.002944572552385349,-0.0030162529300138408,0.006472753730451833,0.18291604710043002,0.25155528764338436,199064,331,3033,1,199064,199064
primary_development_2022_2023_partial,s4_reclaim_vwap_support,10,net_return,5m,902289,-0.003022259905467641,-0.0030162529300138408,0.006178462476198565,0.1746070272385012,0.23326705705534886,902304,331,3073,1,902304,902304
primary_development_2022_2023_partial,s4_reclaim_vwap_support,20,net_return,5m,597538,-0.002951564379716176,-0.0030162529300138408,0.006405400698945615,0.18188131968176083,0.25331388917393954,597544,331,3071,1,597544,597544
primary_development_2022_2023_partial,s4_reclaim_vwap_support,40,net_return,5m,394557,-0.0028663687898635836,-0.0030162529300138408,0.006738788488852138,0.1912879507903801,0.2790131965671646,394558,331,3070,1,394558,394558
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,net_return,5m,203926,-0.002867807053074821,-0.0030162529300138408,0.00715904369965086,0.19933701440718693,0.29988257950926767,203928,331,3047,1,203928,203928
primary_development_2022_2023_partial,s4_reclaim_vwap_support,60,net_return,5m,313367,-0.002860172006405911,-0.0030162529300138408,0.0068584236990458635,0.19289523146981016,0.28633412596096064,313373,331,3067,1,313373,313373
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,net_return,5m,154744,-0.002992891827985062,-0.0030162529300138408,0.007029463380339662,0.1914775370935222,0.27650921160281317,154744,331,3032,1,154744,154744
primary_development_2022_2023_partial,s1_near_reversal,40,net_return,5m,587379,-0.0029956408936086054,-0.0030162529300138408,0.004935976680023572,0.15204152685063646,0.17804438918202606,587382,331,3070,1,587382,587382
primary_development_2022_2023_partial,s1_near_reversal,10,net_return,5m,1262358,-0.0030662547144899637,-0.0030162529300138408,0.00472015769097941,0.1432850269099574,0.15945106984808527,1262374,331,3073,1,1262374,1262374
primary_development_2022_2023_partial,s1_near_reversal,60,net_return,5m,470625,-0.0029934051696026975,-0.0030162529300138408,0.004981892762576582,0.1538847277556441,0.18105804796483035,470627,331,3068,1,470627,470627
primary_development_2022_2023_partial,s1_near_reversal,20,net_return,5m,867871,-0.0030510247295139153,-0.0030162529300138408,0.004795972602870607,0.1462590638470464,0.16491999698281196,867875,331,3071,1,867875,867875
primary_development_2022_2023_partial,s1_near_reversal,120,net_return,5m,305638,-0.0030031898802873646,-0.0030162529300138408,0.005167850084995019,0.1609616605265052,0.19007283314886816,305639,331,3045,1,305639,305639
primary_development_2022_2023_partial,s1_near_reversal,240,net_return,5m,232988,-0.0030215640858374366,-0.0030162529300138408,0.005062935469316211,0.15610675227908732,0.18104334434873565,232989,331,3033,1,232989,232989
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,net_return,5m,32448,-0.002757501764733505,-0.0030162529300138408,0.006721421043301837,0.20515902366863906,0.28834779501356056,32448,330,2937,1,32448,32448
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,40,net_return,5m,352865,-0.002875071096187145,-0.0030162529300138408,0.00626396658399661,0.18134130616524732,0.2563674764960438,352866,331,3070,1,352866,352866
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,10,net_return,5m,804898,-0.0029959841581644114,-0.0030162529300138408,0.005783102610103111,0.16685716699507266,0.21676448660846157,804909,331,3073,1,804909,804909
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,20,net_return,5m,533868,-0.002939420430506034,-0.0030162529300138408,0.005998191052775835,0.17352978638914487,0.23458665292834613,533876,331,3071,1,533876,533876
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,120,net_return,5m,183080,-0.002878157969502799,-0.0030162529300138408,0.006660135702691779,0.1889501857111645,0.27581125959247904,183081,331,3046,1,183081,183081
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,60,net_return,5m,280893,-0.002884852400427737,-0.0030162529300138408,0.006417055565129199,0.18192692591129006,0.2620815972291638,280895,331,3067,1,280895,280895
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,240,net_return,5m,138636,-0.0029684950582665485,-0.0030162529300138408,0.006668443929745247,0.18330736605210768,0.2605025446395552,138636,331,3032,1,138636,138636
primary_development_2022_2023_partial,s1_break_reclaim_stable3,10,net_return,5m,952493,-0.002957956432112927,-0.0030162529300138408,0.005357374440071818,0.16109934666186523,0.19701699003529344,952519,331,3073,1,952519,952519
primary_development_2022_2023_partial,s1_break_reclaim_stable3,20,net_return,5m,644136,-0.0029438009272200537,-0.0030162529300138408,0.005401849485317742,0.16436591030465617,0.2021999631374267,644150,331,3071,1,644150,644150
primary_development_2022_2023_partial,s1_break_reclaim_stable3,40,net_return,5m,432559,-0.0028857757095456524,-0.0030162529300138408,0.005601719007427977,0.17043455343664102,0.21803182440542268,432563,331,3071,1,432563,432563
primary_development_2022_2023_partial,s1_break_reclaim_stable3,240,net_return,5m,171376,-0.0029216846484032373,-0.0030162529300138408,0.005778953136837915,0.17649495845392588,0.2234511918459441,171376,331,3031,1,171376,171376
primary_development_2022_2023_partial,s1_break_reclaim_stable3,120,net_return,5m,226976,-0.0028654409590501834,-0.0030162529300138408,0.005846656051328818,0.1809266177921895,0.23646244051974252,226979,331,3045,1,226979,226979
primary_development_2022_2023_partial,s1_break_reclaim_stable3,60,net_return,5m,347730,-0.002864132084751583,-0.0030162529300138408,0.00570130204910474,0.17433928622782044,0.22696931458876024,347734,331,3068,1,347734,347734
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,net_return,5m,14408,-0.002737937847743699,-0.0030162529300138408,0.007012431013384027,0.21099389228206553,0.2997659405527812,14408,330,2459,1,14408,14408
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,net_return,5m,323179,-0.002970306036619577,-0.0030162529300138408,0.005170375169110855,0.15813218061817136,0.18898981008549787,323179,197,3071,1,323179,323179
primary_development_2022_2023_partial,ng_r1_auction_reclaim,120,net_return,5m,74680,-0.0028389130531345586,-0.0030162529300138408,0.00614280656052606,0.18196304231387253,0.2571746863545653,74680,197,3036,1,74680,74680
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,net_return,5m,149096,-0.0028865366031866862,-0.0030162529300138408,0.00560006970833757,0.17022589472554595,0.22398966997239175,149097,197,3065,1,149097,149097
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,net_return,5m,222980,-0.0029660484787662053,-0.0030162529300138408,0.005343038018508277,0.16280832361646785,0.19995378858473534,222984,197,3068,1,222984,222984
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,net_return,5m,117566,-0.002891839194557362,-0.0030162529300138408,0.005727150202286651,0.1730006974805641,0.23088533221177615,117566,197,3058,1,117566,117566
primary_development_2022_2023_partial,ng_r1_auction_reclaim,240,net_return,5m,56405,-0.0029446596804520025,-0.0030162529300138408,0.006093919340778281,0.17337115503944686,0.23731618025721815,56405,197,3015,1,56405,56405
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,10,net_return,5m,696381,-0.0029889414595720702,-0.0030162529300138408,0.005584731244518063,0.16020684079548408,0.20518272713848465,696383,331,3073,1,696383,696383
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,120,net_return,5m,158020,-0.0028562372211315837,-0.0030162529300138408,0.006494955479008957,0.1830084799392482,0.2678492751335441,158021,331,3046,1,158021,158021
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,40,net_return,5m,308490,-0.0028711372336351093,-0.0030162529300138408,0.006071082699308731,0.17459885247495868,0.24454805834074203,308491,331,3067,1,308491,308491
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,20,net_return,5m,463270,-0.0029382345152000723,-0.0030162529300138408,0.005799300914282371,0.1672048697303948,0.22267076356318408,463273,331,3070,1,463273,463273
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,60,net_return,5m,244713,-0.0028680227583854126,-0.0030162529300138408,0.006216631037148434,0.17584272188236832,0.2517540309018578,244714,331,3064,1,244714,244714
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,240,net_return,5m,119526,-0.002944393308047842,-0.0030162529300138408,0.006446592451423465,0.17721667252313303,0.2503616252282237,119526,331,3030,1,119526,119526
primary_development_2022_2023_partial,s2_reclaim_bull_stack,120,net_return,5m,2467,-0.0027721018085770186,-0.0030162529300138408,0.007508961054640677,0.24604783137413863,0.3133179562355923,2467,279,1194,1,2467,2467
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,net_return,5m,658144,-0.0031685881053934574,-0.0030162529300139518,0.005334881180068557,0.14240044731851995,0.17640932532100323,658158,331,3073,1,658158,658158
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,net_return,5m,442591,-0.003138191253627902,-0.0030162529300139518,0.005365415035327606,0.14757869003210639,0.18559900208973354,442601,331,3071,1,442601,442601
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,net_return,5m,296319,-0.0031121217649676732,-0.0030162529300139518,0.0055073553282611095,0.15273742149507794,0.1964235222619246,296324,331,3069,1,296324,296324
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,net_return,5m,236260,-0.0031284044701148754,-0.0030162529300139518,0.005560835937441521,0.15450351307881147,0.197671080088424,236267,331,3067,1,236267,236267
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,net_return,5m,154548,-0.0031083385970770002,-0.0030162529300139518,0.00582369477445045,0.16167145482309703,0.2117309304110481,154551,331,3044,1,154551,154551
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,net_return,5m,115816,-0.0031484905366178863,-0.0030162529300139518,0.0059039458665997285,0.15779339642191062,0.20788101959316196,115816,331,3031,1,115816,115816
primary_development_2022_2023_partial,ht_r3_core_pullback,240,net_return,5m,28805,-0.0029621001726486307,-0.0030162529300138408,0.0057527162741837345,0.18604408956778337,0.23775458369560426,28805,330,3008,1,28805,28805
primary_development_2022_2023_partial,ht_r3_core_pullback,10,net_return,5m,116068,-0.0030225951085965583,-0.0030162529300139518,0.005604670886048167,0.1864338146603715,0.22265635164376038,116070,331,3069,1,116070,116070
primary_development_2022_2023_partial,ht_r3_core_pullback,20,net_return,5m,91775,-0.0029943699468568752,-0.0030162529300139518,0.005506755781878149,0.1850068101334786,0.22306613367875164,91775,331,3064,1,91775,91775
primary_development_2022_2023_partial,ht_r3_core_pullback,40,net_return,5m,66342,-0.0029471036568994953,-0.0030162529300138408,0.005631909852892506,0.18933707153839197,0.23424045429187962,66342,331,3058,1,66342,66342
primary_development_2022_2023_partial,ht_r3_core_pullback,60,net_return,5m,54528,-0.0029667548295537185,-0.0030162529300138408,0.005631946441593958,0.1873349471830986,0.2340425046961388,54528,331,3054,1,54528,54528
primary_development_2022_2023_partial,ng_r3_volume_quality,10,net_return,5m,792886,-0.0030484647863741445,-0.0030162529300138408,0.00411147389161786,0.1270094313684439,0.1253729181893697,792897,331,3073,1,792897,792897
primary_development_2022_2023_partial,ng_r3_volume_quality,20,net_return,5m,531543,-0.003041003475466366,-0.0030162529300138408,0.004078090059883441,0.12999512739326827,0.12857086901869935,531552,331,3071,1,531552,531552
primary_development_2022_2023_partial,ng_r3_volume_quality,40,net_return,5m,356774,-0.0030124862860091916,-0.0030162529300138408,0.004153410715433728,0.13595161082365867,0.136752299240193,356776,331,3071,1,356776,356776
primary_development_2022_2023_partial,ng_r3_volume_quality,120,net_return,5m,186988,-0.0029950907805599675,-0.0030162529300138408,0.004350239829007211,0.14462960189958715,0.14941990857240692,186990,331,3045,1,186990,186990
primary_development_2022_2023_partial,ng_r3_volume_quality,240,net_return,5m,141107,-0.0030207408281958535,-0.0030162529300138408,0.004363412867572307,0.141254508989632,0.14425995055196997,141107,331,3030,1,141107,141107
primary_development_2022_2023_partial,ng_r3_volume_quality,60,net_return,5m,285694,-0.003007291137730055,-0.0030162529300138408,0.004198265961093419,0.13746526003346238,0.13934209902904907,285699,331,3067,1,285699,285699
primary_development_2022_2023_partial,s4_reclaim_volume_normal,10,net_return,5m,1004245,-0.0030444717552515453,-0.0030162529300138408,0.004202649139066237,0.1328570219418568,0.13213921191251377,1004259,331,3073,1,1004259,1004259
primary_development_2022_2023_partial,s4_reclaim_volume_normal,20,net_return,5m,677298,-0.0030345408259226836,-0.0030162529300138408,0.004194734429198619,0.1358899627638056,0.13625361318161822,677308,331,3071,1,677308,677308
primary_development_2022_2023_partial,s4_reclaim_volume_normal,40,net_return,5m,453879,-0.0030124070840598215,-0.0030162529300138408,0.0042447005985128,0.14059474000779942,0.14265681567520636,453881,331,3071,1,453881,453881
primary_development_2022_2023_partial,s4_reclaim_volume_normal,60,net_return,5m,363829,-0.002999930390270438,-0.0030162529300138408,0.004288240825445387,0.1426329401999291,0.14615743313543858,363834,331,3068,1,363834,363834
primary_development_2022_2023_partial,s4_reclaim_volume_normal,120,net_return,5m,237128,-0.0029948465074238467,-0.0030162529300138408,0.004422764162273492,0.14913464458014236,0.15498874433576687,237130,331,3045,1,237130,237130
primary_development_2022_2023_partial,s4_reclaim_volume_normal,240,net_return,5m,179659,-0.00301455895241648,-0.0030162529300138408,0.004453011256194121,0.1463606053690603,0.15102538526060144,179659,331,3031,1,179659,179659
primary_development_2022_2023_partial,ht_r3_core_pullback,120,net_return,5m,38088,-0.002955372609961243,-0.0030162529300138408,0.005743329411800215,0.19092627599243855,0.240316441631975,38088,331,3024,1,38088,38088
primary_development_2022_2023_partial,s2_reclaim_bull_stack,240,net_return,5m,361,-0.0033010767905555893,-0.0030162529300138408,0.007786113816556794,0.2853185595567867,0.2543435853237851,361,116,251,1,361,361
supplemental_2023_09_legacy,cs_r3_leader_confirmation,120,net_return,5m,4477,-0.0026649318042460414,-0.002517107175540545,0.006744934909103119,0.20370784007147644,0.2837920372571926,4477,20,1764,1,4477,4477
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,net_return,5m,11475,-0.0027167631210839567,-0.002517107175540545,0.0062124038133851665,0.1992156862745098,0.25833016197190306,11475,20,2895,1,11475,11475
supplemental_2023_09_legacy,cs_r3_leader_confirmation,40,net_return,5m,6966,-0.0027204792103819983,-0.002517107175540545,0.006572740583678321,0.18906115417743324,0.2629823412212648,6966,20,2515,1,6966,6966
supplemental_2023_09_legacy,cs_r3_leader_confirmation,20,net_return,5m,9403,-0.0026265971850311623,-0.002517107175540434,0.00609896472894711,0.2002552376900989,0.2632477206201072,9403,20,2805,1,9403,9403
supplemental_2023_09_legacy,cs_r3_leader_confirmation,60,net_return,5m,5834,-0.0027007186848341897,-0.002517107175540545,0.0068130991365352046,0.19866300994172095,0.28336889411780897,5834,20,2299,1,5834,5834
supplemental_2023_09_legacy,cs_r3_leader_confirmation,240,net_return,5m,2980,-0.0027503756369980825,-0.002517107175540545,0.0075189779358836835,0.20335570469798658,0.30383682426576214,2980,20,1253,1,2980,2980
supplemental_2023_09_legacy,fu_r3_core_pullback,120,net_return,5m,1897,-0.0029190648894957447,-0.002517107175540545,0.006249211903460928,0.20084343700579863,0.2374954803969445,1897,11,1141,1,1897,1897
supplemental_2023_09_legacy,fu_r3_core_pullback,10,net_return,5m,3486,-0.002745449601497287,-0.002517107175540434,0.006206775799657099,0.2389558232931727,0.27574087904443245,3486,11,2056,1,3486,3486
supplemental_2023_09_legacy,fu_r3_core_pullback,40,net_return,5m,3025,-0.002781929688327812,-0.002517107175540545,0.006350983888640036,0.1890909090909091,0.248962904365943,3025,11,1722,1,3025,3025
supplemental_2023_09_legacy,fu_r3_core_pullback,20,net_return,5m,3488,-0.0026430378457305065,-0.002517107175540434,0.0056932834895211705,0.21530963302752293,0.24989071512035632,3488,11,1995,1,3488,3488
supplemental_2023_09_legacy,fu_r3_core_pullback,60,net_return,5m,2491,-0.0026740480734379728,-0.002517107175540545,0.006409987969071708,0.20272982737856282,0.27970237403122417,2491,11,1499,1,2491,2491
supplemental_2023_09_legacy,fu_r3_core_pullback,240,net_return,5m,1165,-0.0025513215588107213,-0.002517107175540545,0.007582299291322855,0.21201716738197424,0.3271943865772017,1165,11,764,1,1165,1165
supplemental_2023_09_legacy,s0_distance_only,120,net_return,5m,32107,-0.00252661981229221,-0.002517107175540434,0.004051191188110967,0.15189833992587287,0.1600175095475014,32107,20,2390,1,32107,32107
supplemental_2023_09_legacy,s0_distance_only,40,net_return,5m,56677,-0.0026197217183353905,-0.002517107175540434,0.0036331393902125724,0.13993330627944317,0.13037743710718822,56678,20,3041,1,56678,56678
supplemental_2023_09_legacy,s0_distance_only,10,net_return,5m,107398,-0.0026212573958023042,-0.002517107175540434,0.0036268704876770133,0.13711614741429076,0.12682402832589182,107398,20,3049,1,107398,107398
supplemental_2023_09_legacy,s0_distance_only,20,net_return,5m,80919,-0.002574670232668251,-0.002517107175540434,0.003489252626271812,0.13726071750763108,0.1271164539685613,80921,20,3048,1,80921,80921
supplemental_2023_09_legacy,s0_distance_only,240,net_return,5m,21535,-0.0025969382028801584,-0.002517107175540434,0.0041439615012100195,0.15337822149988392,0.16061485422530827,21536,20,1847,1,21536,21536
supplemental_2023_09_legacy,s0_distance_only,60,net_return,5m,47562,-0.002571916909488521,-0.002517107175540434,0.003739443216971814,0.1441066397544258,0.14136208091786143,47562,20,2988,1,47562,47562
supplemental_2023_09_legacy,s0_liquidity_matched,20,net_return,5m,816876,-0.0025502393553101205,-0.002517107175540434,0.0037279947774061578,0.139919645086892,0.13319490477906404,816888,20,3047,1,816888,816888
supplemental_2023_09_legacy,s0_liquidity_matched,120,net_return,5m,391949,-0.0025700984155398307,-0.002517107175540434,0.003818525313476912,0.13938548127434947,0.1326799443848001,391950,20,3046,1,391950,391950
supplemental_2023_09_legacy,s0_liquidity_matched,40,net_return,5m,605657,-0.00256458589609069,-0.002517107175540434,0.003734362557400183,0.1374986172041271,0.13302693417627848,605657,20,3047,1,605657,605657
supplemental_2023_09_legacy,s0_liquidity_matched,60,net_return,5m,523783,-0.0025661807191134475,-0.002517107175540434,0.0037333042447448015,0.13896403663349136,0.1329530315429151,523784,20,3047,1,523784,523784
supplemental_2023_09_legacy,s0_liquidity_matched,240,net_return,5m,305350,-0.002634270327640523,-0.002517107175540434,0.0038736104731294956,0.1376256754543966,0.13031808141546944,305350,20,3044,1,305350,305350
supplemental_2023_09_legacy,s0_liquidity_matched,10,net_return,5m,1060765,-0.0025758951232022825,-0.002517107175540434,0.003755356743033821,0.13995654079838607,0.13446792343672634,1060771,20,3047,1,1060771,1060771
supplemental_2023_09_legacy,s0_random_matched,40,net_return,5m,242515,-0.002492801480440809,-0.002517107175540434,0.0030123261395149487,0.10896233222687257,0.09220126848500083,242520,20,3049,1,242520,242520
supplemental_2023_09_legacy,s0_random_matched,60,net_return,5m,242506,-0.0025065675070255495,-0.002517107175540434,0.003051094944996425,0.10853339711182404,0.09149437165419379,242509,20,3048,1,242509,242509
