sample_group,strategy_id,ma_period,control_id,horizon,matched_date_count,mean_daily_difference,median_daily_difference,std_daily_difference,positive_date_fraction,ttest_p_value,sign_test_p_value,bh_q_value
supplemental_2023_09_legacy,ht_r3_core_pullback,40,s0_random_matched,5d,20,-0.0032585779752518167,-0.0034679246670732133,0.0006954386066556548,0.0,2.173723552119901e-14,1.9073486328125e-06,4.0990215554260986e-13
supplemental_2023_09_legacy,ht_r3_core_pullback,60,s0_liquidity_matched,5m,20,-9.0595535320384e-05,-6.929277473721493e-05,0.0005456635730937241,0.45,0.4780662558688057,0.8238029479980469,0.58564690159565
supplemental_2023_09_legacy,ht_r3_core_pullback,60,s0_liquidity_matched,15m,20,-0.00012582857680221645,-0.00016901871155744743,0.0009529065193457254,0.45,0.571653748474467,0.8238029479980469,0.6798044576453122
supplemental_2023_09_legacy,ht_r3_core_pullback,60,s0_liquidity_matched,30m,20,-0.00022338134451886085,-0.0003535694514693444,0.0010819244886982387,0.4,0.3794031203409508,0.5034446716308594,0.6767731335811555
supplemental_2023_09_legacy,ht_r3_core_pullback,60,s0_liquidity_matched,60m,20,-0.0003257300552625997,2.231205486033724e-05,0.0015341276710815102,0.55,0.36631614746501967,0.8238029479980469,0.5756396603021737
supplemental_2023_09_legacy,ht_r3_core_pullback,60,s0_liquidity_matched,1d,20,0.00048559985823015526,8.797838240912114e-05,0.004527557557438329,0.5,0.6454521067968262,1.0,0.8851862462279586
supplemental_2023_09_legacy,ht_r3_core_pullback,60,s0_liquidity_matched,2d,20,-0.00016628741586239263,-0.000540863225449969,0.0066925974508836375,0.5,0.914890709488868,1.0,0.9671252487749237
supplemental_2023_09_legacy,ht_r3_core_pullback,60,s0_liquidity_matched,3d,20,-0.0008283700702506338,-0.0009669207428703804,0.008218845122032064,0.45,0.6653786633161831,0.8238029479980469,0.846444508153024
supplemental_2023_09_legacy,ht_r3_core_pullback,60,s0_liquidity_matched,5d,20,0.00039417170007261676,-0.0009852805813515466,0.009890472841279549,0.45,0.8639244474031641,0.8238029479980469,0.9349837888662906
supplemental_2023_09_legacy,ht_r3_core_pullback,60,s0_random_matched,5m,20,-0.0008831404550874378,-0.0008224237776542395,0.0005672730682246833,0.05,1.7619404225830034e-06,4.00543212890625e-05,1.3680949163585674e-05
supplemental_2023_09_legacy,ht_r3_core_pullback,60,s0_random_matched,15m,20,-0.001860906839474892,-0.0017367705557078082,0.0007570297469303096,0.0,1.7111272244273294e-09,1.9073486328125e-06,2.8233599203050934e-08
supplemental_2023_09_legacy,ht_r3_core_pullback,60,s0_random_matched,30m,20,-0.003054225603453658,-0.0029741672233546835,0.000941572962112848,0.0,1.5493184624866868e-11,1.9073486328125e-06,2.9215719578320383e-10
supplemental_2023_09_legacy,ht_r3_core_pullback,60,s0_random_matched,60m,20,-0.003431373615696376,-0.0034332472153966644,0.0011076151100495733,0.0,3.4419849477039614e-11,1.9073486328125e-06,4.915557868122009e-10
supplemental_2023_09_legacy,ht_r3_core_pullback,60,s0_random_matched,1d,20,-0.003453846394438047,-0.0036098797271500137,0.0008739318470676619,0.0,4.712881361738609e-13,1.9073486328125e-06,7.776254246868705e-12
supplemental_2023_09_legacy,ht_r3_core_pullback,60,s0_random_matched,2d,20,-0.0034447354700238284,-0.0035410598825818965,0.0008531586122840137,0.0,3.209980378242656e-13,1.9073486328125e-06,5.296467624100382e-12
supplemental_2023_09_legacy,ht_r3_core_pullback,60,s0_random_matched,3d,20,-0.00343912488310502,-0.003561827349414015,0.0008451316931748656,0.0,2.7891930783437555e-13,1.9073486328125e-06,4.6021685792671965e-12
supplemental_2023_09_legacy,ht_r3_core_pullback,60,s0_random_matched,5d,20,-0.0034451804724221153,-0.003612397159661565,0.0008576531247259917,0.0,3.519272019030576e-13,1.9073486328125e-06,5.8067988314004505e-12
supplemental_2023_09_legacy,ht_r3_core_pullback,120,s0_liquidity_matched,5m,20,1.6990519591628063e-05,7.214356090680928e-05,0.0005896578428290054,0.5,0.9013694675176053,1.0,0.9223315481575496
supplemental_2023_09_legacy,ht_r3_core_pullback,120,s0_liquidity_matched,15m,20,0.0002505318772968223,0.00019286403128680485,0.0008199089200530659,0.55,0.1986483294247568,0.8238029479980469,0.3389143269076166
supplemental_2023_09_legacy,ht_r3_core_pullback,120,s0_liquidity_matched,30m,20,0.00014501515533142816,0.0003195720252110377,0.001041512498690597,0.55,0.5510936254316117,0.8238029479980469,0.772509358326552
supplemental_2023_09_legacy,ht_r3_core_pullback,120,s0_liquidity_matched,60m,20,7.996104039879746e-05,-0.000224227311873795,0.0017119275593848573,0.45,0.8408337090836625,0.8238029479980469,0.8808734095162178
supplemental_2023_09_legacy,ht_r3_core_pullback,120,s0_liquidity_matched,1d,20,-0.0004701213393533715,-0.0008352352437791176,0.004595525416479618,0.5,0.6606988465490224,1.0,0.8851862462279586
supplemental_2023_09_legacy,ht_r3_core_pullback,120,s0_liquidity_matched,2d,20,-0.0001723440546250384,0.0006389271518702466,0.007014778234965394,0.55,0.9158383037641322,0.8238029479980469,0.9671252487749237
supplemental_2023_09_legacy,ht_r3_core_pullback,120,s0_liquidity_matched,3d,20,-0.000686977782907066,-0.00010710339349883952,0.008993397214123292,0.5,0.7428083106686967,1.0,0.8474028143327503
supplemental_2023_09_legacy,ht_r3_core_pullback,120,s0_liquidity_matched,5d,20,0.0006124130334138625,5.0597997474607784e-05,0.01057410793748479,0.5,0.8034032098784686,1.0,0.9233009414226365
supplemental_2023_09_legacy,ht_r3_core_pullback,120,s0_random_matched,5m,20,-0.0008243802380355714,-0.0008161882073801795,0.0006374105588753769,0.15,1.9540897319720602e-05,0.0025768280029296875,6.613842169751588e-05
supplemental_2023_09_legacy,ht_r3_core_pullback,120,s0_random_matched,15m,20,-0.0017981323416944414,-0.0019853293463954163,0.0008928796089221656,0.05,4.110361246070305e-08,4.00543212890625e-05,4.5213973706773354e-07
supplemental_2023_09_legacy,ht_r3_core_pullback,120,s0_random_matched,30m,20,-0.003211787899070702,-0.003173236280394954,0.0011382825943708505,0.0,1.7075589661064907e-10,1.9073486328125e-06,2.093218439718529e-09
supplemental_2023_09_legacy,ht_r3_core_pullback,120,s0_random_matched,60m,20,-0.0036148005811561163,-0.003630166310630417,0.001243213616953279,0.0,1.0238501094207498e-10,1.9073486328125e-06,1.127510178413315e-09
supplemental_2023_09_legacy,ht_r3_core_pullback,120,s0_random_matched,1d,20,-0.0035199057108417004,-0.0036130775571057844,0.0009787171655937957,0.0,2.5268876452459097e-12,1.9073486328125e-06,3.7061018796940006e-11
supplemental_2023_09_legacy,ht_r3_core_pullback,120,s0_random_matched,2d,20,-0.003522729065930208,-0.0035492460226952205,0.0009855674444340231,0.0,2.8185194803649582e-12,1.9073486328125e-06,4.1338285712019385e-11
supplemental_2023_09_legacy,ht_r3_core_pullback,120,s0_random_matched,3d,20,-0.003494024230898079,-0.0035531630986722607,0.0009676565704213334,0.0,2.354724376628839e-12,1.9073486328125e-06,3.4535957523889636e-11
supplemental_2023_09_legacy,ht_r3_core_pullback,120,s0_random_matched,5d,20,-0.0035058014221075067,-0.003588345341380113,0.0009543977635643856,0.0,1.7369496702518595e-12,1.9073486328125e-06,2.5475261830360605e-11
supplemental_2023_09_legacy,ht_r3_core_pullback,240,s0_liquidity_matched,5m,20,-0.00010737458723881834,-0.00021381669733305567,0.0005574644496268225,0.4,0.4115850316630293,0.5034446716308594,0.5258395808333702
supplemental_2023_09_legacy,ht_r3_core_pullback,240,s0_liquidity_matched,15m,20,-0.00015906448355740594,-0.0003790794915773309,0.0008911068027823689,0.35,0.4461077363219845,0.26317596435546875,0.5717108853835141
supplemental_2023_09_legacy,ht_r3_core_pullback,240,s0_liquidity_matched,30m,20,-0.00016577953154198327,-0.0002500644660096559,0.0011583380708965604,0.4,0.5401517152220323,0.5034446716308594,0.772509358326552
supplemental_2023_09_legacy,ht_r3_core_pullback,240,s0_liquidity_matched,60m,20,-0.0002604580417185359,-0.0005250869873992092,0.0017071714547975678,0.4,0.5140270120218567,0.5034446716308594,0.7295867267406999
supplemental_2023_09_legacy,ht_r3_core_pullback,240,s0_liquidity_matched,1d,20,-0.0006103997186909647,-0.0005950688470258414,0.004854381798288807,0.4,0.5900077105575402,0.5034446716308594,0.8851862462279586
supplemental_2023_09_legacy,ht_r3_core_pullback,240,s0_liquidity_matched,2d,20,3.728102498378079e-06,0.0021379578201697206,0.0072623745404638545,0.6,0.9982379675179496,0.5034446716308594,0.9982379675179497
supplemental_2023_09_legacy,ht_r3_core_pullback,240,s0_liquidity_matched,3d,20,-0.0003817107307910671,0.0002387772196165548,0.01014841476580969,0.55,0.8715015322238822,0.8238029479980469,0.9277274375286487
supplemental_2023_09_legacy,ht_r3_core_pullback,240,s0_liquidity_matched,5d,20,0.0014559864910550727,-0.0010493299351089452,0.011924988371890828,0.5,0.6007551671785173,1.0,0.9195060533020851
supplemental_2023_09_legacy,ht_r3_core_pullback,240,s0_random_matched,5m,20,-0.0007410797103666675,-0.00094762769689081,0.0007365374422854285,0.15,0.0003178341328132826,0.0025768280029296875,0.0006776080336580439
supplemental_2023_09_legacy,ht_r3_core_pullback,240,s0_random_matched,15m,20,-0.0016285444150836588,-0.0016761670269140804,0.001271179102551058,0.0,2.193038828877779e-05,1.9073486328125e-06,7.237028135296671e-05
supplemental_2023_09_legacy,ht_r3_core_pullback,240,s0_random_matched,30m,20,-0.0029486357766613067,-0.002771690242854185,0.0015171862202023973,0.0,7.086299540844166e-08,1.9073486328125e-06,4.676957696957149e-07
supplemental_2023_09_legacy,ht_r3_core_pullback,240,s0_random_matched,60m,20,-0.0034962255606250338,-0.002961372634990512,0.001926972887115635,0.0,1.9869374445432337e-07,1.9073486328125e-06,7.285437296658524e-07
supplemental_2023_09_legacy,ht_r3_core_pullback,240,s0_random_matched,1d,20,-0.0034405950861865165,-0.003309822496827007,0.00157756066300091,0.0,1.1815921520863455e-08,1.9073486328125e-06,4.726368608345382e-08
supplemental_2023_09_legacy,ht_r3_core_pullback,240,s0_random_matched,2d,20,-0.0034450171973295467,-0.003279017717539088,0.0015731956935562956,0.0,1.1079696031789611e-08,1.9073486328125e-06,4.4318784127158444e-08
supplemental_2023_09_legacy,ht_r3_core_pullback,240,s0_random_matched,3d,20,-0.003442914490809284,-0.0032800492320314654,0.001557723007467268,0.0,9.560865719866975e-09,1.9073486328125e-06,3.82434628794679e-08
supplemental_2023_09_legacy,ht_r3_core_pullback,240,s0_random_matched,5d,20,-0.003444512303948248,-0.0032855653713535085,0.0015416604260733394,0.0,8.044199127880799e-09,1.9073486328125e-06,3.3182321402508295e-08
supplemental_2023_09_legacy,ng_r1_auction_reclaim,10,s0_liquidity_matched,5m,11,-7.756062183177282e-05,-5.425781339723709e-07,0.0002068219557991217,0.45454545454545453,0.26307825040104593,1.0,0.3774600984015007
supplemental_2023_09_legacy,ng_r1_auction_reclaim,10,s0_liquidity_matched,15m,11,0.00010413519621521506,0.00014306862791132137,0.0002835642896447234,0.6363636363636364,0.2724880400940745,0.548828125,0.41317433149167415
supplemental_2023_09_legacy,ng_r1_auction_reclaim,10,s0_liquidity_matched,30m,11,0.00011118489103238167,0.00015316851421452,0.00048802228452521725,0.6363636363636364,0.48774462206972574,0.548828125,0.7352296152440417
supplemental_2023_09_legacy,ng_r1_auction_reclaim,10,s0_liquidity_matched,60m,11,-4.995484755604179e-05,-9.043476998513065e-05,0.0005690078238674223,0.45454545454545453,0.7869548496610423,1.0,0.8808734095162178
supplemental_2023_09_legacy,ng_r1_auction_reclaim,10,s0_liquidity_matched,1d,11,-0.00029141503227542257,-0.0004045851160034454,0.0016442777460164964,0.2727272727272727,0.5875082700141062,0.2265625,0.8851862462279586
supplemental_2023_09_legacy,ng_r1_auction_reclaim,10,s0_liquidity_matched,2d,11,-8.776987744326042e-05,-0.0010822500651333756,0.0022511584880581964,0.45454545454545453,0.9043177078789536,1.0,0.9671252487749237
supplemental_2023_09_legacy,ng_r1_auction_reclaim,10,s0_liquidity_matched,3d,11,-0.0003395205943224437,0.00031199793296467665,0.0025352274299607204,0.5454545454545454,0.6808977155918884,1.0,0.846444508153024
supplemental_2023_09_legacy,ng_r1_auction_reclaim,10,s0_liquidity_matched,5d,11,-0.0009830512990427085,0.0005367118273491612,0.0032810720014013,0.6363636363636364,0.36573769998499756,0.548828125,0.9195060533020851
supplemental_2023_09_legacy,ng_r1_auction_reclaim,10,s0_random_matched,5m,11,-0.00037637187603162606,-0.00033194291446166286,0.0005788755096239007,0.2727272727272727,0.06682879253579423,0.2265625,0.08167963532152628
supplemental_2023_09_legacy,ng_r1_auction_reclaim,10,s0_random_matched,15m,11,-0.0008725957401440232,-0.0011644257164368794,0.0008486882522973575,0.18181818181818182,0.008700456081567616,0.0654296875,0.011370893096702231
supplemental_2023_09_legacy,ng_r1_auction_reclaim,10,s0_random_matched,30m,11,-0.00110830930064905,-0.0010890767661150588,0.0009696253186239808,0.09090909090909091,0.004732065669153981,0.01171875,0.006506590295086725
supplemental_2023_09_legacy,ng_r1_auction_reclaim,10,s0_random_matched,60m,11,-0.001396707628953464,-0.0008971608648559807,0.0013281652157682443,0.09090909090909091,0.007676256516182165,0.01171875,0.00946977439379482
supplemental_2023_09_legacy,ng_r1_auction_reclaim,10,s0_random_matched,1d,11,-0.001359160707764593,-0.0015895461954753133,0.0011357645885485073,0.09090909090909091,0.0035768059089891194,0.01171875,0.004253498918797872
supplemental_2023_09_legacy,ng_r1_auction_reclaim,10,s0_random_matched,2d,11,-0.0013467323473594019,-0.0015714190907647361,0.0011292605497987638,0.09090909090909091,0.003653943909594302,0.01171875,0.004345230595193224
supplemental_2023_09_legacy,ng_r1_auction_reclaim,10,s0_random_matched,3d,11,-0.0013407153503037764,-0.001556272724085626,0.00112581371022946,0.09090909090909091,0.0036862017390036457,0.01171875,0.004383591257193524
supplemental_2023_09_legacy,ng_r1_auction_reclaim,10,s0_random_matched,5d,11,-0.001335405154435402,-0.0015612637552901213,0.0011352135162483923,0.09090909090909091,0.0039756896318941465,0.01171875,0.0047278471298200665
supplemental_2023_09_legacy,ng_r1_auction_reclaim,20,s0_liquidity_matched,5m,11,-0.00011907909527394274,-9.260360712132962e-05,0.00014264284332658126,0.2727272727272727,0.024738717304763652,0.2265625,0.06059661345910198
supplemental_2023_09_legacy,ng_r1_auction_reclaim,20,s0_liquidity_matched,15m,11,2.0797940117912745e-05,4.746997848308175e-05,0.0002005300128903492,0.5454545454545454,0.7496940894728641,1.0,0.8111444246755579
supplemental_2023_09_legacy,ng_r1_auction_reclaim,20,s0_liquidity_matched,30m,11,6.0240046361152465e-05,3.8421155180121164e-05,0.00021435859612612218,0.5454545454545454,0.39504999119012685,1.0,0.6952879844946233
supplemental_2023_09_legacy,ng_r1_auction_reclaim,20,s0_liquidity_matched,60m,11,-3.273864448602884e-05,7.345212412102024e-05,0.0006112707276695373,0.5454545454545454,0.8688855629539138,1.0,0.9030936559835955
supplemental_2023_09_legacy,ng_r1_auction_reclaim,20,s0_liquidity_matched,1d,11,-0.00036054082523853843,-0.0007800973433033587,0.0023831082726958556,0.36363636363636365,0.6426378679084017,0.548828125,0.8851862462279586
supplemental_2023_09_legacy,ng_r1_auction_reclaim,20,s0_liquidity_matched,2d,11,-7.378233090036029e-05,0.00015867014258191331,0.0032245257336464,0.5454545454545454,0.943743790644595,1.0,0.9808990579928074
supplemental_2023_09_legacy,ng_r1_auction_reclaim,20,s0_liquidity_matched,3d,11,-0.0008147317537346978,-0.0004216764035203295,0.0033420577094945784,0.36363636363636365,0.45859052681235585,0.548828125,0.7139648361432491
supplemental_2023_09_legacy,ng_r1_auction_reclaim,20,s0_liquidity_matched,5d,11,-0.0016323390848081286,-0.0018187953332756972,0.004410106519058744,0.36363636363636365,0.2689483299226858,0.548828125,0.8452661797570126
supplemental_2023_09_legacy,ng_r1_auction_reclaim,20,s0_random_matched,5m,11,-0.0004658485222664819,-0.00025705762245159633,0.00051952086934697,0.2727272727272727,0.017681936041857138,0.2265625,0.0238164852808688
supplemental_2023_09_legacy,ng_r1_auction_reclaim,20,s0_random_matched,15m,11,-0.001002869799778836,-0.0011455975949695258,0.00066232722091265,0.18181818181818182,0.0007365881389905163,0.0654296875,0.001080329270519424
supplemental_2023_09_legacy,ng_r1_auction_reclaim,20,s0_random_matched,30m,11,-0.0013938636901655221,-0.001572340051490774,0.0008164745511671658,0.09090909090909091,0.0003020369047200803,0.01171875,0.0005046692585196279
supplemental_2023_09_legacy,ng_r1_auction_reclaim,20,s0_random_matched,60m,11,-0.0016003485239563348,-0.0017227054945337249,0.0011427535655580366,0.09090909090909091,0.0012770009006657825,0.01171875,0.001832218683563949
supplemental_2023_09_legacy,ng_r1_auction_reclaim,20,s0_random_matched,1d,11,-0.0016722813959823752,-0.0020190096794791648,0.00111713883894813,0.09090909090909091,0.0007996701195135087,0.01171875,0.0010662268260180116
supplemental_2023_09_legacy,ng_r1_auction_reclaim,20,s0_random_matched,2d,11,-0.0016617916882547,-0.0020052235095461704,0.0011075742248657418,0.09090909090909091,0.0007865696570317065,0.01171875,0.001048759542708942
supplemental_2023_09_legacy,ng_r1_auction_reclaim,20,s0_random_matched,3d,11,-0.0016497688130956895,-0.002011876867817032,0.0010982408889752885,0.09090909090909091,0.0007798238748923229,0.01171875,0.0010397651665230972
supplemental_2023_09_legacy,ng_r1_auction_reclaim,20,s0_random_matched,5d,11,-0.0016537006146492867,-0.0020100080749874674,0.0011090567994512625,0.09090909090909091,0.000822356545121496,0.01171875,0.001096475393495328
supplemental_2023_09_legacy,ng_r1_auction_reclaim,40,s0_liquidity_matched,5m,11,-0.00019247123837728088,-0.00019671827717995417,0.00018320787160566832,0.18181818181818182,0.007719160073393528,0.0654296875,0.024260217373522516
supplemental_2023_09_legacy,ng_r1_auction_reclaim,40,s0_liquidity_matched,15m,11,-0.00020574465628263696,-3.894299983000663e-05,0.00038609048434815236,0.36363636363636365,0.12286010228337005,0.548828125,0.24641292028345188
supplemental_2023_09_legacy,ng_r1_auction_reclaim,40,s0_liquidity_matched,30m,11,-0.00012297309465711048,-5.44112096782348e-05,0.00041301013765417696,0.36363636363636365,0.3686054555485146,0.548828125,0.6665194538685469
supplemental_2023_09_legacy,ng_r1_auction_reclaim,40,s0_liquidity_matched,60m,11,-0.00015420027170433452,-0.0001156202925179579,0.000778742415928797,0.45454545454545453,0.5452310392533213,1.0,0.7656435870365788
supplemental_2023_09_legacy,ng_r1_auction_reclaim,40,s0_liquidity_matched,1d,11,-0.001165433382900291,-0.0020410876943211687,0.0027060436452357307,0.36363636363636365,0.20311185063019774,0.548828125,0.44684607138643506
supplemental_2023_09_legacy,ng_r1_auction_reclaim,40,s0_liquidity_matched,2d,11,-0.0008023109616921698,-0.0011259059776914653,0.002879719582280253,0.36363636363636365,0.3989798081783059,0.548828125,0.6583166834942047
supplemental_2023_09_legacy,ng_r1_auction_reclaim,40,s0_liquidity_matched,3d,11,-0.001823625492759718,-0.0026082082979471937,0.003684648992311094,0.2727272727272727,0.14862900253110062,0.2265625,0.45476724381159245
supplemental_2023_09_legacy,ng_r1_auction_reclaim,40,s0_liquidity_matched,5d,11,-0.0029891298822140437,-0.003050187490531011,0.005275568884236039,0.18181818181818182,0.10343348841106144,0.0654296875,0.634405276107873
supplemental_2023_09_legacy,ng_r1_auction_reclaim,40,s0_random_matched,5m,11,-0.0005429213762804537,-0.0005613180052455633,0.0004865814647418457,0.18181818181818182,0.005461098901820581,0.0654296875,0.00838215180279438
supplemental_2023_09_legacy,ng_r1_auction_reclaim,40,s0_random_matched,15m,11,-0.0012802687134234594,-0.0014348347039957452,0.0006677792630133984,0.0,0.00012153957326101714,0.0009765625,0.0002814600643939344
supplemental_2023_09_legacy,ng_r1_auction_reclaim,40,s0_random_matched,30m,11,-0.0015482686460371623,-0.0015902709474733174,0.0007597060555523284,0.09090909090909091,7.397935214976092e-05,0.01171875,0.0001525824138088819
supplemental_2023_09_legacy,ng_r1_auction_reclaim,40,s0_random_matched,60m,11,-0.0019408982434766674,-0.002010068595947337,0.0012809277937586275,0.0,0.0007328564438487343,0.0009765625,0.0010992846657731014
supplemental_2023_09_legacy,ng_r1_auction_reclaim,40,s0_random_matched,1d,11,-0.001949505992620216,-0.0021845208558079108,0.001275276851484335,0.0,0.0006874917353578449,0.0009765625,0.0009355557635797476
supplemental_2023_09_legacy,ng_r1_auction_reclaim,40,s0_random_matched,2d,11,-0.0019370582375065684,-0.002165976428745722,0.001265000551417169,0.0,0.0006791505464975987,0.0009765625,0.000924204867398794
supplemental_2023_09_legacy,ng_r1_auction_reclaim,40,s0_random_matched,3d,11,-0.001925101884476245,-0.0021427097027744203,0.0012541913211220068,0.0,0.0006674813222954847,0.0009765625,0.0009083250983814845
supplemental_2023_09_legacy,ng_r1_auction_reclaim,40,s0_random_matched,5d,11,-0.001931871132825496,-0.0021544702893487853,0.0012612458681241518,0.0,0.0006777190926460437,0.0009765625,0.0009288276615916216
supplemental_2023_09_legacy,ng_r1_auction_reclaim,60,s0_liquidity_matched,5m,11,-6.300761540234173e-06,3.82960285788592e-05,0.00017998214043835474,0.5454545454545454,0.9140413339886201,1.0,0.9281035083576759
supplemental_2023_09_legacy,ng_r1_auction_reclaim,60,s0_liquidity_matched,15m,11,4.649784281280801e-05,3.7167584264819365e-05,0.00029785383127215777,0.5454545454545454,0.6322069473126153,1.0,0.7320290968882913
supplemental_2023_09_legacy,ng_r1_auction_reclaim,60,s0_liquidity_matched,30m,11,-9.352072508444511e-05,-0.00011010494874560981,0.0005317180252277276,0.45454545454545453,0.5903055939736677,1.0,0.7792033840452413
supplemental_2023_09_legacy,ng_r1_auction_reclaim,60,s0_liquidity_matched,60m,11,-6.258518712114308e-05,-0.0002640467808869046,0.0008804852575601033,0.45454545454545453,0.8266801987191693,1.0,0.8808734095162178
supplemental_2023_09_legacy,ng_r1_auction_reclaim,60,s0_liquidity_matched,1d,11,-0.0011624780902270279,-0.0021345139112175105,0.003130748571281867,0.36363636363636365,0.26752547401244237,0.548828125,0.5350509480248847
supplemental_2023_09_legacy,ng_r1_auction_reclaim,60,s0_liquidity_matched,2d,11,-0.0009521115572012083,-0.002868324915258669,0.004735442849356872,0.36363636363636365,0.5391780104893877,0.548828125,0.7413697644229081
supplemental_2023_09_legacy,ng_r1_auction_reclaim,60,s0_liquidity_matched,3d,11,-0.0021177151475261537,-0.0036852674898594745,0.005047745072063372,0.36363636363636365,0.21410820945430326,0.548828125,0.46542375066644526
supplemental_2023_09_legacy,ng_r1_auction_reclaim,60,s0_liquidity_matched,5d,11,-0.003277114759311475,-0.0030829819311432925,0.006026983020908255,0.2727272727272727,0.11627370934142588,0.2265625,0.634405276107873
supplemental_2023_09_legacy,ng_r1_auction_reclaim,60,s0_random_matched,5m,11,-0.0005442076833993334,-0.0005588078999006258,0.00048640155002613837,0.18181818181818182,0.005373773942514658,0.0654296875,0.008345154828375704
supplemental_2023_09_legacy,ng_r1_auction_reclaim,60,s0_random_matched,15m,11,-0.001257569909858742,-0.0012566087253985316,0.0005310138147657974,0.0,2.088933250405136e-05,0.0009765625,7.070235616755845e-05
supplemental_2023_09_legacy,ng_r1_auction_reclaim,60,s0_random_matched,30m,11,-0.0017667420145170963,-0.0016748814924700192,0.000801073252755866,0.0,3.832698407554946e-05,0.0009765625,8.722692927538843e-05
supplemental_2023_09_legacy,ng_r1_auction_reclaim,60,s0_random_matched,60m,11,-0.0018042826537180165,-0.0014629151580184709,0.001178060484051222,0.0,0.0006781876350253043,0.0009765625,0.0010289743427970134
supplemental_2023_09_legacy,ng_r1_auction_reclaim,60,s0_random_matched,1d,11,-0.0019563853829723857,-0.0017585157518570959,0.0010894104216458314,0.0,0.0002041549514333119,0.0009765625,0.0003062324271499678
supplemental_2023_09_legacy,ng_r1_auction_reclaim,60,s0_random_matched,2d,11,-0.001945965210577919,-0.0018230611332592673,0.0010759297749321905,0.0,0.0001930918319920308,0.0009765625,0.0002896377479880462
supplemental_2023_09_legacy,ng_r1_auction_reclaim,60,s0_random_matched,3d,11,-0.00193750731910867,-0.0018382385624540842,0.0010690267485020653,0.0,0.0001899635610974459,0.0009765625,0.00028494534164616886
supplemental_2023_09_legacy,ng_r1_auction_reclaim,60,s0_random_matched,5d,11,-0.0019438021371600792,-0.0018340822545212588,0.0010753044060020098,0.0,0.0001938976175419813,0.0009765625,0.0002941894886843854
supplemental_2023_09_legacy,ng_r1_auction_reclaim,120,s0_liquidity_matched,5m,11,-0.00012571913787603879,-0.00010122234053916311,0.0002346430748381761,0.36363636363636365,0.12106931747016482,0.548828125,0.204886537257202
supplemental_2023_09_legacy,ng_r1_auction_reclaim,120,s0_liquidity_matched,15m,11,7.819808304704247e-05,9.834081409439273e-05,0.00040373628237612836,0.6363636363636364,0.5538860030743524,0.548828125,0.6646632036892229
supplemental_2023_09_legacy,ng_r1_auction_reclaim,120,s0_liquidity_matched,30m,11,1.6686198391168476e-05,1.1156091459339034e-05,0.0005641874585792633,0.5454545454545454,0.9273327488581116,1.0,0.9682148670934864
supplemental_2023_09_legacy,ng_r1_auction_reclaim,120,s0_liquidity_matched,60m,11,6.681734013737536e-05,-0.00011629996584725532,0.0008655300043303429,0.36363636363636365,0.812071932147698,0.548828125,0.8808734095162178
supplemental_2023_09_legacy,ng_r1_auction_reclaim,120,s0_liquidity_matched,1d,11,-0.0002874368479093097,-0.0009189669893192966,0.0030867390262992885,0.36363636363636365,0.7744201580670659,0.548828125,0.9342353695757557
supplemental_2023_09_legacy,ng_r1_auction_reclaim,120,s0_liquidity_matched,2d,11,0.0008505981949782485,0.00023001182098831183,0.003761406441586778,0.5454545454545454,0.4908979539579324,1.0,0.7173510936062941
supplemental_2023_09_legacy,ng_r1_auction_reclaim,120,s0_liquidity_matched,3d,11,-0.0003527404752389749,-0.0005406924092081209,0.0034463639888231584,0.36363636363636365,0.7528599256451983,0.548828125,0.8474028143327503
supplemental_2023_09_legacy,ng_r1_auction_reclaim,120,s0_liquidity_matched,5d,11,-0.00013958993049473172,-0.0010342634198904463,0.006336108284958649,0.45454545454545453,0.9458316219094439,1.0,0.9458316219094439
supplemental_2023_09_legacy,ng_r1_auction_reclaim,120,s0_random_matched,5m,11,-0.0005481133952404167,-0.0004831867611028898,0.0004305210827458789,0.09090909090909091,0.002414927476413679,0.01171875,0.004139875673852021
supplemental_2023_09_legacy,ng_r1_auction_reclaim,120,s0_random_matched,15m,11,-0.0011276783841786566,-0.001152526777026489,0.0005969865179844959,0.09090909090909091,0.0001368878155330153,0.01171875,0.0003115377870751383
supplemental_2023_09_legacy,ng_r1_auction_reclaim,120,s0_random_matched,30m,11,-0.001735692187446068,-0.001872996468297878,0.000926438409939288,0.09090909090909091,0.00014614678699243942,0.01171875,0.0002795851577246667
supplemental_2023_09_legacy,ng_r1_auction_reclaim,120,s0_random_matched,60m,11,-0.002162142404324514,-0.002121251335522494,0.0011201255032117772,0.0,0.00011507801674414426,0.0009765625,0.00018987872762783801
supplemental_2023_09_legacy,ng_r1_auction_reclaim,120,s0_random_matched,1d,11,-0.0020468540507157535,-0.0016438656504786037,0.001073853164899631,0.0,0.00012734725204437597,0.0009765625,0.00019546322406811193
supplemental_2023_09_legacy,ng_r1_auction_reclaim,120,s0_random_matched,2d,11,-0.002034351801662824,-0.001632603085344944,0.0010589974989571448,0.0,0.0001196141883455249,0.0009765625,0.0001835938704838289
supplemental_2023_09_legacy,ng_r1_auction_reclaim,120,s0_random_matched,3d,11,-0.0020144836069598904,-0.0016237921399576713,0.0010488459835794682,0.0,0.00011978947539065855,0.0009765625,0.0001838629157158945
