sample_group,strategy_id,ma_period,horizon,gross_observed_count,gross_mean,gross_median,gross_win_rate,gross_profit_factor,net_observed_count,net_mean,net_median,net_win_rate,net_profit_factor,mean_cost_drag,median_cost_drag,win_rate_change,observed_count_difference
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,60m,260711,0.0001892141975216,0.0,0.4357928894446341,1.042919046498929,260711,-0.0028276094503704,-0.0030162529300139,0.3315970557437162,0.5456615748722777,0.0030168236478919997,0.0030162529300139,-0.10419583370091795,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,15m,208481,0.0002533501044495,0.0,0.4163640811392884,1.099911148925968,208481,-0.0027636669935601,-0.0030162529300138,0.2524498635367251,0.3856260853950283,0.0030170170980096003,0.0030162529300138,-0.1639142176025633,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,1d,208180,0.0003961156347456,0.0,0.4813286578922087,1.0354793629417571,208180,-0.0026213320802122,-0.0030162529300138,0.4399413968680949,0.7943080481656009,0.0030174477149578,0.0030162529300138,-0.041387261024113775,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,2d,208146,0.000764402156334,0.0,0.4910447474368952,1.0516780114625095,208146,-0.0022541564039236,-0.0030162529300138,0.4606189885945442,0.8618633848446177,0.0030185585602576,0.0030162529300138,-0.03042575884235099,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,30m,208469,0.0003437922444249,0.0,0.4304716768440391,1.1036632678046696,208469,-0.0026734976499542,-0.0030162529300138,0.2969698132576066,0.484940798332814,0.0030172898943791,0.0030162529300138,-0.1335018635864325,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,3d,208092,0.000911999816416,0.0,0.4899179209195932,1.051047514870456,208092,-0.0021070039357163,-0.0030162529300138,0.4653278357649501,0.8912734804312578,0.0030190037521323,0.0030162529300138,-0.02459008515464306,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,5d,207996,0.0007409662753041,-0.0013440860215054,0.483788149772111,1.0316978933451009,207996,-0.0022775215964085,-0.0043562848481186,0.4656820323467759,0.9084725160515548,0.0030184878717126,0.0030121988266131995,-0.018106117425335078,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,5m,208486,0.000164232293289,0.0,0.3908367947967729,1.0985406157166595,208486,-0.002852516002862,-0.0030162529300138,0.1841082854484234,0.2458003552909,0.003016748296151,0.0030162529300138,-0.20672850934834952,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,60m,208428,0.0003962415747357,0.0,0.4441773658049782,1.087122538956132,208428,-0.0026212065200894,-0.0030162529300139,0.3439892912660487,0.5860625154058332,0.0030174480948251,0.0030162529300139,-0.10018807453892947,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,15m,133845,0.0002107533140196,0.0,0.4121558519182636,1.0780440414405528,133845,-0.0028061353012958,-0.0030162529300138,0.2549217378310732,0.3987546428182672,0.0030168886153154,0.0030162529300138,-0.1572341140871904,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,1d,133632,-0.0003026891026851,-0.002061855670103,0.4521072796934866,0.9741387717104804,133632,-0.0033180290458063,-0.0050718895219107,0.4130747126436782,0.7517973487682386,0.0030153399431211998,0.0030100338518077,-0.0390325670498084,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,2d,133568,-0.000730423757954,-0.0033230478966913,0.4481013416387158,0.9535689807756116,133568,-0.003744473545168,-0.0063292776737501,0.4195840321034978,0.7845875014039795,0.003014049787214,0.0030062297770588,-0.028517309535217972,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,30m,133839,0.0002723060934885,0.0,0.4221265849266656,1.0777448754710508,133839,-0.0027447681805781,-0.0030162529300139,0.2945255119957561,0.4911403520686414,0.0030170742740666,0.0030162529300139,-0.1276010729309095,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,3d,133563,-0.0010426053008188,-0.0044722719141322,0.4447713812957181,0.9448601289915862,133563,-0.0040557134695394,-0.0074750353408813,0.4211420827624417,0.8026829476553882,0.0030131081687206004,0.0030027634267491,-0.02362929853327639,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,5d,133546,-0.0020208428818283,-0.0065670552745211,0.4411588516316475,0.9168784601625232,133546,-0.0050310004385789,-0.0095635003048216,0.4227981369715304,0.8060969532874784,0.0030101575567505995,0.0029964450303004994,-0.018360714660117072,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,5m,133850,0.0001445807673745,0.0,0.389891669779604,1.0820841504021357,133850,-0.0028721082548036,-0.0030162529300138,0.1880911468061262,0.2581242550217072,0.0030166890221781,0.0030162529300138,-0.20180052297347778,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,60m,133810,0.0001921795069336,-0.000652741792475,0.4302144832224796,1.0398335659855698,133810,-0.0028246530850814,-0.0036670258881448,0.3366190867648158,0.5747111434351431,0.003016832592015,0.0030142840956698,-0.09359539645766385,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,15m,102831,0.0001697413795284,0.0,0.4063560599430132,1.0646038541861302,102831,-0.0028470235334194,-0.0030162529300138,0.2494772977020548,0.3823428839037571,0.0030167649129478,0.0030162529300138,-0.15687876224095842,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,1d,102674,8.680186560356224e-05,-0.0011764722165705,0.4644895494477667,1.0076990279363702,102674,-0.0029297128807918,-0.0041891766088141,0.4252975436819448,0.7729178367740582,0.0030165147463953623,0.0030127043922436,-0.039192005765821936,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,2d,102651,0.0001327482314119,-0.0016666666666667,0.4692404360405646,1.0088170007554855,102651,-0.0028839051008439,-0.0046778925084639,0.4411549814419733,0.8267242632867071,0.0030166533322558,0.0030112258417972,-0.028085454598591297,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,30m,102824,0.000237283103851,0.0,0.4219151170932856,1.069553708223152,102824,-0.0027796855320205,-0.0030162529300139,0.2923831012215047,0.475726820366427,0.0030169686358715,0.0030162529300139,-0.12953201587178093,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,3d,102645,0.0006085417880457,-0.0018939393939395,0.4711676165424521,1.0343130419288529,102645,-0.0024095466579194,-0.0049044797237071,0.4476106970626918,0.87517928454258,0.0030180884459651003,0.0030105403297676003,-0.023556919479760297,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,5d,102606,0.0015334200025916,-0.0022271714922048,0.4757519053466659,1.0695424859349274,102606,-0.0014874581099979,-0.0052367067096796,0.4572734537941251,0.9369353225877708,0.0030208781125895,0.0030095352174747997,-0.018478451552540798,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,5m,102833,4.769174679866302e-05,0.0,0.3786916651269534,1.0270852090395752,102833,-0.0029687050335872,-0.0030162529300138,0.1834819561813814,0.2375021228358766,0.0030163967803858633,0.0030162529300138,-0.195209708945572,0
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,60m,102807,0.0001402340889269,0.0,0.4310017800344334,1.0295616665164984,102807,-0.0028764418225687,-0.003016252930014,0.3352009104438413,0.5615279725889272,0.0030166759114956003,0.003016252930014,-0.09580086959059209,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,15m,658094,-0.0002074989456648,-0.0005727376861398,0.3759630083240388,0.916163788381848,658094,-0.0032231260063707,-0.0035872630944296,0.2100961260853312,0.2952909278055866,0.0030156270607059003,0.0030145254082898,-0.16586688223870757,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,1d,656823,0.0001277854062857,-0.0013003901170353,0.4646898783995079,1.011960875348522,656823,-0.0028888529568333,-0.0043127207415484,0.4193184465221224,0.7655478439459877,0.003016638363119,0.0030123306245131,-0.045371431877385515,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,2d,656718,-6.807494490926257e-05,-0.0020408163265305,0.4624922721777079,0.9953268377226936,656718,-0.0030841225436703,-0.0050509136383198,0.4289786483696198,0.809448763701631,0.0030160475987610377,0.0030100973117893003,-0.03351362380808809,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,30m,658026,-0.0001436745127442,-0.0007751937984495,0.3988915331613036,0.9559885562739364,658026,-0.0031594940840841,-0.0037891085478976,0.2608149222067213,0.3978850007071483,0.0030158195713399,0.0030139147494481,-0.1380766109545823,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,3d,656726,-7.704736941594031e-05,-0.0025380710659898,0.462593227616997,0.995630888364751,656726,-0.0030930679050752,-0.0055466685317142,0.4346363628057972,0.8392099182165504,0.0030160205356592595,0.0030085974657244,-0.0279568648111998,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,5d,656528,-0.0001299251057796,-0.0029126213592232,0.4683730168401043,0.9942628259440462,656528,-0.0031457861488118,-0.0059200890865282,0.4469299100723807,0.8700491346983716,0.0030158610430322,0.0030074677273050003,-0.021443106767723596,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,5m,658144,-0.0001527960469115,0.0,0.3480545291000146,0.9037884479314128,658144,-0.0031685881053934,-0.0030162529300139,0.1424004473185199,0.1764093253210032,0.0030157920584819,0.0030162529300139,-0.20565408178149472,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,60m,657855,-0.0001906934191884,-0.0012062726176115,0.4117123074233684,0.9583770633186895,657855,-0.0032063711696152,-0.004218887124308,0.3090741880809601,0.5046170439294461,0.0030156777504267997,0.0030126145066965,-0.1026381193424083,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,15m,442564,-0.0001601718165869,-0.0005608524957935,0.3784944098480671,0.935813188955612,442564,-0.0031759416278868,-0.0035754137528235,0.2156953570557026,0.3067810787676295,0.0030157698112999003,0.00301456125703,-0.16279905279236448,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,1d,441773,0.0004095902825768,-0.0012084592145015,0.4658795354175108,1.038709226755593,441773,-0.0026078980753268,-0.0042210671258688,0.4204195367304023,0.7865188737338898,0.0030174883579036,0.0030126079113673,-0.04545999868710854,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,2d,441693,0.0003842926160311,-0.0015789473684211,0.4696361499955852,1.0266741486614357,441693,-0.0026331194377115,-0.0045904377938085,0.4358932561756695,0.8354731514895101,0.0030174120537426,0.0030114904253874,-0.03374289381991569,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,30m,442514,-9.791932058575211e-05,-0.0007757951900698,0.400224625661561,0.9700502944932592,442514,-0.0031138769011601,-0.0037897081255686,0.2645136651043809,0.4062733263586238,0.003015957580574348,0.0030139129354988,-0.13571096055718007,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,3d,441693,0.0005460423680342,-0.0018165304268845,0.472201280074622,1.031281145839202,441693,-0.0024718575638719,-0.0048273042416759,0.4447863108539189,0.8700994357694386,0.0030178999319061,0.0030107738147913997,-0.027414969220703078,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,5d,441541,0.0002730857371547,-0.002196193265007,0.4752038882006427,1.0121025840751523,441541,-0.0027439908885136,-0.0052058219206506,0.4535615039146987,0.8861669248999315,0.0030170766256682998,0.0030096286556436,-0.021642384285944005,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,5m,442591,-0.0001223072331684,0.0,0.3513605111717138,0.9239759263546498,442591,-0.0031381912536279,-0.0030162529300139,0.1475786900321063,0.1855990020897335,0.0030158840204595003,0.0030162529300139,-0.2037818211396075,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,60m,442417,-0.0001336454676402,-0.0012009607686148,0.4115529014481812,0.9704962994662129,442417,-0.0031494952891192,-0.0042135912971914,0.3088443708085358,0.5095339003344908,0.003015849821479,0.0030126305285766,-0.10270853063964541,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,15m,296299,-0.0001161026402294,-0.0005443658138268,0.3800586569647552,0.9541903427798194,296299,-0.0031320053753154,-0.0035589767988597,0.2194742472974934,0.3207305214213528,0.003015902735086,0.0030146109850329,-0.1605844096672618,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,1d,295795,0.0004929646216239,-0.0009009009009008,0.4704778647374026,1.046561380008779,295795,-0.0025247752143743,-0.0039144364859328,0.4251762200172416,0.7931860437914414,0.0030177398359981997,0.0030135355850320006,-0.045301644720161016,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,2d,295713,0.0005357809658911,-0.0012779552715653,0.4738817705004514,1.0371107046596808,295713,-0.0024820880150309,-0.0042903535652468,0.4407313848224461,0.8450732098503712,0.003017868980922,0.0030123982936815,-0.03315038567800527,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,30m,296264,-3.372125172618517e-05,-0.000739508252305,0.4023911106310588,0.9898287720684128,296264,-0.0030498724699163,-0.0037535306383861,0.2689189371641509,0.4223980883271596,0.0030161512181901147,0.0030140223860811,-0.13347217346690793,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,3d,295712,0.0005626561128221,-0.001682746263044,0.4744109133210691,1.0319451038630834,295712,-0.0024552939303406,-0.0046939236047113,0.4485986365112001,0.8719649884757896,0.0030179500431627,0.0030111773416673002,-0.025812276809869028,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,5d,295589,0.0003244543748376,-0.0022848438690025,0.4756097148405387,1.014197678745306,295589,-0.002692777191635,-0.0052942051320018,0.4555379259715348,0.8895942279642659,0.0030172315664725997,0.0030093612629992997,-0.020071788869003904,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,5m,296319,-9.615887443918036e-05,0.0,0.3527313469605391,0.941328282825708,296319,-0.0031121217649676,-0.0030162529300139,0.1527374214950779,0.1964235222619246,0.0030159628905284197,0.0030162529300139,-0.1999939254654612,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,60m,296217,-8.716014170370958e-05,-0.0011223344556676,0.4151753613060695,0.9809905935130168,296217,-0.0031031501746851,-0.004135202141091,0.3142290955616997,0.5198205132247083,0.0030159900329813903,0.0030128676854234,-0.10094626574436982,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,15m,236250,-9.783985673792307e-05,-0.0005387205484922,0.3801566137566137,0.9617835894008434,236250,-0.003113797676998,-0.0035533485610732,0.220842328042328,0.3282537082134188,0.003015957820260077,0.003014628012581,-0.15931428571428569,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,1d,235869,0.0005195049700508,-0.000886524822695,0.471435415421272,1.0483734020646849,235869,-0.0024983149183512,-0.0039001037696148,0.4276314394854771,0.79777979367457,0.003017819888402,0.0030135789469198,-0.04380397593579488,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,2d,235808,0.0005744982545497,-0.0011098779134295,0.4767183471298684,1.0393327299909014,235808,-0.0024434875075078,-0.004122783170935,0.4447050142488804,0.8489731373661107,0.0030179857620575,0.0030129052575055,-0.032013332880987955,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,30m,236227,4.201987042778082e-06,-0.0007220216606499,0.4042933280277022,1.0012541555632868,236227,-0.0030120636172274,-0.0037360967907142,0.2705660233588878,0.4327917609537356,0.003016265604270178,0.0030140751300642998,-0.13372730466881438,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,3d,235754,0.0004926600164856,-0.001618942031293,0.47572045437193,1.027645548867883,235754,-0.0025250789007464,-0.0046303118226614,0.4497230163645155,0.869707011893838,0.003017738917232,0.0030113697913683995,-0.025997438007414497,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,5d,235645,0.0001104644287855,-0.0024610336341263,0.4752657599354962,1.0047578274488709,235645,-0.0029061216898853,-0.0054698634642301,0.4557151647605508,0.8825978073342942,0.0030165861186708,0.0030088298301037997,-0.019550595174945395,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,5m,236260,-0.0001124908409282,0.0,0.3533945653094049,0.9325903380482916,236260,-0.0031284044701148,-0.0030162529300139,0.1545035130788114,0.197671080088424,0.0030159136291866,0.0030162529300139,-0.19889105223059347,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,60m,236188,-4.974949256178672e-06,-0.0011148272017836,0.4160710959066506,0.9989217402072544,236188,-0.0030212128735652,-0.0041277175309835,0.3163327518756245,0.5342552225149306,0.0030162379243090214,0.0030128903291999,-0.0997383440310261,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,15m,154540,-9.845695103661945e-05,-0.0005691519635743,0.3845476899184677,0.9630610996164466,154540,-0.0031144129099841,-0.0035836881873104,0.2295457486734826,0.3401816224826021,0.0030159559589474803,0.0030145362237361,-0.15500194124498512,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,1d,154272,0.0002246570373867,-0.0013003001818993,0.4658654843393486,1.0201585260135082,154272,-0.0027922735150745,-0.0043126310776796,0.4243154947106409,0.7813812253320407,0.0030169305524612,0.0030123308957802995,-0.041549989628707706,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,2d,154193,0.0001015028129187,-0.0016602102933038,0.47048179878464,1.0067040564300238,154193,-0.0029150562752521,-0.0046714556091561,0.4399291796644465,0.8257516814591512,0.0030165590881708,0.0030112453158523,-0.030552619120193525,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,30m,154531,1.0306085138998346e-05,-0.0007841599686336,0.404106619383813,1.0029700118970613,154531,-0.0030059779306349,-0.0037980476738443,0.2767211756864318,0.4454251512686873,0.003016284015773898,0.0030138877052107,-0.1273854436973812,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,3d,154163,1.9319699401387048e-05,-0.0021621621621622,0.4697171175963104,1.0010580214394476,154163,-0.0029969915037125,-0.0051718934642193,0.4442311060371166,0.8489106895671344,0.003016311203113887,0.0030097313020570997,-0.025486011559193833,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,5d,154189,-0.0003148471764473,-0.0026666666666665,0.4731465928179053,0.9865929598626602,154189,-0.0033301504477428,-0.0056748762555337,0.4529635706827335,0.8669334061961624,0.0030153032712955,0.0030082095888671998,-0.020183022135171758,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,5m,154548,-9.236426103494576e-05,0.0,0.3562711908274452,0.9466310922153436,154548,-0.003108338597077,-0.0030162529300139,0.161671454823097,0.2117309304110481,0.0030159743360420543,0.0030162529300139,-0.19459973600434818,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,60m,154497,-3.433058000087818e-05,-0.0012062726176115,0.41543201486113,0.992826536407679,154497,-0.0030504799603025,-0.0042188871243081,0.3211518670265442,0.5415106729535479,0.003016149380301622,0.0030126145066966007,-0.09428014783458583,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,15m,115809,-0.0001813445618518,-0.0006049606775559,0.3771554887789377,0.9322749319609548,115809,-0.0031970505108004,-0.0036193888931536,0.2236959130982911,0.3269232559113643,0.0030157059489486003,0.0030144282155977,-0.15345957568064658,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,1d,115599,0.0003257283228542,-0.0014880952380952,0.4612323636017613,1.0301136011101446,115599,-0.0026915070861679,-0.0044998596964871,0.4175814669677073,0.7840159172323147,0.0030172354090221,0.0030117644583919,-0.04365089663405397,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,2d,115578,0.0003852357052345,-0.0016806722689075,0.4684195954247348,1.0265498390774106,115578,-0.002632179193104,-0.0046918558662658,0.4370208863278478,0.8365863058975282,0.0030174148983385,0.0030111835973583006,-0.03139870909688702,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,30m,115796,-9.848023879260984e-05,-0.0007331378299119,0.4004974265086877,0.9716557333868556,115796,-0.0031144361274981,-0.0037471794307981,0.2716328716017824,0.4272859336195586,0.00301595588870549,0.0030140416008862,-0.1288645549069053,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,3d,115566,0.0006930619358239,-0.0020279375945163,0.4698267656577194,1.040092543567898,115566,-0.0023252814442846,-0.0050380737518188,0.4432272467680805,0.8767444255028597,0.0030183433801085,0.0030101361573024996,-0.026599518889638907,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,5d,115519,0.0010145037092673,-0.0024999999999999,0.4737315939369281,1.0462146610606555,115519,-0.0020048092205321,-0.0055087122976885,0.4535357819925726,0.9146805294112784,0.0030193129297994004,0.0030087122976886005,-0.02019581194435549,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,5m,115816,-0.0001326376753799,0.0,0.3533449609725771,0.9242436970538032,115816,-0.0031484905366178,-0.0030162529300139,0.1577933964219106,0.2078810195931619,0.0030158528612379,0.0030162529300139,-0.19555156455066652,0
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,60m,115768,-0.0001552235347927,-0.0012091898428052,0.4121864418492156,0.9673101247030604,115768,-0.0031710082713653,-0.0042217955504126,0.3145169649644115,0.5216710032092369,0.0030157847365726,0.0030126057076073996,-0.0976694768848041,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,10,15m,696353,3.048338701179988e-05,0.0,0.393441257523124,1.012741702670595,696353,-0.0029858614886011,-0.0030162529300138,0.2227562744757328,0.3272375968332129,0.0030163448756128997,0.0030162529300138,-0.1706849830473912,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,10,1d,695219,0.0004286945202305,-0.000682128240109,0.4685660202037056,1.0420841916313055,695219,-0.0025888514608847,-0.00369632369882,0.4231601840571101,0.7808399555063669,0.0030175459811152,0.003014195458711,-0.04540583614659549,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,10,2d,695149,0.000115589057906,-0.0016313213703099,0.4642875124613572,1.0083538845032085,695149,-0.0029010125179414,-0.0046426538224608,0.4302041720551997,0.8122416734889861,0.0030166015758474,0.0030113324521509003,-0.034083340406157514,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,10,30m,696307,2.1648046375911195e-05,0.0,0.4065419419882322,1.0068912556070482,696307,-0.0029946701796163,-0.0030162529300139,0.2660823458618109,0.4127252214046165,0.0030163182259922115,0.0030162529300139,-0.14045959612642128,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,10,3d,695053,8.763142363227098e-07,-0.0020971659919029,0.4645242880758733,1.0000522474654585,695053,-0.003015379258962,-0.0051070933388489,0.4362818375001618,0.8358574234751035,0.003016255573198323,0.0030099273469460005,-0.02824245057571151,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,10,5d,694858,-4.407622925004042e-06,-0.00234375,0.470421294710574,0.9997956828722988,694858,-0.0030206472584327,-0.0053529335872091,0.4488773245756687,0.869406016934707,0.003016239635507696,0.0030091835872091,-0.021543970134905277,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,10,5m,696381,2.7394097960941166e-05,0.0,0.3670418922974636,1.0174798415587143,696381,-0.002988941459572,-0.0030162529300138,0.160206840795484,0.2051827271384846,0.003016335557532941,0.0030162529300138,-0.2068350515019796,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,10,60m,696157,2.4088455887340665e-05,-0.0004939491232403,0.4219364310062242,1.0055784211213994,696157,-0.0029922371309986,-0.0035087121777639,0.3163467436224874,0.5156653760599371,0.0030163255868859407,0.0030147630545236,-0.10558968738373681,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,20,15m,463250,0.00010572983272,0.0,0.3965029681597409,1.043573062690629,463250,-0.0029108420052086,-0.0030162529300138,0.2301586616297895,0.3466790341126767,0.0030165718379285998,0.0030162529300138,-0.16634430652995139,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,20,1d,462530,0.0007422077057451,0.0,0.4717575076211273,1.0735074684363115,462530,-0.0022762839104359,-0.0030162529300139,0.4262382980563423,0.8056736235304116,0.0030184916161809998,0.0030162529300139,-0.045519209564785,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,20,2d,462453,0.0006009505671719,-0.001095050372317,0.4722187984508696,1.0437158232642991,462453,-0.0024171149817509,-0.0041080003534369,0.4383494106428112,0.84239932969625,0.0030180655489228,0.0030129499811199,-0.033869387808058427,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,20,30m,463221,0.0001048679674953,0.0,0.4096899751954251,1.0330597768104062,463221,-0.0029117012708305,-0.0030162529300139,0.2717946725213235,0.4308726528518538,0.0030165692383258,0.0030162529300139,-0.1378953026741016,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,20,3d,462428,0.0006895303763999,-0.0013014927732773,0.4751334261766156,1.041545193399883,462428,-0.0023288023516321,-0.0043138200719003,0.4473345039660228,0.8717844852726765,0.0030183327280320004,0.003012327298623,-0.02779892221059277,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,20,5d,462322,0.0003637925110054,-0.0017793594306049,0.4758717949827177,1.016924135296144,462322,-0.0026535577092353,-0.0047902453625227,0.4539974303623881,0.8848148688443911,0.0030173502202406996,0.0030108859319177995,-0.0218743646203296,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,20,5m,463270,7.825445002375706e-05,0.0,0.3701988041530856,1.0487906068282773,463270,-0.0029382345152,-0.0030162529300138,0.1672048697303948,0.222670763563184,0.003016488965223757,0.0030162529300138,-0.20299393442269079,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,20,60m,463131,0.0001549447682969,-0.0003521126760561,0.4236188033191473,1.03627528046928,463131,-0.0028617755143271,-0.0033673035451792,0.3192919497939028,0.5327118672223551,0.003016720282624,0.0030151908691231,-0.10432685352524451,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,40,15m,308479,0.0002146610922511,0.0,0.4002249747956911,1.086675999552522,308479,-0.0028022393099123,-0.0030162529300138,0.2376045046826526,0.3756494952716342,0.0030169004021634,0.0030162529300138,-0.16262047011303848,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,40,1d,308034,0.0010045950511226,0.0,0.4771908295837472,1.1002769729596809,308034,-0.0020146879916578,-0.0030162529300138,0.4321016511164352,0.826593297582902,0.0030192830427804,0.0030162529300138,-0.045089178467311974,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,40,2d,307951,0.0008929954770888,-0.0002212389380531,0.4782838828255144,1.0654741274871549,307951,-0.0021259509531494,-0.0032368245554718,0.4453403301174538,0.8602233403483747,0.0030189464302382,0.0030155856174187002,-0.0329435527080606,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,40,30m,308468,0.0002354538248552,0.0,0.4143574049820402,1.0733099443125778,308468,-0.0027815092934486,-0.0030162529300139,0.2790727077038785,0.4585749981003832,0.0030169631183038,0.0030162529300139,-0.13528469727816173,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,40,3d,307951,0.0008815236379451,-0.0009849266441674,0.4790177658133924,1.0532120267226206,307951,-0.0021373881903246,-0.003998208786305,0.4523381966611571,0.8820364434011385,0.0030189118282696998,0.0030132821421376,-0.026679569152235294,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,40,5d,307869,0.0004322605631229,-0.0018337740088478,0.4767417310609382,1.0199467984041632,307869,-0.0025852961740809,-0.0048444958126344,0.4561615492303544,0.8886012720337344,0.0030175567372038,0.0030107218037866,-0.0205801818305838,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,40,5m,308490,0.0001455547262499,0.0,0.3737009303380985,1.0887246820096017,308490,-0.0028711372336351,-0.0030162529300138,0.1745988524749586,0.244548058340742,0.003016691959885,0.0030162529300138,-0.19910207786313988,0
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,40,60m,308409,0.0002776009405903,0.0,0.4271665223777516,1.0646403143738925,308409,-0.0027394893040745,-0.0030162529300139,0.324663028640539,0.5534225680023407,0.0030170902446647998,0.0030162529300139,-0.10250349373721263,0
