sample_group,strategy_id,ma_period,event_trigger,signal_count,net_return_5m_mean,net_return_5m_median,net_return_5m_win_rate,net_return_15m_mean,net_return_15m_median,net_return_15m_win_rate,net_return_30m_mean,net_return_30m_median,net_return_30m_win_rate,net_return_60m_mean,net_return_60m_median,net_return_60m_win_rate,net_return_1d_mean,net_return_1d_median,net_return_1d_win_rate,net_return_2d_mean,net_return_2d_median,net_return_2d_win_rate,net_return_3d_mean,net_return_3d_median,net_return_3d_win_rate,net_return_5d_mean,net_return_5d_median,net_return_5d_win_rate
primary_development_2022_2023_partial,s0_random_matched,120,random_minute,3893840,-0.0029969677807759453,-0.0030162529300138408,0.1252520733449966,-0.0029944007586272634,-0.0030162529300138408,0.20680805575154165,-0.002993909238463718,-0.0030162529300138408,0.26277677697373814,-0.0029878701781645644,-0.0030162529300139518,0.31606266207714134,-0.0027911756330040198,-0.0034436996178782153,0.4251848790997979,-0.002657467810329544,-0.004381984090383484,0.4373940428265128,-0.002574022275411986,-0.004744127708298018,0.444213838566105,-0.0024195937192384004,-0.005282125082445965,0.4519739206456921
primary_development_2022_2023_partial,s0_random_matched,240,random_minute,3877727,-0.0029963520760563733,-0.0030162529300138408,0.1253442851248195,-0.0029980701053617335,-0.0030162529300138408,0.20672942636541805,-0.002995216650316322,-0.0030162529300138408,0.26279779584452256,-0.0029906739781933736,-0.0030162529300139518,0.31581471705152253,-0.0027894424518947612,-0.0034685023282251537,0.4249719289669808,-0.0026545183898295825,-0.004389508779972462,0.4373697652881081,-0.002570175951159519,-0.004729283423261288,0.44426683813357104,-0.002415617148526655,-0.005246641625919701,0.4521113008825102
primary_development_2022_2023_partial,s0_strong_no_ma,10,strong_without_ma,1702966,-0.003002215495514209,-0.0030162529300138408,0.18286300160838828,-0.002955189771683822,-0.0030162529300139518,0.23835046412575409,-0.002950468922707239,-0.0030162529300139518,0.2727247100941159,-0.0027673277938122867,-0.0034150464288418836,0.32472985881106153,-0.0021823121637741193,-0.0036415171175772088,0.4269220564296224,-0.0018980368331836816,-0.004259374809153504,0.4386886013713211,-0.001679731008731841,-0.004632109894470826,0.4448992130182425,-0.0017854384744077794,-0.004982690300960546,0.45345303981229346
primary_development_2022_2023_partial,s0_strong_no_ma,20,strong_without_ma,1702247,-0.0030026670946620856,-0.0030162529300138408,0.18290205542383275,-0.0029556192310198834,-0.0030162529300139518,0.23841002020961602,-0.00295059928571076,-0.0030162529300139518,0.27280525241249654,-0.0027719144613090854,-0.0034283999937056997,0.3247708988499249,-0.0022011382492559176,-0.003651274424962825,0.42680769266988094,-0.0019288749634651116,-0.004264042350627162,0.43860503172790527,-0.0017197209143272182,-0.0046347330388932795,0.44484962306417475,-0.0018389350439490314,-0.004982690300960768,0.4534194922216144
primary_development_2022_2023_partial,s0_strong_no_ma,40,strong_without_ma,1701255,-0.003002602926873721,-0.0030162529300138408,0.18291877199871154,-0.0029548876959302663,-0.0030162529300139518,0.23846204490091513,-0.002949683784467095,-0.0030162529300139518,0.27287322252941215,-0.002774355150878528,-0.0034353297467728527,0.3247972714709947,-0.0022101065189181575,-0.0036533032476303573,0.42675475815964237,-0.0019452386953319682,-0.00426404235062694,0.438587160426639,-0.0017435469115083435,-0.004632109894470937,0.44484481972509005,-0.0018739813575076065,-0.004980752924240384,0.4534329770616335
primary_development_2022_2023_partial,s0_strong_no_ma,60,strong_without_ma,1700405,-0.0030030262589956576,-0.0030162529300138408,0.18289847128828396,-0.002955461723751391,-0.0030162529300139518,0.23845186606270122,-0.0029505294912622474,-0.0030162529300139518,0.27286554254622747,-0.0027754660678680054,-0.0034363451066211637,0.32479890616248475,-0.002212425531985951,-0.003654935663562675,0.4267230560566942,-0.0019509275653993327,-0.004264026311649405,0.4385774274565081,-0.0017499794529310959,-0.004632109894470715,0.4448479662031864,-0.0018805578524567683,-0.004978819361253883,0.4534504845634743
primary_development_2022_2023_partial,s0_strong_no_ma,120,strong_without_ma,1697940,-0.0030037368305944226,-0.0030162529300138408,0.18281464048407406,-0.0029561897768528426,-0.0030162529300139518,0.23841449264777773,-0.0029510999478380056,-0.0030162529300139518,0.27283747082200227,-0.002775845798128396,-0.003433750311533701,0.3247837816977298,-0.0022094003746941236,-0.003646856185592573,0.4267377470431527,-0.0019439074155677704,-0.004257826712168233,0.4386087494312592,-0.0017403317605296648,-0.0046255890834764335,0.44488606315869,-0.0018619951214773472,-0.0049663433888303965,0.45354915421546194
primary_development_2022_2023_partial,s0_strong_no_ma,240,strong_without_ma,1691522,-0.0030039931581791394,-0.0030162529300138408,0.18273146265098988,-0.002956365799746839,-0.0030162529300139518,0.23836595746693492,-0.0029518164546771157,-0.0030162529300139518,0.2727851607559155,-0.0027758452643601886,-0.003427719602349888,0.3247614192302961,-0.0022091296907083727,-0.0036417132481253445,0.42670905786006996,-0.0019438511593579582,-0.004251672690943065,0.4385867015453731,-0.0017354307286927542,-0.004616547869131016,0.44493605565344335,-0.0018557728064748904,-0.0049521437010237035,0.45364283936423655
primary_development_2022_2023_partial,s1_break_reclaim_stable3,10,break_reclaim_stable,952519,-0.002957956432112927,-0.0030162529300138408,0.16109934666186523,-0.0028832395632834144,-0.0030162529300138408,0.22891435974806318,-0.0028575702140985846,-0.0030162529300139518,0.27539177958493677,-0.0028273315554500967,-0.0030162529300139518,0.32426417690211257,-0.0025478621881250708,-0.0036118819792748114,0.42445241886459867,-0.002610741141007752,-0.004467466535646891,0.4342775575207462,-0.002678457364324806,-0.004865944483019469,0.44049715445871596,-0.0027196489939503555,-0.005231772367947141,0.4510010659376621
primary_development_2022_2023_partial,s1_break_reclaim_stable3,20,break_reclaim_stable,644150,-0.0029438009272200537,-0.0030162529300138408,0.16436591030465617,-0.002854840201593499,-0.0030162529300138408,0.23340412913402453,-0.0028334491762995496,-0.0030162529300139518,0.2777428425476944,-0.002779264730222091,-0.0030162529300139518,0.3245377545727588,-0.0023389776539416616,-0.0032915867458299664,0.425952707514983,-0.002244024096273441,-0.003922601790986691,0.44085630164662626,-0.002148533022499511,-0.004066815361067455,0.45010794365776574,-0.0023833809720195556,-0.004591266748449674,0.4571969997526243
primary_development_2022_2023_partial,s1_break_reclaim_stable3,40,break_reclaim_stable,432563,-0.0028857757095456524,-0.0030162529300138408,0.17043455343664102,-0.0027775786169066145,-0.0030162529300138408,0.2396935340682104,-0.002729706265471743,-0.0030162529300138408,0.2849579087796205,-0.0027040331729501306,-0.0030162529300139518,0.3302469064428776,-0.0021775897229204524,-0.0030162529300139518,0.43187417795150146,-0.0021009192585120366,-0.0033929707772295536,0.4460432821025912,-0.0020872491424904502,-0.003927156497975315,0.45293044026089535,-0.002395279954563612,-0.004774214218096706,0.4577009875021432
primary_development_2022_2023_partial,s1_break_reclaim_stable3,60,break_reclaim_stable,347734,-0.002864132084751583,-0.0030162529300138408,0.17433928622782044,-0.0027463673411018364,-0.0030162529300138408,0.24186919973196902,-0.002656999084098662,-0.0030162529300138408,0.2873762561332666,-0.0025774177079294,-0.0030162529300139518,0.33490777710018527,-0.0021247005941712354,-0.0030162529300138408,0.4350061347572883,-0.0020448487385144654,-0.0030162529300139518,0.4504946216734748,-0.0021660377361939986,-0.003915246389950666,0.4544579590872285,-0.0026843635368945834,-0.005080401474672147,0.45667282585822716
primary_development_2022_2023_partial,s1_break_reclaim_stable3,120,break_reclaim_stable,226979,-0.0028654409590501834,-0.0030162529300138408,0.1809266177921895,-0.0027913879405083324,-0.0030162529300138408,0.2482508547460435,-0.0027197798380989534,-0.0030162529300138408,0.2917797595967429,-0.00266974971308073,-0.0030162529300139518,0.33652701999947116,-0.002420808233837741,-0.003016252930014063,0.43075456627553427,-0.0024814929483383667,-0.004031537808008523,0.4442345046794985,-0.0025777074231697296,-0.004583837437985738,0.44860547566591463,-0.0029917307002541443,-0.005355492130084016,0.4550491849601752
primary_development_2022_2023_partial,s1_break_reclaim_stable3,240,break_reclaim_stable,171376,-0.0029216846484032373,-0.0030162529300138408,0.17649495845392588,-0.002846031358493768,-0.0030162529300138408,0.24422594386415358,-0.0027921994001904693,-0.0030162529300138408,0.28783431275859456,-0.0027662766108696997,-0.0030162529300139518,0.3314694947207452,-0.0024762483909293526,-0.0037882110380281775,0.4247893118885369,-0.00231906189263516,-0.004048861678921045,0.4416229708480204,-0.0020426098253982553,-0.0044048096808076975,0.44843314172772514,-0.0017694315886146697,-0.004828950651959207,0.4561653849527764
primary_development_2022_2023_partial,s1_near_reversal,10,near_reversal,1262374,-0.0030662547144899637,-0.0030162529300138408,0.1432850269099574,-0.002997801439173536,-0.0030162529300138408,0.21208489131123645,-0.002986270843093087,-0.0030162529300139518,0.25832298810781007,-0.002962178065923128,-0.00334334733522057,0.3150223353496035,-0.002650167078132388,-0.0037005916463789257,0.4219623227805061,-0.002632201197776958,-0.004447672523797297,0.4328058049549732,-0.002672075218897126,-0.004791825053023502,0.4395618176219034,-0.0026983597379550577,-0.005110756600328781,0.45065077557968014
primary_development_2022_2023_partial,s1_near_reversal,20,near_reversal,867875,-0.0030510247295139153,-0.0030162529300138408,0.1462590638470464,-0.0029774114050255813,-0.0030162529300138408,0.2151263815783409,-0.002971841704966288,-0.0030162529300139518,0.2600279557823874,-0.0029452524391249194,-0.0032128191262026373,0.31417167003041785,-0.002518721133683969,-0.003570440671575803,0.42169940011125295,-0.002387168548600502,-0.003953267729891574,0.43899404028779304,-0.002284703542921196,-0.004101110108544859,0.44849674922886534,-0.0024720036891532475,-0.004558974626368784,0.4558474400129327
primary_development_2022_2023_partial,s1_near_reversal,40,near_reversal,587382,-0.0029956408936086054,-0.0030162529300138408,0.15204152685063646,-0.0029066809368412877,-0.0030162529300138408,0.22137247324056844,-0.002879463402478455,-0.0030162529300139518,0.26715974215693283,-0.0028534834825806243,-0.0030162529300139518,0.3203971457279586,-0.002396705301796107,-0.0030162529300139518,0.42730526383993805,-0.0022870491060322045,-0.003575413752823331,0.4435813259432957,-0.002263186258638607,-0.003953267729891685,0.451444661803657,-0.0026005326419442374,-0.0048388923213666946,0.45561068155296075
primary_development_2022_2023_partial,s1_near_reversal,60,near_reversal,470627,-0.0029934051696026975,-0.0030162529300138408,0.1538847277556441,-0.0028871592821604172,-0.0030162529300138408,0.22354131118907122,-0.0028201765448235177,-0.0030162529300139518,0.26999109641582925,-0.002739151063127922,-0.0030162529300139518,0.3238205356554563,-0.0023381246527437605,-0.0030162529300139518,0.4313990850090435,-0.002232398603696978,-0.0030162529300139518,0.4480332205972811,-0.002314513562555446,-0.003819300782433588,0.453747147382404,-0.0027859232690752994,-0.004974963631526497,0.45598425834039635
primary_development_2022_2023_partial,s1_near_reversal,120,near_reversal,305639,-0.0030031898802873646,-0.0030162529300138408,0.1609616605265052,-0.0029354738486493752,-0.0030162529300138408,0.22990393676054863,-0.0029020786790162952,-0.0030162529300139518,0.2740149596560457,-0.0028440070822563016,-0.003016252930014063,0.3271716255977064,-0.0026597936388715344,-0.0033970021857845922,0.4284281791310845,-0.0026932547749449177,-0.004082545707628782,0.44311889611219846,-0.002763941637199773,-0.004471703655663517,0.4483488957666684,-0.003212994236413143,-0.0052989861803171,0.4539564500316411
primary_development_2022_2023_partial,s1_near_reversal,240,near_reversal,232989,-0.0030215640858374366,-0.0030162529300138408,0.15610675227908732,-0.0029554835893730587,-0.0030162529300138408,0.22516041805266435,-0.0029284062181337295,-0.0030162529300139518,0.2705658644208936,-0.002895085561380471,-0.0030162529300139518,0.3224968551028907,-0.002800507674059205,-0.0038502001667040098,0.4197358918807387,-0.0026612894521442928,-0.004238796304450787,0.43795413309485526,-0.002334922806189651,-0.0044611569112747995,0.44654691202463326,-0.002057294669737077,-0.004978819361253883,0.4540234334675338
primary_development_2022_2023_partial,s1_touch_immediate,10,touch_immediate,1229846,-0.002814135216422152,-0.0030162529300138408,0.1800461037456244,-0.002744804994862366,-0.0030162529300138408,0.24349118632876726,-0.0027179016690853978,-0.0030162529300138408,0.28478445429676447,-0.0027778961941631124,-0.0030162529300139518,0.33035846462937507,-0.0026041078810313057,-0.003711499615557834,0.42508082693139504,-0.0026181046612623027,-0.004439498821619758,0.43545150665155685,-0.0026872841356004856,-0.00480616989064242,0.44164863385128794,-0.002638180950442006,-0.005146560081872753,0.45200356304893324
primary_development_2022_2023_partial,s1_touch_immediate,20,touch_immediate,832155,-0.0027657471548255944,-0.0030162529300138408,0.1851939977095448,-0.002673531752124209,-0.0030162529300138408,0.24997446284855207,-0.002627167599763238,-0.0030162529300138408,0.2907117051936283,-0.0026430180750758358,-0.0030162529300139518,0.33389992282522196,-0.0023305588625919414,-0.003016252930014063,0.4274813662801895,-0.0022117867437818845,-0.0038885046772316745,0.4426709109471616,-0.002150190095871173,-0.0040281624060464205,0.45132969245143084,-0.0023632382660434305,-0.004580885301435633,0.4577593277043749
primary_development_2022_2023_partial,s1_touch_immediate,40,touch_immediate,559033,-0.002729074900261734,-0.0030162529300138408,0.1911528740011699,-0.002624311291702236,-0.0030162529300138408,0.25662597582878366,-0.0025612694223466725,-0.0030162529300138408,0.2966592602928917,-0.0025687412308931603,-0.0030162529300139518,0.3401000241561021,-0.002202803571301021,-0.0030162529300139518,0.4328106830646621,-0.002107371228610838,-0.003288281237536439,0.4471168836754223,-0.0021399417573133555,-0.00400141473541904,0.45338769658138806,-0.0025061747143099626,-0.0049521437010235925,0.45664349204186494
primary_development_2022_2023_partial,s1_touch_immediate,60,touch_immediate,447796,-0.0027076395908418025,-0.0030162529300138408,0.1947627352939206,-0.00259258259897735,-0.0030162529300138408,0.2592193917088564,-0.0024933665647019145,-0.0030162529300138408,0.30065191610628084,-0.002470540127315058,-0.0030162529300138408,0.344059168187494,-0.002156143613433705,-0.0030162529300139518,0.4358280457775223,-0.002022335973481159,-0.0030162529300139518,0.4511158437281887,-0.002158336581639184,-0.003988920000325913,0.4548574983162045,-0.002724980901768485,-0.005269748011819564,0.4561022996378417
primary_development_2022_2023_partial,s1_touch_immediate,120,touch_immediate,294388,-0.002739637588305563,-0.0030162529300138408,0.20076294129835898,-0.002655626695885197,-0.0030162529300138408,0.26384444489737685,-0.002585268965107947,-0.0030162529300138408,0.3034022387172388,-0.0026188097099202013,-0.0030162529300139518,0.34376475944859547,-0.002518316818734056,-0.003643582658968192,0.4312734770537318,-0.0025013860187731315,-0.004188141067730244,0.44469782576139194,-0.002614953569681171,-0.004689044451943292,0.4485460821492521,-0.0030444195631138065,-0.005521237219134334,0.4544823195786793
primary_development_2022_2023_partial,s1_touch_immediate,240,touch_immediate,223115,-0.002811851817798063,-0.0030162529300138408,0.19679537458261434,-0.0027344650342821333,-0.0030162529300138408,0.2597630775712538,-0.002697626152889259,-0.0030162529300138408,0.2986965252626672,-0.002734252214552221,-0.0030162529300139518,0.3396696734393774,-0.002570731278303164,-0.0038908007495025987,0.42454210809840187,-0.0023989511353473417,-0.004326349838121801,0.4409432555967636,-0.0020648723437043433,-0.004524549067789985,0.4480311848817992,-0.0016625914239990402,-0.004944654761870559,0.4562238063794521
primary_development_2022_2023_partial,s1_touch_reclaim,10,touch_reclaim,1123765,-0.0029846217541550962,-0.0030162529300138408,0.16483856787161602,-0.0029160813677517623,-0.0030162529300138408,0.22947455538103523,-0.002888903692643364,-0.0030162529300139518,0.2735205591856423,-0.002914324239627222,-0.0033737229002792635,0.3221587813658359,-0.0026915332578596545,-0.003847696307550108,0.42269743293502643,-0.0027335432536530883,-0.004563563453143571,0.43322330938484666,-0.0028113864633499287,-0.00495214370102337,0.43954639848133725,-0.002803617304328901,-0.005313450503907635,0.4505279080428605
primary_development_2022_2023_partial,s1_touch_reclaim,20,touch_reclaim,760523,-0.00294242860738945,-0.0030162529300138408,0.1696372336187094,-0.0028604761017017597,-0.0030162529300138408,0.23561743987734177,-0.002826337556645625,-0.0030162529300139518,0.27765986265737724,-0.0028126927437156796,-0.003016252930014063,0.3244947485416269,-0.0024296390517439346,-0.003577933914278686,0.42482390377796864,-0.002342080722859193,-0.004034622436724811,0.4405815315261909,-0.002256380974012295,-0.004161455866101116,0.4496283649374636,-0.0024959497792905257,-0.0046862424560940585,0.4562105834635688
primary_development_2022_2023_partial,s1_touch_reclaim,40,touch_reclaim,510072,-0.0028741178508335428,-0.0030162529300138408,0.1772772810059776,-0.002772018134728059,-0.0030162529300138408,0.24306933410711065,-0.002718211243744057,-0.0030162529300139518,0.2851361605260939,-0.002713305929806406,-0.0030162529300139518,0.33082053564950004,-0.0022453498699354017,-0.0030162529300139518,0.43061645678243843,-0.002183975247400433,-0.003664838265885151,0.4452592877736839,-0.0022012499490697843,-0.004138982374912281,0.45205624750789125,-0.002589545330872566,-0.005044163959200654,0.45571614951743217
primary_development_2022_2023_partial,s1_touch_reclaim,60,touch_reclaim,409107,-0.002854234370840693,-0.0030162529300138408,0.17995712571161784,-0.0027350539134891184,-0.0030162529300138408,0.24549858956621218,-0.002628872001249213,-0.0030162529300138408,0.288679526637055,-0.002576678403285103,-0.0030162529300139518,0.33527547811969743,-0.0021794518468659417,-0.0030162529300139518,0.4340235107492399,-0.0020817045163949843,-0.0030162529300139518,0.45003991126477083,-0.0022398784501064736,-0.00403151132825208,0.4538814977369359,-0.002773519856924279,-0.005241663079723846,0.45574287821359355
primary_development_2022_2023_partial,s1_touch_reclaim,120,touch_reclaim,267789,-0.0028796281461757824,-0.0030162529300138408,0.18659163218665512,-0.0027974500249121643,-0.0030162529300138408,0.25089158678173584,-0.0027274151322605354,-0.0030162529300139518,0.29204385886289624,-0.002716031651169821,-0.003016252930014063,0.33657937103817176,-0.0025338841980710627,-0.0036860438249213257,0.42997781942091107,-0.002551346621249841,-0.004234811186770826,0.4435439514182765,-0.0026546699437638415,-0.004718800988520677,0.44801170597348944,-0.003107674872518534,-0.005489225144294119,0.4539684440585611
primary_development_2022_2023_partial,s1_touch_reclaim,240,touch_reclaim,202958,-0.0029572634648121553,-0.0030162529300138408,0.18129859379773156,-0.0028751606652414816,-0.0030162529300138408,0.24534744497494493,-0.002829985511096688,-0.0030162529300139518,0.28743119853749155,-0.002837390095837939,-0.0030162529300139518,0.3321488417939872,-0.002613523061757258,-0.003990742222529542,0.42294557729130067,-0.0024762478878790554,-0.004363528263892191,0.44008707069311037,-0.0021523305758973104,-0.004569187115481044,0.44718028221864536,-0.001796391985788268,-0.004967297444828045,0.4556897641528069
primary_development_2022_2023_partial,s2_first_touch_reclaim,10,touch_reclaim,6401,-0.00279739951458657,-0.0030162529300138408,0.22277769098578348,-0.0023143234620512003,-0.0030162529300138408,0.30135916263083895,-0.0020309127420847155,-0.0030162529300138408,0.345679012345679,-0.0017677265008005576,-0.0030162529300138408,0.3869606003752345,-0.0005571719805320149,-0.0030162529300136187,0.461683121767748,0.0017660322056085192,0.000622422350667895,0.5092389602254933,0.002290832666234597,-0.0005227546047030796,0.4934881531460851,0.004213568066879739,0.0022160899547026824,0.5208660181989332
primary_development_2022_2023_partial,s2_first_touch_reclaim,20,touch_reclaim,36433,-0.002974649191091511,-0.0030162529300138408,0.2034968297971619,-0.0028390490675756956,-0.0030162529300138408,0.2768719806763285,-0.0026791559306054897,-0.0030162529300138408,0.31489513560997034,-0.0023562525672280797,-0.0030162529300138408,0.35935526388049865,-0.0004049796027350591,-0.0022984820537935158,0.4571412852112676,-0.00036224852102244477,-0.0030162529300136187,0.4667528680293818,0.0008438396869660574,-0.0018878049989781154,0.4805855967417926,0.0015214280725468364,-0.0005905017205979357,0.49460886786225106
primary_development_2022_2023_partial,s2_first_touch_reclaim,40,touch_reclaim,53867,-0.0027885001117050894,-0.0030162529300138408,0.22186125085859618,-0.002578766298402911,-0.0030162529300138408,0.2912257250009283,-0.0023721387333818043,-0.0030162529300138408,0.33135281666604777,-0.0022253529398918066,-0.0030162529300138408,0.3651657227741157,-0.00039354204109668094,-0.0019777281934822977,0.46363010768687113,0.00029194758276073423,-0.0016059248489979638,0.4781783681214421,0.0002891406419448099,-0.0017433711410516084,0.48001563023333704,-0.0006371850065290199,-0.0030162529300138408,0.4715689193212266
primary_development_2022_2023_partial,s2_first_touch_reclaim,60,touch_reclaim,49268,-0.0027890930747771926,-0.0030162529300138408,0.22883471695049423,-0.0025140709916843104,-0.0030162529300138408,0.29880041407027014,-0.0022485113854753902,-0.0030162529300138408,0.33691261544707196,-0.002011545240336623,-0.0030162529300138408,0.3711124644742184,-0.0008435326098424113,-0.0030162529300137297,0.4523625569290826,-0.0004426528268614766,-0.0025036648852475585,0.4699135739705135,-0.0004498347147599268,-0.0030162529300137297,0.4726499725380907,-0.0007725400612979065,-0.0032466773553561645,0.469357857898592
primary_development_2022_2023_partial,s2_first_touch_reclaim,120,touch_reclaim,37290,-0.002915359422033057,-0.0030162529300138408,0.23974255832662913,-0.0028578160805039585,-0.0030162529300138408,0.3002494033092869,-0.0026807392679944783,-0.0030162529300138408,0.33411108429211256,-0.002636842607338666,-0.0030162529300139518,0.36209763948497853,-0.001605530797995456,-0.0030162529300138408,0.44573393509563725,-0.0011996791453333033,-0.0030162529300139518,0.4552858640432223,-0.0015625342649418727,-0.004225451369936184,0.4534896225400581,-0.002452353535978842,-0.005793366431601554,0.4532430180361799
primary_development_2022_2023_partial,s2_first_touch_reclaim,240,touch_reclaim,28255,-0.0029581196580351016,-0.0030162529300138408,0.24367368607326137,-0.0030156872300448126,-0.0030162529300139518,0.29878955192185175,-0.0030137216380003717,-0.0030162529300139518,0.33050187584058893,-0.0031939260596322255,-0.003421932171964792,0.35557522123893803,-0.003180427398751045,-0.004842230488749988,0.42029653802497163,-0.003594520114585312,-0.0058167690734687305,0.42765934806512257,-0.0033304462747024526,-0.006321829280549529,0.4342273307790549,-0.0031094806084930207,-0.007170351876138903,0.44384912890749745
primary_development_2022_2023_partial,s2_reclaim_acceleration,10,touch_reclaim,561464,-0.0029963909724006507,-0.0030162529300138408,0.15684605177618866,-0.0028941383058398882,-0.0030162529300138408,0.22395527199797663,-0.002851650175693092,-0.0030162529300139518,0.2694161613714579,-0.0028476141536189574,-0.0030162529300139518,0.3203897679672592,-0.00245264066604062,-0.0030162529300139518,0.42643663394249537,-0.002392791134343475,-0.004205497956339732,0.43644416369109756,-0.002308270032145849,-0.004434437491991017,0.4446236923724851,-0.0015899469761242505,-0.003365949088228515,0.464526264113893
primary_development_2022_2023_partial,s2_reclaim_acceleration,20,touch_reclaim,376683,-0.0029558463558740805,-0.0030162529300138408,0.16101157212601644,-0.0028220266404742084,-0.0030162529300138408,0.22924144595713952,-0.0027908211487618815,-0.0030162529300138408,0.27263289532725665,-0.0027626074641261653,-0.0030162529300139518,0.3222069668811562,-0.0022763042304548547,-0.0030162529300139518,0.4283229892943185,-0.0021445507197401315,-0.0030162529300139518,0.4452065906884583,-0.002014491413661765,-0.0030162529300139518,0.45684505603812825,-0.0017053823301695899,-0.0030162529300138408,0.4706134295283624
primary_development_2022_2023_partial,s2_reclaim_acceleration,40,touch_reclaim,247414,-0.00288344835839916,-0.0030162529300138408,0.16748445924644523,-0.0027534828544824716,-0.0030162529300138408,0.23466286185460336,-0.0026976088952325467,-0.0030162529300138408,0.2780515212637383,-0.002690745933878245,-0.0030162529300139518,0.32589457172542885,-0.0021134316747159067,-0.0030162529300138408,0.4310193374974194,-0.0020331893198233947,-0.0030162529300139518,0.4460517579232052,-0.0022239378028928044,-0.003955032352866983,0.4523981116338578,-0.0020739000773094744,-0.0042247180779774185,0.4612589622068295
primary_development_2022_2023_partial,s2_reclaim_acceleration,60,touch_reclaim,196379,-0.002923022804746323,-0.0030162529300138408,0.1693171807289041,-0.00280871313628739,-0.0030162529300138408,0.23368521828579578,-0.0027235131159685077,-0.0030162529300139518,0.2763328766914,-0.0026934005205984145,-0.0030162529300139518,0.32333959851876753,-0.002034652157951857,-0.0030162529300139518,0.4269050885666634,-0.0017746925009699836,-0.0030162529300139518,0.4458495080010406,-0.0018190782843174817,-0.003748790583996131,0.4542068282826221,-0.001662379737351876,-0.0038133616942765958,0.463640354459327
primary_development_2022_2023_partial,s2_reclaim_acceleration,120,touch_reclaim,127187,-0.002903986408101634,-0.0030162529300138408,0.18465868884940168,-0.0028206871131788093,-0.0030162529300139518,0.24545733313414528,-0.002801557895622361,-0.0030162529300139518,0.2834081634257767,-0.002807202164317451,-0.003586609764722193,0.3277760301981755,-0.0025598462779111045,-0.0039267403702603065,0.4234733650931139,-0.0025006829942580363,-0.004241801945009005,0.43843730308758666,-0.0024830477501645264,-0.004239545871203898,0.4490296043559457,-0.0022033269364286744,-0.0036541184111847924,0.46440082270151856
primary_development_2022_2023_partial,s2_reclaim_acceleration,240,touch_reclaim,93362,-0.0030045161395838285,-0.0030162529300138408,0.1817334675778154,-0.002950531611015787,-0.0030162529300139518,0.24223436161096829,-0.0029232099468924247,-0.0030162529300139518,0.2817722169851744,-0.003032936460648984,-0.0037071633576437613,0.323319226442385,-0.0031801403354201393,-0.004832252469303411,0.4076323101846388,-0.003519170409133258,-0.005696316766223619,0.42185303240069977,-0.003456611413196845,-0.006005709442967078,0.43165205070682566,-0.0029742498195404967,-0.006242737548363131,0.44419386363392294
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,10,touch_reclaim,173457,-0.003082614903187517,-0.0030162529300138408,0.1859963679340463,-0.0031603022272680458,-0.0030162529300139518,0.24345033555499182,-0.0032356476516554934,-0.0036623862722495737,0.2819844546440021,-0.0035024007138867775,-0.0041648517169609045,0.3229287423940941,-0.004290658715636935,-0.005348378654154384,0.40014325075235524,-0.005270021047094861,-0.006418927834689558,0.40830631786372645,-0.005889305247551208,-0.006925993114601958,0.41486490391561914,-0.006736159823960252,-0.00842484468627036,0.41955447690040737
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,20,touch_reclaim,105999,-0.003030133762537189,-0.0030162529300138408,0.18595633879884527,-0.0030505814078790505,-0.0030162529300139518,0.2514340163779765,-0.0030714351409392654,-0.0033508673871867067,0.2881458278295656,-0.003152646125869574,-0.003982322452368348,0.32881547899952807,-0.0033298854665918414,-0.0046907301672829416,0.40920822500590875,-0.003915828524785277,-0.005334819783664901,0.42392691991262166,-0.004231598327500256,-0.005860714405249157,0.4294591092657921,-0.00497520601984774,-0.007198451031051989,0.43019670890864387
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,40,touch_reclaim,53873,-0.0028900116357262837,-0.0030162529300138408,0.19811408312141518,-0.002843662839182037,-0.0030162529300138408,0.2627202019639509,-0.002820279679743532,-0.0030162529300139518,0.30646987839970297,-0.002998084846560186,-0.0034617327097590245,0.34683454974278977,-0.0032222193666640226,-0.004090588864356426,0.42341956962449084,-0.0032968587198452404,-0.004497655228780428,0.43767323325334373,-0.0033282589352676326,-0.00487977395257444,0.4444175750585959,-0.004695778453933684,-0.006972537640608789,0.44037721109313094
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,touch_reclaim,32448,-0.002757501764733505,-0.0030162529300138408,0.20515902366863906,-0.0026020231431561265,-0.0030162529300138408,0.2807963756279471,-0.002405157467271924,-0.0030162529300138408,0.321734574369722,-0.0023618087360021784,-0.0030162529300138408,0.36893862326212273,-0.0028852352253849103,-0.0030162529300138408,0.44425925925925924,-0.0030063223418371767,-0.0030162529300138408,0.4565438883571583,-0.0036716435152108237,-0.004264042350627051,0.45612084144194237,-0.005982632817460441,-0.006975811193278614,0.4451276030402274
