sample_group,strategy_id,ma_period,signal_count,recent_high_breakout_true_count,recent_high_breakout_true_fraction,prior_acceleration_true_count,prior_acceleration_true_fraction,breakout_recent_true_count,breakout_recent_true_fraction,daily_trend_positive_true_count,daily_trend_positive_true_fraction,market_supportive_true_count,market_supportive_true_fraction,sector_strong_true_count,sector_strong_true_fraction,leader_sync_true_count,leader_sync_true_fraction,auction_confirmed_true_count,auction_confirmed_true_fraction,volume_normal_true_count,volume_normal_true_fraction,not_repeated_cross_true_count,not_repeated_cross_true_fraction,sector_strength_rank_finite_count,sector_strength_rank_invalid_count,sector_strength_rank_finite_mean,sector_strength_rank_finite_median,sector_breadth_finite_count,sector_breadth_invalid_count,sector_breadth_finite_mean,sector_breadth_finite_median,leader_relative_return_finite_count,leader_relative_return_invalid_count,leader_relative_return_finite_mean,leader_relative_return_finite_median,vwap_deviation_finite_count,vwap_deviation_invalid_count,vwap_deviation_finite_mean,vwap_deviation_finite_median,volume_acceleration_5_20_finite_count,volume_acceleration_5_20_invalid_count,volume_acceleration_5_20_finite_mean,volume_acceleration_5_20_finite_median,amount_curve_surprise_finite_count,amount_curve_surprise_invalid_count,amount_curve_surprise_finite_mean,amount_curve_surprise_finite_median
primary_development_2022_2023_partial,s1_near_reversal,120,305639,57607.0,0.18848052768134957,141725.0,0.4637006402978677,17416.0,0.0569822568454942,91876.0,0.3006029989628287,94264.0,0.3084161379928609,69902.0,0.22870772381796825,52987.0,0.1733646556885738,147177.0,0.48153867798284905,158113.0,0.5173194520332811,286266.0,0.9366147644770465,305639,0,0.5242201049014555,0.5308641975308642,305639,0,0.45127113377331646,0.43147208121827413,305639,0,0.0014684723411453955,0.0007654624291512888,305639,0,0.001432440924866462,0.0012893738221393392,221418,84221,0.8095702653189686,0.24699517494438183,305639,0,1.300451846024419,0.4271119841200677
primary_development_2022_2023_partial,s1_near_reversal,240,232989,42930.0,0.18425762589650155,105135.0,0.4512444793531025,30873.0,0.1325084016841997,90665.0,0.3891385430213444,71450.0,0.30666683834859154,53279.0,0.22867603191566985,39658.0,0.17021404443986626,111995.0,0.48068792947306527,120324.0,0.5164363982848976,217992.0,0.9356321543077141,232989,0,0.523776776220423,0.5308641975308642,232989,0,0.44984347411874964,0.4274193548387097,232989,0,0.001576587509750568,0.0007738524566030542,232989,0,0.0014074656922302754,0.0012323222567416359,169191,63798,0.8133338567124542,0.24402085955763342,232989,0,1.5319070252586415,0.4562581796232683
primary_development_2022_2023_partial,s1_touch_immediate,10,1229846,216632.0,0.17614563124163513,614085.0,0.4993186138752332,189762.0,0.1542973673126554,504842.0,0.4104920453455148,376635.0,0.3062456600257268,256679.0,0.20870824477210967,124444.0,0.10118665263780993,504822.0,0.41047578314683303,594654.0,0.4835190747459438,1216477.0,0.98912953329116,1229846,0,0.5240662838409855,0.5308641975308642,1229846,0,0.45363363695989084,0.4368932038834951,1229846,0,-0.000613119580830381,-0.0003915549217361389,1229846,0,0.0004320089118720931,8.803560715753278e-05,814368,415478,0.8699148431142452,0.32867132867132876,1228248,1598,1.9356642100802786,0.32380134151425466
primary_development_2022_2023_partial,s1_touch_immediate,20,832155,152391.0,0.18312814319447698,412065.0,0.49517818194927626,116060.0,0.13946920946217953,348565.0,0.4188702825795675,256159.0,0.30782606605740515,180206.0,0.2165534065168148,114006.0,0.13700091929989006,352109.0,0.4231291045538391,393197.0,0.47250452139325005,823363.0,0.9894346606101027,832155,0,0.5223034398417051,0.525,832155,0,0.45125076036224165,0.4297520661157025,832155,0,-0.0002525539122658369,-0.00024960840702530594,832155,0,0.0005196256426298347,6.53747291561313e-05,552823,279332,1.0091791152987752,0.38189765070114734,831302,853,1.7883000634270556,0.36866499118782126
primary_development_2022_2023_partial,s1_touch_immediate,40,559033,102275.0,0.1829498437480435,270923.0,0.4846279199975672,59255.0,0.10599553156969267,235124.0,0.420590555477047,168812.0,0.30197143996866016,122301.0,0.21877241593966726,85642.0,0.15319668069684617,238858.0,0.4272699464968973,261092.0,0.4670421960778702,553543.0,0.9901794706215912,559033,0,0.5204996668850599,0.525,559033,0,0.445507687824547,0.42,559033,0,0.0002301533911259306,-0.00017720133797062033,559033,0,0.00048448958347056397,-2.766634389261835e-05,371154,187879,1.0953512353646113,0.40404527434421356,558567,466,1.74767378769675,0.4181451008592041
primary_development_2022_2023_partial,s1_touch_immediate,60,447796,81558.0,0.1821320422692476,215282.0,0.4807590956596307,35482.0,0.07923697397922268,181956.0,0.4063368140849851,132734.0,0.29641622524542427,97608.0,0.2179742561344898,71511.0,0.1596954863375287,190050.0,0.4244120090398306,207913.0,0.46430294151801266,443421.0,0.9902299261270757,447796,0,0.5191190363675777,0.525,447796,0,0.44129330665360433,0.41379310344827586,447796,0,0.000447065603176379,-0.00013911453987709493,447796,0,0.0003635150351566937,-0.0001777980451324046,296678,151118,1.1443889020883982,0.4129799434919993,447622,174,1.808165145414944,0.45310131409737575
primary_development_2022_2023_partial,s1_touch_immediate,120,294388,54668.0,0.18570050409663438,139466.0,0.4737489299835591,15903.0,0.05402054431566504,79598.0,0.2703846624183051,86873.0,0.295096946886422,65648.0,0.22299822003614278,50148.0,0.17034661738929577,123895.0,0.42085614902781365,136038.0,0.4621044336046306,291730.0,0.9909710993654632,294388,0,0.5217407703900553,0.525,294388,0,0.4407060591270777,0.41379310344827586,294388,0,0.0009588514226425641,3.607080582455717e-05,294388,0,0.0004232667490550796,-0.00015785438889132086,194446,99942,1.1878458662196871,0.4220593292473238,294388,0,2.2315276157894792,0.5818862868700526
primary_development_2022_2023_partial,s1_touch_immediate,240,223115,41093.0,0.18417856262465546,102788.0,0.4606951572059252,28639.0,0.12835981444546535,84137.0,0.37710149474486254,65365.0,0.2929655110593192,49990.0,0.22405485960155078,37484.0,0.1680030477556417,93914.0,0.4209219460816171,102960.0,0.461466060103534,221112.0,0.9910225668377294,223115,0,0.5223158281050502,0.525,223115,0,0.44026934767489334,0.41040462427745666,223115,0,0.0011691448041275447,1.4540515657756464e-05,223115,0,0.00046944125277722116,-0.00019476934080642216,148004,75111,1.2412360856216078,0.4327454285410285,223115,0,2.7602983303944852,0.6308947289127838
primary_development_2022_2023_partial,s1_touch_reclaim,10,1123765,251391.0,0.2237042442147602,561464.0,0.4996275911778708,173457.0,0.15435344578270369,461774.0,0.41091687318967934,359975.0,0.32032942830574007,250706.0,0.22309468616659178,135835.0,0.12087491601891855,507766.0,0.4518435793960481,560697.0,0.4989450641370749,1123765.0,1.0,1123765,0,0.5332812808552065,0.5432098765432098,1123765,0,0.46833010009224896,0.456,1123765,0,0.0006168678407747701,0.0007046997026487426,1123765,0,0.002113043799141904,0.0018484254283894774,771727,352038,0.8134586351611888,0.28237976332645753,1122315,1450,1.6303612799494855,0.27307484817628036
primary_development_2022_2023_partial,s1_touch_reclaim,20,760523,174267.0,0.22914099902304072,376683.0,0.4952946853678324,105999.0,0.1393764554129198,318855.0,0.41925753724739423,244316.0,0.3212473521510855,174737.0,0.22975899479700154,119395.0,0.15699064985542843,349364.0,0.45937335228520376,370556.0,0.4872383872677092,760523.0,1.0,760523,0,0.5310629196155718,0.5375,760523,0,0.464741447345119,0.45081967213114754,760523,0,0.0010156355072931812,0.0008698600261692058,760523,0,0.002245871813729721,0.001935567343770206,522830,237693,0.9485212714207346,0.32826555102260946,759740,783,1.5132940754122262,0.322220365200629
primary_development_2022_2023_partial,s1_touch_reclaim,40,510072,116908.0,0.2291990150410138,247414.0,0.48505701155915243,53873.0,0.10561842249721608,214241.0,0.4200210950610894,160602.0,0.314861431327342,118039.0,0.2314163490644458,88024.0,0.17257171536567387,235110.0,0.4609349268338587,245860.0,0.48201038284791164,510072.0,1.0,510072,0,0.5295525901547584,0.5375,510072,0,0.45903066809459286,0.4418604651162791,510072,0,0.0015388520221332506,0.000948003820421415,510072,0,0.00225455429786167,0.0018929180801732226,350360,159712,1.030428279044746,0.34584061175750913,509651,421,1.4938372020510158,0.3731234088594706
primary_development_2022_2023_partial,s1_touch_reclaim,60,409107,92502.0,0.22610710645381282,196379.0,0.48001867482101257,32448.0,0.07931421364093012,166421.0,0.4067908884472766,126090.0,0.30820787715683184,94049.0,0.22988851327403345,72808.0,0.1779681110320772,186701.0,0.45636227197285795,196218.0,0.47962513474470003,409107.0,1.0,409107,0,0.5275124533887633,0.5375,409107,0,0.4539629358808667,0.4342105263157895,409107,0,0.0017524090423884464,0.0009705191745371291,409107,0,0.002114938619308481,0.0017464557222108823,280211,128896,1.0612525088984426,0.3556825015033074,408953,154,1.5555940988503283,0.4091354879877269
primary_development_2022_2023_partial,s1_touch_reclaim,120,267789,61726.0,0.2305023731370594,127187.0,0.4749522945303952,14408.0,0.05380355429087827,72271.0,0.2698803909047795,82126.0,0.3066817531713401,63018.0,0.2353270672058972,50828.0,0.18980615335207943,121241.0,0.45274824582040335,127963.0,0.4778500983983659,267789.0,1.0,267789,0,0.530508819962339,0.5375,267789,0,0.4533826438458445,0.4342105263157895,267789,0,0.0023730289911816217,0.001228411018097701,267789,0,0.002285273659557247,0.0018637960387954955,183132,84657,1.1071137505949626,0.36614862439215423,267789,0,1.930733337277918,0.5289045850387655
primary_development_2022_2023_partial,s1_touch_reclaim,240,202958,46354.0,0.22839208112023177,93362.0,0.46000650380866975,26235.0,0.1292631973117591,77085.0,0.37980764493146363,61904.0,0.30500891810128206,48023.0,0.23661545738527184,38179.0,0.1881128115176539,91977.0,0.4531824318331872,96704.0,0.4764729648498704,202958.0,1.0,202958,0,0.5309647580798681,0.5375,202958,0,0.4529099075376751,0.42995169082125606,202958,0,0.0026003377255601774,0.001218901065662683,202958,0,0.002329244303381565,0.0017788413034995898,139412,63546,1.1589426907096823,0.3757161055527125,202958,0,2.3804910059747235,0.5736735039036356
primary_development_2022_2023_partial,s2_first_touch_reclaim,10,6401,2067.0,0.3229182940165599,3622.0,0.5658490860802999,1487.0,0.23230745196063116,1903.0,0.2972972972972973,2824.0,0.4411810654585221,1674.0,0.2615216372441806,1390.0,0.21715356975472583,3010.0,0.47023902515231997,2821.0,0.4407123886892673,6401.0,1.0,6401,0,0.5484102117531799,0.5625,6401,0,0.5273168079912007,0.5378787878787878,6401,0,0.001640852897105218,0.0019227597189115692,6401,0,0.005346424806045681,0.00510989292254993,3913,2488,1.5882305259169502,0.5463331438317225,6294,107,8.258026012004159,0.6305429172161479
primary_development_2022_2023_partial,s2_first_touch_reclaim,20,36433,11003.0,0.302006422748607,21073.0,0.5784041939999451,8775.0,0.24085307276370324,12753.0,0.3500397990832487,14717.0,0.40394697115252653,9514.0,0.2611368813987319,9203.0,0.2526006642329756,17577.0,0.48244723190514094,14821.0,0.4068015260889853,36433.0,1.0,36433,0,0.5400977076812411,0.55,36433,0,0.5098357834903227,0.5098039215686274,36433,0,0.0023232858196858587,0.002038046661108319,36433,0,0.004447154551930417,0.004925498806771511,22520,13913,1.6298240550305831,0.7218009694946292,36313,120,2.916062590528582,0.612519690487614
primary_development_2022_2023_partial,s2_first_touch_reclaim,40,53867,14236.0,0.26428054281842317,28800.0,0.5346501568678411,10434.0,0.19369929641524494,21435.0,0.39792451779382554,18144.0,0.3368295988267399,13361.0,0.2480368314552509,13979.0,0.25950953273804,25385.0,0.4712532719475746,20493.0,0.38043700224627325,53867.0,1.0,53867,0,0.5313741841760615,0.5432098765432098,53867,0,0.4621419346535262,0.4393063583815029,53867,0,0.002987124035459297,0.001602877952828088,53867,0,0.0034085171371676837,0.003845477275890019,32302,21565,1.92006389236926,0.7938046720725266,53776,91,2.6375504243722765,0.7607100780188478
primary_development_2022_2023_partial,s2_first_touch_reclaim,60,49268,12953.0,0.262908987578144,25067.0,0.5087886660712836,7491.0,0.15204595274823415,21455.0,0.43547535925955994,15103.0,0.3065478606803605,12498.0,0.25367378420069825,13251.0,0.268957538361614,22733.0,0.4614151173175286,18743.0,0.3804294876999269,49268.0,1.0,49268,0,0.5281895311558722,0.5375,49268,0,0.44386600491814787,0.4070059600327217,49268,0,0.0038163050579190427,0.0017016771317122357,49268,0,0.0031135167360089645,0.0034759226913905206,29504,19764,2.029863651208726,0.8300585395265543,49223,45,2.8626860928508413,0.8973253222783133
primary_development_2022_2023_partial,s2_first_touch_reclaim,120,37290,9645.0,0.2586484312148029,18033.0,0.4835880933226066,3020.0,0.08098685974792169,11931.0,0.31995172968624297,10453.0,0.28031643872351836,9487.0,0.2544113703405739,10385.0,0.27849289353714135,16656.0,0.4466613032984714,13455.0,0.3608205953338697,37290.0,1.0,37290,0,0.5287497682495156,0.5375,37290,0,0.4293930136504051,0.38596491228070173,37290,0,0.00580675187851435,0.002334320882099635,37290,0,0.0035664157867645483,0.003415709929477928,21878,15412,2.3424386435927063,0.8751736160188457,37290,0,3.957178310326338,1.2452930988457613
primary_development_2022_2023_partial,s2_first_touch_reclaim,240,28255,7287.0,0.25790125641479383,13149.0,0.4653689612457972,2811.0,0.09948681649265617,9727.0,0.34425765351265264,7418.0,0.2625376039639002,7275.0,0.2574765528225093,7783.0,0.2754556715625553,12394.0,0.43864802689789417,10147.0,0.3591222792426119,28255.0,1.0,28255,0,0.5305313819688916,0.5375,28255,0,0.4204047250616227,0.36363636363636365,28255,0,0.007040301205126164,0.0023729964319565353,28255,0,0.0038432034866214978,0.003011795983850263,16726,11529,2.51998160688626,0.9015475449187934,28255,0,5.438358613517403,1.3882330670686822
primary_development_2022_2023_partial,s2_reclaim_acceleration,10,561464,125066.0,0.22274981120784235,561464.0,1.0,27051.0,0.04817940241938931,75213.0,0.1339587221976832,184600.0,0.32878332359688245,120616.0,0.21482410270293376,67042.0,0.11940569653619823,255303.0,0.4547094738041976,276307.0,0.49211881794736617,561464.0,1.0,561464,0,0.5312903681763338,0.5375,561464,0,0.4681975080535456,0.45588235294117646,561464,0,0.0006850307190822239,0.000757667205629531,561464,0,0.002103839709655848,0.0018405902174101207,385576,175888,0.8410049323649467,0.2887000799594315,561464,0,1.2133424394113805,0.1666393079475984
primary_development_2022_2023_partial,s2_reclaim_acceleration,20,376683,86568.0,0.2298165831747119,376683.0,1.0,13619.0,0.03615506938194715,40991.0,0.10882094493247638,126121.0,0.3348199945312106,83007.0,0.22036301080749596,58325.0,0.1548384185110557,174859.0,0.4642073042850354,181524.0,0.48190122729191387,376683.0,1.0,376683,0,0.5284844854973793,0.5375,376683,0,0.46663574866216473,0.453125,376683,0,0.0010535653551794523,0.0008915987649158116,376683,0,0.0022014480172737063,0.0019542392714644308,259765,116918,0.9769661894067653,0.33544571187156746,376683,0,1.1174606285857644,0.2022871718312953
primary_development_2022_2023_partial,s2_reclaim_acceleration,40,247414,58188.0,0.23518475106501652,247414.0,1.0,4714.0,0.019053085112402692,15540.0,0.06280970357376704,82149.0,0.3320305237375411,56420.0,0.22803883369574882,44444.0,0.17963413549758703,118763.0,0.4800172989402378,117755.0,0.4759431560057232,247414.0,1.0,247414,0,0.5314980890729043,0.5375,247414,0,0.46630719320092967,0.453125,247414,0,0.002080504765726436,0.0012091109063878827,247414,0,0.002499882138738888,0.0021159394788508035,170546,76868,1.095127053980997,0.35962355463216156,247414,0,1.2180637795510867,0.2677240318081433
primary_development_2022_2023_partial,s2_reclaim_acceleration,60,196379,47724.0,0.24301987483386717,196379.0,1.0,3012.0,0.015337688856751486,13900.0,0.0707814990401214,65519.0,0.3336354701877492,47906.0,0.24394665417381695,39238.0,0.19980751506016428,96227.0,0.49000656893048644,92538.0,0.4712214646168888,196379.0,1.0,196379,0,0.541013626161546,0.55,196379,0,0.47497141583740654,0.46511627906976744,196379,0,0.0030614679733321597,0.0016006304782512238,196379,0,0.0028937060885727848,0.002404744030265249,135176,61203,1.1720860827345714,0.38436146931333015,196379,0,1.4870109069531703,0.38114011766525757
primary_development_2022_2023_partial,s2_reclaim_acceleration,120,127187,32588.0,0.25622115467775797,127187.0,1.0,3280.0,0.025788799169726467,19597.0,0.15408021260034438,42396.0,0.3333359541462571,34644.0,0.2723863287914645,29645.0,0.23308199737394544,63569.0,0.4998073702501042,59017.0,0.46401754896333747,127187.0,1.0,127187,0,0.5580271969037062,0.575,127187,0,0.48638038440788556,0.4826086956521739,127187,0,0.005136738348625694,0.0026356080827388065,127187,0,0.0037765115702091275,0.002909585819907745,86543,40644,1.2846901305089655,0.40677466863033884,127187,0,2.485014248183777,0.722789949273317
primary_development_2022_2023_partial,s2_reclaim_acceleration,240,93362,23208.0,0.24858079304213707,93362.0,1.0,6208.0,0.06649386259934449,17842.0,0.191105588997665,30132.0,0.3227437287118956,24249.0,0.259730939782781,20682.0,0.22152481737751975,45349.0,0.4857329534500118,43616.0,0.46717079754075536,93362.0,1.0,93362,0,0.5483876777529384,0.5625,93362,0,0.4753735634419394,0.4626865671641791,93362,0,0.00454652882114075,0.002179794262674418,93362,0,0.0034537460689273805,0.0025832877840534785,63796,29566,1.3026979378218246,0.406003138442956,93362,0,2.8343880281991276,0.6246847122567873
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,10,173457,39302.0,0.22658065111237943,27051.0,0.15595219564503018,173457.0,1.0,167236.0,0.9641352035374762,50107.0,0.2888727465596661,39732.0,0.22905965167159584,18757.0,0.10813631044005143,70998.0,0.40931181791452637,92071.0,0.5308001406688689,173457.0,1.0,173457,0,0.5299690936317109,0.5432098765432098,173457,0,0.449421439279935,0.43209876543209874,173457,0,-0.001388729806009831,-0.0004544968561017563,173457,0,0.001580371501923464,0.0014486121398646912,121407,52050,0.7766302395284517,0.2642595499738356,173457,0,4.973094840835609,1.1370421442139618
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,20,105999,22609.0,0.21329446504212304,13619.0,0.12848234417305823,105999.0,1.0,103442.0,0.9758771309163294,28942.0,0.2730403117010538,22432.0,0.2116246379682827,12419.0,0.11716148265549675,40768.0,0.38460740195662224,55394.0,0.5225898357531675,105999.0,1.0,105999,0,0.5104819472440827,0.5185185185185185,105999,0,0.42472396154684516,0.4,105999,0,-0.0027426211565304793,-0.00130536754157538,105999,0,0.0009555242533817356,0.0007212932453515286,74286,31713,0.8273499226625777,0.2920481754538621,105999,0,3.8886216525923447,1.030802842382284
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,40,53873,10149.0,0.18838750394446196,4714.0,0.0875020882445752,53873.0,1.0,50428.0,0.9360533105637332,13392.0,0.2485846342323613,8994.0,0.1669481929723609,4716.0,0.08753921259257884,18089.0,0.33577116551890557,28979.0,0.5379132403987155,53873.0,1.0,53873,0,0.47306646312440137,0.4625,53873,0,0.38110194572268485,0.3333333333333333,53873,0,-0.005412067576126582,-0.0030320570219703434,53873,0,-0.0008663200778896398,-0.0009628992143050352,38573,15300,0.7534588293236694,0.2832764505119454,53873,0,2.8810451942430784,0.762356246184696
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,32448,5550.0,0.17104289940828402,3012.0,0.09282544378698225,32448.0,1.0,28302.0,0.8722263313609467,7741.0,0.2385663214990138,4918.0,0.1515655818540434,2630.0,0.08105276134122288,9885.0,0.3046412721893491,17496.0,0.5392011834319527,32448.0,1.0,32448,0,0.45249581666849603,0.4375,32448,0,0.36108493685873444,0.3026315789473684,32448,0,-0.006807629772836433,-0.0038038969613222434,32448,0,-0.0021815776016332975,-0.0021294903671276733,23174,9274,0.7676244704653428,0.2819324875748044,32448,0,2.7884975999300354,0.733298799419042
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,14408,2402.0,0.1667129372570794,3280.0,0.22765130483064963,14408.0,1.0,9158.0,0.6356191004997224,3285.0,0.22799833425874513,1811.0,0.125694058856191,1001.0,0.0694752915047196,3892.0,0.2701277068295391,7781.0,0.540047196002221,14408.0,1.0,14408,0,0.4361452785146804,0.4125,14408,0,0.3376968736425842,0.26359832635983266,14408,0,-0.008004766208643512,-0.00509047344048463,14408,0,-0.0028502916703658514,-0.00297893738656424,10340,4068,0.7735093386509656,0.2988667372518331,14408,0,3.350577760690374,0.9951063372791773
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,26235,5195.0,0.19801791499904708,6208.0,0.23663045549838002,26235.0,1.0,23531.0,0.8969315799504479,7043.0,0.2684581665713741,4995.0,0.19039451114922812,2933.0,0.11179721745759481,9496.0,0.36195921478940346,13193.0,0.5028778349533066,26235.0,1.0,26235,0,0.499026939556292,0.5,26235,0,0.4070251598685692,0.36548223350253806,26235,0,-0.002422272874969473,-0.0012784407696250707,26235,0,0.0003756750708954523,0.00021528868618081454,18071,8164,0.876499954554465,0.3143459915611815,26235,0,4.528883269468474,1.236715456000995
primary_development_2022_2023_partial,s2_reclaim_bull_stack,10,100611,21539.0,0.21408195922911014,11922.0,0.11849598950412976,55596.0,0.5525837135104511,98377.0,0.9777956684656747,27416.0,0.2724950552126507,22625.0,0.22487600759360307,10083.0,0.10021767003607955,39541.0,0.39300871674071425,51768.0,0.5145361839162715,99807.0,0.9920088260726958,100611,0,0.5246749198814972,0.5375,100611,0,0.438198021063447,0.4186046511627907,100611,0,-0.0016128343850738691,-0.0006633371044303862,100611,0,0.001256690649423829,0.0012122799041860421,67943,32668,0.7940330889526761,0.25395569620253156,100334,277,4.7268939165299075,1.0735788652150582
primary_development_2022_2023_partial,s2_reclaim_bull_stack,20,71246,12940.0,0.1816242315358055,7872.0,0.11049041349689807,35548.0,0.49894730932262865,69278.0,0.9723773966257755,17507.0,0.24572607584987227,12471.0,0.17504140583330993,4977.0,0.06985655335036353,23270.0,0.32661482749908766,36749.0,0.5158043960362687,70483.0,0.9892906268422087,71246,0,0.4820552347231623,0.475,71246,0,0.3944528942225959,0.3620689655172414,71246,0,-0.005531491340384928,-0.00338634994062579,71246,0,-0.0004581841389800039,-0.00047875175968592476,48230,23016,0.7760931422360511,0.2633100768131683,71086,160,3.374089342084953,0.8764678235357694
primary_development_2022_2023_partial,s2_reclaim_bull_stack,40,29835,4234.0,0.14191385956091837,2888.0,0.09679906150494386,9522.0,0.3191553544494721,28336.0,0.9497569968158204,6307.0,0.21139601139601139,3703.0,0.1241159711747947,1388.0,0.046522540640187696,8049.0,0.26978381096028153,15104.0,0.506251047427518,29338.0,0.9833417127534775,29835,0,0.4399677702673336,0.41975308641975306,29835,0,0.3414262609429291,0.29133858267716534,29835,0,-0.009027490972805885,-0.005807908717736723,29835,0,-0.0027785804237952455,-0.002710490832129153,20280,9555,0.7772174840654525,0.2877258141352166,29804,31,2.555310453835031,0.7483565554178455
primary_development_2022_2023_partial,s2_reclaim_bull_stack,60,13079,1561.0,0.11935163238779724,1719.0,0.1314320666717639,3839.0,0.29352396972245587,11961.0,0.9145194586742106,2471.0,0.1889288171878584,1217.0,0.09304992736447741,478.0,0.03654713663124092,3090.0,0.23625659454086703,6530.0,0.4992736447740653,12817.0,0.9799678874531692,13079,0,0.4051865137686573,0.37037037037037035,13079,0,0.3025366241040876,0.2413793103448276,13079,0,-0.011103854895605616,-0.007271277963691779,13079,0,-0.004555076110265159,-0.004316942193340223,8788,4291,0.7915697704020737,0.318872920643813,13071,8,2.658872337170251,0.8341221375001715
primary_development_2022_2023_partial,s2_reclaim_bull_stack,120,2467,305.0,0.12363194162950952,756.0,0.30644507498986623,694.0,0.2813133360356709,1849.0,0.7494933117146332,392.0,0.15889744629104174,161.0,0.06526145115524928,61.0,0.024726388325901905,425.0,0.1722740170247264,1196.0,0.4847993514389947,2429.0,0.984596676124848,2467,0,0.3950116225535089,0.3625,2467,0,0.2636672601545557,0.2,2467,0,-0.015080578440446293,-0.010945438365204698,2467,0,-0.006106919118239333,-0.006062626480761835,1602,865,0.8175580587374162,0.33438485804416396,2467,0,4.061623506949548,1.4430732672911324
primary_development_2022_2023_partial,s2_reclaim_bull_stack,240,361,39.0,0.10803324099722991,75.0,0.2077562326869806,140.0,0.3878116343490305,270.0,0.7479224376731302,62.0,0.17174515235457063,15.0,0.04155124653739612,4.0,0.0110803324099723,47.0,0.13019390581717452,164.0,0.45429362880886426,353.0,0.9778393351800554,361,0,0.38992596012448283,0.3625,361,0,0.23473141042882775,0.15736040609137056,361,0,-0.01797828049528619,-0.012844570839333411,361,0,-0.007572541983675571,-0.007026132286795939,220,141,0.8291287118030415,0.32220142353251646,361,0,6.16887956671427,2.3097542948149923
primary_development_2022_2023_partial,s2_reclaim_daily_trend,10,461774,96018.0,0.20793288491773032,75213.0,0.1628783777345628,167236.0,0.36215984442606125,461774.0,1.0,127109.0,0.27526235777674796,98158.0,0.21256718654579945,39767.0,0.08611788450627363,187958.0,0.40703461000402796,236036.0,0.5111504762069757,461774.0,1.0,461774,0,0.5230937467700155,0.5308641975308642,461774,0,0.4398556198262786,0.42028985507246375,461774,0,-0.0011348676534660774,-0.0004313056773656049,461774,0,0.0012230621641397725,0.001130739875225717,316577,145197,0.7494640591979274,0.2598222336725493,461774,0,2.8174172257452197,0.6343577726573295
primary_development_2022_2023_partial,s2_reclaim_daily_trend,20,318855,63820.0,0.20015367486788666,40991.0,0.12855686754167256,103442.0,0.32441705477411364,318855.0,1.0,83695.0,0.26248608301579085,64080.0,0.20096909253422401,32013.0,0.10039986827868466,125148.0,0.39249188502610904,160422.0,0.5031189725737404,318855.0,1.0,318855,0,0.5085569624027177,0.5125,318855,0,0.4204332071080277,0.3939393939393939,318855,0,-0.001877895625004415,-0.0008871408980091668,318855,0,0.0007874415746034604,0.0006545806796498521,218926,99929,0.8224994840866566,0.2930005704539661,318855,0,2.275810321109013,0.5845482157805568
primary_development_2022_2023_partial,s2_reclaim_daily_trend,40,214241,40382.0,0.1884886646346871,15540.0,0.07253513566497542,50428.0,0.23537978258129863,214241.0,1.0,53056.0,0.24764634220340645,38731.0,0.18078238992536444,19371.0,0.09041686698624446,79510.0,0.3711241078971812,107640.0,0.5024248393164708,214241.0,1.0,214241,0,0.49343855347858245,0.49382716049382713,214241,0,0.3979922968970685,0.3611111111111111,214241,0,-0.002772707495941237,-0.0014913121968868483,214241,0,3.130925059049361e-05,2.317304665688802e-05,147489,66752,0.8186865580518292,0.29698987376890007,214241,0,1.8117859228388662,0.4962180618608991
primary_development_2022_2023_partial,s2_reclaim_daily_trend,60,166421,27345.0,0.16431219617716514,13900.0,0.08352311306866321,28302.0,0.17006267237908676,166421.0,1.0,36013.0,0.2163969691325013,24047.0,0.14449498560878735,9496.0,0.05706010659712416,54852.0,0.3295978271972888,83922.0,0.5042753017948456,166421.0,1.0,166421,0,0.46867942513932964,0.4567901234567901,166421,0,0.3632114847226162,0.3181818181818182,166421,0,-0.004443302078661403,-0.002501946964350292,166421,0,-0.0012345108225822858,-0.001031415633521493,114195,52226,0.7846892853677709,0.28395061728395055,166421,0,1.5854602243603082,0.4079236856570194
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,72271,10681.0,0.14779095349448604,19597.0,0.27115993967151414,9158.0,0.12671749387721215,72271.0,1.0,12612.0,0.17450983105256604,7593.0,0.10506288829544354,2280.0,0.0315479237868578,19613.0,0.2713813286103693,38064.0,0.5266842855363839,72271.0,1.0,72271,0,0.43795373201790694,0.41975308641975306,72271,0,0.30931829133127975,0.24719101123595505,72271,0,-0.0077304438811020134,-0.004891050668343215,72271,0,-0.003259117823622117,-0.0027284464300908473,52364,19907,0.8223484161143775,0.2984612602474086,72271,0,1.9636279464234676,0.5515987740569979
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,77085,15868.0,0.20585068430952844,17842.0,0.23145877926963743,23531.0,0.30526042680158266,77085.0,1.0,20588.0,0.26708179282610106,16084.0,0.20865278588571057,10369.0,0.1345138483492249,30809.0,0.3996756826879419,37679.0,0.4887980800415126,77085.0,1.0,77085,0,0.5126248001044167,0.5185185185185185,77085,0,0.41736853901426846,0.38333333333333336,77085,0,-0.0006033469409827608,-0.0003424169849089616,77085,0,0.0008134613084363126,0.0006986860523081617,53400,23685,1.0273150463041436,0.3574761951683535,77085,0,3.1997699926235614,0.8973775396582806
