sample_group,metric,horizon,strategy_id,ma_period,observed_count,positive_count,mean_exact,min_exact,max_exact,q01,q05,q25,q50,q75,q95,q99,positive_q99,tail_estimate_method
primary_development_2022_2023_partial,net_return,15m,s4_reclaim_volume_proxy,120,183072,45577,-0.0028046696197217254,-0.13017122150636262,0.14926455439007547,-0.025678429580481735,-0.014931772349882574,-0.006797188658297422,-0.0030163448506100353,-1.0825358378109658e-05,0.011574073583884643,0.0317605281713205,0.057488835857963334,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,30m,s4_reclaim_volume_proxy,120,183063,53002,-0.002717904673935985,-0.12198557704809254,0.1453599183049452,-0.030576288637989845,-0.018061140365852067,-0.007984956218344875,-0.003110162745868609,0.0009368917913791518,0.015949492271997504,0.040426985067330036,0.06555752586955534,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,60m,s4_reclaim_volume_proxy,120,183027,61249,-0.0026513724504476943,-0.13020347992248138,0.1753913649667207,-0.03781638211791629,-0.022772615371853763,-0.009944326268808364,-0.0036494966052955367,0.002711613943707285,0.021838056747896163,0.05195722427653632,0.07528838696659142,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,1d,s4_reclaim_volume_proxy,120,182764,78793,-0.0022031389574453963,-0.20241300234401094,0.23698242302557393,-0.08121334395781478,-0.04925525370434837,-0.019067787389592916,-0.0036810870798682014,0.011819549493612235,0.051262876476484906,0.10211444249485443,0.12339190168431613,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,2d,s4_reclaim_volume_proxy,120,182712,81337,-0.002238710587623198,-0.24173067124254566,0.3608527073897483,-0.10611172876493374,-0.06452224687810679,-0.024997715718610317,-0.004042840906001738,0.01700608959245191,0.06784981864625643,0.1347560434553101,0.17376683296824724,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,3d,s4_reclaim_volume_proxy,120,182674,82007,-0.0023056685174022685,-0.3170469850416868,0.4967659360671062,-0.12597172622910463,-0.0762130309497404,-0.029565446641026283,-0.004539421693519447,0.020493652668123426,0.08037555233057797,0.15958863567111564,0.20567415921942916,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,5d,s4_reclaim_volume_proxy,120,182684,83495,-0.0027395084478612376,-0.34922421283140526,0.7722303062464808,-0.15599183768263286,-0.09622697172382674,-0.038245344828384466,-0.005077619070467169,0.02741082733529347,0.10027783739115524,0.19784965986270292,0.2546099134852865,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,5m,s4_reclaim_volume_proxy,120,183080,68519,0.00013851275000046538,-0.10242587601078168,0.1279999999999999,-0.015942454073149124,-0.008080960430503534,-0.002552586630530842,0.0,0.0020431099693775426,0.009539322523780414,0.023609160959386706,0.03716687221272196,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,15m,s4_reclaim_volume_proxy,120,183072,72499,0.00021222342983504675,-0.12753966045087672,0.15274151436031325,-0.022730738306486222,-0.011951568372992057,-0.0037923744889475993,-1.3740200977324964e-07,0.0030166451043629233,0.014634467770189487,0.034881994017995785,0.05138722761943393,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,30m,s4_reclaim_volume_proxy,120,183063,75130,0.00029925087239924495,-0.1193292513220151,0.14882506527415162,-0.02764341524018983,-0.01509040391084943,-0.004983735495120609,-9.419392856770702e-05,0.003965104479396769,0.01902312375477463,0.043574670224081596,0.061664435985917816,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,60m,s4_reclaim_volume_proxy,120,183027,77896,0.0003659843810282684,-0.12757201646090544,0.17894736842105252,-0.03490541274135691,-0.019816132910793652,-0.006949033381091022,-0.0006386711905463266,0.005745195837499474,0.024929503365479878,0.05513979276804713,0.07410794723814536,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,1d,s4_reclaim_volume_proxy,120,182764,86186,0.0008155739498846569,-0.19999999999999996,0.24072476272648857,-0.07843366680511363,-0.04637889124093079,-0.01610009642258721,-0.0006668455246218772,0.014880686337391832,0.054443344303273224,0.10544875554274043,0.12429587305552131,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,2d,s4_reclaim_volume_proxy,120,182712,86883,0.0007798947020710462,-0.23943661971830976,0.36496980155306313,-0.10340737864373918,-0.06169207284356606,-0.022047965027712158,-0.0010318740614159872,0.020082917681766572,0.07108046824688662,0.13818910969232923,0.173685788211147,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,3d,s4_reclaim_volume_proxy,120,182674,86702,0.0007127341992284884,-0.3149807938540333,0.5012942191544434,-0.12332746011200456,-0.07341822595889146,-0.02662951506384865,-0.0015289031124982976,0.02358103195486384,0.08364409701328646,0.16309682989216748,0.20630356722677573,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,5d,s4_reclaim_volume_proxy,120,182684,87078,0.000277581738885957,-0.3472553699284009,0.7775919732441474,-0.1534383937573664,-0.09349271647381201,-0.03533567322627341,-0.002069197339446508,0.030519133691726416,0.10360659401393228,0.20147360815363055,0.2551870487857537,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,5m,s4_reclaim_vwap_support,120,203926,40650,-0.002867807053074821,-0.11036036383851411,0.1153755670345471,-0.020058538144078663,-0.011726662251880746,-0.005735821306167333,-0.0030162529300138685,-0.0008574470072510412,0.0072236531773912285,0.022315031309234644,0.04806018153526813,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,15m,s4_reclaim_vwap_support,120,203923,52518,-0.0027609377323801684,-0.11036036383851411,0.14241087387111873,-0.026787021318710816,-0.015544030544399505,-0.0069597400098245004,-0.0030164883103870324,0.0001605840882599782,0.012413600324290812,0.0339027621125736,0.06074801077974329,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,30m,s4_reclaim_vwap_support,120,203913,60413,-0.002654966765746646,-0.11124830897936511,0.14241087387111873,-0.031733996143797044,-0.018582846343423397,-0.008161827327516793,-0.003098393095006228,0.0011399883689131268,0.016709617881559124,0.042535805061463,0.06780200847910316,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,60m,s4_reclaim_vwap_support,120,203878,68496,-0.0026194633987114487,-0.1293694796857685,0.17523863739850754,-0.03833813826163607,-0.02291334454529264,-0.009934060919681941,-0.0036881846653397717,0.0027453976626185994,0.02213212927965577,0.05247788877096161,0.07625991863024151,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,1d,s4_reclaim_vwap_support,120,203599,87904,-0.0021971070339158326,-0.19043588947598455,0.2466572068851114,-0.08237726166753562,-0.04977611223003867,-0.01937485562986234,-0.0037246726868896667,0.012015118417234641,0.05173129944311721,0.10283292460369425,0.1252002155582229,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,2d,s4_reclaim_vwap_support,120,203522,90468,-0.0022825684387075833,-0.2707407677682041,0.3608527073897483,-0.10714155954376935,-0.06500048816856593,-0.025110601488429474,-0.0040073306276749284,0.016889029419549735,0.0686282382077173,0.1343393706026933,0.17409950887928743,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,3d,s4_reclaim_vwap_support,120,203497,91445,-0.002300627982382773,-0.3410128750710113,0.4967659360671062,-0.12648956605527703,-0.0763833925774289,-0.029790894983624097,-0.00453993763296853,0.02072461739966464,0.08047949022867724,0.15971598164542886,0.2055943144985192,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,5d,s4_reclaim_vwap_support,120,203470,93333,-0.0025456306405077303,-0.44389989715669853,0.7722303062464808,-0.15657165099012507,-0.09654067281124372,-0.03809532385914482,-0.004878610480019785,0.02756714741048255,0.10071622861542162,0.1986765137822525,0.256050991798835,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,5m,s4_reclaim_vwap_support,120,203926,76923,0.0001488949818656432,-0.10766886744540383,0.11874999999999991,-0.017093844572842867,-0.008736761604655799,-0.002727796099129984,0.0,0.0021653371272172127,0.010270885696480896,0.02540792095527538,0.039672623551312146,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,15m,s4_reclaim_vwap_support,120,203923,81547,0.0002560876226768257,-0.10766886744540383,0.14586709886547822,-0.023842683954032752,-0.012565678880125466,-0.003955417619795809,0.0,0.0031864481518481523,0.015476534396524591,0.037030709027191175,0.05434584204151173,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,30m,s4_reclaim_vwap_support,120,203913,84431,0.00036237919156622395,-0.1085594989561588,0.14586709886547822,-0.02880462524908869,-0.01561368824633089,-0.0051611417062968025,-8.238867005975997e-05,0.004168815500896224,0.01978554903181207,0.045689870196328496,0.06382182732208427,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,60m,s4_reclaim_vwap_support,120,203878,86827,0.000397989969715232,-0.12673549305802767,0.17879417879417892,-0.03542874739475838,-0.019957287843210977,-0.0069387369754007515,-0.0006760429685632264,0.005779081764938708,0.02522446557787689,0.05566203246950213,0.07521875434257509,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,1d,s4_reclaim_vwap_support,120,203599,96093,0.0008216241222643768,-0.18798665183537266,0.25042881646655224,-0.0796011058061418,-0.04690132556066876,-0.016408093660427735,-0.0007105241974688318,0.015076846930979434,0.05491318442655402,0.10616941133171523,0.12608000863140786,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,2d,s4_reclaim_vwap_support,120,203522,96656,0.0007359041643984725,-0.2685344827586207,0.36496980155306313,-0.10444032505019966,-0.062171760994817075,-0.022161192319682402,-0.0009940760825577688,0.019965503357565004,0.07186124282194722,0.13777117624673263,0.17404363873420833,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,3d,s4_reclaim_vwap_support,120,203497,96677,0.0007177899837729337,-0.3390191897654584,0.5012942191544434,-0.12384686659951724,-0.07358910299494058,-0.02685564547295546,-0.001528294425493525,0.02381269544207713,0.08374834936284072,0.16322456113621983,0.20550387051374316,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,5d,s4_reclaim_vwap_support,120,203470,97317,0.00047204609993823184,-0.4422174840085288,0.7775919732441474,-0.15401996121941977,-0.09380736662567143,-0.03518519838685843,-0.0018679918860053692,0.030675926694268864,0.1040463115374675,0.20230296361903266,0.2553941260396949,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,5m,cs_r3_leader_confirmation,240,38397,8958,-0.0027544978015857993,-0.08939460186644188,0.08666744245859048,-0.023273484856450397,-0.013420916905479554,-0.006368248956645713,-0.0030162529300139457,-0.0003364040069599127,0.0100988109387836,0.03029736015188411,0.05487875371862336,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,15m,cs_r3_leader_confirmation,240,38396,10771,-0.0026495706365655047,-0.11199828196195571,0.13155973092645223,-0.029727975512798883,-0.017895234347220308,-0.007973644519789868,-0.003384326423497961,0.0007935346760168921,0.016827279861334133,0.04290135765567022,0.06503798736453752,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,30m,cs_r3_leader_confirmation,240,38396,12105,-0.002482762979660399,-0.09908189333594775,0.12819533133004057,-0.03482285403431374,-0.021116185223884216,-0.009282873124783538,-0.003725420014364583,0.00211196494559348,0.021483129951133374,0.050675352746964344,0.07189263255965027,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,60m,cs_r3_leader_confirmation,240,38393,13148,-0.002397029280078061,-0.10554008764895173,0.1338026639907266,-0.040742665845545936,-0.025150578305314353,-0.01104050767817825,-0.004150722454034463,0.0036690558352658912,0.02728310478219516,0.060301785933255775,0.07759548501323188,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,1d,cs_r3_leader_confirmation,240,38337,16917,-0.0005401220791480393,-0.20241300234401105,0.1999358620010232,-0.08017302909537294,-0.0512185040126459,-0.020454998050974366,-0.0034443628989384925,0.015005216593682768,0.06374031456859369,0.11231505341950955,0.13944232616344354,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,2d,cs_r3_leader_confirmation,240,38310,17325,-0.0002960328999296767,-0.28217170210960985,0.31992944820112545,-0.10241996331426269,-0.06519514809725513,-0.025926028060330772,-0.003805738488979695,0.01953081175120366,0.07633668379414701,0.14894301311076993,0.2002604723330276,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,3d,cs_r3_leader_confirmation,240,38313,17525,0.00010199089898367654,-0.3534711458394635,0.4455616098609032,-0.12019689567448463,-0.07536309259185241,-0.030650327132412974,-0.003849192511974905,0.02374960263477772,0.09165213004577641,0.1772931762956467,0.22961556069629135,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,5d,cs_r3_leader_confirmation,240,38297,17766,0.00010841703439352739,-0.3595134715792815,0.7471035776196027,-0.156548608328616,-0.09362717845275102,-0.03766955571721661,-0.004126812532263897,0.030063745400193444,0.11018525293941357,0.21530570165174823,0.27891244880434996,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,5m,cs_r3_leader_confirmation,240,38397,14751,0.00026254703669662037,-0.08663967611336032,0.08995502248875553,-0.020318517715028066,-0.01043614201940982,-0.0033621370824579687,0.0,0.0026879564796614334,0.013154741897589611,0.033414399361877845,0.05076386154349762,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,15m,cs_r3_leader_confirmation,240,38396,15275,0.000367791646078373,-0.10931174089068829,0.1349831271091113,-0.026792535646932614,-0.014923995963759682,-0.0049723895743989865,-0.00036918705502052,0.003821313654537717,0.01990356698357992,0.0460565287253983,0.062017947880772875,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,30m,cs_r3_leader_confirmation,240,38396,15763,0.0005351039592382967,-0.09635627530364366,0.13160854893138363,-0.03190282810304145,-0.018154691435105015,-0.0062855790911201465,-0.0007113125830134346,0.005143732674357537,0.024573502780910833,0.05385404309224828,0.0711106419581539,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,60m,cs_r3_leader_confirmation,240,38393,16101,0.0006210970356894636,-0.10283400809716592,0.1372328458942631,-0.03784054958408846,-0.02220129008155912,-0.008048531153839503,-0.0011379017234279907,0.006705534352919012,0.030391024729595727,0.06350959987999162,0.07880676281172343,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,1d,cs_r3_leader_confirmation,240,38337,18345,0.002483622083251446,-0.20000000000000007,0.203566121842496,-0.07739020459672837,-0.04834808112398283,-0.017491503920912366,-0.00042940516350724014,0.01807599128537401,0.0669585313650267,0.11568022717368066,0.13933903015793564,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,2d,cs_r3_leader_confirmation,240,38310,18387,0.0027284497245602703,-0.2799999999999999,0.32392273402674565,-0.0997044442062213,-0.06236700984341771,-0.022979085865387466,-0.0007918740513935818,0.022615278079989296,0.07959300937188739,0.15241900029701938,0.20033752024273338,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,3d,cs_r3_leader_confirmation,240,38313,18486,0.0031276776960122354,-0.35151515151515156,0.4499349804941484,-0.11753515851070839,-0.07256571621599354,-0.027717677729062605,-0.0008354595392442288,0.026846832401684718,0.0949547906412809,0.1808549334485823,0.23056013644073123,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,5d,cs_r3_leader_confirmation,240,38297,18504,0.0031341232729122843,-0.35757575757575755,0.75238922675934,-0.15399684884514422,-0.09088505784475595,-0.034758142135260066,-0.0011139194651004739,0.0331800778372018,0.11354398324156526,0.21898246107159078,0.28009092786096845,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,5m,fu_r3_core_pullback,240,15915,3861,-0.0027396374737765636,-0.06155128353450179,0.08666744245859048,-0.024033391709841024,-0.014052540087126697,-0.0064919302376064995,-0.0030162529300139275,-0.00014856256659960578,0.010654836732931196,0.030335129852598584,0.05067027805390849,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,15m,fu_r3_core_pullback,240,15915,4642,-0.002555177097619499,-0.08107338971386957,0.10142966342969872,-0.0312343254448953,-0.01830339324236275,-0.008136300653128483,-0.00304352300019823,0.001166477959630643,0.017465668777657695,0.04352796509159408,0.06171921535956021,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,30m,fu_r3_core_pullback,240,15915,5241,-0.00227151238711842,-0.08189939116131784,0.11599541949509407,-0.03566263832193814,-0.021559049690359947,-0.009288897587887706,-0.0032280681976062163,0.002627227398097008,0.022314607243071008,0.05212706243805504,0.07088550191309638,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,60m,fu_r3_core_pullback,240,15912,5727,-0.0018926895056072758,-0.08337766327318652,0.11599541949509407,-0.040908326335120246,-0.025138457158762794,-0.01083074933691596,-0.003181401558938024,0.004382350468661926,0.028119107799011247,0.05976357563649168,0.07641788920606628,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,1d,fu_r3_core_pullback,240,15883,7580,0.0021751356274274693,-0.20241300234401105,0.1962080079464279,-0.07417869700825483,-0.04844186521259101,-0.018734123793723086,-0.0014428999736785058,0.01818860193756567,0.06942588619087155,0.11521015096241803,0.13627679015342115,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,2d,fu_r3_core_pullback,240,15867,7821,0.0038467320624049977,-0.28217170210960985,0.3160875415474038,-0.09693911341979458,-0.060750340204658096,-0.022687214132429346,-0.0005189063727733951,0.02380446011631273,0.08323721150677808,0.15918788750954252,0.20261766401150583,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,3d,fu_r3_core_pullback,240,15870,7968,0.005158080722590446,-0.3534711458394635,0.44179188037813355,-0.11551509477491846,-0.07126916430946188,-0.027500229210462634,0.00015787447982165508,0.029638571866816905,0.09973390798478529,0.1995476216167739,0.24037343704801506,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,5d,fu_r3_core_pullback,240,15867,7913,0.005593406916071718,-0.3595134715792815,0.6865641721267264,-0.15225752370986018,-0.08950172229191214,-0.03306145553621579,-0.0001526060469935885,0.03633666744697072,0.12057403894173761,0.22968742018877955,0.29606047719588796,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,5m,fu_r3_core_pullback,240,15915,6209,0.00027745232261840305,-0.058712121212121327,0.08995502248875553,-0.021080723574074332,-0.011069676100084056,-0.003486192546074361,0.0,0.0028749886689211045,0.013712449880073453,0.03345228333022282,0.049478666363418945,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,15m,fu_r3_core_pullback,240,15915,6488,0.0004624707611828638,-0.07829328914664468,0.10476190476190461,-0.02830344285732937,-0.015333389693940328,-0.005135537804063365,-2.5012889735854312e-05,0.004195385232644976,0.02054388726783703,0.04668503188582132,0.059891368220238876,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,30m,fu_r3_core_pullback,240,15915,6720,0.0007469936647253345,-0.07912178956089477,0.11937172774869098,-0.03274515305577257,-0.018598895734099105,-0.006291621780503855,-0.00021245608889292744,0.0056605539906706935,0.025407495606151187,0.055310144754243354,0.07114272612375311,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,60m,fu_r3_core_pullback,240,15912,6952,0.001126962628737491,-0.08060453400503775,0.11937172774869098,-0.03800671125930247,-0.02218913226395458,-0.007838138214256735,-0.00018229520618863698,0.007420986972374761,0.031229556971744135,0.06296976129350931,0.07729162956922324,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,1d,fu_r3_core_pullback,240,15883,8164,0.0052070944713975085,-0.20000000000000007,0.19982698961937717,-0.07137773738777467,-0.04556304194133308,-0.015765423368136307,0.0015781129441269366,0.021269007573993044,0.07266130399194975,0.11858408348168652,0.13713420700530307,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,2d,fu_r3_core_pullback,240,15867,8273,0.006883748117848742,-0.2799999999999999,0.32006920415224904,-0.09420701266776775,-0.057908754725759265,-0.019730473300318165,0.002504901975162412,0.026901855847850435,0.0865144137908771,0.16269486931582847,0.20485719356746185,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,3d,fu_r3_core_pullback,240,15870,8351,0.008199064103730478,-0.35151515151515156,0.4461538461538461,-0.11283919339259547,-0.06845940225207789,-0.024558049569418004,0.0031837303458194257,0.03275361799307088,0.10306101901537446,0.2031767068842379,0.24313706604977184,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,5d,fu_r3_core_pullback,240,15867,8215,0.008635707323603088,-0.35757575757575755,0.6916666666666664,-0.14969278207237408,-0.08674712061863454,-0.030136100708262444,0.0028723104979756645,0.039471977845815444,0.12396419925095895,0.2334076897468801,0.29832581182971574,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,5m,ht_r3_core_pullback,240,28805,5359,-0.0029621001726486307,-0.03586056340734589,0.07837017540223012,-0.016019621752534387,-0.01024959681742442,-0.0056283310204885174,-0.0030162529300138876,-0.001047828489913655,0.005648411911783949,0.016388238432077516,0.03656956202743669,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,15m,ht_r3_core_pullback,240,28804,7215,-0.0028146638918423728,-0.07177375272794395,0.10142966342969872,-0.022702105009578376,-0.014157253927784764,-0.0070040086645052485,-0.0030166622827212785,1.8665029853491842e-05,0.011533159883579176,0.027927906139358392,0.0474167295479797,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,30m,ht_r3_core_pullback,240,28804,8418,-0.002636165055625279,-0.09802584268792103,0.11283619558384728,-0.027198536899569435,-0.01745793547569209,-0.008224913728884965,-0.003210783384762055,0.0011724189236056606,0.01633335670918398,0.036799867795315015,0.05634211299538572,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,60m,ht_r3_core_pullback,240,28801,9357,-0.0025526953540991894,-0.10542918734438134,0.12220110163044562,-0.03438102879627896,-0.021805858408105564,-0.010072835029673545,-0.0037236269904479817,0.0026680976848573617,0.022804255539621246,0.05071112975424267,0.07123152635019606,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,1d,ht_r3_core_pullback,240,28765,12627,-0.000704460057341858,-0.16041423410089084,0.19853032666634451,-0.0758921474123991,-0.049043156292999775,-0.019846083095287032,-0.0034971070568775354,0.014530520009296104,0.06000695625350865,0.10362608413826838,0.12284534030189738,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,2d,ht_r3_core_pullback,240,28740,12967,-0.0004533132512064806,-0.208801238538472,0.31536783412963243,-0.09983866275951495,-0.06358716995439292,-0.025576927211084798,-0.003823983080641824,0.019107976522271218,0.07390799915066218,0.14365396095846641,0.19914473166353883,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,3d,ht_r3_core_pullback,240,28748,13112,-3.844997981637228e-07,-0.23775581242532817,0.4412415510305703,-0.11776805940922079,-0.07420782333503316,-0.030305410067508306,-0.0037950427073396766,0.023378907604984782,0.08987910947338615,0.1705834725372413,0.22143485439421245,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,5d,ht_r3_core_pullback,240,28736,13320,6.816744084246154e-06,-0.3278197629817451,0.7435676409985523,-0.15769912086525997,-0.09331187053794981,-0.03693835135190892,-0.004439966583692494,0.030205244389718472,0.10930405436080326,0.21070930989697656,0.27094250443473145,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,5m,ht_r3_core_pullback,240,28805,10486,5.4316589938766816e-05,-0.032943676939426125,0.08163265306122458,-0.013042708931550679,-0.007255227488580933,-0.0026199806146802998,0.0,0.0019743796685604185,0.008690878730232224,0.019463197287938508,0.02988093968808386,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,15m,ht_r3_core_pullback,240,28804,11174,0.00020219892126019628,-0.06896551724137934,0.10476190476190461,-0.019745409228002834,-0.011174706739716657,-0.003999820203900968,-3.8802126150244917e-07,0.0030440997346110957,0.014593430290465578,0.03103777685475148,0.043683838240234876,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,30m,ht_r3_core_pullback,240,28804,11562,0.0003812377839715491,-0.09529702970297038,0.1162029459901801,-0.02425544452517344,-0.014485374097742929,-0.005224418967890666,-0.0001816559939553532,0.004201344170283104,0.019408149527074977,0.03993657955041249,0.053766467239176365,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,60m,ht_r3_core_pullback,240,28801,11787,0.00046496001291600626,-0.10272277227722781,0.12559618441971399,-0.03145966617654739,-0.018846451141567876,-0.007077930929564456,-0.0007095141345212913,0.0057015479255071045,0.025898625274001122,0.053889928338505734,0.07089135970146287,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,1d,ht_r3_core_pullback,240,28765,13743,0.0023187869205150663,-0.157874169597499,0.2021563342318058,-0.07309637162748006,-0.04616615215468999,-0.016880746767170492,-0.0004824298086945377,0.017599858564272246,0.06321387822894807,0.10696497047388288,0.12403724120352708,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,2d,ht_r3_core_pullback,240,28740,13814,0.0025706935407317413,-0.20640756302521013,0.3193473193473195,-0.09711533424095464,-0.06075416695847818,-0.022628928854030037,-0.0008101738398462563,0.022191163614557873,0.07715697703874007,0.1471139467614454,0.19772219229931748,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,3d,ht_r3_core_pullback,240,28748,13877,0.003024992572927021,-0.23544973544973546,0.44560185185185186,-0.11509897409706879,-0.07140695183270804,-0.027371717159576564,-0.0007811459109685804,0.026475015879216444,0.0931764060110389,0.17412493029845624,0.22058067044357055,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,5d,ht_r3_core_pullback,240,28736,13886,0.0030322156032959514,-0.3257861635220125,0.7488425925925926,-0.15515084211737676,-0.0905687960042516,-0.03402472560017956,-0.0014280209259807746,0.03332200491469015,0.11266011870395364,0.2143721634932403,0.2724027954456819,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,5m,ng_r1_auction_reclaim,240,56405,9779,-0.0029446596804520025,-0.08541160392753322,0.0945406292415123,-0.017547015174500614,-0.01059163053778222,-0.005337006273495636,-0.0030162529300138408,-0.0011714996526961056,0.005378930671197715,0.01779415570855875,0.04364488749863851,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,15m,ng_r1_auction_reclaim,240,56404,13261,-0.002801104248864802,-0.13115522982615624,0.11446272363555776,-0.023563032209642242,-0.01387617740492208,-0.006412635947309089,-0.0030162529300138898,-0.0002690243246449993,0.010106600846491023,0.028151565351341477,0.05278540153608844,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,30m,ng_r1_auction_reclaim,240,56402,16003,-0.0026097526907498635,-0.12099787190146183,0.11599541949509407,-0.02806885069580164,-0.016636002899552103,-0.00734530115991801,-0.003016252930013891,0.0006855940252320979,0.014345345352606632,0.03730427347918713,0.06003008526946847,duckdb_approx_quantile_per_ma_period
