sample_group,signal_year,strategy_id,ma_period,signal_count,net_return_5m_mean,net_return_5m_median,net_return_5m_win_rate,net_return_15m_mean,net_return_15m_median,net_return_15m_win_rate,net_return_30m_mean,net_return_30m_median,net_return_30m_win_rate,net_return_60m_mean,net_return_60m_median,net_return_60m_win_rate,net_return_1d_mean,net_return_1d_median,net_return_1d_win_rate,net_return_2d_mean,net_return_2d_median,net_return_2d_win_rate,net_return_3d_mean,net_return_3d_median,net_return_3d_win_rate,net_return_5d_mean,net_return_5d_median,net_return_5d_win_rate
primary_development_2022_2023_partial,2023,s0_strong_no_ma,60,481090,-0.0029115486784995564,-0.0030162529300138408,0.1599883596453849,-0.0027799434560722563,-0.0030162529300138408,0.2189824871381801,-0.002713891467578862,-0.0030162529300138408,0.25680942749464203,-0.0026990762985844036,-0.0030162529300139518,0.31114331575708176,-0.0017603533165141516,-0.0030162529300138408,0.42212543336482555,-0.0009560654665598797,-0.0030162529300138408,0.4411596966089136,-0.0007321890007085809,-0.0030162529300139518,0.4464976373363309,-0.0005415830053934917,-0.00417823864920952,0.45205245593106363
primary_development_2022_2023_partial,2023,s0_strong_no_ma,120,480292,-0.0029121166127926163,-0.0030162529300138408,0.15986899499674154,-0.002780236540631972,-0.0030162529300138408,0.21891949853938455,-0.0027137789365121044,-0.0030162529300138408,0.2567509885208729,-0.0026993626348396347,-0.0030162529300139518,0.3111168500106216,-0.0017630028032632945,-0.0030162529300138408,0.4221501467449306,-0.0009577317707327795,-0.0030162529300138408,0.44115770643693786,-0.0007333770673854005,-0.0030162529300139518,0.44647742247577105,-0.0005427402681381101,-0.0041715064028645665,0.45206859230620045
primary_development_2022_2023_partial,2023,s0_strong_no_ma,240,478761,-0.00291300132527775,-0.0030162529300138408,0.15976823266966889,-0.002779626057140651,-0.0030162529300138408,0.2188968680678272,-0.002712812955601387,-0.0030162529300138408,0.25675743422207,-0.0026967775852347778,-0.0030162529300139518,0.3111781088664774,-0.0017552778808794236,-0.0030162529300138408,0.4222407170026745,-0.000947759264412132,-0.0030162529300138408,0.44125059871535033,-0.000714966982760956,-0.0030162529300139518,0.44665638903821897,-0.0005095935417108523,-0.004135516276186968,0.45232406830154104
primary_development_2022_2023_partial,2023,s1_break_reclaim_stable3,10,266110,-0.0029681107545654487,-0.0030162529300138408,0.13393209447398582,-0.0028519422900049893,-0.0030162529300138408,0.20125892521608418,-0.0028542309949120648,-0.0030162529300138408,0.24676134890241014,-0.002833988085078102,-0.0030162529300139518,0.3015489394970175,-0.002197623388176658,-0.0030162529300139518,0.41694286541941455,-0.0016174817825303249,-0.0030162529300139518,0.4326402841426432,-0.001278219797948534,-0.0034388827507303432,0.44414136131563997,-0.0010357614937688755,-0.004326349838121524,0.4496092236023676
primary_development_2022_2023_partial,2023,s1_break_reclaim_stable3,20,178439,-0.002947141268922837,-0.0030162529300138408,0.1379045590831395,-0.002833745772275041,-0.0030162529300138408,0.2052637183417494,-0.002836141164045166,-0.0030162529300138408,0.24951799125658558,-0.0028266010317500056,-0.0030162529300139518,0.29999495524178404,-0.002092396353418213,-0.0030162529300139518,0.4132576352579494,-0.0014399360474853873,-0.0030162529300139518,0.4357604596875561,-0.0010114210004116741,-0.0030162529300139518,0.44880873556510714,-0.001198242927013221,-0.004235059466774271,0.4511839882358884
primary_development_2022_2023_partial,2023,s1_break_reclaim_stable3,40,118641,-0.0029140186815872424,-0.0030162529300138408,0.14242245448415375,-0.002802675669215173,-0.0030162529300138408,0.2099309670513069,-0.00282873072726982,-0.0030162529300138408,0.25305348337337213,-0.002808236617756128,-0.0030162529300139518,0.30385263867813184,-0.002051597509647403,-0.0030162529300139518,0.41656118677535314,-0.001489827116779632,-0.0030162529300139518,0.43735284437580696,-0.001231114295696842,-0.003564349998817773,0.44617384405017135,-0.0015695115112510296,-0.00485740638725235,0.4475665546871043
primary_development_2022_2023_partial,2023,s1_break_reclaim_stable3,60,93813,-0.0028840548433158543,-0.0030162529300138408,0.14891485097855284,-0.002770325676275397,-0.0030162529300138408,0.21420347944738188,-0.0027802860883641904,-0.0030162529300138408,0.25775295033207896,-0.0027299176557311917,-0.0030162529300139518,0.3114511141912784,-0.002201974552745074,-0.0030162529300139518,0.41800855822688904,-0.00176984812377467,-0.0030162529300139518,0.4370764814478865,-0.001807998113977807,-0.0041943726748649435,0.44403176229508196,-0.0020774749054708725,-0.005110756600328892,0.4463483116078959
primary_development_2022_2023_partial,2023,s1_break_reclaim_stable3,120,59761,-0.002858780683716501,-0.0030162529300138408,0.1569752848847911,-0.0027734540878930547,-0.0030162529300138408,0.2235107095046854,-0.002775871203210026,-0.0030162529300138408,0.265014474807142,-0.0027765223816662646,-0.0030162529300139518,0.3143942563553294,-0.001945498784901678,-0.0030162529300138408,0.4259603625337153,-0.0015518712754889604,-0.0030162529300139518,0.4439846537888053,-0.001401180757248985,-0.003695628645725424,0.44878710715003683,-0.0014745925467645527,-0.0046114269253257345,0.45394384130813564
primary_development_2022_2023_partial,2023,s1_break_reclaim_stable3,240,46360,-0.0028909720836893076,-0.0030162529300138408,0.15034512510785158,-0.0027685342610272445,-0.0030162529300138408,0.21651063462617023,-0.0027577595923094804,-0.0030162529300138408,0.2586073000258866,-0.002715907545140455,-0.0030162529300139518,0.30911287538833276,-0.0014361574145779297,-0.0030162529300138408,0.4264061319227032,-0.0006540125918790481,-0.0030162529300137297,0.4541154618690741,-0.00016865018306899218,-0.0030162529300138408,0.4594582919348568,0.0006808648177430888,-0.0030162529300138408,0.4681673831795891
primary_development_2022_2023_partial,2023,s1_near_reversal,10,366165,-0.0030471881714182313,-0.0030162529300138408,0.1183410621528176,-0.0029142549463161355,-0.0030162529300138408,0.18729943712669703,-0.0029316887450937376,-0.0030162529300138408,0.23180853591590264,-0.0029082929380734083,-0.0030162529300139518,0.2935184628748436,-0.0022142110294091047,-0.0030162529300138408,0.41647347643990507,-0.001578505626268124,-0.0030162529300139518,0.433744295608473,-0.0012259866598363996,-0.0030162529300139518,0.4439747687545969,-0.0008597088687384431,-0.004065709505876924,0.45130352264243306
primary_development_2022_2023_partial,2023,s1_near_reversal,20,250642,-0.0030323328369817795,-0.0030162529300138408,0.12165159869455239,-0.0029277900656328316,-0.0030162529300138408,0.18924979153117855,-0.0029554678953655883,-0.0030162529300138408,0.23157058954961857,-0.0029410256909665196,-0.0030162529300139518,0.2885988260035036,-0.0022526358630735716,-0.0030162529300139518,0.41023111668457185,-0.0016017413248776851,-0.0030162529300139518,0.43375679130712685,-0.0011560243113149108,-0.0030162529300139518,0.446276765739853,-0.0011320861304368872,-0.0042582312446541315,0.44975026970871457
primary_development_2022_2023_partial,2023,s1_near_reversal,40,168258,-0.0029911706154238894,-0.0030162529300138408,0.1265630943324458,-0.002894492628109598,-0.0030162529300138408,0.1940685269382782,-0.002925491936437942,-0.0030162529300138408,0.2364118321812984,-0.002906036206863141,-0.0030162529300139518,0.2938921087828801,-0.0021994522256937716,-0.0030162529300139518,0.41370118936414535,-0.0016283587446193804,-0.0030162529300139518,0.434972749125354,-0.0013340865893309687,-0.003583688371121996,0.44485902333940325,-0.0015354694660569515,-0.004809389165750966,0.44729856804466084
primary_development_2022_2023_partial,2023,s1_near_reversal,60,132376,-0.0029874287871814492,-0.0030162529300138408,0.12862700661000945,-0.0028817014122218656,-0.0030162529300138408,0.19600362619928988,-0.0029024079553582557,-0.0030162529300138408,0.2400202465852774,-0.0028672307741690255,-0.0030162529300139518,0.29798327074344694,-0.0023067987321215323,-0.0030162529300139518,0.41590597986795436,-0.0019189880387150554,-0.0030162529300139518,0.4360248353260582,-0.001910818844091385,-0.004076873937535086,0.44386798160697,-0.0019227173672753666,-0.00481911684876607,0.4485974945533769
primary_development_2022_2023_partial,2023,s1_near_reversal,120,84199,-0.0029521519488694293,-0.0030162529300138408,0.1365930711766173,-0.002855774981771287,-0.0030162529300138408,0.20596688757452672,-0.002896898532130917,-0.0030162529300138408,0.24694173258272167,-0.0029083563251439603,-0.0030162529300139518,0.3039888814976718,-0.002082213904111266,-0.0030162529300138408,0.4251471375066881,-0.0017993646571652382,-0.0030162529300139518,0.4431760075154888,-0.001610748030957148,-0.0030162529300139518,0.44996789765296175,-0.0015831616807125376,-0.004276662218345217,0.4548178802040598
primary_development_2022_2023_partial,2023,s1_near_reversal,240,66353,-0.0029681632838922645,-0.0030162529300138408,0.13119225958133016,-0.0028333726639002315,-0.0030162529300138408,0.19976489382544874,-0.002857162830884848,-0.0030162529300138408,0.2421926810152529,-0.002828281030814781,-0.0030162529300138408,0.3017078943004869,-0.0016319836007673237,-0.0030162529300138408,0.42789048947884456,-0.0008488711146214602,-0.0030162529300137297,0.45437400042246295,-0.00028607567895401297,-0.0030162529300137297,0.46407339228053235,0.00047429861155757986,-0.0030162529300137297,0.4702091696598352
primary_development_2022_2023_partial,2023,s1_touch_immediate,10,344040,-0.0028769618433800927,-0.0030162529300138408,0.15073334922305096,-0.002735553323697302,-0.0030162529300138408,0.21689968898061215,-0.0027226793953278056,-0.0030162529300138408,0.258857795645008,-0.0028245250342767685,-0.0030162529300139518,0.3066566658235723,-0.002343732104595109,-0.0030162529300139518,0.4146971698607336,-0.0018071127267415097,-0.0035710574637197734,0.4316142682114098,-0.0014565264982064926,-0.003704302444900054,0.4430145828422428,-0.0011630796965658692,-0.0043093576603250305,0.44986610781231806
primary_development_2022_2023_partial,2023,s1_touch_immediate,20,231409,-0.0028412092842760818,-0.0030162529300138408,0.15553481297102953,-0.0027083139253082675,-0.0030162529300138408,0.221527903821056,-0.0026876242339995246,-0.0030162529300138408,0.2628981373438783,-0.0027419355833166884,-0.0030162529300138408,0.3087735070256346,-0.002172104459345277,-0.0030162529300139518,0.4129388099409513,-0.0015714903188387417,-0.0030162529300139518,0.4353133085836427,-0.0011646843508484632,-0.0030162529300139518,0.44883538793718925,-0.0012568583547246694,-0.004311878879333042,0.4512360853833769
primary_development_2022_2023_partial,2023,s1_touch_immediate,40,153961,-0.002795668739593919,-0.0030162529300138408,0.16030033579932582,-0.0026880349420410105,-0.0030162529300138408,0.22706989613983125,-0.0026851827926059335,-0.0030162529300138408,0.26672252750821673,-0.0027335774503069524,-0.0030162529300138408,0.3132490986455322,-0.002111756256278316,-0.0030162529300139518,0.41668021354210694,-0.0016039993665919897,-0.0030162529300139518,0.4355787926673039,-0.001439578724799567,-0.0038301172133363703,0.4448917737655445,-0.0017752129581470359,-0.00516956555867476,0.445521305589343
primary_development_2022_2023_partial,2023,s1_touch_immediate,60,121832,-0.0027617504058328984,-0.0030162529300138408,0.16604148369462615,-0.0026445238698221325,-0.0030162529300138408,0.2310451534527904,-0.0026289662350133204,-0.0030162529300138408,0.271291485047734,-0.002685693798217129,-0.0030162529300138408,0.31711081555916787,-0.002218532135777075,-0.0030162529300139518,0.4187194951603096,-0.0017965823325621962,-0.0032955024053722415,0.43750410832840336,-0.0018230716341337387,-0.004297723041929213,0.443889249582919,-0.002100675559481914,-0.00533698061018284,0.44532675709001235
primary_development_2022_2023_partial,2023,s1_touch_immediate,120,77647,-0.0027402855662329246,-0.0030162529300138408,0.1746236171391039,-0.002613748124003082,-0.0030162529300138408,0.2410973018223968,-0.002597191906682148,-0.0030162529300138408,0.28049455856784083,-0.0027201986944728187,-0.0030162529300138408,0.32258646229149224,-0.0019751047868519166,-0.0030162529300138408,0.4252707581227437,-0.001648043877181503,-0.0030162529300139518,0.44337566888014956,-0.0015349050908250012,-0.0040182466456620825,0.4478139223043103,-0.0015823767577359186,-0.004743272536420484,0.4528197258295397
primary_development_2022_2023_partial,2023,s1_touch_immediate,240,60017,-0.0027937419007233897,-0.0030162529300138408,0.16771914624189813,-0.0025988159146381287,-0.0030162529300138408,0.2374660512854691,-0.002614118515744124,-0.0030162529300138408,0.27504040791161916,-0.002673437398607537,-0.0030162529300138408,0.3199620025331645,-0.0015075289466879975,-0.0030162529300138408,0.4289455249024252,-0.0007974019043156067,-0.0030162529300138408,0.4514789049597117,-0.0002952299197597019,-0.0030162529300138408,0.4581671977444487,0.0005851182395221655,-0.0030162529300138408,0.4678759762365663
primary_development_2022_2023_partial,2023,s1_touch_reclaim,10,313198,-0.0029922117569385963,-0.0030162529300138408,0.1373808649563371,-0.0028633514779970045,-0.0030162529300138408,0.20333728196073297,-0.0028555313377492063,-0.0030162529300138408,0.24699766582687524,-0.0028899045285065116,-0.0030162529300139518,0.299605278285196,-0.00235702878129979,-0.0030162529300139518,0.41353926604507546,-0.0018174750104587608,-0.003599284361048949,0.4306105681778221,-0.001481073232035711,-0.003727115594891861,0.4419921999872131,-0.0012244339872994952,-0.0044145471054275465,0.4488130065704283
primary_development_2022_2023_partial,2023,s1_touch_reclaim,20,210766,-0.0029564854483061734,-0.0030162529300138408,0.142244406065552,-0.002851823967739397,-0.0030162529300138408,0.20775486577021987,-0.002841981698560951,-0.0030162529300138408,0.2496014197050506,-0.0028477509723709256,-0.0030162529300139518,0.29972903329900774,-0.0022131826568285834,-0.0030162529300139518,0.410914531335344,-0.001598184930599304,-0.0030162529300139518,0.4340069931398818,-0.001163578453570857,-0.0030162529300139518,0.4477019849301141,-0.0013134120011754204,-0.00439140292597251,0.44963933055188604
primary_development_2022_2023_partial,2023,s1_touch_reclaim,40,140079,-0.0028892420878505916,-0.0030162529300138408,0.14888027470213236,-0.0027909350602985197,-0.0030162529300138408,0.21485479311231045,-0.002800992960899684,-0.0030162529300138408,0.254267417703626,-0.0028137161620623275,-0.0030162529300139518,0.30297166847546697,-0.002118859611021546,-0.0030162529300139518,0.4147864927639807,-0.0015960138567748363,-0.003016252930014063,0.4351427652503306,-0.001404223776737493,-0.003845000849440172,0.444816173053965,-0.0018091388785218092,-0.005202620796395219,0.44494169961180735
primary_development_2022_2023_partial,2023,s1_touch_reclaim,60,110819,-0.0028745031832430675,-0.0030162529300138408,0.15241206302225271,-0.002758491980906196,-0.0030162529300138408,0.21763299192347607,-0.002723338424426269,-0.0030162529300138408,0.25916232728979216,-0.002728263180501283,-0.0030162529300139518,0.3098272469628319,-0.002203267946475762,-0.0030162529300139518,0.4176279821859276,-0.0017852368840305217,-0.003016252930014063,0.4368450531184505,-0.0018568784428307998,-0.004281460730864051,0.44332309360318034,-0.0021163089052716405,-0.00526404348424292,0.4455861620214727
primary_development_2022_2023_partial,2023,s1_touch_reclaim,120,70452,-0.002842378152977566,-0.0030162529300138408,0.1620252086526997,-0.002730135489569183,-0.0030162529300138408,0.2280734127265759,-0.0027014989752612165,-0.0030162529300138408,0.26800187364267364,-0.002768053594058184,-0.0030162529300139518,0.31638345896682424,-0.0019484914155184759,-0.0030162529300138408,0.4249033761509606,-0.001596248306530611,-0.0030162529300139518,0.44341968764654893,-0.0014545247895910917,-0.0038813149124163893,0.4487281512007958,-0.0014693550782764143,-0.004634734105210481,0.4532999829458246
primary_development_2022_2023_partial,2023,s1_touch_reclaim,240,54617,-0.0028955917143277275,-0.0030162529300138408,0.15460387791347016,-0.0027125228882098093,-0.0030162529300138408,0.22207371331270484,-0.0027287774413612465,-0.0030162529300138408,0.261865524060646,-0.0027354678338014035,-0.0030162529300139518,0.31119860818606354,-0.0015274282236728966,-0.0030162529300138408,0.42719941348973606,-0.0008014556772184837,-0.0030162529300138408,0.45145915823434524,-0.0003086612637952743,-0.0030162529300138408,0.457585479878999,0.000508682377871617,-0.0030162529300138408,0.4671397660175303
primary_development_2022_2023_partial,2023,s2_first_touch_reclaim,10,1685,-0.0027719111267163117,-0.0030162529300138408,0.1970326409495549,-0.002399227211067184,-0.0030162529300138408,0.27299703264094954,-0.0025404591849755936,-0.0030162529300138408,0.3026706231454006,-0.0026763134786498143,-0.0030162529300138408,0.34658753709198814,-0.002831052360711693,-0.003899468223412361,0.4089285714285714,-0.0012057374091294971,-0.001832618958262755,0.4661520190023753,-0.000983339912457251,-0.00223867216274215,0.46726190476190477,0.00042384055390289494,0.0015756964358711878,0.5225921521997622
primary_development_2022_2023_partial,2023,s2_first_touch_reclaim,20,9893,-0.00285604428277483,-0.0030162529300138408,0.17527544728595976,-0.0026811210229553757,-0.0030162529300138408,0.2491660770241585,-0.0027272070015210083,-0.0030162529300139518,0.2817143434751845,-0.0027896117026561793,-0.0030162529300139518,0.3176993834024057,-0.001282602254861954,-0.0030162529300138408,0.4315491247596884,0.0007741455664839053,-0.0012671586369086274,0.47393988462706205,0.0017539377999683321,-0.0010803621590044221,0.4846551200243087,0.002761301177427094,6.9471367057927225e-06,0.5001012350678274
primary_development_2022_2023_partial,2023,s2_first_touch_reclaim,40,14800,-0.0027027788208829344,-0.0030162529300138408,0.19195945945945947,-0.0026074922389701023,-0.0030162529300138408,0.2658108108108108,-0.0025621538712743454,-0.0030162529300138408,0.3065071964321914,-0.0023561297384167147,-0.0030162529300138408,0.3495303101980131,-0.00034883433789528105,-0.0022646605528497954,0.4528480584494656,0.0012262437440476695,-0.0012121865216284111,0.4820703653585927,0.001695356654919143,-0.00111862647146177,0.48548616279856555,0.0006610011756528777,-0.0030162529300137297,0.4707752672168854
primary_development_2022_2023_partial,2023,s2_first_touch_reclaim,60,13297,-0.002761259058386754,-0.0030162529300138408,0.2019404332129964,-0.0026246977552051663,-0.0030162529300138408,0.26624548736462095,-0.0024157630857998026,-0.0030162529300138408,0.30881468110709986,-0.0020291641126485723,-0.0030162529300138408,0.3609146983601625,-0.0008784372912175859,-0.0030162529300138408,0.43797544626045043,0.00015790258003724991,-0.001806321198132732,0.4723080400874086,0.00016450785466596502,-0.002085987061187178,0.47567404729627955,-0.00021050224685077688,-0.0030162529300139518,0.46342198447977095
primary_development_2022_2023_partial,2023,s2_first_touch_reclaim,120,10059,-0.0026628257944038406,-0.0030162529300138408,0.22338204592901878,-0.002626761563675321,-0.0030162529300138408,0.28464903559355736,-0.002437425842983543,-0.0030162529300138408,0.319546629548618,-0.002481438985854472,-0.0030162529300138408,0.35195863988864584,-0.0008015780260248527,-0.002662398793491838,0.4515326433121019,-0.00013071639551270255,-0.002195690175223697,0.4703714769445274,8.405833867557691e-07,-0.0027070714158438647,0.47073462074457495,-3.076828084175356e-05,-0.0030162529300138408,0.4718821538767791
primary_development_2022_2023_partial,2023,s2_first_touch_reclaim,240,7585,-0.0027548578872379965,-0.0030162529300138408,0.22030323005932761,-0.0026964319214290255,-0.0030162529300138408,0.2812129202373105,-0.002786984284198879,-0.0030162529300138408,0.3094264996704021,-0.0028597836254625293,-0.0030162529300138408,0.34133474017409654,-0.0009573764800552993,-0.0030162529300137297,0.43917580240390963,-0.0002720549455192216,-0.0030162529300136187,0.46625280676264697,0.00036282730535043995,-0.0030162529300137297,0.4679783441172587,0.0008589231562773144,-0.0030162529300136742,0.4779275707110759
primary_development_2022_2023_partial,2023,s2_reclaim_acceleration,10,157886,-0.0029773925564901952,-0.0030162529300138408,0.13437165495968534,-0.0028703243524919255,-0.0030162529300138408,0.1987902204205726,-0.002842576180170478,-0.0030162529300138408,0.2425887450274913,-0.0028704207394379395,-0.0030162529300139518,0.29562947805870016,-0.0022125252803610013,-0.0030162529300139518,0.41380097527568344,-0.0017390078467956213,-0.0036791413527667016,0.42986872978628954,-0.0013301816796749781,-0.0036192078898903413,0.4431578947368421,-0.0006432342005660986,-0.0030162529300139518,0.4590308481822853
primary_development_2022_2023_partial,2023,s2_reclaim_acceleration,20,104850,-0.0029642509966196287,-0.0030162529300138408,0.13691940867906532,-0.002858877312156617,-0.0030162529300138408,0.20114262823569806,-0.0028310146025343733,-0.0030162529300138408,0.24377843700220342,-0.0028302663032369686,-0.0030162529300139518,0.295550807036288,-0.0020848060550386965,-0.0030162529300139518,0.412172999809051,-0.0015533481591538296,-0.003016252930014063,0.43394731062667696,-0.0010871636469798132,-0.0030162529300139518,0.4492025594499093,-0.0007718606684702497,-0.0030162529300139518,0.4586724750659177
primary_development_2022_2023_partial,2023,s2_reclaim_acceleration,40,70265,-0.0028792985407682936,-0.0030162529300138408,0.14357076780758557,-0.002757329402005757,-0.0030162529300138408,0.2078761225680657,-0.002737708830716169,-0.0030162529300138408,0.2473598815860636,-0.0027252380429360176,-0.0030162529300139518,0.29830904122067864,-0.0017779400732669762,-0.0030162529300139518,0.41688748326067754,-0.0012881958478549946,-0.0030162529300139518,0.43755164847690425,-0.0009436509956037884,-0.0036917161732862303,0.4490342812344095,-0.0005463256953129868,-0.004156966599430212,0.45748093235440873
primary_development_2022_2023_partial,2023,s2_reclaim_acceleration,60,55741,-0.0029105020131562193,-0.0030162529300138408,0.146681019016864,-0.002749341363967215,-0.0030162529300138408,0.2097491836807923,-0.002684554159173425,-0.0030162529300138408,0.2523190095989952,-0.0026894466581896554,-0.0030162529300139518,0.30192369809424685,-0.001888339309786696,-0.0030162529300139518,0.4141789704350325,-0.0013695935219695766,-0.0034985866247744246,0.43583987356548914,-0.001248832792766358,-0.004023307219983341,0.44718689372709636,-0.0005526370626359754,-0.0035106213894182114,0.46138225991949394
primary_development_2022_2023_partial,2023,s2_reclaim_acceleration,120,36970,-0.0028001899266447924,-0.0030162529300138408,0.1651609413037598,-0.002707378935383544,-0.0030162529300138408,0.22453340546388964,-0.002648767039866461,-0.0030162529300138408,0.2652691371382202,-0.0027491454337244103,-0.0030162529300139518,0.30815840727115346,-0.002096266894093576,-0.0030162529300139518,0.41992689860565857,-0.0017412541566785816,-0.0030162529300139518,0.440825278206482,-0.0015018547980409247,-0.003055261606245696,0.45009747644319287,-0.0002001788736626787,-0.0030162529300137297,0.47202210064460215
primary_development_2022_2023_partial,2023,s2_reclaim_acceleration,240,29832,-0.0028926483704047445,-0.0030162529300138408,0.15711316706891928,-0.002728471378020213,-0.0030162529300138408,0.22150710646285868,-0.0027050822666046513,-0.0030162529300138408,0.26019176612578787,-0.0027751862383251784,-0.0030162529300139518,0.3070475424126601,-0.001971099905564403,-0.0038422543774621065,0.40879342171505284,-0.0015571055067860925,-0.00441651100174123,0.4279002651095674,-0.0010719768492882305,-0.004427411807678472,0.4417519718073502,0.0004367529546012626,-0.0030162529300138408,0.4635407919927451
primary_development_2022_2023_partial,2023,s2_reclaim_breakout_recent,10,51802,-0.0030409481708387406,-0.0030162529300138408,0.1518860275665032,-0.002969951935909156,-0.0030162529300138408,0.2158796957646423,-0.002968712619160621,-0.0030162529300139518,0.2600478745994363,-0.0029721963529527736,-0.0030162529300139518,0.31349191025987566,-0.0026238811917668778,-0.0030162529300139518,0.4135432766615147,-0.002100910037760738,-0.0030162529300139518,0.4353489091155043,-0.0018346694290299684,-0.0030162529300139518,0.4462950439571056,-0.0007050448325819582,-0.0030162529300138408,0.46065874625712355
primary_development_2022_2023_partial,2023,s2_reclaim_breakout_recent,20,30707,-0.0030378549366398325,-0.0030162529300138408,0.1487331466162965,-0.002959838872569768,-0.0030162529300138408,0.22236696411124862,-0.002981678767612847,-0.0030162529300139518,0.2618380772487462,-0.002961287279101512,-0.0030162529300139518,0.31242060001954464,-0.0019692904695505975,-0.0030162529300138408,0.4218077474892396,-0.0011332048869413089,-0.0030162529300137297,0.4567655689598957,-0.0007966018880458834,-0.0030162529300137297,0.46329931196400037,-0.0003368646436191882,-0.0030162529300137297,0.4690975506343564
primary_development_2022_2023_partial,2023,s2_reclaim_breakout_recent,40,13632,-0.002908868231258451,-0.0030162529300138408,0.15933098591549297,-0.002928458178523494,-0.0030162529300138408,0.23085387323943662,-0.002978348656134024,-0.0030162529300139518,0.27992957746478875,-0.0029282531872560588,-0.0030162529300139518,0.32682712063398883,-0.0016179816760760889,-0.0030162529300138408,0.43348270035995007,-0.0009079833331862474,-0.0030162529300137297,0.4532099309534303,-0.0007752184290273265,-0.0030162529300137297,0.4601951720595788,-0.0022182847910246183,-0.004949519526856794,0.4462476134527831
primary_development_2022_2023_partial,2023,s2_reclaim_breakout_recent,60,7966,-0.0027762380807750237,-0.0030162529300138408,0.16884258096911875,-0.002745562554387454,-0.0030162529300138408,0.24682988072818582,-0.002669642603214118,-0.0030162529300138408,0.2872567482736974,-0.0024836719106804215,-0.0030162529300138408,0.34404821697639376,-0.0009846622379529398,-0.0020982200137431573,0.45487682252388134,-0.0006623723544155746,-0.0013235810334603082,0.4795879914583595,-0.0009084319442077458,-0.001585833679894899,0.4825508410745669,-0.0024073216709188097,-0.004552445646275327,0.44997486173956763
primary_development_2022_2023_partial,2023,s2_reclaim_breakout_recent,120,3099,-0.0028623766872145507,-0.0030162529300138408,0.16456921587608905,-0.002751762997768912,-0.0030162529300138408,0.24790187217559717,-0.0027714692000308204,-0.0030162529300138408,0.2959974176888315,-0.0028453981391599816,-0.0030162529300138408,0.34635248547449965,-0.002919006592688645,-0.00383546718397465,0.41777059773828756,-0.004011515848828598,-0.004706055891149474,0.43651050080775444,-0.004306478800752888,-0.005656103981390714,0.44659567602452405,-0.005386850491694315,-0.008427114449229833,0.4222078760490639
primary_development_2022_2023_partial,2023,s2_reclaim_breakout_recent,240,5684,-0.0028216472385616535,-0.0030162529300138408,0.1653764954257565,-0.0027604373280888704,-0.0030162529300138408,0.235045742434905,-0.002543147783424364,-0.0030162529300138408,0.28430682617874736,-0.0023163089160518845,-0.0030162529300137297,0.34465165376495427,-0.00047846183445250537,-0.0008779493724678233,0.4788732394366197,0.000921280691038532,0.0008782148319782523,0.5174173117522871,0.0020124579168024717,0.0011035146198619117,0.5203237726552877,0.004434225532600869,0.002848357346868502,0.5331924634618771
primary_development_2022_2023_partial,2023,s2_reclaim_bull_stack,10,30279,-0.0031113556224774833,-0.0030162529300138408,0.16351266554377622,-0.0030683328457513704,-0.0030162529300139518,0.22802034480480876,-0.0032153948860127756,-0.003461438081097723,0.26319439857322147,-0.003505520826087027,-0.0041100365252634274,0.3061015493376499,-0.004812494781726208,-0.006583278858707908,0.36475138852155514,-0.0046871662075982845,-0.007763794582728245,0.38087048551395686,-0.004916380421133846,-0.008652113569188491,0.38659435865216096,-0.0049563116420759026,-0.010019652816104507,0.39439925940620246
primary_development_2022_2023_partial,2023,s2_reclaim_bull_stack,20,21340,-0.003105374973929197,-0.0030162529300138408,0.15885660731021556,-0.0031086551242462197,-0.0030162529300138408,0.22718965274848868,-0.0032637236295655313,-0.0032455763910993474,0.25905618820000936,-0.003506271830512377,-0.004102291870176966,0.30215119276374375,-0.0038633456097188867,-0.005791820154596117,0.37594408218792513,-0.003689840624062237,-0.00680106943265224,0.3927045678606638,-0.0038377783674455124,-0.00785467534893236,0.3951938421102037,-0.004861348529216578,-0.00963633093180627,0.3980669075212312
primary_development_2022_2023_partial,2023,s2_reclaim_bull_stack,40,8594,-0.0029849222256617515,-0.0030162529300138408,0.1573190598091692,-0.003108849870476601,-0.0030162529300138408,0.22736793111473122,-0.0033064618901132528,-0.0030162529300139518,0.26169420525948334,-0.0033838598804056437,-0.0036813521608809463,0.30641219597346675,-0.003533747649176981,-0.0053680963777685275,0.37744641192917056,-0.0032213902029563624,-0.006001234208666384,0.3952403173121792,-0.00259833620930081,-0.006794503088557113,0.41004427872290844,-0.0035240514626296887,-0.008539708592451345,0.41318271806218704
primary_development_2022_2023_partial,2023,s2_reclaim_bull_stack,60,3886,-0.0027427479009706013,-0.0030162529300138408,0.16726711271230058,-0.002839992790027147,-0.0030162529300138408,0.24601132269686052,-0.0029133290726484264,-0.0030162529300139518,0.2678847143592383,-0.002998189393285467,-0.0030162529300138408,0.319094184251158,-0.0031401692832911626,-0.004581376551787586,0.3919093017263592,-0.002926206313507319,-0.004974963631526497,0.4171605256377222,-0.0020424697077429375,-0.006069801925634,0.42209631728045327,-0.0040196289991295195,-0.008943623602249207,0.4126126126126126
