strategy_id,selection_ranker,policy_id,shared_account_count,same_return_sign_fraction,primary_mean_return,supplemental_mean_return,primary_median_return,supplemental_median_return
s2_reclaim_daily_trend,sector_leader,protect_3pct_target6pct_3d,5,0.0,-0.41810077418,0.0463308491,-0.4265416923,0.0463308491
s2_reclaim_daily_trend,trend_structure,fast_failure_2pct_target4pct_2d,5,0.6,-0.46172629968,-0.01068917476,-0.4957697209,-0.0474030228
s2_reclaim_daily_trend,trend_structure,momentum_trail_4pct_5d,5,0.6,-0.23129870720000004,-0.03515720524,-0.1403112672,-0.0566677236
s2_reclaim_daily_trend,trend_structure,next_open_1d,5,1.0,-0.3413150043,-0.0764366155,-0.2970983545,-0.0800682702
s2_reclaim_daily_trend,trend_structure,next_open_2d,5,0.6,-0.22965015576,-0.042984361900000004,-0.2349301509,-0.0603395705
s2_reclaim_daily_trend,trend_structure,next_open_3d,5,0.4,0.03953284786,-0.02097238744,0.0862025685,-0.0118363126
s2_reclaim_daily_trend,trend_structure,next_open_5d,5,0.4,0.03498886649999999,-0.043162156019999995,0.023917452,-0.0499266623
s2_reclaim_daily_trend,trend_structure,protect_3pct_target6pct_3d,5,0.8,-0.36297836148,-0.02838542308,-0.3348929948,-0.0202528692
s2_reclaim_positive_slope,flow_quality,fast_failure_2pct_target4pct_2d,5,1.0,-0.25478284862,-0.03237362028,-0.2074318516,-0.0320730132
s2_reclaim_positive_slope,flow_quality,momentum_trail_4pct_5d,5,1.0,-0.23031957132,-0.04363913582,-0.2733038343,-0.0418924369
s2_reclaim_positive_slope,flow_quality,next_open_1d,5,1.0,-0.28017077978,-0.03725108408,-0.2366527282,-0.0413771234
s2_reclaim_positive_slope,flow_quality,next_open_2d,5,0.8,-0.24719717880000003,-0.017532215139999998,-0.2602661207,-0.018640384
s2_reclaim_positive_slope,flow_quality,next_open_3d,5,0.8,-0.23491265302,-0.030094458680000002,-0.1961449122,-0.0135240591
s2_reclaim_positive_slope,flow_quality,next_open_5d,5,0.2,-0.02773285256000001,-0.007159268620000001,-0.1071758856,-0.0075256736
s2_reclaim_positive_slope,flow_quality,protect_3pct_target6pct_3d,5,0.8,-0.36883112844,-0.01286150976,-0.3849837233,-0.0176956907
s2_reclaim_positive_slope,random_hash,fast_failure_2pct_target4pct_2d,5,0.8,-0.2506235712,-0.03751398002,-0.2815447402,-0.0343401008
s2_reclaim_positive_slope,random_hash,momentum_trail_4pct_5d,5,0.8,-0.19902450104,-0.03492726692,-0.1532266609,-0.0376520922
s2_reclaim_positive_slope,random_hash,next_open_1d,5,1.0,-0.28698504176,-0.03888972814,-0.2625467714,-0.0434335672
s2_reclaim_positive_slope,random_hash,next_open_2d,5,0.8,-0.26151492434,-0.0158566048,-0.2934756246,-0.0179411382
s2_reclaim_positive_slope,random_hash,next_open_3d,5,0.8,-0.21132065964,-0.03147172196,-0.1651377538,-0.0204103755
s2_reclaim_positive_slope,random_hash,next_open_5d,5,0.2,-0.045296819720000006,-0.007159268620000001,-0.0880581299,-0.0075256736
s2_reclaim_positive_slope,random_hash,protect_3pct_target6pct_3d,5,0.8,-0.32729969716,-0.00933964932,-0.397743826,-0.0055727727
s2_reclaim_positive_slope,sector_leader,fast_failure_2pct_target4pct_2d,5,0.0,-0.1320629164,0.0315856826,-0.1320629164,0.0315856826
s2_reclaim_positive_slope,sector_leader,momentum_trail_4pct_5d,5,0.0,-0.264825954,0.0155449112,-0.264825954,0.0155449112
s2_reclaim_positive_slope,sector_leader,next_open_1d,5,0.0,-0.2285852624,0.0793825809,-0.2285852624,0.0793825809
s2_reclaim_positive_slope,sector_leader,next_open_2d,5,0.0,-0.11631311959999999,0.000216629,-0.1163131196,0.000216629
s2_reclaim_positive_slope,sector_leader,next_open_3d,5,1.0,0.2713386834,0.0468729487,0.2713386834,0.0468729487
s2_reclaim_positive_slope,sector_leader,next_open_5d,5,0.0,0.2903082877,-0.0698917026,0.2903082877,-0.0698917026
s2_reclaim_positive_slope,sector_leader,protect_3pct_target6pct_3d,5,1.0,-0.420147081,-0.0269744198,-0.420147081,-0.0269744198
s2_reclaim_positive_slope,trend_structure,fast_failure_2pct_target4pct_2d,5,0.8,-0.46714107342,-0.05049729704,-0.5111824454,-0.0456159773
s2_reclaim_positive_slope,trend_structure,momentum_trail_4pct_5d,5,0.8,-0.32958208728000005,-0.04080794694,-0.3031304642,-0.0384246954
s2_reclaim_positive_slope,trend_structure,next_open_1d,5,0.8,-0.28224611856,-0.07425788477999999,-0.2866728308,-0.0794910219
s2_reclaim_positive_slope,trend_structure,next_open_2d,5,1.0,-0.33319182562,-0.04999987386,-0.3338594573,-0.0592771997
s2_reclaim_positive_slope,trend_structure,next_open_3d,5,0.4,0.03622368294,-0.0593872001,0.011502549,-0.0644223857
s2_reclaim_positive_slope,trend_structure,next_open_5d,5,0.6,-0.0274296449,-0.04430163164,-0.0387718347,-0.0429413578
s2_reclaim_positive_slope,trend_structure,protect_3pct_target6pct_3d,5,1.0,-0.41801154273999996,-0.04718300316,-0.4599611701,-0.0512247846
s2_reclaim_recent_high,flow_quality,fast_failure_2pct_target4pct_2d,5,1.0,-0.63043990104,-0.07247388219999999,-0.6786745929,-0.0764885524
s2_reclaim_recent_high,flow_quality,momentum_trail_4pct_5d,5,0.8,-0.44153602976000006,-0.01367815262,-0.4766855176,-0.0163075677
s2_reclaim_recent_high,flow_quality,next_open_1d,5,1.0,-0.6132134275200001,-0.08361862810000001,-0.6391347712,-0.0978418362
s2_reclaim_recent_high,flow_quality,next_open_2d,5,1.0,-0.48231271422000005,-0.07267689424,-0.5306061439,-0.0827725426
s2_reclaim_recent_high,flow_quality,next_open_3d,5,0.0,-0.43166501997999995,0.03941295754,-0.3589757816,0.0419614941
s2_reclaim_recent_high,flow_quality,next_open_5d,5,0.4,-0.45819905042000003,0.01528321808,-0.4463874616,0.0021493664
s2_reclaim_recent_high,flow_quality,protect_3pct_target6pct_3d,5,0.6,-0.57347666538,-0.025930235500000003,-0.6047392863,-0.0309694963
s2_reclaim_recent_high,random_hash,fast_failure_2pct_target4pct_2d,5,1.0,-0.64963325072,-0.06690303964000001,-0.6551687926,-0.0557374942
s2_reclaim_recent_high,random_hash,momentum_trail_4pct_5d,5,1.0,-0.50431868876,-0.03145835132,-0.5369029766,-0.0288924949
s2_reclaim_recent_high,random_hash,next_open_1d,5,1.0,-0.55982411158,-0.06288664118000001,-0.6873406091,-0.0872781499
s2_reclaim_recent_high,random_hash,next_open_2d,5,1.0,-0.49418945876000003,-0.09339408708,-0.4805166264,-0.0933115514
s2_reclaim_recent_high,random_hash,next_open_3d,5,1.0,-0.4633313341,-0.0411384074,-0.4603875426,-0.0418529374
s2_reclaim_recent_high,random_hash,next_open_5d,5,0.4,-0.42275966198,-0.01763401158,-0.4133043439,0.0087988881
s2_reclaim_recent_high,random_hash,protect_3pct_target6pct_3d,5,0.8,-0.51241328432,-0.05370503864,-0.5862440119,-0.066406045
s2_reclaim_recent_high,sector_leader,fast_failure_2pct_target4pct_2d,5,1.0,-0.7455334137,-0.0153782221,-0.7455334137,-0.0153782221
s2_reclaim_recent_high,sector_leader,momentum_trail_4pct_5d,5,0.0,-0.6981839055,0.0144039526,-0.6981839055,0.0144039526
s2_reclaim_recent_high,sector_leader,next_open_1d,5,1.0,-0.4442518249,-0.0428376568,-0.4442518249,-0.0428376568
s2_reclaim_recent_high,sector_leader,next_open_2d,5,1.0,-0.4094255099,-0.1096801137,-0.4094255099,-0.1096801137
s2_reclaim_recent_high,sector_leader,next_open_3d,5,1.0,-0.7585358976,-0.0113389024,-0.7585358976,-0.0113389024
s2_reclaim_recent_high,sector_leader,next_open_5d,5,0.0,-0.0707676121,0.1188073237,-0.0707676121,0.1188073237
s2_reclaim_recent_high,sector_leader,protect_3pct_target6pct_3d,5,0.0,-0.7200474106,0.0566147838,-0.7200474106,0.0566147838
s2_reclaim_recent_high,trend_structure,fast_failure_2pct_target4pct_2d,5,1.0,-0.72203854742,-0.06935702031999999,-0.7690983129,-0.0618936141
s2_reclaim_recent_high,trend_structure,momentum_trail_4pct_5d,5,0.8,-0.60167409322,-0.021226926400000002,-0.6248908788,-0.0075322445
s2_reclaim_recent_high,trend_structure,next_open_1d,5,1.0,-0.6094656675000001,-0.08033376245999999,-0.7009878038,-0.0742781454
s2_reclaim_recent_high,trend_structure,next_open_2d,5,1.0,-0.41852293001999996,-0.08824884168,-0.4799969538,-0.0896343312
s2_reclaim_recent_high,trend_structure,next_open_3d,5,1.0,-0.41173321861999995,-0.03049774938,-0.3916993822,-0.0107763132
s2_reclaim_recent_high,trend_structure,next_open_5d,5,0.4,-0.47848331537999994,0.009178814280000003,-0.4890763707,0.0193322101
s2_reclaim_recent_high,trend_structure,protect_3pct_target6pct_3d,5,0.8,-0.56004021072,-0.027797071819999998,-0.588244181,-0.0406833787
s4_auction_confirmed_reclaim,flow_quality,fast_failure_2pct_target4pct_2d,5,0.4,-0.49798185996,-0.0006925815799999999,-0.5735080659,0.0080748126
s4_auction_confirmed_reclaim,flow_quality,momentum_trail_4pct_5d,5,0.8,-0.29939920356,-0.03011873224,-0.3485420489,-0.0458594113
s4_auction_confirmed_reclaim,flow_quality,next_open_1d,5,0.8,-0.4671089801,-0.02863983454,-0.5324712061,-0.0424709367
s4_auction_confirmed_reclaim,flow_quality,next_open_2d,5,0.4,-0.1737799675,-0.022443764839999998,-0.1726799492,-0.0339697855
s4_auction_confirmed_reclaim,flow_quality,next_open_3d,5,0.8,-0.19086949313999999,-0.02131418518,-0.2171412952,-0.0324498096
s4_auction_confirmed_reclaim,flow_quality,next_open_5d,5,0.6,-0.15327914736,-0.02456160356,-0.1900973614,-0.0269916482
s4_auction_confirmed_reclaim,flow_quality,protect_3pct_target6pct_3d,5,0.8,-0.29195495688,-0.014336612440000002,-0.2960610907,-0.0352382263
s4_auction_confirmed_reclaim,random_hash,fast_failure_2pct_target4pct_2d,5,0.6,-0.43644870873999997,-0.011264759080000002,-0.4326103204,-0.0144657281
s4_auction_confirmed_reclaim,random_hash,momentum_trail_4pct_5d,5,0.8,-0.28492590906,-0.03092474442,-0.2953503508,-0.045811056
s4_auction_confirmed_reclaim,random_hash,next_open_1d,5,0.8,-0.44085612652000006,-0.026917273279999997,-0.4929272375,-0.0410151139
s4_auction_confirmed_reclaim,random_hash,next_open_2d,5,0.2,-0.10256504920000001,-0.019314044,-0.1231635783,-0.033498823
s4_auction_confirmed_reclaim,random_hash,next_open_3d,5,0.6,-0.16098545916,-0.01953738072,-0.1756059691,-0.0256091384
s4_auction_confirmed_reclaim,random_hash,next_open_5d,5,0.8,-0.16620158142,-0.0238550631,-0.1770111556,-0.0227533183
s4_auction_confirmed_reclaim,random_hash,protect_3pct_target6pct_3d,5,0.8,-0.32240757593999997,-0.01219840678,-0.2941215888,-0.0306093581
s4_auction_confirmed_reclaim,sector_leader,fast_failure_2pct_target4pct_2d,5,1.0,-0.3270107124,-0.1077255551,-0.3270107124,-0.1077255551
s4_auction_confirmed_reclaim,sector_leader,momentum_trail_4pct_5d,5,1.0,-0.4566517972,-0.0640408497,-0.4566517972,-0.0640408497
s4_auction_confirmed_reclaim,sector_leader,next_open_1d,5,1.0,-0.27947040362,-0.12834862,-0.2794659193,-0.12834862
s4_auction_confirmed_reclaim,sector_leader,next_open_2d,5,0.0,-0.42367173830000004,0.0154232661,-0.4236717383,0.0154232661
s4_auction_confirmed_reclaim,sector_leader,next_open_3d,5,1.0,-0.21236837737999997,-0.0447723444,-0.2119957489,-0.0447723444
s4_auction_confirmed_reclaim,sector_leader,next_open_5d,5,1.0,-0.0961066947,-0.0745929457,-0.0961066947,-0.0745929457
s4_auction_confirmed_reclaim,sector_leader,protect_3pct_target6pct_3d,5,1.0,-0.2667388455,-0.1515590103,-0.2667388455,-0.1515590103
s4_auction_confirmed_reclaim,trend_structure,fast_failure_2pct_target4pct_2d,5,1.0,-0.58417666,-0.03397443738,-0.5675366108,-0.0348824477
s4_auction_confirmed_reclaim,trend_structure,momentum_trail_4pct_5d,5,0.8,-0.39021590556,-0.01749911452,-0.3682331071,-0.0137609838
s4_auction_confirmed_reclaim,trend_structure,next_open_1d,5,1.0,-0.5233847469999999,-0.035581615420000004,-0.5164980788,-0.0312092375
s4_auction_confirmed_reclaim,trend_structure,next_open_2d,5,0.8,-0.4293656028,-0.0220628664,-0.4091285119,-0.0158829881
s4_auction_confirmed_reclaim,trend_structure,next_open_3d,5,0.8,-0.27363912534,-0.05337318046,-0.3164532024,-0.0644560489
s4_auction_confirmed_reclaim,trend_structure,next_open_5d,5,1.0,-0.28213703656,-0.018108026359999998,-0.2753793967,-0.0216754574
s4_auction_confirmed_reclaim,trend_structure,protect_3pct_target6pct_3d,5,1.0,-0.51824504922,-0.03655561804,-0.5446212715,-0.0348254311
s4_reclaim_amount_acceleration,flow_quality,fast_failure_2pct_target4pct_2d,5,1.0,-0.22655065116,-0.032861490539999996,-0.2084635825,-0.0420145597
s4_reclaim_amount_acceleration,flow_quality,momentum_trail_4pct_5d,5,0.8,-0.15026050112,-0.02227845594,-0.2235178516,-0.0230257067
s4_reclaim_amount_acceleration,flow_quality,next_open_1d,5,1.0,-0.24936929504,-0.04917193456,-0.1745345806,-0.0442024583
s4_reclaim_amount_acceleration,flow_quality,next_open_2d,5,0.6,-0.1186031485,-0.02352243434,-0.194761871,-0.0236352161
s4_reclaim_amount_acceleration,flow_quality,next_open_3d,5,0.2,0.0927688844,-0.006202065080000001,0.012991779,-0.0054348172
s4_reclaim_amount_acceleration,flow_quality,next_open_5d,5,0.4,0.033807921799999995,-0.010837155900000001,0.0027117335,-0.0080490101
s4_reclaim_amount_acceleration,flow_quality,protect_3pct_target6pct_3d,5,0.6,-0.1691996785,-0.0288542513,-0.2426260782,-0.0307542086
s4_reclaim_amount_acceleration,random_hash,fast_failure_2pct_target4pct_2d,5,0.8,-0.20448798892000003,-0.028050428980000004,-0.2297388612,-0.0219084617
s4_reclaim_amount_acceleration,random_hash,momentum_trail_4pct_5d,5,0.6,-0.05131157823999999,-0.01566038344,0.002723272,-0.0130962591
s4_reclaim_amount_acceleration,random_hash,next_open_1d,5,1.0,-0.24936929504,-0.04917193456,-0.1745345806,-0.0442024583
s4_reclaim_amount_acceleration,random_hash,next_open_2d,5,0.6,-0.1186031485,-0.02352243434,-0.194761871,-0.0236352161
s4_reclaim_amount_acceleration,random_hash,next_open_3d,5,0.2,0.0927688844,-0.006202065080000001,0.012991779,-0.0054348172
s4_reclaim_amount_acceleration,random_hash,next_open_5d,5,0.4,0.033807921799999995,-0.010837155900000001,0.0027117335,-0.0080490101
s4_reclaim_amount_acceleration,random_hash,protect_3pct_target6pct_3d,5,0.8,-0.22628312739999998,-0.03794133836,-0.2703080616,-0.047754296
s4_reclaim_amount_acceleration,sector_leader,fast_failure_2pct_target4pct_2d,5,1.0,-0.5563479774,-0.0181938784,-0.5563479774,-0.0181938784
s4_reclaim_amount_acceleration,sector_leader,momentum_trail_4pct_5d,5,1.0,-0.20444705550000003,-0.0855965793,-0.2044470555,-0.0855965793
s4_reclaim_amount_acceleration,sector_leader,next_open_1d,5,0.0,-0.4849788440999999,0.0301423975,-0.4849788441,0.0301423975
s4_reclaim_amount_acceleration,sector_leader,next_open_2d,5,0.0,-0.3187720465,0.0396697379,-0.3187720465,0.0396697379
s4_reclaim_amount_acceleration,sector_leader,next_open_3d,5,1.0,-0.2481821237,-0.031567053,-0.2481821237,-0.031567053
s4_reclaim_amount_acceleration,sector_leader,next_open_5d,5,1.0,-0.1399280379,-0.0326303712,-0.1399280379,-0.0326303712
s4_reclaim_amount_acceleration,sector_leader,protect_3pct_target6pct_3d,5,1.0,-0.3320591774,-0.0107882869,-0.3320591774,-0.0107882869
s4_reclaim_amount_acceleration,trend_structure,fast_failure_2pct_target4pct_2d,5,0.8,-0.46175897736,-0.0399788765,-0.3803134896,-0.0481038322
s4_reclaim_amount_acceleration,trend_structure,momentum_trail_4pct_5d,5,1.0,-0.19228625506000002,-0.04897565252,-0.1725783746,-0.0575482361
s4_reclaim_amount_acceleration,trend_structure,next_open_1d,5,1.0,-0.45630904782000004,-0.06393811524000001,-0.4092174559,-0.0818654332
s4_reclaim_amount_acceleration,trend_structure,next_open_2d,5,0.8,-0.2464554455,-0.05153175442,-0.2633275058,-0.0549152103
s4_reclaim_amount_acceleration,trend_structure,next_open_3d,5,0.4,0.13796214284000002,-0.052873682100000007,0.1546722998,-0.0608688073
s4_reclaim_amount_acceleration,trend_structure,next_open_5d,5,0.2,-0.035278958240000005,-0.030370029700000002,0.0178376275,-0.0454414605
s4_reclaim_amount_acceleration,trend_structure,protect_3pct_target6pct_3d,5,0.6,-0.46247342082,-0.027954006679999997,-0.4827287521,-0.0427295601
s4_reclaim_volume_normal,flow_quality,fast_failure_2pct_target4pct_2d,5,1.0,-0.39487263186,-0.043999912880000006,-0.4213792803,-0.0361360313
s4_reclaim_volume_normal,flow_quality,momentum_trail_4pct_5d,5,1.0,-0.26647684196,-0.034724247740000005,-0.2885232625,-0.022822367
s4_reclaim_volume_normal,flow_quality,next_open_1d,5,1.0,-0.47281539914000004,-0.03920487024,-0.5311335334,-0.0437080119
s4_reclaim_volume_normal,flow_quality,next_open_2d,5,0.8,-0.26898280255999996,-0.032701773219999994,-0.3210033563,-0.033001811
s4_reclaim_volume_normal,flow_quality,next_open_3d,5,1.0,-0.09197096074,-0.0270974524,-0.1263889096,-0.0451675811
s4_reclaim_volume_normal,flow_quality,next_open_5d,5,0.4,-0.22406958874,-0.02301463116,-0.2470392685,-0.033998792
s4_reclaim_volume_normal,flow_quality,protect_3pct_target6pct_3d,5,1.0,-0.32716280084,-0.027924049419999996,-0.2599792427,-0.0272303686
s4_reclaim_volume_normal,random_hash,fast_failure_2pct_target4pct_2d,5,1.0,-0.4716196883,-0.03425016084,-0.4701311111,-0.0247122204
s4_reclaim_volume_normal,random_hash,momentum_trail_4pct_5d,5,0.8,-0.3635915464,-0.02224296352,-0.3537728793,-0.0267476904
s4_reclaim_volume_normal,random_hash,next_open_1d,5,1.0,-0.48102334191999996,-0.04347429022,-0.4796108,-0.0474995822
s4_reclaim_volume_normal,random_hash,next_open_2d,5,0.8,-0.26173043698,-0.028217202100000005,-0.3116684682,-0.0315920936
s4_reclaim_volume_normal,random_hash,next_open_3d,5,1.0,-0.28271786552,-0.03316011688,-0.2635819409,-0.0253108649
s4_reclaim_volume_normal,random_hash,next_open_5d,5,0.8,-0.17754723765999997,-0.02327400306,-0.1856854471,-0.0217727327
s4_reclaim_volume_normal,random_hash,protect_3pct_target6pct_3d,5,0.6,-0.41341461808,-0.007619348180000001,-0.4128640354,-0.0254373113
s4_reclaim_volume_normal,sector_leader,fast_failure_2pct_target4pct_2d,5,1.0,-0.5686741608,-0.0379589105,-0.5686741608,-0.0379589105
s4_reclaim_volume_normal,sector_leader,momentum_trail_4pct_5d,5,1.0,-0.6054559434,-0.0610633914,-0.6054559434,-0.0610633914
s4_reclaim_volume_normal,sector_leader,next_open_1d,5,1.0,-0.5752129298,-0.091178458,-0.5752129298,-0.091178458
s4_reclaim_volume_normal,sector_leader,next_open_2d,5,1.0,-0.2737107591,-0.0316353419,-0.2737107591,-0.0316353419
s4_reclaim_volume_normal,sector_leader,next_open_3d,5,1.0,-0.2138671156,-0.021753282,-0.2138671156,-0.021753282
s4_reclaim_volume_normal,sector_leader,next_open_5d,5,1.0,-0.1759700572,-0.0032844719,-0.1759700572,-0.0032844719
s4_reclaim_volume_normal,sector_leader,protect_3pct_target6pct_3d,5,1.0,-0.6166525136,-0.0450769067,-0.6166525136,-0.0450769067
s4_reclaim_volume_normal,trend_structure,fast_failure_2pct_target4pct_2d,5,1.0,-0.73684894346,-0.04845161174,-0.7463224787,-0.0448725363
s4_reclaim_volume_normal,trend_structure,momentum_trail_4pct_5d,5,1.0,-0.39749830754,-0.04586908374,-0.3553957395,-0.050711436
s4_reclaim_volume_normal,trend_structure,next_open_1d,5,1.0,-0.7221858453600001,-0.0491072857,-0.7425983667,-0.0513618622
s4_reclaim_volume_normal,trend_structure,next_open_2d,5,1.0,-0.58395505852,-0.04544333598,-0.569015986,-0.0483590969
s4_reclaim_volume_normal,trend_structure,next_open_3d,5,1.0,-0.45179690578000004,-0.03421669616,-0.4321778854,-0.0316289579
s4_reclaim_volume_normal,trend_structure,next_open_5d,5,0.6,-0.5005249229800001,-0.0020007687,-0.488548372,-0.0089161024
s4_reclaim_volume_normal,trend_structure,protect_3pct_target6pct_3d,5,0.6,-0.61256836338,-0.012968756279999999,-0.6185483976,-0.0219393668
s4_reclaim_volume_proxy,flow_quality,fast_failure_2pct_target4pct_2d,5,0.8,-0.47356749108,-0.03702425478,-0.4676139768,-0.0191329574
s4_reclaim_volume_proxy,flow_quality,momentum_trail_4pct_5d,5,0.4,-0.20067415825999996,-0.01392294134,-0.180951478,0.0050910041
s4_reclaim_volume_proxy,flow_quality,next_open_1d,5,1.0,-0.41118345826,-0.04875644124,-0.4022576027,-0.0540759116
s4_reclaim_volume_proxy,flow_quality,next_open_2d,5,0.6,-0.22443863286000001,-0.0109464218,-0.3139733319,-0.0059425177
s4_reclaim_volume_proxy,flow_quality,next_open_3d,5,0.4,-0.23699213902,-0.004291985579999999,-0.2189899363,0.0022953263
s4_reclaim_volume_proxy,flow_quality,next_open_5d,5,1.0,-0.014503753740000003,-0.02471013764,-0.0212921515,-0.0100412113
s4_reclaim_volume_proxy,flow_quality,protect_3pct_target6pct_3d,5,0.6,-0.3819772925,-0.006653184720000002,-0.3735504409,-0.0021321758
s4_reclaim_volume_proxy,random_hash,fast_failure_2pct_target4pct_2d,5,0.8,-0.5433958586600001,-0.031112716560000003,-0.5444022954,-0.0237537183
s4_reclaim_volume_proxy,random_hash,momentum_trail_4pct_5d,5,0.6,-0.23642504875999998,-0.01066996206,-0.3022733118,-0.0007726481
s4_reclaim_volume_proxy,random_hash,next_open_1d,5,1.0,-0.41016810942,-0.04769593322,-0.3994388216,-0.0489308175
s4_reclaim_volume_proxy,random_hash,next_open_2d,5,0.6,-0.21781181209999997,-0.011164510380000001,-0.304595246,-0.0059425177
s4_reclaim_volume_proxy,random_hash,next_open_3d,5,0.4,-0.21555189998,-0.00884854126,-0.2000817461,0.0022953263
s4_reclaim_volume_proxy,random_hash,next_open_5d,5,1.0,-0.02337052988,-0.02471013764,-0.0075508011,-0.0100412113
s4_reclaim_volume_proxy,random_hash,protect_3pct_target6pct_3d,5,0.6,-0.34535038836,-0.01919012034,-0.3525071964,-0.0115366581
s4_reclaim_volume_proxy,sector_leader,fast_failure_2pct_target4pct_2d,5,1.0,-0.3977829428,-0.0256696421,-0.3977829428,-0.0256696421
s4_reclaim_volume_proxy,sector_leader,momentum_trail_4pct_5d,5,1.0,-0.3178567593,-0.0570983936,-0.3178567593,-0.0570983936
s4_reclaim_volume_proxy,sector_leader,next_open_1d,5,1.0,-0.247215946,-0.0365054678,-0.247215946,-0.0365054678
s4_reclaim_volume_proxy,sector_leader,next_open_2d,5,1.0,-0.2253850606,-0.03780136,-0.2253850606,-0.03780136
s4_reclaim_volume_proxy,sector_leader,next_open_3d,5,1.0,-0.0340008686,-0.0325241061,-0.0340008686,-0.0325241061
s4_reclaim_volume_proxy,sector_leader,next_open_5d,5,1.0,-0.2319143367,-0.006367339599999999,-0.2319143367,-0.0063673396
s4_reclaim_volume_proxy,sector_leader,protect_3pct_target6pct_3d,5,1.0,-0.2901583865,-0.01792509,-0.2901583865,-0.01792509
s4_reclaim_volume_proxy,trend_structure,fast_failure_2pct_target4pct_2d,5,0.4,-0.5003085417600001,-0.0050436412600000004,-0.5041319051,0.0001805859
s4_reclaim_volume_proxy,trend_structure,momentum_trail_4pct_5d,5,1.0,-0.42168064616,-0.025094668879999997,-0.4964550787,-0.0332973542
s4_reclaim_volume_proxy,trend_structure,next_open_1d,5,0.4,-0.07563538678000001,-0.04362967234,0.0657209414,-0.0478650814
s4_reclaim_volume_proxy,trend_structure,next_open_2d,5,0.2,-0.4565336697599999,0.01424396256,-0.4496191677,0.0119356025
s4_reclaim_volume_proxy,trend_structure,next_open_3d,5,0.6,-0.21867416762,0.0013787215600000004,-0.281193939,-0.003227615
s4_reclaim_volume_proxy,trend_structure,next_open_5d,5,1.0,-0.23675628181999997,-0.07657483843999999,-0.223759153,-0.0726571638
s4_reclaim_volume_proxy,trend_structure,protect_3pct_target6pct_3d,5,0.4,-0.5333890207399999,0.026581838899999998,-0.5148915715,0.0337683581
s4_reclaim_vwap_support,flow_quality,fast_failure_2pct_target4pct_2d,5,0.8,-0.41840299672,-0.03866448532,-0.3279066553,-0.0461152293
s4_reclaim_vwap_support,flow_quality,momentum_trail_4pct_5d,5,0.4,-0.32275525312,0.00316810844,-0.2936731197,0.0027774805
s4_reclaim_vwap_support,flow_quality,next_open_1d,5,1.0,-0.37511709816,-0.04465613756,-0.3438306453,-0.0432864195
s4_reclaim_vwap_support,flow_quality,next_open_2d,5,0.6,-0.33768467244,-0.011206085420000001,-0.3338357148,-0.0044121664
s4_reclaim_vwap_support,flow_quality,next_open_3d,5,0.4,-0.18246500402,0.00986832014,-0.1622954975,0.0092563787
s4_reclaim_vwap_support,flow_quality,next_open_5d,5,0.6,-0.20096999826,-0.004756404680000001,-0.2404740101,-0.0032608276
s4_reclaim_vwap_support,flow_quality,protect_3pct_target6pct_3d,5,1.0,-0.37597032063999997,-0.03598555936,-0.4320124308,-0.0318781522
s4_reclaim_vwap_support,random_hash,fast_failure_2pct_target4pct_2d,5,0.8,-0.41226511975999997,-0.03087531208,-0.3678565523,-0.0378627112
s4_reclaim_vwap_support,random_hash,momentum_trail_4pct_5d,5,0.4,-0.25349207806,0.012864082760000001,-0.2608878006,0.0254845728
s4_reclaim_vwap_support,random_hash,next_open_1d,5,1.0,-0.37671996764,-0.04424922958,-0.3395837759,-0.0432864195
s4_reclaim_vwap_support,random_hash,next_open_2d,5,0.6,-0.34389602404,-0.009679700820000001,-0.3179100184,-0.0052414317
s4_reclaim_vwap_support,random_hash,next_open_3d,5,0.4,-0.19142680276,0.008673846839999999,-0.1920032415,0.0088475267
s4_reclaim_vwap_support,random_hash,next_open_5d,5,0.6,-0.20243073973999998,-0.004842169040000001,-0.2329901446,-0.0032608276
s4_reclaim_vwap_support,random_hash,protect_3pct_target6pct_3d,5,0.8,-0.4168506986400001,-0.03259739452,-0.4283815576,-0.0262673008
s4_reclaim_vwap_support,sector_leader,fast_failure_2pct_target4pct_2d,5,1.0,-0.5820836088,-0.025442915700000002,-0.5820836088,-0.0254429157
s4_reclaim_vwap_support,sector_leader,momentum_trail_4pct_5d,5,1.0,-0.44770436920000006,-0.0855712607,-0.4477043692,-0.0855712607
s4_reclaim_vwap_support,sector_leader,next_open_1d,5,0.0,-0.5207567843,0.0146499793,-0.5207567843,0.0146499793
s4_reclaim_vwap_support,sector_leader,next_open_2d,5,0.0,-0.4399037722,0.0396697379,-0.4399037722,0.0396697379
s4_reclaim_vwap_support,sector_leader,next_open_3d,5,1.0,-0.3556268944,-0.031567053,-0.3556268944,-0.031567053
s4_reclaim_vwap_support,sector_leader,next_open_5d,5,1.0,-0.2821256107,-0.0326303712,-0.2821256107,-0.0326303712
s4_reclaim_vwap_support,sector_leader,protect_3pct_target6pct_3d,5,1.0,-0.3254747177,-0.0266109569,-0.3254747177,-0.0266109569
s4_reclaim_vwap_support,trend_structure,fast_failure_2pct_target4pct_2d,5,0.6,-0.53260777668,-0.013849594240000002,-0.5810748334,-0.0345304401
s4_reclaim_vwap_support,trend_structure,momentum_trail_4pct_5d,5,1.0,-0.42335419902,-0.024718544840000002,-0.437554949,-0.0226247813
