sample_group,signal_month,strategy_id,ma_period,signal_count,net_return_5m_mean,net_return_5m_median,net_return_5m_win_rate,net_return_15m_mean,net_return_15m_median,net_return_15m_win_rate,net_return_30m_mean,net_return_30m_median,net_return_30m_win_rate,net_return_60m_mean,net_return_60m_median,net_return_60m_win_rate,net_return_1d_mean,net_return_1d_median,net_return_1d_win_rate,net_return_2d_mean,net_return_2d_median,net_return_2d_win_rate,net_return_3d_mean,net_return_3d_median,net_return_3d_win_rate,net_return_5d_mean,net_return_5d_median,net_return_5d_win_rate
primary_development_2022_2023_partial,2022-08,s0_strong_no_ma,240,120323,-0.003053126169200192,-0.0030162529300138408,0.18299909410503395,-0.003020737414966495,-0.0030162529300139518,0.23955649384111574,-0.0030234961729065286,-0.0030162529300139518,0.27100372365183856,-0.003294985165920232,-0.0037139322491670512,0.31851248326834664,-0.003571351293674154,-0.004465357213545629,0.41696351288368066,-0.0031137411113667454,-0.003955032352866872,0.4389393346705396,-0.0012802335991713904,-0.0030162529300137297,0.46542639530528157,0.0023860345641340225,0.00021023168833589345,0.5018856928776589
primary_development_2022_2023_partial,2022-08,s1_break_reclaim_stable3,10,66006,-0.0030258035738523394,-0.0030162529300138408,0.16471229888191982,-0.002916154336104779,-0.0030162529300138408,0.23014923111885463,-0.002940693197884902,-0.0030162529300139518,0.27054545454545453,-0.0032691654681259613,-0.0034090755863758204,0.3168096262843634,-0.0030072522385977247,-0.0030162529300138408,0.4377561242145524,-0.0030084526550418975,-0.0030162529300138408,0.4513906802421741,-0.0024017554834043758,-0.0030162529300139518,0.4535414675586705,0.0017519971743991261,-0.00018793024329044616,0.4984593901309898
primary_development_2022_2023_partial,2022-08,s1_break_reclaim_stable3,20,43936,-0.0029552440484716435,-0.0030162529300138408,0.17200801201802704,-0.002876884848743271,-0.0030162529300138408,0.235067832104161,-0.0029419235136733017,-0.0030162529300139518,0.272979740496244,-0.003151505181591257,-0.0030162529300139518,0.32130498133139057,-0.003376979958850699,-0.003943679671474354,0.4224906004329498,-0.0030507808550700568,-0.004276662218344884,0.4365301797798893,-0.0017712117614883684,-0.003435153664076873,0.4513276353276353,0.0016999541329513165,-0.0006922814916222597,0.49319627105509084
primary_development_2022_2023_partial,2022-08,s1_break_reclaim_stable3,40,29760,-0.0029203106828558302,-0.0030162529300138408,0.18071236559139786,-0.0027989737978796093,-0.0030162529300138408,0.24166666666666667,-0.002874297889412545,-0.0030162529300138408,0.2839477132968178,-0.0032041201073445395,-0.0030162529300139518,0.3254696373962429,-0.0035682047551493833,-0.004210981851562268,0.42264468371467023,-0.0026574492612966207,-0.003557503607033441,0.4441116084951701,-0.000761311367908397,-0.0030162529300137297,0.4663569961964388,0.0023768081715903216,-0.00017260276723607415,0.49799737470970346
primary_development_2022_2023_partial,2022-08,s1_break_reclaim_stable3,60,26741,-0.002973786358717509,-0.0030162529300138408,0.17217007591339142,-0.0027791803243962868,-0.0030162529300138408,0.24176358400957332,-0.0027308765554413627,-0.0030162529300138408,0.2862378459237098,-0.002899258239888265,-0.0030162529300139518,0.33121400254319694,-0.0030622332263335436,-0.0030162529300139518,0.43237981129249664,-0.0021224844257473974,-0.0030162529300138408,0.45365378855944893,-0.00019637190852042746,-0.002926206335681636,0.47416504418151867,0.002944481327293445,-0.00030090852920278133,0.4959931096464949
primary_development_2022_2023_partial,2022-08,s1_break_reclaim_stable3,120,18937,-0.00287599018221744,-0.0030162529300138408,0.18540423509531606,-0.0027044004262704,-0.0030162529300138408,0.2572741194486983,-0.0026470659012099947,-0.0030162529300138408,0.30192764721415366,-0.0028607539426845846,-0.0030162529300139518,0.34500607405059946,-0.0030156372579496563,-0.0035537129746737173,0.4292437863564252,-0.0015663573119628442,-0.0030162529300137297,0.4605214448146385,0.0003802345428471782,-0.0017070162299877012,0.4785023004918293,0.004065734562697813,0.0008375306566764662,0.5096815151835784
primary_development_2022_2023_partial,2022-08,s1_break_reclaim_stable3,240,13127,-0.0029306422845401265,-0.0030162529300138408,0.1765064371143445,-0.002754178658847012,-0.0030162529300138408,0.2507046545288337,-0.0027047858311567232,-0.0030162529300138408,0.2965785262516193,-0.00289188773357747,-0.0030162529300138408,0.34095412284712695,-0.0034409996289382523,-0.0034939865296857997,0.42421928685958615,-0.0016936492930536076,-0.0026718716702314182,0.46432659290347195,0.001024199835645128,-0.0011527319074529085,0.48523238952911546,0.006166408269769588,0.0020964842344475265,0.5197283064946959
primary_development_2022_2023_partial,2022-08,s1_near_reversal,10,86843,-0.003155815768019188,-0.0030162529300138408,0.14397411390801687,-0.0030769208823088717,-0.0030162529300139518,0.21037055802491883,-0.0030839449353441276,-0.0030162529300139518,0.253008440907887,-0.003327509281175622,-0.003598773427915758,0.3096318650939919,-0.0030235843072670826,-0.0030162529300138408,0.43440646880370964,-0.002846936294510165,-0.0030162529300138408,0.4501279952030627,-0.0019829098311640253,-0.0030162529300138408,0.4562760879090469,0.002090866719395755,5.138936866289079e-05,0.5005479483659603
primary_development_2022_2023_partial,2022-08,s1_near_reversal,20,58878,-0.003077562029702406,-0.0030162529300138408,0.15041271782329563,-0.0030447348859267433,-0.0030162529300139518,0.21285413411237175,-0.0031104368966418,-0.0030162529300139518,0.25338859258755986,-0.0032436363593872147,-0.0030162529300139518,0.3126815595005521,-0.003353026545375219,-0.003893107588826439,0.42104905211255633,-0.00263989397915407,-0.00366617714583517,0.4400578083822154,-0.0012658501212860892,-0.0030162529300138408,0.4559446267920614,0.002265440566802232,-0.00012365018222870727,0.49852858625206253
primary_development_2022_2023_partial,2022-08,s1_near_reversal,40,39968,-0.0030252631710084633,-0.0030162529300138408,0.15905224179343475,-0.0029364287006878203,-0.0030162529300138408,0.22446017964820977,-0.0029936372772740765,-0.0030162529300139518,0.2673705807291015,-0.003147553496006743,-0.0030162529300139518,0.3200790751213653,-0.0036006860960117576,-0.004121556419005135,0.4198752473759363,-0.002398131577915792,-0.0030162529300138408,0.4485480193430383,-0.000543827178636804,-0.0030162529300137297,0.4658213891951488,0.0023706260488046745,-0.000367635362777452,0.4962411667418433
primary_development_2022_2023_partial,2022-08,s1_near_reversal,60,36067,-0.0030450393445644827,-0.0030162529300138408,0.15590428923947097,-0.002912146200815094,-0.0030162529300138408,0.22558017023872237,-0.0029574935695833643,-0.0030162529300139518,0.266614911137605,-0.0030580490603217764,-0.0030162529300139518,0.32075210072381377,-0.003150832403779416,-0.0030162529300138408,0.4291940812303934,-0.0020055414454142086,-0.0030162529300138408,0.45442686650013875,-0.0002469859394470183,-0.0030162529300137297,0.4711842762756093,0.0026045521286866134,-0.0007203771038609141,0.49303242282922494
primary_development_2022_2023_partial,2022-08,s1_near_reversal,120,25337,-0.003105216243059659,-0.0030162529300138408,0.16110826064648537,-0.0029605734991552126,-0.0030162529300138408,0.23396613648024628,-0.002958268227037506,-0.0030162529300139518,0.27715503631196714,-0.003006758609796315,-0.0030162529300139518,0.33362283368204965,-0.0032855120415034344,-0.0036449583845514777,0.42454545454545456,-0.0016294366505418593,-0.0030162529300137297,0.4608296753272432,0.00018167146692563095,-0.001702703856140353,0.4791889007470651,0.0037514472264918806,0.0007257772198465684,0.507967261081017
primary_development_2022_2023_partial,2022-08,s1_near_reversal,240,17736,-0.003145670333058324,-0.0030162529300138408,0.1542061344158773,-0.0030497228025262147,-0.0030162529300139518,0.22817997293640055,-0.0030383096986988972,-0.0030162529300139518,0.2742190143227698,-0.0030435705813782136,-0.0030162529300139518,0.33320171480144406,-0.00378950121655072,-0.0038519476048418655,0.41745323009099644,-0.001697851679702856,-0.0030162529300137297,0.4633498983510278,0.000989175018875057,-0.0010803621590042,0.48512056016714666,0.005980668519908717,0.0017226922399986577,0.5185770750988142
primary_development_2022_2023_partial,2022-08,s1_touch_immediate,10,85823,-0.0028563203701962346,-0.0030162529300138408,0.18302785966465865,-0.002827486331447463,-0.0030162529300138408,0.24073923024038965,-0.0027462988578284496,-0.0030162529300139518,0.28147431714365617,-0.0032028095375585073,-0.003016252930014063,0.3246812280006527,-0.0032766193049168927,-0.0030162529300139518,0.4369600747139855,-0.0029545547867680477,-0.0030162529300138408,0.45459743957800886,-0.002367132148059301,-0.0030162529300139518,0.45326502987303957,0.001638641568383892,-0.0003343867643915699,0.49709930079725456
primary_development_2022_2023_partial,2022-08,s1_touch_immediate,20,56827,-0.002717710491406345,-0.0030162529300138408,0.19453780773223997,-0.0027331801494394187,-0.0030162529300138408,0.25003079630444347,-0.0026185586590169027,-0.0030162529300138408,0.2903276899792334,-0.0030538876133411326,-0.0030162529300139518,0.3330575748508264,-0.003619754179612847,-0.004110636845568227,0.4229407100695974,-0.0029603147150171413,-0.004005324107662633,0.4406068829406686,-0.001671238318988284,-0.0030162529300139518,0.45351705666760644,0.0017657758619165002,-0.0007509549386788272,0.4929776023402118
primary_development_2022_2023_partial,2022-08,s1_touch_immediate,40,38714,-0.002779119287836702,-0.0030162529300138408,0.1976338697595123,-0.0027545274958881965,-0.0030162529300138408,0.25914445133292,-0.0026249048882333054,-0.0030162529300138408,0.3007336226493077,-0.0031122917467112134,-0.0030162529300139518,0.33816425120772947,-0.003961384828518956,-0.004506830937166639,0.41856134088616437,-0.0026456404446247766,-0.0030162529300139518,0.44769863651651964,-0.0006227011163950782,-0.0030162529300137297,0.46906776371963055,0.002467700891556434,-0.00016772793838543132,0.49857704646590084
primary_development_2022_2023_partial,2022-08,s1_touch_immediate,60,34623,-0.002717344167707863,-0.0030162529300138408,0.19720994714496143,-0.0026471540820753826,-0.0030162529300138408,0.2573219340303853,-0.0024762091155828636,-0.0030162529300138408,0.3023887236070593,-0.0029109015654509274,-0.0030162529300138408,0.34209614051305753,-0.0033417532697028914,-0.0030162529300139518,0.4308973654530206,-0.001879646663129238,-0.0030162529300138408,0.45613578533425864,0.00015808302319748907,-0.0023395552896123273,0.47570990688797643,0.003166306217056969,-0.00013479701362650864,0.49839497961190316
primary_development_2022_2023_partial,2022-08,s1_touch_immediate,120,24852,-0.0027664746794673384,-0.0030162529300138408,0.20473201352003864,-0.002751926267827227,-0.0030162529300138408,0.26573314018992433,-0.0025359540475915925,-0.0030162529300138408,0.31152159040605254,-0.0029478076433098353,-0.0030162529300139518,0.3501710605755685,-0.0033945972066714296,-0.004057761792988224,0.4255722114764668,-0.0014084493219563255,-0.0030162529300137297,0.4605554883702181,0.0007113351870493542,-0.0016653264434692838,0.47966627705453224,0.0043347403277152405,0.001170556610332718,0.5120525636891325
primary_development_2022_2023_partial,2022-08,s1_touch_immediate,240,17337,-0.0028000909573321986,-0.0030162529300138408,0.1991117263655765,-0.0027861158434563573,-0.0030162529300138408,0.2620984022610602,-0.0026164244628337527,-0.0030162529300138408,0.3050876788186433,-0.002931160305652603,-0.0030162529300139518,0.3460473167916907,-0.003863466476780059,-0.003994650955225165,0.423121387283237,-0.0015795525678956488,-0.0030162529300136187,0.46762174340015017,0.0012855457639328037,-0.0010400691315036736,0.4874061236279607,0.0062923439692623975,0.0020360295720300847,0.5203073545554336
primary_development_2022_2023_partial,2022-08,s1_touch_reclaim,10,78411,-0.0030796925851384123,-0.0030162529300138408,0.1663924704441979,-0.003037667813143708,-0.0030162529300139518,0.22727272727272727,-0.003004048008844248,-0.0030162529300139518,0.2687711242905427,-0.0033928547082564546,-0.00375149168154032,0.3160687860386794,-0.003302021691348418,-0.0030162529300139518,0.43518258247514885,-0.0031524867114815537,-0.0030162529300138408,0.4507459636215001,-0.002561674825749217,-0.0036252839300565665,0.45035633094076477,0.0015860663677021941,-0.0004063478329721093,0.4961350249785989
primary_development_2022_2023_partial,2022-08,s1_touch_reclaim,20,51839,-0.002938566036334436,-0.0030162529300138408,0.17645016300468758,-0.0029100202879968856,-0.0030162529300139518,0.23688170383517246,-0.0028870434857627587,-0.0030162529300139518,0.2754562642281128,-0.003222018856204386,-0.003016252930014063,0.3228364688856729,-0.0035472668495455002,-0.004059671249321994,0.42184964845862627,-0.0030886907529264047,-0.004218887124308179,0.4374915503022578,-0.0018031373382837881,-0.0031227262241115272,0.45207834350614234,0.0017375070865790435,-0.0008453568113193644,0.491925513830938
primary_development_2022_2023_partial,2022-08,s1_touch_reclaim,40,35107,-0.002930612229623343,-0.0030162529300138408,0.18375252798587177,-0.002844707385496672,-0.0030162529300138408,0.2460263202871304,-0.002833402525754114,-0.0030162529300139518,0.2867316128297157,-0.0031735884744779072,-0.003016252930014063,0.32917414466000056,-0.003733195041353224,-0.004374541413760369,0.41980661171168604,-0.0026236968748380813,-0.003016252930014063,0.4461340941512126,-0.0006488058266443633,-0.0030162529300137297,0.4665163922732331,0.002430295784743812,-0.00031569779023021827,0.4971469329529244
primary_development_2022_2023_partial,2022-08,s1_touch_reclaim,60,31481,-0.002922723391973274,-0.0030162529300138408,0.18001334138051522,-0.0027543534235035653,-0.0030162529300138408,0.24697436549029572,-0.0027006443128109207,-0.0030162529300138408,0.28878653113087677,-0.002957654613255406,-0.0030162529300139518,0.3323907863383638,-0.003193015174997472,-0.0030162529300139518,0.4300073157543179,-0.0019977001122982434,-0.0030162529300138408,0.4565141348936306,-5.211290524406189e-05,-0.0026699577764638383,0.4741913939509589,0.0030273858258080375,-0.0002621541812015682,0.49689875632176594
primary_development_2022_2023_partial,2022-08,s1_touch_reclaim,120,22551,-0.0029956533293169587,-0.0030162529300138408,0.18482550662941777,-0.0028704565101421524,-0.0030162529300138408,0.2512527160658064,-0.0027776146306729447,-0.0030162529300138408,0.2976628675329283,-0.0029899518338067804,-0.0030162529300139518,0.3406963850077622,-0.0033302814488213863,-0.004025362331757432,0.42498667614141056,-0.001666277655019693,-0.0030162529300138408,0.45862023010972414,0.0003788532683913233,-0.0019284335981451517,0.4767276603304317,0.004028496145566236,0.0008386875435242303,0.5093283582089553
primary_development_2022_2023_partial,2022-08,s1_touch_reclaim,240,15650,-0.002997254708309654,-0.0030162529300138408,0.17904153354632588,-0.0028519800993050235,-0.0030162529300138408,0.2486261980830671,-0.0028210602722330345,-0.0030162529300138408,0.2921326771905158,-0.003002644652712446,-0.0030162529300139518,0.3397685865882503,-0.0036681150198793794,-0.003672379191955899,0.4243627513769694,-0.0016995510989860423,-0.0030162529300136187,0.466624,0.0010422576943663125,-0.0011081500648078002,0.486656,0.0062626061234396955,0.0020098544065595414,0.520289298515105
primary_development_2022_2023_partial,2022-08,s2_first_touch_reclaim,10,360,-0.0033332703447475315,-0.0030162529300139518,0.2,-0.0026312147147675995,-0.0032257913383933468,0.25833333333333336,-0.0018731055696202682,-0.003147920091539247,0.2916666666666667,-0.003417700822254598,-0.004166688120492368,0.3277777777777778,-4.398439422584641e-06,-0.00028541040868673706,0.49444444444444446,-0.0036197982075901443,0.00026884441181762586,0.5027932960893855,-0.008871472424894953,-0.005226859907996206,0.4061624649859944,-0.0017898163356838022,-0.0003261112452106474,0.49162011173184356
primary_development_2022_2023_partial,2022-08,s2_first_touch_reclaim,20,2423,-0.0030987306347592444,-0.0030162529300138408,0.2042921997523731,-0.00308525373282461,-0.0030162529300138408,0.2501031778786628,-0.0032778482698551025,-0.0030162529300139518,0.28736581337737405,-0.0032728503891825416,-0.0030162529300138408,0.3464079273327828,-0.0034040950510803017,-0.0030162529300139518,0.4232519652461729,-0.003941548173162346,-0.005067335227291914,0.4161157024793388,-0.001677457313111536,-0.0030162529300139518,0.44334160463192723,0.003952679658435683,0.002205860535690052,0.5277088502894954
primary_development_2022_2023_partial,2022-08,s2_first_touch_reclaim,40,3836,-0.003004388801285536,-0.0030162529300138408,0.2275808133472367,-0.002623906749084897,-0.0030162529300138408,0.29066736183524505,-0.002496455583489611,-0.0030162529300138408,0.32924921793534934,-0.0029188529522071816,-0.0030162529300139518,0.3534932221063608,-0.002706777105453465,-0.0030162529300137297,0.4460976246410859,-0.002367307993792614,-0.0030162529300138408,0.45366744975202294,0.0011884800337993138,-0.0005488517539077309,0.4929503916449086,0.002155917386671204,-0.0007657252842574458,0.49464332375228637
primary_development_2022_2023_partial,2022-08,s2_first_touch_reclaim,60,3714,-0.002741881360291403,-0.0030162529300138408,0.2442110931610124,-0.002115601555002782,-0.0030162529300138408,0.32417878298330643,-0.0022508612456456495,-0.0030162529300138408,0.34518039849219173,-0.0026588172219444927,-0.0030162529300140073,0.3602584814216478,-0.002763890240349641,-0.0030162529300138408,0.44150943396226416,-0.0017248449577662148,-0.0030162529300138408,0.44986522911051213,0.0014189214873424618,-0.0016071435118570343,0.48300053966540746,0.0023803758103122102,-0.0022243675074006264,0.4834097653088751
primary_development_2022_2023_partial,2022-08,s2_first_touch_reclaim,120,3087,-0.0028083575405129114,-0.0030162529300138408,0.2568837058632977,-0.0021980901772529035,-0.0030162529300138408,0.329770003239391,-0.0022406124402092574,-0.0030162529300138408,0.3473752430330525,-0.002899123223845131,-0.00410387386426353,0.36357744653272844,-0.0034544967401354968,-0.0049550041851971205,0.42023346303501946,-0.0021739198407326027,-0.0030162529300138408,0.451152223304122,0.0003112494701967994,-0.0030162529300137297,0.47076023391812866,0.0015526491586526654,-0.0030162529300138408,0.474845829276209
primary_development_2022_2023_partial,2022-08,s2_first_touch_reclaim,240,2315,-0.002639540681216785,-0.0030162529300138408,0.2712742980561555,-0.0023721167858454357,-0.0030162529300138408,0.33995680345572354,-0.0028213504518681165,-0.0030162529300138408,0.35377969762419004,-0.003895179065673146,-0.0045619641657812515,0.35766738660907127,-0.006127928099153648,-0.007222935407102393,0.3859800951968845,-0.005141575673172267,-0.005646816906451968,0.42282749675745784,-0.0010606859423068589,-0.0030162529300138408,0.46444058976582825,0.003444058485853001,-0.0013378291133977482,0.4924275205538728
primary_development_2022_2023_partial,2022-08,s2_reclaim_acceleration,10,36305,-0.0030452681610712165,-0.0030162529300138408,0.14862966533535327,-0.0029642510429506433,-0.0030162529300138408,0.20810379021595415,-0.002878528211854632,-0.0030162529300139518,0.2530644850287855,-0.003020595875942773,-0.0030162529300139518,0.31286163002149114,-0.0015186265407816212,-0.002048776965161536,0.45806433813386305,-0.0004978782325599122,-0.001342055700923106,0.4783280026469615,0.0004234291129359139,-0.001678019712470391,0.4754618141714916,0.0058056410670503916,0.0024670049436934516,0.5266699762810966
primary_development_2022_2023_partial,2022-08,s2_reclaim_acceleration,20,24156,-0.0029354759526087934,-0.0030162529300138408,0.1576005961251863,-0.002809128132099809,-0.0030162529300138408,0.21961417453220733,-0.00269773874996985,-0.0030162529300138408,0.2609505671938395,-0.0028880810799168603,-0.0030162529300138408,0.3188141768797615,-0.0018711830800517205,-0.0030162529300137297,0.4473815048060988,-0.00130201948062251,-0.0030162529300137297,0.4574992747316507,0.0003042714115554776,-0.001982037424754335,0.4712681774868459,0.00556579823391097,0.0016208807772881695,0.5187916960179008
primary_development_2022_2023_partial,2022-08,s2_reclaim_acceleration,40,16061,-0.0028734197747071135,-0.0030162529300138408,0.16655251852313058,-0.002762930619273546,-0.0030162529300138408,0.22893966751758918,-0.0026663223751519746,-0.0030162529300138408,0.27364423136790983,-0.0028590178751264034,-0.0030162529300138408,0.3246154804159661,-0.0023809618355208543,-0.0030162529300138408,0.4355713484196746,-0.00108140741692187,-0.0030162529300136187,0.4630680047372686,0.0013013608598036119,-0.0011448281896380141,0.4828574990649545,0.005352524849035451,0.0011523202284668965,0.5121555915721232
primary_development_2022_2023_partial,2022-08,s2_reclaim_acceleration,60,14861,-0.0029438259401133936,-0.0030162529300138408,0.16001614965345534,-0.00281689545844195,-0.0030162529300138408,0.223336249242985,-0.002685066195989858,-0.0030162529300138408,0.2642664872139973,-0.0028071904987155396,-0.0030162529300138408,0.31500302887527765,-0.002244123207175188,-0.0030162529300138408,0.4327875480088943,-0.00110649026741444,-0.0030162529300137297,0.4538109345542688,0.0014139797487339237,-0.0013518393288952657,0.47847470187967395,0.0047699294161497475,-3.5673570342509286e-05,0.4994612068965517
primary_development_2022_2023_partial,2022-08,s2_reclaim_acceleration,120,10201,-0.002959000366341747,-0.0030162529300138408,0.1810606803254583,-0.0027845229267347044,-0.0030162529300138408,0.2443878051171454,-0.0026075405044923786,-0.0030162529300138408,0.28556023919223605,-0.0026831262737894703,-0.0030162529300139518,0.33526181604236127,-0.002326728267085938,-0.0030162529300138408,0.43297652950996757,-0.0010138964889909944,-0.0030162529300137297,0.4596053794051242,0.0009120441037532885,-0.0017948277174531513,0.47260946397015513,0.0033816615085265783,-0.00013479701362650864,0.4981821754937604
primary_development_2022_2023_partial,2022-08,s2_reclaim_acceleration,240,7857,-0.0030493709225585504,-0.0030162529300138408,0.17360315642102583,-0.0028638128819904606,-0.0030162529300138408,0.24093165330278732,-0.002654259681140236,-0.0030162529300138408,0.28755091649694503,-0.0028856132470350604,-0.0030162529300139518,0.3302355187778485,-0.003242347610902811,-0.0030162529300139518,0.43021032504780116,-0.0016806465215074018,-0.002553037304756478,0.467491075981642,0.0012076519029409342,-0.0006368167794891244,0.4927388535031847,0.0059759346921648155,0.0017216195950982005,0.5176680699068759
primary_development_2022_2023_partial,2022-08,s2_reclaim_breakout_recent,10,13028,-0.003254618086126009,-0.0030162529300139518,0.20310101320233342,-0.0032830012712663625,-0.0038406323350188565,0.26047904191616766,-0.003217125252363752,-0.004155338310339429,0.2904959312144941,-0.003943242854063913,-0.004693973308897981,0.3259099984641376,-0.006744578924805921,-0.007517308221526187,0.38914967295113506,-0.008989772602697024,-0.009645134227021845,0.3947975988917962,-0.009598137164773288,-0.010528141839270644,0.39359408684939945,-0.010651467968563715,-0.013089976670803416,0.3993541442411195
primary_development_2022_2023_partial,2022-08,s2_reclaim_breakout_recent,20,7996,-0.0030691878489827367,-0.0030162529300139518,0.2038519259629815,-0.0028840281791397897,-0.0030162529300139518,0.2697936210131332,-0.0028871718407387044,-0.003741345825519493,0.30372779584688514,-0.003389109513832616,-0.0044048096808076975,0.3378801151295207,-0.006153856496441693,-0.007112832490552556,0.3875658059664076,-0.00790222239326841,-0.008880863206896072,0.3883945356560973,-0.008334862065578375,-0.010376658927876592,0.3987468671679198,-0.009066430334220086,-0.011995855396653321,0.40142785571142287
primary_development_2022_2023_partial,2022-08,s2_reclaim_breakout_recent,40,4386,-0.0030494049013152762,-0.0030162529300139518,0.2131782945736434,-0.0029764621341802524,-0.0030162529300139518,0.27913340935005704,-0.0030721442230844283,-0.003672163289928254,0.3103762827822121,-0.0037451885849594186,-0.004218887124308068,0.34823261117445836,-0.006491240740914202,-0.0068324621550423514,0.38711151736745886,-0.005910534629993392,-0.006520589475075278,0.4205949656750572,-0.0034260253778185348,-0.006227150666148984,0.44002741603838247,-0.00035142074812606595,-0.004471703655663517,0.47193062528525787
primary_development_2022_2023_partial,2022-08,s2_reclaim_breakout_recent,60,2943,-0.0028435759283793444,-0.0030162529300138408,0.21984369690791708,-0.0023874492058849426,-0.0030162529300138408,0.3129459734964322,-0.002295267537858632,-0.0030162529300138408,0.35032279986408427,-0.002843221110784016,-0.0030162529300139518,0.3786539768864718,-0.0035507617909925904,-0.004744127708298018,0.44122657580919933,-0.00045665181809538243,-0.002613247527138207,0.4757679180887372,0.003119754749098276,0.0010229341881271559,0.5098706603131382,0.0067082516505509214,0.006269793825083525,0.5383043922369765
primary_development_2022_2023_partial,2022-08,s2_reclaim_breakout_recent,120,1556,-0.0029136050073567325,-0.0030162529300138408,0.19922879177377892,-0.002234284772383116,-0.0030162529300138408,0.30398457583547556,-0.0018707593840390825,-0.0030162529300137297,0.37194337194337196,-0.0018437419941197113,-0.0030162529300138408,0.3918918918918919,-0.001668190358695254,-0.0030162529300138408,0.4484536082474227,0.0008730790497761209,-0.0004858373283131989,0.4890038809831824,0.004291476669908846,0.004054553786794424,0.527366387636832,0.006438392746849694,0.01079558998933483,0.5637886597938144
primary_development_2022_2023_partial,2022-08,s2_reclaim_breakout_recent,240,1380,-0.0026449816341136195,-0.0030162529300138408,0.1963768115942029,-0.002627255165745056,-0.0030162529300138408,0.2753623188405797,-0.002807488573178014,-0.0030162529300139518,0.286231884057971,-0.0027835842853337857,-0.0030162529300138408,0.3640319071791153,-0.004085617536265189,-0.004918893668697022,0.3995649021029732,-0.00280400539824277,-0.003917997264266504,0.43686502177068215,-0.0006009018058813491,-0.0030162529300137297,0.4644927536231884,0.00222386109259376,0.0010201185156137882,0.5119651921682379
primary_development_2022_2023_partial,2022-08,s2_reclaim_bull_stack,10,10019,-0.0033072607478119636,-0.0030162529300139518,0.21149815350833417,-0.003391916030418219,-0.003861512723338567,0.26622080255540026,-0.003354604382198751,-0.004283070410000089,0.3003194888178914,-0.004257570864502404,-0.004973041442418058,0.327009485771343,-0.008767699750840796,-0.01072613207603601,0.36680348383221545,-0.010864418903647605,-0.01273028851527902,0.3671139595433607,-0.010125091401793808,-0.013385431855409469,0.37810496794871795,-0.011855474175386295,-0.015355160690781022,0.3893946973486743
primary_development_2022_2023_partial,2022-08,s2_reclaim_bull_stack,20,7055,-0.0031532112495959437,-0.0030162529300139518,0.2090715804394047,-0.003054361869833613,-0.0037087265034077554,0.27147717607031474,-0.0029745350403667455,-0.00409495168179691,0.3035157357527644,-0.0036608580201662683,-0.004644424536551783,0.33163192967531546,-0.007974533886525031,-0.009709938071775281,0.3695652173913043,-0.008316736828544533,-0.010521776747353995,0.3875230922268012,-0.00787362269774568,-0.012584270396552633,0.39508103497298835,-0.009550319207009265,-0.014226721153176691,0.3946022727272727
primary_development_2022_2023_partial,2022-08,s2_reclaim_bull_stack,40,3032,-0.003032168785658922,-0.0030162529300138408,0.22427440633245382,-0.003084030814516963,-0.0030162529300139518,0.2836411609498681,-0.0031622116366712798,-0.0038870933506207073,0.3106860158311346,-0.00390281549722123,-0.0047366748269437875,0.3380606860158311,-0.010150881573398903,-0.011131677845003018,0.34534038334434897,-0.009183042116397738,-0.011238799297601187,0.3908578999668765,-0.007727404561888378,-0.010744809108850895,0.4088050314465409,-0.0056430233025131105,-0.01034701577611663,0.43970928311859925
primary_development_2022_2023_partial,2022-08,s2_reclaim_bull_stack,60,1366,-0.0029199741507178597,-0.0030162529300138408,0.2591508052708638,-0.002336874683432524,-0.0030162529300137297,0.37042459736456806,-0.00262402573671846,-0.0030162529300138408,0.36603221083455345,-0.0034120969370179926,-0.0034358756084927333,0.3762811127379209,-0.009195871793247682,-0.010311644760882088,0.3687683284457478,-0.004608242176649405,-0.005122556621006691,0.4481236203090508,-0.003563744993325032,-0.0030182558269949977,0.4743777452415813,-0.0005826227565285952,0.00038941822002602766,0.5021994134897361
primary_development_2022_2023_partial,2022-08,s2_reclaim_bull_stack,120,386,-0.0027261400636869253,-0.0030162529300138408,0.2694300518134715,-0.0016896560758759866,-0.0019567584476056776,0.3963730569948187,-0.0016966275559681541,-0.0022345478747214376,0.4170984455958549,-0.003294913151285571,-0.0030162529300138408,0.38341968911917096,-0.0047990323445934804,-0.0064626198619291975,0.4067357512953368,0.0025529469377761614,0.005461500021261667,0.5695538057742782,0.001715409425971433,0.008991210291007135,0.5958549222797928,0.01193660044429718,0.020603272314977827,0.6088082901554405
primary_development_2022_2023_partial,2022-08,s2_reclaim_bull_stack,240,50,-0.003235705362807508,-0.0030162529300137297,0.34,-0.004480519349516415,-0.00256957562397897,0.32,-0.0050822024829599586,-0.0036569879859714716,0.36,-0.0078094135919359675,-0.00635805878604595,0.32,-0.007629535715758382,-0.005041133926935282,0.34,0.0032875270309687637,0.007547813264105363,0.673469387755102,0.013437946000614457,0.014490344853425263,0.7,0.020146941809733122,0.031453929814427184,0.6938775510204082
