sample_group,strategy_id,ma_period,metric,horizon,observed_count,mean,median,std,win_rate,profit_factor,signal_count,date_count,symbol_count,event_trigger_count,entry_observed_count,entry_executable_count,missing_count,missing_fraction,observed_fraction
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,40,net_return,1d,37025,-0.003655650828782,-0.0052725847800279,0.0214563306100766,0.3686158001350439,0.61112985143943,37043,20,3033,1,37043,37043,18,0.0004859217665955781,0.9995140782334044
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,60,net_return,1d,31046,-0.0037117823416468,-0.0052130068858768,0.0214258158826583,0.367519165109837,0.6107497466815879,31077,20,2969,1,31077,31077,31,0.0009975222833606848,0.9990024777166393
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,120,net_return,1d,21478,-0.0030700325928916,-0.0046545705173071,0.0220766458372162,0.3875128037992364,0.6738407278929233,21502,20,2334,1,21502,21502,24,0.0011161752395126034,0.9988838247604874
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,net_return,1d,14537,-0.0029606997774012,-0.0046591606318565,0.0233928745937888,0.3872876109238495,0.6936861771574239,14560,20,1787,1,14560,14560,23,0.0015796703296703297,0.9984203296703297
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,net_return,1d,65976,-0.0027605694295853,-0.0042518600326262,0.0205987728913765,0.3854431914635625,0.6758394953374169,66032,20,3049,1,66032,66032,56,0.000848073661255149,0.9991519263387448
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,net_return,1d,48501,-0.003339557413257,-0.005128318936861,0.0202346850641231,0.3616214098678377,0.6198945868522535,48531,20,3049,1,48531,48531,30,0.0006181615874389565,0.999381838412561
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,net_return,1d,33743,-0.0035486879831075,-0.0050912565763773,0.0205710464756338,0.3685801499570281,0.6081747518938225,33757,20,3024,1,33757,33757,14,0.00041472879699025385,0.9995852712030098
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,net_return,1d,28159,-0.0035684308571898,-0.0049724496809543,0.0202893154543483,0.3691537341524912,0.6086948000450794,28188,20,2935,1,28188,28188,29,0.00102880658436214,0.9989711934156379
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,net_return,1d,19496,-0.0030766716348367,-0.0045642762990226,0.0208556128802383,0.3868998768978252,0.6599664051439251,19518,20,2277,1,19518,19518,22,0.001127164668511118,0.9988728353314889
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,net_return,1d,13166,-0.0029125875018994,-0.0045590373553242,0.0223002069872463,0.3885006835789154,0.6868778294248814,13187,20,1735,1,13187,13187,21,0.0015924774399029347,0.998407522560097
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,net_return,1d,54229,-0.0022714274983932,-0.0039697521650904,0.0215767721961787,0.3965774769957034,0.7346592852015312,54268,20,3049,1,54268,54268,39,0.0007186555612884205,0.9992813444387115
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,net_return,1d,39188,-0.0030980684550192,-0.0051283189368608,0.0210728076848516,0.3682760028580177,0.6521536129310139,39206,20,3048,1,39206,39206,18,0.0004591134010100495,0.99954088659899
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,net_return,1d,27282,-0.0033049011058711,-0.0048850199212895,0.0212291228718689,0.3753023971849571,0.6392415951225985,27294,20,3017,1,27294,27294,12,0.00043965706748735987,0.9995603429325126
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,60,net_return,1d,22640,-0.0033020169531888,-0.0049590918275461,0.0215053540608791,0.3757067137809187,0.644926220830114,22664,20,2935,1,22664,22664,24,0.0010589481115425344,0.9989410518884575
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,120,net_return,1d,15802,-0.0029189994775017,-0.0045436879506727,0.0222638147294499,0.3930515124667763,0.6875760141725292,15820,20,2288,1,15820,15820,18,0.0011378002528445006,0.9988621997471555
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,240,net_return,1d,10687,-0.0027427813915178,-0.0045468688760553,0.0235513433616366,0.3916908393375128,0.7146033713908002,10706,20,1724,1,10706,10706,19,0.0017747057724640388,0.9982252942275359
supplemental_2023_09_legacy,s4_reclaim_vwap_support,10,net_return,1d,72910,-0.0028494861631681,-0.0044134624850925,0.0215240666537855,0.3854889589905362,0.6783468287696626,72966,20,3046,1,72966,72966,56,0.0007674807444563221,0.9992325192555437
supplemental_2023_09_legacy,s4_reclaim_vwap_support,20,net_return,1d,53851,-0.0034892377956839,-0.0053573204239014,0.0212061058117371,0.3606803959072255,0.6189339482053563,53886,20,3046,1,53886,53886,35,0.0006495193556767992,0.9993504806443232
supplemental_2023_09_legacy,s4_reclaim_vwap_support,40,net_return,1d,37525,-0.0036790502354703,-0.0052725847800277,0.021225595553539,0.3685276482345103,0.6070490938129943,37543,20,3029,1,37543,37543,18,0.0004794502304024718,0.9995205497695975
supplemental_2023_09_legacy,s4_reclaim_vwap_support,60,net_return,1d,31405,-0.0037018420023393,-0.0051841737338947,0.021297644354936,0.3684763572679509,0.6101240327412303,31438,20,2965,1,31438,31438,33,0.0010496850944716584,0.9989503149055283
supplemental_2023_09_legacy,s4_reclaim_vwap_support,120,net_return,1d,21645,-0.0030925018892953,-0.0046645407445918,0.0219161193754512,0.3871563871563871,0.6701964742974232,21669,20,2332,1,21669,21669,24,0.001107573030596705,0.9988924269694033
supplemental_2023_09_legacy,s4_reclaim_vwap_support,240,net_return,1d,14625,-0.0029240767092493,-0.0045995349267398,0.0232885519769752,0.3886495726495726,0.6957188435111564,14648,20,1784,1,14648,14648,23,0.0015701802293828508,0.9984298197706172
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,net_return,2d,11466,-0.0016426525734868,-0.004869661168051,0.0331476509210693,0.409297052154195,0.8596243978188838,11475,20,2895,1,11475,11475,9,0.000784313725490196,0.9992156862745099
supplemental_2023_09_legacy,cs_r3_leader_confirmation,20,net_return,2d,9397,-0.0030541401760173,-0.0064326435556167,0.0333188006128195,0.3697988719804193,0.7559804238085804,9403,20,2805,1,9403,9403,6,0.0006380942252472616,0.9993619057747527
supplemental_2023_09_legacy,cs_r3_leader_confirmation,40,net_return,2d,6957,-0.00390681994349,-0.0071709931451725,0.0328146957562933,0.3661060802069857,0.70392543520594,6966,20,2515,1,6966,6966,9,0.0012919896640826874,0.9987080103359173
supplemental_2023_09_legacy,cs_r3_leader_confirmation,60,net_return,2d,5826,-0.0043417191874454,-0.0069801178816899,0.0331336920055066,0.3741846893237212,0.6805270020165008,5834,20,2299,1,5834,5834,8,0.0013712718546451835,0.9986287281453549
supplemental_2023_09_legacy,cs_r3_leader_confirmation,120,net_return,2d,4470,-0.0042053788236585,-0.0071457980935191,0.0343296924710524,0.3756152125279642,0.6986512381444643,4477,20,1764,1,4477,4477,7,0.0015635470180924726,0.9984364529819075
supplemental_2023_09_legacy,cs_r3_leader_confirmation,240,net_return,2d,2975,-0.0035975111225207,-0.0061531323012676,0.0346572554649814,0.3848739495798319,0.7355937697888728,2980,20,1253,1,2980,2980,5,0.0016778523489932886,0.9983221476510067
supplemental_2023_09_legacy,fu_r3_core_pullback,10,net_return,2d,3482,-0.0010354594322091,-0.0051076071373836,0.0369028789112656,0.4167145318782309,0.9195757614875616,3486,11,2056,1,3486,3486,4,0.0011474469305794606,0.9988525530694206
supplemental_2023_09_legacy,fu_r3_core_pullback,20,net_return,2d,3485,-0.0024927988728799,-0.007629319770661,0.0372867650503746,0.3670014347202295,0.8150622782757855,3488,11,1995,1,3488,3488,3,0.0008600917431192661,0.9991399082568807
supplemental_2023_09_legacy,fu_r3_core_pullback,40,net_return,2d,3024,-0.0040844544667205,-0.0083515592787148,0.0354403211161145,0.3630952380952381,0.7132832616411756,3025,11,1722,1,3025,3025,1,0.00033057851239669424,0.9996694214876033
supplemental_2023_09_legacy,fu_r3_core_pullback,60,net_return,2d,2490,-0.0038563518413679,-0.0071142780802402,0.0359370143220767,0.3779116465863454,0.7323429010926173,2491,11,1499,1,2491,2491,1,0.0004014452027298274,0.9995985547972702
supplemental_2023_09_legacy,fu_r3_core_pullback,120,net_return,2d,1896,-0.0028516336293692,-0.0066384551500306,0.0370832917272898,0.3887130801687763,0.8014467641069101,1897,11,1141,1,1897,1897,1,0.0005271481286241434,0.9994728518713759
supplemental_2023_09_legacy,fu_r3_core_pullback,240,net_return,2d,1163,-0.0029065400584035,-0.0066560403407873,0.0367740037990755,0.3929492691315563,0.7943818224193102,1165,11,764,1,1165,1165,2,0.0017167381974248926,0.9982832618025751
supplemental_2023_09_legacy,ht_r3_core_pullback,10,net_return,2d,8220,-0.0015316095603294,-0.0048049601165976,0.0321807631719536,0.4128953771289537,0.8657729940617258,8226,20,2713,1,8226,8226,6,0.0007293946024799417,0.9992706053975201
supplemental_2023_09_legacy,ht_r3_core_pullback,20,net_return,2d,7015,-0.0033401244753285,-0.0064666654841282,0.0324279205838887,0.3679258731290092,0.73392067156856,7019,20,2573,1,7019,7019,4,0.0005698817495369711,0.999430118250463
supplemental_2023_09_legacy,ht_r3_core_pullback,40,net_return,2d,5270,-0.0046498018891966,-0.007597881597525,0.0316888096691835,0.3571157495256167,0.6532204368259178,5278,20,2219,1,5278,5278,8,0.0015157256536566881,0.9984842743463433
supplemental_2023_09_legacy,ht_r3_core_pullback,60,net_return,2d,4405,-0.0044992395928113,-0.0071053449530218,0.0316819698885522,0.3704880817253121,0.6639697247181556,4412,20,2020,1,4412,4412,7,0.001586582048957389,0.9984134179510427
supplemental_2023_09_legacy,ht_r3_core_pullback,120,net_return,2d,3443,-0.0049846340685957,-0.0070170300003122,0.0321685052764242,0.3726401394133024,0.6429941068759053,3450,20,1549,1,3450,3450,7,0.002028985507246377,0.9979710144927536
supplemental_2023_09_legacy,ht_r3_core_pullback,240,net_return,2d,2248,-0.0040591049362831,-0.0064328283375345,0.0336819112053288,0.3834519572953737,0.7035491683025138,2253,20,1077,1,2253,2253,5,0.0022192632046160675,0.9977807367953839
supplemental_2023_09_legacy,ng_r1_auction_reclaim,10,net_return,2d,18279,-0.0048599615392841,-0.0075740546676795,0.0285974102415504,0.3445483888615351,0.6077801023621038,18296,11,3025,1,18296,18296,17,0.0009291648447748141,0.9990708351552252
supplemental_2023_09_legacy,ng_r1_auction_reclaim,20,net_return,2d,14030,-0.0058875864664789,-0.00857343681721,0.0284478558797319,0.318888096935139,0.5446800364167089,14037,11,2974,1,14037,14037,7,0.0004986820545700648,0.99950131794543
supplemental_2023_09_legacy,ng_r1_auction_reclaim,40,net_return,2d,9866,-0.0067599956737298,-0.009099342874629,0.0281490854968049,0.309142509629029,0.5009757170799474,9872,11,2710,1,9872,9872,6,0.0006077795786061589,0.9993922204213939
supplemental_2023_09_legacy,ng_r1_auction_reclaim,60,net_return,2d,8255,-0.0067233715210005,-0.0091055014478288,0.0285998635016274,0.309267110841914,0.5086868577166211,8263,11,2478,1,8263,8263,8,0.0009681713663318407,0.9990318286336681
supplemental_2023_09_legacy,ng_r1_auction_reclaim,120,net_return,2d,5635,-0.0049427695166065,-0.0077947944391618,0.0301291820271304,0.357941437444543,0.6255146082008098,5639,11,1833,1,5639,5639,4,0.0007093456286575634,0.9992906543713425
supplemental_2023_09_legacy,ng_r1_auction_reclaim,240,net_return,2d,3441,-0.0048977986312693,-0.0079728021226206,0.03012327099239,0.3458297006684103,0.6242420179605731,3444,11,1248,1,3444,3444,3,0.0008710801393728223,0.9991289198606271
supplemental_2023_09_legacy,ng_r3_volume_quality,10,net_return,2d,50504,-0.0051684955935035,-0.0071812693716042,0.0270398278761129,0.3459725962300016,0.5674062769478329,50551,20,3049,1,50551,50551,47,0.000929754109710985,0.999070245890289
supplemental_2023_09_legacy,ng_r3_volume_quality,20,net_return,2d,37377,-0.0049575395295991,-0.0069661834147217,0.0270118610413932,0.3465500173903738,0.5820979293090834,37408,20,3047,1,37408,37408,31,0.000828699743370402,0.9991713002566296
supplemental_2023_09_legacy,ng_r3_volume_quality,40,net_return,2d,25914,-0.0055351345806405,-0.0073358651118905,0.0270069276200491,0.3474183838851586,0.5507382496635035,25938,20,3002,1,25938,25938,24,0.0009252833680314596,0.9990747166319686
supplemental_2023_09_legacy,ng_r3_volume_quality,60,net_return,2d,21775,-0.0055661666018925,-0.0074607890690661,0.0269277715019513,0.3495292766934558,0.5539088548338605,21799,20,2886,1,21799,21799,24,0.0011009679343089132,0.9988990320656911
supplemental_2023_09_legacy,ng_r3_volume_quality,120,net_return,2d,15158,-0.0044856426421056,-0.0065163708073811,0.0278521626474813,0.376830716453358,0.6326753284082371,15179,20,2206,1,15179,15179,21,0.0013834903485078068,0.9986165096514922
supplemental_2023_09_legacy,ng_r3_volume_quality,240,net_return,2d,10194,-0.0048027317774232,-0.0067483715222538,0.0292411584705875,0.369138709044536,0.6202134247543182,10209,20,1667,1,10209,10209,15,0.0014692918013517484,0.9985307081986482
supplemental_2023_09_legacy,s0_distance_only,10,net_return,2d,107308,-0.0048746873972182,-0.0067347938259609,0.0262745575182822,0.3529652961568569,0.578287130397633,107398,20,3049,1,107398,107398,90,0.0008380044321123298,0.9991619955678877
supplemental_2023_09_legacy,s0_distance_only,20,net_return,2d,80865,-0.0050156292412417,-0.0068539893182555,0.0257853971632869,0.347628763989365,0.5660456888981178,80921,20,3048,1,80921,80921,56,0.0006920329704279483,0.999307967029572
supplemental_2023_09_legacy,s0_distance_only,40,net_return,2d,56625,-0.0053486671577627,-0.0068792772607785,0.0255766471372129,0.350887417218543,0.5466847428528384,56678,20,3041,1,56678,56678,53,0.0009351070962278133,0.9990648929037722
supplemental_2023_09_legacy,s0_distance_only,60,net_return,2d,47518,-0.0053181857468801,-0.0070374223998204,0.0257657843308358,0.3523506881602761,0.5560019879538296,47562,20,2988,1,47562,47562,44,0.0009251082797191035,0.9990748917202809
supplemental_2023_09_legacy,s0_distance_only,120,net_return,2d,32071,-0.0044585158869403,-0.0063242937893742,0.0269246197823184,0.3767578185900034,0.6242656429468414,32107,20,2390,1,32107,32107,36,0.0011212508175787212,0.9988787491824213
supplemental_2023_09_legacy,s0_distance_only,240,net_return,2d,21506,-0.0041315299528175,-0.0060753101225954,0.0283155040067167,0.3787315167860132,0.6526901474640412,21536,20,1847,1,21536,21536,30,0.0013930163447251115,0.9986069836552749
supplemental_2023_09_legacy,s0_liquidity_matched,10,net_return,2d,1059761,-0.0046219587485187,-0.0065473410859423,0.0297142667662681,0.3664184660503642,0.6261465830609373,1060771,20,3047,1,1060771,1060771,1010,0.0009521376432802179,0.9990478623567198
supplemental_2023_09_legacy,s0_liquidity_matched,20,net_return,2d,816239,-0.0048489140550522,-0.0068354782359387,0.0294639800489613,0.3623228000622366,0.6099053366122975,816888,20,3047,1,816888,816888,649,0.0007944785576480496,0.999205521442352
supplemental_2023_09_legacy,s0_liquidity_matched,40,net_return,2d,605051,-0.0045805084688657,-0.00642880479446,0.0294557478296066,0.3687639554351616,0.6262725249503678,605657,20,3047,1,605657,605657,606,0.0010005663271455626,0.9989994336728545
supplemental_2023_09_legacy,s0_liquidity_matched,60,net_return,2d,523299,-0.0044709410492917,-0.0063683924760208,0.029781375113526,0.3717492294080439,0.6353256061909909,523784,20,3047,1,523784,523784,485,0.000925954210132421,0.9990740457898676
supplemental_2023_09_legacy,s0_liquidity_matched,120,net_return,2d,391515,-0.0043694228432239,-0.0062114882600756,0.0288312090604053,0.3719602058669527,0.6350118882303485,391950,20,3046,1,391950,391950,435,0.0011098354381936472,0.9988901645618063
supplemental_2023_09_legacy,s0_liquidity_matched,240,net_return,2d,305100,-0.004253804974524,-0.0062183423993789,0.0297101772299876,0.3725565388397246,0.6484331595011279,305350,20,3044,1,305350,305350,250,0.0008187326019322089,0.9991812673980678
supplemental_2023_09_legacy,s0_random_matched,10,net_return,2d,242392,-0.0040557114463574,-0.0058869818134608,0.0292544725712345,0.3814894881019176,0.6591940266443288,242602,20,3050,1,242602,242602,210,0.0008656152875903744,0.9991343847124097
supplemental_2023_09_legacy,s0_random_matched,20,net_return,2d,242281,-0.0040357269120671,-0.0058615594565947,0.0292245720205007,0.3825846847255872,0.6603114699930691,242493,20,3049,1,242493,242493,212,0.0008742520402650798,0.999125747959735
supplemental_2023_09_legacy,s0_random_matched,40,net_return,2d,242308,-0.0040388473602459,-0.0058476009746206,0.0291927161035111,0.3818693563563728,0.659817543880146,242520,20,3049,1,242520,242520,212,0.0008741547088899884,0.99912584529111
supplemental_2023_09_legacy,s0_random_matched,60,net_return,2d,242298,-0.0040485861733093,-0.0058718702679992,0.0291241556556515,0.3817406664520549,0.6589778175214167,242509,20,3048,1,242509,242509,211,0.0008700708014960269,0.999129929198504
supplemental_2023_09_legacy,s0_random_matched,120,net_return,2d,242139,-0.0040239350541487,-0.005850740392058,0.0291721415359762,0.3826686324796914,0.6608471622239096,242351,20,3046,1,242351,242351,212,0.0008747642881605605,0.9991252357118394
supplemental_2023_09_legacy,s0_random_matched,240,net_return,2d,241956,-0.0040467054842274,-0.0058812990569044,0.0291595735782866,0.3817016317016317,0.6591822561792958,242168,20,3044,1,242168,242168,212,0.0008754253245680685,0.9991245746754319
supplemental_2023_09_legacy,s0_strong_no_ma,10,net_return,2d,108490,-0.0048734619682729,-0.0070718235811313,0.031027514764709,0.35596829200848,0.6159990977927898,108608,20,3050,1,108608,108608,118,0.0010864761343547438,0.9989135238656452
supplemental_2023_09_legacy,s0_strong_no_ma,20,net_return,2d,108486,-0.0048705707097191,-0.0070718235811313,0.0310200345848178,0.3559721991777741,0.6161422026027258,108604,20,3049,1,108604,108604,118,0.0010865161504180325,0.998913483849582
supplemental_2023_09_legacy,s0_strong_no_ma,40,net_return,2d,108475,-0.004868312524731,-0.0070701929657531,0.031016027990653,0.3559806407006222,0.6162411629228473,108593,20,3049,1,108593,108593,118,0.001086626209792528,0.9989133737902075
supplemental_2023_09_legacy,s0_strong_no_ma,60,net_return,2d,108450,-0.0048704817160001,-0.0070642105755826,0.0309672789276975,0.3559981558321807,0.6158426224372342,108568,20,3048,1,108568,108568,118,0.0010868764276766635,0.9989131235723233
supplemental_2023_09_legacy,s0_strong_no_ma,120,net_return,2d,108405,-0.0048686769344465,-0.0070649015197248,0.0309675263563515,0.3560260135602601,0.6159398930516453,108523,20,3046,1,108523,108523,118,0.001087327110382131,0.9989126728896178
supplemental_2023_09_legacy,s0_strong_no_ma,240,net_return,2d,108329,-0.0048720164286862,-0.0070718235811313,0.0309613533833808,0.3559434685079711,0.6156624419983338,108447,20,3044,1,108447,108447,118,0.0010880891126541076,0.9989119108873459
supplemental_2023_09_legacy,s1_break_reclaim_stable3,10,net_return,2d,61928,-0.0051757335675564,-0.0073358651118904,0.0277742446926828,0.344173879343754,0.5733782893860565,61986,20,3049,1,61986,61986,58,0.0009356951569709289,0.9990643048430291
supplemental_2023_09_legacy,s1_break_reclaim_stable3,20,net_return,2d,45575,-0.0049744146593533,-0.0071554270393839,0.0276026657032617,0.3470323642347778,0.5866230858975714,45606,20,3049,1,45606,45606,31,0.0006797351225715914,0.9993202648774284
supplemental_2023_09_legacy,s1_break_reclaim_stable3,40,net_return,2d,31913,-0.0054847895876254,-0.0073592571407077,0.0275602817115112,0.3475699558173785,0.558772651424547,31943,20,3028,1,31943,31943,30,0.0009391729017312087,0.9990608270982688
supplemental_2023_09_legacy,s1_break_reclaim_stable3,60,net_return,2d,26467,-0.0056231757622475,-0.0076207717778257,0.0273820526036205,0.3484716817168549,0.5546383584348735,26494,20,2937,1,26494,26494,27,0.0010190986638484185,0.9989809013361516
supplemental_2023_09_legacy,s1_break_reclaim_stable3,120,net_return,2d,18532,-0.0046451639417496,-0.0066503235822715,0.0284265161248254,0.3748111374919058,0.6251006081583175,18555,20,2278,1,18555,18555,23,0.0012395580706009162,0.9987604419293991
supplemental_2023_09_legacy,s1_break_reclaim_stable3,240,net_return,2d,12466,-0.0044893799094752,-0.0064545396472157,0.0299942094023619,0.3725332905502968,0.64426508526946,12483,20,1736,1,12483,12483,17,0.001361852118881679,0.9986381478811183
supplemental_2023_09_legacy,s1_near_reversal,10,net_return,2d,84990,-0.0055565714093364,-0.0077213657467984,0.0266908397637363,0.3360983645134722,0.5427233797775664,85074,20,3049,1,85074,85074,84,0.0009873756964525002,0.9990126243035475
supplemental_2023_09_legacy,s1_near_reversal,20,net_return,2d,64245,-0.005359668984144,-0.0075045216396625,0.0264406866671372,0.3402132461670168,0.5538944295455558,64287,20,3049,1,64287,64287,42,0.0006533202669279948,0.999346679733072
supplemental_2023_09_legacy,s1_near_reversal,40,net_return,2d,45107,-0.0055706091808397,-0.0072745772526046,0.0261342160292976,0.3459995122708227,0.5398541285672156,45149,20,3033,1,45149,45149,42,0.0009302531617533058,0.9990697468382467
supplemental_2023_09_legacy,s1_near_reversal,60,net_return,2d,37832,-0.0057449390099172,-0.0075066014622082,0.0261319434499323,0.3451046732924508,0.5361414004998478,37870,20,2955,1,37870,37870,38,0.001003432796408767,0.9989965672035912
supplemental_2023_09_legacy,s1_near_reversal,120,net_return,2d,26137,-0.0047251537506929,-0.0064911426051199,0.0270994259901182,0.3727283161801278,0.6080537262545861,26170,20,2308,1,26170,26170,33,0.0012609858616736721,0.9987390141383263
supplemental_2023_09_legacy,s1_near_reversal,240,net_return,2d,17391,-0.0045363404246999,-0.0064065125764758,0.028550254289797,0.3705364843884768,0.6298270105087858,17418,20,1770,1,17418,17418,27,0.001550120564932828,0.9984498794350671
supplemental_2023_09_legacy,s1_touch_immediate,10,net_return,2d,80973,-0.0048533919035335,-0.0069307482942326,0.0279316921399939,0.3544267842367208,0.5951765284543726,81045,20,3049,1,81045,81045,72,0.0008883953359244864,0.9991116046640756
supplemental_2023_09_legacy,s1_touch_immediate,20,net_return,2d,59686,-0.0048574117048214,-0.0068835967625981,0.027586707624273,0.3528968267265355,0.5937113263533138,59726,20,3049,1,59726,59726,40,0.0006697250778555403,0.9993302749221444
supplemental_2023_09_legacy,s1_touch_immediate,40,net_return,2d,41736,-0.0052716770885622,-0.0071457980935192,0.0276551790523841,0.3531723212574276,0.5726326190243789,41774,20,3037,1,41774,41774,38,0.0009096567242782592,0.9990903432757218
supplemental_2023_09_legacy,s1_touch_immediate,60,net_return,2d,34993,-0.0054083383949971,-0.0072181833628021,0.0275257938162249,0.3532134998428257,0.5693817304370762,35025,20,2982,1,35025,35025,32,0.000913633119200571,0.9990863668807994
supplemental_2023_09_legacy,s1_touch_immediate,120,net_return,2d,24157,-0.0044459310169446,-0.0064288047944599,0.0285991622071622,0.3803038456762015,0.6414253231575376,24182,20,2372,1,24182,24182,25,0.0010338268133322306,0.9989661731866678
supplemental_2023_09_legacy,s1_touch_immediate,240,net_return,2d,16317,-0.0042910186961755,-0.0064059293697878,0.0300156581768991,0.374578660292946,0.6589774650941744,16336,20,1830,1,16336,16336,19,0.00116307541625857,0.9988369245837414
supplemental_2023_09_legacy,s1_touch_reclaim,10,net_return,2d,73479,-0.0051391094269406,-0.0072445142505377,0.0278646048984583,0.347282897154289,0.5765228946138523,73548,20,3049,1,73548,73548,69,0.0009381628324359602,0.999061837167564
supplemental_2023_09_legacy,s1_touch_reclaim,20,net_return,2d,54313,-0.0050415051591116,-0.0072045267846779,0.0276887371647692,0.3460313368806731,0.582669282898096,54349,20,3049,1,54349,54349,36,0.0006623856924690426,0.999337614307531
supplemental_2023_09_legacy,s1_touch_reclaim,40,net_return,2d,37850,-0.0054184532717673,-0.007341691905042,0.0275305706201405,0.3474240422721268,0.5623951138997622,37885,20,3033,1,37885,37885,35,0.000923848488847829,0.9990761515111521
supplemental_2023_09_legacy,s1_touch_reclaim,60,net_return,2d,31720,-0.0056724469749521,-0.0075295840239045,0.027514573752056,0.3469419924337957,0.5534098258077844,31752,20,2970,1,31752,31752,32,0.0010078105316200555,0.99899218946838
supplemental_2023_09_legacy,s1_touch_reclaim,120,net_return,2d,21869,-0.0045763002671755,-0.0066093446845638,0.0286084464348826,0.3758745255841602,0.6319181026136729,21894,20,2334,1,21894,21894,25,0.001141865351237782,0.9988581346487622
supplemental_2023_09_legacy,s1_touch_reclaim,240,net_return,2d,14794,-0.0045062707314273,-0.0065739781491356,0.0299050637413764,0.3706908206029471,0.6436022236836544,14812,20,1788,1,14812,14812,18,0.0012152308938698352,0.9987847691061301
supplemental_2023_09_legacy,s2_first_touch_reclaim,10,net_return,2d,228,-0.008343787574344,-0.0100750138112802,0.031124732085441,0.3728070175438596,0.4797529590111006,229,20,221,1,229,229,1,0.004366812227074236,0.9956331877729258
supplemental_2023_09_legacy,s2_first_touch_reclaim,20,net_return,2d,1827,-0.0044496441351523,-0.0080433281884181,0.033696167870089,0.3513957307060755,0.6623435242080428,1827,20,1569,1,1827,1827,0,0.0,1.0
supplemental_2023_09_legacy,s2_first_touch_reclaim,40,net_return,2d,2901,-0.0043919177378449,-0.0068681775913503,0.0317621573464738,0.3653912443984833,0.6580342323051566,2901,20,2292,1,2901,2901,0,0.0,1.0
supplemental_2023_09_legacy,s2_first_touch_reclaim,60,net_return,2d,2845,-0.0046724462624532,-0.007000176356774,0.0305939753372495,0.3753954305799648,0.6420465175387763,2848,20,2322,1,2848,2848,3,0.001053370786516854,0.9989466292134831
supplemental_2023_09_legacy,s2_first_touch_reclaim,120,net_return,2d,2130,-0.0049942955110735,-0.0066806665138475,0.0323291514534743,0.3938967136150235,0.6478657760605973,2132,20,1791,1,2132,2132,2,0.0009380863039399625,0.99906191369606
supplemental_2023_09_legacy,s2_first_touch_reclaim,240,net_return,2d,1502,-0.0042182163425976,-0.0061715699124845,0.0383885295550156,0.3861517976031957,0.7192085884108919,1505,20,1321,1,1505,1505,3,0.0019933554817275745,0.9980066445182725
supplemental_2023_09_legacy,s2_reclaim_acceleration,10,net_return,2d,43439,-0.0047757434556137,-0.0066560403407872,0.0254951222905855,0.3570524183337554,0.5836811576309099,43469,20,2994,1,43469,43469,30,0.0006901470013112793,0.9993098529986887
supplemental_2023_09_legacy,s2_reclaim_acceleration,20,net_return,2d,31811,-0.0048388387259814,-0.0067082117672399,0.0252559288551238,0.350979221024174,0.5781971092369481,31828,20,2871,1,31828,31828,17,0.0005341208998366218,0.9994658791001634
supplemental_2023_09_legacy,s2_reclaim_acceleration,40,net_return,2d,21778,-0.0051118267672186,-0.0066446225941244,0.0252356455472051,0.356460648360731,0.5644878793513594,21794,20,2576,1,21794,21794,16,0.0007341470129393411,0.9992658529870606
supplemental_2023_09_legacy,s2_reclaim_acceleration,60,net_return,2d,18392,-0.0055346977571314,-0.0070927167756528,0.0260632577654856,0.3492822966507177,0.5497941135509619,18410,20,2486,1,18410,18410,18,0.000977729494839761,0.9990222705051602
supplemental_2023_09_legacy,s2_reclaim_acceleration,120,net_return,2d,10441,-0.0050176082635261,-0.0063683924760209,0.0290356937019832,0.3753471889665741,0.6082114470165562,10452,20,2002,1,10452,10452,11,0.001052430156907769,0.9989475698430922
supplemental_2023_09_legacy,s2_reclaim_acceleration,240,net_return,2d,7341,-0.0045478571993,-0.0058984051173183,0.0289221734182564,0.3867320528538346,0.6349565989000238,7347,20,1433,1,7347,7347,6,0.0008166598611678236,0.9991833401388321
supplemental_2023_09_legacy,s2_reclaim_bull_stack,10,net_return,2d,2724,-0.0077121990746984,-0.0080433281884184,0.0428972751413352,0.2962555066079295,0.5271422066473368,2727,20,466,1,2727,2727,3,0.0011001100110011,0.9988998899889989
supplemental_2023_09_legacy,s2_reclaim_bull_stack,20,net_return,2d,2031,-0.0059205371034161,-0.0068352149366853,0.0374694355104404,0.326932545544067,0.5733687602869472,2032,20,445,1,2032,2032,1,0.0004921259842519685,0.999507874015748
