sample_group,selection_ranker,selection_seed,strategy_id,policy_id,exit_reason,exit_count,total_pnl,mean_trade_net_return
supplemental_2023_09_legacy,flow_quality,3,s1_touch_immediate,fast_failure_2pct_target4pct_2d,stop_loss,24,-10127.821892823962,-0.021789449742238357
supplemental_2023_09_legacy,flow_quality,3,s1_touch_immediate,fast_failure_2pct_target4pct_2d,take_profit,4,3293.0247666370105,0.045207421521374615
supplemental_2023_09_legacy,flow_quality,3,s1_touch_immediate,fast_failure_2pct_target4pct_2d,time_stop,32,-69.64289894996728,0.00014183045603399357
supplemental_2023_09_legacy,flow_quality,3,s1_touch_immediate,fast_failure_2pct_target4pct_2d,trailing_stop,9,2113.413144394013,0.012614688776220935
supplemental_2023_09_legacy,flow_quality,3,s1_touch_immediate,momentum_trail_4pct_5d,stop_loss,5,-4111.141437072994,-0.04171195651772503
supplemental_2023_09_legacy,flow_quality,3,s1_touch_immediate,momentum_trail_4pct_5d,time_stop,16,-4749.688042807014,-0.01524775603810646
supplemental_2023_09_legacy,flow_quality,3,s1_touch_immediate,momentum_trail_4pct_5d,trailing_stop,6,2523.1125925510023,0.02350174801353896
supplemental_2023_09_legacy,flow_quality,3,s1_touch_immediate,next_open_1d,time_stop,100,-8351.351569868913,-0.004439409298853486
supplemental_2023_09_legacy,flow_quality,3,s1_touch_immediate,next_open_2d,time_stop,50,-5472.240079530964,-0.005566497966292427
supplemental_2023_09_legacy,flow_quality,3,s1_touch_immediate,next_open_3d,time_stop,35,-2443.685714707033,-0.0036182964431026895
supplemental_2023_09_legacy,flow_quality,3,s1_touch_immediate,next_open_5d,time_stop,20,-4065.4856649654757,-0.010284944370876506
supplemental_2023_09_legacy,flow_quality,3,s1_touch_immediate,protect_3pct_target6pct_3d,stop_loss,11,-7055.480459338411,-0.03284603997327538
supplemental_2023_09_legacy,flow_quality,3,s1_touch_immediate,protect_3pct_target6pct_3d,time_stop,28,381.62393722575507,0.000493894300203812
supplemental_2023_09_legacy,flow_quality,3,s1_touch_immediate,protect_3pct_target6pct_3d,trailing_stop,5,3058.223115154018,0.03102938036852971
supplemental_2023_09_legacy,flow_quality,3,s1_touch_reclaim,fast_failure_2pct_target4pct_2d,stop_loss,17,-6864.868118795985,-0.02059804949608601
supplemental_2023_09_legacy,flow_quality,3,s1_touch_reclaim,fast_failure_2pct_target4pct_2d,take_profit,3,2286.200566612999,0.03834029779752304
supplemental_2023_09_legacy,flow_quality,3,s1_touch_reclaim,fast_failure_2pct_target4pct_2d,time_stop,35,-2029.6436330817814,-0.003122754069323844
supplemental_2023_09_legacy,flow_quality,3,s1_touch_reclaim,fast_failure_2pct_target4pct_2d,trailing_stop,12,2235.066912310005,0.009508887792737666
supplemental_2023_09_legacy,flow_quality,3,s1_touch_reclaim,momentum_trail_4pct_5d,stop_loss,7,-5575.166687607227,-0.0412471364885177
supplemental_2023_09_legacy,flow_quality,3,s1_touch_reclaim,momentum_trail_4pct_5d,time_stop,15,-2833.906644810988,-0.0093402701522974
supplemental_2023_09_legacy,flow_quality,3,s1_touch_reclaim,momentum_trail_4pct_5d,trailing_stop,9,10478.105354576037,0.05542994808320159
supplemental_2023_09_legacy,flow_quality,3,s1_touch_reclaim,next_open_1d,time_stop,96,-6299.962576948672,-0.00335857230826424
supplemental_2023_09_legacy,flow_quality,3,s1_touch_reclaim,next_open_2d,time_stop,50,-5558.578520909277,-0.005768504903124949
supplemental_2023_09_legacy,flow_quality,3,s1_touch_reclaim,next_open_3d,time_stop,35,-1100.4063966411686,-0.0012623493518373894
supplemental_2023_09_legacy,flow_quality,3,s1_touch_reclaim,next_open_5d,time_stop,20,-3880.625669991883,-0.009074652373006196
supplemental_2023_09_legacy,flow_quality,3,s1_touch_reclaim,protect_3pct_target6pct_3d,stop_loss,4,-2748.755481010492,-0.030248451993334733
supplemental_2023_09_legacy,flow_quality,3,s1_touch_reclaim,protect_3pct_target6pct_3d,take_profit,1,1112.0249771540002,0.0580469602015116
supplemental_2023_09_legacy,flow_quality,3,s1_touch_reclaim,protect_3pct_target6pct_3d,time_stop,24,-976.2199900666019,-0.0019406683266733513
supplemental_2023_09_legacy,flow_quality,3,s1_touch_reclaim,protect_3pct_target6pct_3d,trailing_stop,3,1659.8890422439981,0.02566772414238642
supplemental_2023_09_legacy,flow_quality,3,s2_first_touch_reclaim,fast_failure_2pct_target4pct_2d,stop_loss,24,-10868.746204559007,-0.023025489610619856
supplemental_2023_09_legacy,flow_quality,3,s2_first_touch_reclaim,fast_failure_2pct_target4pct_2d,take_profit,3,1861.0838112500023,0.03429614583929694
supplemental_2023_09_legacy,flow_quality,3,s2_first_touch_reclaim,fast_failure_2pct_target4pct_2d,time_stop,32,-1665.7465294169851,-0.0024882205115665133
supplemental_2023_09_legacy,flow_quality,3,s2_first_touch_reclaim,fast_failure_2pct_target4pct_2d,trailing_stop,11,5066.147012157016,0.023831935970791526
supplemental_2023_09_legacy,flow_quality,3,s2_first_touch_reclaim,momentum_trail_4pct_5d,stop_loss,8,-6663.170573916999,-0.04299535316734971
supplemental_2023_09_legacy,flow_quality,3,s2_first_touch_reclaim,momentum_trail_4pct_5d,time_stop,15,-3566.608952146995,-0.012541155223356075
supplemental_2023_09_legacy,flow_quality,3,s2_first_touch_reclaim,momentum_trail_4pct_5d,trailing_stop,6,2656.3440234129994,0.02440889660868428
supplemental_2023_09_legacy,flow_quality,3,s2_first_touch_reclaim,next_open_1d,time_stop,100,-9424.806058807944,-0.005238819036552519
supplemental_2023_09_legacy,flow_quality,3,s2_first_touch_reclaim,next_open_2d,time_stop,50,-4591.407368909011,-0.004597267655348202
supplemental_2023_09_legacy,flow_quality,3,s2_first_touch_reclaim,next_open_3d,time_stop,35,-8925.505350791975,-0.014021864214856855
supplemental_2023_09_legacy,flow_quality,3,s2_first_touch_reclaim,next_open_5d,time_stop,20,-7325.155544010744,-0.019380435834236105
supplemental_2023_09_legacy,flow_quality,3,s2_first_touch_reclaim,protect_3pct_target6pct_3d,stop_loss,19,-12079.840192077965,-0.03298732176302806
supplemental_2023_09_legacy,flow_quality,3,s2_first_touch_reclaim,protect_3pct_target6pct_3d,take_profit,3,2794.6709979300067,0.04913528033960287
supplemental_2023_09_legacy,flow_quality,3,s2_first_touch_reclaim,protect_3pct_target6pct_3d,time_stop,23,-376.9116196190007,-0.0012189858841694773
supplemental_2023_09_legacy,flow_quality,3,s2_first_touch_reclaim,protect_3pct_target6pct_3d,trailing_stop,5,2981.2852523979927,0.02783382521967421
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_acceleration,fast_failure_2pct_target4pct_2d,stop_loss,15,-6636.644688585024,-0.022654981703162214
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_acceleration,fast_failure_2pct_target4pct_2d,take_profit,2,1749.3645001500045,0.04548568137147264
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_acceleration,fast_failure_2pct_target4pct_2d,time_stop,33,-2397.5528603564235,-0.0036946439016918944
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_acceleration,fast_failure_2pct_target4pct_2d,trailing_stop,8,4121.336980019991,0.027212349368654763
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_acceleration,momentum_trail_4pct_5d,stop_loss,3,-2191.461109242993,-0.04080603624638788
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_acceleration,momentum_trail_4pct_5d,time_stop,19,263.0586805279909,0.0010262064538908151
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_acceleration,momentum_trail_4pct_5d,trailing_stop,5,2327.9965633342035,0.02349701817680705
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_acceleration,next_open_1d,time_stop,100,-3022.694548703763,-0.0015288615542621634
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_acceleration,next_open_2d,time_stop,50,-4755.650398416485,-0.005092311126808125
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_acceleration,next_open_3d,time_stop,35,-1079.8457818233655,-0.0013613993644532322
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_acceleration,next_open_5d,time_stop,20,881.72474627462,0.00254559494259783
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_acceleration,protect_3pct_target6pct_3d,stop_loss,6,-3757.1179661569913,-0.03244123556576849
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_acceleration,protect_3pct_target6pct_3d,take_profit,1,1099.1295587159984,0.058692555052515895
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_acceleration,protect_3pct_target6pct_3d,time_stop,28,-3761.8085263810062,-0.00685297843326928
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_acceleration,protect_3pct_target6pct_3d,trailing_stop,8,1541.406413328983,0.009511661645240319
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,stop_loss,13,-3973.5602620688114,-0.015249694922322162
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,take_profit,3,1445.6181161790046,0.0262338550118917
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,time_stop,27,-1485.6379417489843,-0.0029873433475247698
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,trailing_stop,16,1854.3598879530036,0.0062687350148206995
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_bull_stack,momentum_trail_4pct_5d,stop_loss,6,-6517.087369399986,-0.04962448084750987
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_bull_stack,momentum_trail_4pct_5d,time_stop,17,-1969.3100098251052,-0.006151994996482358
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_bull_stack,momentum_trail_4pct_5d,trailing_stop,3,2348.889099452008,0.03820089712888641
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_bull_stack,next_open_1d,time_stop,100,160.70457762103615,0.00024429530646499596
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_bull_stack,next_open_2d,time_stop,50,-2182.3109792903233,-0.0022999877557032325
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_bull_stack,next_open_3d,time_stop,35,4463.177299691881,0.00659736458551148
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_bull_stack,next_open_5d,time_stop,20,-4132.995532068799,-0.010607320233994874
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,stop_loss,11,-8635.996520049994,-0.039350842963232664
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,take_profit,1,1126.2331332420072,0.05906948819179151
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,time_stop,26,-1124.036132324065,-0.002128948575724299
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,trailing_stop,8,3024.3082834869783,0.02009746992178322
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,stop_loss,23,-9919.298730511999,-0.022780797183398628
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,take_profit,1,729.8471038940042,0.03604105506809434
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,time_stop,32,-2420.6681778715792,-0.0038333251819055855
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,trailing_stop,13,635.9835597160054,0.0020122776840735767
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_daily_trend,momentum_trail_4pct_5d,stop_loss,8,-4138.403597422986,-0.029416055146159484
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_daily_trend,momentum_trail_4pct_5d,time_stop,14,-4174.392499674981,-0.014642177573879778
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_daily_trend,momentum_trail_4pct_5d,trailing_stop,6,5167.943159075014,0.04394187072234029
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_daily_trend,next_open_1d,time_stop,100,-7484.934162393663,-0.003763319029198396
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_daily_trend,next_open_2d,time_stop,50,-1339.2777549045677,-0.0012237106430039231
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_daily_trend,next_open_3d,time_stop,35,-99.28198517229794,0.0009432940119782005
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_daily_trend,next_open_5d,time_stop,20,-2815.5865190639925,-0.007187147046064837
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,stop_loss,18,-9427.607653015977,-0.025184347921685852
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,take_profit,3,3615.0085453220036,0.06307553998765404
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,time_stop,23,-2570.909550430788,-0.0055147865087092265
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,trailing_stop,8,7442.5770057350055,0.04925943739254317
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,stop_loss,19,-8108.524241021965,-0.022501318660481506
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,take_profit,4,2566.5664450779987,0.03534888008594983
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,time_stop,34,-907.4089429869346,-0.0013659521121242783
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,trailing_stop,10,2183.5137646550065,0.01164698848067892
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_positive_slope,momentum_trail_4pct_5d,stop_loss,7,-5470.958143849977,-0.04186080661631521
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_positive_slope,momentum_trail_4pct_5d,time_stop,16,-3518.995620555983,-0.01131614178303417
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_positive_slope,momentum_trail_4pct_5d,trailing_stop,6,4998.259362521001,0.04668537851043655
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_positive_slope,next_open_1d,time_stop,100,-1597.8125080139198,-0.0008053338897836797
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_positive_slope,next_open_2d,time_stop,50,-3093.693031106932,-0.0032463740636855115
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_positive_slope,next_open_3d,time_stop,35,-525.7343761097345,-0.0005167649466419188
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_positive_slope,next_open_5d,time_stop,20,-752.5673591939958,-0.0015946693448466638
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,stop_loss,8,-4808.007132573992,-0.0308093519101039
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,take_profit,2,1253.7834999400002,0.037789721739328964
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,time_stop,28,-3947.16077501795,-0.006600035776392279
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,trailing_stop,8,3363.7986972330036,0.022251974858871364
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,stop_loss,33,-15994.637290848485,-0.025674250528761444
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,take_profit,3,2859.2703586350017,0.04947413808500748
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,time_stop,23,770.6811477468145,0.0016114284095645546
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,trailing_stop,19,4715.83054664201,0.013047989411574847
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_recent_high,momentum_trail_4pct_5d,stop_loss,6,-5207.240056829007,-0.044235211117774904
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_recent_high,momentum_trail_4pct_5d,time_stop,16,-852.0869087829997,-0.0026256021612817704
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_recent_high,momentum_trail_4pct_5d,trailing_stop,6,4279.882385812996,0.04045293247878817
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_recent_high,next_open_1d,time_stop,100,-11335.759077662125,-0.006265004406555501
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_recent_high,next_open_2d,time_stop,50,-9045.89733582172,-0.009826625240701709
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_recent_high,next_open_3d,time_stop,35,6761.86320270483,0.009906409451492766
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_recent_high,next_open_5d,time_stop,20,-718.8068084519891,-0.001830078369762007
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_recent_high,protect_3pct_target6pct_3d,stop_loss,15,-9448.841797990986,-0.032937007471512826
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_recent_high,protect_3pct_target6pct_3d,take_profit,2,2330.068532542002,0.0639417874437074
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_recent_high,protect_3pct_target6pct_3d,time_stop,25,-547.5370498499815,-0.0009950823721343674
supplemental_2023_09_legacy,flow_quality,3,s2_reclaim_recent_high,protect_3pct_target6pct_3d,trailing_stop,9,3288.431807877978,0.01982701229929892
supplemental_2023_09_legacy,flow_quality,3,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,stop_loss,16,-6882.766106786785,-0.02182479330912292
supplemental_2023_09_legacy,flow_quality,3,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,take_profit,4,3401.918392749003,0.04784931523604329
supplemental_2023_09_legacy,flow_quality,3,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,time_stop,35,-2410.6906758619098,-0.0033931437721421067
supplemental_2023_09_legacy,flow_quality,3,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,trailing_stop,11,6962.137129102019,0.03224718270079592
supplemental_2023_09_legacy,flow_quality,3,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,stop_loss,6,-5055.131416475693,-0.042653373830291295
supplemental_2023_09_legacy,flow_quality,3,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,time_stop,18,-3547.6691436739784,-0.009969833929505567
supplemental_2023_09_legacy,flow_quality,3,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,trailing_stop,6,2821.481450310119,0.024116029015778306
supplemental_2023_09_legacy,flow_quality,3,s4_auction_confirmed_reclaim,next_open_1d,time_stop,100,-1788.7698173693898,-0.0008302851029756915
supplemental_2023_09_legacy,flow_quality,3,s4_auction_confirmed_reclaim,next_open_2d,time_stop,50,754.6156598360649,0.00100241058217915
supplemental_2023_09_legacy,flow_quality,3,s4_auction_confirmed_reclaim,next_open_3d,time_stop,35,-4286.052425026088,-0.006551063370654814
supplemental_2023_09_legacy,flow_quality,3,s4_auction_confirmed_reclaim,next_open_5d,time_stop,20,-7449.149414092975,-0.01978504600334204
supplemental_2023_09_legacy,flow_quality,3,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,stop_loss,12,-8496.467115740794,-0.03634775372279568
supplemental_2023_09_legacy,flow_quality,3,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,time_stop,25,-1301.4772168760137,-0.003141815473535118
supplemental_2023_09_legacy,flow_quality,3,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,trailing_stop,9,4545.377711065001,0.025161375544204927
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,stop_loss,12,-6979.221589295004,-0.029256788558930213
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,take_profit,3,2090.496807629992,0.035992127239373624
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,time_stop,35,-985.9716582170167,-0.0013886311569675394
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,trailing_stop,17,4847.5935551990515,0.014469028175244125
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,stop_loss,7,-7682.816588121499,-0.05516755732393552
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,time_stop,16,-2103.2907949859728,-0.006625327666421842
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,trailing_stop,9,6768.755336620998,0.03884033538307518
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_amount_acceleration,next_open_1d,time_stop,100,-2298.037848511314,-0.0012458113064514175
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_amount_acceleration,next_open_2d,time_stop,50,-5204.8830462989645,-0.005002952848489988
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_amount_acceleration,next_open_3d,time_stop,35,4699.998060111007,0.006522790455141765
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_amount_acceleration,next_open_5d,time_stop,20,-34.013678863975656,8.60175523792518e-05
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,stop_loss,5,-3134.6547481299895,-0.03171103279000819
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,take_profit,1,1022.4379876240055,0.0536791121385139
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,time_stop,28,-999.9945443543256,-0.0013689988111518657
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,trailing_stop,8,4115.292339669992,0.026118639453928963
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,stop_loss,16,-6952.372492079983,-0.022620135787363348
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,take_profit,3,2886.8902374120116,0.050463760463260655
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,time_stop,35,-2271.01715707573,-0.0030964756405750327
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,trailing_stop,11,3074.0890323700078,0.01495958648561588
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_normal,momentum_trail_4pct_5d,stop_loss,6,-5003.930476601996,-0.04117575619358237
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_normal,momentum_trail_4pct_5d,time_stop,16,-1711.1341566719711,-0.0054762922157686085
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_normal,momentum_trail_4pct_5d,trailing_stop,5,4432.827934310993,0.04609398104767683
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_normal,next_open_1d,time_stop,100,-2633.560900517912,-0.0013740485333125518
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_normal,next_open_2d,time_stop,50,-3300.1810972037474,-0.003455030268661236
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_normal,next_open_3d,time_stop,35,2189.7481887770373,0.0036443024183853384
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_normal,next_open_5d,time_stop,19,2306.9428128940344,0.006726759604679428
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,stop_loss,8,-4792.897562473001,-0.03303251710349077
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,take_profit,1,1426.4379319919972,0.07585427309747667
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,time_stop,28,-1167.910922508012,-0.00209038473567139
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,trailing_stop,4,1938.23225627801,0.025665529728394827
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,stop_loss,19,-7949.850544589939,-0.02131655528949486
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,take_profit,2,1533.5818757100024,0.04108820498150437
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,time_stop,33,832.8473978789443,0.0012324034896878343
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,trailing_stop,14,3670.125534499988,0.014517989751449408
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,stop_loss,6,-6379.439699846989,-0.05367481396275938
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,time_stop,17,1090.4833165640048,0.0031963713235440725
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,trailing_stop,7,5798.05679315099,0.04173466264098817
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_proxy,next_open_1d,time_stop,100,-5407.59116338744,-0.0028022508956208362
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_proxy,next_open_2d,time_stop,50,-1853.029573782329,-0.0017441758467956767
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_proxy,next_open_3d,time_stop,35,-2805.094974592761,-0.003957343213238704
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_proxy,next_open_5d,time_stop,20,-7795.919368215993,-0.020521692025517225
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,stop_loss,6,-3961.460820691991,-0.03430046761530692
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,take_profit,1,1055.6091963679974,0.05686712026612266
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,time_stop,29,-2376.3693388420397,-0.004122850009932406
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,trailing_stop,7,4028.476781889982,0.030290291339658514
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_vwap_support,fast_failure_2pct_target4pct_2d,stop_loss,16,-7363.482686181993,-0.023096701155157117
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_vwap_support,fast_failure_2pct_target4pct_2d,take_profit,4,2179.9658738780017,0.026798713204176094
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_vwap_support,fast_failure_2pct_target4pct_2d,time_stop,33,786.8227327290297,0.0007779804452039878
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_vwap_support,fast_failure_2pct_target4pct_2d,trailing_stop,15,3498.613246510413,0.011264931236449767
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_vwap_support,momentum_trail_4pct_5d,stop_loss,5,-4351.151205430007,-0.041077653538523
supplemental_2023_09_legacy,flow_quality,3,s4_reclaim_vwap_support,momentum_trail_4pct_5d,time_stop,18,-2159.3679242720227,-0.005880616152437859
