sample_group,sample_variant,selection_ranker,strategy_id,policy_id,seed_count,resolved_seed_count,positive_seed_count,positive_seed_fraction,resolved_positive_seed_count,resolved_positive_seed_fraction,all_periods_positive_seed_count,resolved_all_periods_positive_seed_count,combined_net_return_mean,combined_net_return_median,combined_net_return_standard_deviation,combined_net_return_minimum,combined_net_return_q25,combined_net_return_q75,combined_net_return_maximum,maximum_drawdown_mean,maximum_drawdown_median,maximum_drawdown_standard_deviation,maximum_drawdown_minimum,maximum_drawdown_q25,maximum_drawdown_q75,maximum_drawdown_maximum
primary_development_2022_2023_partial,current_contract,trend_structure,s0_distance_only,fast_failure_2pct_target4pct_2d,5,1,0,0.0,0,0.0,0,0,-0.577424134912065,-0.6206845425009806,0.08697983717342495,-0.685530995914094,-0.6295904875001984,-0.49608534791296177,-0.45522930073209034,-0.5994201485926353,-0.6224664002270127,0.07125007254187575,-0.700788451475562,-0.6357978956913717,-0.5317868154374968,-0.5062611801317329
primary_development_2022_2023_partial,current_contract,trend_structure,s1_touch_immediate,next_open_1d,5,0,0,0.0,0,,0,0,-0.5228903790238426,-0.6225425746173439,0.16762601909491245,-0.6828742085787345,-0.663642542097409,-0.3726988025428085,-0.27269376728291694,-0.5540271122689803,-0.634197790141172,0.14708299574626113,-0.6977209078465494,-0.6827498747972768,-0.412109100676488,-0.3433578878834156
primary_development_2022_2023_partial,current_contract,trend_structure,ht_r3_core_pullback,protect_3pct_target6pct_3d,5,0,0,0.0,0,,0,0,-0.6301843932777951,-0.6229691226766383,0.06854327290921257,-0.7347204118666175,-0.674866882381242,-0.5738810312381365,-0.5444845182263407,-0.6559028998637932,-0.6475922922340835,0.052623921654556434,-0.737511928383584,-0.6906144548244563,-0.6081953886942035,-0.5956004351826395
primary_development_2022_2023_partial,current_contract,trend_structure,s2_reclaim_recent_high,momentum_trail_4pct_5d,5,3,0,0.0,0,0.0,0,0,-0.6016740932068628,-0.6248908787834648,0.07656593694230984,-0.6746414894826327,-0.6413374866959991,-0.6132738454514579,-0.4542267656207596,-0.6479913010730354,-0.670124243851974,0.06974470558768046,-0.7215271670188153,-0.6710430484103689,-0.6622705531191486,-0.5149914929648695
primary_development_2022_2023_partial,current_contract,trend_structure,ht_r3_core_pullback,momentum_trail_4pct_5d,5,3,0,0.0,0,0.0,0,0,-0.5769488906650765,-0.6291880910412648,0.1132374987284257,-0.6450162869903677,-0.6437621710451245,-0.6152612624442912,-0.3515166418043344,-0.6164281198811253,-0.656961419035778,0.09064446836932778,-0.6856006033928297,-0.6663676407929661,-0.6351373162124724,-0.4380736199715809
primary_development_2022_2023_partial,current_contract,trend_structure,ng_r3_volume_quality,protect_3pct_target6pct_3d,5,0,0,0.0,0,,0,0,-0.6201059822443263,-0.6352958556586664,0.05428638829536845,-0.6905739131969242,-0.6512090386713822,-0.5913452142180586,-0.5321058894766002,-0.6312196831390242,-0.6483282723064498,0.04989034361061045,-0.6997247407134966,-0.6542780653495439,-0.5995010432104768,-0.5542662941151539
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_recent_high,next_open_1d,5,0,0,0.0,0,,0,0,-0.6132134275066836,-0.6391347711715278,0.17464878611087434,-0.7800383432665572,-0.7561789255671902,-0.5990100758857104,-0.2917050216424324,-0.6512955781621279,-0.6738073661183909,0.14323534311042377,-0.7914321688462894,-0.7697892231379165,-0.6308819845875167,-0.39056714812052595
primary_development_2022_2023_partial,current_contract,random_hash,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,5,0,0,0.0,0,,0,0,-0.6496332507121304,-0.6551687925721892,0.08256089325769558,-0.7670712003922507,-0.6681133525838274,-0.6493092860480697,-0.508503621964315,-0.6640768162090195,-0.6699330634639482,0.07161877121685988,-0.7693219049809764,-0.6708555095582911,-0.6665437077455314,-0.5437298952963503
primary_development_2022_2023_partial,current_contract,random_hash,ht_r3_core_pullback,fast_failure_2pct_target4pct_2d,5,0,0,0.0,0,,0,0,-0.6387116936917792,-0.6622676654087545,0.04007989948223208,-0.6818509070480104,-0.6686211143406107,-0.5956685643922524,-0.585150217269268,-0.664895791693899,-0.6719589072129273,0.04336218340596211,-0.7250216884423801,-0.6952276732700419,-0.6216669937141031,-0.6106036958300427
primary_development_2022_2023_partial,current_contract,trend_structure,s2_reclaim_bull_stack,next_open_1d,5,0,0,0.0,0,,0,0,-0.6559064572242275,-0.6643369547444131,0.03214563370389599,-0.6936681622993628,-0.6723042771679169,-0.6514633100695603,-0.5977595818398852,-0.6685777957550003,-0.6745354775345103,0.03047773476908175,-0.7046447751728606,-0.6869781088669409,-0.6622816244119438,-0.6144489927887455
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_bull_stack,momentum_trail_4pct_5d,5,5,0,0.0,0,0.0,0,0,-0.6626026133186185,-0.6703812815516891,0.043315803985531566,-0.7148154632109491,-0.6857734179830466,-0.6570751122545825,-0.5849677915928251,-0.6860637092395245,-0.6892357493294154,0.03840132060968042,-0.7219173804770367,-0.7214359460841351,-0.6809508463061945,-0.6167786240008413
primary_development_2022_2023_partial,current_contract,trend_structure,ht_r3_core_pullback,fast_failure_2pct_target4pct_2d,5,0,0,0.0,0,,0,0,-0.6387833655675038,-0.6776588314518952,0.08718002257491589,-0.7326068444109126,-0.678868193668771,-0.6270698733857554,-0.4777130849201847,-0.6683305963965729,-0.7049283634225317,0.0723574828719382,-0.7364899645483187,-0.7112015462181105,-0.6555820373586015,-0.533451070435302
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,5,0,0,0.0,0,,0,0,-0.6304399010320838,-0.6786745928789124,0.0841269532164087,-0.6992846502617774,-0.694865733946243,-0.6017266309879861,-0.4776478970855005,-0.6476098390677377,-0.6920823077557332,0.07865365647685978,-0.7167707978845083,-0.6995959986041884,-0.62706345816256,-0.5025366329316989
primary_development_2022_2023_partial,current_contract,random_hash,s2_reclaim_recent_high,next_open_1d,5,0,0,0.0,0,,0,0,-0.5598241115844903,-0.6873406091392076,0.24429423697626187,-0.8028713705991417,-0.6926757990646515,-0.5064882856486044,-0.1097444934708468,-0.6256483659934199,-0.6966254780594411,0.14886119349150742,-0.8056721460040202,-0.6991723610880501,-0.5508158480071288,-0.37595599680845915
primary_development_2022_2023_partial,current_contract,random_hash,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,5,0,0,0.0,0,,0,0,-0.6979561570004353,-0.6887540979130109,0.024402147898730492,-0.7340349616273389,-0.7167521895380498,-0.6849857171764367,-0.6652538187473406,-0.7102507569690168,-0.7016288672539942,0.023356862479534946,-0.7443988467418968,-0.7280790059643626,-0.6992888373482832,-0.6778582275365477
primary_development_2022_2023_partial,current_contract,trend_structure,ht_r3_core_pullback,next_open_1d,5,0,0,0.0,0,,0,0,-0.6911235682094061,-0.6897841123855859,0.0793841868824606,-0.8339370499738156,-0.6932077199631405,-0.6393812211055991,-0.5993077376188896,-0.7126670131784607,-0.7124895009331782,0.06943467414545583,-0.8353687488852821,-0.7188356271354968,-0.6674405763309776,-0.6292006126073688
primary_development_2022_2023_partial,current_contract,sector_leader,s2_reclaim_acceleration,fast_failure_2pct_target4pct_2d,5,0,0,0.0,0,,0,0,-0.689901366253469,-0.689901366253469,0.0,-0.689901366253469,-0.689901366253469,-0.689901366253469,-0.689901366253469,-0.6956439572728654,-0.6956439572728654,0.0,-0.6956439572728654,-0.6956439572728654,-0.6956439572728654,-0.6956439572728654
primary_development_2022_2023_partial,current_contract,trend_structure,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,5,0,0,0.0,0,,0,0,-0.6891812874155763,-0.6939842813457312,0.012630906214221308,-0.7027774619438476,-0.6948780573237838,-0.6886878397756767,-0.6655787966888421,-0.7174759842189005,-0.7244695882159604,0.014364337151470218,-0.7262668727989612,-0.7247892884857372,-0.7230332566321658,-0.6888209149616777
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,5,0,0,0.0,0,,0,0,-0.6913484444004955,-0.6945287901355683,0.04273073747728129,-0.7512504771137622,-0.7023045374700536,-0.6908691039402723,-0.6177893133428208,-0.711130056191618,-0.7190128780068832,0.03759687262809234,-0.7617898417118709,-0.723428751429949,-0.7055302736763318,-0.6458885361330549
primary_development_2022_2023_partial,current_contract,sector_leader,s2_reclaim_recent_high,momentum_trail_4pct_5d,5,5,0,0.0,0,0.0,0,0,-0.6981839055321684,-0.6981839055321684,0.0,-0.6981839055321684,-0.6981839055321684,-0.6981839055321684,-0.6981839055321684,-0.7053246948976746,-0.7053246948976746,0.0,-0.7053246948976746,-0.7053246948976746,-0.7053246948976746,-0.7053246948976746
primary_development_2022_2023_partial,current_contract,trend_structure,s2_reclaim_recent_high,next_open_1d,5,0,0,0.0,0,,0,0,-0.6094656674886704,-0.7009878038073486,0.1813509221792141,-0.7147981791126237,-0.7074173397872405,-0.6764449134812416,-0.24768010125489692,-0.6510393388235671,-0.7131370346029735,0.13283859859175234,-0.7296870526010908,-0.7239015107899801,-0.7024535687323801,-0.3860175273914114
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,5,0,0,0.0,0,,0,0,-0.7031576094337867,-0.7034077476654214,0.012288495159049574,-0.724020293011459,-0.7049210845933107,-0.6969610783062372,-0.6864778435925054,-0.7138176950559214,-0.7128543425481406,0.011665521603988744,-0.7336695483905722,-0.7151052555117428,-0.7100622510196704,-0.6973970778094809
primary_development_2022_2023_partial,current_contract,trend_structure,ng_r3_volume_quality,next_open_1d,5,0,0,0.0,0,,0,0,-0.7067462638030286,-0.706249862313122,0.08209098269156401,-0.798927477017126,-0.7894701862841689,-0.6591939715392201,-0.5798898218615061,-0.7166992744392967,-0.712840630335337,0.0739232279917535,-0.8023165453258219,-0.7918841669953535,-0.6699261722759764,-0.6065288572639951
primary_development_2022_2023_partial,current_contract,sector_leader,s2_reclaim_recent_high,protect_3pct_target6pct_3d,5,0,0,0.0,0,,0,0,-0.72004741058768,-0.72004741058768,0.0,-0.72004741058768,-0.72004741058768,-0.72004741058768,-0.72004741058768,-0.7223286934949613,-0.7223286934949613,0.0,-0.7223286934949613,-0.7223286934949613,-0.7223286934949613,-0.7223286934949613
primary_development_2022_2023_partial,current_contract,trend_structure,s4_reclaim_volume_normal,next_open_1d,5,0,0,0.0,0,,0,0,-0.7221858453728747,-0.7425983667212411,0.06587528314231471,-0.7980989384794391,-0.7591933122462478,-0.7068022844386652,-0.6042363249787803,-0.733564923720281,-0.747789298793541,0.05387146147450719,-0.8008362857048368,-0.763479104488261,-0.7144793566068107,-0.6412405730079555
primary_development_2022_2023_partial,current_contract,trend_structure,ng_r3_volume_quality,fast_failure_2pct_target4pct_2d,5,0,0,0.0,0,,0,0,-0.7303789941542872,-0.7443585626829388,0.04457801037811935,-0.7745501973533705,-0.7730069510348355,-0.7011338103768967,-0.6588454493233942,-0.7377897901384778,-0.7492205647806942,0.0389132781364885,-0.7778802412975581,-0.7749792273133596,-0.7094884938652163,-0.6773804234355614
primary_development_2022_2023_partial,current_contract,random_hash,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,5,0,0,0.0,0,,0,0,-0.7319422621756075,-0.7454101829351808,0.0476543191492288,-0.7784199503091729,-0.75203319243233,-0.7439169777329595,-0.6399310074683942,-0.7450481561712972,-0.7549305550715227,0.03917435565922608,-0.7857127995851179,-0.7604758351436001,-0.7539387758501435,-0.6701828152061016
primary_development_2022_2023_partial,current_contract,sector_leader,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,5,0,0,0.0,0,,0,0,-0.745533413715697,-0.745533413715697,0.0,-0.745533413715697,-0.745533413715697,-0.745533413715697,-0.745533413715697,-0.7451497406144747,-0.7451497406144747,0.0,-0.7451497406144747,-0.7451497406144747,-0.7451497406144747,-0.7451497406144747
primary_development_2022_2023_partial,current_contract,trend_structure,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,5,0,0,0.0,0,,0,0,-0.7368489434606884,-0.7463224787410783,0.03627733142733765,-0.7783806039944965,-0.7616379609799409,-0.7242374097858109,-0.6736662638021154,-0.7450107335523651,-0.7526750268652647,0.03571088840151601,-0.7806970036683338,-0.770006097903473,-0.7431157445388636,-0.678559794785891
primary_development_2022_2023_partial,current_contract,sector_leader,s2_reclaim_recent_high,next_open_3d,5,0,0,0.0,0,,0,0,-0.7585358975839389,-0.7585358975839389,0.0,-0.7585358975839389,-0.7585358975839389,-0.7585358975839389,-0.7585358975839389,-0.766079833497866,-0.766079833497866,0.0,-0.766079833497866,-0.766079833497866,-0.766079833497866,-0.766079833497866
primary_development_2022_2023_partial,current_contract,trend_structure,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,5,0,0,0.0,0,,0,0,-0.7220385474421303,-0.7690983129264086,0.09288015264746281,-0.8439315255160476,-0.7704008961291362,-0.6207719660272779,-0.6059900366117807,-0.7455622603190293,-0.7840432354833688,0.08121762539546638,-0.8490321090574667,-0.7950136959187641,-0.6538524569531832,-0.6458698041823636
primary_development_2022_2023_partial,current_contract,trend_structure,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,5,0,0,0.0,0,,0,0,-0.7648018366408642,-0.7757942948971255,0.028854309355014703,-0.7899472553219294,-0.7796465789348594,-0.7700493422023917,-0.7085717118480155,-0.7704726459356006,-0.7808009964850481,0.02746717148428589,-0.7947750284607848,-0.7846045781179458,-0.7751286742114261,-0.7170539524027979
primary_development_2022_2023_partial,current_contract,sector_leader,s2_first_touch_reclaim,next_open_1d,5,0,0,0.0,0,,0,0,-0.7774481853455447,-0.7774481853455447,0.0,-0.7774481853455447,-0.7774481853455447,-0.7774481853455447,-0.7774481853455447,-0.7850714121652251,-0.7850714121652251,0.0,-0.7850714121652251,-0.7850714121652251,-0.7850714121652251,-0.7850714121652251
primary_development_2022_2023_partial,current_contract,sector_leader,s2_first_touch_reclaim,fast_failure_2pct_target4pct_2d,5,0,0,0.0,0,,0,0,-0.8160095726638691,-0.816009572663869,1.1102230246251565e-16,-0.816009572663869,-0.816009572663869,-0.816009572663869,-0.816009572663869,-0.8161601167033614,-0.8161601167033614,0.0,-0.8161601167033614,-0.8161601167033614,-0.8161601167033614,-0.8161601167033614
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s2_reclaim_recent_high,next_open_5d,5,5,5,1.0,5,1.0,5,5,0.11880732370746938,0.11880732370746938,0.0,0.11880732370746938,0.11880732370746938,0.11880732370746938,0.11880732370746938,-0.02254305177589422,-0.02254305177589422,0.0,-0.02254305177589422,-0.02254305177589422,-0.02254305177589422,-0.02254305177589422
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s2_reclaim_positive_slope,next_open_1d,5,5,5,1.0,5,1.0,5,5,0.07938258085571803,0.07938258085571803,0.0,0.07938258085571803,0.07938258085571803,0.07938258085571803,0.07938258085571803,-0.04730120964805351,-0.04730120964805351,0.0,-0.04730120964805351,-0.04730120964805351,-0.04730120964805351,-0.04730120964805351
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s2_reclaim_recent_high,protect_3pct_target6pct_3d,5,0,5,1.0,0,,5,0,0.05661478383681562,0.05661478383681562,0.0,0.05661478383681562,0.05661478383681562,0.05661478383681562,0.05661478383681562,-0.08021212300861291,-0.08021212300861291,0.0,-0.08021212300861291,-0.08021212300861291,-0.08021212300861291,-0.08021212300861291
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,5,5,5,1.0,5,1.0,5,5,0.044540737106990226,0.05213444538411416,0.010448902581007499,0.03175863741550411,0.03175863741550411,0.05352598265991437,0.05352598265991437,-0.03961284849267188,-0.03961284849267188,0.0,-0.03961284849267188,-0.03961284849267188,-0.03961284849267188,-0.03961284849267188
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s2_first_touch_reclaim,momentum_trail_4pct_5d,5,5,5,1.0,5,1.0,5,5,0.05142067988222032,0.05142067988222032,0.0,0.05142067988222032,0.05142067988222032,0.05142067988222032,0.05142067988222032,-0.021941082625381192,-0.021941082625381192,0.0,-0.021941082625381192,-0.021941082625381192,-0.021941082625381192,-0.021941082625381192
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s1_near_reversal,next_open_2d,5,5,5,1.0,5,1.0,5,5,0.049977668897330796,0.049977668897330796,0.0,0.049977668897330796,0.049977668897330796,0.049977668897330796,0.049977668897330796,-0.09080417053739309,-0.09080417053739309,0.0,-0.09080417053739309,-0.09080417053739309,-0.09080417053739309,-0.09080417053739309
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s2_reclaim_bull_stack,momentum_trail_4pct_5d,5,5,5,1.0,5,1.0,5,5,0.04949563245412403,0.04949563245412403,0.0,0.04949563245412403,0.04949563245412403,0.04949563245412403,0.04949563245412403,-0.07269875395411696,-0.07269875395411696,0.0,-0.07269875395411696,-0.07269875395411696,-0.07269875395411696,-0.07269875395411696
supplemental_2023_09_legacy,legacy_vwap,sector_leader,ng_r1_auction_reclaim,fast_failure_2pct_target4pct_2d,5,5,5,1.0,5,1.0,5,5,0.04898121695684887,0.04898121695684887,0.0,0.04898121695684887,0.04898121695684887,0.04898121695684887,0.04898121695684887,-0.025768278792559607,-0.025768278792559607,0.0,-0.025768278792559607,-0.025768278792559607,-0.025768278792559607,-0.025768278792559607
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s2_reclaim_positive_slope,next_open_3d,5,5,5,1.0,5,1.0,5,5,0.046872948653701396,0.046872948653701396,0.0,0.046872948653701396,0.046872948653701396,0.046872948653701396,0.046872948653701396,-0.07593355959816239,-0.07593355959816239,0.0,-0.07593355959816239,-0.07593355959816239,-0.07593355959816239,-0.07593355959816239
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,5,5,5,1.0,5,1.0,5,5,0.04633084905171092,0.04633084905171092,0.0,0.04633084905171092,0.04633084905171092,0.04633084905171092,0.04633084905171092,-0.03305532592935545,-0.03305532592935545,0.0,-0.03305532592935545,-0.03305532592935545,-0.03305532592935545,-0.03305532592935545
supplemental_2023_09_legacy,legacy_vwap,flow_quality,s2_reclaim_bull_stack,next_open_3d,5,5,5,1.0,5,1.0,5,5,0.03992857644738268,0.04463177299691856,0.009406393099071986,0.02111579024923871,0.04463177299691856,0.044631772996918784,0.044631772996918784,-0.024604294840904227,-0.024604294840904206,4.443059973708341e-17,-0.024604294840904317,-0.024604294840904206,-0.024604294840904206,-0.024604294840904206
supplemental_2023_09_legacy,legacy_vwap,random_hash,s2_reclaim_bull_stack,next_open_3d,5,5,5,1.0,5,1.0,5,5,0.03992857644738268,0.04463177299691856,0.009406393099071986,0.02111579024923871,0.04463177299691856,0.044631772996918784,0.044631772996918784,-0.024604294840904227,-0.024604294840904206,4.443059973708341e-17,-0.024604294840904317,-0.024604294840904206,-0.024604294840904206,-0.024604294840904206
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,5,5,5,1.0,5,1.0,5,5,0.04563118581933887,0.0430774957874287,0.02262866964848004,0.020809100200628983,0.021212862513598996,0.07135893283987893,0.07169753775515875,-0.04437215987340977,-0.04526516121356794,0.002198683688741178,-0.045670361954886274,-0.045670361954886274,-0.04526516121356794,-0.03998975303014041
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s2_reclaim_bull_stack,next_open_3d,5,5,5,1.0,5,1.0,5,5,0.0391529887351985,0.04268723211977843,0.0070684867691599654,0.02501601519687857,0.04268723211977843,0.04268723211977843,0.04268723211977865,-0.0202089121162774,-0.0202089121162774,0.0,-0.0202089121162774,-0.0202089121162774,-0.0202089121162774,-0.0202089121162774
supplemental_2023_09_legacy,legacy_vwap,flow_quality,s2_reclaim_recent_high,next_open_3d,5,5,5,1.0,5,1.0,5,5,0.03941295754303167,0.04196149412419037,0.02759788140144829,0.0052441652057502175,0.010847949579390948,0.06761863202704843,0.07139254677877838,-0.03909896267388635,-0.04193530588039007,0.008561037387677812,-0.05214630232611528,-0.042129487362360996,-0.029888016901889913,-0.029395700898675492
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s2_first_touch_reclaim,next_open_3d,5,5,5,1.0,5,1.0,5,5,0.04152490082957083,0.04152490082957083,0.0,0.04152490082957083,0.04152490082957083,0.04152490082957083,0.04152490082957083,-0.0395044513630185,-0.0395044513630185,0.0,-0.0395044513630185,-0.0395044513630185,-0.0395044513630185,-0.0395044513630185
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s1_touch_reclaim,next_open_2d,5,5,5,1.0,5,1.0,5,5,0.03966973794522821,0.03966973794522821,0.0,0.03966973794522821,0.03966973794522821,0.03966973794522821,0.03966973794522821,-0.058653911903987055,-0.058653911903987055,0.0,-0.058653911903987055,-0.058653911903987055,-0.058653911903987055,-0.058653911903987055
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s4_reclaim_amount_acceleration,next_open_2d,5,5,5,1.0,5,1.0,5,5,0.03966973794522821,0.03966973794522821,0.0,0.03966973794522821,0.03966973794522821,0.03966973794522821,0.03966973794522821,-0.058653911903987055,-0.058653911903987055,0.0,-0.058653911903987055,-0.058653911903987055,-0.058653911903987055,-0.058653911903987055
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s4_reclaim_vwap_support,next_open_2d,5,5,5,1.0,5,1.0,5,5,0.03966973794522821,0.03966973794522821,0.0,0.03966973794522821,0.03966973794522821,0.03966973794522821,0.03966973794522821,-0.058653911903987055,-0.058653911903987055,0.0,-0.058653911903987055,-0.058653911903987055,-0.058653911903987055,-0.058653911903987055
supplemental_2023_09_legacy,legacy_vwap,sector_leader,fu_r3_core_pullback,fast_failure_2pct_target4pct_2d,5,5,5,1.0,5,1.0,5,5,0.03930698735620952,0.03930698735620952,0.0,0.03930698735620952,0.03930698735620952,0.03930698735620952,0.03930698735620952,-0.042716080452888994,-0.042716080452888994,0.0,-0.042716080452888994,-0.042716080452888994,-0.042716080452888994,-0.042716080452888994
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,5,5,3,0.6,3,0.6,3,3,0.026581838883754826,0.033768358109270924,0.03768261989310113,-0.01671345513172917,-0.007900664932249057,0.03455383192073058,0.08920112445275086,-0.02559276482205077,-0.02117042435594474,0.01145673135033868,-0.039415730891141254,-0.03905272453052955,-0.015423083977814667,-0.012901860354823658
supplemental_2023_09_legacy,legacy_vwap,sector_leader,ng_r3_volume_quality,next_open_2d,5,5,5,1.0,5,1.0,5,5,0.03263614076849075,0.03263614076849075,0.0,0.03263614076849075,0.03263614076849075,0.03263614076849075,0.03263614076849075,-0.053880390910648335,-0.053880390910648335,0.0,-0.053880390910648335,-0.053880390910648335,-0.053880390910648335,-0.053880390910648335
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,5,5,5,1.0,5,1.0,5,5,0.032553900829497495,0.032553900829497495,0.0,0.032553900829497495,0.032553900829497495,0.032553900829497495,0.032553900829497495,-0.06333244824490736,-0.06333244824490736,0.0,-0.06333244824490736,-0.06333244824490736,-0.06333244824490736,-0.06333244824490736
supplemental_2023_09_legacy,legacy_vwap,sector_leader,cs_r3_leader_confirmation,next_open_1d,5,5,5,1.0,5,1.0,5,5,0.03223947602650057,0.03223947602650057,0.0,0.03223947602650057,0.03223947602650057,0.03223947602650057,0.03223947602650057,-0.05844684787853449,-0.05844684787853449,0.0,-0.05844684787853449,-0.05844684787853449,-0.05844684787853449,-0.05844684787853449
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,5,5,5,1.0,5,1.0,5,5,0.031585682596935616,0.031585682596935616,0.0,0.031585682596935616,0.031585682596935616,0.031585682596935616,0.031585682596935616,-0.039453988312452504,-0.039453988312452504,0.0,-0.039453988312452504,-0.039453988312452504,-0.039453988312452504,-0.039453988312452504
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s1_touch_reclaim,next_open_1d,5,5,5,1.0,5,1.0,5,5,0.030142397510720675,0.030142397510720675,0.0,0.030142397510720675,0.030142397510720675,0.030142397510720675,0.030142397510720675,-0.04025866206185669,-0.04025866206185669,0.0,-0.04025866206185669,-0.04025866206185669,-0.04025866206185669,-0.04025866206185669
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s4_reclaim_amount_acceleration,next_open_1d,5,5,5,1.0,5,1.0,5,5,0.030142397510720675,0.030142397510720675,0.0,0.030142397510720675,0.030142397510720675,0.030142397510720675,0.030142397510720675,-0.04025866206185669,-0.04025866206185669,0.0,-0.04025866206185669,-0.04025866206185669,-0.04025866206185669,-0.04025866206185669
supplemental_2023_09_legacy,legacy_vwap,trend_structure,ht_r3_core_pullback,next_open_2d,5,5,4,0.8,4,0.8,4,4,0.02210994890825202,0.02821507714342686,0.011263103184809355,-0.000285571095289483,0.025383427316834073,0.02851870061877415,0.028718110557514498,-0.04598367521633735,-0.04687336644201645,0.00473166045337997,-0.05208207147339039,-0.04914047478666461,-0.04341486062182076,-0.038407602757794534
supplemental_2023_09_legacy,legacy_vwap,sector_leader,ng_r1_auction_reclaim,next_open_1d,5,5,5,1.0,5,1.0,5,5,0.026931932159406147,0.026931932159406147,0.0,0.026931932159406147,0.026931932159406147,0.026931932159406147,0.026931932159406147,-0.025297624499105442,-0.025297624499105442,0.0,-0.025297624499105442,-0.025297624499105442,-0.025297624499105442,-0.025297624499105442
supplemental_2023_09_legacy,legacy_vwap,flow_quality,ng_r1_auction_reclaim,next_open_1d,5,5,5,1.0,5,1.0,5,5,0.028379289637309714,0.025597060659243054,0.00864842383356007,0.020762032725661905,0.023413060047504874,0.02696553452825068,0.04515876022588805,-0.03475415538289199,-0.035421971886097525,0.004325195329659686,-0.038995316859239404,-0.03787381488101915,-0.03481054655694693,-0.026669126731156956
supplemental_2023_09_legacy,legacy_vwap,random_hash,s4_reclaim_vwap_support,momentum_trail_4pct_5d,5,5,3,0.6,3,0.6,3,3,0.012864082764337925,0.025484572809699957,0.026208249027522577,-0.024531481524659893,-0.011019734858189745,0.029371253934990182,0.045015803459849124,-0.03365079936679325,-0.02586809274607682,0.015686147116086954,-0.06416979923417654,-0.03270109812508781,-0.022939785349584074,-0.022575221379041
supplemental_2023_09_legacy,legacy_vwap,sector_leader,fu_r3_core_pullback,next_open_1d,5,5,5,1.0,5,1.0,5,5,0.021229899619719328,0.021229899619719328,0.0,0.021229899619719328,0.021229899619719328,0.021229899619719328,0.021229899619719328,-0.05089402195215309,-0.05089402195215309,0.0,-0.05089402195215309,-0.05089402195215309,-0.05089402195215309,-0.05089402195215309
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s2_reclaim_daily_trend,momentum_trail_4pct_5d,5,5,5,1.0,5,1.0,5,5,0.021224482522421706,0.021224482522421706,0.0,0.021224482522421706,0.021224482522421706,0.021224482522421706,0.021224482522421706,-0.02663865826029399,-0.02663865826029399,0.0,-0.02663865826029399,-0.02663865826029399,-0.02663865826029399,-0.02663865826029399
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s2_reclaim_recent_high,next_open_5d,5,5,3,0.6,3,0.6,3,3,0.00917881426639946,0.01933221007685071,0.04230232198386069,-0.05937315826537992,-0.009045767419799344,0.026546680071625195,0.06843410686870066,-0.03740294570105616,-0.03126546488447057,0.019022573014473926,-0.07242652650670744,-0.04103285861060835,-0.022399873929039305,-0.01989000457445511
