sample_group,strategy_id,ma_period,horizon,date_count,mean_daily_return,median_daily_return,std_daily_return,positive_date_count,positive_date_fraction,ttest_p_value,sign_test_p_value,bh_q_value
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,5d,331,-0.0045392683234405495,-0.0005811595651979218,0.030462612440169467,162,0.48942598187311176,0.007144379541485993,0.7416149670525334,0.11907299235809989
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,5m,331,-0.0031740462209519983,-0.003140375212235978,0.00040395734255860836,0,0.0,1.1292409810902584e-298,4.5719495651291e-100,7.699370325615398e-298
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,15m,331,-0.0033216935604553706,-0.0032100247899531993,0.000999267554034487,2,0.006042296072507553,1.9916025956490853e-180,2.5121491275514865e-95,1.7572964079256636e-179
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,30m,331,-0.0033714190835816456,-0.003243047393403334,0.0018027486688109253,8,0.02416918429003021,9.050638597622684e-110,1.5381862703572027e-84,6.464741855444775e-109
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,60m,331,-0.0036065886969322966,-0.003236951716889247,0.0031654474915438135,24,0.07250755287009064,1.3744290899702612e-61,1.0170536670025794e-63,2.0616436349553917e-59
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,1d,331,-0.003914563246004953,-0.003164590504209898,0.013826630363416645,138,0.4169184290030212,4.643720658036947e-07,0.0029394515441761803,1.741395246763855e-05
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,2d,331,-0.0041179149404530855,-0.0020321806865693432,0.019265104360127943,152,0.459214501510574,0.0001246598579278772,0.15287097030698535,0.0031172510521099116
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,3d,331,-0.0041309900651174,-0.0024208331808759395,0.02402533267430386,149,0.4501510574018127,0.001945454190547091,0.07844038321120742,0.036477266072757954
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,5d,331,-0.00420719622433824,-0.00047459442800921873,0.03049910630564044,163,0.49244712990936557,0.012695163419324683,0.8260214930986781,0.15868954274155853
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,5m,331,-0.0031584267342765725,-0.0031155191454860865,0.0004183462411857056,0,0.0,4.8006162651199547e-293,4.5719495651291e-100,3.0003851656999717e-292
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,15m,331,-0.0032819568472428197,-0.0031748362618357106,0.0009934001334068838,0,0.0,1.2785706110563183e-179,4.5719495651291e-100,1.0093978508339356e-178
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,30m,331,-0.003322440263005793,-0.0031649137581096155,0.0018249958175565182,5,0.015105740181268883,8.692920697015006e-107,1.491249912889426e-89,5.433075435634379e-106
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,60m,331,-0.0035637527720024965,-0.003363513641485666,0.0031398391118526744,33,0.09969788519637462,2.805467619694167e-61,1.6206100638953845e-54,2.1041007147706253e-59
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,1d,331,-0.003889920676909106,-0.003089179445946848,0.01392047385261947,135,0.4078549848942598,6.44451848465201e-07,0.000945718186005133,1.933355545395603e-05
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,2d,331,-0.004052863531051082,-0.0023527474662578367,0.019404043963546943,154,0.4652567975830816,0.00017613591413215046,0.22652105114781237,0.003302548389977821
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,3d,331,-0.003956046007430268,-0.0022520924316906683,0.024230920958764515,144,0.4350453172205438,0.0032385902129634385,0.020829637575436134,0.039324817972151385
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,5d,331,-0.003891440971663989,-0.0009346072466801805,0.03087151646343194,158,0.4773413897280967,0.022659983423802106,0.4416382410514279,0.1589022707688458
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,5m,331,-0.0031683884588904537,-0.003113080074101616,0.0004251470371114372,0,0.0,3.226176668413624e-291,4.5719495651291e-100,1.9357060010481743e-290
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,15m,331,-0.0032486887968717912,-0.0031149542099023994,0.0009955493512343195,0,0.0,5.331380417094217e-178,4.5719495651291e-100,3.6350321025642387e-177
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,30m,331,-0.0032556296490881776,-0.002968709365490658,0.001816592430549377,8,0.02416918429003021,4.600575237291124e-105,1.5381862703572027e-84,2.5558751318284024e-104
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,60m,331,-0.0034239093466498995,-0.0030646668765981887,0.0032207146225887873,33,0.09969788519637462,3.8977592445534564e-56,1.6206100638953845e-54,6.4962654075890944e-55
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,1d,331,-0.0037404578655906543,-0.002823937176227938,0.014121750031353596,138,0.4169184290030212,2.2814258963299636e-06,0.0029394515441761803,3.4408292724375094e-05
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,2d,331,-0.003779123780007457,-0.0021261500239359733,0.0196536551319567,151,0.4561933534743202,0.0005426292566220942,0.12367020291162287,0.004949498181557492
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,3d,331,-0.003669690717641854,-0.0018085095176184928,0.024296442525739242,153,0.4622356495468278,0.0064063258649202535,0.18703395961266983,0.039324817972151385
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,5d,331,-0.0037035725316627664,-0.00041710116699098947,0.031004257014311754,164,0.4954682779456193,0.030721105681976855,0.9124867149020457,0.1589022707688458
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,5m,331,-0.003138731233829446,-0.003122446347696591,0.0004473360399363981,0,0.0,9.68385439604746e-283,4.5719495651291e-100,5.0088902048521344e-282
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,15m,331,-0.003214894585444916,-0.0031399360384276676,0.0010293471204969715,0,0.0,2.820422230886494e-172,4.5719495651291e-100,1.627166671665285e-171
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,30m,331,-0.0031999424053533693,-0.0030515350293744913,0.001899133373168581,11,0.03323262839879154,2.0438792716997124e-98,5.2385004358078865e-80,8.516163632082134e-98
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,60m,331,-0.0033597100946309794,-0.0031294792498905697,0.003392053719954374,36,0.10876132930513595,6.411347787760951e-51,1.0036641728450753e-51,3.122350456159245e-50
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,1d,331,-0.0034674012991416665,-0.0027589047100963653,0.013990685501732665,139,0.4199395770392749,9.340414678605675e-06,0.004191441220551718,8.75663876119282e-05
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,2d,331,-0.0034141613127412532,-0.0014432820734153634,0.01943311702397367,150,0.45317220543806647,0.0015513067761283598,0.0990117771110954,0.00705139443694709
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,3d,331,-0.003277945213100381,-0.0022649289026102455,0.023745162472915797,151,0.4561933534743202,0.012630082081778474,0.12367020291162287,0.044559911533170925
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,5d,331,-0.003417510127850779,0.0001596891856206674,0.030005820106034347,169,0.5105740181268882,0.03932397766284392,0.7416149670525334,0.1670075343286477
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,5m,331,-0.003186823986052348,-0.0031669319788042937,0.0004992223010578715,0,0.0,1.7344942559115488e-269,4.5719495651291e-100,7.652180540786244e-269
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,15m,331,-0.0033043476542235716,-0.003184005912959546,0.0011034884274162653,0,0.0,8.011330385220064e-167,4.5719495651291e-100,4.005665192610032e-166
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,30m,331,-0.0033198186988603797,-0.0032064580539346308,0.0019368520277145728,10,0.030211480362537766,3.0689802177120497e-100,1.7891960484140454e-81,1.4385844770525232e-99
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,60m,331,-0.003526891877303794,-0.003332159457234839,0.0033842708233884477,34,0.1027190332326284,1.2415127751983666e-54,1.4263553357817988e-53,1.2415127751983665e-53
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,1d,331,-0.00353630049559629,-0.0026124875787605366,0.013886344992849823,140,0.4229607250755287,5.358857377339973e-06,0.005908455633866707,6.183296973853814e-05
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,2d,331,-0.003569742560330626,-0.00198941758063186,0.01938761942472762,148,0.4471299093655589,0.0009182380737097754,0.06148593768932176,0.005988509176368101
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,3d,331,-0.003369497629635086,-0.0023117722418604146,0.023629555021669187,147,0.44410876132930516,0.01001170195583652,0.04768149843926189,0.04428420688945933
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,5d,331,-0.003503294447505459,0.00017839773619685162,0.03039304091091215,166,0.5015105740181269,0.0370300381428112,1.0,0.1670075343286477
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,10,5m,331,-0.0029959680537958782,-0.0030056585483422974,0.0005027496140764948,0,0.0,7.033227414591321e-260,4.5719495651291e-100,2.344409138197107e-259
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,10,15m,331,-0.0030249549667349064,-0.003058390146640122,0.0011236122468958846,5,0.015105740181268883,2.982899196108391e-153,1.491249912889426e-89,8.773232929730561e-153
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,10,30m,331,-0.0031051619098967902,-0.0029664413868763706,0.0018686988807294091,13,0.03927492447129909,6.040978946166912e-97,3.4509427791658022e-77,2.107318237034969e-96
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,10,60m,331,-0.003180067302580958,-0.0031059816712864473,0.003253765606785486,42,0.1268882175226586,5.617331549079328e-50,1.708856419518332e-46,2.006189838956903e-49
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,10,1d,331,-0.003180504671292978,-0.0019506412557082017,0.014439106325010137,145,0.4380664652567976,7.778517478493349e-05,0.027755090478306058,0.00032773542967944654
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,10,2d,331,-0.003453032713687596,-0.00154256053037946,0.019459797154397256,152,0.459214501510574,0.0013931214819475721,0.15287097030698535,0.00674091039652051
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,10,3d,331,-0.003581260455925383,-0.002617704896680816,0.023955297207935076,147,0.44410876132930516,0.006960566041870395,0.04768149843926189,0.039324817972151385
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,10,5d,331,-0.0033404151064359328,-0.00045597872660793685,0.03030532144383394,163,0.49244712990936557,0.04606571178641838,0.8260214930986781,0.1735001086746531
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,20,5m,331,-0.00293833893583374,-0.002940201820323519,0.0005187920850669451,0,0.0,8.383662412620024e-253,4.5719495651291e-100,2.20622695068948e-252
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,20,15m,331,-0.0029829716115326497,-0.0029407446616454736,0.0010446447572217165,2,0.006042296072507553,1.0068015247973672e-160,2.5121491275514865e-95,4.5763705672607596e-160
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,20,30m,331,-0.0030561271537417646,-0.0029322378338715108,0.001777605316544131,8,0.02416918429003021,1.4517261932484988e-100,1.5381862703572027e-84,7.258630966242494e-100
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,20,60m,331,-0.0031353144400432316,-0.0030233449473929543,0.0030074934790009795,39,0.11782477341389729,1.1700730462100695e-54,4.712524923368886e-49,1.2415127751983665e-53
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,20,1d,331,-0.0030977213950016957,-0.0020149292271893896,0.01422310581138961,146,0.44108761329305135,9.316237812830868e-05,0.036577927738126986,0.00035517932922972335
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,20,2d,331,-0.003349967029671591,-0.001245213480250171,0.019526829345780955,152,0.459214501510574,0.001990940615278062,0.15287097030698535,0.008062845762347061
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,20,3d,331,-0.0034012966026455405,-0.00125993076103308,0.024041231236625098,153,0.4622356495468278,0.010606202874137043,0.18703395961266983,0.04428420688945933
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,20,5d,331,-0.003306157887656835,-0.0006540183980983722,0.030181611912008757,162,0.48942598187311176,0.04742336303773851,0.7416149670525334,0.1735001086746531
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,40,5m,331,-0.002887894198774235,-0.002896772005503024,0.000490800400004872,0,0.0,4.119889741976302e-258,4.5719495651291e-100,1.2359669225928907e-257
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,40,15m,331,-0.0028936314409304977,-0.0028266697592563223,0.0010292947400243134,0,0.0,9.825851123435246e-159,4.5719495651291e-100,3.983453158149424e-158
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,40,30m,331,-0.002981613965080912,-0.0028201217368931083,0.001739943785305994,5,0.015105740181268883,3.2513476660605617e-100,1.491249912889426e-89,1.4778853027548008e-99
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,40,60m,331,-0.003053704893698361,-0.002894041643165932,0.0029131651181384605,43,0.1299093655589124,4.52914807279932e-55,1.153816413809746e-45,5.66143509099915e-54
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,40,1d,331,-0.002976839045465926,-0.0017689860219698072,0.014257922479551507,151,0.4561933534743202,0.00017715205949724638,0.12367020291162287,0.0005174511249746073
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,40,2d,331,-0.003277400600784552,-0.001113887626402163,0.01950159861757397,160,0.48338368580060426,0.0024503771328615517,0.5826263292692689,0.009188914248230819
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,40,3d,331,-0.0032966431743164,-0.0014307070852200715,0.024104294543884783,156,0.47129909365558914,0.013469716160127444,0.3224854616925212,0.04489905386709148
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,40,5d,331,-0.003045929729045089,-0.0004030999716853658,0.03071266200415163,163,0.49244712990936557,0.07252032146951994,0.8260214930986781,0.1908429512355788
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,60,5m,331,-0.002884055266028124,-0.002857087668028105,0.0005507747303008411,0,0.0,6.3596774137091856e-242,4.5719495651291e-100,1.3249327945227471e-241
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,60,15m,331,-0.002871210696597988,-0.00280664202083151,0.0010901045977350894,0,0.0,1.6784885582734342e-150,4.5719495651291e-100,4.127430881000248e-150
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,60,30m,331,-0.0029013395349895927,-0.0026690633124598715,0.0017757681162012557,8,0.02416918429003021,3.560050661123639e-95,1.5381862703572027e-84,1.0898114268745833e-94
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,60,60m,331,-0.0029383458534042767,-0.002747058472671647,0.0029999857844083874,46,0.13897280966767372,3.966129564551901e-50,3.0373798198994984e-43,1.4510230114214273e-49
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,60,1d,331,-0.002780290329394714,-0.0016783099077008299,0.014328058411569807,156,0.47129909365558914,0.00048329801917185915,0.3224854616925212,0.0008999659433491565
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,60,2d,331,-0.0030398571449339246,-0.0011794656261407879,0.019678717037772655,158,0.4773413897280967,0.005311150656884562,0.4416382410514279,0.013502925398859058
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,60,3d,331,-0.003108284904214785,-0.0014786794432384075,0.024431442212191457,158,0.4773413897280967,0.021440231400575337,0.4416382410514279,0.054432947541286095
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,60,5d,331,-0.0029254418790739833,0.0009496906118850559,0.030820025455459726,167,0.5045317220543807,0.08558826058994191,0.9124867149020457,0.20199858376713742
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,120,5m,331,-0.002870108564471261,-0.002861193807168492,0.0005625051090654668,0,0.0,2.425725066862229e-238,4.5719495651291e-100,4.605807088978916e-238
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,120,15m,331,-0.002848537109430583,-0.0027913712531614666,0.0011102727375277694,1,0.0030211480362537764,3.1969987213674447e-147,1.5178872556228612e-97,6.94999722036401e-147
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,120,30m,331,-0.002864117464691272,-0.002712707169171709,0.00175751580343513,13,0.03927492447129909,6.616357177638302e-95,3.4509427791658022e-77,1.9459874051877358e-94
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,120,60m,331,-0.0029014850894203883,-0.002690222303388621,0.0029295327617481813,49,0.14803625377643503,6.452857609395774e-51,6.386711068630736e-41,3.122350456159245e-50
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,120,1d,331,-0.002472492523193103,-0.00185338139885036,0.014228041373656674,152,0.459214501510574,0.0017422336178491398,0.15287097030698535,0.0025310621334042552
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,120,2d,331,-0.0026821403768860904,-0.0008829870949809976,0.019388272691412457,155,0.46827794561933533,0.012445704543455227,0.2716127621266505,0.021458111281819358
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,120,3d,331,-0.0026897988126241093,-0.002203782867481976,0.02369076485420309,149,0.4501510574018127,0.03994071041811763,0.07844038321120742,0.07488883203397055
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,120,5d,331,-0.0026595928671637723,0.0013632959204521065,0.02989032787333838,173,0.5226586102719033,0.10696933233390392,0.4416382410514279,0.2097150036945636
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,240,5m,331,-0.0029511816511008345,-0.002969454032548006,0.0005775714930612552,0,0.0,1.542782172934874e-238,4.5719495651291e-100,2.966888794105527e-238
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,240,15m,331,-0.002918527299268212,-0.0028479086351521125,0.001097754454476003,0,0.0,1.1260520729231928e-151,4.5719495651291e-100,2.8658064102905383e-151
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,240,30m,331,-0.0029365770787302204,-0.0028169518357945254,0.0017519484546998025,10,0.030211480362537766,7.301930749621797e-98,1.7891960484140454e-81,2.8084349037006913e-97
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,240,60m,331,-0.0029679661093797946,-0.002848813172716768,0.00295688371061157,42,0.1268882175226586,7.116138075701903e-52,1.708856419518332e-46,4.447586297313689e-51
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,240,1d,331,-0.0024074449440517343,-0.0015228340777315396,0.014108697295106755,152,0.459214501510574,0.002103552273566854,0.15287097030698535,0.0028172575092413224
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,240,2d,331,-0.0025261244119820277,-0.0015309795375822016,0.01944075635888707,154,0.4652567975830816,0.018833052716026786,0.22652105114781237,0.027163056801961714
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,240,3d,331,-0.0024253190996292476,-0.00039503758495902354,0.023534576815818282,164,0.4954682779456193,0.06208277939876996,0.9124867149020457,0.09162695315788368
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,240,5d,331,-0.002335037726319519,0.0015993843150294343,0.0299662704854899,171,0.5166163141993958,0.1578570619162938,0.5826263292692689,0.22356629752965615
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,10,5m,331,-0.002979952897206405,-0.0030216317799148964,0.0005287558161273132,0,0.0,4.1003829718202023e-252,4.5719495651291e-100,1.0424702470729327e-251
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,10,15m,331,-0.0029417435237196316,-0.002984762231455907,0.0011508907462990945,6,0.01812688821752266,9.316442100337666e-147,8.128079013302738e-88,1.8884679933116891e-146
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,10,30m,331,-0.002972565736809233,-0.002883175300281965,0.001892719505638192,15,0.045317220543806644,4.2912960766391955e-91,1.6679230067931092e-74,8.582592153278391e-91
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,10,60m,331,-0.0030558870743517485,-0.002888320409324511,0.0033681481307397043,46,0.13897280966767372,5.98085908310291e-45,3.0373798198994984e-43,1.0311826005349844e-44
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,10,1d,331,-0.00314645633756021,-0.0020993294507279463,0.01446200087846062,148,0.4471299093655589,9.471448779459289e-05,0.06148593768932176,0.00035517932922972335
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,10,2d,331,-0.003268227685033713,-0.0015116628350774954,0.019567513626521985,151,0.4561933534743202,0.0026038648523828193,0.12367020291162287,0.00929951732993864
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,10,3d,331,-0.003368080438248333,-0.0018587626054293225,0.02410396396623707,150,0.45317220543806647,0.011596984286213493,0.0990117771110954,0.044559911533170925
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,10,5d,331,-0.003230162771183629,0.00032417632307755654,0.03053080733370729,168,0.5075528700906344,0.05547231811335825,0.8260214930986781,0.1785278329978275
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,20,5m,331,-0.002939306284337857,-0.0029688625982806126,0.0004993115943152058,0,0.0,3.562471083202383e-258,4.5719495651291e-100,1.0905523724088927e-257
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,20,15m,331,-0.0028918129846962756,-0.0029287548502676133,0.001043295456361826,4,0.012084592145015106,6.151415852817329e-157,2.273076773351272e-91,2.306780944806498e-156
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,20,30m,331,-0.0028986412374501754,-0.0027377203093853744,0.0017601601561614542,10,0.030211480362537766,5.312952735430253e-96,1.7891960484140454e-81,1.7324845876403e-95
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,20,60m,331,-0.0029521528259788313,-0.0029396482963234484,0.0030514467298251467,41,0.12386706948640483,2.8852287159888333e-49,2.4636426761899754e-47,9.20817675315585e-49
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,20,1d,331,-0.00292474896443803,-0.0022759319741557445,0.014248318451155593,144,0.4350453172205438,0.00022627500984833448,0.020829637575436134,0.0005564139586434454
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,20,2d,331,-0.0030157779351781978,-0.000855288011354993,0.019663336203351308,158,0.4773413897280967,0.005642857003079585,0.4416382410514279,0.01410714250769896
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,20,3d,331,-0.003042118018665938,-0.00233370660130742,0.024256718419540656,156,0.47129909365558914,0.023350624232292356,0.3224854616925212,0.05617032958355791
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,20,5d,331,-0.0029053897610047765,3.699121512068848e-05,0.030545670103481457,166,0.5015105740181269,0.08494659133003853,1.0,0.20199858376713742
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,40,5m,331,-0.0028710495969445533,-0.0028898205400580503,0.0005114469559675966,0,0.0,1.4494803220269813e-251,4.5719495651291e-100,3.623700805067454e-251
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,40,15m,331,-0.0027953229910436354,-0.002785947064003562,0.001054062794147848,1,0.0030211480362537764,2.3312649129604227e-151,1.5178872556228612e-97,5.828162282401057e-151
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,40,30m,331,-0.0027910064098136448,-0.0026028456920980233,0.0017406378273982096,9,0.027190332326283987,3.180808522074382e-93,5.538330259998636e-83,7.340327358633189e-93
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,40,60m,331,-0.002849195646608309,-0.002585906780131786,0.002990924522017544,51,0.1540785498489426,3.362069202736322e-48,2.0047610277350594e-39,9.339081118712007e-48
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,40,1d,331,-0.0027435258786628514,-0.0022457800855942285,0.014336878018163553,150,0.45317220543806647,0.0005764829026592529,0.0990117771110954,0.001031511354116416
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,40,2d,331,-0.002747792074383734,-0.000895278154559388,0.01968240029440139,159,0.48036253776435045,0.011670877824960707,0.5095843076624359,0.020791913385691373
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,40,3d,331,-0.002630006706281288,-0.001135433480722339,0.024308987510342862,157,0.4743202416918429,0.050208403355926225,0.37919070006212147,0.08226324071315892
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,40,5d,331,-0.0023946823183271407,6.090121409906314e-05,0.030851862997824036,167,0.5045317220543807,0.15947729223782137,0.9124867149020457,0.22356629752965615
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,60,5m,331,-0.002838054813866701,-0.0028617648988596427,0.000517941164451176,0,0.0,3.291162446741391e-248,4.5719495651291e-100,7.36827413449565e-248
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,60,15m,331,-0.0027312852467771963,-0.0026844292184778702,0.001062341822062913,0,0.0,1.7526360650183864e-147,4.5719495651291e-100,3.9238120858620595e-147
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,60,30m,331,-0.002661447376711574,-0.0025493823706414457,0.001732118374056192,16,0.04833836858006042,7.127968329985429e-89,3.3056005762140386e-73,1.303896645729042e-88
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,60,60m,331,-0.002657890233409206,-0.0025973555008060325,0.0030220736045753274,55,0.1661631419939577,5.800308109930978e-43,1.5044511092752331e-36,8.969548623604605e-43
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,60,1d,331,-0.002552343601327095,-0.0015652978744459245,0.01457286857358277,157,0.4743202416918429,0.0016035910200040218,0.37919070006212147,0.002405386530006033
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,60,2d,331,-0.0024837869880936316,-0.0007652496728441381,0.020077856869929127,158,0.4773413897280967,0.02528354051909927,0.4416382410514279,0.034437001510167056
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,60,3d,331,-0.0023722787007391393,-0.0006341465741800438,0.024623644303975657,162,0.48942598187311176,0.08102523590232148,0.7416149670525334,0.10877194677826821
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,60,5d,331,-0.0021925012227667646,0.000664909425098068,0.0310577862870058,170,0.513595166163142,0.20059954496170376,0.6602051224044762,0.25009543199589274
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,120,5m,331,-0.0028606335032243194,-0.0028627118760668844,0.000552851661847669,0,0.0,2.8241653439929794e-240,4.5719495651291e-100,5.574010547354564e-240
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,120,15m,331,-0.0027618004424262246,-0.002729283208422403,0.0010792528128969108,2,0.006042296072507553,6.706928367830183e-147,2.5121491275514865e-95,1.397276743297955e-146
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,120,30m,331,-0.002696312826704074,-0.002652528675814442,0.0017535734424221465,15,0.045317220543806644,6.0523673336417175e-89,1.6679230067931092e-74,1.120808765489207e-88
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,120,60m,331,-0.0026699169978877746,-0.0024750894734184366,0.002989425313359633,56,0.1691842900302115,6.169630646089065e-44,7.454797211382e-36,9.845155286312337e-44
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,120,1d,331,-0.0022852310899145085,-0.001357205813301371,0.014430594456651923,155,0.46827794561933533,0.004279359902253761,0.2716127621266505,0.005394151137294656
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,120,2d,331,-0.002147924170867378,-0.0007550417045469656,0.01981579952923351,160,0.48338368580060426,0.049779763124269266,0.5826263292692689,0.05879499581606606
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,120,3d,331,-0.0020215775138277678,-0.0015562238924186993,0.02393742646712662,156,0.47129909365558914,0.12594908273322714,0.3224854616925212,0.14759658132800055
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,120,5d,331,-0.0020041649696981123,0.0017260439608159808,0.02997589869525291,172,0.5196374622356495,0.2254031267332836,0.5095843076624359,0.2683370556348615
