selection_ranker,selection_seed,strategy_id,policy_id,net_return_primary,maximum_drawdown_primary,fully_resolved_primary,net_return_supplemental,maximum_drawdown_supplemental,fully_resolved_supplemental,same_return_sign,return_difference_primary_minus_supplemental
random_hash,4,s4_auction_confirmed_reclaim,next_open_1d,-0.4929272375,-0.5071370469,False,-0.0693822818,-0.0844945065,True,True,-0.4235449557
random_hash,4,s4_auction_confirmed_reclaim,next_open_2d,-0.2160624851,-0.3475052239,False,-0.0616221077,-0.070321251,True,True,-0.1544403774
random_hash,4,s4_auction_confirmed_reclaim,next_open_3d,0.0483909993,-0.2346094013,False,-0.0437632258,-0.0601772877,False,False,0.0921542251
random_hash,4,s4_auction_confirmed_reclaim,next_open_5d,-0.2601075014,-0.3974790304,False,-0.0632799575,-0.0738792511,True,True,-0.1968275439
random_hash,4,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,-0.1853549326,-0.2731449275,False,-0.0550701607,-0.0646999271,True,True,-0.13028477189999998
random_hash,4,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,-0.0395463369,-0.2317473492,False,-0.0464843143,-0.0592480743,True,True,0.006937977400000003
random_hash,4,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,0.002723272,-0.2153701044,True,-0.0130962591,-0.0454107235,True,False,0.0158195311
random_hash,4,s4_reclaim_amount_acceleration,next_open_1d,-0.1730043702,-0.2619462472,False,-0.1005582312,-0.0967245643,True,True,-0.072446139
random_hash,4,s4_reclaim_amount_acceleration,next_open_2d,0.1310951388,-0.2304693263,False,-0.0470559801,-0.0557485851,True,False,0.17815111890000002
random_hash,4,s4_reclaim_amount_acceleration,next_open_3d,-0.1037207949,-0.1922532502,False,-0.0276583236,-0.0497173882,True,True,-0.07606247129999999
random_hash,4,s4_reclaim_amount_acceleration,next_open_5d,0.2409520267,-0.2173394152,False,-0.0191808382,-0.0545624764,True,False,0.2601328649
random_hash,4,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,-0.2327701914,-0.2851907758,False,-0.0686986878,-0.0730864563,True,True,-0.1640715036
random_hash,4,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,-0.6645203533,-0.6649169047,True,-0.0240081032,-0.050220919,True,True,-0.6405122501
random_hash,4,s4_reclaim_volume_normal,momentum_trail_4pct_5d,-0.3393949895,-0.348213278,False,-0.0388043864,-0.0732710406,True,True,-0.3005906031
random_hash,4,s4_reclaim_volume_normal,next_open_1d,-0.7287057927,-0.7290455285,False,-0.0474995822,-0.0665741856,True,True,-0.6812062105000001
random_hash,4,s4_reclaim_volume_normal,next_open_2d,-0.4052123377,-0.4529763628,False,-0.0367472556,-0.0499479372,True,True,-0.36846508209999995
random_hash,4,s4_reclaim_volume_normal,next_open_3d,-0.5083433789,-0.5359568773,False,-0.0275034884,-0.0395719921,True,True,-0.48083989050000003
random_hash,4,s4_reclaim_volume_normal,next_open_5d,-0.3905090099,-0.4073787927,False,-0.0206351289,-0.0576650149,True,True,-0.36987388099999996
random_hash,4,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,-0.5209280336,-0.5428761843,True,0.0461649168,-0.030169136,True,False,-0.5670929504
random_hash,4,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,-0.5615205125,-0.5701164942,False,-0.014701798,-0.0603278996,True,True,-0.5468187145
random_hash,4,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,-0.37002323,-0.4921556983,False,0.0023594899,-0.0360974804,True,False,-0.3723827199
random_hash,4,s4_reclaim_volume_proxy,next_open_1d,-0.4018450768,-0.4291524552,False,-0.0631813143,-0.0835160342,True,True,-0.33866376249999997
random_hash,4,s4_reclaim_volume_proxy,next_open_2d,0.1186170883,-0.2678327584,False,-0.0059425177,-0.0514088705,True,False,0.124559606
random_hash,4,s4_reclaim_volume_proxy,next_open_3d,-0.2000817461,-0.3554331635,False,0.0022953263,-0.0438600886,True,False,-0.20237707240000002
random_hash,4,s4_reclaim_volume_proxy,next_open_5d,0.0874009797,-0.2422303054,False,0.0172991506,-0.0547797182,True,True,0.07010182910000001
random_hash,4,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,-0.4080234867,-0.4645881415,False,0.0198784471,-0.051054413,True,False,-0.42790193379999997
random_hash,4,s4_reclaim_vwap_support,fast_failure_2pct_target4pct_2d,-0.3323364636,-0.3982157453,False,-0.04530178,-0.0632362147,False,True,-0.2870346836
random_hash,4,s4_reclaim_vwap_support,momentum_trail_4pct_5d,-0.2948038779,-0.3846256475,False,0.0254845728,-0.0225752214,True,False,-0.3202884507
random_hash,4,s4_reclaim_vwap_support,next_open_1d,-0.3182841487,-0.4238024677,False,-0.0505347786,-0.0649250804,True,True,-0.2677493701
random_hash,4,s4_reclaim_vwap_support,next_open_2d,-0.3746194294,-0.3825386258,False,-0.0052414317,-0.0447338895,True,True,-0.36937799769999996
random_hash,4,s4_reclaim_vwap_support,next_open_3d,-0.2516003568,-0.4034966363,True,0.0088475267,-0.0241851511,True,False,-0.2604478835
random_hash,4,s4_reclaim_vwap_support,next_open_5d,-0.2329901446,-0.3202763061,True,0.0007764846,-0.0402827692,True,False,-0.2337666292
random_hash,4,s4_reclaim_vwap_support,protect_3pct_target6pct_3d,-0.4515417408,-0.4698829751,True,-0.0195480941,-0.0382866281,True,True,-0.43199364669999996
sector_leader,0,cs_r3_leader_confirmation,fast_failure_2pct_target4pct_2d,-0.5470285904,-0.5590728653,False,-0.0503963594,-0.0820243459,True,True,-0.496632231
sector_leader,0,cs_r3_leader_confirmation,momentum_trail_4pct_5d,-0.4604474534,-0.5013958462,False,-0.0999103875,-0.1159363775,True,True,-0.3605370659
sector_leader,0,cs_r3_leader_confirmation,next_open_1d,-0.5726597874,-0.5859222574,False,0.032239476,-0.0584468479,True,False,-0.6048992634
sector_leader,0,cs_r3_leader_confirmation,next_open_2d,-0.0955158393,-0.2322278025,False,0.0086853041,-0.0590032482,True,False,-0.1042011434
sector_leader,0,cs_r3_leader_confirmation,next_open_3d,-0.1684054879,-0.2846398887,False,-0.005286982,-0.0910209873,True,True,-0.16311850590000002
sector_leader,0,cs_r3_leader_confirmation,next_open_5d,-0.0119428848,-0.2650821495,False,-0.0451772311,-0.0801835606,True,True,0.0332343463
sector_leader,0,cs_r3_leader_confirmation,protect_3pct_target6pct_3d,-0.3811761008,-0.4078515209,False,-0.0802441653,-0.1274761991,True,True,-0.30093193549999997
sector_leader,0,fu_r3_core_pullback,fast_failure_2pct_target4pct_2d,-0.0726341242,-0.2274904847,False,0.0393069874,-0.0427160805,True,False,-0.1119411116
sector_leader,0,fu_r3_core_pullback,momentum_trail_4pct_5d,0.0859274498,-0.2776032453,False,-0.0103624535,-0.0632488917,True,False,0.09628990330000001
sector_leader,0,fu_r3_core_pullback,next_open_1d,-0.2262366171,-0.3237874787,False,0.0212298996,-0.050894022,True,False,-0.2474665167
sector_leader,0,fu_r3_core_pullback,next_open_2d,-0.2142292162,-0.3531355005,False,-0.0882183564,-0.1033887467,True,True,-0.12601085979999999
sector_leader,0,fu_r3_core_pullback,next_open_3d,0.3899542759,-0.2081148458,False,-0.1392660365,-0.1529166798,True,False,0.5292203124
sector_leader,0,fu_r3_core_pullback,next_open_5d,0.1397532544,-0.2698743643,True,-0.0835851002,-0.1179885689,True,False,0.2233383546
sector_leader,0,fu_r3_core_pullback,protect_3pct_target6pct_3d,0.2002119724,-0.2862807616,False,0.0016432969,-0.0617642549,True,True,0.19856867549999999
sector_leader,0,ht_r3_core_pullback,fast_failure_2pct_target4pct_2d,-0.5789901841,-0.6182590424,False,-0.0639440573,-0.1327458633,True,True,-0.5150461268000001
sector_leader,0,ht_r3_core_pullback,momentum_trail_4pct_5d,-0.4513508546,-0.5259082644,False,-0.0811954425,-0.1044467931,True,True,-0.3701554121
sector_leader,0,ht_r3_core_pullback,next_open_1d,-0.4221197619,-0.497189238,False,-0.082393967,-0.1575843545,True,True,-0.3397257949
sector_leader,0,ht_r3_core_pullback,next_open_2d,-0.2383289511,-0.416357345,False,-0.0482128426,-0.0954088902,True,True,-0.1901161085
sector_leader,0,ht_r3_core_pullback,next_open_3d,-0.388011931,-0.4379908837,False,-0.0674984856,-0.1199334807,True,True,-0.3205134454
sector_leader,0,ht_r3_core_pullback,next_open_5d,0.02170607,-0.3787484592,False,-0.0088156606,-0.1043308033,True,False,0.0305217306
sector_leader,0,ht_r3_core_pullback,protect_3pct_target6pct_3d,-0.5618830181,-0.6071859201,False,-0.0494541508,-0.1018651696,True,True,-0.5124288672999999
sector_leader,0,ng_r1_auction_reclaim,fast_failure_2pct_target4pct_2d,-0.1260333532,-0.2802581129,False,0.048981217,-0.0257682788,True,False,-0.1750145702
sector_leader,0,ng_r1_auction_reclaim,momentum_trail_4pct_5d,0.1212264881,-0.2544173287,False,-0.0998250932,-0.1349046658,True,False,0.22105158130000002
sector_leader,0,ng_r1_auction_reclaim,next_open_1d,-0.0545817783,-0.2899655874,False,0.0269319322,-0.0252976245,True,False,-0.0815137105
sector_leader,0,ng_r1_auction_reclaim,next_open_2d,-0.1429228107,-0.299760325,False,-0.0367653034,-0.0717284836,True,True,-0.10615750730000001
sector_leader,0,ng_r1_auction_reclaim,next_open_3d,-0.2000746488,-0.3991221842,False,-0.068266986,-0.1020867285,True,True,-0.1318076628
sector_leader,0,ng_r1_auction_reclaim,next_open_5d,0.4606696975,-0.2240816143,False,-0.0419543678,-0.0969888037,True,False,0.5026240653
sector_leader,0,ng_r1_auction_reclaim,protect_3pct_target6pct_3d,0.0408863578,-0.2498333267,False,0.0146195768,-0.0364605501,True,True,0.026266781000000003
sector_leader,0,ng_r3_volume_quality,fast_failure_2pct_target4pct_2d,-0.4874236,-0.5011876475,False,-0.0406265911,-0.0810271742,True,True,-0.4467970089
sector_leader,0,ng_r3_volume_quality,momentum_trail_4pct_5d,-0.4895362337,-0.5406041259,False,-0.1225994393,-0.1503034332,True,True,-0.3669367944
sector_leader,0,ng_r3_volume_quality,next_open_1d,-0.446025847,-0.4797841445,False,-0.0603969593,-0.1158753534,True,True,-0.3856288877
sector_leader,0,ng_r3_volume_quality,next_open_2d,0.0169288256,-0.3393323329,False,0.0326361408,-0.0538803909,True,True,-0.0157073152
sector_leader,0,ng_r3_volume_quality,next_open_3d,-0.2207219093,-0.4496743861,False,-0.0062693597,-0.0646671569,True,True,-0.2144525496
sector_leader,0,ng_r3_volume_quality,next_open_5d,-0.1539859986,-0.3381144926,False,-0.0131385006,-0.1029909663,True,True,-0.14084749800000002
sector_leader,0,ng_r3_volume_quality,protect_3pct_target6pct_3d,-0.6044361628,-0.6307221503,False,-0.0556540699,-0.1038227671,True,True,-0.5487820929
sector_leader,0,s0_distance_only,fast_failure_2pct_target4pct_2d,-0.5864905244,-0.6081356484,False,-0.0961078979,-0.0630811575,True,True,-0.49038262650000003
sector_leader,0,s0_distance_only,momentum_trail_4pct_5d,-0.4854309969,-0.5104647583,False,-0.1443530667,-0.128408485,True,True,-0.3410779302
sector_leader,0,s0_distance_only,next_open_1d,-0.5588599332,-0.5818750103,False,-0.1375624919,-0.1317970673,True,True,-0.4212974413
sector_leader,0,s0_distance_only,next_open_2d,-0.0069028537,-0.2174924921,False,-0.0227626999,-0.0549068896,True,True,0.0158598462
sector_leader,0,s0_distance_only,next_open_3d,-0.1082410139,-0.3657826382,False,-0.1617494503,-0.1337679104,True,True,0.053508436399999984
sector_leader,0,s0_distance_only,next_open_5d,-0.0202478586,-0.2908503471,False,-0.0863066343,-0.0721804455,True,True,0.0660587757
sector_leader,0,s0_distance_only,protect_3pct_target6pct_3d,-0.2792876306,-0.3554180373,False,-0.1654246531,-0.1391433877,True,True,-0.11386297749999999
sector_leader,0,s0_strong_no_ma,fast_failure_2pct_target4pct_2d,-0.3428268882,-0.4302846913,False,-0.0395802972,-0.1300172508,True,True,-0.303246591
sector_leader,0,s0_strong_no_ma,momentum_trail_4pct_5d,0.0048789537,-0.3634002524,False,-0.0002642053,-0.0951640148,True,False,0.005143159
sector_leader,0,s0_strong_no_ma,next_open_1d,0.1271284622,-0.4264827094,False,-0.0243563355,-0.1139069322,False,False,0.15148479769999998
sector_leader,0,s0_strong_no_ma,next_open_2d,-0.3637848015,-0.5875590027,False,-0.0237597767,-0.1336570305,True,True,-0.34002502479999996
sector_leader,0,s0_strong_no_ma,next_open_3d,-0.2825416499,-0.4286769669,False,-0.0178666509,-0.0861535506,True,True,-0.264674999
sector_leader,0,s0_strong_no_ma,next_open_5d,0.4310192018,-0.4748942399,False,-0.0901488266,-0.1416180992,True,False,0.5211680284
sector_leader,0,s0_strong_no_ma,protect_3pct_target6pct_3d,-0.2610120716,-0.5086062654,False,0.0137261115,-0.0607877588,True,False,-0.27473818310000003
sector_leader,0,s1_break_reclaim_stable3,fast_failure_2pct_target4pct_2d,-0.5984441312,-0.6120237749,False,-0.0607682902,-0.087626255,True,True,-0.537675841
sector_leader,0,s1_break_reclaim_stable3,momentum_trail_4pct_5d,-0.5711741931,-0.5792802768,True,-0.1153628602,-0.1377117875,True,True,-0.4558113329
sector_leader,0,s1_break_reclaim_stable3,next_open_1d,-0.3938022836,-0.4349741391,False,-0.0457614568,-0.0957742799,True,True,-0.34804082680000004
sector_leader,0,s1_break_reclaim_stable3,next_open_2d,-0.2463938483,-0.4354553057,False,-0.0642236376,-0.1135402584,True,True,-0.1821702107
sector_leader,0,s1_break_reclaim_stable3,next_open_3d,-0.1080678774,-0.2575252105,False,-0.0077178288,-0.080961729,True,True,-0.10035004859999999
sector_leader,0,s1_break_reclaim_stable3,next_open_5d,-0.4057588179,-0.4206834435,False,-0.0521708852,-0.107460087,True,True,-0.3535879327
sector_leader,0,s1_break_reclaim_stable3,protect_3pct_target6pct_3d,-0.5345544966,-0.5459121395,False,-0.1003876638,-0.1257317423,True,True,-0.4341668328
sector_leader,0,s1_near_reversal,fast_failure_2pct_target4pct_2d,-0.0748420753,-0.3418252076,False,-0.0780126768,-0.1065054547,False,True,0.003170601499999995
sector_leader,0,s1_near_reversal,momentum_trail_4pct_5d,-0.0935710991,-0.3582106592,False,-0.0554444825,-0.0966817906,True,True,-0.038126616599999996
sector_leader,0,s1_near_reversal,next_open_1d,-0.1706955193,-0.3771920938,False,-0.0350986535,-0.0853420626,False,True,-0.1355968658
sector_leader,0,s1_near_reversal,next_open_2d,0.1170160517,-0.24213956,False,0.0499776689,-0.0908041705,True,True,0.06703838279999999
sector_leader,0,s1_near_reversal,next_open_3d,0.2527672571,-0.3363162685,False,-0.0161971458,-0.0633376885,True,False,0.26896440289999995
sector_leader,0,s1_near_reversal,next_open_5d,-0.0023993644,-0.3083203305,False,-0.0590110242,-0.1125540782,True,True,0.0566116598
sector_leader,0,s1_near_reversal,protect_3pct_target6pct_3d,-0.223018324,-0.3600019752,False,-0.0969997702,-0.1236673181,True,True,-0.1260185538
sector_leader,0,s1_touch_immediate,fast_failure_2pct_target4pct_2d,-0.541364921,-0.5585184829,False,-0.0571578141,-0.0733415746,True,True,-0.4842071069
sector_leader,0,s1_touch_immediate,momentum_trail_4pct_5d,-0.385084977,-0.405382373,False,-0.0977073101,-0.1036694852,True,True,-0.2873776669
sector_leader,0,s1_touch_immediate,next_open_1d,-0.5317254694,-0.5483913007,False,0.0031361238,-0.0409131441,True,False,-0.5348615931999999
sector_leader,0,s1_touch_immediate,next_open_2d,-0.5351020994,-0.5310845351,False,0.0019032688,-0.0472837461,True,False,-0.5370053682
sector_leader,0,s1_touch_immediate,next_open_3d,-0.3308816556,-0.4210208014,False,-0.0839559332,-0.0870966253,True,True,-0.2469257224
sector_leader,0,s1_touch_immediate,next_open_5d,-0.2075165607,-0.4194945077,False,-0.0753048995,-0.0757620626,True,True,-0.1322116612
sector_leader,0,s1_touch_immediate,protect_3pct_target6pct_3d,-0.406040867,-0.4390339386,False,-0.1248592176,-0.1040911676,True,True,-0.2811816494
sector_leader,0,s1_touch_reclaim,fast_failure_2pct_target4pct_2d,-0.5464098567,-0.5623340229,False,-0.0259921753,-0.0744269901,True,True,-0.5204176814
sector_leader,0,s1_touch_reclaim,momentum_trail_4pct_5d,-0.2814076315,-0.3511657837,False,-0.0855712607,-0.0845245788,True,True,-0.1958363708
sector_leader,0,s1_touch_reclaim,next_open_1d,-0.4851012937,-0.5171349721,False,0.0301423975,-0.0402586621,True,False,-0.5152436912
sector_leader,0,s1_touch_reclaim,next_open_2d,-0.3972325343,-0.4414990206,False,0.0396697379,-0.0586539119,True,False,-0.4369022722
sector_leader,0,s1_touch_reclaim,next_open_3d,-0.2795879906,-0.3821754238,False,-0.031567053,-0.0795268645,True,True,-0.2480209376
sector_leader,0,s1_touch_reclaim,next_open_5d,-0.1139709668,-0.4277504791,False,-0.0326303712,-0.0680006792,True,True,-0.08134059560000001
sector_leader,0,s1_touch_reclaim,protect_3pct_target6pct_3d,-0.2807851928,-0.3790514509,False,-0.0266109569,-0.0717498809,False,True,-0.25417423590000005
sector_leader,0,s2_first_touch_reclaim,fast_failure_2pct_target4pct_2d,-0.8160095727,-0.8161601167,False,-0.0801760667,-0.1043508292,True,True,-0.735833506
sector_leader,0,s2_first_touch_reclaim,momentum_trail_4pct_5d,-0.599599662,-0.5951571055,False,0.0514206799,-0.0219410826,True,False,-0.6510203419
sector_leader,0,s2_first_touch_reclaim,next_open_1d,-0.7774481853,-0.7850714122,False,-0.0321937252,-0.084780717,True,True,-0.7452544601000001
sector_leader,0,s2_first_touch_reclaim,next_open_2d,-0.5262044869,-0.5225464243,False,-0.0532575444,-0.1179842707,True,True,-0.47294694249999997
sector_leader,0,s2_first_touch_reclaim,next_open_3d,-0.4919497685,-0.5547047822,False,0.0415249008,-0.0395044514,True,False,-0.5334746693
sector_leader,0,s2_first_touch_reclaim,next_open_5d,-0.4677141809,-0.4912762454,False,-0.0333675678,-0.079562741,True,True,-0.4343466131
sector_leader,0,s2_first_touch_reclaim,protect_3pct_target6pct_3d,-0.6039594658,-0.6113564336,False,0.0160058827,-0.0561141249,True,False,-0.6199653485000001
sector_leader,0,s2_reclaim_acceleration,fast_failure_2pct_target4pct_2d,-0.6899013663,-0.6956439573,False,-0.1151688522,-0.1029891876,True,True,-0.5747325140999999
sector_leader,0,s2_reclaim_acceleration,momentum_trail_4pct_5d,-0.3049217909,-0.3286290821,False,-0.0220774962,-0.0532908603,True,True,-0.2828442947
sector_leader,0,s2_reclaim_acceleration,next_open_1d,-0.5957724798,-0.6051264957,False,-0.1218815186,-0.1024871622,True,True,-0.4738909612
sector_leader,0,s2_reclaim_acceleration,next_open_2d,-0.210601474,-0.4362630847,False,-0.0697818888,-0.0987044165,True,True,-0.1408195852
sector_leader,0,s2_reclaim_acceleration,next_open_3d,-0.1321168073,-0.29520854,False,-0.0654150604,-0.087880674,True,True,-0.0667017469
sector_leader,0,s2_reclaim_acceleration,next_open_5d,-0.1062882299,-0.4058831839,False,-0.0675909547,-0.0970821653,True,True,-0.038697275200000006
sector_leader,0,s2_reclaim_acceleration,protect_3pct_target6pct_3d,-0.3865743005,-0.5060698583,False,-0.0847862241,-0.0762174265,False,True,-0.30178807640000005
sector_leader,0,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,-0.4529074889,-0.5827914833,False,0.0325539008,-0.0633324482,True,False,-0.48546138969999997
sector_leader,0,s2_reclaim_bull_stack,momentum_trail_4pct_5d,-0.1096793967,-0.2931769436,False,0.0494956325,-0.072698754,True,False,-0.15917502919999998
sector_leader,0,s2_reclaim_bull_stack,next_open_1d,-0.2698377635,-0.394997875,False,0.0080976439,-0.0972643597,True,False,-0.2779354074
sector_leader,0,s2_reclaim_bull_stack,next_open_2d,-0.3787117127,-0.4172713278,True,-0.0681817228,-0.110182116,True,True,-0.31052998989999997
sector_leader,0,s2_reclaim_bull_stack,next_open_3d,0.2220736187,-0.3681686265,True,-0.0112534359,-0.0536194489,True,False,0.2333270546
sector_leader,0,s2_reclaim_bull_stack,next_open_5d,-0.3669174215,-0.4842201477,False,-0.0581861183,-0.1200951911,True,True,-0.30873130320000003
sector_leader,0,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,-0.4244778721,-0.5054768123,False,-0.02728927,-0.0709647913,True,True,-0.3971886021
sector_leader,0,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,-0.2799217183,-0.3806209052,False,-0.0294313487,-0.088510849,True,True,-0.25049036960000004
sector_leader,0,s2_reclaim_daily_trend,momentum_trail_4pct_5d,-0.3266008801,-0.4734644902,False,0.0212244825,-0.0266386583,True,False,-0.34782536259999997
sector_leader,0,s2_reclaim_daily_trend,next_open_1d,-0.2154897408,-0.3736715843,False,-0.0343052822,-0.0900700362,True,True,-0.1811844586
sector_leader,0,s2_reclaim_daily_trend,next_open_2d,0.0723148578,-0.2883990676,False,-0.0586503938,-0.091339973,True,False,0.1309652516
sector_leader,0,s2_reclaim_daily_trend,next_open_3d,0.5291129121,-0.2217242735,False,-0.0666508029,-0.0930206506,True,False,0.595763715
sector_leader,0,s2_reclaim_daily_trend,next_open_5d,0.5808613067,-0.267944935,False,-0.0819486207,-0.1169068387,True,False,0.6628099274
sector_leader,0,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,-0.4265416923,-0.4974863756,False,0.0463308491,-0.0330553259,True,False,-0.4728725414
sector_leader,0,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,-0.1320629164,-0.3814369614,False,0.0315856826,-0.0394539883,True,False,-0.163648599
sector_leader,0,s2_reclaim_positive_slope,momentum_trail_4pct_5d,-0.264825954,-0.3407813972,False,0.0155449112,-0.0616704767,True,False,-0.2803708652
sector_leader,0,s2_reclaim_positive_slope,next_open_1d,-0.2285852624,-0.3761532141,False,0.0793825809,-0.0473012096,True,False,-0.3079678433
sector_leader,0,s2_reclaim_positive_slope,next_open_2d,-0.1163131196,-0.2674066541,False,0.000216629,-0.065449232,True,False,-0.1165297486
sector_leader,0,s2_reclaim_positive_slope,next_open_3d,0.2713386834,-0.2975200361,False,0.0468729487,-0.0759335596,True,True,0.2244657347
sector_leader,0,s2_reclaim_positive_slope,next_open_5d,0.2903082877,-0.2389336318,True,-0.0698917026,-0.121157579,True,False,0.3601999903
sector_leader,0,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,-0.420147081,-0.4754239938,False,-0.0269744198,-0.0840197252,True,True,-0.3931726612
sector_leader,0,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,-0.7455334137,-0.7451497406,False,-0.0153782221,-0.1252219421,False,True,-0.7301551916000001
sector_leader,0,s2_reclaim_recent_high,momentum_trail_4pct_5d,-0.6981839055,-0.7053246949,True,0.0144039526,-0.1276954496,False,False,-0.7125878581
sector_leader,0,s2_reclaim_recent_high,next_open_1d,-0.4442518249,-0.5126217134,False,-0.0428376568,-0.1438713562,False,True,-0.40141416809999997
sector_leader,0,s2_reclaim_recent_high,next_open_2d,-0.4094255099,-0.4673644349,False,-0.1096801137,-0.1649658993,True,True,-0.29974539619999996
sector_leader,0,s2_reclaim_recent_high,next_open_3d,-0.7585358976,-0.7660798335,False,-0.0113389024,-0.0670702221,True,True,-0.7471969951999999
sector_leader,0,s2_reclaim_recent_high,next_open_5d,-0.0707676121,-0.32431401,False,0.1188073237,-0.0225430518,True,False,-0.1895749358
sector_leader,0,s2_reclaim_recent_high,protect_3pct_target6pct_3d,-0.7200474106,-0.7223286935,False,0.0566147838,-0.080212123,False,False,-0.7766621944
sector_leader,0,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,-0.3270107124,-0.4977316872,False,-0.1077255551,-0.1235629772,True,True,-0.21928515730000003
sector_leader,0,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,-0.4566517972,-0.5089412892,False,-0.0640408497,-0.1136265969,True,True,-0.3926109475
sector_leader,0,s4_auction_confirmed_reclaim,next_open_1d,-0.2794659193,-0.4527500142,False,-0.12834862,-0.1432101653,True,True,-0.15111729929999998
sector_leader,0,s4_auction_confirmed_reclaim,next_open_2d,-0.4236717383,-0.5652623617,False,0.0154232661,-0.0814923792,True,False,-0.4390950044
sector_leader,0,s4_auction_confirmed_reclaim,next_open_3d,-0.2119957489,-0.3892608043,False,-0.0447723444,-0.1407175971,True,True,-0.1672234045
sector_leader,0,s4_auction_confirmed_reclaim,next_open_5d,-0.0961066947,-0.4075630104,False,-0.0745929457,-0.1088457023,True,True,-0.021513749
sector_leader,0,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,-0.2667388455,-0.4613198907,False,-0.1515590103,-0.1609192952,True,True,-0.1151798352
sector_leader,0,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,-0.5563479774,-0.5712355579,False,-0.0181938784,-0.0669373989,True,True,-0.538154099
sector_leader,0,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,-0.2044470555,-0.3164790142,False,-0.0855965793,-0.0983941717,True,True,-0.1188504762
sector_leader,0,s4_reclaim_amount_acceleration,next_open_1d,-0.4849788441,-0.5166345427,False,0.0301423975,-0.0402586621,True,False,-0.5151212416
sector_leader,0,s4_reclaim_amount_acceleration,next_open_2d,-0.3187720465,-0.4239285061,False,0.0396697379,-0.0586539119,True,False,-0.3584417844
sector_leader,0,s4_reclaim_amount_acceleration,next_open_3d,-0.2481821237,-0.3820923118,False,-0.031567053,-0.0795268645,True,True,-0.21661507070000002
sector_leader,0,s4_reclaim_amount_acceleration,next_open_5d,-0.1399280379,-0.4277504791,False,-0.0326303712,-0.0680006792,True,True,-0.10729766669999999
sector_leader,0,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,-0.3320591774,-0.3937349722,False,-0.0107882869,-0.0618868648,False,True,-0.3212708905
sector_leader,0,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,-0.5686741608,-0.5736564286,False,-0.0379589105,-0.0943904618,True,True,-0.5307152503
sector_leader,0,s4_reclaim_volume_normal,momentum_trail_4pct_5d,-0.6054559434,-0.6081734366,False,-0.0610633914,-0.0963326684,True,True,-0.5443925519999999
sector_leader,0,s4_reclaim_volume_normal,next_open_1d,-0.5752129298,-0.5827084407,False,-0.091178458,-0.1457440218,True,True,-0.48403447180000003
sector_leader,0,s4_reclaim_volume_normal,next_open_2d,-0.2737107591,-0.4285827373,False,-0.0316353419,-0.0980349897,True,True,-0.24207541719999998
sector_leader,0,s4_reclaim_volume_normal,next_open_3d,-0.2138671156,-0.4497985117,False,-0.021753282,-0.0927335015,True,True,-0.1921138336
sector_leader,0,s4_reclaim_volume_normal,next_open_5d,-0.1759700572,-0.3327681166,False,-0.0032844719,-0.0983277303,True,True,-0.1726855853
sector_leader,0,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,-0.6166525136,-0.6472636928,False,-0.0450769067,-0.0840360882,True,True,-0.5715756069
sector_leader,0,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,-0.3977829428,-0.4425176105,False,-0.0256696421,-0.0804892717,True,True,-0.3721133007
sector_leader,0,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,-0.3178567593,-0.407196677,False,-0.0570983936,-0.0826517537,True,True,-0.2607583657
sector_leader,0,s4_reclaim_volume_proxy,next_open_1d,-0.247215946,-0.3496251853,False,-0.0365054678,-0.0751192298,True,True,-0.2107104782
sector_leader,0,s4_reclaim_volume_proxy,next_open_2d,-0.2253850606,-0.3540727048,False,-0.03780136,-0.0610495639,True,True,-0.1875837006
sector_leader,0,s4_reclaim_volume_proxy,next_open_3d,-0.0340008686,-0.3345327014,False,-0.0325241061,-0.0558998166,True,True,-0.0014767624999999993
sector_leader,0,s4_reclaim_volume_proxy,next_open_5d,-0.2319143367,-0.3432525419,False,-0.0063673396,-0.0427353696,True,True,-0.2255469971
