sample_group,sample_variant,selection_ranker,strategy_id,policy_id,signal_year,observed_seed_count,positive_seed_count,positive_seed_fraction,net_return_mean,net_return_median,net_return_standard_deviation,net_return_minimum,net_return_q25,net_return_q75,net_return_maximum
primary_development_2022_2023_partial,current_contract,trend_structure,s4_reclaim_volume_normal,next_open_5d,2022,5,0,0.0,-0.40332585252328174,-0.3996306471560819,0.05009812012889966,-0.4686095543211042,-0.4354448917375544,-0.39422991925704165,-0.3187142501446266
primary_development_2022_2023_partial,current_contract,trend_structure,s4_reclaim_volume_normal,next_open_5d,2023,5,0,0.0,-0.16088553575825063,-0.1481050364076768,0.04308196674983233,-0.23357764131122905,-0.18172911335102426,-0.12880376630423007,-0.11221212141709291
primary_development_2022_2023_partial,current_contract,trend_structure,s2_reclaim_recent_high,next_open_5d,2022,5,0,0.0,-0.40406774627701225,-0.413140399598786,0.024169013767730188,-0.4378894925754102,-0.4150665968581725,-0.38490786147042944,-0.3693343808822631
primary_development_2022_2023_partial,current_contract,trend_structure,s2_reclaim_recent_high,next_open_5d,2023,5,0,0.0,-0.12520906104750956,-0.1293937613528987,0.078397451947644,-0.2588323455220213,-0.12976921371445926,-0.09078754267512068,-0.017262441973047826
primary_development_2022_2023_partial,current_contract,sector_leader,ng_r3_volume_quality,momentum_trail_4pct_5d,2022,5,0,0.0,-0.4713701508172107,-0.4713701508172107,0.0,-0.4713701508172107,-0.4713701508172107,-0.4713701508172107,-0.4713701508172107
primary_development_2022_2023_partial,current_contract,sector_leader,ng_r3_volume_quality,momentum_trail_4pct_5d,2023,5,0,0.0,-0.034364466817269124,-0.034364466817269124,0.0,-0.034364466817269124,-0.034364466817269124,-0.034364466817269124,-0.034364466817269124
primary_development_2022_2023_partial,current_contract,sector_leader,s2_first_touch_reclaim,next_open_3d,2022,5,0,0.0,-0.4419107520503548,-0.4419107520503548,0.0,-0.4419107520503548,-0.4419107520503548,-0.4419107520503548,-0.4419107520503548
primary_development_2022_2023_partial,current_contract,sector_leader,s2_first_touch_reclaim,next_open_3d,2023,5,0,0.0,-0.089661316019787,-0.089661316019787,0.0,-0.089661316019787,-0.089661316019787,-0.089661316019787,-0.089661316019787
primary_development_2022_2023_partial,current_contract,random_hash,s4_auction_confirmed_reclaim,next_open_1d,2022,5,0,0.0,-0.43503291296813595,-0.45054424573865215,0.09549403359237596,-0.5616059847813644,-0.45453229204283574,-0.44340189526867535,-0.26508014700915195
primary_development_2022_2023_partial,current_contract,random_hash,s4_auction_confirmed_reclaim,next_open_1d,2023,5,2,0.4,-0.02579070947022506,-0.07713631439937318,0.12607585475168112,-0.16154987083136996,-0.1398672447870558,0.12031995310563648,0.12927992956103718
primary_development_2022_2023_partial,current_contract,flow_quality,s0_distance_only,next_open_1d,2022,5,0,0.0,-0.457070072592409,-0.4210836074897092,0.07060013413612502,-0.5709266317327036,-0.5060938835704094,-0.4038502253074693,-0.38339601486175345
primary_development_2022_2023_partial,current_contract,flow_quality,s0_distance_only,next_open_1d,2023,5,0,0.0,-0.09614793243854144,-0.043436872483937794,0.09149110789753241,-0.2628459250575519,-0.1253496290708047,-0.03409842451197331,-0.015008811068439543
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_acceleration,next_open_1d,2022,5,0,0.0,-0.44705163480761884,-0.4329282405383298,0.03135082706334051,-0.5055000281801373,-0.4522917492854658,-0.4268992935827721,-0.41763886245138937
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_acceleration,next_open_1d,2023,5,0,0.0,-0.10840852969558842,-0.13100825780979608,0.042836076985517814,-0.14608981855970649,-0.13921674483785484,-0.09562250023359586,-0.03010532703698887
primary_development_2022_2023_partial,current_contract,trend_structure,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,2022,5,0,0.0,-0.43816984478782606,-0.4838856315413228,0.08633300538585464,-0.5205506737586018,-0.5035984444247343,-0.39328930922094496,-0.2895251649935269
primary_development_2022_2023_partial,current_contract,trend_structure,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,2023,5,1,0.2,-0.04682798700978095,-0.014184446712289578,0.07519841189416052,-0.19542377697801205,-0.023026077299135084,-0.013309145201782058,0.011803511142314038
primary_development_2022_2023_partial,current_contract,trend_structure,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,2022,5,0,0.0,-0.40439635046975403,-0.46709561934712585,0.14008599699087299,-0.5780779526101207,-0.47946222131766847,-0.31899194585936297,-0.17835401321449196
primary_development_2022_2023_partial,current_contract,trend_structure,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,2023,5,2,0.4,-0.03446717575864502,-0.05394348084383582,0.052527767229763274,-0.10926617271113603,-0.05509329712146405,0.00304601084887568,0.04292106103433513
primary_development_2022_2023_partial,current_contract,trend_structure,s1_touch_immediate,fast_failure_2pct_target4pct_2d,2022,5,0,0.0,-0.4913367736514685,-0.5234976215416706,0.07774069553917613,-0.5802735761009608,-0.5550431050141098,-0.40727898034747223,-0.3905905852531293
primary_development_2022_2023_partial,current_contract,trend_structure,s1_touch_immediate,fast_failure_2pct_target4pct_2d,2023,5,1,0.2,-0.07684141300265297,-0.07012451102102801,0.08958427834032757,-0.22508303952015196,-0.08448222099158997,-0.06109085743546516,0.05657356395497026
primary_development_2022_2023_partial,current_contract,random_hash,s1_near_reversal,fast_failure_2pct_target4pct_2d,2022,5,0,0.0,-0.4646216769905217,-0.448296401006847,0.08789512099332404,-0.5797269275355085,-0.5448061073740343,-0.41166587687744427,-0.33861307215877445
primary_development_2022_2023_partial,current_contract,random_hash,s1_near_reversal,fast_failure_2pct_target4pct_2d,2023,5,1,0.2,-0.06139675919137107,-0.05585587317460716,0.06838389106709655,-0.1659935355106048,-0.09790961651776342,-0.0243366781775034,0.03711190742362347
primary_development_2022_2023_partial,current_contract,random_hash,s2_reclaim_acceleration,next_open_1d,2022,5,0,0.0,-0.45581671430547244,-0.43931959102867324,0.034407489784032845,-0.5185673695020228,-0.46614806942266407,-0.4285028777397806,-0.42654566383422154
primary_development_2022_2023_partial,current_contract,random_hash,s2_reclaim_acceleration,next_open_1d,2023,5,0,0.0,-0.10775900674050909,-0.12994347187024202,0.036054892172952074,-0.13174930581368738,-0.13061614454015535,-0.10878838461565066,-0.03769772686281003
primary_development_2022_2023_partial,current_contract,trend_structure,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,2022,5,0,0.0,-0.4879396969114387,-0.4893629859355447,0.04576770538974568,-0.5496700802248049,-0.5048150560611244,-0.48776013830813036,-0.4080902240275892
primary_development_2022_2023_partial,current_contract,trend_structure,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,2023,5,3,0.6,-0.019734293757150613,0.00037334511122533165,0.05130127684342814,-0.11331233066773205,-0.028922539485949028,0.005826557350760542,0.03736349890594215
primary_development_2022_2023_partial,current_contract,flow_quality,s1_near_reversal,protect_3pct_target6pct_3d,2022,5,0,0.0,-0.3712380050416528,-0.383612721182937,0.14668052338637422,-0.5509450616882294,-0.4864525970794009,-0.3031415314382241,-0.1320381138194725
primary_development_2022_2023_partial,current_contract,flow_quality,s1_near_reversal,protect_3pct_target6pct_3d,2023,5,2,0.4,-0.06009798744063381,-0.08681575575093181,0.09770435505172834,-0.20070772168139062,-0.11067329829107109,0.027092348952440615,0.07061448956778382
primary_development_2022_2023_partial,current_contract,trend_structure,s1_near_reversal,fast_failure_2pct_target4pct_2d,2022,5,0,0.0,-0.4650059230529401,-0.4807843566040021,0.05938146326231768,-0.5267419306580159,-0.5133857396220949,-0.44271103016916935,-0.3614065582114181
primary_development_2022_2023_partial,current_contract,trend_structure,s1_near_reversal,fast_failure_2pct_target4pct_2d,2023,5,1,0.2,-0.05263883895540875,-0.05422287019264416,0.0552402724288245,-0.12346492433347223,-0.09844840356370788,-0.017530375816642074,0.030472379129422578
primary_development_2022_2023_partial,current_contract,trend_structure,ng_r3_volume_quality,next_open_2d,2022,5,0,0.0,-0.47165617601093845,-0.4116299991467688,0.15510508090413394,-0.7701806942720474,-0.4655992298588113,-0.3715089501831804,-0.3393620065938844
primary_development_2022_2023_partial,current_contract,trend_structure,ng_r3_volume_quality,next_open_2d,2023,5,0,0.0,-0.14693060432588084,-0.14759967518879125,0.016824230540092376,-0.16747462888931264,-0.16278262486102613,-0.13362160354222408,-0.12317448914805018
primary_development_2022_2023_partial,current_contract,flow_quality,s0_strong_no_ma,fast_failure_2pct_target4pct_2d,2022,5,0,0.0,-0.46625379918623766,-0.4486330920310968,0.09472063636095596,-0.5919436333178432,-0.556588604948362,-0.3883724055495702,-0.345731260084316
primary_development_2022_2023_partial,current_contract,flow_quality,s0_strong_no_ma,fast_failure_2pct_target4pct_2d,2023,5,0,0.0,-0.15394824989135275,-0.14625846201784587,0.10301793384399421,-0.3180234093152615,-0.20053122724291883,-0.09318037182753536,-0.011747779053202123
primary_development_2022_2023_partial,current_contract,trend_structure,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,2022,5,0,0.0,-0.43448868782081396,-0.41055616010146545,0.08922051766418593,-0.5514503010706312,-0.5166984882349985,-0.3883176112010217,-0.30542087849595334
primary_development_2022_2023_partial,current_contract,trend_structure,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,2023,5,3,0.6,-0.06441145934752202,0.011413253786447086,0.0947178105095464,-0.18506489038338259,-0.1756446878699537,0.013316274981773235,0.013922752747505873
primary_development_2022_2023_partial,current_contract,trend_structure,cs_r3_leader_confirmation,next_open_1d,2022,5,0,0.0,-0.45844658720683534,-0.4604675867386786,0.05426177782385211,-0.5286008016605985,-0.5075994868241887,-0.40092428964765625,-0.3946407711630546
primary_development_2022_2023_partial,current_contract,trend_structure,cs_r3_leader_confirmation,next_open_1d,2023,5,1,0.2,-0.06312000685437895,-0.06152263883590159,0.10671524100757403,-0.1842319861813625,-0.15015344816735354,-0.0415900361923367,0.12189807510505957
primary_development_2022_2023_partial,current_contract,flow_quality,s0_strong_no_ma,next_open_2d,2022,5,0,0.0,-0.41260703405581856,-0.44220446086956156,0.13020682494573796,-0.5835688866532028,-0.44646079256823523,-0.4095151733440632,-0.18128585684402998
primary_development_2022_2023_partial,current_contract,flow_quality,s0_strong_no_ma,next_open_2d,2023,5,2,0.4,-0.040655250870139124,-0.04348388397774394,0.1302152704392227,-0.19033060950273284,-0.1570268748466993,0.01415854710343356,0.1734065668730469
primary_development_2022_2023_partial,current_contract,trend_structure,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,2022,5,0,0.0,-0.5009187209943895,-0.5032203988382282,0.0648874564618102,-0.6133408995993832,-0.5143474905514666,-0.43966963625461986,-0.43401517972824966
primary_development_2022_2023_partial,current_contract,trend_structure,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,2023,5,0,0.0,-0.06420815119402343,-0.07941417464267508,0.02878088587386819,-0.09696210925499704,-0.08460345933322688,-0.036567349455589926,-0.02349366328362823
primary_development_2022_2023_partial,current_contract,trend_structure,s2_reclaim_breakout_recent,next_open_1d,2022,5,0,0.0,-0.480969637694043,-0.4683032276883642,0.08786236429120552,-0.5903408271453121,-0.5512749083353581,-0.4590579190029095,-0.3358713062982711
primary_development_2022_2023_partial,current_contract,trend_structure,s2_reclaim_breakout_recent,next_open_1d,2023,5,1,0.2,-0.05770343932887643,-0.031655744700305743,0.06967008570812812,-0.17905938940785404,-0.08790232160422218,-0.0011086811108930172,0.011208940178892846
primary_development_2022_2023_partial,current_contract,trend_structure,s4_auction_confirmed_reclaim,next_open_1d,2022,5,0,0.0,-0.4750945949495381,-0.48777992822690575,0.0653401334907081,-0.5813541889383709,-0.49091635554571533,-0.4244935041571233,-0.39092899787957525
primary_development_2022_2023_partial,current_contract,trend_structure,s4_auction_confirmed_reclaim,next_open_1d,2023,5,1,0.2,-0.0961885339483364,-0.12368111048358366,0.06732655312109487,-0.18678984049410063,-0.12714174212845453,-0.05025053064381979,0.006920554008276625
primary_development_2022_2023_partial,current_contract,random_hash,s0_distance_only,next_open_1d,2022,5,0,0.0,-0.46528046884677626,-0.44787789525528754,0.05487271690004728,-0.5588774723542242,-0.48185021373507797,-0.4454941908660759,-0.3923025720232153
primary_development_2022_2023_partial,current_contract,random_hash,s0_distance_only,next_open_1d,2023,5,1,0.2,-0.05057577381221974,-0.05331782744230995,0.1630437405741489,-0.27984177539048805,-0.12561326340311818,-0.014476977306815186,0.22037097448163268
primary_development_2022_2023_partial,current_contract,trend_structure,s1_break_reclaim_stable3,next_open_2d,2022,5,0,0.0,-0.5255280817143072,-0.49748857020047466,0.06021224128794508,-0.5986344881248096,-0.595766757204651,-0.4822914389420869,-0.4534591540995141
primary_development_2022_2023_partial,current_contract,trend_structure,s1_break_reclaim_stable3,next_open_2d,2023,5,1,0.2,-0.05269177243914225,-0.05142300267409139,0.033815093688634695,-0.09753179367954323,-0.0704403547203557,-0.04950904924344102,0.0054453381217201
primary_development_2022_2023_partial,current_contract,sector_leader,s4_reclaim_vwap_support,next_open_1d,2022,5,0,0.0,-0.4897422752767476,-0.4897422752767475,5.551115123125783e-17,-0.4897422752767475,-0.4897422752767475,-0.4897422752767475,-0.4897422752767475
primary_development_2022_2023_partial,current_contract,sector_leader,s4_reclaim_vwap_support,next_open_1d,2023,5,0,0.0,-0.060782047045102816,-0.060782047045102816,0.0,-0.060782047045102816,-0.060782047045102816,-0.060782047045102816,-0.060782047045102816
primary_development_2022_2023_partial,current_contract,trend_structure,s1_break_reclaim_stable3,protect_3pct_target6pct_3d,2022,5,0,0.0,-0.4498440956537893,-0.4603742250663798,0.06870320084400242,-0.5358213841380559,-0.48387630922555636,-0.4412275323324122,-0.32792102750654206
primary_development_2022_2023_partial,current_contract,trend_structure,s1_break_reclaim_stable3,protect_3pct_target6pct_3d,2023,5,1,0.2,-0.08799709418531614,-0.08820555113764383,0.06858610222658437,-0.1673416339628081,-0.1408992755409879,-0.07493829181932476,0.03139928153418392
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_bull_stack,next_open_3d,2022,5,0,0.0,-0.4768302310194318,-0.49326627527025624,0.025263062374193037,-0.5004661510223494,-0.49608489099314534,-0.4579313333300067,-0.4364025044814013
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_bull_stack,next_open_3d,2023,5,0,0.0,-0.06631105882570007,-0.0666467679314533,0.014719283562318686,-0.09018139188779373,-0.0716290844269658,-0.05651210648024141,-0.04658594340204614
primary_development_2022_2023_partial,current_contract,trend_structure,s0_strong_no_ma,fast_failure_2pct_target4pct_2d,2022,5,0,0.0,-0.4926055256062571,-0.47817480332924245,0.0722057276425565,-0.5909834636635946,-0.5605521988494306,-0.4204824478514625,-0.41283471433755525
primary_development_2022_2023_partial,current_contract,trend_structure,s0_strong_no_ma,fast_failure_2pct_target4pct_2d,2023,5,3,0.6,0.006740096588116784,0.03250359480888032,0.10908438286633391,-0.16715435166901216,-0.044437578138931566,0.051109430863592875,0.16167938707605445
primary_development_2022_2023_partial,current_contract,flow_quality,ht_r3_core_pullback,next_open_1d,2022,5,0,0.0,-0.4784275498367533,-0.5167873887034348,0.11968362355611761,-0.5937833682034608,-0.5923471431691407,-0.40805446431483416,-0.2811653847928962
primary_development_2022_2023_partial,current_contract,flow_quality,ht_r3_core_pullback,next_open_1d,2023,5,2,0.4,-0.06357353901336622,-0.12325366085896894,0.17173179814373193,-0.31694075931008814,-0.12944298865182247,0.08360817736212556,0.16816153639192288
primary_development_2022_2023_partial,current_contract,sector_leader,s2_first_touch_reclaim,next_open_2d,2022,5,0,0.0,-0.3659758621779189,-0.3659758621779189,0.0,-0.3659758621779189,-0.3659758621779189,-0.3659758621779189,-0.3659758621779189
primary_development_2022_2023_partial,current_contract,sector_leader,s2_first_touch_reclaim,next_open_2d,2023,5,0,0.0,-0.2527169158349769,-0.2527169158349769,0.0,-0.2527169158349769,-0.2527169158349769,-0.2527169158349769,-0.2527169158349769
primary_development_2022_2023_partial,current_contract,random_hash,s0_strong_no_ma,next_open_1d,2022,5,0,0.0,-0.4713184254092425,-0.5079745708402366,0.12561686547149795,-0.6196214048329451,-0.5237836442875483,-0.46356295469265985,-0.2416495523928226
primary_development_2022_2023_partial,current_contract,random_hash,s0_strong_no_ma,next_open_1d,2023,5,1,0.2,-0.06691255985095539,-0.07341366693468576,0.14585296596448113,-0.2821841692578636,-0.13405893520344736,-0.0053250588375449714,0.16041903097876475
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_breakout_recent,protect_3pct_target6pct_3d,2022,5,0,0.0,-0.5094768574048706,-0.504410523667381,0.04172730253756839,-0.5696800494088954,-0.540221488121504,-0.4810739846180869,-0.45199824120848553
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_breakout_recent,protect_3pct_target6pct_3d,2023,5,1,0.2,-0.05932567559675957,-0.05983304685093549,0.06214776462149846,-0.15697697289089085,-0.07016772613920719,-0.04793889574104426,0.038288263638279973
primary_development_2022_2023_partial,current_contract,random_hash,s2_reclaim_bull_stack,next_open_3d,2022,5,0,0.0,-0.47881356674965164,-0.4958228886526165,0.0260550645255037,-0.5050770831889552,-0.49593507282373583,-0.4608302846015495,-0.4364025044814013
primary_development_2022_2023_partial,current_contract,random_hash,s2_reclaim_bull_stack,next_open_3d,2023,5,0,0.0,-0.07010447251201948,-0.06910433003704564,0.014194816309045986,-0.09044388926653779,-0.07825550655970515,-0.0649754082198003,-0.047743228477008515
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_recent_high,next_open_2d,2022,5,0,0.0,-0.45169826651535977,-0.47441166517108535,0.09884002416444213,-0.560473183132022,-0.5392781587474966,-0.39132305630061714,-0.2930052692255779
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_recent_high,next_open_2d,2023,5,2,0.4,-0.06028091681653389,-0.0387879013654745,0.11883739700346095,-0.19868180820328352,-0.1972580694882473,0.06537048296404491,0.06795271201029096
primary_development_2022_2023_partial,current_contract,trend_structure,s1_break_reclaim_stable3,next_open_1d,2022,5,0,0.0,-0.5041245587545313,-0.4809473074902193,0.10835401252229432,-0.6580013562876761,-0.592880760539626,-0.4299609246386856,-0.35883244481644927
primary_development_2022_2023_partial,current_contract,trend_structure,s1_break_reclaim_stable3,next_open_1d,2023,5,1,0.2,-0.07778953240393245,-0.09117778264474219,0.08701043680068736,-0.17693015844664728,-0.16330112842045474,-0.00026027339402945326,0.04272168088621142
primary_development_2022_2023_partial,current_contract,trend_structure,s0_distance_only,protect_3pct_target6pct_3d,2022,5,0,0.0,-0.47618676035360685,-0.4843283940496852,0.022292771503494235,-0.5014976015130639,-0.4891594526591727,-0.46928329398508917,-0.4366650595610233
primary_development_2022_2023_partial,current_contract,trend_structure,s0_distance_only,protect_3pct_target6pct_3d,2023,5,0,0.0,-0.09499811833498736,-0.09062984342805114,0.041198455060321285,-0.160830488847294,-0.11332378513253005,-0.07263246284551184,-0.03757401142154981
primary_development_2022_2023_partial,current_contract,flow_quality,s4_reclaim_volume_normal,next_open_1d,2022,5,0,0.0,-0.4441591250119024,-0.4888412596564601,0.11301836733732681,-0.5562655099627317,-0.5014712641118207,-0.4445731961877406,-0.22964439514075874
primary_development_2022_2023_partial,current_contract,flow_quality,s4_reclaim_volume_normal,next_open_1d,2023,5,2,0.4,-0.05008770727616876,-0.011112184069417275,0.09034023019882155,-0.1903474284428872,-0.11687786269733469,0.011261519116406493,0.05663741971238889
primary_development_2022_2023_partial,current_contract,random_hash,ng_r3_volume_quality,fast_failure_2pct_target4pct_2d,2022,5,0,0.0,-0.4099853612279972,-0.44642815345839215,0.09269745761302098,-0.5290971703435381,-0.45769660818177227,-0.35585784432236833,-0.26084702983391506
primary_development_2022_2023_partial,current_contract,random_hash,ng_r3_volume_quality,fast_failure_2pct_target4pct_2d,2023,5,0,0.0,-0.12408616878972337,-0.13604243319349718,0.054722089166806445,-0.18735318897946707,-0.16526978833459027,-0.10020102763001015,-0.03156440581105213
primary_development_2022_2023_partial,current_contract,sector_leader,s1_touch_immediate,next_open_1d,2022,5,0,0.0,-0.4733552425372144,-0.4733552425372144,0.0,-0.4733552425372144,-0.4733552425372144,-0.4733552425372144,-0.4733552425372144
primary_development_2022_2023_partial,current_contract,sector_leader,s1_touch_immediate,next_open_1d,2023,5,0,0.0,-0.11083415543571806,-0.11083415543571806,0.0,-0.11083415543571806,-0.11083415543571806,-0.11083415543571806,-0.11083415543571806
primary_development_2022_2023_partial,current_contract,random_hash,s2_reclaim_breakout_recent,momentum_trail_4pct_5d,2022,5,0,0.0,-0.42746148543178675,-0.5329646987465129,0.18021541140232245,-0.553904491437077,-0.5377012708359334,-0.4360498253769416,-0.07668714076246896
primary_development_2022_2023_partial,current_contract,random_hash,s2_reclaim_breakout_recent,momentum_trail_4pct_5d,2023,5,2,0.4,-0.01995067266586552,-0.006400520038815638,0.059471295638956076,-0.08925085414632239,-0.08921123053617519,0.035951403206407884,0.04915783818557773
primary_development_2022_2023_partial,current_contract,flow_quality,s4_auction_confirmed_reclaim,next_open_1d,2022,5,0,0.0,-0.44986643071523924,-0.463423273504156,0.09231690996787287,-0.5323015726008088,-0.5318201420544159,-0.44177612890604445,-0.28001103651077075
primary_development_2022_2023_partial,current_contract,flow_quality,s4_auction_confirmed_reclaim,next_open_1d,2023,5,1,0.2,-0.04436657444327992,-0.07772145405560593,0.09726650326610042,-0.12868230990992746,-0.12856768510413075,-0.019641761243769484,0.13278033809703405
primary_development_2022_2023_partial,current_contract,sector_leader,s1_break_reclaim_stable3,protect_3pct_target6pct_3d,2022,5,0,0.0,-0.47495039975485503,-0.4761658244599989,0.0014885851741875814,-0.4761658244599989,-0.4761658244599989,-0.47312726269713923,-0.47312726269713923
primary_development_2022_2023_partial,current_contract,sector_leader,s1_break_reclaim_stable3,protect_3pct_target6pct_3d,2023,5,0,0.0,-0.11352457447045412,-0.11146403740559163,0.002523632202502611,-0.11661538006774785,-0.11661538006774785,-0.11146403740559163,-0.11146403740559163
primary_development_2022_2023_partial,current_contract,sector_leader,s1_touch_immediate,next_open_2d,2022,5,0,0.0,-0.4548112493822741,-0.454811249382274,5.551115123125783e-17,-0.454811249382274,-0.454811249382274,-0.454811249382274,-0.454811249382274
primary_development_2022_2023_partial,current_contract,sector_leader,s1_touch_immediate,next_open_2d,2023,5,0,0.0,-0.14727165580311752,-0.14727165580311752,0.0,-0.14727165580311752,-0.14727165580311752,-0.14727165580311752,-0.14727165580311752
primary_development_2022_2023_partial,current_contract,random_hash,s2_reclaim_recent_high,momentum_trail_4pct_5d,2022,5,0,0.0,-0.4590925180280063,-0.4724954364649382,0.1010264955761958,-0.5648780847016623,-0.5356301639176666,-0.44681323979640564,-0.27564566525935874
primary_development_2022_2023_partial,current_contract,random_hash,s2_reclaim_recent_high,momentum_trail_4pct_5d,2023,5,0,0.0,-0.08804479441560857,-0.07217022079144686,0.033459251473750055,-0.13247543272351803,-0.12209854580921531,-0.06796199222038546,-0.045517780533477215
primary_development_2022_2023_partial,current_contract,trend_structure,s0_strong_no_ma,next_open_2d,2022,5,0,0.0,-0.5166521044113918,-0.5199294329704254,0.10549857740707005,-0.6640050710557769,-0.5988699026665165,-0.4055772562030596,-0.39487885916118004
primary_development_2022_2023_partial,current_contract,trend_structure,s0_strong_no_ma,next_open_2d,2023,5,0,0.0,-0.04414070725128407,-0.04041356625837056,0.037933393603626395,-0.11324157802406465,-0.04617755724592931,-0.018486750770117077,-0.002384083957938765
primary_development_2022_2023_partial,current_contract,trend_structure,s1_near_reversal,next_open_1d,2022,5,0,0.0,-0.4887618426390624,-0.47781292470885695,0.034689914343550336,-0.5487782580908969,-0.5036807960525577,-0.46033188362898947,-0.4532053507140108
primary_development_2022_2023_partial,current_contract,trend_structure,s1_near_reversal,next_open_1d,2023,5,1,0.2,-0.08490312322259301,-0.08130416040474786,0.08915372035646421,-0.20968075803240283,-0.14833124122136931,-0.031947911010479224,0.04674845455603416
primary_development_2022_2023_partial,current_contract,sector_leader,s1_touch_immediate,fast_failure_2pct_target4pct_2d,2022,5,0,0.0,-0.4329652343229461,-0.4329652343229461,0.0,-0.4329652343229461,-0.4329652343229461,-0.4329652343229461,-0.4329652343229461
primary_development_2022_2023_partial,current_contract,sector_leader,s1_touch_immediate,fast_failure_2pct_target4pct_2d,2023,5,0,0.0,-0.19116938365242953,-0.19116938365242953,0.0,-0.19116938365242953,-0.19116938365242953,-0.19116938365242953,-0.19116938365242953
primary_development_2022_2023_partial,current_contract,trend_structure,s1_touch_reclaim,fast_failure_2pct_target4pct_2d,2022,5,0,0.0,-0.468369566670859,-0.4941164273960189,0.12316318036102729,-0.6560272097083159,-0.5194702569425032,-0.3705754502778853,-0.3016584890295717
primary_development_2022_2023_partial,current_contract,trend_structure,s1_touch_reclaim,fast_failure_2pct_target4pct_2d,2023,5,1,0.2,-0.09196816013191793,-0.10077832766841344,0.08921752462235351,-0.21563042045490732,-0.1090526160125711,-0.09766751162349863,0.06328807509980083
primary_development_2022_2023_partial,current_contract,random_hash,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,2022,5,0,0.0,-0.4636781781482847,-0.46727164336341265,0.08938235694293689,-0.6023097595378667,-0.49570922328767364,-0.4240149598059906,-0.3290853047464801
primary_development_2022_2023_partial,current_contract,random_hash,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,2023,5,0,0.0,-0.1448290004738346,-0.14128695199385355,0.02457898857020349,-0.19013390797087937,-0.1447842057725316,-0.13050266275348965,-0.11743727387841885
primary_development_2022_2023_partial,current_contract,trend_structure,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,2022,5,0,0.0,-0.4523790104001758,-0.4759528356488649,0.10869988909597367,-0.5692468356162017,-0.49695374855570906,-0.4733654774824094,-0.24637615469769403
primary_development_2022_2023_partial,current_contract,trend_structure,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,2023,5,0,0.0,-0.1305791273255933,-0.12651018117733326,0.06179097564640816,-0.23984003261528342,-0.13103483911506064,-0.10564076074089235,-0.049869822979396794
primary_development_2022_2023_partial,current_contract,sector_leader,s1_touch_reclaim,fast_failure_2pct_target4pct_2d,2022,5,0,0.0,-0.4594754080898179,-0.4594754080898179,0.0,-0.4594754080898179,-0.4594754080898179,-0.4594754080898179,-0.4594754080898179
primary_development_2022_2023_partial,current_contract,sector_leader,s1_touch_reclaim,fast_failure_2pct_target4pct_2d,2023,5,0,0.0,-0.16083347529239578,-0.16083347529239578,0.0,-0.16083347529239578,-0.16083347529239578,-0.16083347529239578,-0.16083347529239578
primary_development_2022_2023_partial,current_contract,sector_leader,cs_r3_leader_confirmation,fast_failure_2pct_target4pct_2d,2022,5,0,0.0,-0.4927426062356898,-0.4927426062356898,0.0,-0.4927426062356898,-0.4927426062356898,-0.4927426062356898,-0.4927426062356898
primary_development_2022_2023_partial,current_contract,sector_leader,cs_r3_leader_confirmation,fast_failure_2pct_target4pct_2d,2023,5,0,0.0,-0.10701861589134742,-0.10701861589134742,0.0,-0.10701861589134742,-0.10701861589134742,-0.10701861589134742,-0.10701861589134742
primary_development_2022_2023_partial,current_contract,flow_quality,s0_strong_no_ma,next_open_1d,2022,5,0,0.0,-0.48417226578478356,-0.516990559818217,0.12750421688218266,-0.624237791243879,-0.5527453038283168,-0.4790688044679504,-0.24781886956555488
primary_development_2022_2023_partial,current_contract,flow_quality,s0_strong_no_ma,next_open_1d,2023,5,2,0.4,-0.07551106240666827,-0.06698454527896003,0.13744745656714658,-0.29475844529019823,-0.13835489231251097,0.011528286545839928,0.11101428430248794
