sample_group,strategy_id,ma_period,recent_high_breakout_true_fraction,prior_acceleration_true_fraction,breakout_recent_true_fraction,daily_trend_positive_true_fraction,market_supportive_true_fraction,sector_strong_true_fraction,leader_sync_true_fraction,auction_confirmed_true_fraction,volume_normal_true_fraction,not_repeated_cross_true_fraction,sector_strength_rank_mean,sector_breadth_mean,leader_relative_return_mean,vwap_deviation_mean,volume_acceleration_5_20_mean,amount_curve_surprise_mean
primary_development_2022_2023_partial,s0_random_matched,10,0.030392275097241093,0.513108056102434,0.15472542689167249,0.38507678532243894,0.3317978061190132,0.2201982384325281,0.13764899184457607,0.5065693269925303,0.6513549228920555,0.8632756019141216,0.5149577342622792,0.4545371125140897,-5.0087262643055455e-06,-0.00042722892498865266,inf,1.055496200515087
primary_development_2022_2023_partial,s0_random_matched,20,0.030255812529981132,0.5132618729125257,0.15474144322799696,0.38517479272200894,0.3316483712930003,0.22013226145263243,0.137631100624171,0.5064741317733028,0.6520987496859424,0.9088158678911902,0.5148979815937819,0.4544806591613837,-1.4895245727136215e-05,-0.0004280287532889668,inf,1.0528702130471828
primary_development_2022_2023_partial,s0_random_matched,40,0.030184866386872032,0.5135340276436006,0.15484039764390298,0.38539754908919827,0.3319797170244051,0.22019067309077062,0.1377421403213316,0.5066372214332462,0.6518737510845929,0.9397325123655118,0.5149883751596287,0.4545379810624588,-1.8781552189434228e-05,-0.0004282903048202248,inf,1.051743990547869
primary_development_2022_2023_partial,s0_random_matched,60,0.030169926020016363,0.5138556383936962,0.1549287468632287,0.3856069150887834,0.3316373978265736,0.22013974481226037,0.13745667108278256,0.5065299457015175,0.6518225516261212,0.9520513401035715,0.5149571907619779,0.45455737046933836,-1.989494829549542e-05,-0.0004318055687191367,inf,1.0515316228514875
primary_development_2022_2023_partial,s0_random_matched,120,0.030242896472376882,0.5141092083906889,0.15511269081420911,0.3860261335853553,0.3318246255624268,0.22020062457625378,0.13751309761058492,0.5066933926406837,0.6515640087933762,0.9688644114806977,0.5149636602537873,0.4546027326408517,-1.8473106074797025e-05,-0.00043227180284700933,inf,1.053147929357013
primary_development_2022_2023_partial,s0_random_matched,240,0.03020635542419567,0.5136310524180789,0.15535982806422421,0.38652050544042943,0.331882827233583,0.2200033679524113,0.1374292207780486,0.5068201036328757,0.6511845728180452,0.9762177688114713,0.5149286634481932,0.45453114155727753,-1.532477385838371e-05,-0.00043089808489438957,inf,1.054627501814856
primary_development_2022_2023_partial,s0_strong_no_ma,10,0.40085474401720295,0.5177754576427245,0.15058492066195098,0.38291251851181995,0.41834599164046726,0.30148576072569855,0.2483496440915438,0.4942887879147323,0.4564207388755853,0.9477429379095061,0.5705229970556255,0.5484201371972167,0.006875683680751241,0.006994398105406883,inf,3.5069326981600453
primary_development_2022_2023_partial,s0_strong_no_ma,20,0.40096061264904564,0.5179941571346579,0.15064852515528004,0.38307425420635194,0.4183893406773518,0.30148738696558136,0.24829122918119403,0.49421264951561084,0.4564366980820057,0.9685862274981245,0.5705062138746653,0.548454732975254,0.0068489497543245586,0.006995064036107709,inf,3.5069326981600453
primary_development_2022_2023_partial,s0_strong_no_ma,40,0.4010045525215209,0.5182961989825159,0.1507363681517468,0.38329762440081,0.4184269847847618,0.3015044775768477,0.24823321606696233,0.49417577024020504,0.45642657920182456,0.9800864655798219,0.5705017537707384,0.5484889556417538,0.006829243001076516,0.006992908804169204,inf,3.5069326981600453
primary_development_2022_2023_partial,s0_strong_no_ma,60,0.4009538903966996,0.5185552853584882,0.15081171838473775,0.3834892275663739,0.4184508984624251,0.30151052249317073,0.2481861674130575,0.4941411016787177,0.45641420720357795,0.984224346552733,0.5704975066579819,0.5485010976623442,0.006820586687972794,0.006990087471869047,inf,3.5069326981600453
primary_development_2022_2023_partial,s0_strong_no_ma,120,0.40073854199795045,0.5187880608266487,0.15098472266393395,0.3838527863175377,0.418518322202198,0.3015230220149122,0.2481318538935416,0.49408341873093276,0.4564230773761146,0.9902487720414149,0.570490103694351,0.5485369577434296,0.006808242671607363,0.006982694022568026,inf,3.5021022228290986
primary_development_2022_2023_partial,s0_strong_no_ma,240,0.4002762009598456,0.5183739850856212,0.151175686748384,0.3842758178728979,0.41849056648391214,0.3015455903026978,0.24803579261753617,0.49399771330198483,0.45643627455037533,0.9923630907549532,0.5704803119015132,0.5485582197222273,0.006790811491220443,0.006971763840556177,inf,3.504651400437775
primary_development_2022_2023_partial,s1_break_reclaim_stable3,10,0.07432712628304528,0.500314429423455,0.15415965455807182,0.4122374461821759,0.3435154574344449,0.24500823605618366,0.13450860297799833,0.5101746001917022,0.49828402373076025,0.7237356945110807,0.5427802221086245,0.48811787177184157,0.0010967046409411203,0.0024528644028824877,0.8975549549703593,1.3220773770828553
primary_development_2022_2023_partial,s1_break_reclaim_stable3,20,0.07509896763176278,0.49551191492664753,0.13984475665605836,0.42178685088876816,0.3413661414266863,0.24837693083909027,0.1681999534269968,0.5111651012962819,0.4889342544438407,0.7249895210742839,0.5393777930624764,0.4817126504396979,0.001499528881529624,0.002532538570400091,1.0122413634240994,1.2641248067698283
primary_development_2022_2023_partial,s1_break_reclaim_stable3,40,0.07447701259700899,0.48467622057365056,0.10675439184581205,0.42370937874945386,0.33406000975580435,0.24787372012862866,0.18328659640329847,0.5088877227132232,0.48639851304896625,0.7292533110783863,0.5371231566554188,0.47468225157936145,0.0020376666593498486,0.0024941081305770193,1.075370671547423,1.2693393189349873
primary_development_2022_2023_partial,s1_break_reclaim_stable3,60,0.0740537307252095,0.47676097246746074,0.08079739110929618,0.4145438754910363,0.32448653280956136,0.24418377265381008,0.18614228116893947,0.5023696273588433,0.4839705061915142,0.7320221778715915,0.5343369474197943,0.46848419864074087,0.002190497523621018,0.0023183834735241355,inf,1.326988339365227
primary_development_2022_2023_partial,s1_break_reclaim_stable3,120,0.07677362222936923,0.4719599610536658,0.054388291427841344,0.27617532899519337,0.3229285528617185,0.2512126672511554,0.1983663686949013,0.4983588790152393,0.4839126086554263,0.7364249556126338,0.537670567663884,0.4672508254044494,0.002915864920204038,0.0025052032043487655,1.1283235733471113,1.6524095775830678
primary_development_2022_2023_partial,s1_break_reclaim_stable3,240,0.07499299785267483,0.4564524787601531,0.13099850620857062,0.38365932219213894,0.32128769489310055,0.24960321165157315,0.19517902156661376,0.49797521239846887,0.4842510036411166,0.7327805527028288,0.5366143445255424,0.4660683225827016,0.003078713904828664,0.002507436504840339,1.1640258675003319,2.011080375063227
primary_development_2022_2023_partial,s1_near_reversal,10,0.19506738890376385,0.5066683882906333,0.15078336531012204,0.41107627375088523,0.34024068936781016,0.23432992124362512,0.1217602707280093,0.5037065085307524,0.5296948447924308,0.937569214828569,0.5370846412257431,0.48344833254258723,0.0006550387095744695,0.0019157739091757414,inf,1.0667082488322386
primary_development_2022_2023_partial,s1_near_reversal,20,0.19329511738441596,0.5022393777905805,0.13831715396802535,0.4240414806279706,0.332061644822123,0.23185481780210285,0.14929338902491718,0.4978021028373902,0.5199446924960391,0.9382019300014403,0.5303579893061815,0.47130965364655636,0.0007230530459482862,0.001780039532229255,inf,1.0330071908312832
primary_development_2022_2023_partial,s1_near_reversal,40,0.18917161234086166,0.4899775614506403,0.10827025683456422,0.43147730097279113,0.32003704573854835,0.22838970210186896,0.15985508578744326,0.4932684351920896,0.516951489831149,0.9383774102713396,0.5260043044211178,0.4606019014121719,0.001000767226102214,0.0016133865395706062,inf,1.0189592087119963
primary_development_2022_2023_partial,s1_near_reversal,60,0.18525923927016513,0.47802612259815097,0.08252607691441417,0.42907652982085603,0.3113824748686327,0.22595176222358684,0.1628317117377456,0.486689033990825,0.5155802790745112,0.9382015906439707,0.5232769502502492,0.4541719203439133,0.0010401966555603655,0.0014001092456623113,0.7872136608674507,1.060495319370315
primary_development_2022_2023_partial,s1_near_reversal,120,0.18848052768134957,0.4637006402978677,0.0569822568454942,0.3006029989628287,0.3084161379928609,0.22870772381796825,0.1733646556885738,0.48153867798284905,0.5173194520332811,0.9366147644770465,0.5242201049014555,0.45127113377331646,0.0014684723411453955,0.001432440924866462,0.8095702653189686,1.300451846024419
primary_development_2022_2023_partial,s1_near_reversal,240,0.18425762589650155,0.4512444793531025,0.1325084016841997,0.3891385430213444,0.30666683834859154,0.22867603191566985,0.17021404443986626,0.48068792947306527,0.5164363982848976,0.9356321543077141,0.523776776220423,0.44984347411874964,0.001576587509750568,0.0014074656922302754,0.8133338567124542,1.5319070252586415
primary_development_2022_2023_partial,s1_touch_immediate,10,0.17614563124163513,0.4993186138752332,0.1542973673126554,0.4104920453455148,0.3062456600257268,0.20870824477210967,0.10118665263780993,0.41047578314683303,0.4835190747459438,0.98912953329116,0.5240662838409855,0.45363363695989084,-0.000613119580830381,0.0004320089118720931,0.8699148431142452,1.9356642100802786
primary_development_2022_2023_partial,s1_touch_immediate,20,0.18312814319447698,0.49517818194927626,0.13946920946217953,0.4188702825795675,0.30782606605740515,0.2165534065168148,0.13700091929989006,0.4231291045538391,0.47250452139325005,0.9894346606101027,0.5223034398417051,0.45125076036224165,-0.0002525539122658369,0.0005196256426298347,1.0091791152987752,1.7883000634270556
primary_development_2022_2023_partial,s1_touch_immediate,40,0.1829498437480435,0.4846279199975672,0.10599553156969267,0.420590555477047,0.30197143996866016,0.21877241593966726,0.15319668069684617,0.4272699464968973,0.4670421960778702,0.9901794706215912,0.5204996668850599,0.445507687824547,0.0002301533911259306,0.00048448958347056397,1.0953512353646113,1.74767378769675
primary_development_2022_2023_partial,s1_touch_immediate,60,0.1821320422692476,0.4807590956596307,0.07923697397922268,0.4063368140849851,0.29641622524542427,0.2179742561344898,0.1596954863375287,0.4244120090398306,0.46430294151801266,0.9902299261270757,0.5191190363675777,0.44129330665360433,0.000447065603176379,0.0003635150351566937,1.1443889020883982,1.808165145414944
primary_development_2022_2023_partial,s1_touch_immediate,120,0.18570050409663438,0.4737489299835591,0.05402054431566504,0.2703846624183051,0.295096946886422,0.22299822003614278,0.17034661738929577,0.42085614902781365,0.4621044336046306,0.9909710993654632,0.5217407703900553,0.4407060591270777,0.0009588514226425641,0.0004232667490550796,1.1878458662196871,2.2315276157894792
primary_development_2022_2023_partial,s1_touch_immediate,240,0.18417856262465546,0.4606951572059252,0.12835981444546535,0.37710149474486254,0.2929655110593192,0.22405485960155078,0.1680030477556417,0.4209219460816171,0.461466060103534,0.9910225668377294,0.5223158281050502,0.44026934767489334,0.0011691448041275447,0.00046944125277722116,1.2412360856216078,2.7602983303944852
primary_development_2022_2023_partial,s1_touch_reclaim,10,0.2237042442147602,0.4996275911778708,0.15435344578270369,0.41091687318967934,0.32032942830574007,0.22309468616659178,0.12087491601891855,0.4518435793960481,0.4989450641370749,1.0,0.5332812808552065,0.46833010009224896,0.0006168678407747701,0.002113043799141904,0.8134586351611888,1.6303612799494855
primary_development_2022_2023_partial,s1_touch_reclaim,20,0.22914099902304072,0.4952946853678324,0.1393764554129198,0.41925753724739423,0.3212473521510855,0.22975899479700154,0.15699064985542843,0.45937335228520376,0.4872383872677092,1.0,0.5310629196155718,0.464741447345119,0.0010156355072931812,0.002245871813729721,0.9485212714207346,1.5132940754122262
primary_development_2022_2023_partial,s1_touch_reclaim,40,0.2291990150410138,0.48505701155915243,0.10561842249721608,0.4200210950610894,0.314861431327342,0.2314163490644458,0.17257171536567387,0.4609349268338587,0.48201038284791164,1.0,0.5295525901547584,0.45903066809459286,0.0015388520221332506,0.00225455429786167,1.030428279044746,1.4938372020510158
primary_development_2022_2023_partial,s1_touch_reclaim,60,0.22610710645381282,0.48001867482101257,0.07931421364093012,0.4067908884472766,0.30820787715683184,0.22988851327403345,0.1779681110320772,0.45636227197285795,0.47962513474470003,1.0,0.5275124533887633,0.4539629358808667,0.0017524090423884464,0.002114938619308481,1.0612525088984426,1.5555940988503283
primary_development_2022_2023_partial,s1_touch_reclaim,120,0.2305023731370594,0.4749522945303952,0.05380355429087827,0.2698803909047795,0.3066817531713401,0.2353270672058972,0.18980615335207943,0.45274824582040335,0.4778500983983659,1.0,0.530508819962339,0.4533826438458445,0.0023730289911816217,0.002285273659557247,1.1071137505949626,1.930733337277918
primary_development_2022_2023_partial,s1_touch_reclaim,240,0.22839208112023177,0.46000650380866975,0.1292631973117591,0.37980764493146363,0.30500891810128206,0.23661545738527184,0.1881128115176539,0.4531824318331872,0.4764729648498704,1.0,0.5309647580798681,0.4529099075376751,0.0026003377255601774,0.002329244303381565,1.1589426907096823,2.3804910059747235
primary_development_2022_2023_partial,s2_first_touch_reclaim,10,0.3229182940165599,0.5658490860802999,0.23230745196063116,0.2972972972972973,0.4411810654585221,0.2615216372441806,0.21715356975472583,0.47023902515231997,0.4407123886892673,1.0,0.5484102117531799,0.5273168079912007,0.001640852897105218,0.005346424806045681,1.5882305259169502,8.258026012004159
primary_development_2022_2023_partial,s2_first_touch_reclaim,20,0.302006422748607,0.5784041939999451,0.24085307276370324,0.3500397990832487,0.40394697115252653,0.2611368813987319,0.2526006642329756,0.48244723190514094,0.4068015260889853,1.0,0.5400977076812411,0.5098357834903227,0.0023232858196858587,0.004447154551930417,1.6298240550305831,2.916062590528582
primary_development_2022_2023_partial,s2_first_touch_reclaim,40,0.26428054281842317,0.5346501568678411,0.19369929641524494,0.39792451779382554,0.3368295988267399,0.2480368314552509,0.25950953273804,0.4712532719475746,0.38043700224627325,1.0,0.5313741841760615,0.4621419346535262,0.002987124035459297,0.0034085171371676837,1.92006389236926,2.6375504243722765
primary_development_2022_2023_partial,s2_first_touch_reclaim,60,0.262908987578144,0.5087886660712836,0.15204595274823415,0.43547535925955994,0.3065478606803605,0.25367378420069825,0.268957538361614,0.4614151173175286,0.3804294876999269,1.0,0.5281895311558722,0.44386600491814787,0.0038163050579190427,0.0031135167360089645,2.029863651208726,2.8626860928508413
primary_development_2022_2023_partial,s2_first_touch_reclaim,120,0.2586484312148029,0.4835880933226066,0.08098685974792169,0.31995172968624297,0.28031643872351836,0.2544113703405739,0.27849289353714135,0.4466613032984714,0.3608205953338697,1.0,0.5287497682495156,0.4293930136504051,0.00580675187851435,0.0035664157867645483,2.3424386435927063,3.957178310326338
primary_development_2022_2023_partial,s2_first_touch_reclaim,240,0.25790125641479383,0.4653689612457972,0.09948681649265617,0.34425765351265264,0.2625376039639002,0.2574765528225093,0.2754556715625553,0.43864802689789417,0.3591222792426119,1.0,0.5305313819688916,0.4204047250616227,0.007040301205126164,0.0038432034866214978,2.51998160688626,5.438358613517403
primary_development_2022_2023_partial,s2_reclaim_acceleration,10,0.22274981120784235,1.0,0.04817940241938931,0.1339587221976832,0.32878332359688245,0.21482410270293376,0.11940569653619823,0.4547094738041976,0.49211881794736617,1.0,0.5312903681763338,0.4681975080535456,0.0006850307190822239,0.002103839709655848,0.8410049323649467,1.2133424394113805
primary_development_2022_2023_partial,s2_reclaim_acceleration,20,0.2298165831747119,1.0,0.03615506938194715,0.10882094493247638,0.3348199945312106,0.22036301080749596,0.1548384185110557,0.4642073042850354,0.48190122729191387,1.0,0.5284844854973793,0.46663574866216473,0.0010535653551794523,0.0022014480172737063,0.9769661894067653,1.1174606285857644
primary_development_2022_2023_partial,s2_reclaim_acceleration,40,0.23518475106501652,1.0,0.019053085112402692,0.06280970357376704,0.3320305237375411,0.22803883369574882,0.17963413549758703,0.4800172989402378,0.4759431560057232,1.0,0.5314980890729043,0.46630719320092967,0.002080504765726436,0.002499882138738888,1.095127053980997,1.2180637795510867
primary_development_2022_2023_partial,s2_reclaim_acceleration,60,0.24301987483386717,1.0,0.015337688856751486,0.0707814990401214,0.3336354701877492,0.24394665417381695,0.19980751506016428,0.49000656893048644,0.4712214646168888,1.0,0.541013626161546,0.47497141583740654,0.0030614679733321597,0.0028937060885727848,1.1720860827345714,1.4870109069531703
primary_development_2022_2023_partial,s2_reclaim_acceleration,120,0.25622115467775797,1.0,0.025788799169726467,0.15408021260034438,0.3333359541462571,0.2723863287914645,0.23308199737394544,0.4998073702501042,0.46401754896333747,1.0,0.5580271969037062,0.48638038440788556,0.005136738348625694,0.0037765115702091275,1.2846901305089655,2.485014248183777
primary_development_2022_2023_partial,s2_reclaim_acceleration,240,0.24858079304213707,1.0,0.06649386259934449,0.191105588997665,0.3227437287118956,0.259730939782781,0.22152481737751975,0.4857329534500118,0.46717079754075536,1.0,0.5483876777529384,0.4753735634419394,0.00454652882114075,0.0034537460689273805,1.3026979378218246,2.8343880281991276
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,10,0.22658065111237943,0.15595219564503018,1.0,0.9641352035374762,0.2888727465596661,0.22905965167159584,0.10813631044005143,0.40931181791452637,0.5308001406688689,1.0,0.5299690936317109,0.449421439279935,-0.001388729806009831,0.001580371501923464,0.7766302395284517,4.973094840835609
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,20,0.21329446504212304,0.12848234417305823,1.0,0.9758771309163294,0.2730403117010538,0.2116246379682827,0.11716148265549675,0.38460740195662224,0.5225898357531675,1.0,0.5104819472440827,0.42472396154684516,-0.0027426211565304793,0.0009555242533817356,0.8273499226625777,3.8886216525923447
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,40,0.18838750394446196,0.0875020882445752,1.0,0.9360533105637332,0.2485846342323613,0.1669481929723609,0.08753921259257884,0.33577116551890557,0.5379132403987155,1.0,0.47306646312440137,0.38110194572268485,-0.005412067576126582,-0.0008663200778896398,0.7534588293236694,2.8810451942430784
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,0.17104289940828402,0.09282544378698225,1.0,0.8722263313609467,0.2385663214990138,0.1515655818540434,0.08105276134122288,0.3046412721893491,0.5392011834319527,1.0,0.45249581666849603,0.36108493685873444,-0.006807629772836433,-0.0021815776016332975,0.7676244704653428,2.7884975999300354
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,0.1667129372570794,0.22765130483064963,1.0,0.6356191004997224,0.22799833425874513,0.125694058856191,0.0694752915047196,0.2701277068295391,0.540047196002221,1.0,0.4361452785146804,0.3376968736425842,-0.008004766208643512,-0.0028502916703658514,0.7735093386509656,3.350577760690374
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,0.19801791499904708,0.23663045549838002,1.0,0.8969315799504479,0.2684581665713741,0.19039451114922812,0.11179721745759481,0.36195921478940346,0.5028778349533066,1.0,0.499026939556292,0.4070251598685692,-0.002422272874969473,0.0003756750708954523,0.876499954554465,4.528883269468474
primary_development_2022_2023_partial,s2_reclaim_bull_stack,10,0.21408195922911014,0.11849598950412976,0.5525837135104511,0.9777956684656747,0.2724950552126507,0.22487600759360307,0.10021767003607955,0.39300871674071425,0.5145361839162715,0.9920088260726958,0.5246749198814972,0.438198021063447,-0.0016128343850738691,0.001256690649423829,0.7940330889526761,4.7268939165299075
primary_development_2022_2023_partial,s2_reclaim_bull_stack,20,0.1816242315358055,0.11049041349689807,0.49894730932262865,0.9723773966257755,0.24572607584987227,0.17504140583330993,0.06985655335036353,0.32661482749908766,0.5158043960362687,0.9892906268422087,0.4820552347231623,0.3944528942225959,-0.005531491340384928,-0.0004581841389800039,0.7760931422360511,3.374089342084953
primary_development_2022_2023_partial,s2_reclaim_bull_stack,40,0.14191385956091837,0.09679906150494386,0.3191553544494721,0.9497569968158204,0.21139601139601139,0.1241159711747947,0.046522540640187696,0.26978381096028153,0.506251047427518,0.9833417127534775,0.4399677702673336,0.3414262609429291,-0.009027490972805885,-0.0027785804237952455,0.7772174840654525,2.555310453835031
primary_development_2022_2023_partial,s2_reclaim_bull_stack,60,0.11935163238779724,0.1314320666717639,0.29352396972245587,0.9145194586742106,0.1889288171878584,0.09304992736447741,0.03654713663124092,0.23625659454086703,0.4992736447740653,0.9799678874531692,0.4051865137686573,0.3025366241040876,-0.011103854895605616,-0.004555076110265159,0.7915697704020737,2.658872337170251
primary_development_2022_2023_partial,s2_reclaim_bull_stack,120,0.12363194162950952,0.30644507498986623,0.2813133360356709,0.7494933117146332,0.15889744629104174,0.06526145115524928,0.024726388325901905,0.1722740170247264,0.4847993514389947,0.984596676124848,0.3950116225535089,0.2636672601545557,-0.015080578440446293,-0.006106919118239333,0.8175580587374162,4.061623506949548
primary_development_2022_2023_partial,s2_reclaim_bull_stack,240,0.10803324099722991,0.2077562326869806,0.3878116343490305,0.7479224376731302,0.17174515235457063,0.04155124653739612,0.0110803324099723,0.13019390581717452,0.45429362880886426,0.9778393351800554,0.38992596012448283,0.23473141042882775,-0.01797828049528619,-0.007572541983675571,0.8291287118030415,6.16887956671427
primary_development_2022_2023_partial,s2_reclaim_daily_trend,10,0.20793288491773032,0.1628783777345628,0.36215984442606125,1.0,0.27526235777674796,0.21256718654579945,0.08611788450627363,0.40703461000402796,0.5111504762069757,1.0,0.5230937467700155,0.4398556198262786,-0.0011348676534660774,0.0012230621641397725,0.7494640591979274,2.8174172257452197
primary_development_2022_2023_partial,s2_reclaim_daily_trend,20,0.20015367486788666,0.12855686754167256,0.32441705477411364,1.0,0.26248608301579085,0.20096909253422401,0.10039986827868466,0.39249188502610904,0.5031189725737404,1.0,0.5085569624027177,0.4204332071080277,-0.001877895625004415,0.0007874415746034604,0.8224994840866566,2.275810321109013
primary_development_2022_2023_partial,s2_reclaim_daily_trend,40,0.1884886646346871,0.07253513566497542,0.23537978258129863,1.0,0.24764634220340645,0.18078238992536444,0.09041686698624446,0.3711241078971812,0.5024248393164708,1.0,0.49343855347858245,0.3979922968970685,-0.002772707495941237,3.130925059049361e-05,0.8186865580518292,1.8117859228388662
primary_development_2022_2023_partial,s2_reclaim_daily_trend,60,0.16431219617716514,0.08352311306866321,0.17006267237908676,1.0,0.2163969691325013,0.14449498560878735,0.05706010659712416,0.3295978271972888,0.5042753017948456,1.0,0.46867942513932964,0.3632114847226162,-0.004443302078661403,-0.0012345108225822858,0.7846892853677709,1.5854602243603082
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,0.14779095349448604,0.27115993967151414,0.12671749387721215,1.0,0.17450983105256604,0.10506288829544354,0.0315479237868578,0.2713813286103693,0.5266842855363839,1.0,0.43795373201790694,0.30931829133127975,-0.0077304438811020134,-0.003259117823622117,0.8223484161143775,1.9636279464234676
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,0.20585068430952844,0.23145877926963743,0.30526042680158266,1.0,0.26708179282610106,0.20865278588571057,0.1345138483492249,0.3996756826879419,0.4887980800415126,1.0,0.5126248001044167,0.41736853901426846,-0.0006033469409827608,0.0008134613084363126,1.0273150463041436,3.1997699926235614
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,0.14602551264910504,0.5023019562432521,0.19363656875194626,0.5177154599344003,0.25409718376305046,0.17534398815550745,0.05371231234255048,0.3802992076944449,0.5026935405373655,1.0,0.5075214453981683,0.4120522886043916,-0.0022819565742056326,-0.00027791985798468884,0.7157861557506344,2.2486378076934854
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,0.16343591927014298,0.4960141172816199,0.2379479599296278,0.5658212899960636,0.2571262548769156,0.18153238914640252,0.08518033541932772,0.3871701973259641,0.4993426038244123,1.0,0.5003855567989157,0.4080379046518921,-0.0022691274430504085,-4.4174396804714555e-05,0.8072514513531834,1.917470000820046
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,0.17636096614504446,0.334899094670404,0.18891901115461157,0.6302182990847006,0.26052095755572513,0.19140761305116397,0.10949464893074477,0.3990774150750223,0.49647799562098094,1.0,0.5039266217251912,0.41129220633880664,-0.0015775683088734697,0.00016293098692519712,0.8699940898941426,1.6631761684167818
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,0.17759380680809836,0.21750516818794458,0.1417882170111326,0.6782389309645206,0.2693165521111628,0.18985356401118536,0.12396456373778701,0.3983845515547732,0.4944001304637699,1.0,0.5004861206966433,0.4111123413526874,-0.0011963172447122822,2.3184328807413477e-05,0.8669393283414017,1.6001115948153495
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,0.19521852820321256,0.3359581621217781,0.05987299215539783,0.2327306686589466,0.26813597310422116,0.20032125513634666,0.14496824803884945,0.4098319013821442,0.49049682480388496,1.0,0.5042396396832598,0.41658925545012815,-0.0004662838913745143,0.0006106698917322977,0.9104546916973477,1.427206717020171
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,0.20906712825649354,0.5560082852780722,0.07247673412231483,0.23461340231248723,0.29882430737214705,0.2188402555599856,0.17018855814767633,0.4326723911584803,0.48273414176383067,1.0,0.517719659455039,0.4376560871475833,0.0009527506020739516,0.0013375158557162128,1.0435858057298424,1.8240496737541052
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,1.0,0.49815089993588163,0.15749105837807942,0.4056518343619617,0.3771890640241401,0.26811950929715966,0.17388377866712856,0.6008617991424552,0.6922273982843026,0.647484342665439,0.5527159223445862,0.5132362439055237,0.003007367854453462,0.006038993495892724,inf,0.668680667274614
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,1.0,0.49442726067044585,0.1390462289963195,0.4079317489115479,0.3866032837702581,0.28096185955296077,0.21851509598938998,0.6045535369328131,0.671744980241798,0.6524589867623435,0.5550415039535073,0.5173661571933208,0.003856093145791434,0.006458768771334049,0.9704727138508656,0.6365721749115515
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,1.0,0.4871390774962541,0.1020234608064146,0.40145583887906483,0.3857264345783669,0.2841315586992616,0.23826284742376588,0.605431892118087,0.6631626192950959,0.6556573210404827,0.5559568560548114,0.5155258105422019,0.004728493093121972,0.006696301080400377,1.0251220415976352,0.6359733686209461
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,1.0,0.4861999348195051,0.0754062141560184,0.38185188790647867,0.37697181578468425,0.2841827254758388,0.24587013844506428,0.6016202008744345,0.6603207388251428,0.6563464216331524,0.5559662334311638,0.5116953589062443,0.005162507701532382,0.006721086703921374,1.0492717262586992,0.6717701304427859
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,1.0,0.4897153690367581,0.04993820809959172,0.24172603218355107,0.3732166081099443,0.29021488052487526,0.25910540857063363,0.5981326552400179,0.6587145990643866,0.6642661645670361,0.559562273622419,0.5111430936949789,0.006149286347020811,0.0071642662964601705,1.0993842452121292,0.8760677398042783
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,1.0,0.47369966153208537,0.12756441251640532,0.37114906403260345,0.3766491676452304,0.29169544795192376,0.260870691441597,0.6005301512744353,0.6549699523381917,0.6609535815431374,0.5603679396842264,0.5136277228633,0.006303972035544098,0.007204210760526916,1.1576913562034117,1.1008707967441644
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,10,0.25388615172972345,0.5010432477530324,0.14185010260158562,0.3839998966086191,0.3570678778775473,0.2772870676050392,0.16247237511541782,1.0,0.49092094436538514,0.9252063878641494,0.5657540194506679,0.5171892719451386,0.0034453584975508173,0.0034328706116740207,0.8981232849534407,1.1412550280649343
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,20,0.26802986575949816,0.4985138352548066,0.12079702464853337,0.3754481698696017,0.37473584689804934,0.2966609321069866,0.21577989651889923,1.0,0.4747848460842743,0.93405831982438,0.5733425266433447,0.5286510541259024,0.0047690548362696,0.004146643368571227,1.0518484132281343,1.12420289618384
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,40,0.2710840834902801,0.49841648540800215,0.0814318732151019,0.3609019387923797,0.37610821709547443,0.3055583469209799,0.2411999053456989,1.0,0.4665808726996898,0.937910668382546,0.5775902595513693,0.5309601077413678,0.005881221762799535,0.004464620404318416,1.1599651013609151,1.1583059440210073
