sample_group,sample_variant,selection_ranker,selection_seed,strategy_id,policy_id,signal_year,net_return,maximum_drawdown
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_break_reclaim_stable3,next_open_1d,2023,-0.1633011284,-0.6721586475
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_break_reclaim_stable3,next_open_2d,2022,-0.5986344881,-0.6077330598
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_break_reclaim_stable3,next_open_2d,2023,-0.0975317937,-0.6514364949
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_break_reclaim_stable3,next_open_3d,2022,-0.0166483697,-0.3372197614
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_break_reclaim_stable3,next_open_3d,2023,-0.0375993156,-0.3812640637
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_break_reclaim_stable3,next_open_5d,2022,-0.1652275038,-0.2953276068
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_break_reclaim_stable3,next_open_5d,2023,-0.1324809154,-0.2904809416
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_break_reclaim_stable3,protect_3pct_target6pct_3d,2022,-0.4412275323,-0.4425471311
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_break_reclaim_stable3,protect_3pct_target6pct_3d,2023,-0.0749382918,-0.5117166851
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_break_reclaim_stable3,momentum_trail_4pct_5d,2022,-0.3653903159,-0.4140091814
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_break_reclaim_stable3,momentum_trail_4pct_5d,2023,-0.1030943556,-0.4561362978
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_break_reclaim_stable3,fast_failure_2pct_target4pct_2d,2022,-0.6251167314,-0.6284958019
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_break_reclaim_stable3,fast_failure_2pct_target4pct_2d,2023,-0.1984211192,-0.7002111473
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_near_reversal,next_open_1d,2022,-0.4603318836,-0.4678442146
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_near_reversal,next_open_1d,2023,-0.1483312412,-0.5593996722
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_near_reversal,next_open_2d,2022,-0.4543935349,-0.4676475806
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_near_reversal,next_open_2d,2023,-0.1864537856,-0.5650252376
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_near_reversal,next_open_3d,2022,-0.3908196451,-0.4234010335
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_near_reversal,next_open_3d,2023,-0.0195085063,-0.4475154825
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_near_reversal,next_open_5d,2022,-0.1991509871,-0.2796887028
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_near_reversal,next_open_5d,2023,0.098535589,-0.1973556559
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_near_reversal,protect_3pct_target6pct_3d,2022,-0.5263623401,-0.5422695756
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_near_reversal,protect_3pct_target6pct_3d,2023,-0.1157934195,-0.6098909539
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_near_reversal,momentum_trail_4pct_5d,2022,-0.2686510266,-0.2993441777
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_near_reversal,momentum_trail_4pct_5d,2023,-0.1023939086,-0.3844944305
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_near_reversal,fast_failure_2pct_target4pct_2d,2022,-0.3614065582,-0.3657601298
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_near_reversal,fast_failure_2pct_target4pct_2d,2023,-0.1234649243,-0.4619089109
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_immediate,next_open_1d,2022,-0.580556195,-0.5929153401
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_immediate,next_open_1d,2023,-0.1980869572,-0.6827498748
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_immediate,next_open_2d,2022,-0.463541162,-0.4701344351
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_immediate,next_open_2d,2023,-0.1009604869,-0.5450512438
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_immediate,next_open_3d,2022,-0.3524200236,-0.3602478105
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_immediate,next_open_3d,2023,0.0076312936,-0.3966111782
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_immediate,next_open_5d,2022,-0.2437888485,-0.2529297422
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_immediate,next_open_5d,2023,-0.1042260953,-0.3713932218
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_immediate,protect_3pct_target6pct_3d,2022,-0.4454178404,-0.4761335128
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_immediate,protect_3pct_target6pct_3d,2023,-0.0342539607,-0.4909826369
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_immediate,momentum_trail_4pct_5d,2022,-0.5803236275,-0.5891870577
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_immediate,momentum_trail_4pct_5d,2023,-0.089968524,-0.6290661981
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_immediate,fast_failure_2pct_target4pct_2d,2022,-0.555043105,-0.5675432078
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_immediate,fast_failure_2pct_target4pct_2d,2023,-0.2250830395,-0.6765446233
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_reclaim,next_open_1d,2022,-0.5349576173,-0.553270056
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_reclaim,next_open_1d,2023,-0.2095916658,-0.6500956356
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_reclaim,next_open_2d,2022,-0.1016637306,-0.2450586324
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_reclaim,next_open_2d,2023,-0.1400494503,-0.2922901781
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_reclaim,next_open_3d,2022,-0.0154696395,-0.3500995595
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_reclaim,next_open_3d,2023,0.1057692815,-0.1180465672
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_reclaim,next_open_5d,2022,0.2032642428,-0.171545068
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_reclaim,next_open_5d,2023,0.0289347822,-0.1969766103
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_reclaim,protect_3pct_target6pct_3d,2022,-0.3955477984,-0.4552424914
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_reclaim,protect_3pct_target6pct_3d,2023,-0.1400917459,-0.5050775538
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_reclaim,momentum_trail_4pct_5d,2022,-0.218861836,-0.3073468622
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_reclaim,momentum_trail_4pct_5d,2023,-0.1332669167,-0.4066318485
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_reclaim,fast_failure_2pct_target4pct_2d,2022,-0.5194702569,-0.5320918301
primary_development_2022_2023_partial,current_contract,trend_structure,3,s1_touch_reclaim,fast_failure_2pct_target4pct_2d,2023,-0.2156304205,-0.6383910539
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_first_touch_reclaim,next_open_1d,2022,-0.4385358899,-0.4428402234
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_first_touch_reclaim,next_open_1d,2023,-0.0923606388,-0.5093343425
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_first_touch_reclaim,next_open_2d,2022,-0.297635756,-0.3524462439
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_first_touch_reclaim,next_open_2d,2023,-0.031427269,-0.3551900752
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_first_touch_reclaim,next_open_3d,2022,-0.3620021251,-0.399843714
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_first_touch_reclaim,next_open_3d,2023,0.0187092954,-0.4020298769
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_first_touch_reclaim,next_open_5d,2022,-0.2195988528,-0.300973184
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_first_touch_reclaim,next_open_5d,2023,0.0408002122,-0.3071407904
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_first_touch_reclaim,protect_3pct_target6pct_3d,2022,-0.3020313797,-0.3058826174
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_first_touch_reclaim,protect_3pct_target6pct_3d,2023,0.0278064981,-0.3253019896
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_first_touch_reclaim,momentum_trail_4pct_5d,2022,-0.2496561365,-0.3069871253
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_first_touch_reclaim,momentum_trail_4pct_5d,2023,0.0654610933,-0.2867945502
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_first_touch_reclaim,fast_failure_2pct_target4pct_2d,2022,-0.3796841176,-0.385939243
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_first_touch_reclaim,fast_failure_2pct_target4pct_2d,2023,-0.0387956025,-0.4400038445
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_acceleration,next_open_1d,2022,-0.5739946853,-0.5861312765
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_acceleration,next_open_1d,2023,-0.1177512276,-0.6341468044
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_acceleration,next_open_2d,2022,-0.5434332824,-0.5544232759
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_acceleration,next_open_2d,2023,-0.1035334915,-0.6035168296
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_acceleration,next_open_3d,2022,0.1101269211,-0.3148006346
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_acceleration,next_open_3d,2023,-0.0758230888,-0.3438974693
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_acceleration,next_open_5d,2022,-0.1455120975,-0.284107517
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_acceleration,next_open_5d,2023,-0.1806656051,-0.3734513192
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_acceleration,protect_3pct_target6pct_3d,2022,-0.4027403461,-0.4104288831
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_acceleration,protect_3pct_target6pct_3d,2023,0.186735658,-0.3983415669
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_acceleration,momentum_trail_4pct_5d,2022,-0.4175825924,-0.4566465945
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_acceleration,momentum_trail_4pct_5d,2023,0.1153968781,-0.4955015844
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_acceleration,fast_failure_2pct_target4pct_2d,2022,-0.6461082612,-0.6468848962
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_acceleration,fast_failure_2pct_target4pct_2d,2023,-0.0997415261,-0.6865906116
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_breakout_recent,next_open_1d,2022,-0.5512749083,-0.5624825908
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_breakout_recent,next_open_1d,2023,0.0112089402,-0.5736586164
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_breakout_recent,next_open_2d,2022,-0.3310510732,-0.4074076993
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_breakout_recent,next_open_2d,2023,-0.0446836547,-0.4317198918
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_breakout_recent,next_open_3d,2022,0.0383919463,-0.3356925456
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_breakout_recent,next_open_3d,2023,-0.0072191255,-0.1693382716
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_breakout_recent,next_open_5d,2022,-0.4046824297,-0.4341743953
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_breakout_recent,next_open_5d,2023,0.1735717038,-0.4503044042
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_breakout_recent,protect_3pct_target6pct_3d,2022,-0.5220085429,-0.5480860176
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_breakout_recent,protect_3pct_target6pct_3d,2023,-0.056231697,-0.5593191048
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_breakout_recent,momentum_trail_4pct_5d,2022,-0.6746605903,-0.6801125489
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_breakout_recent,momentum_trail_4pct_5d,2023,-0.0324055408,-0.7029315923
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_breakout_recent,fast_failure_2pct_target4pct_2d,2022,-0.6390484773,-0.651386192
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_breakout_recent,fast_failure_2pct_target4pct_2d,2023,0.0320215633,-0.650522248
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_bull_stack,next_open_1d,2022,-0.6494329724,-0.6633344445
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_bull_stack,next_open_1d,2023,-0.0652408898,-0.6869781089
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_bull_stack,next_open_2d,2022,-0.340324539,-0.4191769165
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_bull_stack,next_open_2d,2023,-0.0158048951,-0.481528522
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_bull_stack,next_open_3d,2022,-0.502350086,-0.5309326909
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_bull_stack,next_open_3d,2023,-0.0781462914,-0.6016923263
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_bull_stack,next_open_5d,2022,-0.3484185411,-0.3667286423
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_bull_stack,next_open_5d,2023,0.0534293265,-0.4005682626
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,2022,-0.7344392818,-0.7424451456
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,2023,-0.2090217781,-0.7947750285
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_bull_stack,momentum_trail_4pct_5d,2022,-0.4722068567,-0.5566483852
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_bull_stack,momentum_trail_4pct_5d,2023,-0.0210787101,-0.5143702188
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,2022,-0.6975732491,-0.7129383836
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,2023,0.0089118829,-0.7230332566
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_daily_trend,next_open_1d,2022,-0.4598216977,-0.4817633724
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_daily_trend,next_open_1d,2023,-0.145365449,-0.5611949591
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_daily_trend,next_open_2d,2022,-0.1166139348,-0.2911559449
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_daily_trend,next_open_2d,2023,-0.1339348908,-0.2970394652
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_daily_trend,next_open_3d,2022,-0.0945103007,-0.3888022372
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_daily_trend,next_open_3d,2023,0.0472475469,-0.1423915194
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_daily_trend,next_open_5d,2022,0.1752123939,-0.1889899837
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_daily_trend,next_open_5d,2023,-0.0006432446,-0.2262684944
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,2022,-0.2938217745,-0.3558179506
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,2023,0.0153228574,-0.3334790958
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_daily_trend,momentum_trail_4pct_5d,2022,-0.050618403,-0.2574597686
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_daily_trend,momentum_trail_4pct_5d,2023,0.0332274758,-0.2012775979
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,2022,-0.5205506738,-0.5330879384
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,2023,-0.195423777,-0.6255762305
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_positive_slope,next_open_1d,2022,-0.1055832107,-0.3545708392
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_positive_slope,next_open_1d,2023,0.2575846208,-0.1874372326
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_positive_slope,next_open_2d,2022,-0.3823204376,-0.3919797937
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_positive_slope,next_open_2d,2023,-0.002215519,-0.4152738529
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_positive_slope,next_open_3d,2022,-0.0811598082,-0.2275596802
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_positive_slope,next_open_3d,2023,0.0879927141,-0.1319569281
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_positive_slope,next_open_5d,2022,0.0577507436,-0.2345043769
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_positive_slope,next_open_5d,2023,-0.0202696028,-0.2975037897
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,2022,-0.5321197065,-0.5502810182
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,2023,0.1542243549,-0.5298406642
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_positive_slope,momentum_trail_4pct_5d,2022,-0.3679769017,-0.4074845234
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_positive_slope,momentum_trail_4pct_5d,2023,-0.0532562186,-0.427488611
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,2022,-0.3883176112,-0.41112891
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,2023,0.0139227527,-0.4160361921
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_recent_high,next_open_1d,2022,-0.6292397723,-0.6474560216
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_recent_high,next_open_1d,2023,-0.230764792,-0.7239015108
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_recent_high,next_open_2d,2022,-0.3039106999,-0.331327577
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_recent_high,next_open_2d,2023,-0.0289675103,-0.3958813597
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_recent_high,next_open_3d,2022,-0.3276132603,-0.3650482052
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_recent_high,next_open_3d,2023,-0.0736261957,-0.4128191081
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_recent_high,next_open_5d,2022,-0.3693343809,-0.3949567645
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_recent_high,next_open_5d,2023,-0.017262442,-0.4264399279
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_recent_high,protect_3pct_target6pct_3d,2022,-0.4221087657,-0.4506743362
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_recent_high,protect_3pct_target6pct_3d,2023,-0.0575886064,-0.4991246358
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_recent_high,momentum_trail_4pct_5d,2022,-0.6120578343,-0.6269544771
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_recent_high,momentum_trail_4pct_5d,2023,-0.0754742717,-0.6701242439
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,2022,-0.6972431187,-0.7068333387
primary_development_2022_2023_partial,current_contract,trend_structure,3,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,2023,-0.2416386941,-0.7840432355
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_auction_confirmed_reclaim,next_open_1d,2022,-0.4909163555,-0.5149202917
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_auction_confirmed_reclaim,next_open_1d,2023,-0.0502505306,-0.542426434
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_auction_confirmed_reclaim,next_open_2d,2022,-0.4457116459,-0.4576794176
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_auction_confirmed_reclaim,next_open_2d,2023,-0.1000404902,-0.5115665174
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_auction_confirmed_reclaim,next_open_3d,2022,-0.3504077897,-0.4296673401
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_auction_confirmed_reclaim,next_open_3d,2023,0.0010057621,-0.3924159972
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_auction_confirmed_reclaim,next_open_5d,2022,-0.3513113757,-0.3918447992
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_auction_confirmed_reclaim,next_open_5d,2023,-0.0642458626,-0.4350826313
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,2022,-0.4733654775,-0.5119043225
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,2023,-0.1265101812,-0.5560588159
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,2022,-0.4382212979,-0.4554581828
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,2023,0.0177795137,-0.4613379382
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,2022,-0.5198273627,-0.5354522284
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,2023,-0.1918441342,-0.6220162681
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_amount_acceleration,next_open_1d,2022,-0.3824757831,-0.425346279
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_amount_acceleration,next_open_1d,2023,-0.0075171634,-0.441899476
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_amount_acceleration,next_open_2d,2022,-0.2741283089,-0.3575655347
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_amount_acceleration,next_open_2d,2023,0.0073542246,-0.3356156283
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_amount_acceleration,next_open_3d,2022,0.0825355673,-0.3233478774
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_amount_acceleration,next_open_3d,2023,-0.1174498982,-0.3682520545
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_amount_acceleration,next_open_5d,2022,-0.0818921007,-0.2336320727
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_amount_acceleration,next_open_5d,2023,0.1086252806,-0.1298074679
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,2022,-0.4865471857,-0.5098879446
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,2023,0.007436776,-0.5062110611
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,2022,-0.1071800031,-0.3115869293
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,2023,-0.0418137185,-0.2150818769
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,2022,-0.5747672966,-0.5869132902
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,2023,-0.0856951843,-0.6304855328
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_normal,next_open_1d,2022,-0.7346373005,-0.7361967613
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_normal,next_open_1d,2023,-0.2391505592,-0.8008362857
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_normal,next_open_2d,2022,-0.5891794286,-0.5948424436
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_normal,next_open_2d,2023,-0.159640011,-0.6627808972
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_normal,next_open_3d,2022,-0.1756386839,-0.3279015388
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_normal,next_open_3d,2023,-0.1861885868,-0.4480017778
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_normal,next_open_5d,2022,-0.4686095543,-0.5156453718
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_normal,next_open_5d,2023,-0.1817291134,-0.5843628302
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,2022,-0.6407562298,-0.6479942177
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,2023,-0.1455732218,-0.7006851849
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_normal,momentum_trail_4pct_5d,2022,-0.2848774333,-0.3187583947
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_normal,momentum_trail_4pct_5d,2023,-0.0949131921,-0.3888399298
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,2022,-0.7220170093,-0.723650636
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,2023,-0.1425301296,-0.7700060979
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_proxy,next_open_1d,2022,-0.1320871884,-0.3090792996
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_proxy,next_open_1d,2023,0.2285241818,-0.1932642913
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_proxy,next_open_2d,2022,-0.4496501468,-0.4973012122
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_proxy,next_open_2d,2023,5.62898e-05,-0.5033027014
primary_development_2022_2023_partial,current_contract,trend_structure,3,s4_reclaim_volume_proxy,next_open_3d,2022,-0.1425909723,-0.388313955
