date_idx,trade_date,candidate_count,endpoint_mean,endpoint_mean_log_return
2181,2018-12-21,1216,0.030374036742399,0.02707648687134452
2182,2018-12-24,1221,0.032964885018901886,0.02967760959827522
2183,2018-12-25,1221,0.040119374309148546,0.03656596811155418
2184,2018-12-26,1220,0.024389957127086893,0.021090476350089944
2185,2018-12-27,1216,0.044787330215848145,0.0407759878807747
2186,2018-12-28,1220,0.027785576207488852,0.024088209747880455
2187,2019-01-02,1228,0.024300752762126423,0.020675812396745357
2188,2019-01-03,1232,0.028905282225624232,0.024570757632151212
2189,2019-01-04,1230,0.013693515794556134,0.009893152599610098
2190,2019-01-07,1236,0.02875163428766825,0.024600052416819305
2191,2019-01-08,1234,0.03739387295999439,0.03323746007624965
2192,2019-01-09,1234,0.05266457281185418,0.04800391829365937
2193,2019-01-10,1235,0.05972727853522036,0.0547555246293558
2194,2019-01-11,1233,0.04759240304321936,0.043351894801611335
2195,2019-01-14,1229,0.08824917359719586,0.0810912403003482
2196,2019-01-15,1230,0.07514481688418986,0.06918710393064927
2197,2019-01-16,1230,0.07955880212525145,0.07310158072779678
2198,2019-01-17,1235,0.08351069032224008,0.07635783525511637
2199,2019-01-18,1231,0.09878043121488324,0.08993590778883775
2200,2019-01-21,1240,0.15218112802944117,0.1370962506874531
2201,2019-01-22,1235,0.16648046035114072,0.14940668828371667
2202,2019-01-23,1238,0.1576383739123734,0.14188734363379832
2203,2019-01-24,1243,0.154328950806386,0.13958392300726238
2204,2019-01-25,1247,0.1626381436152811,0.14646044138193587
2205,2019-01-28,1244,0.1994251670297894,0.1765619382612232
2206,2019-01-29,1242,0.24897895299584152,0.21552294230170488
2207,2019-01-30,1243,0.2830693002738514,0.24104233246508247
2208,2019-01-31,1249,0.3086982036678283,0.25842015262141455
2209,2019-02-01,1259,0.217822976850437,0.18722626684606195
2210,2019-02-11,1264,0.2378201254492823,0.20439871770689655
2211,2019-02-12,1266,0.2459094613211378,0.2098290886963082
2212,2019-02-13,1270,0.20432600434365367,0.17727141605926175
2213,2019-02-14,1275,0.16853352594928925,0.14902100042397748
2214,2019-02-15,1279,0.1840891524536959,0.16273320342080164
2215,2019-02-18,1277,0.17670526364676,0.15708059084053516
2216,2019-02-19,1288,0.1819712406949694,0.1614636706666808
2217,2019-02-20,1288,0.18061717854112622,0.1599569189306545
2218,2019-02-21,1295,0.19905693865665253,0.17508564054636624
2219,2019-02-22,1292,0.16115529001602144,0.14370119023877706
2220,2019-02-25,1305,0.10093335164287146,0.09033261996446952
2221,2019-02-26,1296,0.0775709848155348,0.06928446363691435
2222,2019-02-27,1295,0.08896669626265627,0.07897272219614743
2223,2019-02-28,1292,0.0676174627239643,0.06005588343780334
2224,2019-03-01,1295,0.08447840781559904,0.07625718276291168
2225,2019-03-04,1297,0.11715218594981539,0.10555932123760527
2226,2019-03-05,1300,0.08745144966582302,0.07832297572403724
2227,2019-03-06,1298,0.08635566468736787,0.07732212633893312
2228,2019-03-07,1302,0.1067555652466029,0.095179039525167
2229,2019-03-08,1309,0.12701982443626988,0.1115471064723976
2230,2019-03-11,1311,0.07952962808184802,0.06939770593245184
2231,2019-03-12,1314,0.06629699880998888,0.05651064469893344
2232,2019-03-13,1320,0.07360871553936511,0.06472048981039974
2233,2019-03-14,1320,0.08470615624149408,0.07543447460294662
2234,2019-03-15,1319,0.0597891277442568,0.0524849174699995
2235,2019-03-18,1316,0.05720106906594254,0.05018931575251592
2236,2019-03-19,1315,0.06397402482138266,0.05640367547200367
2237,2019-03-20,1323,0.05497752711848614,0.047482326732154016
2238,2019-03-21,1325,0.052799794028693246,0.04549024197803862
2239,2019-03-22,1323,0.050680525373945545,0.043367114756366454
2240,2019-03-25,1319,0.025248932438673787,0.01946949372978835
2241,2019-03-26,1320,0.05812545669854664,0.051350789470637245
2242,2019-03-27,1326,0.020043593910836186,0.014271493521285138
2243,2019-03-28,1328,0.015168749683872159,0.009999571793003833
2244,2019-03-29,1332,-0.05249914400892713,-0.058670562247580806
2245,2019-04-01,1334,-0.07483474333981587,-0.08254437349419265
2246,2019-04-02,1340,-0.13759540178797403,-0.15396080399651024
2247,2019-04-03,1343,-0.14326386975955943,-0.16094577203819424
2248,2019-04-04,1347,-0.15645853749457533,-0.1756923942597695
2249,2019-04-08,1353,-0.1554759296656401,-0.17425587842145665
2250,2019-04-09,1353,-0.12303637285141725,-0.1364702880025723
2251,2019-04-10,1351,-0.13316060582828673,-0.14839161925237138
2252,2019-04-11,1351,-0.12240849165368252,-0.13602886034667983
2253,2019-04-12,1357,-0.11431869812842575,-0.12731289030126425
2254,2019-04-15,1350,-0.08371502432855778,-0.09251744572669471
2255,2019-04-16,1362,-0.13765931095625034,-0.1543497883491922
2256,2019-04-17,1357,-0.146861451996769,-0.16503472998927965
2257,2019-04-18,1364,-0.12422671471498384,-0.13850261307244438
2258,2019-04-19,1360,-0.1378021816128988,-0.15494813044301478
2259,2019-04-22,1362,-0.1397445143174644,-0.15697428744622102
2260,2019-04-23,1357,-0.13586937142454975,-0.15163361355452387
2261,2019-04-24,1363,-0.11779768220105422,-0.13069085270769443
2262,2019-04-25,1365,-0.07820663154167856,-0.08641067542344773
2263,2019-04-26,1366,-0.0693967803553961,-0.07707313584203737
2264,2019-04-29,1368,-0.04078843100820205,-0.04642268732513172
2265,2019-04-30,1363,-0.02465275210572014,-0.02928650929098274
2266,2019-05-06,1372,0.0026682755636522506,-0.002298125847581685
2267,2019-05-07,1377,-0.0019002065452201407,-0.00637661352009533
2268,2019-05-08,1380,-0.009578989597197295,-0.01406519360719281
2269,2019-05-09,1377,-0.03954773998208301,-0.044566984028626154
2270,2019-05-10,1385,-0.042453347723854375,-0.04772313238217806
2271,2019-05-13,1385,0.0012398213341704818,-0.002721445772189303
2272,2019-05-14,1391,-0.018593593222450567,-0.023324974041872417
2273,2019-05-15,1390,-0.028088721461225884,-0.032643456189979984
2274,2019-05-16,1393,-0.05519136840652658,-0.06058274987905396
2275,2019-05-17,1389,-0.01823235527992714,-0.02216584194965858
2276,2019-05-20,1387,-0.014790047075513065,-0.018159867224223674
2277,2019-05-21,1391,-0.022130000218205572,-0.025536124036972845
2278,2019-05-22,1394,0.0071809412671947044,0.003965516305741775
2279,2019-05-23,1392,0.043096610125177966,0.0390887279952174
2280,2019-05-24,1391,0.04470425910673102,0.04044054417225958
2281,2019-05-27,1393,0.011143488783977007,0.007265336893105207
2282,2019-05-28,1387,0.010092458626273103,0.006629909151516031
2283,2019-05-29,1389,0.015933870314367295,0.012497776324028723
2284,2019-05-30,1392,0.007370467069418298,0.003958590859361234
2285,2019-05-31,1392,0.03592725181963409,0.031869227345605246
2286,2019-06-03,1390,0.052907538656447886,0.04869178574864807
2287,2019-06-04,1389,0.04967252178135833,0.045555281275874875
2288,2019-06-05,1385,0.0557391783865408,0.0515246678970427
2289,2019-06-06,1382,0.07922550742604144,0.07341340999171535
2290,2019-06-10,1384,0.033999321684813094,0.030172760839534723
2291,2019-06-11,1385,0.004404750467226685,0.0010268436105692412
2292,2019-06-12,1386,0.0005024267476542401,-0.0028464206504004146
2293,2019-06-13,1385,-0.0063124307467424,-0.009772494514542266
2294,2019-06-14,1382,0.01921323222239958,0.015658258981312075
2295,2019-06-17,1387,0.027075361772363995,0.023291322599114338
2296,2019-06-18,1385,0.007443034758119996,0.004523117364759695
2297,2019-06-19,1391,0.01601325547348596,0.013114782944654903
2298,2019-06-20,1392,-0.022488023780107173,-0.025415157839116444
2299,2019-06-21,1388,-0.02648780023086178,-0.02973157634945768
2300,2019-06-24,1388,-0.049934096321081464,-0.05460381965782779
2301,2019-06-25,1386,-0.02671176092983069,-0.030255488508487523
2302,2019-06-26,1380,-0.022715449912014435,-0.025825797751113926
2303,2019-06-27,1380,-0.02459134232548936,-0.02781105094115364
2304,2019-06-28,1387,-0.029652576506502305,-0.03286373527353095
2305,2019-07-01,1392,-0.0388263480670574,-0.04251957016328867
2306,2019-07-02,1394,-0.032407858466443576,-0.03546658336820378
2307,2019-07-03,1396,-0.0339649308916601,-0.03716254352468775
2308,2019-07-04,1397,-0.03622869665796302,-0.039733071517813044
2309,2019-07-05,1393,-0.05100033129871499,-0.05518781396678574
2310,2019-07-08,1399,-0.03299637855772921,-0.03644228991661654
2311,2019-07-09,1392,-0.06419945131807023,-0.06982672939837366
2312,2019-07-10,1395,-0.061352223169545084,-0.06657199423084502
2313,2019-07-11,1397,-0.05226096024096936,-0.05701843421450647
2314,2019-07-12,1390,-0.06430254354021887,-0.07002426044115176
2315,2019-07-15,1394,-0.05824467697904186,-0.06378082408511493
2316,2019-07-16,1393,-0.06394227365100702,-0.07021656589651426
2317,2019-07-17,1388,-0.056264020890918906,-0.06190640814143255
2318,2019-07-18,1389,-0.04379240237935902,-0.04908190341371506
2319,2019-07-19,1393,-0.04238982398869578,-0.047752687198899996
2320,2019-07-22,1394,0.011740150356530298,0.007662280907503425
2321,2019-07-23,1395,0.0006577334012146697,-0.003207924945071469
2322,2019-07-24,1398,-0.007606873540005391,-0.011164085531177266
2323,2019-07-25,1403,-0.005026337531710897,-0.008422139566002828
2324,2019-07-26,1406,-0.010459862469642848,-0.014135938168251013
2325,2019-07-29,1407,-0.01649067286352674,-0.020554292338206374
2326,2019-07-30,1412,-0.002365193370933824,-0.0060626360818559835
2327,2019-07-31,1408,0.00527446392274297,0.001874136151871695
2328,2019-08-01,1411,0.026344236446377702,0.022268391198262905
2329,2019-08-02,1417,0.013909355010638499,0.010327083671441846
2330,2019-08-05,1415,0.06626964934468894,0.060305140024935644
2331,2019-08-06,1418,0.07562742332333246,0.06904664386269459
2332,2019-08-07,1416,0.08839160804666785,0.08079328236965391
2333,2019-08-08,1414,0.08990948005128076,0.08242470626906775
2334,2019-08-09,1412,0.11087017996243195,0.10121229563668388
2335,2019-08-12,1415,0.1236420566131782,0.11234271296284902
2336,2019-08-13,1419,0.11043795366733616,0.1009475588173175
2337,2019-08-14,1421,0.1358428391270406,0.12316304927889189
2338,2019-08-15,1423,0.11388146924779398,0.10414353697245297
2339,2019-08-16,1421,0.1022181233818732,0.09376376145833637
2340,2019-08-19,1416,0.05173471532603377,0.047476097042293566
2341,2019-08-20,1415,0.05356949762862452,0.04926869144322474
2342,2019-08-21,1412,0.057196337964975905,0.05253916197101732
2343,2019-08-22,1409,0.057249962622443966,0.05277322721703627
2344,2019-08-23,1411,0.06918154764610417,0.06313348681727453
2345,2019-08-26,1408,0.052827992457278844,0.047808615919066155
2346,2019-08-27,1405,0.02343703477475229,0.019593593326930937
2347,2019-08-28,1399,-0.0013224495159764324,-0.004577161355901237
2348,2019-08-29,1389,0.0023844066680309443,-0.000781420067674722
2349,2019-08-30,1392,0.007175322434234439,0.004119894668964488
2350,2019-09-02,1394,-0.014450731672549693,-0.01743839238138049
2351,2019-09-03,1395,-0.008931045732285666,-0.011744716618929438
2352,2019-09-04,1405,-0.01311624604264884,-0.016171511887370472
2353,2019-09-05,1407,-0.016220937097112847,-0.019231744656023304
2354,2019-09-06,1413,-0.011043364553873296,-0.014065141986418573
2355,2019-09-09,1420,-0.030990052377086946,-0.034975852167467854
2356,2019-09-10,1412,-0.04002690735240414,-0.04429240493776936
2357,2019-09-11,1416,-0.03501656308973989,-0.03922469247783136
2358,2019-09-12,1419,-0.055002054384003185,-0.06038637521385626
2359,2019-09-16,1424,-0.054907113501460034,-0.060038133095400716
2360,2019-09-17,1427,-0.027379146271845203,-0.031092096038663513
2361,2019-09-18,1425,-0.036333469114319436,-0.039970684576878475
2362,2019-09-19,1419,-0.04477059686797001,-0.04915050590932489
2363,2019-09-20,1424,-0.03427146024923684,-0.03824798828250768
2364,2019-09-23,1428,-0.010968072194312093,-0.014352872042320197
2365,2019-09-24,1428,-0.01956699185574907,-0.0237751217252404
2366,2019-09-25,1429,-0.019675113449116422,-0.024141189960182274
2367,2019-09-26,1428,-0.0021001318193656533,-0.006150068388935795
2368,2019-09-27,1431,0.0009111904308411724,-0.003220201758186283
2369,2019-09-30,1428,0.013974708920590993,0.00964336356019492
2370,2019-10-08,1424,0.021126054365717965,0.016609859471847597
2371,2019-10-09,1423,-0.000440839864309512,-0.004776262528425466
2372,2019-10-10,1423,-0.008300531934848603,-0.012447329515125637
2373,2019-10-11,1420,-0.020215662526067116,-0.02428294731038054
2374,2019-10-14,1422,-0.04803698583157784,-0.05354812223504143
2375,2019-10-15,1425,-0.03985344028794779,-0.04474354535269816
2376,2019-10-16,1423,-0.03742809008408029,-0.04231236992353257
2377,2019-10-17,1417,-0.030810909937619774,-0.035608548422247845
2378,2019-10-18,1421,-0.02565761266802526,-0.030202239016061685
2379,2019-10-21,1417,-0.01669102852169001,-0.021016840612147657
2380,2019-10-22,1417,-0.0111525949915896,-0.015076849613042098
2381,2019-10-23,1421,-0.00946575028320937,-0.013513495652914341
2382,2019-10-24,1417,-0.009841435707858438,-0.013773178458409212
2383,2019-10-25,1416,-0.029914679858940595,-0.03386951299432519
2384,2019-10-28,1423,-0.042683422476737495,-0.04737695308162522
2385,2019-10-29,1422,-0.028607097663417257,-0.03246522886832216
2386,2019-10-30,1422,-0.022492112291839436,-0.026045081746727695
2387,2019-10-31,1425,-0.013742575368470218,-0.016791292760464066
2388,2019-11-01,1418,-0.02841194504368702,-0.031635547907285615
2389,2019-11-04,1425,-0.03058119246879135,-0.03382444933242643
2390,2019-11-05,1427,-0.029356058131979768,-0.03239283028149038
2391,2019-11-06,1429,-0.020414371377964615,-0.023180060626279853
2392,2019-11-07,1437,-0.021708119753213493,-0.024696494979460873
2393,2019-11-08,1438,-0.0028076258993612714,-0.005542187963175484
2394,2019-11-11,1437,0.018962154880678216,0.01587349482276783
2395,2019-11-12,1440,0.02086019922850634,0.01716080574259003
2396,2019-11-13,1440,0.022264011873428698,0.018892468938824125
2397,2019-11-14,1440,0.01589656810158178,0.01262777406067821
2398,2019-11-15,1441,0.041339960159909366,0.037498718093766724
2399,2019-11-18,1443,0.04842888177704093,0.04398260717911618
2400,2019-11-19,1447,0.046151860799608556,0.04190138486268951
2401,2019-11-20,1448,0.05713402200279193,0.051944766966786744
2402,2019-11-21,1448,0.059047953555060075,0.05405296898225951
2403,2019-11-22,1447,0.06005759747737038,0.05504222245382944
2404,2019-11-25,1443,0.0385194771810239,0.03434133607043174
2405,2019-11-26,1441,0.056893898059973025,0.05149092880877106
2406,2019-11-27,1440,0.06033986427577879,0.05450939280934508
2407,2019-11-28,1444,0.07179695842132988,0.06489266932135651
2408,2019-11-29,1442,0.0649636524066057,0.05884313655301416
2409,2019-12-02,1443,0.0790888334024886,0.07200994007931323
2410,2019-12-03,1439,0.08261248878569973,0.075205683472191
2411,2019-12-04,1440,0.09559653367553173,0.08662037401986189
2412,2019-12-05,1442,0.0914993892763344,0.08278199860475957
2413,2019-12-06,1444,0.09072036666749578,0.08166854277904018
2414,2019-12-09,1446,0.10553090045469865,0.0951930830198276
2415,2019-12-10,1446,0.0839942500916609,0.07521275555907973
2416,2019-12-11,1441,0.10084200965065268,0.09078893350495398
2417,2019-12-12,1440,0.09389637391298795,0.08489517150034796
2418,2019-12-13,1441,0.09435800493726733,0.08529603150812053
2419,2019-12-16,1442,0.0796607151178225,0.07174379655871588
2420,2019-12-17,1443,0.0627666755446069,0.05590089743194869
2421,2019-12-18,1446,0.058890035721668184,0.052187304420013236
2422,2019-12-19,1440,0.050711567310726006,0.0443242339901557
2423,2019-12-20,1444,0.0749695152267098,0.06659090485095845
2424,2019-12-23,1439,0.077763304452741,0.0688479556819467
2425,2019-12-24,1442,0.06727957127479234,0.05869117912233886
2426,2019-12-25,1445,0.025416510292585674,0.01882065387147719
2427,2019-12-26,1441,-0.07391843877744776,-0.08447998891265916
2428,2019-12-27,1436,-0.061053568766867794,-0.07459027941708446
2429,2019-12-30,1446,-0.048612924224065185,-0.06281230871193863
2430,2019-12-31,1445,-0.03588298934461085,-0.0509116588633893
2431,2020-01-02,1452,-0.040808825612319286,-0.05495106199557458
2432,2020-01-03,1454,-0.025309468712601643,-0.03761403406486296
2433,2020-01-06,1455,-0.04004123580931682,-0.05153032610731986
2434,2020-01-07,1455,-0.0339226979354262,-0.045408686718828674
2435,2020-01-08,1455,-0.04055371257521315,-0.05161670717091752
2436,2020-01-09,1455,-0.04576915365614195,-0.05650116759577256
2437,2020-01-10,1460,-0.009676305506831316,-0.01900329969032357
2438,2020-01-13,1461,-0.011893478489763305,-0.021081594299907407
2439,2020-01-14,1461,-0.011121799279520514,-0.02050068610144345
2440,2020-01-15,1464,0.009199197337370431,0.0003945577242627636
2441,2020-01-16,1465,0.022214420621899995,0.012796932356460943
2442,2020-01-17,1467,0.03839024856491416,0.02694386813082392
2443,2020-01-20,1466,0.02988439492792676,0.01767400579358429
2444,2020-01-21,1470,0.02723385870007665,0.017889706524812695
2445,2020-01-22,1477,0.03038302340134745,0.02217105247121371
2446,2020-01-23,1475,0.10369188972377866,0.0909304645686035
2447,2020-02-03,1482,0.20788782032532413,0.17957786815129492
2448,2020-02-04,1489,0.15070309066224222,0.13227998135654448
2449,2020-02-05,1486,0.13594814088791898,0.11910744282061371
2450,2020-02-06,1492,0.1289943057097883,0.11276701381260851
2451,2020-02-07,1497,0.11471158373959701,0.10111091662005829
2452,2020-02-10,1487,0.05709848366072981,0.048541484644897284
2453,2020-02-11,1490,0.08728826644470221,0.0765300383513976
2454,2020-02-12,1497,0.056128972678139814,0.04754388359077552
2455,2020-02-13,1494,0.044973404020010405,0.036225531939235556
2456,2020-02-14,1496,0.021642612144419485,0.013324290898321477
2457,2020-02-17,1495,-0.04814267715861255,-0.05757147345346795
2458,2020-02-18,1497,-0.06126699006759158,-0.07160758274677174
2459,2020-02-19,1495,-0.07400800145326968,-0.08486899414472644
2460,2020-02-20,1496,-0.08442408874959942,-0.09632615633980889
2461,2020-02-21,1497,-0.08235161674555619,-0.09372989691651594
2462,2020-02-24,1502,-0.10804689756401452,-0.12338606660980471
2463,2020-02-25,1508,-0.09672874916519812,-0.11105144456814317
2464,2020-02-26,1496,-0.07589247305273641,-0.08623567597916076
2465,2020-02-27,1497,-0.052673977456222314,-0.06067509598350739
2466,2020-02-28,1502,-0.045519987937856186,-0.05301831133183527
2467,2020-03-02,1494,-0.10438786839096653,-0.11789461395613307
2468,2020-03-03,1496,-0.09236956323760954,-0.1048590767205009
2469,2020-03-04,1487,-0.12230425283346696,-0.13739135885606357
2470,2020-03-05,1488,-0.10208880864934389,-0.11313752343845995
2471,2020-03-06,1490,-0.09853552523718158,-0.109888595098217
2472,2020-03-09,1493,-0.03708340618051389,-0.04361221900461135
2473,2020-03-10,1499,-0.07045312379321439,-0.0788949887877314
2474,2020-03-11,1494,-0.03591907801436338,-0.042380182688365936
2475,2020-03-12,1498,0.00205869911210885,-0.00431890170465882
2476,2020-03-13,1494,-0.050022973524448004,-0.058400352147218074
2477,2020-03-16,1493,0.013505617823400762,0.007175210137654816
2478,2020-03-17,1493,0.007360214838121531,0.0010230536695899103
2479,2020-03-18,1490,0.04015775003234915,0.03322930389816512
2480,2020-03-19,1502,0.022866935746762258,0.016125321790983083
2481,2020-03-20,1502,0.05878571456897321,0.05081006483575532
2482,2020-03-23,1496,0.04690420142758418,0.039569657588886274
2483,2020-03-24,1493,0.03571766120515301,0.02861558863666132
2484,2020-03-25,1499,0.03441697437748912,0.027136121579239173
2485,2020-03-26,1495,0.008034570872733824,0.0022489784489062555
2486,2020-03-27,1489,0.03107843619957066,0.0251312173743834
2487,2020-03-30,1492,0.013899911186300797,0.0077792597781970434
2488,2020-03-31,1492,0.02216783834297657,0.016460403124606587
2489,2020-04-01,1491,0.051570257935598045,0.04519751440083508
2490,2020-04-02,1486,0.04300931601504348,0.03688426765445231
2491,2020-04-03,1480,0.02916310009667713,0.02313885704790797
2492,2020-04-07,1484,0.028778903252452064,0.022819151663975586
2493,2020-04-08,1477,0.017591642878514308,0.011803881267814757
2494,2020-04-09,1485,0.01373057498079991,0.007481198490287656
2495,2020-04-10,1474,0.04763976945512972,0.04028045277971761
2496,2020-04-13,1478,0.0317674211263581,0.024791954454717463
2497,2020-04-14,1478,0.019964002048157542,0.01347438730817282
2498,2020-04-15,1461,0.030067255176089207,0.023058781888044954
2499,2020-04-16,1464,0.025452049858249465,0.018298209041830455
2500,2020-04-17,1467,0.018782525011362895,0.012208288207706126
2501,2020-04-20,1461,0.0027108289736697882,-0.0036860435353040667
2502,2020-04-21,1465,-0.006295174287883215,-0.012561408508617346
2503,2020-04-22,1460,-0.02789471275619652,-0.035007358700642
2504,2020-04-23,1454,-0.0012732510399467284,-0.00831186093066024
2505,2020-04-24,1447,0.010493435237636788,0.0034532715147384007
2506,2020-04-27,1437,0.013245617445699596,0.006342022443926757
2507,2020-04-28,1442,0.04049625656939062,0.03305880305823985
2508,2020-04-29,1416,0.06188550890200439,0.053424982033914
2509,2020-04-30,1414,0.056429330361208827,0.049406776159336634
2510,2020-05-06,1398,0.030252084073687523,0.02417929992550312
2511,2020-05-07,1402,0.02865240734940089,0.022403790369934094
2512,2020-05-08,1403,0.017624942566553448,0.012210125660009973
2513,2020-05-11,1409,0.022953109732353066,0.017352157818869132
2514,2020-05-12,1405,0.03141136207834596,0.02588017929779218
2515,2020-05-13,1409,0.025863119549376343,0.020629912113843633
2516,2020-05-14,1413,0.022136690613256297,0.01685923737685393
2517,2020-05-15,1414,0.022551731403992695,0.01658840045692375
2518,2020-05-18,1412,0.017836627870498292,0.011912526658469336
2519,2020-05-19,1418,0.03350582699724394,0.027065367569174895
2520,2020-05-20,1422,0.04490318652277395,0.03788882540649429
2521,2020-05-21,1419,0.058845778865123245,0.051651529466901075
2522,2020-05-22,1417,0.08499115005736313,0.07569821396381633
2523,2020-05-25,1415,0.08241136979379887,0.07363070763100239
2524,2020-05-26,1416,0.06491289213737234,0.05732062288942173
2525,2020-05-27,1408,0.06856799021566283,0.06041827692572533
2526,2020-05-28,1407,0.06750615490104854,0.05932654241287192
2527,2020-05-29,1415,0.06756469477487394,0.05929364761378778
2528,2020-06-01,1422,0.05033096709891118,0.04309413098316598
2529,2020-06-02,1422,0.06546693349656584,0.05782631264110504
2530,2020-06-03,1420,0.07925363572891181,0.07075297609852908
2531,2020-06-04,1418,0.12685628147232275,0.113347236553083
2532,2020-06-05,1416,0.13418433590002699,0.11976244621606333
2533,2020-06-08,1414,0.16574540975185992,0.14674934445664847
2534,2020-06-09,1424,0.19013772814336274,0.16690403953635968
2535,2020-06-10,1421,0.1827791756639004,0.16010537866901065
2536,2020-06-11,1423,0.25364910767368515,0.2187497904198558
2537,2020-06-12,1425,0.21913336106796602,0.1909898303519672
2538,2020-06-15,1421,0.18138401348073033,0.15964954324486538
2539,2020-06-16,1425,0.11243522057031984,0.09992112097063774
2540,2020-06-17,1428,0.1112353452626441,0.098341823600833
2541,2020-06-18,1425,0.15360427944937297,0.13557076208489258
2542,2020-06-19,1433,0.14890454963677605,0.13190878871912964
2543,2020-06-22,1428,0.15662182885392847,0.1385130820528619
2544,2020-06-23,1431,0.15436078063245282,0.13548817957206685
2545,2020-06-24,1426,0.10902470458023118,0.09547643423370047
2546,2020-06-29,1434,0.1073147593958908,0.09376064497531995
2547,2020-06-30,1438,0.10241500646257559,0.08917818611331546
2548,2020-07-01,1441,0.12421487965718202,0.10872074383842249
2549,2020-07-02,1445,0.10389111630828442,0.08988183675566287
2550,2020-07-03,1444,0.09690203719352952,0.08329624111085857
2551,2020-07-06,1442,0.07971783988459177,0.06625390227007505
2552,2020-07-07,1441,0.0743275059885024,0.062191369070542526
2553,2020-07-08,1442,0.05904001666556032,0.04696826653578225
2554,2020-07-09,1454,0.037370521658400595,0.02622353955412003
2555,2020-07-10,1456,0.027459054689873252,0.015293420040192731
2556,2020-07-13,1453,0.000522427291521855,-0.010184193550154068
2557,2020-07-14,1454,-0.01185782771425101,-0.0218613623563552
2558,2020-07-15,1454,0.006015084238584862,-0.002545625190613024
2559,2020-07-16,1453,0.058903495101960815,0.04919893348866907
2560,2020-07-17,1455,0.053513259907101866,0.045032039538875954
2561,2020-07-20,1464,0.04522233111914273,0.037536511822668255
2562,2020-07-21,1468,0.0541124519421102,0.04575875045495729
2563,2020-07-22,1471,0.040184475342698145,0.032795716670340536
2564,2020-07-23,1474,0.02374798802510553,0.01754789392093679
2565,2020-07-24,1477,0.06955388711155193,0.06177417062893964
2566,2020-07-27,1481,0.06999135378435799,0.062277025532942475
2567,2020-07-28,1480,0.05842515094616927,0.052087415564538636
2568,2020-07-29,1484,0.006109840759409225,0.001009986616536267
2569,2020-07-30,1486,0.017513892727945228,0.012451243479617215
2570,2020-07-31,1487,0.009698266849732573,0.004199812405733547
2571,2020-08-03,1480,-0.012493365701969171,-0.018610622237593046
2572,2020-08-04,1477,-0.00044294553596845444,-0.00625813238426313
2573,2020-08-05,1473,-0.012696515353113124,-0.01861681077948948
2574,2020-08-06,1476,-0.01810709947001171,-0.024337050315575984
2575,2020-08-07,1482,-0.014145897809451718,-0.019740969847193184
2576,2020-08-10,1487,-0.04327363654601287,-0.049595041556777665
2577,2020-08-11,1481,-0.016357351863544697,-0.021608962125395374
2578,2020-08-12,1474,-0.03801299283780157,-0.04398492382797665
2579,2020-08-13,1462,-0.05736657537136685,-0.06429827673004712
2580,2020-08-14,1463,-0.05786656487299015,-0.0647426305336953
2581,2020-08-17,1462,-0.07204989441201273,-0.08019604729321916
2582,2020-08-18,1461,-0.07402446385481619,-0.0821318645789251
2583,2020-08-19,1461,-0.06011071063047925,-0.06705500162054626
2584,2020-08-20,1457,-0.058293636891181985,-0.06504936590481006
2585,2020-08-21,1458,-0.045026237692050594,-0.050684396629784315
2586,2020-08-24,1464,-0.050220845671131435,-0.05592211158762388
2587,2020-08-25,1457,-0.05334909799930306,-0.05900409688570927
2588,2020-08-26,1458,-0.03205488181081891,-0.03662878212657638
2589,2020-08-27,1458,-0.059332320033313915,-0.06498806182556585
2590,2020-08-28,1455,-0.08140219514985501,-0.08849218395674704
2591,2020-08-31,1461,-0.08651593279944188,-0.09447509662779482
2592,2020-09-01,1463,-0.08512345414181569,-0.09264498226409691
2593,2020-09-02,1465,-0.08261311165877196,-0.08978344154862077
2594,2020-09-03,1470,-0.03184606793887365,-0.03614089985415177
2595,2020-09-04,1470,-0.015762766406294846,-0.019569446928316032
2596,2020-09-07,1470,0.0048899649529160335,0.0010049148668590836
2597,2020-09-08,1469,0.0072908966918238186,0.002662232932660889
2598,2020-09-09,1464,0.008110601239040293,0.003212842733950184
2599,2020-09-10,1467,0.03713725212215568,0.031866466703991944
2600,2020-09-11,1463,0.007271188802602405,0.0033170173363322388
2601,2020-09-14,1464,0.013875438437234613,0.009704918026149936
2602,2020-09-15,1464,-0.0002055699128579333,-0.004140237601280822
2603,2020-09-16,1460,-0.00014554004771762515,-0.004017914884206011
2604,2020-09-17,1463,-0.015266285379318888,-0.01918920478952203
2605,2020-09-18,1465,-0.03692915698774826,-0.04181977542697863
2606,2020-09-21,1465,-0.023006034464020688,-0.027385127259518718
2607,2020-09-22,1468,-0.01669012491583503,-0.021302574363617485
2608,2020-09-23,1468,-0.011153751861380016,-0.015971008600598323
2609,2020-09-24,1466,-0.01964205661110817,-0.024958866011869005
2610,2020-09-25,1469,-0.013570825314430433,-0.019907634991436777
2611,2020-09-28,1462,0.01093681139085396,0.005695799680031338
2612,2020-09-29,1462,0.005559237946921172,-0.0001507774905269246
2613,2020-09-30,1459,0.013501299846859303,0.007789695970085655
2614,2020-10-09,1463,-0.00981579242527287,-0.015684212849281925
2615,2020-10-12,1469,-0.009613198045672249,-0.015404184372369529
2616,2020-10-13,1467,-0.01901334027187415,-0.025000909569748278
2617,2020-10-14,1472,-0.023472705905276045,-0.029508352606679597
2618,2020-10-15,1469,-0.01448041484579463,-0.02079410531404716
