top_k,slot_count,policy_name,mean_year_rank,worst_year_rank,positive_year_count,worst_year_return,mean_year_return,annualized_log_growth,signal_period_total_return,signal_period_maximum_drawdown
2,6,fixed_d28,416.3333333333333,734.0,5,-0.024061132101364402,0.34374455554249367,0.28283755749898026,4.119466237755773,-0.3835670631943304
1,12,fixed_d56,393.1666666666667,778.0,5,-0.002384905598789455,0.33532149733080735,0.2827657764681905,4.117344914599171,-0.34216874704134015
2,4,fixed_d44,434.0,965.0,5,-0.13330119668444207,0.3507207015638463,0.281660580471658,4.084794125273195,-0.36705671120918526
1,12,fixed_d37,416.6666666666667,622.0,5,-0.02623169846730311,0.3428019613175475,0.28163843976181385,4.084144145850468,-0.2269880660426209
1,1,fixed_d53,522.8333333333334,1036.0,5,-0.22130472503032284,0.5773955916872727,0.27964621752532276,4.025997763046601,-0.5984376167731325
2,6,fixed_d34,444.3333333333333,782.0,5,-0.0655769734105538,0.34155312201404103,0.2791291995905395,4.011016711670769,-0.3769686118610964
1,1,fixed_d39,392.3333333333333,1033.0,5,-0.2007922529353634,0.39559816491449357,0.27836484368023334,3.988950592460337,-0.5779090645923002
2,4,fixed_d58,464.6666666666667,821.0,5,-0.09000118304329352,0.35959408135796506,0.27787248183515545,3.974788126295654,-0.3411376658811648
1,12,fixed_d32,477.5,695.0,5,-0.04891951518070792,0.34446449429261167,0.27744444139586844,3.9625084960363894,-0.27357944902884035
2,12,fixed_d42,446.8333333333333,575.0,5,-0.04723337075909906,0.3359393736570902,0.27721172648966114,3.955845091493935,-0.35722497385245044
3,12,fixed_d39,422.3333333333333,906.0,5,-0.2080830523961661,0.3467915446579688,0.2766163436219625,3.9388379920350403,-0.36490989135804597
1,6,fixed_d60,492.6666666666667,924.0,5,-0.005065315532717829,0.3739815654568364,0.2763508623165527,3.931273350235312,-0.38502177133237947
2,12,fixed_d20,411.8333333333333,750.0,5,-0.0016777240911466373,0.32509428238013277,0.2761942216640461,3.9268154572672236,-0.3119452990957743
3,3,fixed_d50,549.3333333333334,965.0,5,-0.06028475372685693,0.377321350364844,0.27613327893718503,3.9250821553204975,-0.4903769400556586
3,3,fixed_d40,451.6666666666667,908.0,5,-0.1784438117772783,0.3345387088947138,0.27515701173660234,3.8973986427375706,-0.4612456708620192
1,12,fixed_d34,425.5,665.0,5,-0.06869364135381917,0.326482889085368,0.27500782430911797,3.893181938877362,-0.22260158310707934
3,24,fixed_d48,467.8333333333333,804.0,5,-0.12257374152169742,0.3423211997684232,0.27426927241867266,3.8723605743337606,-0.27158542789005335
1,6,fixed_d41,429.3333333333333,734.0,5,-0.09254226202490734,0.32421718625633567,0.2738170818833439,3.8596561051898863,-0.3619767201917007
3,12,fixed_d29,450.5,804.0,5,-0.02353238756637832,0.3344035688289098,0.27257908435310174,3.825043321159126,-0.33368548785739993
1,12,fixed_d39,434.1666666666667,740.0,5,-0.09569882181879807,0.32545489382576925,0.2719301360635127,3.806998175755889,-0.3148651075609502
2,6,fixed_d9,456.3333333333333,925.0,5,-0.11600831039154103,0.3385650933597398,0.27191074244556157,3.8064599420007763,-0.3889141816674546
3,6,fixed_d4,437.6666666666667,817.0,5,-0.029569547265236973,0.324204500209561,0.2712184968214643,3.787287370180217,-0.37352561874410983
2,12,fixed_d37,463.1666666666667,801.0,5,-0.12148131454478317,0.3210119858332387,0.27093644437447506,3.779497535474178,-0.33501845247431306
1,6,fixed_d53,495.1666666666667,1002.0,5,-0.10325635431750013,0.33280223829197725,0.2701123093911784,3.7568088057928586,-0.3417506778719691
1,12,fixed_d46,431.8333333333333,793.0,5,-0.02941611322912685,0.3224017176469957,0.2696293528930309,3.7435629266523396,-0.34295189186861286
3,24,fixed_d49,476.3333333333333,707.0,5,-0.0823270221085487,0.32896943346699464,0.26800371241255727,3.699247488859461,-0.2749989571739285
1,3,fixed_d29,443.5,993.0,5,-0.3242899157938768,0.38144311847195295,0.2677301332796849,3.6918304461473435,-0.48749566438740655
2,12,fixed_d48,456.6666666666667,920.0,5,-0.2233517175595311,0.3304212468673764,0.26656496490839116,3.660372278803952,-0.32697185583071875
3,12,fixed_d26,432.1666666666667,889.0,5,-0.07639044295632913,0.3222906219976233,0.26621421747612106,3.6509438813500887,-0.38143110816008385
3,24,fixed_d50,450.1666666666667,695.0,5,-0.07980988355486263,0.3228453225982261,0.2662090297100519,3.650804572909135,-0.2751276263238408
1,12,fixed_d49,452.8333333333333,746.0,5,-0.09787601935087409,0.32299044206264155,0.2657163448346392,3.637593374704837,-0.3258778989046365
1,3,fixed_d58,489.8333333333333,939.0,5,-0.24213325150774978,0.33039676593394257,0.26558277223614124,3.634018136059116,-0.42941950153952013
3,12,fixed_d43,500.6666666666667,674.0,5,-0.07127459387261936,0.3271922379099151,0.26484730170198395,3.6143816543528864,-0.3684569785962031
2,12,fixed_d22,435.5,794.0,5,-0.017952642460497215,0.3097423829161139,0.26477514989285267,3.612459745747951,-0.30622963358547606
3,12,fixed_d53,462.1666666666667,605.0,5,-0.05437995105199067,0.31403863109109603,0.2646539861763534,3.6092341070145313,-0.361808917403979
3,12,fixed_d42,414.3333333333333,644.0,5,-0.006527611720572035,0.30536796829277607,0.2646351134347479,3.6087318771297836,-0.3743424531968771
3,6,fixed_d52,449.6666666666667,1009.0,5,-0.005721421428290463,0.3303071153555264,0.264392092501352,3.6022696394980844,-0.41557231413497775
3,6,fixed_d46,494.6666666666667,825.0,5,-0.1081351405964317,0.3303510206461571,0.2630037433029334,3.5655250226873347,-0.48648107053291656
3,6,fixed_d49,432.5,693.0,5,-0.03850364442466081,0.3013399507080432,0.26271797086772286,3.557998137822546,-0.415414077544204
3,24,fixed_d33,406.6666666666667,623.0,5,-0.0016752773200461313,0.3059799420344565,0.2624739416027029,3.551580538659861,-0.3049846818329799
3,24,fixed_d59,468.8333333333333,631.0,5,-0.044307999453470526,0.3120323354441585,0.26205080470080644,3.5404740908717685,-0.29054072707083367
1,6,fixed_d9,498.5,916.0,5,-0.10287223465736217,0.3597402487328929,0.2611077867533004,3.515819271533463,-0.28007528014355054
3,6,fixed_d37,460.0,842.0,5,-0.01910179008662194,0.3015765125918113,0.25812363759256024,3.4386785889751383,-0.38355572510010305
3,6,fixed_d57,477.3333333333333,916.0,5,-0.036007010660822236,0.3201198377102164,0.2578882156216434,3.432649273459062,-0.4433319352246011
3,24,fixed_d38,511.5,739.0,5,-0.08838435815964663,0.317092821926863,0.25738738150171964,3.419849804469651,-0.3110475543365343
3,12,fixed_d51,482.5,821.0,5,-0.1305368867868545,0.30993286819642746,0.25698814075207405,3.4096731654983774,-0.4190861708745376
1,6,fixed_d36,463.3333333333333,850.0,5,-0.15127185242371677,0.3119893056108079,0.2568964711722452,3.4073398193641644,-0.3543629837087736
1,6,fixed_d37,457.5,770.0,5,-0.014954202261309724,0.2932208922640361,0.2559439847187563,3.383168288928778,-0.36160812217031035
2,24,fixed_d49,462.3333333333333,798.0,5,-0.11808449907814966,0.3052794125288569,0.2556630431355638,3.376064101091419,-0.2880186088949471
2,12,fixed_d10,488.0,758.0,5,-0.00483578055976519,0.3268962798009452,0.25561363699215417,3.3748159558082165,-0.3205827593950693
3,24,fixed_d37,512.3333333333334,715.0,5,-0.06447885111957252,0.3152078444293043,0.2553563689592535,3.3683223555293083,-0.3004282884318127
2,12,fixed_d60,463.8333333333333,657.0,5,-0.04360218786442016,0.29435469761849203,0.2552437876607594,3.365483768316185,-0.35095577857498195
1,3,fixed_d51,560.1666666666666,863.0,5,-0.17224681761638572,0.33064332586090034,0.2544659945157614,3.345923079898963,-0.4560783577071418
2,12,fixed_d57,497.3333333333333,882.0,5,-0.06255520511768864,0.3036095663260559,0.25314999555471723,3.3130264716382767,-0.3557510414516597
2,24,fixed_d51,464.5,825.0,5,-0.1330297305011069,0.2990418036924709,0.2517699553989135,3.278796447919315,-0.2926946224787541
2,12,fixed_d50,460.8333333333333,908.0,5,-0.21033431511377443,0.3118879249868766,0.2513078144542138,3.2673944951209224,-0.35095577901254416
3,12,fixed_d25,441.5,946.0,5,-0.14796189981304797,0.3046273256526863,0.2510325207784236,3.260616888295224,-0.3465007469251691
2,24,fixed_d52,483.0,806.0,5,-0.12388327141752797,0.29550513311588955,0.2509943535310375,3.259678077824021,-0.28224085172045743
3,6,fixed_d53,475.1666666666667,590.0,5,-0.015089815071377743,0.2963366249263768,0.2507715959825952,3.2542029734222675,-0.34333307748741515
2,6,fixed_d52,487.1666666666667,990.0,5,-0.3198602928783477,0.35395487245921076,0.24993169452651515,3.233622451774038,-0.4595454771584657
3,12,fixed_d50,481.6666666666667,895.0,5,-0.04170208543383591,0.29973943114832663,0.2498202556105845,3.2308993006354827,-0.3316268422130697
2,6,fixed_d44,469.1666666666667,958.0,5,-0.27236668326177915,0.32806821436402944,0.24868774513336606,3.2033241280309115,-0.4118471219403288
2,24,fixed_d47,472.3333333333333,751.0,5,-0.09982821551154264,0.29067124372780223,0.24840451765301808,3.1964560429064335,-0.3056610631563239
3,24,fixed_d42,522.0,663.0,5,-0.0683080411497492,0.30263216902129253,0.24805164445450795,3.1879147924041353,-0.29861306951120714
2,12,fixed_d53,456.8333333333333,743.0,5,-0.0277690914712746,0.2845938627639222,0.24731622802172695,3.1701699598773807,-0.35885674503303744
1,12,fixed_d36,508.3333333333333,744.0,5,-0.09761377734860477,0.2970649109662409,0.2468286223262387,3.158446014742575,-0.2770324060769225
1,12,fixed_d59,495.3333333333333,786.0,5,-0.10228758766141066,0.2939699659088669,0.2462908391781772,3.145553826764533,-0.35954905297618456
2,12,fixed_d58,485.8333333333333,677.0,5,-0.0729818480494775,0.2899113030204434,0.24548127101222217,3.1262215137143325,-0.34780187359054326
3,12,fixed_d52,556.3333333333334,819.0,5,-0.13027306493507562,0.3119952279122415,0.2451293330883377,3.1178454516625633,-0.31579571794994477
3,24,fixed_d51,496.6666666666667,696.0,5,-0.0800092622466333,0.28892519964218105,0.2449827513202792,3.1143618484299065,-0.29164645547606016
3,3,rolling_path,491.0,973.0,5,-0.04994924787360133,0.29213990117010297,0.24475263443103012,3.108898927050628,-0.4396554669209046
3,24,fixed_d46,515.8333333333334,747.0,5,-0.09788537344143589,0.2943571464565287,0.24471219369107078,3.10793962294738,-0.2930041407535947
1,3,fixed_d49,599.1666666666666,913.0,5,-0.20204274196767424,0.3539781332413927,0.24404119170508215,3.092055278298057,-0.4153231412164162
1,12,fixed_d42,485.6666666666667,765.0,5,-0.10408012012713441,0.2850720187866335,0.24325366252280053,3.0734907637856317,-0.32932441317051664
1,12,fixed_d20,471.3333333333333,677.0,5,-0.06939802369384906,0.2824699505204232,0.24265953995928352,3.059541202265848,-0.22025251393280976
3,12,fixed_d7,497.5,854.0,5,-0.010433007127972571,0.297809552388035,0.24220810012549415,3.048973674290761,-0.28860610968965883
2,6,fixed_d49,473.5,929.0,5,-0.22942391127238893,0.2958140149608972,0.2418457389626103,3.040511249671545,-0.3874922616729395
2,6,fixed_d46,495.0,960.0,5,-0.273884321167036,0.3236634364145998,0.2415732380826512,3.0341590363522695,-0.391910805259405
2,6,fixed_d19,534.3333333333334,889.0,5,-0.19278801542443946,0.3041771027496593,0.24020066619273,3.0023148014062464,-0.35562544310766153
2,12,fixed_d49,491.6666666666667,858.0,5,-0.16997731096772684,0.28906914639215836,0.24017410085347293,3.001700960596996,-0.34607254799958387
2,24,fixed_d48,504.0,786.0,5,-0.11140902874182523,0.2857735407905012,0.24015530885358372,3.0012667938828947,-0.2654933736236489
1,1,fixed_d57,515.1666666666666,1029.0,5,-0.24249634709449452,0.3157357578890983,0.23849278223117296,2.9630419414351317,-0.6380590740782826
1,12,fixed_d24,520.1666666666666,755.0,5,-0.10044697799547742,0.27996024255528157,0.23646979642124005,2.917021574842775,-0.26065502211743496
3,24,fixed_d20,488.3333333333333,832.0,5,-0.0358925661983861,0.2775288420334056,0.23640773094954523,2.9156181451421057,-0.2941519839761566
3,24,fixed_d60,498.1666666666667,767.0,5,-0.10441362763048911,0.2771088121729473,0.235727191934558,2.9002626842865458,-0.3363942229550242
3,3,fixed_d60,464.1666666666667,980.0,5,-0.06461866629916135,0.2710518990876644,0.23543857126390827,2.8937685400648117,-0.4351522732082248
2,6,fixed_d23,509.0,993.0,5,-0.031208740732688645,0.29424441506905225,0.23506106546993133,2.8852907435619226,-0.3673092819635252
2,24,fixed_d32,470.3333333333333,752.0,5,-0.015453202772532815,0.27293664887984265,0.23503243436128177,2.8846485170279226,-0.24381869668924105
1,12,fixed_d19,477.0,627.0,5,-0.024882383255494744,0.2678802843236446,0.2344484655557125,2.87157260843129,-0.22116090500275787
2,24,fixed_d45,508.8333333333333,701.0,5,-0.08101907404904629,0.27592510788432917,0.23408296636370765,2.8634109556996186,-0.2630907803295165
3,6,fixed_d58,509.5,798.0,5,-0.03999852202958265,0.27441956917011573,0.23358844960457922,2.852395701780512,-0.3407519884952732
2,2,fixed_d38,482.3333333333333,1023.0,5,-0.4080587705689529,0.3401955168462633,0.2327489660757728,2.8337682507590376,-0.5592679026131291
3,24,fixed_d35,502.5,798.0,5,-0.021152903374976995,0.27694322742054084,0.23222445047414136,2.8221754261472314,-0.31754747827074203
2,4,fixed_d38,515.0,837.0,5,-0.03983598081341522,0.2736711039596205,0.23199550244685455,2.8171262216716166,-0.4038362993037331
1,12,fixed_d40,542.5,754.0,5,-0.09993163305162256,0.2760245404927813,0.23175305706940968,2.8117866189318175,-0.3113366977906368
3,24,fixed_d53,501.0,788.0,5,-0.0706113317025181,0.2665632123495328,0.23152788445392236,2.8068341207734098,-0.28927321617697843
1,12,fixed_d41,522.5,796.0,5,-0.10193601691828669,0.2735335406888499,0.23112293114068258,2.797943670763377,-0.31614414316331063
2,24,fixed_d59,518.1666666666666,713.0,5,-0.08402357614954326,0.26430037170271325,0.23110324855431907,2.7975120836583622,-0.3009241328558975
3,24,fixed_d36,524.0,739.0,5,-0.09556189867419052,0.2763943892695231,0.23080917527081835,2.7910696709826395,-0.3083465365477709
1,12,fixed_d21,527.0,678.0,5,-0.07313523850553272,0.2691554131272545,0.23057807889086468,2.7860145954164675,-0.2267355891971996
2,24,fixed_d35,490.1666666666667,754.0,5,-0.015019988880336066,0.266350184155207,0.23044447193183631,2.78309510997083,-0.23937265038696265
1,12,model_plan,446.6666666666667,784.0,5,-0.004974684119737782,0.2600284277580841,0.2299097285990833,2.7714327935636733,-0.2767950081935674
1,12,fixed_d14,500.3333333333333,661.0,5,-0.037529993222858105,0.2672007793665889,0.22963817576214962,2.765524218593306,-0.18489336647028531
3,24,fixed_d57,502.8333333333333,706.0,5,-0.03857094663663907,0.25993741476293475,0.22894036435444967,2.75038333001026,-0.290205111842602
2,2,fixed_d40,580.8333333333334,980.0,5,-0.3035488774458448,0.30975748624791904,0.22856520350518367,2.742268389448523,-0.5077386091697135
3,24,fixed_d40,550.6666666666666,736.0,5,-0.03604944705214608,0.2793806558079872,0.22850675139391166,2.7410056193114376,-0.31465418629409647
2,12,fixed_d9,526.1666666666666,808.0,5,-0.01675468134805347,0.28440777943964585,0.22760986320095086,2.721683039202416,-0.2874636334512145
2,24,fixed_d31,502.6666666666667,809.0,5,-0.02038958392086132,0.26475294686277734,0.22751559846416075,2.719658002427955,-0.26103694547074385
3,24,fixed_d52,509.8333333333333,728.0,5,-0.04038933770637565,0.26564643396808324,0.22746919797901605,2.718661611393497,-0.3109024554651709
2,12,fixed_d41,526.3333333333334,833.0,5,-0.13750114541286862,0.2678027782348537,0.22676392319753239,2.703549556654391,-0.38040482794277597
2,24,fixed_d57,515.6666666666666,788.0,5,-0.11405594136231612,0.2651966964544724,0.22645703264767886,2.6969929456882653,-0.29622039896396546
1,12,fixed_d16,504.5,653.0,5,-0.04410698530925694,0.25929240721335667,0.22610561060515907,2.689499189721511,-0.21349070752379262
1,6,fixed_d42,502.0,715.0,5,-0.03152958079398638,0.25916599002033275,0.2261038942726045,2.6894626277875378,-0.3252890512884363
2,24,fixed_d34,482.8333333333333,751.0,5,-0.004438996253075533,0.25723971465184875,0.2253311391048187,2.6730378693273935,-0.23079743420615983
2,24,fixed_d36,517.6666666666666,748.0,5,-0.06397604493084919,0.26109909405864706,0.22508721931229472,2.6678686005045193,-0.2772243532437515
2,24,fixed_d50,528.5,809.0,5,-0.12534093406035063,0.2661219791762694,0.22454599988373217,2.6564247753548886,-0.31447442907380885
2,24,fixed_d38,523.6666666666666,681.0,5,-0.05735137108340249,0.2598683365174281,0.2244993807484077,2.6554407079172417,-0.25967440627437
3,24,fixed_d41,542.3333333333334,710.0,5,-0.05654940005066844,0.26569096380182505,0.22367988917142034,2.6381855219451635,-0.31953604262993707
3,24,fixed_d22,509.3333333333333,780.0,5,-0.013671345791968825,0.25678709579014264,0.2234997840373402,2.6344041656830144,-0.3019535796854055
3,6,fixed_d41,504.1666666666667,959.0,5,-0.008078978298398098,0.25706027259220154,0.22188007699284987,2.6005740881719825,-0.3801356630649929
3,24,fixed_d32,553.5,746.0,5,-0.04252483478346114,0.263252540400238,0.22136283033508836,2.589837073363659,-0.29292640282264126
3,3,fixed_d37,529.8333333333334,883.0,5,-0.14506725942126797,0.2605163668899561,0.22033492547386402,2.5685947509988902,-0.45585950118981766
3,3,fixed_d36,532.3333333333334,995.0,5,-0.21455533951429262,0.27998144958976656,0.21881611581575508,2.5374374239141764,-0.4074928048798643
2,24,fixed_d40,525.8333333333334,711.0,5,-0.045756421586518936,0.24961873568922235,0.21816990347565413,2.524263458528299,-0.2792297392524571
1,24,fixed_d51,519.5,757.0,5,-0.07234588341262471,0.24517438653028056,0.217305794001864,2.5067239813065987,-0.20758696521994513
2,2,fixed_d60,504.5,1002.0,5,-0.10532114723624031,0.2665273637972224,0.2168190322431588,2.496882276272065,-0.39260696606323275
2,4,fixed_d23,537.6666666666666,946.0,5,-0.24760904655236005,0.2743361094480805,0.2165076970256254,2.490601961215187,-0.4344379108213122
2,24,fixed_d42,522.1666666666666,647.0,5,-0.05298172569963944,0.24379055060966912,0.2155976101049619,2.472308111091458,-0.28752500599813835
1,12,fixed_d17,530.8333333333334,635.0,5,-0.030430700015070866,0.2452114557241555,0.21558350142094337,2.472025265427422,-0.21892969541051033
3,24,fixed_d30,574.3333333333334,798.0,5,-0.05211441127217398,0.2569326291900323,0.215040135844073,2.461149586560903,-0.2868515379062212
3,24,fixed_d24,533.3333333333334,680.0,5,-0.00865863492164165,0.2455038253489558,0.2144242474085304,2.44886351841842,-0.28395147824579736
3,24,fixed_d54,557.0,633.0,5,-0.062242137455682967,0.2460275428843113,0.21430625362682382,2.4465146988676296,-0.34648544942998905
1,24,fixed_d50,532.3333333333334,761.0,5,-0.06423855551061852,0.24364146647655804,0.21414931224004508,2.44339305524975,-0.2287411658548555
1,24,fixed_d49,529.3333333333334,768.0,5,-0.06670612666152553,0.24299893359510238,0.21385803755809732,2.4376069457380054,-0.2035038190622418
1,6,fixed_d8,556.5,942.0,5,-0.1433380390537533,0.2918959325062152,0.21330076079658936,2.426563843414911,-0.3443042125706921
1,12,fixed_d18,535.5,645.0,5,-0.021014196804238217,0.24107609626098245,0.21251102382085582,2.410974996830131,-0.22557155595507028
3,24,fixed_d23,530.1666666666666,823.0,5,-0.032319671846490095,0.2434914244983787,0.21163343178860738,2.393735133091146,-0.2973994475137719
2,24,fixed_d54,550.8333333333334,717.0,5,-0.0853369129951067,0.2413181511658482,0.2107767533025361,2.37699015339964,-0.2674040728607132
2,24,fixed_d33,523.8333333333334,789.0,5,-0.003199264957444936,0.23878418004573324,0.21027943370773916,2.3673072757469695,-0.2357831528574873
2,24,fixed_d43,569.0,687.0,5,-0.06848213656376478,0.2428111104700319,0.21025892650110367,2.3669085943257557,-0.3182523347804269
1,24,fixed_d47,524.1666666666666,809.0,5,-0.064593136377458,0.23571015991114996,0.21018828040103887,2.3655355220438894,-0.20014909634435207
2,24,fixed_d55,576.8333333333334,694.0,5,-0.07932460088228799,0.24252254394035613,0.20978868096401032,2.357779472210471,-0.27971580567972565
1,6,fixed_d57,522.6666666666666,945.0,5,-0.10491325507229454,0.2437323269297759,0.20965118574585406,2.3551148856005266,-0.3783204591320767
3,24,fixed_d58,537.1666666666666,823.0,5,-0.05330268468959287,0.23456935895462458,0.20851920198000706,2.3332578340663352,-0.34828483593322623
3,24,fixed_d56,558.0,714.0,5,-0.05824134959991645,0.23756930567791232,0.20839817453061,2.330929402327693,-0.32832769345266755
2,6,fixed_d50,494.8333333333333,1005.0,5,-0.3695381453541592,0.2791005114263962,0.20801972780835068,2.3236590035683915,-0.46875486549267165
2,24,fixed_d53,559.0,771.0,5,-0.10538995084370295,0.2400320548212719,0.20767023535015447,2.3169589447883596,-0.28633149041876915
2,24,fixed_d16,513.6666666666666,747.0,5,-0.01672799371424838,0.23347830934067415,0.20656521155515956,2.2958634618016416,-0.1844924389200413
2,24,fixed_d39,566.5,723.0,5,-0.04699066858171996,0.23544179625634185,0.20620421054291047,2.2890008797265797,-0.30237861801358723
1,12,fixed_d15,566.1666666666666,711.0,5,-0.08153742541871078,0.2391097080166463,0.2060376854435552,2.2858400771061684,-0.21079703129049132
1,24,fixed_d46,537.8333333333334,741.0,5,-0.06525851717607845,0.23031080176706512,0.20594422550585986,2.2840674507986605,-0.1972303908451003
1,12,rolling_path,547.3333333333334,840.0,5,-0.030823371525615206,0.24687003947931674,0.2058538038588946,2.2823533609955238,-0.2056182907529306
2,24,fixed_d37,552.8333333333334,757.0,5,-0.0608531015197914,0.23372571778634144,0.2049199919369512,2.26470367661512,-0.2763333528438683
1,12,fixed_d13,549.1666666666666,769.0,5,-0.007819085559485295,0.23687349933875068,0.20482419308126829,2.2628983888516867,-0.17054211837419242
2,4,fixed_d37,560.3333333333334,844.0,5,-0.06970348734195142,0.232014284164448,0.20410147740961349,2.249311260675177,-0.4909274340165395
2,24,fixed_d41,554.0,727.0,5,-0.06258097833801923,0.23132630582511293,0.2038673064863181,2.244920971025361,-0.3038915454004094
1,24,fixed_d55,551.0,808.0,5,-0.07495741303937764,0.22931689976921113,0.2028913158423747,2.226686669121128,-0.22507624810672022
3,3,fixed_d53,565.3333333333334,931.0,5,-0.23095903162475162,0.2708546420767184,0.20272504280565865,2.2235904433224687,-0.4301157633294356
2,24,fixed_d46,590.0,742.0,5,-0.09632197684843447,0.23580303876343503,0.20265699686722227,2.222324194049283,-0.2901476744724667
1,24,fixed_d45,545.5,736.0,5,-0.06263265216660385,0.2261267428270198,0.20218849992149504,2.213619546423301,-0.2025295675017661
1,24,fixed_d54,561.0,765.0,5,-0.06636934965786623,0.2271458222037749,0.20182357189535735,2.206855498489865,-0.21413237246134953
1,24,fixed_d48,543.0,805.0,5,-0.060463586039688155,0.22513642477287452,0.20166084882817548,2.2038439700807455,-0.19972749753472618
1,12,fixed_d12,586.8333333333334,732.0,5,-0.05696709157825741,0.23805873461405233,0.2013704303888218,2.198476199680773,-0.1581041901521808
2,24,fixed_d23,544.3333333333334,872.0,5,-0.00706489151687828,0.22873234468095746,0.20108301136282183,2.1931727215459693,-0.2311199150822184
2,12,fixed_d36,573.3333333333334,895.0,5,-0.19915194900554178,0.24299630237658779,0.20104207923292458,2.1924181544061807,-0.3530741838896776
2,6,fixed_d51,574.0,1001.0,5,-0.3034079427133486,0.29582999696473594,0.2010161528878069,2.191940305036979,-0.45839504837781564
2,24,fixed_d44,595.1666666666666,737.0,5,-0.08006811568170491,0.23362854610043407,0.20088332912036674,2.1894933471879288,-0.2915558771063156
2,12,fixed_d55,596.3333333333334,912.0,5,-0.0713388401542252,0.23661003852903614,0.20034651679623172,2.179622969587536,-0.4093629743957895
1,24,fixed_d52,564.3333333333334,724.0,5,-0.0743574015076085,0.22445987751957455,0.19996614210336291,2.1726475091638986,-0.21372630162998119
1,24,fixed_d59,569.0,748.0,5,-0.08601614689492731,0.2244941701354517,0.19951292908425394,2.164356286978746,-0.2392180652681163
2,24,fixed_d60,591.1666666666666,754.0,5,-0.09991472479521879,0.2329106122684587,0.1988264562542989,2.151838983281068,-0.31590811638741456
2,6,fixed_d36,524.8333333333334,1027.0,5,-0.4224223766066383,0.29285718214646445,0.19810334140047542,2.1387070866344833,-0.4778407633511045
2,6,fixed_d57,567.5,924.0,5,-0.11732975504089382,0.22562166641010925,0.19759229124255667,2.12945933436765,-0.4027117957513956
3,3,fixed_d23,512.3333333333334,1011.0,5,-0.3758976332422874,0.2587807442284043,0.19739666761985794,2.125926625740222,-0.49892796840864706
3,48,fixed_d49,554.0,686.0,5,-0.03144109735408873,0.22098750038692053,0.19676172751972174,2.1144878863705285,-0.2784311272519552
3,48,fixed_d48,556.8333333333334,686.0,5,-0.03806783522135204,0.21674391331499399,0.19425748863273867,2.0697795092818776,-0.26294711527190007
3,48,fixed_d59,549.3333333333334,697.0,5,-0.02095151359987424,0.21293126549646066,0.19341097973415747,2.054812319319386,-0.27174088342920755
1,12,fixed_d11,594.3333333333334,718.0,5,-0.07653791237850538,0.2270808854440677,0.19312081996153732,2.049698793581531,-0.16069528503080788
1,24,fixed_d53,577.0,755.0,5,-0.07895637030364133,0.21464084824551724,0.1917878553668727,2.026317536358655,-0.20386040450536458
1,24,fixed_d43,574.3333333333334,759.0,5,-0.06617131951755462,0.2141918487055863,0.191364858288743,2.0189353656689226,-0.20084814962821618
1,24,fixed_d31,589.1666666666666,707.0,5,-0.047437653482980124,0.21556596868366903,0.19034857327148574,2.001272619441444,-0.18468347604634516
1,1,fixed_d26,494.5,1010.0,5,-0.19237042840010643,0.25417765760426037,0.18993496536505616,1.9941138518043262,-0.6454801055673183
3,3,fixed_d20,578.5,884.0,5,-0.19040956239143036,0.2276581037015357,0.18956092801526245,1.987654679603132,-0.4229463216116347
3,48,fixed_d58,564.5,699.0,5,-0.03226035701903163,0.20901642093399073,0.18913980623431415,1.9803990905898985,-0.28079478166772176
3,6,fixed_d3,570.0,950.0,5,-0.15373769637828472,0.23355359582841465,0.18897881087981772,1.9776299284553653,-0.35643935482684286
2,2,fixed_d57,581.5,934.0,5,-0.21305017613705735,0.2391362675825863,0.18829152574852245,1.9658373517001717,-0.529970558856684
1,24,fixed_d42,568.1666666666666,760.0,5,-0.06590158990833161,0.20914140578091103,0.18826095160605125,1.9653138407916204,-0.1913389614015727
2,24,fixed_d58,602.0,815.0,5,-0.11130476820095725,0.21884046506221896,0.18757562978887102,1.9536035218249923,-0.2895320760937412
1,24,fixed_d44,603.5,771.0,5,-0.06345612630998487,0.20883751657826266,0.1862393481937149,1.9309028699699735,-0.19757956907905405
3,48,fixed_d46,558.6666666666666,723.0,5,-0.03235666056211839,0.20615975965880454,0.18613013673963455,1.929055324440108,-0.23970848059211813
3,48,fixed_d60,588.3333333333334,698.0,5,-0.0280777541628201,0.2041515924301843,0.18457718000190262,1.9029094125157546,-0.29399925996322884
1,24,fixed_d37,567.8333333333334,713.0,5,-0.033220284804580835,0.2021909684895015,0.18340395690696,1.8833116531069694,-0.16616087327063067
2,24,fixed_d56,631.3333333333334,758.0,5,-0.08714959402778011,0.20976958916934355,0.18304706250468317,1.8773763023321437,-0.3793202073183378
1,24,fixed_d36,570.1666666666666,721.0,5,-0.04239071152987117,0.20149862984330894,0.18288551252472796,1.874693655554009,-0.16020868670343358
2,6,fixed_d60,580.3333333333334,927.0,5,-0.22336143817489784,0.22239718469725153,0.18234968959114053,1.8658138450705297,-0.45830850679768953
2,4,fixed_d49,627.8333333333334,879.0,5,-0.16620554300575796,0.22201351910865377,0.18217391168796407,1.8629067827461148,-0.3707279320796254
3,48,fixed_d45,567.8333333333334,734.0,5,-0.01796929264129954,0.20093849241135842,0.18211982646442035,1.8620129001522034,-0.24133452013250078
3,48,fixed_d38,552.8333333333334,761.0,5,-0.01595424397425027,0.1996407234493057,0.18191401441005878,1.8586139340576686,-0.23655765324430178
