event,period,horizon,rows,dates,symbols,mean_gross_return,median_gross_return,mean_net_return,positive_rate,net_positive_rate,mean_mfe,median_mfe,mean_mae,median_mae,hac_se_gross_date_mean,hac_lcb_gross_date_mean,hac_se_net_date_mean,hac_lcb_net_date_mean,cost_bps_round_trip
positive_participation_shock,validation_2021_2022,20,63628,485,3212,-0.0022217216144804043,-0.021819549900813973,-0.00822172161448041,0.42603885082039356,0.40970956182812596,0.1392664216142173,0.09240136205492633,-0.1095185480014783,-0.09090909090909083,0.00748381692430037,-0.018831484387594022,0.00748381692430037,-0.024831484387594024,60.0
positive_participation_shock,oos_2023_2025,1,0,0,3279,,,,,,,,,,,,,,60.0
positive_participation_shock,oos_2023_2025,3,89509,722,3279,-0.002836722316991984,-0.007393715341959317,-0.008836722316991988,0.43152085265168866,0.38948038744707236,0.0417110840464083,0.025236593059936974,-0.04869313315270123,-0.03439252336448606,0.0015665947647727472,-0.006347875423086248,0.0015665947647727468,-0.012347875423086248,60.0
positive_participation_shock,oos_2023_2025,5,89200,720,3279,-0.004783450999883832,-0.011904761904761862,-0.010783450999883835,0.41612107623318384,0.38239910313901343,0.06154900319771991,0.03663546717042232,-0.06133741048267292,-0.0443934023895417,0.002721354880447877,-0.011630970841150251,0.002721354880447877,-0.017630970841150253,60.0
positive_participation_shock,oos_2023_2025,10,88548,715,3279,-0.006799210486152989,-0.01578947368421052,-0.012799210486152995,0.4177282377919321,0.3920585445182274,0.09117604591164777,0.05546687491400881,-0.08078442843768414,-0.06176805309593736,0.005151574617865701,-0.01985429179574514,0.005151574617865701,-0.025854291795745138,60.0
positive_participation_shock,oos_2023_2025,20,87480,705,3279,0.0007893505144950047,-0.019393428381623945,-0.005210649485504999,0.42890946502057614,0.41009373571101965,0.1334804570349236,0.08398749916817216,-0.10450848300023137,-0.0844140272197827,0.00822281107251614,-0.026885004830869044,0.00822281107251614,-0.03288500483086905,60.0
range_expansion,development_2012_2020,1,0,0,3056,,,,,,,,,,,,,,60.0
range_expansion,development_2012_2020,3,384855,2186,3056,0.00217835496945594,0.0,-0.003821645030544063,0.497535435423731,0.4450845123488067,0.037333154094149466,0.02632753235162877,-0.039502794647633586,-0.02754820936639124,0.0010357945224248194,-0.0008491985286513701,0.0010357945224248192,-0.006849198528651371,60.0
range_expansion,development_2012_2020,5,384770,2186,3056,0.0001992815853249189,-0.0016700068663275114,-0.005800718414675084,0.4819814434597292,0.4406970397900044,0.05342358967075465,0.03780068728522323,-0.051950089958253426,-0.03658536585365857,0.0018104280214554446,-0.005174424630767439,0.0018104280214554446,-0.01117442463076744,60.0
range_expansion,development_2012_2020,10,384576,2186,3056,0.0029301296941500747,-0.0015649452269169695,-0.0030698703058499306,0.48791916292228327,0.4600599101347978,0.08250505358976888,0.058524173027989734,-0.07255068554250299,-0.05285838078732358,0.0035504721513032193,-0.008971956278444989,0.0035504721513032193,-0.014971956278444989,60.0
range_expansion,development_2012_2020,20,384119,2186,3056,0.006749947313837484,-0.003296703296703174,0.0007499473138374774,0.4864091596614591,0.4679513379968187,0.1247449013754376,0.08737864077669899,-0.10025668790000024,-0.0741007194244605,0.0058431961576139325,-0.013845833115036846,0.0058431961576139325,-0.01984583311503685,60.0
range_expansion,validation_2021_2022,1,0,0,3217,,,,,,,,,,,,,,60.0
range_expansion,validation_2021_2022,3,116735,485,3217,0.0016694788814728529,-0.0022857142857142243,-0.00433052111852715,0.4733370454448109,0.4256050027840836,0.03891974706850379,0.026224982746721803,-0.041108372373258796,-0.030434782608695587,0.001538236644534775,-0.0035121016542452024,0.001538236644534775,-0.009512101654245202,60.0
range_expansion,validation_2021_2022,5,116727,485,3217,0.0014391176393962035,-0.003472222222222099,-0.0045608823606038,0.46877757502548684,0.43053449501829055,0.056637386786381805,0.03830491219139742,-0.05232991389034472,-0.03888888888888897,0.0025236100945016378,-0.00668818758725493,0.0025236100945016378,-0.012688187587254932,60.0
range_expansion,validation_2021_2022,10,116686,485,3217,0.0032337666994472574,-0.0037878787878788955,-0.002766233300552747,0.4770923675505202,0.4500711310697085,0.0874549801993972,0.05965021344227783,-0.0721412854388788,-0.055134515754770075,0.004489297282246429,-0.009876874169083161,0.004489297282246429,-0.015876874169083163,60.0
range_expansion,validation_2021_2022,20,116649,485,3217,0.005324158040140558,-0.01000000000000012,-0.0006758419598594464,0.4630644068959014,0.44501881713516617,0.13036936862140958,0.08888888888888902,-0.09815860357706747,-0.07993730407523503,0.006882351602454421,-0.013674221170104268,0.006882351602454421,-0.019674221170104273,60.0
range_expansion,oos_2023_2025,1,0,0,3287,,,,,,,,,,,,,,60.0
range_expansion,oos_2023_2025,3,167725,722,3287,0.0004355448816118688,-0.0031152647975076775,-0.005564455118388135,0.4633358175585035,0.412639737665822,0.03734144545402654,0.023333333333333206,-0.03959086593318799,-0.02780898876404503,0.0013808344937499132,-0.004492720639552482,0.0013808344937499132,-0.010492720639552481,60.0
range_expansion,oos_2023_2025,5,167230,720,3287,-0.0007412573318957775,-0.005863670029955803,-0.006741257331895781,0.4489206482090534,0.4082401482987502,0.05469202833418429,0.03344885556917998,-0.050965799070506225,-0.036082474226803996,0.0024531636242306923,-0.00837764291654686,0.0024531636242306923,-0.014377642916546862,60.0
range_expansion,oos_2023_2025,10,165853,715,3287,-0.002389881681116103,-0.008733624454148492,-0.008389881681116108,0.44912060680240934,0.42058328761011254,0.08264275912214444,0.05073995771670181,-0.07141007523768649,-0.05230769230769228,0.004755287212652457,-0.014748143868315626,0.004755287212652456,-0.020748143868315624,60.0
range_expansion,oos_2023_2025,20,163783,705,3287,0.007087226234863987,-0.009694258016405777,0.0010872262348639824,0.4601515419793263,0.4400639871048888,0.12266014183333177,0.07733812949640306,-0.09439528777752662,-0.0734939759036145,0.0077318082795124025,-0.02021771540943266,0.007731808279512403,-0.026217715409432664,60.0
breakout20,development_2012_2020,1,0,0,3066,,,,,,,,,,,,,,60.0
breakout20,development_2012_2020,3,267169,2185,3066,0.006340036318309654,-0.0008841732979664174,0.00034003631830965033,0.48594709715573287,0.4372026694713833,0.0438913114177779,0.02862985685071595,-0.04294850213510274,-0.030606238964096533,0.0011890563479257355,0.00508325779556809,0.0011890563479257353,-0.000916742204431911,60.0
breakout20,development_2012_2020,5,267097,2185,3066,0.009615141857807834,-0.0018957345971565287,0.0036151418578078305,0.4818549066444026,0.44314237898591147,0.06650646816198393,0.04166666666666674,-0.05519046159836407,-0.039705882352941146,0.002153452546361905,0.0061548683198913035,0.002153452546361905,0.00015486831989130166,60.0
breakout20,development_2012_2020,10,266960,2185,3066,0.01813117420966207,0.0,0.012131174209662065,0.49466212166616724,0.46806637698531617,0.10703160409992458,0.06491499227202469,-0.07651843432065239,-0.0562052342775089,0.004123465315221647,0.010103945434297698,0.004123465315221647,0.0041039454342976945,60.0
breakout20,development_2012_2020,20,266637,2185,3066,0.02084518778859153,-0.0033003300330032292,0.014845187788591526,0.4875617412437134,0.4705535990878985,0.15874814587344088,0.09666666666666668,-0.10731594771589134,-0.07859078590785906,0.006840077147755432,0.007212982463700666,0.006840077147755432,0.0012129824637006643,60.0
breakout20,validation_2021_2022,1,0,0,3204,,,,,,,,,,,,,,60.0
breakout20,validation_2021_2022,3,71244,485,3204,-0.0005535965708986067,-0.005990266657695864,-0.0065535965708986114,0.4411459210600191,0.3978861377800236,0.0426397424571979,0.027027027027026973,-0.04865899870191274,-0.03602787575837796,0.0017982666295353663,-0.0041115764007496145,0.0017982666295353663,-0.010111576400749615,60.0
breakout20,validation_2021_2022,5,71242,485,3204,-0.0015714840978139346,-0.009228994765326903,-0.007571484097813938,0.4289604446815081,0.3930967687600011,0.06302728792547099,0.03939515236008939,-0.06194113405373253,-0.046272493573264795,0.0028585098997836473,-0.00762105035098762,0.0028585098997836473,-0.013621050350987624,60.0
breakout20,validation_2021_2022,10,71238,485,3204,-0.0010326873088419492,-0.012370153118777316,-0.007032687308841952,0.4330273168814397,0.4061175215474887,0.09785091368031465,0.06094523852955247,-0.08374888286029411,-0.06462585034013602,0.0049804176677425045,-0.012135157973298092,0.0049804176677425045,-0.018135157973298094,60.0
breakout20,validation_2021_2022,20,71236,485,3204,-0.00026826498754461254,-0.021458690432739014,-0.006268264987544615,0.42603458925262505,0.40895053063058007,0.14345621215176768,0.09033067551705998,-0.11089123242435259,-0.09038540547373736,0.007469919977729176,-0.018702428975440222,0.007469919977729175,-0.024702428975440227,60.0
breakout20,oos_2023_2025,1,0,0,3263,,,,,,,,,,,,,,60.0
breakout20,oos_2023_2025,3,109754,722,3263,-0.0028851280457129922,-0.006338921100567885,-0.008885128045712995,0.431191573883412,0.3812617307797438,0.04006213569010233,0.022099447513812098,-0.04653105817872732,-0.03087563980783553,0.0016255751501098256,-0.005829572814018381,0.0016255751501098256,-0.011829572814018382,60.0
breakout20,oos_2023_2025,5,109315,720,3263,-0.005630937355962695,-0.010662177328844114,-0.011630937355962698,0.41176416777203495,0.37198005763161507,0.058633993175445896,0.03210669301061975,-0.05838607285569341,-0.040248594258656345,0.0028024270325886186,-0.010779712965702924,0.0028024270325886186,-0.016779712965702923,60.0
