date_idx,trade_date,year,universe_count,is_st_count,calculated_st_rate,feature_st_rate,feature_error,one_day_change
2066,2018-07-05,2018,2802,37,0.013204853675945753,0.013204853981733322,3.057875688772249e-10,0.0
2067,2018-07-06,2018,2802,38,0.013561741613133477,0.013561741448938847,-1.641946301145225e-10,0.00035688793718772344
2068,2018-07-09,2018,2804,38,0.01355206847360913,0.01355206873267889,2.590697604359926e-10,-9.67313952434691e-06
2069,2018-07-10,2018,2805,38,0.013547237076648842,0.013547237031161785,-4.5487056829496275e-11,-4.831396960287837e-06
2070,2018-07-11,2018,2805,38,0.013547237076648842,0.013547237031161785,-4.5487056829496275e-11,0.0
2071,2018-07-12,2018,2805,38,0.013547237076648842,0.013547237031161785,-4.5487056829496275e-11,0.0
2072,2018-07-13,2018,2804,38,0.01355206847360913,0.01355206873267889,2.590697604359926e-10,4.831396960287837e-06
2073,2018-07-16,2018,2804,38,0.01355206847360913,0.01355206873267889,2.590697604359926e-10,0.0
2074,2018-07-17,2018,2804,38,0.01355206847360913,0.01355206873267889,2.590697604359926e-10,0.0
2075,2018-07-18,2018,2803,38,0.013556903317873707,0.01355690322816372,-8.970998770230221e-11,4.834844264577087e-06
2076,2018-07-19,2018,2803,38,0.013556903317873707,0.01355690322816372,-8.970998770230221e-11,0.0
2077,2018-07-20,2018,2804,38,0.01355206847360913,0.01355206873267889,2.590697604359926e-10,-4.834844264577087e-06
2078,2018-07-23,2018,2804,38,0.01355206847360913,0.01355206873267889,2.590697604359926e-10,0.0
2079,2018-07-24,2018,2804,38,0.01355206847360913,0.01355206873267889,2.590697604359926e-10,0.0
2080,2018-07-25,2018,2804,38,0.01355206847360913,0.01355206873267889,2.590697604359926e-10,0.0
2081,2018-07-26,2018,2804,39,0.01390870185449358,0.013908701948821545,9.43279638426775e-11,0.000356633380884451
2082,2018-07-27,2018,2804,39,0.01390870185449358,0.013908701948821545,9.43279638426775e-11,0.0
2083,2018-07-30,2018,2805,39,0.013903743315508022,0.013903743587434292,2.7192626969596567e-10,-4.958538985558661e-06
2084,2018-07-31,2018,2805,39,0.013903743315508022,0.013903743587434292,2.7192626969596567e-10,0.0
2085,2018-08-01,2018,2805,39,0.013903743315508022,0.013903743587434292,2.7192626969596567e-10,0.0
2086,2018-08-02,2018,2805,39,0.013903743315508022,0.013903743587434292,2.7192626969596567e-10,0.0
2087,2018-08-03,2018,2805,39,0.013903743315508022,0.013903743587434292,2.7192626969596567e-10,0.0
2088,2018-08-06,2018,2806,39,0.013898788310762652,0.013898788020014763,-2.9074788930605333e-10,-4.955004745369959e-06
2089,2018-08-07,2018,2806,39,0.013898788310762652,0.013898788020014763,-2.9074788930605333e-10,0.0
2090,2018-08-08,2018,2806,39,0.013898788310762652,0.013898788020014763,-2.9074788930605333e-10,0.0
2091,2018-08-09,2018,2806,39,0.013898788310762652,0.013898788020014763,-2.9074788930605333e-10,0.0
2092,2018-08-10,2018,2806,39,0.013898788310762652,0.013898788020014763,-2.9074788930605333e-10,0.0
2093,2018-08-13,2018,2806,39,0.013898788310762652,0.013898788020014763,-2.9074788930605333e-10,0.0
2094,2018-08-14,2018,2806,39,0.013898788310762652,0.013898788020014763,-2.9074788930605333e-10,0.0
2095,2018-08-15,2018,2806,39,0.013898788310762652,0.013898788020014763,-2.9074788930605333e-10,0.0
2096,2018-08-16,2018,2806,39,0.013898788310762652,0.013898788020014763,-2.9074788930605333e-10,0.0
2097,2018-08-17,2018,2806,39,0.013898788310762652,0.013898788020014763,-2.9074788930605333e-10,0.0
2098,2018-08-20,2018,2806,39,0.013898788310762652,0.013898788020014763,-2.9074788930605333e-10,0.0
2099,2018-08-21,2018,2806,39,0.013898788310762652,0.013898788020014763,-2.9074788930605333e-10,0.0
2100,2018-08-22,2018,2806,39,0.013898788310762652,0.013898788020014763,-2.9074788930605333e-10,0.0
2101,2018-08-23,2018,2806,39,0.013898788310762652,0.013898788020014763,-2.9074788930605333e-10,0.0
2102,2018-08-24,2018,2806,39,0.013898788310762652,0.013898788020014763,-2.9074788930605333e-10,0.0
2103,2018-08-27,2018,2807,39,0.013893836836480229,0.013893837109208107,2.7272787847532065e-10,-4.951474282423665e-06
2104,2018-08-28,2018,2809,39,0.013883944464222144,0.013883944600820541,1.3659839752377945e-10,-9.892372258084661e-06
2105,2018-08-29,2018,2809,39,0.013883944464222144,0.013883944600820541,1.3659839752377945e-10,0.0
2106,2018-08-30,2018,2809,39,0.013883944464222144,0.013883944600820541,1.3659839752377945e-10,0.0
2107,2018-08-31,2018,2810,39,0.013879003558718862,0.013879003934562206,3.7584334429408006e-10,-4.940905503281884e-06
2108,2018-09-03,2018,2811,39,0.013874066168623266,0.013874066062271595,-1.0635167052575056e-10,-4.937390095596447e-06
2109,2018-09-04,2018,2811,39,0.013874066168623266,0.013874066062271595,-1.0635167052575056e-10,0.0
2110,2018-09-05,2018,2811,39,0.013874066168623266,0.013874066062271595,-1.0635167052575056e-10,0.0
2111,2018-09-06,2018,2811,39,0.013874066168623266,0.013874066062271595,-1.0635167052575056e-10,0.0
2112,2018-09-07,2018,2811,39,0.013874066168623266,0.013874066062271595,-1.0635167052575056e-10,0.0
2113,2018-09-10,2018,2812,39,0.013869132290184922,0.013869131915271282,-3.74913640063812e-10,-4.933878438343267e-06
2114,2018-09-11,2018,2812,39,0.013869132290184922,0.013869131915271282,-3.74913640063812e-10,0.0
2115,2018-09-12,2018,2813,39,0.013864201919658727,0.013864201493561268,-4.260974593994771e-10,-4.930370526195008e-06
2116,2018-09-13,2018,2813,39,0.013864201919658727,0.013864201493561268,-4.260974593994771e-10,0.0
2117,2018-09-14,2018,2813,39,0.013864201919658727,0.013864201493561268,-4.260974593994771e-10,0.0
2118,2018-09-17,2018,2814,39,0.013859275053304905,0.013859274797141552,-2.561633526826368e-10,-4.926866353822598e-06
2119,2018-09-18,2018,2815,39,0.013854351687388987,0.013854351826012135,1.3862314768298134e-10,-4.923365915917785e-06
2120,2018-09-19,2018,2816,39,0.013849431818181818,0.013849431648850441,-1.6933137704511214e-10,-4.919869207168845e-06
2121,2018-09-20,2018,2816,39,0.013849431818181818,0.013849431648850441,-1.6933137704511214e-10,0.0
2122,2018-09-21,2018,2817,39,0.013844515441959531,0.013844515196979046,-2.449804855503279e-10,-4.916376222286606e-06
2123,2018-09-25,2018,2817,39,0.013844515441959531,0.013844515196979046,-2.449804855503279e-10,0.0
2124,2018-09-26,2018,2819,39,0.013834693153600568,0.013834693469107151,3.1550658266543685e-10,-9.822288358963052e-06
2125,2018-09-27,2018,2819,39,0.013834693153600568,0.013834693469107151,3.1550658266543685e-10,0.0
2126,2018-09-28,2018,2819,39,0.013834693153600568,0.013834693469107151,3.1550658266543685e-10,0.0
2127,2018-10-08,2018,2819,39,0.013834693153600568,0.013834693469107151,3.1550658266543685e-10,0.0
2128,2018-10-09,2018,2819,39,0.013834693153600568,0.013834693469107151,3.1550658266543685e-10,0.0
2129,2018-10-10,2018,2819,39,0.013834693153600568,0.013834693469107151,3.1550658266543685e-10,0.0
2130,2018-10-11,2018,2819,39,0.013834693153600568,0.013834693469107151,3.1550658266543685e-10,0.0
2131,2018-10-12,2018,2819,39,0.013834693153600568,0.013834693469107151,3.1550658266543685e-10,0.0
2132,2018-10-15,2018,2819,39,0.013834693153600568,0.013834693469107151,3.1550658266543685e-10,0.0
2133,2018-10-16,2018,2819,40,0.014189428875487761,0.014189428649842739,-2.256450217646977e-10,0.0003547357218871925
2134,2018-10-17,2018,2819,40,0.014189428875487761,0.014189428649842739,-2.256450217646977e-10,0.0
2135,2018-10-18,2018,2819,40,0.014189428875487761,0.014189428649842739,-2.256450217646977e-10,0.0
2136,2018-10-19,2018,2820,40,0.014184397163120567,0.014184396713972092,-4.4914847535659774e-10,-5.0317123671938385e-06
2137,2018-10-22,2018,2820,40,0.014184397163120567,0.014184396713972092,-4.4914847535659774e-10,0.0
2138,2018-10-23,2018,2821,40,0.014179369018078695,0.014179369434714317,4.1663562183602565e-10,-5.028145041871546e-06
2139,2018-10-24,2018,2821,40,0.014179369018078695,0.014179369434714317,4.1663562183602565e-10,0.0
2140,2018-10-25,2018,2821,40,0.014179369018078695,0.014179369434714317,4.1663562183602565e-10,0.0
2141,2018-10-26,2018,2822,40,0.014174344436569808,0.014174344018101692,-4.18468116061832e-10,-5.024581508887224e-06
2142,2018-10-29,2018,2822,40,0.014174344436569808,0.014174344018101692,-4.18468116061832e-10,0.0
2143,2018-10-30,2018,2822,40,0.014174344436569808,0.014174344018101692,-4.18468116061832e-10,0.0
2144,2018-10-31,2018,2822,40,0.014174344436569808,0.014174344018101692,-4.18468116061832e-10,0.0
2145,2018-11-01,2018,2822,40,0.014174344436569808,0.014174344018101692,-4.18468116061832e-10,0.0
2146,2018-11-02,2018,2822,40,0.014174344436569808,0.014174344018101692,-4.18468116061832e-10,0.0
