scope,year,top_k,policy_name,policy_kind,fixed_day,cost_scenario,annualized_unit_time_alpha,median_daily_unit_time_alpha,positive_day_rate,signal_date_count,selected_return,universe_return,selected_day,universe_day,selected_fill,universe_fill,selected_terminal,universe_terminal,selected_cost,universe_cost,selected_utilization,universe_utilization
2020-2025,,3,fixed_d18,fixed,18.0,base,0.2889791961786858,0.20280843520838338,0.5800687285223368,1455,0.03264970221473733,0.00688687209249469,18.024742268041237,18.01228363232122,0.9965635738831615,0.9970352438338204,0.0,9.174822822162831e-06,953.9132897463976,938.8101444734774,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d19,fixed,19.0,base,0.2759518640770261,0.1885630741468449,0.5690721649484536,1455,0.033557822373041946,0.007462559252567854,19.020847651775487,19.012359958713894,0.9965635738831615,0.9970352438338204,0.0,9.714081613175933e-06,954.2618602447535,939.0338810062148,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d2,fixed,2.0,base,0.3630401499800902,0.1950022159534201,0.5264604810996564,1455,0.0019169426900579678,-0.0012864033579886175,2.0090492554410084,2.006768127166697,0.9965635738831615,0.9970352438338204,0.0,5.40318571829951e-07,937.9902859241718,935.9143792851692,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d20,fixed,20.0,base,0.27463309641924527,0.17665633752316273,0.5718213058419244,1455,0.03539245693188914,0.007996781616085065,20.024742268041237,20.012471004574337,0.9965635738831615,0.9970352438338204,0.0,1.0253340404189033e-05,955.229676787976,939.2350345211693,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d21,fixed,21.0,base,0.2736833832188995,0.1709552224692811,0.570446735395189,1455,0.03724604697475414,0.008517986482501164,21.034936998854523,21.012561820192992,0.9965635738831615,0.9970352438338204,0.0,1.0792810752201356e-05,956.2218773075066,939.4298744416191,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d22,fixed,22.0,base,0.26443016033415706,0.15906757493526807,0.5656357388316151,1455,0.038350749958657365,0.009042553289327192,22.042840778923253,22.012619824295047,0.9965635738831615,0.9970352438338204,0.0,1.1332175280216029e-05,956.6890547877604,939.6225139693112,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d23,fixed,23.0,base,0.2537773200071643,0.13801238324900716,0.5587628865979382,1455,0.03914813708332675,0.009572856342989476,23.045589919816727,23.012672943124862,0.9965635738831615,0.9970352438338204,0.0,1.187154030650074e-05,956.9312911431277,939.8190042920061,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d24,fixed,24.0,base,0.2521114062981931,0.14038057294704268,0.5697594501718213,1455,0.04090257692180788,0.010081556000935927,24.047193585337915,24.012737408274432,0.9965635738831615,0.9970352438338204,0.0,1.2410905000605324e-05,957.7981632987711,940.0027122128653,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d25,fixed,25.0,base,0.24431855342422817,0.12792791912996937,0.5601374570446735,1455,0.04191259909153101,0.010583785282073719,25.056815578465066,25.012804086791274,0.9965635738831615,0.9970352438338204,0.0,1.2950375431711477e-05,958.1755977107321,940.1820054259264,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d26,fixed,26.0,base,0.24175775629737264,0.13774395563102734,0.5567010309278351,1455,0.0434324317257319,0.011111544850417772,26.054868270332186,26.012860516336694,0.9965635738831615,0.9970352438338204,0.0,1.3489845862817634e-05,958.8339623971812,940.3735062948567,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d27,fixed,27.0,base,0.23802219947375647,0.12915299693858567,0.5718213058419244,1455,0.04474256548599473,0.0116126651649306,27.052004581901492,27.012913420337668,0.9965635738831615,0.9970352438338204,0.0,1.402931629392379e-05,959.4528230420885,940.5472834003237,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d28,fixed,28.0,base,0.24076371160949786,0.13462446045567167,0.5628865979381443,1455,0.04664475000098263,0.0120959063890278,28.049369988545244,28.01296061650671,0.9965635738831615,0.9970352438338204,0.0,1.4569104434402302e-05,960.4529630418688,940.709625608797,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d29,fixed,29.0,base,0.2351521380698719,0.1296695850203542,0.5553264604810997,1455,0.04759216206045701,0.012575880518970477,29.049942726231386,29.01299637830522,0.9965635738831615,0.9970352438338204,0.0,1.5108998561164046e-05,960.8795739606189,940.8709252128776,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d3,fixed,3.0,base,0.3644194628297713,0.156413119297446,0.5292096219931272,1455,0.0041362555986368486,-0.0007686594917899778,3.00893470790378,3.0077733158263964,0.9965635738831615,0.9970352438338204,0.0,1.080213448200908e-06,939.1258058859272,936.096757791117,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d30,fixed,30.0,base,0.2398594548704919,0.10880828119346643,0.5553264604810997,1455,0.049991641237450056,0.013037524705281684,30.05177548682703,30.0130534055298,0.9965635738831615,0.9970352438338204,0.0,1.564921098003293e-05,962.1092973388204,941.0211328483842,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d31,fixed,31.0,base,0.24135502482279864,0.11044338023081529,0.5560137457044674,1455,0.052024436585788945,0.013496922264542474,31.05257731958763,31.013097824612153,0.9965635738831615,0.9970352438338204,0.0,1.618952963534928e-05,963.1688712687574,941.1704674378988,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d32,fixed,32.0,base,0.24127552575911107,0.11151331037226576,0.5580756013745705,1455,0.0537564762260383,0.013960190816626986,32.04868270332188,32.01314186655124,0.9965635738831615,0.9970352438338204,0.0,1.6729954610698038e-05,963.9945308746484,941.3201477692613,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d33,fixed,33.0,base,0.24208571598571513,0.11640189490950262,0.5587628865979382,1455,0.055497711040413754,0.014430295389213947,33.04616265750287,33.01317899661083,0.9965635738831615,0.9970352438338204,0.0,1.727037958604679e-05,964.9023858810981,941.4727535658175,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d34,fixed,34.0,base,0.24062855546756914,0.10358781296240165,0.5450171821305841,1455,0.05717399768214893,0.014934601321309216,34.047308132875145,34.01318878877582,0.9965635738831615,0.9970352438338204,0.0,1.781091071435661e-05,965.723005426614,941.6458134109065,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d35,fixed,35.0,base,0.24428798139724764,0.11657724144119903,0.5525773195876289,1455,0.05937032832102235,0.015408711226711969,35.04558991981672,35.01321496318688,0.9965635738831615,0.9970352438338204,0.0,1.83514417590815e-05,966.8456440407266,941.8021669847311,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d36,fixed,36.0,base,0.24210432192989803,0.13501085017013845,0.570446735395189,1455,0.060743568310542485,0.015899085480682508,36.05463917525773,36.01322101582425,0.9965635738831615,0.9970352438338204,0.0002290950744558992,1.916223840975377e-05,967.5096690663399,941.9719493608121,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d37,fixed,37.0,base,0.24221380866809272,0.15713545754671301,0.5738831615120275,1455,0.06254219634067719,0.016345333260460827,37.053264604811,37.013251206380346,0.9965635738831615,0.9970352438338204,0.0002290950744558992,2.044260154505575e-05,968.4541697485972,942.1151074261901,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d38,fixed,38.0,base,0.24143408143866946,0.14729537044466734,0.5855670103092784,1455,0.06414689947321651,0.01679990673840526,38.05555555555556,38.01326434062841,0.9965635738831615,0.9970352438338204,0.0002290950744558992,2.1723493595838768e-05,969.2379440543109,942.2621252127597,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d39,fixed,39.0,base,0.23938190470620138,0.15064695493666244,0.5807560137457045,1455,0.06542485294468106,0.017240347703663495,39.056930126002285,39.013267898603566,0.9965635738831615,0.9970352438338204,0.0002290950744558992,2.323669964537005e-05,969.882912029873,942.4001373457705,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d4,fixed,4.0,base,0.36175335652159435,0.16814127948323254,0.5388316151202749,1455,0.006464474396147608,-0.00023650364334074927,4.009278350515464,4.008709072425286,0.9965635738831615,0.9970352438338204,0.0,1.6200032534995944e-06,940.3687128308134,936.2871507203869,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d40,fixed,40.0,base,0.23726961723310547,0.16103308022113963,0.5903780068728522,1455,0.0666166173464569,0.01765785748645969,40.054868270332186,40.01326900180959,0.9965635738831615,0.9970352438338204,0.0002290950744558992,2.4989477600400754e-05,970.493190774762,942.5245446086246,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d41,fixed,41.0,base,0.23486850120692168,0.17443321398271558,0.5965635738831615,1455,0.06792190055840913,0.018096458647413688,41.05406643757159,41.013271260876834,0.9965635738831615,0.9970352438338204,0.0002290950744558992,2.674236565761228e-05,971.1758920625689,942.6591363023169,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d42,fixed,42.0,base,0.23490202613871375,0.15562973841633881,0.5917525773195876,1455,0.06977501238885177,0.018562271654970788,42.053035509736546,42.01325857103624,0.9965635738831615,0.9970352438338204,0.0002290950744558992,2.8765171231951967e-05,972.0990921255743,942.8091285845248,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d43,fixed,43.0,base,0.2347765719881003,0.1691457886425901,0.593127147766323,1455,0.07146240526926691,0.01900748120291848,43.05154639175258,43.01323172122289,0.9965635738831615,0.9970352438338204,0.0002290950744558992,3.078828192268119e-05,972.9278991100541,942.945579239168,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d44,fixed,44.0,base,0.231306765651484,0.14885706385488556,0.5938144329896907,1455,0.07260055828479937,0.019454578802434692,44.04845360824742,44.01322171016774,0.9965635738831615,0.9970352438338204,0.0002290950744558992,3.2811070305959196e-05,973.3823342135848,943.0839724130539,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d45,fixed,45.0,base,0.2300554982656539,0.1682504165830571,0.5965635738831615,1455,0.07418125620425071,0.019917012897592446,45.04902634593356,45.01319154517777,0.9965635738831615,0.9970352438338204,0.0002290950744558992,3.483369599451986e-05,974.1757927354777,943.2304513879056,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d46,fixed,46.0,base,0.22989618037993398,0.16394015802652792,0.5910652920962199,1455,0.07592158227193047,0.020374260405876168,46.047422680412375,46.01315601747577,0.9965635738831615,0.9970352438338204,0.0002290950744558992,3.7125764148515895e-05,975.0322625056086,943.3758286121839,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d47,fixed,47.0,base,0.23177910891766976,0.15979054219711766,0.5924398625429553,1455,0.07825772379714928,0.020851064847080037,47.05063001145475,47.013106358486056,0.9965635738831615,0.9970352438338204,0.0002290950744558992,3.941738429930279e-05,976.2611280495319,943.5364156054724,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d48,fixed,48.0,base,0.23048579405272757,0.1803017193954105,0.6027491408934708,1455,0.07992013745898051,0.02130852524516237,48.04891179839634,48.01306834546991,0.9965635738831615,0.9970352438338204,0.0002290950744558992,4.1709121342728844e-05,977.0853070328543,943.6868028681299,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d49,fixed,49.0,base,0.22701149436627716,0.1713560455822991,0.5993127147766323,1455,0.08102595724376964,0.021767886848058672,49.052462772050404,49.01304505531508,0.9965635738831615,0.9970352438338204,0.0002290950744558992,4.40009362958847e-05,977.6304555719697,943.8403143868337,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d5,fixed,5.0,base,0.33490312101564473,0.1551943047001961,0.5374570446735395,1455,0.008276371874827293,0.00028469647035919644,5.011111111111111,5.00953249562707,0.9965635738831615,0.9970352438338204,0.0,2.1595819988978466e-06,941.2278865096481,936.4728112004643,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d50,fixed,50.0,base,0.22262849724417932,0.16511617899067146,0.5958762886597938,1455,0.08175570465185039,0.022192399855920118,50.053150057273776,50.01301566941685,0.9965635738831615,0.9970352438338204,0.0002290950744558992,4.6292673339310764e-05,977.9686702743231,943.9750000557726,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d51,fixed,51.0,base,0.22062635603060957,0.1620809897589707,0.5993127147766323,1455,0.08313521897211404,0.02264089685200045,51.05028636884306,51.012989136413914,0.9965635738831615,0.9970352438338204,0.0002290950744558992,4.8828131853668304e-05,978.6532152399337,944.1200584241215,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d52,fixed,52.0,base,0.21788529309689225,0.155001297771263,0.6048109965635738,1455,0.08423302022528273,0.023113603016015942,52.04650630011455,52.012922514702396,0.9965635738831615,0.9970352438338204,0.0002290950744558992,5.1363360615669585e-05,979.1577370665414,944.2815913596289,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d53,fixed,53.0,base,0.2138948067126284,0.14790083301028298,0.6034364261168385,1455,0.08498531609799409,0.023563631473100595,53.04650630011455,53.012871871200595,0.9965635738831615,0.9970352438338204,0.0002290950744558992,5.362791733412602e-05,979.4558420925276,944.4300701733342,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d54,fixed,54.0,base,0.21022290783772496,0.1366088165362261,0.5979381443298969,1455,0.08567663689846697,0.024001768692051097,54.0405498281787,54.01282016352288,0.9965635738831615,0.9970352438338204,0.0002290950744558992,5.589276476886396e-05,979.6849578180116,944.5688817795043,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d55,fixed,55.0,base,0.2065261164151972,0.12952451230395115,0.5848797250859107,1455,0.08636923902955558,0.024460643716756162,55.039518900343644,55.01277101656092,0.9965635738831615,0.9970352438338204,0.0002290950744558992,5.815942679437986e-05,979.9491469942745,944.719142279894,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d56,fixed,56.0,base,0.2014025989223136,0.1355214177757904,0.5910652920962199,1455,0.08657940951641116,0.024897816937559044,56.035051546391756,56.012706045372724,0.9965635738831615,0.9970352438338204,0.0002290950744558992,6.0425675423955126e-05,979.9050907620286,944.859491977807,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d57,fixed,57.0,base,0.19639315785703507,0.14326280198400168,0.5869415807560138,1455,0.08705845288158275,0.02535953826396316,57.03287514318443,57.012638491013995,0.9965635738831615,0.9970352438338204,0.0002290950744558992,6.29226002201012e-05,980.0067720708437,945.0131457026807,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d58,fixed,58.0,base,0.19339667545909836,0.13977122236384215,0.5938144329896907,1455,0.08791372260664439,0.02579622042259049,58.031615120274914,58.01257464874876,0.9965635738831615,0.9970352438338204,0.0002290950744558992,6.541955882029081e-05,980.3335043569497,945.1558987727545,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d59,fixed,59.0,base,0.19028749798534367,0.1341994028904971,0.5821305841924399,1455,0.08892918562378731,0.02622061235637162,59.03127147766323,59.01250263331235,0.9965635738831615,0.9970352438338204,0.0002290950744558992,6.791647078143561e-05,980.7731261434328,945.2934463534707,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d6,fixed,6.0,base,0.3246736999968956,0.16672010659044043,0.5388316151202749,1455,0.010266256745739095,0.0008146516493246779,6.014203894616267,6.01021321925519,0.9965635738831615,0.9970352438338204,0.0,2.699583195301205e-06,942.2335875659688,936.660985679476,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d60,fixed,60.0,base,0.18697435471474527,0.1290375623454651,0.5890034364261169,1455,0.0899104885921848,0.02666367924635398,60.02863688430699,60.012432089501964,0.9965635738831615,0.9970352438338204,0.0002290950744558992,7.041351419935549e-05,981.1695200855852,945.4388777118864,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d7,fixed,7.0,base,0.31458781926373497,0.19303241812852337,0.5512027491408935,1455,0.01210529411884592,0.0013135958095993922,7.018098510882015,7.010766489328298,0.9965635738831615,0.9970352438338204,0.0,3.239478071672162e-06,943.1478261467224,936.8337115820447,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d8,fixed,8.0,base,0.30580298803511213,0.19352464052786966,0.5484536082474227,1455,0.013926540696509846,0.0018051004979199995,8.019931271477663,8.011198882399373,0.9965635738831615,0.9970352438338204,0.0,3.7793729480431185e-06,944.1142098793317,937.0012464563046,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d9,fixed,9.0,base,0.2984669232961966,0.17628081161591672,0.5498281786941581,1455,0.015670778638636924,0.002274095212126862,9.021076746849944,9.011565807854963,0.9965635738831615,0.9970352438338204,0.0,4.318950862007326e-06,944.9584869965722,937.1572580304711,0.9947610966793939,0.9945282044315487
2020-2025,,3,model_plan,model_plan,,base,0.2883245394409971,0.22757291886896905,0.5697594501718213,1455,0.03376539642271095,0.0015643570186895327,19.98865979381443,4.854628201886818,0.9965635738831615,0.9970352438338204,0.0,5.1412423926556124e-06,955.125161546635,937.5268550759354,0.9947610966793939,0.9945282044315487
2020-2025,,3,rolling_path,rolling,,base,0.4420634147682337,0.38980962651073264,0.5876288659793815,1455,0.02673882860385327,0.0010352280094001482,13.113058419243986,3.6060708049558534,0.9965635738831615,0.9970352438338204,0.0,5.40318571829951e-07,950.6640707584188,937.2200211368777,0.9947610966793939,0.9945282044315487
2020-2025,,3,fixed_d10,fixed,10.0,double_slippage,0.3050900281772353,0.22529707233776353,0.5580756013745705,1455,0.01641942110180729,0.0013536740579742463,10.021534936998854,10.011849511396814,0.9965635738831615,0.9970352438338204,0.0,4.858528110826142e-06,1413.5153446783413,1401.0449813890173,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d11,fixed,11.0,double_slippage,0.3092772517490773,0.22274139195370965,0.5608247422680412,1455,0.018546576357685574,0.0018357836369943565,11.02290950744559,11.012059923683893,0.9965635738831615,0.9970352438338204,0.0,5.398422320877694e-06,1415.2031769870744,1401.3209898631326,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d12,fixed,12.0,double_slippage,0.3108173529799193,0.20965891271179657,0.5656357388316151,1455,0.020514223255839292,0.002324195414487001,12.024742268041237,12.012196585115047,0.9965635738831615,0.9970352438338204,0.0,5.93810580614398e-06,1416.7536162515692,1401.6039190451168,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d13,fixed,13.0,double_slippage,0.30190046471039617,0.22986175900852898,0.5759450171821305,1455,0.021980389813517687,0.002818027780206827,13.024742268041237,13.012320229759506,0.9965635738831615,0.9970352438338204,0.0,6.477682223533364e-06,1417.8391384583063,1401.8895811991636,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d14,fixed,14.0,double_slippage,0.3064611869502211,0.2448376008397137,0.5773195876288659,1455,0.024240803001066825,0.003311022176281787,14.023825887743412,14.012423974198883,0.9965635738831615,0.9970352438338204,0.0,7.017258640922746e-06,1419.5666158784543,1402.1762807382406,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d15,fixed,15.0,double_slippage,0.29666377339155536,0.20443504041858562,0.5711340206185567,1455,0.02562007960727343,0.003807474133339204,15.021534936998856,15.012524356273925,0.9965635738831615,0.9970352438338204,0.0,7.556623335027331e-06,1420.5456476952565,1402.4648531956022,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d16,fixed,16.0,double_slippage,0.29611040581446346,0.24413680786210107,0.5814432989690722,1455,0.027629495846263247,0.004330677967033905,16.021534936998854,16.012634673147044,0.9965635738831615,0.9970352438338204,0.0,8.096093766133486e-06,1422.0723022065717,1402.7768793312991,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d17,fixed,17.0,double_slippage,0.29543526940753245,0.21395855304086783,0.593127147766323,1455,0.029664712675772455,0.004909460914568935,17.026116838487972,17.012198150278937,0.9965635738831615,0.9970352438338204,0.0,8.63545829414816e-06,1423.6078368663377,1403.1405913500082,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d18,fixed,18.0,double_slippage,0.2889485117492123,0.20247901036866062,0.5800687285223368,1455,0.031209670804558068,0.005485525167358511,18.024742268041237,18.01228363232122,0.9965635738831615,0.9970352438338204,0.0,9.174822822162831e-06,1424.750792957208,1403.5018812655328,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d19,fixed,19.0,double_slippage,0.27594077381524706,0.1885866695090737,0.5690721649484536,1455,0.03211815980045504,0.006060390933777695,19.020847651775487,19.012359958713894,0.9965635738831615,0.9970352438338204,0.0,9.714081613175933e-06,1425.31250034871,1403.8597816676406,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d2,fixed,2.0,double_slippage,0.3630118324390153,0.19314532729394232,0.5257731958762887,1455,0.0005227346550979371,-0.0026758791442685385,2.0090492554410084,2.006768127166697,0.9965635738831615,0.9970352438338204,0.0,5.40318571829951e-07,1401.6703984878231,1398.7013557776186,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d20,fixed,20.0,double_slippage,0.2746154838525467,0.17638173730569642,0.5718213058419244,1455,0.03394970433339298,0.00659385154597714,20.024742268041237,20.012471004574337,0.9965635738831615,0.9970352438338204,0.0,1.0253340404189033e-05,1426.7073476134444,1404.1854428761635,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d21,fixed,21.0,double_slippage,0.2736722052846068,0.1712849243973259,0.570446735395189,1455,0.03580086524488269,0.007114305295818129,21.034936998854523,21.012561820192992,0.9965635738831615,0.9970352438338204,0.0,1.0792810752201356e-05,1428.1314803723499,1404.501750376396,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d22,fixed,22.0,double_slippage,0.26442455142444604,0.15886380302611708,0.5656357388316151,1455,0.036904114227686594,0.007638086307532628,22.042840778923253,22.012619824295047,0.9965635738831615,0.9970352438338204,0.0,1.1332175280216029e-05,1428.8560625892171,1404.816609011879,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d23,fixed,23.0,double_slippage,0.2537721556131493,0.13798139720316613,0.5587628865979382,1455,0.037700032714040814,0.008167599738162551,23.045589919816727,23.012672943124862,0.9965635738831615,0.9970352438338204,0.0,1.187154030650074e-05,1429.2838359176803,1405.136662138228,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d24,fixed,24.0,double_slippage,0.252106072794675,0.1405930427862129,0.570446735395189,1455,0.03945198503497051,0.008675568969461724,24.047193585337915,24.012737408274432,0.9965635738831615,0.9970352438338204,0.0,1.2410905000605324e-05,1430.5594911364922,1405.43892533812,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d25,fixed,25.0,double_slippage,0.244312202858889,0.12787547583370767,0.5601374570446735,1455,0.040460150385397395,0.009177105115727694,25.056815578465066,25.012804086791274,0.9965635738831615,0.9970352438338204,0.0,1.2950375431711477e-05,1431.1719017671985,1405.7352960421458,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d26,fixed,26.0,double_slippage,0.241743933885672,0.13817060762757763,0.5567010309278351,1455,0.04197700986667159,0.00970406662576029,26.054868270332186,26.012860516336694,0.9965635738831615,0.9970352438338204,0.0,1.3489845862817634e-05,1432.183745838751,1406.0497633114278,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d27,fixed,27.0,double_slippage,0.23801701664738226,0.12945837387041392,0.5725085910652921,1455,0.0432862789754209,0.010204443189112377,27.052004581901492,27.012913420337668,0.9965635738831615,0.9970352438338204,0.0,1.402931629392379e-05,1433.1086932911946,1406.3403129934468,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d28,fixed,28.0,double_slippage,0.24076449665568758,0.13517036446488023,0.5628865979381443,1455,0.04518638900799609,0.010686982482203197,28.049369988545244,28.01296061650671,0.9965635738831615,0.9970352438338204,0.0,1.4569104434402302e-05,1434.5524464652924,1406.6152757012858,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d29,fixed,29.0,double_slippage,0.23514634115705046,0.1289959714714609,0.5553264604810997,1455,0.046131596242673434,0.011166232909634782,29.049942726231386,29.01299637830522,0.9965635738831615,0.9970352438338204,0.0,1.5108998561164046e-05,1435.1989933440034,1406.8884276631695,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d3,fixed,3.0,double_slippage,0.36437623566540484,0.1569117007072513,0.5292096219931272,1455,0.002738838173663909,-0.0021589069022036277,3.00893470790378,3.0077733158263964,0.9965635738831615,0.9970352438338204,0.0,1.080213448200908e-06,1403.3229086022166,1399.0043832106032,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d30,fixed,30.0,double_slippage,0.2398581140246974,0.10857477886640295,0.5553264604810997,1455,0.048528381787033205,0.011627163027165394,30.05177548682703,30.0130534055298,0.9965635738831615,0.9970352438338204,0.0,1.564921098003293e-05,1436.9884495696315,1407.1461949041618,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d31,fixed,31.0,double_slippage,0.24135536055473428,0.11041602446016816,0.5560137457044674,1455,0.05055849959171931,0.012085889408740164,31.05257731958763,31.013097824612153,0.9965635738831615,0.9970352438338204,0.0,1.618952963534928e-05,1438.5217526032504,1407.4025923890647,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d32,fixed,32.0,double_slippage,0.2412794295795789,0.11192434252207932,0.5580756013745705,1455,0.052288658200994736,0.012548537627756406,32.04868270332188,32.01314186655124,0.9965635738831615,0.9970352438338204,0.0,1.6729954610698038e-05,1439.7515130900763,1407.6602936671543,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d33,fixed,33.0,double_slippage,0.24209643210971998,0.11684968933712404,0.5587628865979382,1455,0.054028650777589504,0.013017969759287784,33.04616265750287,33.01317899661083,0.9965635738831615,0.9970352438338204,0.0,1.727037958604679e-05,1441.0661158816733,1407.9224690136239,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d34,fixed,34.0,double_slippage,0.2406457034852715,0.10402382015372308,0.5457044673539518,1455,0.055703272412585415,0.013521545237765378,34.047308132875145,34.01318878877582,0.9965635738831615,0.9970352438338204,0.0,1.781091071435661e-05,1442.2779341920454,1408.2130627877823,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d35,fixed,35.0,double_slippage,0.24431105713935428,0.11601873532055805,0.5525773195876289,1455,0.057897388726482694,0.013994996808914223,35.04558991981672,35.01321496318688,0.9965635738831615,0.9970352438338204,0.0,1.83514417590815e-05,1443.913023164039,1408.4799393762528,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d36,fixed,36.0,double_slippage,0.24212040260043505,0.1349510044965842,0.5697594501718213,1455,0.05926736278864819,0.014484688477636613,36.05463917525773,36.01322101582425,0.9965635738831615,0.9970352438338204,0.0002290950744558992,1.916223840975377e-05,1444.8959311850203,1408.7640294483024,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d37,fixed,37.0,double_slippage,0.242226503541465,0.15724890587627743,0.5731958762886598,1455,0.06106260877102419,0.014930306444035464,37.053264604811,37.013251206380346,0.9965635738831615,0.9970352438338204,0.0002290950744558992,2.044260154505575e-05,1446.2587320042971,1409.011214288513,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d38,fixed,38.0,double_slippage,0.2414407592992453,0.1472668630188592,0.5855670103092784,1455,0.0626642626662703,0.015384216223933721,38.05555555555556,38.01326434062841,0.9965635738831615,0.9970352438338204,0.0002290950744558992,2.1723493595838768e-05,1447.4156197095745,1409.2641808107653,0.9947543178724362,0.9944943956183204
2020-2025,,3,fixed_d39,fixed,39.0,double_slippage,0.23938004508671404,0.1505120701937704,0.5807560137457045,1455,0.063939419254876,0.015824037008606035,39.056930126002285,39.013267898603566,0.9965635738831615,0.9970352438338204,0.0002290950744558992,2.323669964537005e-05,1448.357371591511,1409.5048678180788,0.9947543178724362,0.9944943956183204
